,Context,Play Fling,Wreck It Rio,Canya Bellatrix,Been Framed,Couch King,Esmay Nelly,Magic Spry
08-01-2023 18:00:55.457332,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.333333333333332)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:00:56.584022,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.333333333333332)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 4.178448275862069)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7653333333333334)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:00:57.712349,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.333333333333332)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.8680232558139536)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:00:59.104104,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.333333333333332)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:00.324819,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 12.354545454545455)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:01.551904,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 12.354545454545455)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:02.736622,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 9.033333333333333)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:03.837211,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 9.033333333333333)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:04.966086,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 15.9375)","(3.8, 5.2, 3.867469879518072)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:06.208219,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.2, 4.2727272727272725)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:07.410359,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:08.575172,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:09.669612,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:10.744676,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.644444444444446)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:11.863603,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:12.988157,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:14.124774,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:15.242418,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:16.447228,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:17.530821,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:18.745000,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5625)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:19.926916,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:21.012844,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:22.228094,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:23.369781,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.585714285714285)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:24.566902,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 12.318181818181818)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:25.807409,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 12.318181818181818)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:27.055342,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:28.281828,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:29.515159,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:30.990503,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:32.375619,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:33.588467,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.84)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:34.784477,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.4875)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:35.983972,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:37.196088,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:38.402920,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:39.626713,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:41.038924,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7483333333333335)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:42.156465,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7955555555555556)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:43.354182,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.7955555555555556)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:44.540559,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 11.4)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.4, 2.806923076923077)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:45.769805,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 12.39090909090909)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:46.990476,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 12.39090909090909)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:48.152585,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.5, 10.754545454545454)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:49.281666,"(5.0, 7.6, 6.8352941176470585)","(8.0, 15.0, 13.719999999999999)","(6.5, 11.5, 10.754545454545454)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:50.362361,"(5.0, 7.6, 6.8352941176470585)","(8.0, 15.0, 13.719999999999999)","(6.5, 11.5, 10.894117647058824)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:51.435894,"(5.0, 7.6, 6.8352941176470585)","(8.0, 17.5, 13.346666666666668)","(6.5, 14.0, 10.894117647058824)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:52.564406,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.0, 8.866666666666667)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:53.661268,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.622222222222222)","(6.5, 13.0, 11.228571428571428)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:54.742965,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5375)","(6.5, 13.0, 11.228571428571428)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:55.975744,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5375)","(6.5, 13.0, 11.228571428571428)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:57.066903,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5375)","(6.5, 13.0, 11.228571428571428)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:58.196325,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5375)","(6.5, 13.0, 9.569230769230769)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:01:59.355276,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.5375)","(6.5, 14.0, 9.569230769230769)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:00.472315,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.8)","(6.5, 14.0, 9.569230769230769)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:01.521273,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.8)","(6.5, 14.0, 9.569230769230769)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:02.596658,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.475)","(6.5, 14.0, 10.0)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:03.801749,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.575)","(6.5, 14.0, 10.0)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:05.208461,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.575)","(6.5, 14.0, 9.466666666666667)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:06.406559,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.575)","(6.5, 14.0, 10.342857142857142)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:07.569273,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.96)","(6.5, 14.0, 10.342857142857142)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:08.783987,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.475)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:10.075431,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 14.475)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 16.944444444444443)","(3.8, 5.1, 4.877272727272727)","(31.0, 190.0, 104.23529411764706)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:11.360717,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.216666666666667)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 17.7)","(3.8, 5.1, 4.745652173913044)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.85, 3.0966666666666667)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:12.521853,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.216666666666667)","(6.5, 14.0, 9.866666666666667)","(10.0, 19.5, 17.7)","(3.8, 5.0, 4.485714285714286)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.85, 3.1492307692307695)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:13.711295,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.216666666666667)","(6.5, 14.0, 9.866666666666667)","(10.0, 19.5, 17.7)","(3.8, 5.0, 4.485714285714286)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.1492307692307695)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:14.829576,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.666666666666668)","(6.5, 14.0, 9.866666666666667)","(10.0, 19.5, 20.77777777777778)","(3.8, 5.0, 4.485714285714286)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.1492307692307695)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:15.959689,"(5.0, 7.6, 6.8352941176470585)","(8.0, 16.5, 15.666666666666668)","(6.5, 14.0, 9.866666666666667)","(10.0, 22.0, 20.77777777777778)","(3.8, 5.0, 4.485714285714286)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.1492307692307695)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:17.285096,"(5.0, 7.6, 7.215384615384616)","(8.0, 16.5, 15.879999999999999)","(6.5, 14.0, 9.866666666666667)","(10.0, 22.0, 19.615384615384613)","(3.8, 5.0, 4.475)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:18.480613,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.879999999999999)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 16.875)","(3.8, 5.1, 4.325)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:19.653871,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.879999999999999)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 4.9, 4.425)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:20.990319,"(5.0, 7.4, 6.25)","(8.0, 17.5, 16.016666666666666)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.1, 3.977272727272727)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:22.345744,"(5.0, 7.4, 6.25)","(8.0, 17.5, 16.016666666666666)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 85.85714285714286)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:23.530355,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.225)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 109.0)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:24.767558,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.225)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 109.0)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:25.898556,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.76)","(6.5, 14.0, 9.866666666666667)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 109.0)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:27.021345,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.76)","(6.5, 14.0, 10.430769230769231)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 109.0)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
08-01-2023 18:02:28.211875,"(5.0, 7.4, 6.25)","(8.0, 17.5, 15.76)","(6.5, 14.0, 10.430769230769231)","(10.0, 25.0, 19.583333333333332)","(3.8, 5.0, 3.977272727272727)","(31.0, 190.0, 75.64705882352942)","(2.6, 3.65, 3.216)","(21.0, 90.0, 43.45454545454545)"
