,Saint Kimetto,Tinker Crystal,Solar Lock,Zakai Bale,Back Pat,Aston Skipper,Zulu Ghost,Groomsman
09-01-2023 15:30:44.123770,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:45.322071,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:46.530126,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:47.595747,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:48.655371,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:49.685874,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.082222222222222)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:50.756959,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:51.882058,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 10.5, 9.3)"
09-01-2023 15:30:53.015381,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 10.5, 12.8625)"
09-01-2023 15:30:54.168884,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 17.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 13.5, 12.56)"
09-01-2023 15:30:55.274838,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.56)"
09-01-2023 15:30:56.315808,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.56)"
09-01-2023 15:30:57.455297,"(3.5, 6.0, 4.8625)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.56)"
09-01-2023 15:30:58.535466,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.56)"
09-01-2023 15:30:59.711138,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 11.028571428571428)"
09-01-2023 15:31:00.882394,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 11.028571428571428)"
09-01-2023 15:31:02.150259,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.928571428571429)"
09-01-2023 15:31:03.382800,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.928571428571429)"
09-01-2023 15:31:04.519848,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.928571428571429)"
09-01-2023 15:31:05.687334,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.928571428571429)"
09-01-2023 15:31:06.867973,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 12.928571428571429)"
09-01-2023 15:31:08.001329,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 11.6)"
09-01-2023 15:31:09.090663,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 11.6)"
09-01-2023 15:31:10.199999,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 19.5)","(8.5, 14.0, 11.6)"
09-01-2023 15:31:11.418332,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.0776470588235294)","(12.0, 26.0, 24.25)","(8.5, 14.0, 12.028571428571428)"
09-01-2023 15:31:12.562543,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 16.0)","(101.0, 730.0, 407.5)","(2.05, 2.18, 2.115555555555556)","(12.0, 26.0, 24.25)","(8.5, 14.0, 11.8)"
09-01-2023 15:31:13.678988,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 15.166666666666666)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 17.333333333333332)","(8.5, 14.0, 12.68)"
09-01-2023 15:31:14.754751,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 18.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 17.333333333333332)","(8.5, 14.0, 12.68)"
09-01-2023 15:31:15.880351,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 18.5)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 17.333333333333332)","(8.5, 14.0, 12.2)"
09-01-2023 15:31:17.035668,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 17.333333333333332)","(8.5, 14.0, 12.2)"
09-01-2023 15:31:18.255387,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 17.333333333333332)","(8.5, 14.0, 12.2)"
09-01-2023 15:31:19.452258,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.583333333333334)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 26.0, 18.0)","(8.5, 14.0, 12.0)"
09-01-2023 15:31:20.596690,"(3.5, 6.0, 4.818181818181818)","(8.0, 20.0, 14.583333333333334)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:21.718881,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:22.843621,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:23.952530,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:25.068703,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:26.351094,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:27.403379,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 12.666666666666666)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.115555555555556)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:28.507982,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 21.0, 13.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.0933333333333333)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:29.583302,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 23.0, 13.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.0933333333333333)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.425)"
09-01-2023 15:31:30.659818,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 23.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.16, 2.0933333333333333)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:31.803083,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 18.333333333333332)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.16, 2.0933333333333333)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:32.914928,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.16, 2.0733333333333333)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:33.968103,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.16, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:35.031328,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:36.326832,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:37.500396,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:38.609728,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:39.750264,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:40.848524,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:42.065053,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.065)","(12.0, 28.0, 18.0)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:43.308451,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.0)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.12, 2.0632)","(12.0, 28.0, 20.5)","(8.5, 14.0, 12.854545454545455)"
09-01-2023 15:31:44.633417,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 16.75)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 14.0, 13.088888888888889)"
09-01-2023 15:31:45.776341,"(3.5, 6.0, 4.818181818181818)","(8.0, 20.0, 17.8125)","(10.0, 22.0, 16.75)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:46.899113,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 17.25)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.0375)"
09-01-2023 15:31:47.984633,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.0375)"
09-01-2023 15:31:49.020674,"(3.5, 6.0, 4.818181818181818)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.0375)"
09-01-2023 15:31:50.117026,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:51.223561,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:52.332128,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:53.444545,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:54.702490,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:55.854227,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:57.029930,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 15.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:58.235257,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 13.75)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:31:59.299862,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 19.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:32:00.374437,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:32:01.638036,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.088888888888889)"
09-01-2023 15:32:02.811705,"(3.5, 6.0, 4.756521739130435)","(8.0, 21.0, 14.75)","(10.0, 22.0, 17.25)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0632)","(12.0, 28.0, 18.0)","(8.5, 13.5, 13.13)"
09-01-2023 15:32:04.024478,"(3.5, 6.0, 4.892592592592592)","(8.0, 21.0, 16.0)","(10.0, 22.0, 17.25)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.051578947368421)","(12.0, 28.0, 22.833333333333336)","(8.5, 13.5, 13.13)"
09-01-2023 15:32:05.229431,"(3.5, 5.9, 5.777777777777779)","(8.0, 21.0, 16.625)","(10.0, 22.0, 18.75)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0540000000000003)","(12.0, 28.0, 22.0)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:06.365801,"(3.5, 5.9, 5.7)","(8.0, 21.0, 16.5)","(10.0, 25.0, 18.75)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0540000000000003)","(12.0, 28.0, 18.333333333333332)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:07.641783,"(3.5, 5.9, 5.718181818181819)","(8.0, 21.0, 16.5)","(10.0, 25.0, 18.75)","(10.0, 15.0, 12.5)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0450847457627117)","(12.0, 28.0, 18.333333333333332)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:08.790831,"(3.5, 5.9, 5.718181818181819)","(8.0, 21.0, 16.5)","(10.0, 25.0, 18.75)","(10.0, 15.0, 18.166666666666664)","(101.0, 730.0, 410.0)","(2.05, 2.1, 2.0415384615384617)","(12.0, 28.0, 25.1)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:10.030430,"(3.5, 5.9, 5.045)","(8.0, 21.0, 19.615384615384617)","(10.0, 25.0, 18.75)","(10.0, 19.5, 18.166666666666664)","(101.0, 730.0, 665.0)","(2.05, 2.08, 2.0495652173913044)","(12.0, 28.0, 24.5)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:11.171785,"(3.5, 5.9, 5.156521739130435)","(8.0, 21.0, 19.615384615384617)","(10.0, 25.0, 18.75)","(10.0, 19.5, 18.166666666666664)","(101.0, 730.0, 407.5)","(2.05, 2.08, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:12.394788,"(3.5, 5.9, 5.156521739130435)","(8.0, 21.0, 19.714285714285715)","(10.0, 25.0, 18.75)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.05, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:13.585498,"(3.5, 5.9, 5.1875)","(8.5, 21.0, 19.714285714285715)","(11.0, 25.0, 18.75)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 13.5, 12.883333333333333)"
09-01-2023 15:32:14.705533,"(3.5, 5.9, 5.3)","(8.5, 22.0, 18.266666666666666)","(11.0, 25.0, 18.25)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 13.5, 12.425)"
09-01-2023 15:32:15.879262,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 18.5)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:17.109118,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 18.5)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:18.296327,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 18.5)","(10.0, 19.5, 15.75)","(101.0, 730.0, 407.5)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:19.517009,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 18.5)","(10.0, 19.5, 14.90909090909091)","(101.0, 730.0, 410.0)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:20.734542,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 18.5)","(10.0, 16.0, 18.0)","(101.0, 730.0, 410.0)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:21.899125,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 13.857142857142858)","(10.0, 19.5, 16.615384615384613)","(101.0, 730.0, 410.0)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:23.033891,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 13.857142857142858)","(10.0, 19.5, 16.615384615384613)","(101.0, 730.0, 410.0)","(2.0, 2.1, 2.049818181818182)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
09-01-2023 15:32:24.134506,"(3.5, 5.9, 5.3)","(8.5, 22.0, 19.9)","(11.0, 25.0, 13.857142857142858)","(10.0, 19.5, 16.615384615384613)","(101.0, 730.0, 410.0)","(2.0, 2.1, 2.076969696969697)","(12.0, 28.0, 24.5)","(8.5, 14.0, 12.425)"
