,Sweet Hummer,Blue Cod,Miss Fischer,Sweet Silver,Boudicca,Thrilling Vespa
11-01-2023 12:43:19.286379,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:20.368483,"(2.1, 2.5, 2.405128205128205)","(19.0, 80.0, 39.230769230769226)","(26.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:21.403856,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 39.230769230769226)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:22.378381,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 39.230769230769226)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:23.503431,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 39.230769230769226)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:24.625249,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 39.230769230769226)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9076190476190473)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:25.641787,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 39.230769230769226)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:26.666538,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 41.45454545454545)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:27.797191,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 41.45454545454545)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:28.856097,"(2.0, 2.5, 2.405128205128205)","(20.0, 80.0, 41.45454545454545)","(31.0, 160.0, 127.91666666666666)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:29.904248,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 159.41176470588238)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:30.981110,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 159.41176470588238)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:32.027916,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 159.41176470588238)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:33.045002,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.705263157894737)"
11-01-2023 12:43:34.148745,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 7.8, 7.809523809523809)"
11-01-2023 12:43:35.188863,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 19.5, 16.0)","(5.0, 8.0, 7.873684210526315)"
11-01-2023 12:43:36.192431,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 19.5, 17.0)","(5.0, 8.0, 7.733333333333333)"
11-01-2023 12:43:37.283312,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 19.0, 16.75)","(5.0, 8.4, 7.9)"
11-01-2023 12:43:38.319554,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 18.5, 16.5)","(5.0, 8.4, 8.127272727272727)"
11-01-2023 12:43:39.306540,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 18.0, 16.846153846153847)","(5.0, 8.4, 7.9)"
11-01-2023 12:43:40.324610,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.9)","(12.0, 18.0, 15.96)","(5.0, 8.4, 8.127272727272727)"
11-01-2023 12:43:41.373928,"(2.0, 2.5, 2.405128205128205)","(20.0, 90.0, 74.25)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.8474999999999997)","(12.0, 18.0, 15.96)","(5.0, 8.4, 8.2125)"
11-01-2023 12:43:42.509819,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 170.74074074074076)","(2.6, 2.96, 2.8474999999999997)","(12.0, 18.0, 15.685714285714285)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:43.645405,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 118.57142857142857)","(2.6, 2.96, 2.8474999999999997)","(12.0, 18.0, 16.53846153846154)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:44.740179,"(2.0, 2.5, 2.4058823529411764)","(20.0, 95.0, 67.8)","(31.0, 190.0, 118.57142857142857)","(2.6, 2.96, 2.8474999999999997)","(12.0, 17.5, 15.909090909090908)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:45.867926,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 118.57142857142857)","(2.6, 2.96, 2.8474999999999997)","(12.0, 17.5, 15.909090909090908)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:46.897593,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 118.57142857142857)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.909090909090908)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:47.945185,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 118.57142857142857)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.909090909090908)","(5.0, 8.4, 8.257142857142858)"
11-01-2023 12:43:48.933488,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.909090909090908)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:49.947725,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.625)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:50.956288,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.512820512820513)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:51.981320,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.879047619047619)","(12.0, 17.5, 15.512820512820513)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:52.926294,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8507142857142855)","(12.0, 17.5, 15.842105263157894)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:53.902963,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8948936170212765)","(12.0, 17.0, 15.842105263157894)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:54.871002,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8948936170212765)","(12.0, 17.0, 15.857142857142858)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:56.000955,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8948936170212765)","(12.0, 16.5, 15.444444444444445)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:57.364050,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8948936170212765)","(12.0, 16.5, 15.444444444444445)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:58.548590,"(2.0, 2.5, 2.405128205128205)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.866206896551724)","(12.0, 16.5, 15.444444444444445)","(5.0, 8.4, 8.218181818181819)"
11-01-2023 12:43:59.615351,"(2.0, 2.48, 2.4228571428571426)","(20.0, 95.0, 67.8)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.866206896551724)","(12.0, 16.5, 15.5)","(5.0, 8.4, 8.191666666666666)"
11-01-2023 12:44:00.764249,"(2.0, 2.48, 2.41)","(20.0, 80.0, 49.714285714285715)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.882285714285714)","(12.0, 16.5, 15.5)","(5.0, 8.4, 8.226086956521739)"
11-01-2023 12:44:01.969764,"(2.0, 2.46, 2.4048)","(20.0, 80.0, 49.714285714285715)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.882285714285714)","(12.0, 16.5, 15.61111111111111)","(5.0, 8.4, 8.263636363636364)"
11-01-2023 12:44:02.952220,"(2.0, 2.46, 2.184)","(20.0, 80.0, 49.714285714285715)","(31.0, 190.0, 171.48148148148147)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 15.630434782608695)","(5.0, 8.4, 8.17142857142857)"
11-01-2023 12:44:04.003460,"(2.0, 2.44, 2.293913043478261)","(20.0, 80.0, 49.714285714285715)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 16.01219512195122)","(5.0, 8.6, 8.17142857142857)"
11-01-2023 12:44:05.080411,"(2.0, 2.42, 2.3057142857142856)","(20.0, 80.0, 54.0)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 16.01219512195122)","(5.0, 8.6, 8.35)"
11-01-2023 12:44:06.091608,"(2.0, 2.42, 2.285)","(20.0, 90.0, 54.0)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 16.01219512195122)","(5.0, 8.6, 8.35)"
11-01-2023 12:44:07.017665,"(2.0, 2.4, 2.353846153846154)","(20.0, 90.0, 73.82608695652175)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 16.01219512195122)","(5.0, 8.6, 8.386666666666667)"
11-01-2023 12:44:08.062760,"(2.0, 2.38, 2.36875)","(20.0, 90.0, 61.84615384615385)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 15.95945945945946)","(5.0, 8.6, 8.614814814814816)"
11-01-2023 12:44:09.089067,"(2.0, 2.38, 2.308)","(20.0, 90.0, 61.84615384615385)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 15.95945945945946)","(5.0, 8.8, 8.614814814814816)"
11-01-2023 12:44:10.105649,"(2.0, 2.38, 2.29)","(20.0, 90.0, 61.84615384615385)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8929032258064513)","(12.0, 16.5, 15.95945945945946)","(5.0, 8.8, 8.614814814814816)"
11-01-2023 12:44:11.215302,"(2.0, 2.38, 2.29)","(20.0, 90.0, 61.84615384615385)","(31.0, 190.0, 169.16666666666666)","(2.6, 2.96, 2.8689999999999998)","(12.0, 16.5, 15.95945945945946)","(5.0, 8.8, 8.6)"
11-01-2023 12:44:12.292540,"(2.0, 2.38, 2.2720000000000002)","(20.0, 90.0, 52.72222222222222)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.9204347826086954)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.533333333333333)"
11-01-2023 12:44:13.350197,"(2.0, 2.38, 2.2234782608695656)","(20.0, 90.0, 52.72222222222222)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.9326829268292682)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.6)"
11-01-2023 12:44:14.310310,"(2.0, 2.36, 2.296470588235294)","(20.0, 90.0, 44.42857142857143)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.9326829268292682)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.742857142857144)"
11-01-2023 12:44:15.321113,"(2.0, 2.36, 2.2365714285714287)","(20.0, 90.0, 47.46666666666667)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.9066666666666667)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.742857142857144)"
11-01-2023 12:44:16.332958,"(2.0, 2.34, 2.2504)","(20.0, 90.0, 47.46666666666667)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.933333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.742857142857144)"
11-01-2023 12:44:17.273998,"(2.0, 2.32, 2.308333333333333)","(20.0, 90.0, 49.84615384615385)","(31.0, 190.0, 151.20689655172413)","(2.6, 2.96, 2.933333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.742857142857144)"
11-01-2023 12:44:18.358788,"(2.0, 2.32, 2.2392307692307694)","(20.0, 90.0, 47.46666666666667)","(31.0, 190.0, 148.46153846153845)","(2.6, 2.96, 2.933333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.9)"
11-01-2023 12:44:19.626446,"(2.0, 2.32, 2.224)","(20.0, 90.0, 46.0)","(31.0, 190.0, 148.46153846153845)","(2.6, 2.96, 2.955)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.9)"
11-01-2023 12:44:20.556556,"(2.0, 2.3, 2.148)","(20.0, 90.0, 46.0)","(31.0, 190.0, 148.46153846153845)","(2.6, 2.96, 2.955)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.0, 8.610526315789473)"
11-01-2023 12:44:21.713812,"(2.0, 2.28, 2.1466666666666665)","(20.0, 90.0, 53.333333333333336)","(31.0, 190.0, 103.75)","(2.6, 3.05, 3.0290909090909093)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.655555555555555)"
11-01-2023 12:44:22.916300,"(2.0, 2.28, 2.2014285714285715)","(20.0, 90.0, 53.333333333333336)","(31.0, 190.0, 103.75)","(2.6, 3.1, 3.131764705882353)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.606060606060606)"
11-01-2023 12:44:24.185405,"(2.0, 2.28, 2.1847619047619045)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 103.75)","(2.6, 3.15, 3.131764705882353)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.655555555555555)"
11-01-2023 12:44:25.710325,"(2.0, 2.28, 2.189090909090909)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 135.5263157894737)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.655555555555555)"
11-01-2023 12:44:26.943200,"(2.0, 2.28, 2.146)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 135.5263157894737)","(2.6, 3.15, 3.0307692307692307)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.655555555555555)"
11-01-2023 12:44:28.223215,"(2.0, 2.26, 2.226666666666667)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 135.5263157894737)","(2.6, 3.15, 3.0307692307692307)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.577777777777778)"
11-01-2023 12:44:29.306550,"(2.0, 2.24, 2.226666666666667)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 135.5263157894737)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.719999999999999)"
11-01-2023 12:44:30.372777,"(2.0, 2.24, 2.17)","(20.0, 90.0, 55.26315789473684)","(31.0, 190.0, 154.31034482758622)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.342857142857142)"
11-01-2023 12:44:31.613202,"(2.0, 2.24, 2.146153846153846)","(20.0, 90.0, 46.0)","(31.0, 190.0, 128.125)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.568421052631578)"
11-01-2023 12:44:33.194861,"(2.0, 2.22, 2.125)","(20.0, 90.0, 46.0)","(31.0, 190.0, 140.26315789473685)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.342857142857142)"
11-01-2023 12:44:34.495653,"(2.0, 2.22, 2.1294117647058823)","(20.0, 90.0, 35.0)","(31.0, 190.0, 140.26315789473685)","(2.6, 3.15, 3.005333333333333)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.342857142857142)"
11-01-2023 12:44:35.780381,"(2.0, 2.2, 2.125)","(20.0, 90.0, 35.0)","(31.0, 190.0, 157.41379310344826)","(2.6, 3.15, 3.005)","(12.0, 16.5, 15.95945945945946)","(5.0, 9.2, 8.342857142857142)"
11-01-2023 12:44:36.976932,"(2.0, 2.2, 2.1153846153846154)","(20.0, 90.0, 35.0)","(31.0, 190.0, 153.65384615384613)","(2.6, 3.15, 2.9939999999999998)","(12.0, 16.5, 15.928571428571429)","(5.0, 9.2, 8.399999999999999)"
11-01-2023 12:44:38.181685,"(2.0, 2.24, 2.1373333333333333)","(20.0, 90.0, 52.72222222222222)","(31.0, 190.0, 153.65384615384613)","(2.6, 3.45, 2.99)","(12.0, 16.5, 15.706896551724139)","(5.5, 9.2, 8.852173913043478)"
11-01-2023 12:44:39.339949,"(2.0, 2.22, 2.0893333333333333)","(20.0, 85.0, 32.94117647058823)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.0933333333333333)","(12.0, 16.5, 15.928571428571429)","(5.5, 9.2, 8.852173913043478)"
11-01-2023 12:44:40.344807,"(2.0, 2.22, 2.0858333333333334)","(20.0, 80.0, 41.904761904761905)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.0771428571428574)","(12.0, 16.5, 15.73076923076923)","(5.5, 9.2, 8.735714285714286)"
11-01-2023 12:44:41.552487,"(2.0, 2.12, 2.1164532019704434)","(20.0, 80.0, 45.0)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.09)","(12.0, 16.5, 15.73076923076923)","(5.5, 9.2, 8.825)"
11-01-2023 12:44:42.647807,"(2.0, 2.12, 2.1184158415841585)","(20.0, 80.0, 45.0)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.0957894736842104)","(12.0, 16.5, 15.73076923076923)","(5.5, 9.2, 8.735714285714286)"
11-01-2023 12:44:43.707378,"(2.0, 2.12, 2.1180295566502463)","(20.0, 80.0, 45.0)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.0957894736842104)","(12.0, 16.5, 15.73076923076923)","(5.5, 9.2, 8.735714285714286)"
11-01-2023 12:44:44.846797,"(2.0, 2.16, 2.1582089552238806)","(20.0, 80.0, 45.0)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.0948387096774193)","(12.0, 16.5, 16.065217391304348)","(5.5, 9.2, 8.735714285714286)"
11-01-2023 12:44:45.965614,"(2.0, 2.16, 2.096842105263158)","(20.0, 80.0, 45.0)","(31.0, 180.0, 135.0)","(2.6, 3.1, 3.091764705882353)","(12.0, 16.5, 17.0)","(5.5, 9.2, 8.777777777777777)"
11-01-2023 12:44:47.147371,"(1.9, 2.16, 2.0753846153846154)","(21.0, 80.0, 45.0)","(41.0, 180.0, 172.5)","(2.6, 3.1, 3.0953333333333335)","(13.0, 19.0, 16.857142857142858)","(5.5, 9.0, 8.777777777777777)"
11-01-2023 12:44:48.378661,"(1.9, 2.16, 2.0753846153846154)","(21.0, 80.0, 45.0)","(41.0, 180.0, 172.5)","(2.6, 3.1, 3.095)","(13.0, 19.0, 16.857142857142858)","(5.5, 9.0, 8.777777777777777)"
11-01-2023 12:44:49.542777,"(1.9, 2.16, 2.146666666666667)","(21.0, 80.0, 45.0)","(41.0, 180.0, 172.5)","(2.6, 3.1, 3.095862068965517)","(13.0, 19.0, 16.857142857142858)","(5.5, 9.0, 8.777777777777777)"
11-01-2023 12:44:50.656448,"(1.9, 2.16, 2.148)","(21.0, 80.0, 45.0)","(41.0, 180.0, 172.5)","(2.6, 3.1, 3.095862068965517)","(13.0, 19.0, 17.5)","(5.5, 9.0, 8.777777777777777)"
11-01-2023 12:44:51.733163,"(1.9, 2.16, 2.104186046511628)","(21.0, 80.0, 45.0)","(41.0, 180.0, 167.14285714285714)","(2.6, 3.1, 3.095862068965517)","(13.0, 19.0, 16.5)","(5.5, 9.0, 8.777777777777777)"
11-01-2023 12:44:52.796851,"(1.9, 2.16, 2.1054545454545455)","(21.0, 80.0, 45.0)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.1, 3.061951219512195)","(13.0, 19.0, 16.5)","(5.5, 9.0, 9.075)"
11-01-2023 12:44:54.063243,"(1.9, 2.16, 2.1289655172413795)","(21.0, 80.0, 41.111111111111114)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.3, 3.1985365853658534)","(13.0, 19.0, 16.5)","(5.5, 9.6, 10.036842105263158)"
11-01-2023 12:44:55.180661,"(1.9, 2.16, 2.1289655172413795)","(21.0, 80.0, 41.111111111111114)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.3, 3.1985365853658534)","(13.0, 19.0, 16.5)","(5.5, 10.5, 9.933333333333334)"
11-01-2023 12:44:56.343189,"(1.9, 2.16, 2.1126315789473686)","(21.0, 80.0, 41.111111111111114)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.3, 3.152307692307692)","(13.0, 19.0, 16.857142857142858)","(5.5, 10.5, 9.740625)"
11-01-2023 12:44:57.487280,"(1.9, 2.16, 2.1126315789473686)","(21.0, 80.0, 41.111111111111114)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.3, 3.1985365853658534)","(13.0, 19.0, 16.857142857142858)","(5.5, 10.5, 9.790322580645162)"
11-01-2023 12:44:58.589586,"(1.9, 2.16, 2.1126315789473686)","(21.0, 80.0, 39.523809523809526)","(41.0, 130.0, 124.28571428571428)","(2.6, 3.3, 3.1985365853658534)","(13.0, 19.0, 16.857142857142858)","(5.5, 10.5, 9.790322580645162)"
11-01-2023 12:44:59.876300,"(1.9, 2.16, 2.138571428571429)","(21.0, 80.0, 40.59090909090909)","(41.0, 130.0, 122.0)","(2.6, 3.3, 3.4631578947368418)","(13.0, 19.0, 18.130434782608695)","(5.5, 10.5, 8.865384615384617)"
11-01-2023 12:45:01.037499,"(1.9, 2.16, 2.1342857142857143)","(21.0, 80.0, 40.59090909090909)","(41.0, 130.0, 122.0)","(2.6, 3.55, 3.1869565217391305)","(13.0, 19.0, 17.704545454545453)","(5.5, 10.5, 9.928)"
11-01-2023 12:45:02.020712,"(1.9, 2.14, 2.121818181818182)","(21.0, 70.0, 42.04545454545455)","(41.0, 130.0, 122.0)","(2.6, 3.4, 3.2170731707317075)","(13.0, 18.5, 17.264705882352942)","(5.5, 10.0, 9.893877551020408)"
11-01-2023 12:45:03.121228,"(1.9, 2.12, 2.1037593984962406)","(21.0, 70.0, 40.903225806451616)","(41.0, 130.0, 122.0)","(2.6, 3.4, 3.353125)","(13.0, 18.5, 17.13888888888889)","(5.5, 10.5, 9.893877551020408)"
11-01-2023 12:45:04.194342,"(1.9, 2.1, 2.086764705882353)","(21.0, 70.0, 40.903225806451616)","(41.0, 130.0, 110.0)","(2.6, 3.4, 3.2405405405405405)","(13.0, 18.5, 17.13888888888889)","(5.5, 10.5, 9.928)"
11-01-2023 12:45:05.208569,"(1.9, 2.06, 2.0589285714285714)","(21.0, 60.0, 47.6)","(41.0, 130.0, 110.0)","(2.6, 3.45, 3.3045454545454547)","(13.0, 18.5, 17.13888888888889)","(5.5, 10.0, 9.937931034482759)"
11-01-2023 12:45:06.235758,"(1.9, 2.06, 2.0498305084745763)","(21.0, 60.0, 44.5)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.35, 3.297674418604651)","(13.0, 18.5, 17.423076923076923)","(5.5, 10.0, 9.937931034482759)"
11-01-2023 12:45:07.372840,"(1.9, 2.04, 2.002293906810036)","(21.0, 55.0, 46.18181818181819)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.35, 3.2666666666666666)","(13.0, 18.5, 17.423076923076923)","(5.5, 10.0, 9.937931034482759)"
11-01-2023 12:45:08.404002,"(1.9, 2.04, 2.0022145328719723)","(21.0, 50.0, 46.18181818181819)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.35, 3.2666666666666666)","(13.0, 18.5, 16.555555555555557)","(5.5, 10.0, 9.937931034482759)"
11-01-2023 12:45:09.463939,"(1.9, 2.04, 2.0022145328719723)","(21.0, 50.0, 41.6)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.35, 3.1566326530612243)","(13.0, 18.5, 17.25)","(5.5, 10.0, 9.814285714285713)"
11-01-2023 12:45:10.651679,"(1.9, 2.04, 2.001818181818182)","(21.0, 50.0, 44.54545454545455)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.2, 3.137777777777778)","(13.0, 18.5, 21.692307692307693)","(5.5, 10.5, 10.261904761904763)"
11-01-2023 12:45:12.019073,"(1.9, 2.04, 2.0004347826086954)","(21.0, 48.0, 31.59090909090909)","(41.0, 130.0, 103.33333333333333)","(2.6, 3.2, 3.141095890410959)","(13.0, 24.0, 22.25)","(5.5, 10.5, 10.244444444444444)"
11-01-2023 12:45:13.145293,"(1.9, 2.04, 2.0004347826086954)","(21.0, 48.0, 41.75)","(41.0, 130.0, 105.38461538461539)","(2.6, 3.2, 3.136144578313253)","(13.0, 23.0, 20.692307692307693)","(5.5, 10.5, 10.244444444444444)"
11-01-2023 12:45:14.301434,"(1.9, 2.04, 2.0004347826086954)","(21.0, 46.0, 41.75)","(41.0, 130.0, 105.38461538461539)","(2.6, 3.2, 3.15655737704918)","(13.0, 23.0, 18.657894736842106)","(5.5, 10.5, 10.238636363636363)"
