,Orca,Madalia Zoom,Panama Dash,Django Maskiell,Rapid Voyage,Hill Top Jack,Gypsy Ha Ha,Audacious Stell
11-01-2023 20:27:04.934621,"(8.5, 12.5, 12.476190476190476)","(8.0, 10.5, 10.1)","(7.0, 8.2, 8.050980392156863)","(26.0, 36.0, 34.434782608695656)","(71.0, 150.0, 152.0)","(2.0, 2.32, 2.3251612903225807)","(7.0, 8.8, 8.528571428571428)","(6.5, 9.2, 9.048648648648648)"
11-01-2023 20:27:06.118187,"(8.5, 12.5, 12.48076923076923)","(8.0, 10.5, 10.107317073170732)","(7.0, 8.2, 7.5600000000000005)","(26.0, 36.0, 34.11764705882353)","(71.0, 170.0, 152.0)","(2.0, 2.34, 2.3512)","(7.0, 8.6, 8.555555555555555)","(6.5, 9.2, 9.195744680851064)"
11-01-2023 20:27:07.273547,"(8.5, 13.0, 12.538461538461538)","(8.0, 10.5, 10.089285714285714)","(7.0, 7.8, 7.648888888888889)","(26.0, 36.0, 34.11764705882353)","(71.0, 170.0, 144.28571428571428)","(2.0, 2.36, 2.3707692307692305)","(7.0, 8.6, 8.507692307692308)","(6.5, 9.4, 9.177142857142856)"
11-01-2023 20:27:08.462428,"(8.5, 13.0, 12.465116279069768)","(8.0, 10.5, 10.1)","(7.0, 7.8, 7.658333333333333)","(26.0, 36.0, 34.11764705882353)","(71.0, 170.0, 146.0)","(2.0, 2.38, 2.3474999999999997)","(7.0, 8.6, 8.433962264150942)","(6.5, 9.2, 9.206060606060607)"
11-01-2023 20:27:09.660458,"(8.5, 13.0, 12.512820512820513)","(8.0, 10.5, 10.1)","(7.0, 7.8, 7.682758620689655)","(26.0, 36.0, 34.0)","(71.0, 170.0, 152.0)","(2.0, 2.36, 2.3364102564102565)","(7.0, 8.6, 8.433962264150942)","(6.5, 9.4, 9.222222222222223)"
11-01-2023 20:27:11.111584,"(8.5, 13.0, 12.542857142857143)","(8.0, 10.5, 10.1)","(7.0, 7.8, 7.695384615384615)","(26.0, 36.0, 34.0)","(71.0, 170.0, 143.75)","(2.0, 2.36, 2.331020408163265)","(7.0, 8.6, 8.469767441860464)","(6.5, 9.4, 9.283870967741937)"
11-01-2023 20:27:12.596272,"(8.5, 13.0, 12.604166666666666)","(8.0, 10.5, 10.147058823529411)","(7.0, 7.8, 7.684745762711865)","(26.0, 36.0, 33.88235294117647)","(71.0, 170.0, 138.88888888888889)","(2.0, 2.34, 2.332222222222222)","(7.0, 8.6, 8.476923076923077)","(6.5, 9.4, 9.275862068965518)"
11-01-2023 20:27:13.876684,"(8.5, 13.0, 12.321428571428571)","(8.0, 10.5, 10.147058823529411)","(7.0, 7.8, 7.592592592592593)","(26.0, 36.0, 35.111111111111114)","(71.0, 170.0, 150.9090909090909)","(2.0, 2.34, 2.3475675675675673)","(7.0, 8.6, 8.441666666666666)","(6.5, 9.4, 9.247058823529413)"
11-01-2023 20:27:15.184242,"(8.5, 12.5, 12.416666666666666)","(8.0, 10.5, 10.140625)","(7.0, 7.6, 7.590909090909091)","(26.0, 38.0, 35.5)","(71.0, 170.0, 150.9090909090909)","(2.0, 2.36, 2.345142857142857)","(7.0, 8.6, 8.418867924528302)","(6.5, 9.4, 9.383333333333333)"
11-01-2023 20:27:16.552417,"(8.5, 12.5, 12.25)","(8.0, 10.5, 10.125)","(7.0, 7.6, 7.590909090909091)","(26.0, 36.0, 35.142857142857146)","(71.0, 170.0, 143.75)","(2.0, 2.36, 2.354389140271493)","(7.0, 8.6, 8.418867924528302)","(6.5, 9.4, 9.446153846153846)"
11-01-2023 20:27:17.841099,"(8.5, 12.5, 12.076923076923077)","(8.0, 10.5, 10.140625)","(7.0, 7.6, 7.535849056603773)","(26.0, 38.0, 34.888888888888886)","(71.0, 170.0, 156.66666666666666)","(2.0, 2.36, 2.3249999999999997)","(7.0, 8.6, 8.418867924528302)","(6.5, 9.6, 9.446153846153846)"
11-01-2023 20:27:19.050206,"(8.5, 13.0, 12.6875)","(8.0, 10.5, 10.197368421052632)","(7.0, 7.6, 7.533333333333333)","(26.0, 36.0, 34.61538461538461)","(71.0, 170.0, 159.0909090909091)","(2.0, 2.34, 2.312)","(7.0, 8.6, 8.453333333333333)","(6.5, 9.6, 9.457142857142857)"
11-01-2023 20:27:20.443229,"(8.5, 13.0, 12.827586206896552)","(8.0, 10.5, 10.358490566037736)","(7.0, 7.6, 7.448484848484848)","(26.0, 36.0, 34.36363636363637)","(71.0, 170.0, 159.0909090909091)","(2.0, 2.32, 2.2958490566037733)","(7.0, 8.6, 8.57)","(6.5, 9.6, 9.504347826086956)"
11-01-2023 20:27:21.618554,"(8.5, 13.5, 13.025)","(8.0, 11.0, 10.463414634146341)","(7.0, 7.6, 7.452941176470588)","(26.0, 36.0, 34.36363636363637)","(71.0, 170.0, 159.0909090909091)","(2.0, 2.32, 2.2975)","(7.0, 8.8, 8.57)","(6.5, 9.6, 9.504347826086956)"
11-01-2023 20:27:23.074091,"(8.5, 13.5, 12.941176470588236)","(8.0, 11.0, 10.463414634146341)","(7.0, 7.6, 7.427586206896551)","(26.0, 36.0, 34.36363636363637)","(71.0, 170.0, 159.0909090909091)","(2.0, 2.32, 2.3029629629629627)","(7.0, 8.8, 8.590909090909092)","(6.5, 9.6, 9.635897435897437)"
11-01-2023 20:27:24.332892,"(8.5, 12.5, 12.384615384615385)","(8.0, 11.0, 10.463414634146341)","(7.0, 7.6, 7.442622950819672)","(26.0, 36.0, 34.285714285714285)","(71.0, 170.0, 159.0909090909091)","(2.0, 2.32, 2.3468965517241376)","(7.0, 8.8, 8.493333333333334)","(6.5, 9.8, 9.45)"
11-01-2023 20:27:25.642297,"(8.5, 12.5, 12.366666666666667)","(8.0, 11.0, 10.485294117647058)","(7.0, 7.6, 7.431578947368421)","(26.0, 36.0, 33.714285714285715)","(71.0, 170.0, 152.22222222222223)","(2.0, 2.38, 2.361333333333333)","(7.0, 8.8, 8.493333333333334)","(6.5, 9.6, 8.982608695652173)"
11-01-2023 20:27:26.915684,"(8.5, 12.5, 12.406976744186046)","(8.0, 11.0, 10.5)","(7.0, 7.6, 7.431578947368421)","(26.0, 36.0, 33.714285714285715)","(71.0, 170.0, 145.0)","(2.0, 2.38, 2.3895)","(7.0, 8.8, 8.493333333333334)","(6.5, 9.0, 8.88679245283019)"
11-01-2023 20:27:28.147068,"(8.5, 12.5, 12.406976744186046)","(8.0, 11.0, 10.5)","(7.0, 7.6, 7.3375)","(26.0, 36.0, 33.0)","(71.0, 160.0, 145.0)","(2.0, 2.4, 2.3847058823529412)","(7.0, 8.8, 9.129032258064516)","(6.5, 9.0, 8.861818181818181)"
11-01-2023 20:27:29.409295,"(8.5, 12.5, 12.305555555555555)","(8.0, 10.5, 10.174418604651162)","(7.0, 7.4, 7.28)","(26.0, 36.0, 33.0)","(71.0, 150.0, 145.0)","(2.0, 2.4, 2.3984905660377356)","(7.0, 9.4, 9.123809523809523)","(7.0, 9.0, 8.850980392156863)"
11-01-2023 20:27:30.489209,"(8.5, 12.5, 12.12)","(8.0, 10.5, 10.088235294117647)","(7.0, 7.4, 7.28)","(26.0, 36.0, 33.0)","(71.0, 160.0, 150.0)","(2.0, 2.4, 2.4052173913043475)","(7.0, 9.4, 9.177777777777777)","(7.0, 9.0, 8.850980392156863)"
11-01-2023 20:27:31.619883,"(8.5, 12.0, 11.943181818181818)","(8.0, 10.5, 10.101960784313725)","(7.0, 7.4, 7.338461538461539)","(26.0, 36.0, 33.0)","(71.0, 160.0, 146.0)","(2.0, 2.42, 2.4053846153846155)","(7.0, 9.4, 9.177777777777777)","(7.0, 9.0, 8.7)"
11-01-2023 20:27:32.878376,"(8.5, 12.0, 11.939024390243903)","(8.0, 10.5, 10.068965517241379)","(7.0, 7.4, 7.314893617021277)","(26.0, 36.0, 33.0)","(71.0, 160.0, 145.0)","(2.0, 2.42, 2.3945098039215686)","(7.0, 9.4, 9.19591836734694)","(7.0, 8.8, 8.585106382978722)"
11-01-2023 20:27:34.121835,"(8.5, 12.0, 12.195652173913043)","(8.0, 10.5, 10.06060606060606)","(7.0, 7.4, 7.293333333333334)","(26.0, 36.0, 33.0)","(71.0, 150.0, 142.85714285714286)","(2.0, 2.42, 2.3937704918032785)","(7.0, 9.4, 9.088)","(7.0, 8.6, 8.584444444444443)"
11-01-2023 20:27:35.412251,"(8.5, 12.5, 12.157534246575342)","(8.0, 10.5, 10.215909090909092)","(7.0, 7.4, 7.2875000000000005)","(26.0, 36.0, 33.333333333333336)","(71.0, 160.0, 144.0)","(2.0, 2.4, 2.396543209876543)","(7.0, 9.2, 9.1)","(7.0, 8.6, 8.684615384615384)"
11-01-2023 20:27:36.703395,"(8.5, 12.5, 12.157534246575342)","(8.0, 10.5, 10.215909090909092)","(7.0, 7.4, 7.206666666666667)","(26.0, 36.0, 33.86666666666667)","(71.0, 160.0, 144.0)","(2.0, 2.4, 2.3974683544303796)","(7.0, 9.2, 9.085714285714285)","(7.0, 8.8, 8.662857142857144)"
11-01-2023 20:27:37.981229,"(8.5, 12.5, 12.198795180722891)","(8.0, 10.5, 10.215909090909092)","(7.0, 7.4, 7.206666666666667)","(26.0, 36.0, 34.0)","(71.0, 160.0, 152.5)","(2.0, 2.4, 2.385)","(7.0, 9.2, 9.085714285714285)","(7.0, 8.8, 8.662857142857144)"
11-01-2023 20:27:39.250392,"(8.5, 12.5, 12.198795180722891)","(8.0, 10.5, 10.46)","(7.0, 7.4, 7.281632653061225)","(26.0, 36.0, 34.22222222222222)","(71.0, 160.0, 152.5)","(2.0, 2.4, 2.3798)","(7.0, 9.2, 9.266666666666667)","(7.0, 8.8, 8.195238095238095)"
11-01-2023 20:27:40.538819,"(8.5, 12.5, 12.296875)","(8.0, 11.0, 10.426470588235293)","(7.0, 7.4, 7.249350649350649)","(26.0, 36.0, 34.22222222222222)","(71.0, 160.0, 148.0)","(2.0, 2.38, 2.387457627118644)","(7.0, 9.4, 9.266666666666667)","(7.0, 8.2, 8.285714285714286)"
11-01-2023 20:27:41.851428,"(8.5, 12.5, 12.088235294117647)","(8.0, 10.5, 10.283783783783784)","(7.0, 7.4, 7.253846153846154)","(26.0, 36.0, 33.88235294117647)","(71.0, 160.0, 150.0)","(2.0, 2.4, 2.3976190476190475)","(7.0, 9.4, 9.311111111111112)","(7.0, 8.4, 8.192857142857143)"
11-01-2023 20:27:43.155494,"(8.5, 12.0, 11.658536585365853)","(8.0, 10.5, 10.386363636363637)","(7.0, 7.4, 7.3882352941176475)","(26.0, 36.0, 33.8)","(71.0, 160.0, 161.53846153846155)","(2.0, 2.42, 2.3896629213483145)","(7.0, 9.4, 9.234782608695651)","(7.0, 8.2, 8.206896551724139)"
11-01-2023 20:27:44.466241,"(8.5, 12.0, 11.654676258992806)","(8.0, 11.0, 10.444444444444445)","(6.5, 7.4, 7.384615384615384)","(26.0, 36.0, 34.0)","(71.0, 180.0, 161.53846153846155)","(2.0, 2.4, 2.383578947368421)","(7.0, 9.6, 9.31320754716981)","(7.0, 8.4, 8.203389830508474)"
11-01-2023 20:27:45.728935,"(8.5, 12.0, 11.93939393939394)","(8.0, 11.0, 10.4)","(6.5, 7.6, 7.456410256410257)","(26.0, 36.0, 36.36363636363636)","(71.0, 180.0, 161.53846153846155)","(2.0, 2.4, 2.3759139784946237)","(7.0, 9.6, 9.289795918367346)","(7.0, 8.4, 8.186206896551724)"
11-01-2023 20:27:46.975967,"(8.5, 12.0, 11.93939393939394)","(8.0, 11.0, 10.4)","(6.5, 7.6, 7.456410256410257)","(26.0, 38.0, 35.0)","(71.0, 180.0, 161.53846153846155)","(2.0, 2.4, 2.3683636363636364)","(7.0, 9.6, 9.28)","(7.0, 8.2, 8.195121951219512)"
11-01-2023 20:27:48.195672,"(8.5, 12.0, 11.93939393939394)","(8.0, 11.0, 10.647058823529411)","(6.5, 7.6, 7.456410256410257)","(26.0, 38.0, 35.6)","(71.0, 180.0, 160.0)","(2.0, 2.38, 2.3602597402597403)","(7.0, 9.6, 9.297777777777776)","(7.0, 8.4, 7.984615384615385)"
11-01-2023 20:27:49.422318,"(8.5, 12.5, 12.157142857142857)","(8.0, 11.0, 10.583333333333334)","(6.5, 7.6, 7.4739726027397255)","(26.0, 36.0, 35.6)","(71.0, 180.0, 160.0)","(2.0, 2.38, 2.357272727272727)","(7.0, 9.6, 9.289795918367346)","(7.0, 8.0, 7.921739130434783)"
11-01-2023 20:27:50.588618,"(8.5, 13.0, 12.443548387096774)","(8.0, 11.0, 10.583333333333334)","(6.5, 7.6, 7.4739726027397255)","(26.0, 36.0, 35.6)","(71.0, 180.0, 160.0)","(2.0, 2.36, 2.404179104477612)","(7.0, 9.6, 9.28780487804878)","(7.0, 8.0, 7.846153846153846)"
11-01-2023 20:27:51.726271,"(8.5, 12.5, 12.125)","(8.0, 11.0, 10.583333333333334)","(6.5, 7.6, 7.4526315789473685)","(26.0, 36.0, 35.6)","(71.0, 180.0, 160.0)","(2.0, 2.42, 2.3913333333333333)","(7.0, 9.6, 9.255555555555555)","(7.0, 8.0, 7.83728813559322)"
11-01-2023 20:27:52.878091,"(8.5, 12.5, 12.130434782608695)","(8.0, 11.0, 10.626865671641792)","(6.5, 7.6, 7.44225352112676)","(26.0, 36.0, 35.63636363636364)","(71.0, 180.0, 143.33333333333334)","(2.0, 2.4, 2.451290322580645)","(7.0, 9.6, 9.44)","(7.0, 8.0, 7.682051282051281)"
11-01-2023 20:27:53.995187,"(8.5, 12.0, 11.807692307692308)","(8.0, 11.0, 10.657534246575342)","(6.5, 7.4, 7.314285714285715)","(26.0, 36.0, 35.63636363636364)","(71.0, 180.0, 151.8181818181818)","(2.0, 2.46, 2.4766233766233765)","(7.0, 9.6, 9.28)","(7.0, 8.0, 7.613953488372093)"
11-01-2023 20:27:55.147177,"(8.5, 11.5, 11.426829268292684)","(8.0, 11.0, 10.642857142857142)","(6.5, 7.4, 7.176811594202899)","(26.0, 36.0, 35.42857142857143)","(71.0, 160.0, 151.8181818181818)","(2.0, 2.5, 2.49625)","(7.0, 9.4, 9.275)","(7.0, 7.8, 7.546153846153846)"
11-01-2023 20:27:56.251328,"(8.5, 11.5, 11.433333333333334)","(8.0, 11.0, 10.642857142857142)","(6.5, 7.2, 7.176811594202899)","(26.0, 36.0, 35.42857142857143)","(71.0, 160.0, 144.54545454545453)","(2.0, 2.52, 2.498181818181818)","(7.0, 9.4, 9.277551020408163)","(7.0, 7.8, 7.546153846153846)"
11-01-2023 20:27:57.352951,"(8.5, 11.5, 11.433333333333334)","(8.0, 11.0, 10.652173913043478)","(6.5, 7.4, 7.266666666666667)","(26.0, 36.0, 33.87096774193549)","(71.0, 150.0, 135.0)","(2.0, 2.52, 2.5085714285714285)","(7.0, 9.4, 9.180645161290322)","(7.0, 7.8, 7.546938775510204)"
11-01-2023 20:27:58.486886,"(8.5, 11.5, 11.35483870967742)","(8.0, 11.0, 10.666666666666666)","(6.5, 7.4, 7.266666666666667)","(26.0, 36.0, 33.87096774193549)","(71.0, 150.0, 132.22222222222223)","(2.0, 2.54, 2.5146341463414634)","(7.0, 9.2, 9.180645161290322)","(7.0, 7.8, 7.566037735849057)"
11-01-2023 20:27:59.650098,"(8.5, 11.5, 11.323529411764707)","(8.0, 11.0, 10.666666666666666)","(6.5, 7.4, 7.248101265822785)","(26.0, 36.0, 33.68)","(71.0, 150.0, 132.22222222222223)","(2.0, 2.54, 2.524166666666667)","(7.0, 9.2, 9.25945945945946)","(7.0, 7.8, 7.566037735849057)"
11-01-2023 20:28:00.779352,"(8.5, 11.5, 11.362068965517242)","(8.0, 11.0, 10.666666666666666)","(6.5, 7.4, 7.248101265822785)","(26.0, 34.0, 32.666666666666664)","(71.0, 150.0, 132.22222222222223)","(2.0, 2.54, 2.53125)","(7.0, 9.4, 9.165217391304347)","(7.0, 7.8, 7.5600000000000005)"
11-01-2023 20:28:01.943060,"(8.5, 11.5, 11.175675675675675)","(8.0, 11.0, 10.675675675675675)","(6.5, 7.4, 7.273913043478261)","(26.0, 34.0, 32.666666666666664)","(71.0, 150.0, 132.0)","(2.0, 2.54, 2.61546468401487)","(7.0, 9.2, 9.033333333333333)","(7.0, 7.8, 7.492857142857143)"
11-01-2023 20:28:03.116139,"(8.5, 11.5, 11.116666666666667)","(8.0, 10.5, 10.479166666666666)","(6.5, 7.0, 6.956363636363636)","(26.0, 32.0, 31.166666666666668)","(71.0, 140.0, 132.0)","(2.0, 2.62, 2.6294444444444447)","(7.0, 9.2, 8.996666666666666)","(7.0, 7.6, 7.420289855072464)"
11-01-2023 20:28:04.273427,"(8.5, 11.5, 10.959016393442623)","(8.0, 10.5, 10.22549019607843)","(6.5, 7.0, 6.956363636363636)","(26.0, 32.0, 31.166666666666668)","(71.0, 140.0, 118.18181818181819)","(2.0, 2.64, 2.6458536585365855)","(7.0, 9.0, 9.120567375886525)","(7.0, 7.6, 7.41764705882353)"
11-01-2023 20:28:05.430971,"(8.5, 11.5, 10.95)","(8.0, 10.5, 10.0625)","(6.5, 7.0, 6.956363636363636)","(26.0, 32.0, 31.076923076923077)","(71.0, 150.0, 118.18181818181819)","(2.05, 2.66, 2.6434782608695655)","(7.0, 9.2, 8.991304347826087)","(7.0, 7.6, 7.41764705882353)"
11-01-2023 20:28:06.510926,"(8.5, 12.0, 11.254901960784313)","(8.0, 10.5, 10.0625)","(6.5, 7.0, 6.885185185185185)","(26.0, 32.0, 31.076923076923077)","(71.0, 150.0, 125.0)","(2.05, 2.66, 2.6654545454545455)","(7.0, 9.0, 8.992982456140352)","(7.0, 7.6, 7.261728395061729)"
11-01-2023 20:28:07.516651,"(8.5, 12.0, 11.295081967213115)","(8.0, 10.5, 10.0625)","(6.5, 7.0, 6.910344827586207)","(26.0, 32.0, 31.076923076923077)","(71.0, 150.0, 130.0)","(2.05, 2.68, 2.7158333333333333)","(7.0, 9.0, 8.992857142857144)","(7.0, 7.4, 7.121739130434783)"
11-01-2023 20:28:08.544785,"(8.5, 11.0, 10.92)","(8.0, 10.5, 10.0625)","(6.5, 7.0, 6.9)","(26.0, 32.0, 29.857142857142858)","(71.0, 150.0, 130.0)","(2.05, 2.72, 2.68936170212766)","(7.0, 9.0, 8.992857142857144)","(7.0, 7.2, 7.018518518518518)"
11-01-2023 20:28:09.651464,"(8.5, 11.5, 10.93859649122807)","(8.0, 10.5, 10.047619047619047)","(6.5, 7.0, 6.937777777777778)","(26.0, 30.0, 29.8)","(71.0, 150.0, 130.0)","(2.05, 2.72, 2.6907462686567167)","(7.0, 9.0, 9.091891891891892)","(7.0, 7.2, 7.018518518518518)"
11-01-2023 20:28:10.820803,"(8.5, 11.5, 10.93859649122807)","(8.0, 10.5, 10.03448275862069)","(6.5, 7.0, 6.937777777777778)","(26.0, 30.0, 29.8)","(71.0, 150.0, 130.0)","(2.05, 2.7, 2.6907462686567167)","(7.0, 9.2, 9.091891891891892)","(7.0, 7.2, 7.018518518518518)"
11-01-2023 20:28:12.047196,"(8.5, 11.5, 10.93859649122807)","(8.0, 10.5, 10.03448275862069)","(6.5, 7.0, 6.937777777777778)","(26.0, 30.0, 29.8)","(71.0, 150.0, 130.0)","(2.1, 2.7, 2.6907462686567167)","(7.0, 9.2, 9.091891891891892)","(6.5, 7.2, 7.018518518518518)"
11-01-2023 20:28:13.239845,"(8.0, 11.5, 10.93859649122807)","(8.0, 10.5, 10.119718309859154)","(6.0, 7.0, 6.96)","(26.0, 30.0, 28.857142857142858)","(71.0, 150.0, 127.14285714285714)","(2.1, 2.7, 2.6526126126126126)","(7.0, 9.2, 8.993103448275862)","(6.5, 7.2, 7.227777777777778)"
11-01-2023 20:28:14.441519,"(8.0, 11.0, 10.918367346938776)","(8.0, 10.5, 10.119718309859154)","(6.0, 7.0, 6.9714285714285715)","(26.0, 29.0, 31.058823529411764)","(71.0, 150.0, 130.0)","(2.1, 2.68, 2.652)","(7.0, 9.0, 8.993103448275862)","(6.5, 7.4, 7.234146341463415)"
11-01-2023 20:28:15.644317,"(8.0, 11.0, 10.909090909090908)","(8.0, 10.5, 10.119718309859154)","(6.0, 7.0, 6.732323232323232)","(26.0, 32.0, 31.285714285714285)","(71.0, 150.0, 130.0)","(2.1, 2.66, 2.655882352941177)","(7.0, 9.0, 9.109677419354838)","(6.5, 7.4, 7.234146341463415)"
11-01-2023 20:28:16.826804,"(8.0, 11.0, 10.909090909090908)","(8.0, 10.5, 10.026315789473685)","(6.0, 6.8, 6.716304347826087)","(26.0, 34.0, 31.466666666666665)","(71.0, 150.0, 130.0)","(2.1, 2.66, 2.655882352941177)","(7.0, 9.2, 9.109677419354838)","(6.5, 7.4, 7.234146341463415)"
11-01-2023 20:28:17.994476,"(8.0, 11.0, 10.909090909090908)","(8.0, 10.5, 10.026315789473685)","(6.0, 6.8, 6.710309278350516)","(26.0, 34.0, 31.285714285714285)","(71.0, 150.0, 130.0)","(2.1, 2.66, 2.719618138424821)","(7.0, 9.2, 9.082208588957055)","(6.5, 7.4, 7.211111111111111)"
11-01-2023 20:28:19.084947,"(8.0, 11.0, 10.846153846153847)","(8.0, 10.5, 9.954411764705883)","(6.0, 6.8, 6.707446808510638)","(26.0, 34.0, 31.285714285714285)","(71.0, 150.0, 130.0)","(2.1, 2.72, 2.740769230769231)","(7.0, 9.2, 8.992857142857144)","(6.5, 7.4, 7.253763440860215)"
11-01-2023 20:28:20.214451,"(8.0, 11.0, 10.707317073170731)","(8.0, 10.5, 9.93787878787879)","(6.0, 6.8, 6.7775)","(26.0, 32.0, 30.666666666666668)","(71.0, 150.0, 130.0)","(2.1, 2.76, 2.740786516853933)","(7.0, 9.0, 8.992857142857144)","(6.5, 7.4, 7.253763440860215)"
11-01-2023 20:28:21.263691,"(8.0, 11.0, 10.798319327731093)","(8.0, 10.5, 9.954411764705883)","(6.0, 6.6, 6.584070796460177)","(26.0, 32.0, 30.666666666666668)","(71.0, 150.0, 130.0)","(2.1, 2.76, 2.797868852459016)","(7.0, 9.0, 8.992857142857144)","(6.5, 7.4, 7.236144578313253)"
11-01-2023 20:28:22.303754,"(8.0, 10.5, 10.457446808510639)","(8.0, 10.5, 9.881666666666668)","(6.0, 6.8, 6.68)","(26.0, 32.0, 30.666666666666668)","(71.0, 150.0, 130.0)","(2.1, 2.8, 2.7908108108108105)","(7.0, 9.0, 8.985840707964602)","(6.5, 7.4, 7.106493506493506)"
11-01-2023 20:28:23.323733,"(8.0, 11.0, 10.644736842105264)","(8.0, 10.0, 9.830769230769231)","(6.0, 6.8, 6.668421052631579)","(26.0, 32.0, 30.666666666666668)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.808205128205128)","(7.0, 9.0, 8.992660550458716)","(6.5, 7.2, 7.083582089552239)"
11-01-2023 20:28:24.442908,"(8.0, 11.0, 10.655555555555555)","(8.0, 10.0, 9.936507936507937)","(6.0, 6.8, 6.675268817204301)","(26.0, 32.0, 30.210526315789473)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.814457831325301)","(7.0, 9.0, 8.992857142857144)","(6.5, 7.2, 7.063157894736842)"
11-01-2023 20:28:25.537100,"(8.0, 10.5, 10.467391304347826)","(8.0, 10.0, 9.929203539823009)","(6.0, 6.8, 6.675268817204301)","(26.0, 32.0, 30.210526315789473)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.805625)","(7.0, 9.0, 8.993103448275862)","(6.5, 7.2, 7.0588235294117645)"
11-01-2023 20:28:26.677536,"(8.0, 11.0, 10.63953488372093)","(8.0, 9.8, 9.7375)","(6.0, 6.8, 6.679166666666667)","(26.0, 32.0, 30.210526315789473)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.814457831325301)","(7.0, 9.0, 8.993162393162393)","(6.5, 7.2, 7.0588235294117645)"
11-01-2023 20:28:27.835627,"(8.0, 11.0, 10.597402597402597)","(8.0, 9.8, 9.7375)","(6.0, 6.8, 6.679166666666667)","(26.0, 32.0, 30.210526315789473)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.7929411764705883)","(7.0, 9.0, 9.087898089171974)","(6.5, 7.2, 7.080851063829788)"
11-01-2023 20:28:28.916709,"(8.0, 11.0, 10.544117647058824)","(8.0, 9.8, 9.762962962962963)","(6.0, 6.8, 6.678571428571429)","(26.0, 32.0, 30.210526315789473)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.7929411764705883)","(7.0, 9.2, 9.087898089171974)","(6.5, 7.2, 7.090526315789473)"
11-01-2023 20:28:29.998621,"(8.0, 10.5, 10.159574468085106)","(8.0, 9.8, 9.762962962962963)","(6.0, 6.8, 6.724444444444444)","(26.0, 32.0, 30.333333333333332)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.8015384615384615)","(7.0, 9.2, 9.090683229813664)","(6.5, 7.2, 7.014285714285714)"
11-01-2023 20:28:31.052760,"(8.0, 10.5, 10.159574468085106)","(8.0, 9.8, 9.762962962962963)","(6.0, 6.8, 6.64873949579832)","(26.0, 32.0, 30.571428571428573)","(71.0, 150.0, 130.0)","(2.1, 2.82, 2.7873684210526313)","(7.0, 9.2, 9.117808219178082)","(6.5, 7.2, 7.076923076923077)"
11-01-2023 20:28:32.149773,"(8.0, 10.5, 10.159574468085106)","(8.0, 9.8, 9.772972972972974)","(6.0, 7.0, 6.776923076923077)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 130.0)","(2.1, 2.8, 2.7866666666666666)","(7.0, 9.2, 9.117808219178082)","(6.5, 7.2, 7.0688524590163935)"
11-01-2023 20:28:33.349280,"(8.0, 10.5, 10.159574468085106)","(8.0, 9.8, 10.18421052631579)","(6.0, 6.8, 6.766037735849056)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 130.0)","(2.1, 2.8, 2.7818181818181817)","(7.0, 9.2, 9.097222222222221)","(6.5, 7.2, 7.085714285714285)"
11-01-2023 20:28:34.736151,"(8.0, 10.5, 10.127906976744185)","(8.0, 10.5, 10.18421052631579)","(6.0, 6.8, 6.766037735849056)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 130.0)","(2.1, 2.8, 2.771914893617021)","(7.0, 9.2, 8.97719298245614)","(6.5, 7.2, 7.112)"
11-01-2023 20:28:36.085528,"(8.0, 10.5, 10.392857142857142)","(8.0, 10.5, 10.231707317073171)","(6.0, 6.8, 6.786363636363636)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 120.0)","(2.1, 2.8, 2.763174603174603)","(7.0, 9.0, 8.96260162601626)","(6.5, 7.2, 7.126666666666667)"
11-01-2023 20:28:37.471642,"(8.0, 10.0, 9.940000000000001)","(8.0, 10.5, 10.217948717948717)","(6.0, 6.8, 6.939130434782609)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 120.0)","(2.1, 2.78, 2.749767441860465)","(7.0, 9.0, 8.962295081967213)","(6.5, 7.2, 7.153125)"
11-01-2023 20:28:38.905342,"(8.0, 10.5, 10.1)","(8.0, 10.5, 10.19047619047619)","(6.0, 7.0, 6.945454545454545)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 120.0)","(2.1, 2.76, 2.746451612903226)","(7.0, 9.0, 8.962295081967213)","(6.5, 7.2, 7.153125)"
11-01-2023 20:28:40.493858,"(8.0, 10.5, 10.1)","(8.0, 10.5, 10.19047619047619)","(6.0, 7.0, 6.945454545454545)","(26.0, 32.0, 31.09090909090909)","(71.0, 150.0, 120.0)","(2.1, 2.78, 2.746451612903226)","(7.0, 9.0, 8.962295081967213)","(6.5, 7.2, 7.153125)"
11-01-2023 20:28:41.775408,"(8.0, 10.5, 10.1)","(8.0, 10.5, 9998.5)","(6.0, 7.0, 9998.5)","(26.0, 32.0, 9998.5)","(71.0, 150.0, 9998.5)","(2.1, 2.78, 9998.5)","(7.0, 9.0, 9998.5)","(6.5, 7.2, 9998.5)"
