,Angry Ann,Swiper Taz,Ballina,Misbehaved,Urana Blazer,Coopers Mate,Fabulous Victor,Slingshot Yo Yo
11-01-2023 14:26:13.850969,"(2.5, 3.1, 3.0657407407407407)","(4.2, 5.2, 4.976470588235294)","(4.2, 5.5, 5.344444444444444)","(11.0, 15.0, 14.206896551724139)","(31.0, 55.0, 50.76470588235294)","(10.0, 13.0, 12.846153846153847)","(8.5, 10.5, 10.075)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:15.156977,"(2.5, 3.1, 3.0657407407407407)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.5, 5.344444444444444)","(11.0, 15.0, 13.95)","(31.0, 55.0, 48.45454545454545)","(10.0, 13.0, 12.846153846153847)","(8.5, 10.5, 10.075)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:16.725509,"(2.5, 3.1, 3.069607843137255)","(4.2, 5.1, 5.074285714285714)","(4.2, 5.5, 5.425)","(11.0, 14.0, 13.970588235294118)","(31.0, 55.0, 50.76470588235294)","(10.0, 13.0, 12.92)","(8.5, 10.5, 10.075)","(51.0, 80.0, 73.0)"
11-01-2023 14:26:18.004834,"(2.5, 3.1, 3.0533333333333332)","(4.2, 5.1, 5.014285714285714)","(4.2, 5.5, 5.45)","(11.0, 14.0, 13.9375)","(31.0, 55.0, 50.76470588235294)","(10.0, 13.0, 12.9)","(8.5, 10.5, 10.075)","(51.0, 80.0, 73.0)"
11-01-2023 14:26:19.329775,"(2.5, 3.1, 3.05609756097561)","(4.2, 5.1, 5.072727272727272)","(4.2, 5.5, 5.45)","(11.0, 14.0, 13.9)","(31.0, 55.0, 48.45454545454545)","(10.0, 13.0, 12.625)","(8.5, 10.5, 10.075)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:20.837803,"(2.5, 3.1, 3.0363636363636366)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.5, 5.4655172413793105)","(11.0, 14.0, 13.9375)","(31.0, 55.0, 50.76470588235294)","(10.0, 13.0, 12.652173913043478)","(8.5, 10.5, 10.052631578947368)","(51.0, 80.0, 73.0)"
11-01-2023 14:26:22.220534,"(2.5, 3.1, 3.0363636363636366)","(4.2, 5.1, 5.071428571428571)","(4.2, 5.5, 5.411111111111111)","(11.0, 14.0, 14.078947368421053)","(31.0, 55.0, 50.5)","(10.0, 13.0, 12.652173913043478)","(8.5, 10.5, 10.052631578947368)","(51.0, 80.0, 74.16666666666667)"
11-01-2023 14:26:23.959949,"(2.5, 3.1, 3.0486486486486486)","(4.2, 5.1, 5.071428571428571)","(4.2, 5.5, 5.3769230769230765)","(11.0, 14.5, 13.966666666666667)","(31.0, 55.0, 48.45454545454545)","(10.0, 13.0, 12.555555555555555)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:25.458806,"(2.5, 3.1, 3.0)","(4.2, 5.1, 5.071428571428571)","(4.2, 5.5, 5.4875)","(11.0, 14.5, 14.078947368421053)","(31.0, 55.0, 50.5)","(10.0, 13.0, 12.652173913043478)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:27.009594,"(2.5, 3.0, 2.986578947368421)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.5, 5.416666666666667)","(11.0, 14.5, 14.310344827586206)","(31.0, 55.0, 50.5)","(10.0, 13.0, 12.75)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:28.770186,"(2.5, 3.0, 2.9638095238095237)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.6, 5.442857142857143)","(11.0, 15.0, 14.142857142857142)","(31.0, 55.0, 47.0)","(10.0, 13.0, 12.590909090909092)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 72.5)"
11-01-2023 14:26:30.274513,"(2.5, 3.0, 2.958987341772152)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.6, 5.462857142857143)","(11.0, 15.0, 14.142857142857142)","(31.0, 55.0, 50.04761904761905)","(10.0, 13.0, 12.666666666666666)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 73.0)"
11-01-2023 14:26:31.640863,"(2.5, 3.0, 2.9584615384615383)","(4.2, 5.1, 5.069999999999999)","(4.2, 5.6, 5.470967741935484)","(11.0, 15.0, 14.166666666666666)","(31.0, 55.0, 48.88235294117647)","(10.0, 13.0, 12.75)","(8.5, 10.5, 10.043478260869565)","(51.0, 80.0, 71.25)"
11-01-2023 14:26:33.170492,"(2.5, 3.0, 2.9213422818791948)","(4.2, 5.1, 5.055)","(4.2, 5.6, 5.535483870967742)","(11.0, 15.0, 14.344827586206897)","(31.0, 55.0, 44.6)","(10.0, 13.0, 12.647058823529411)","(8.5, 10.5, 10.211538461538462)","(51.0, 80.0, 74.16666666666667)"
11-01-2023 14:26:34.536303,"(2.5, 2.94, 2.934285714285714)","(4.2, 5.1, 5.0625)","(4.2, 5.6, 5.557575757575758)","(11.0, 15.0, 14.5)","(31.0, 55.0, 48.5)","(10.0, 13.0, 12.90909090909091)","(8.5, 10.5, 10.625)","(51.0, 80.0, 73.6)"
11-01-2023 14:26:35.902527,"(2.5, 2.92, 2.891764705882353)","(4.2, 5.1, 5.038095238095238)","(4.2, 5.6, 5.557575757575758)","(11.0, 15.0, 14.5)","(31.0, 55.0, 47.03703703703704)","(10.0, 13.0, 13.131578947368421)","(8.5, 11.0, 10.535714285714286)","(51.0, 80.0, 73.6)"
11-01-2023 14:26:37.300542,"(2.5, 2.9, 2.8586206896551722)","(4.2, 5.1, 5.060869565217391)","(4.4, 5.6, 5.466666666666667)","(11.0, 15.0, 14.285714285714286)","(31.0, 50.0, 44.51428571428571)","(10.0, 13.5, 12.98)","(8.0, 11.0, 10.535714285714286)","(51.0, 80.0, 73.6)"
11-01-2023 14:26:38.616796,"(2.5, 2.9, 2.8866666666666667)","(4.2, 5.1, 5.072727272727272)","(4.4, 5.6, 5.544444444444444)","(11.0, 14.5, 14.55)","(31.0, 50.0, 44.8936170212766)","(10.0, 13.5, 13.066666666666666)","(8.0, 11.0, 10.535714285714286)","(51.0, 80.0, 71.15384615384616)"
11-01-2023 14:26:40.057403,"(2.5, 2.92, 2.88)","(4.2, 5.1, 5.10625)","(4.4, 5.6, 5.545945945945946)","(11.0, 15.0, 14.527777777777779)","(31.0, 50.0, 45.40425531914894)","(10.0, 13.5, 13.066666666666666)","(8.0, 11.0, 10.535714285714286)","(51.0, 75.0, 70.0)"
11-01-2023 14:26:41.500900,"(2.5, 2.9, 2.875)","(4.2, 5.2, 5.188888888888889)","(4.4, 5.6, 5.551724137931035)","(11.0, 15.0, 14.26923076923077)","(31.0, 50.0, 44.705882352941174)","(10.0, 13.5, 13.05)","(8.0, 11.0, 9.839534883720932)","(51.0, 75.0, 67.0)"
11-01-2023 14:26:42.991978,"(2.5, 2.9, 2.8546666666666667)","(4.2, 5.2, 5.141176470588235)","(4.4, 5.6, 5.568965517241379)","(11.0, 15.0, 14.4375)","(31.0, 50.0, 44.705882352941174)","(10.0, 13.5, 13.05)","(8.0, 10.0, 10.26923076923077)","(51.0, 75.0, 67.0)"
11-01-2023 14:26:44.423596,"(2.5, 2.88, 2.8739999999999997)","(4.2, 5.3, 5.141176470588235)","(4.4, 5.7, 5.60952380952381)","(11.0, 15.0, 14.357142857142858)","(31.0, 50.0, 46.375)","(10.0, 13.5, 13.153846153846153)","(8.0, 11.0, 10.36)","(51.0, 75.0, 68.33333333333333)"
11-01-2023 14:26:45.793554,"(2.5, 2.88, 2.8594285714285714)","(4.2, 5.3, 5.141176470588235)","(4.4, 5.7, 5.576923076923077)","(11.0, 14.5, 14.382352941176471)","(31.0, 50.0, 46.41379310344828)","(10.0, 13.5, 13.0)","(8.0, 11.0, 10.241379310344827)","(51.0, 75.0, 68.33333333333333)"
11-01-2023 14:26:47.120851,"(2.5, 2.88, 2.8675862068965516)","(4.2, 5.3, 5.141176470588235)","(4.4, 5.7, 5.61764705882353)","(11.0, 14.5, 14.444444444444445)","(31.0, 50.0, 47.0)","(10.0, 13.5, 12.884615384615385)","(8.0, 11.0, 10.435897435897436)","(51.0, 75.0, 69.0909090909091)"
11-01-2023 14:26:48.540311,"(2.5, 2.88, 2.8786842105263157)","(4.2, 5.3, 5.224)","(4.4, 5.7, 5.676470588235294)","(11.0, 15.0, 14.375)","(31.0, 48.0, 47.857142857142854)","(10.0, 13.0, 13.05)","(8.0, 11.0, 10.421052631578947)","(51.0, 70.0, 69.0909090909091)"
11-01-2023 14:26:50.090389,"(2.5, 2.88, 2.8344)","(4.2, 5.3, 5.142424242424242)","(4.4, 5.7, 5.633333333333333)","(11.0, 14.5, 14.214285714285714)","(31.0, 48.0, 47.4)","(10.0, 13.5, 12.970588235294118)","(8.0, 11.0, 10.5)","(51.0, 70.0, 66.25)"
11-01-2023 14:26:51.505900,"(2.5, 2.92, 2.8971428571428572)","(4.2, 5.3, 5.173170731707317)","(4.4, 5.7, 5.610344827586207)","(11.0, 14.5, 14.1875)","(31.0, 48.0, 47.75)","(10.0, 13.5, 12.717391304347826)","(8.0, 11.0, 9.964705882352941)","(51.0, 70.0, 66.0)"
11-01-2023 14:26:52.951704,"(2.5, 2.92, 2.9016666666666664)","(4.2, 5.3, 5.19375)","(4.4, 5.7, 5.472463768115942)","(11.0, 14.5, 14.25)","(31.0, 48.0, 47.77777777777778)","(10.0, 13.5, 13.052631578947368)","(8.0, 10.0, 10.4)","(51.0, 70.0, 63.333333333333336)"
11-01-2023 14:26:54.451128,"(2.5, 2.94, 2.9118918918918917)","(4.2, 5.3, 5.229787234042553)","(4.4, 5.6, 5.506666666666667)","(11.0, 14.5, 14.3)","(31.0, 48.0, 47.75)","(10.0, 13.5, 12.944444444444445)","(8.0, 11.0, 10.394736842105264)","(51.0, 70.0, 62.5)"
11-01-2023 14:26:55.842800,"(2.5, 2.88, 2.868205128205128)","(4.2, 5.3, 5.159574468085106)","(4.4, 5.6, 5.5137931034482754)","(11.0, 14.5, 13.633333333333333)","(31.0, 48.0, 47.333333333333336)","(10.0, 13.5, 12.857142857142858)","(8.0, 11.0, 10.6)","(51.0, 70.0, 67.22222222222223)"
11-01-2023 14:26:57.485238,"(2.5, 2.92, 2.872)","(4.2, 5.3, 5.153968253968253)","(4.4, 5.6, 5.552272727272727)","(11.0, 14.5, 13.68867924528302)","(31.0, 48.0, 48.91891891891892)","(10.0, 13.0, 12.862068965517242)","(8.0, 11.0, 10.481481481481481)","(51.0, 70.0, 67.0)"
11-01-2023 14:26:59.082779,"(2.5, 2.88, 2.872)","(4.2, 5.3, 5.153968253968253)","(4.4, 5.6, 5.552272727272727)","(11.0, 14.5, 13.74561403508772)","(31.0, 55.0, 48.25)","(10.0, 13.0, 13.086206896551724)","(8.0, 11.0, 10.375)","(51.0, 70.0, 67.0)"
11-01-2023 14:27:00.525353,"(2.5, 2.9, 2.87)","(4.2, 5.3, 5.150746268656716)","(4.4, 5.6, 5.538709677419354)","(11.0, 14.5, 13.642857142857142)","(31.0, 55.0, 47.92857142857143)","(10.0, 13.5, 13.129213483146067)","(8.0, 11.0, 10.375)","(51.0, 70.0, 61.42857142857143)"
11-01-2023 14:27:01.818925,"(2.5, 2.92, 2.889090909090909)","(4.2, 5.2, 5.133333333333333)","(4.4, 5.6, 5.506451612903226)","(11.0, 14.5, 13.622448979591837)","(31.0, 55.0, 47.7027027027027)","(10.0, 13.5, 13.092105263157894)","(8.0, 10.5, 10.466666666666667)","(51.0, 70.0, 62.5)"
11-01-2023 14:27:03.177392,"(2.5, 2.92, 2.8649999999999998)","(4.2, 5.2, 5.066666666666666)","(4.4, 5.6, 5.38)","(11.0, 14.5, 13.677777777777777)","(31.0, 55.0, 47.5)","(10.0, 13.5, 13.057142857142857)","(8.0, 11.0, 10.515151515151516)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:04.519255,"(2.5, 2.92, 2.9066666666666667)","(4.2, 5.2, 5.18)","(4.4, 5.5, 5.381481481481481)","(11.0, 14.5, 13.662790697674419)","(31.0, 55.0, 47.285714285714285)","(10.0, 13.5, 12.983870967741936)","(8.0, 11.0, 10.393939393939394)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:06.018114,"(2.5, 2.92, 2.913333333333333)","(4.2, 5.2, 5.115094339622641)","(4.4, 5.5, 5.354166666666667)","(11.0, 14.5, 13.589285714285714)","(31.0, 55.0, 47.5)","(10.0, 13.5, 13.029411764705882)","(8.0, 11.0, 10.35483870967742)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:07.428683,"(2.5, 2.96, 2.9325)","(4.2, 5.3, 5.115094339622641)","(4.4, 5.4, 5.263636363636364)","(11.0, 14.5, 13.8)","(31.0, 55.0, 47.02272727272727)","(10.0, 13.5, 12.967532467532468)","(8.0, 11.0, 10.261904761904763)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:09.004874,"(2.5, 2.98, 2.9525)","(4.2, 5.3, 5.115094339622641)","(4.4, 5.4, 5.241176470588235)","(11.0, 14.0, 13.772727272727273)","(31.0, 55.0, 46.83720930232558)","(10.0, 13.5, 12.922535211267606)","(8.0, 10.5, 10.088235294117647)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:10.609405,"(2.5, 2.98, 2.973684210526316)","(4.2, 5.3, 5.115094339622641)","(4.4, 5.4, 5.274418604651163)","(11.0, 14.5, 14.055555555555555)","(31.0, 55.0, 47.02272727272727)","(10.0, 13.5, 12.9875)","(8.0, 10.5, 10.029411764705882)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:12.276293,"(2.5, 2.98, 2.9433333333333334)","(4.2, 5.3, 5.13)","(4.4, 5.4, 5.25)","(11.0, 14.5, 13.954545454545455)","(31.0, 55.0, 47.02272727272727)","(10.0, 13.5, 12.9875)","(8.0, 10.5, 10.136363636363637)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:13.788250,"(2.5, 2.98, 3.078181818181818)","(4.2, 5.2, 5.022222222222222)","(4.4, 5.4, 5.235294117647059)","(11.0, 14.5, 13.717391304347826)","(31.0, 55.0, 46.83720930232558)","(10.0, 13.5, 12.826086956521738)","(8.0, 10.5, 9.877777777777778)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:15.150457,"(2.5, 3.1, 3.093939393939394)","(4.2, 5.1, 5.022222222222222)","(4.4, 5.4, 5.23125)","(11.0, 14.5, 13.181159420289855)","(31.0, 55.0, 47.369565217391305)","(10.0, 13.5, 12.957142857142857)","(8.0, 10.5, 9.877777777777778)","(51.0, 65.0, 64.72222222222223)"
11-01-2023 14:27:16.653236,"(2.5, 3.1, 3.1370967741935485)","(4.2, 5.0, 4.8545454545454545)","(4.4, 5.3, 5.25)","(11.0, 13.5, 13.12962962962963)","(31.0, 55.0, 48.5)","(10.0, 13.0, 12.957142857142857)","(8.0, 10.5, 10.06060606060606)","(51.0, 65.0, 63.898305084745765)"
11-01-2023 14:27:18.127323,"(2.5, 3.15, 3.1584745762711863)","(4.2, 4.9, 4.897435897435897)","(4.4, 5.3, 5.1567567567567565)","(11.0, 13.5, 13.055555555555555)","(31.0, 55.0, 47.369565217391305)","(10.0, 13.0, 12.96551724137931)","(8.0, 10.5, 9.943589743589744)","(51.0, 70.0, 65.08620689655173)"
11-01-2023 14:27:19.594958,"(2.5, 3.25, 3.1958333333333333)","(4.2, 5.0, 4.869387755102041)","(4.4, 5.3, 5.165625)","(11.0, 13.5, 13.055555555555555)","(31.0, 55.0, 47.4)","(10.0, 13.0, 12.970588235294118)","(8.0, 10.5, 9.957500000000001)","(51.0, 70.0, 64.75)"
11-01-2023 14:27:20.983004,"(2.5, 3.2, 3.1575)","(4.2, 5.0, 4.8769230769230765)","(4.4, 5.2, 5.17)","(11.0, 13.5, 13.055555555555555)","(31.0, 55.0, 49.666666666666664)","(10.0, 13.0, 12.970588235294118)","(8.0, 10.5, 10.004878048780489)","(51.0, 65.0, 64.75)"
11-01-2023 14:27:22.396893,"(2.5, 3.2, 3.1575)","(4.2, 5.0, 4.871428571428571)","(4.4, 5.2, 5.064705882352941)","(11.0, 13.5, 13.055555555555555)","(31.0, 55.0, 49.46153846153846)","(10.0, 13.0, 12.96875)","(8.0, 10.5, 10.085714285714285)","(51.0, 65.0, 64.0)"
11-01-2023 14:27:23.872866,"(2.5, 3.2, 3.1897727272727274)","(4.2, 5.0, 4.8641509433962264)","(4.4, 5.2, 5.074999999999999)","(11.0, 13.5, 13.055555555555555)","(31.0, 55.0, 50.35483870967742)","(10.0, 13.0, 12.973684210526315)","(8.0, 10.5, 10.004878048780489)","(51.0, 65.0, 61.36363636363637)"
11-01-2023 14:27:25.314052,"(2.5, 3.2, 3.1897727272727274)","(4.2, 5.0, 4.8641509433962264)","(4.4, 5.1, 5.06875)","(11.0, 13.5, 13.091836734693878)","(31.0, 55.0, 50.333333333333336)","(10.0, 13.0, 12.86046511627907)","(8.0, 10.5, 9.870000000000001)","(51.0, 70.0, 61.36363636363637)"
11-01-2023 14:27:26.598328,"(2.5, 3.2, 3.1930555555555555)","(4.2, 5.0, 4.978947368421053)","(4.4, 5.1, 5.1521739130434785)","(11.0, 13.5, 13.149122807017545)","(31.0, 55.0, 51.875)","(10.0, 13.0, 12.845238095238095)","(8.0, 10.5, 10.156862745098039)","(51.0, 70.0, 62.083333333333336)"
11-01-2023 14:27:28.107790,"(2.6, 3.05, 3.018329466357309)","(4.2, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.157894736842105)","(11.0, 13.5, 13.122641509433961)","(31.0, 55.0, 52.5)","(10.0, 13.0, 12.828947368421053)","(8.0, 10.5, 10.202127659574469)","(51.0, 70.0, 62.083333333333336)"
11-01-2023 14:27:29.519568,"(2.6, 3.1, 3.0203125)","(4.2, 5.0, 4.965217391304348)","(4.4, 5.2, 5.154901960784314)","(11.0, 13.5, 13.12962962962963)","(31.0, 55.0, 53.47826086956522)","(10.0, 13.0, 12.848837209302326)","(8.0, 10.5, 10.239583333333334)","(51.0, 70.0, 62.083333333333336)"
11-01-2023 14:27:31.336732,"(2.6, 3.1, 3.0205417607223475)","(4.2, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.153061224489796)","(11.0, 13.5, 13.122641509433961)","(31.0, 55.0, 53.47826086956522)","(10.0, 13.0, 12.828947368421053)","(8.0, 10.5, 10.215909090909092)","(51.0, 70.0, 62.083333333333336)"
11-01-2023 14:27:33.056285,"(2.6, 3.1, 3.0228070175438595)","(4.2, 5.0, 4.985365853658537)","(4.4, 5.2, 5.1553571428571425)","(11.0, 13.5, 13.166666666666666)","(31.0, 55.0, 53.6)","(10.0, 13.0, 12.939024390243903)","(8.0, 10.5, 10.174418604651162)","(51.0, 70.0, 62.4)"
11-01-2023 14:27:34.564326,"(2.6, 3.1, 3.0485714285714285)","(4.2, 5.0, 4.986046511627907)","(4.4, 5.2, 5.152830188679245)","(11.0, 13.5, 13.228571428571428)","(31.0, 55.0, 54.03225806451613)","(10.0, 13.0, 12.94047619047619)","(8.0, 10.5, 10.158536585365853)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:36.024674,"(2.6, 3.05, 3.051111111111111)","(4.2, 5.0, 4.98974358974359)","(4.4, 5.2, 5.057142857142857)","(11.0, 13.5, 13.227272727272727)","(31.0, 55.0, 56.81818181818182)","(10.0, 13.0, 12.923076923076923)","(8.0, 10.5, 10.2)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:37.523979,"(2.6, 3.1, 3.0222857142857142)","(4.2, 5.0, 5.017021276595744)","(4.4, 5.1, 5.05)","(11.0, 13.5, 13.78)","(31.0, 70.0, 55.476190476190474)","(10.0, 13.0, 12.94)","(8.0, 10.5, 10.197368421052632)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:38.969018,"(2.6, 3.05, 3.0222891566265058)","(4.2, 5.1, 5.035849056603773)","(4.4, 5.1, 5.052380952380952)","(11.0, 14.5, 13.82258064516129)","(31.0, 60.0, 54.34782608695652)","(10.0, 13.0, 13.054545454545455)","(8.0, 10.5, 10.178571428571429)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:40.404752,"(2.6, 3.05, 2.986086956521739)","(4.2, 5.1, 5.035849056603773)","(4.4, 5.2, 5.052173913043478)","(11.0, 14.5, 13.82258064516129)","(31.0, 60.0, 54.34782608695652)","(10.0, 13.5, 13.081818181818182)","(8.0, 10.5, 10.197368421052632)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:42.105610,"(2.6, 3.0, 2.9657142857142857)","(4.2, 5.1, 5.035849056603773)","(4.4, 5.2, 5.118292682926829)","(11.0, 14.5, 13.82258064516129)","(31.0, 60.0, 54.34782608695652)","(10.0, 13.5, 13.081818181818182)","(8.0, 10.5, 10.153846153846153)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:43.868008,"(2.6, 3.0, 2.9485714285714284)","(4.2, 5.1, 5.061290322580645)","(4.4, 5.3, 5.11963190184049)","(11.0, 14.5, 13.82258064516129)","(31.0, 60.0, 55.26315789473684)","(10.0, 13.5, 13.096491228070175)","(8.0, 10.5, 9.833333333333334)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:45.344377,"(2.6, 3.0, 2.9544827586206894)","(4.2, 5.1, 5.061290322580645)","(4.4, 5.3, 5.118518518518518)","(11.0, 14.5, 14.25)","(31.0, 60.0, 55.26315789473684)","(10.0, 13.5, 13.096491228070175)","(8.0, 10.0, 9.853658536585366)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:47.231926,"(2.6, 3.0, 2.953)","(4.2, 5.1, 5.061290322580645)","(4.4, 5.3, 5.131460674157303)","(11.0, 14.5, 15.47107438016529)","(31.0, 60.0, 55.26315789473684)","(10.0, 13.5, 13.096491228070175)","(8.0, 10.0, 9.833333333333334)","(51.0, 70.0, 64.24242424242425)"
11-01-2023 14:27:48.836324,"(2.6, 2.94, 2.981333333333333)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.3, 5.122222222222223)","(11.0, 15.5, 15.732142857142858)","(31.0, 60.0, 55.26315789473684)","(10.0, 13.5, 13.043103448275861)","(8.0, 10.0, 9.872340425531915)","(51.0, 70.0, 62.4)"
11-01-2023 14:27:50.514479,"(2.5, 3.0, 2.955348837209302)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.2, 5.168888888888889)","(10.0, 16.0, 15.732142857142858)","(31.0, 60.0, 55.26315789473684)","(11.0, 13.5, 13.049019607843137)","(8.0, 10.0, 9.850980392156863)","(41.0, 70.0, 62.4)"
11-01-2023 14:27:51.950154,"(2.5, 3.0, 2.955348837209302)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.2, 5.168888888888889)","(10.0, 16.0, 15.732142857142858)","(31.0, 60.0, 55.26315789473684)","(11.0, 13.5, 13.049019607843137)","(8.0, 10.0, 9.652631578947368)","(41.0, 70.0, 62.4)"
11-01-2023 14:27:53.568002,"(2.5, 3.0, 2.930721649484536)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.2, 5.151020408163265)","(10.0, 16.0, 15.6875)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.065217391304348)","(8.0, 9.8, 9.62962962962963)","(41.0, 70.0, 62.4)"
11-01-2023 14:27:54.950480,"(2.5, 2.94, 2.930721649484536)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.3, 5.118292682926829)","(10.0, 16.0, 15.6875)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.074074074074074)","(8.0, 9.8, 9.682051282051281)","(41.0, 70.0, 57.5)"
11-01-2023 14:27:56.424523,"(2.5, 3.05, 3.041509433962264)","(4.2, 5.1, 5.043181818181818)","(4.4, 5.3, 5.118292682926829)","(10.0, 16.0, 15.475961538461538)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.032786885245901)","(8.0, 9.8, 9.62962962962963)","(41.0, 60.0, 59.33333333333333)"
11-01-2023 14:27:57.753190,"(2.5, 3.05, 3.0153846153846153)","(4.2, 5.1, 5.032203389830508)","(4.4, 5.3, 5.118292682926829)","(10.0, 15.5, 15.475961538461538)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.065573770491802)","(8.0, 9.8, 9.651612903225807)","(41.0, 60.0, 59.473684210526315)"
11-01-2023 14:27:59.127433,"(2.5, 3.05, 3.029310344827586)","(4.2, 5.1, 5.076756756756756)","(4.4, 5.3, 5.118292682926829)","(10.0, 15.5, 15.925233644859812)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.032786885245901)","(8.0, 9.8, 9.651612903225807)","(41.0, 60.0, 59.473684210526315)"
11-01-2023 14:28:00.492269,"(2.5, 3.05, 3.0354166666666664)","(4.2, 5.1, 5.053513513513513)","(4.4, 5.3, 5.118292682926829)","(10.0, 16.0, 15.791666666666666)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.032786885245901)","(8.0, 9.8, 9.651612903225807)","(41.0, 60.0, 59.33333333333333)"
11-01-2023 14:28:01.917094,"(2.5, 3.05, 3.018181818181818)","(4.2, 5.1, 5.053513513513513)","(4.4, 5.3, 5.117834394904459)","(10.0, 16.0, 15.791666666666666)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.068965517241379)","(8.0, 9.8, 9.651612903225807)","(41.0, 60.0, 59.33333333333333)"
11-01-2023 14:28:03.314410,"(2.5, 3.05, 3.0277272727272724)","(4.2, 5.1, 5.070059880239521)","(4.4, 5.3, 5.122360248447205)","(10.0, 16.0, 16.486842105263158)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.074074074074074)","(8.0, 9.8, 9.651612903225807)","(41.0, 60.0, 58.75)"
11-01-2023 14:28:04.759163,"(2.5, 3.0, 2.9833333333333334)","(4.2, 5.1, 5.015384615384615)","(4.4, 5.3, 5.117834394904459)","(10.0, 16.5, 16.486842105263158)","(31.0, 60.0, 55.714285714285715)","(11.0, 13.5, 13.074074074074074)","(8.0, 9.8, 9.657142857142857)","(41.0, 60.0, 57.0)"
11-01-2023 14:28:06.084196,"(2.5, 2.98, 2.963783783783784)","(4.2, 5.1, 5.028985507246377)","(4.4, 5.3, 5.056521739130435)","(10.0, 16.5, 16.850877192982455)","(31.0, 60.0, 58.65384615384615)","(11.0, 13.5, 13.290322580645162)","(8.0, 9.8, 9.710344827586207)","(41.0, 60.0, 64.0)"
11-01-2023 14:28:07.482967,"(2.5, 2.98, 2.9771555555555556)","(4.2, 5.2, 5.028985507246377)","(4.4, 5.2, 5.094545454545455)","(10.0, 17.0, 16.87735849056604)","(31.0, 60.0, 58.75)","(11.0, 14.0, 13.264705882352942)","(8.0, 9.8, 9.752380952380953)","(41.0, 65.0, 64.0)"
11-01-2023 14:28:08.834307,"(2.5, 3.0, 9892.65914893617)","(4.2, 5.2, 9998.5)","(4.4, 5.2, 9998.5)","(10.0, 17.0, 9998.5)","(31.0, 60.0, 9998.5)","(11.0, 14.0, 9998.5)","(8.0, 9.8, 9998.5)","(41.0, 65.0, 9998.5)"
11-01-2023 14:28:10.155690,"(2.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
11-01-2023 14:28:11.473858,"(2.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
