,South Parade,Montenegro,Final Man,Arctic Eagle,Too Viennese,New Enterprise,Panagsama,Rusheen,Frostick,Kishstar,Maldestro,Speed Bump
12-01-2023 17:42:08.727840,"(3.8, 4.2, 4.186221743810549)","(31.0, 40.0, 37.44827586206897)","(21.0, 44.0, 42.63157894736842)","(8.0, 10.0, 9.832258064516129)","(6.5, 6.8, 6.714698795180722)","(8.5, 10.5, 10.205438066465257)","(31.0, 55.0, 51.51162790697674)","(4.4, 5.6, 5.519047619047619)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.350649350649352)","(18.0, 24.0, 23.46808510638298)","(71.0, 200.0, 198.57142857142858)"
12-01-2023 17:42:10.048240,"(3.8, 4.2, 4.18223819301848)","(31.0, 40.0, 37.44827586206897)","(21.0, 44.0, 41.26315789473684)","(8.0, 10.0, 9.838167938931297)","(6.5, 6.8, 6.716455696202531)","(8.5, 10.5, 10.206422018348624)","(31.0, 55.0, 51.354166666666664)","(4.4, 5.7, 5.55)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.350649350649352)","(18.0, 24.0, 23.46808510638298)","(71.0, 200.0, 199.0909090909091)"
12-01-2023 17:42:11.414666,"(3.8, 4.2, 4.190417136414882)","(31.0, 40.0, 37.44827586206897)","(21.0, 44.0, 41.26315789473684)","(8.0, 10.0, 9.831746031746032)","(6.5, 6.8, 6.716455696202531)","(8.5, 10.5, 10.191218130311615)","(31.0, 55.0, 51.354166666666664)","(4.4, 5.6, 5.5425)","(10.0, 12.5, 12.08)","(17.0, 29.0, 28.350649350649352)","(18.0, 24.0, 23.46808510638298)","(71.0, 200.0, 199.0909090909091)"
12-01-2023 17:42:12.773361,"(3.7, 4.2, 4.192631578947369)","(31.0, 40.0, 37.44827586206897)","(21.0, 44.0, 41.63636363636363)","(8.0, 10.0, 9.831746031746032)","(6.0, 6.8, 6.7449081803005)","(8.5, 10.5, 10.191218130311615)","(31.0, 55.0, 51.354166666666664)","(4.4, 5.7, 5.529896907216495)","(10.0, 12.5, 12.08)","(19.0, 29.0, 28.05263157894737)","(18.0, 24.0, 23.46808510638298)","(71.0, 200.0, 199.0909090909091)"
12-01-2023 17:42:14.162580,"(3.7, 4.2, 4.192631578947369)","(31.0, 40.0, 37.44827586206897)","(21.0, 44.0, 41.523809523809526)","(8.0, 10.0, 9.820338983050847)","(6.0, 6.8, 6.733333333333333)","(8.5, 10.5, 10.191218130311615)","(31.0, 55.0, 51.354166666666664)","(4.4, 5.6, 5.548175182481752)","(10.0, 12.5, 12.08)","(19.0, 29.0, 28.0)","(18.0, 24.0, 23.46808510638298)","(71.0, 200.0, 199.0909090909091)"
12-01-2023 17:42:15.557093,"(3.7, 4.2, 4.197817715019256)","(31.0, 40.0, 37.55555555555556)","(31.0, 44.0, 41.523809523809526)","(8.5, 10.0, 9.738271604938271)","(6.0, 6.8, 6.722598870056497)","(8.5, 10.5, 10.159198113207546)","(31.0, 55.0, 52.5)","(4.4, 5.6, 5.554335260115606)","(10.0, 12.5, 11.742718446601941)","(19.0, 29.0, 27.96551724137931)","(19.0, 24.0, 23.483516483516482)","(91.0, 200.0, 199.0)"
12-01-2023 17:42:17.005486,"(3.7, 4.2, 4.197850821744627)","(31.0, 40.0, 37.55555555555556)","(31.0, 44.0, 44.23529411764706)","(8.5, 10.0, 9.796491228070176)","(6.0, 6.8, 6.721937321937322)","(8.5, 10.5, 10.14578313253012)","(31.0, 55.0, 51.904761904761905)","(4.4, 5.6, 5.551700680272108)","(10.0, 12.0, 11.698347107438016)","(19.0, 29.0, 28.11764705882353)","(19.0, 24.0, 23.48913043478261)","(91.0, 200.0, 211.25)"
12-01-2023 17:42:18.362998,"(3.7, 4.2, 4.219776714513556)","(31.0, 40.0, 37.44)","(31.0, 46.0, 43.86666666666667)","(8.0, 9.8, 9.746875000000001)","(6.0, 6.8, 6.721369863013698)","(8.5, 10.5, 10.155606407322654)","(31.0, 55.0, 52.291666666666664)","(4.4, 5.6, 5.593103448275862)","(10.0, 12.0, 11.706611570247935)","(19.0, 29.0, 28.09090909090909)","(19.0, 24.0, 23.525252525252526)","(91.0, 220.0, 211.5151515151515)"
12-01-2023 17:42:19.817745,"(3.7, 4.3, 4.219261637239166)","(31.0, 38.0, 37.44)","(31.0, 46.0, 44.11764705882353)","(8.0, 9.8, 9.740350877192983)","(6.0, 6.8, 6.721369863013698)","(8.5, 10.5, 10.155606407322654)","(31.0, 55.0, 52.142857142857146)","(4.4, 5.6, 5.621301775147929)","(10.0, 12.0, 11.706611570247935)","(19.0, 29.0, 28.09090909090909)","(19.0, 24.0, 23.525252525252526)","(91.0, 220.0, 213.33333333333334)"
12-01-2023 17:42:21.334054,"(3.7, 4.3, 4.216558441558441)","(31.0, 38.0, 37.333333333333336)","(31.0, 46.0, 44.11764705882353)","(8.0, 9.8, 9.738181818181818)","(6.0, 6.8, 6.7185385656292285)","(8.5, 10.5, 10.155606407322654)","(31.0, 55.0, 52.142857142857146)","(4.4, 5.7, 5.621301775147929)","(10.0, 12.0, 11.706611570247935)","(19.0, 29.0, 28.09090909090909)","(19.0, 24.0, 23.525252525252526)","(91.0, 220.0, 213.33333333333334)"
12-01-2023 17:42:22.782998,"(3.7, 4.3, 4.189105504587156)","(31.0, 38.0, 37.333333333333336)","(31.0, 46.0, 44.11764705882353)","(8.0, 9.8, 9.748484848484848)","(6.0, 6.8, 6.719410977242302)","(8.5, 10.5, 10.155606407322654)","(31.0, 55.0, 52.5)","(4.4, 5.7, 5.592741935483871)","(10.0, 12.0, 11.593137254901961)","(19.0, 29.0, 28.23076923076923)","(19.0, 24.0, 23.525252525252526)","(91.0, 220.0, 213.33333333333334)"
12-01-2023 17:42:24.219088,"(3.7, 4.2, 4.189105504587156)","(31.0, 38.0, 37.0)","(31.0, 46.0, 44.4)","(8.0, 9.8, 9.748484848484848)","(6.0, 6.8, 6.709461426491994)","(8.5, 10.5, 10.158139534883722)","(31.0, 55.0, 52.5)","(4.4, 5.7, 5.6470085470085465)","(10.0, 12.0, 11.353658536585366)","(19.0, 29.0, 28.17808219178082)","(19.0, 24.0, 23.541666666666668)","(91.0, 220.0, 213.33333333333334)"
12-01-2023 17:42:25.620329,"(3.7, 4.3, 4.214871016691958)","(31.0, 38.0, 37.0)","(31.0, 46.0, 43.0)","(8.0, 9.8, 9.894705882352941)","(6.0, 6.8, 6.687729196050776)","(8.5, 10.5, 10.176211453744493)","(41.0, 55.0, 48.95238095238095)","(4.4, 5.7, 5.650993377483443)","(10.0, 11.5, 11.29611650485437)","(19.0, 29.0, 28.2)","(19.0, 24.0, 23.576923076923077)","(91.0, 220.0, 184.28571428571428)"
12-01-2023 17:42:27.230845,"(3.7, 4.3, 4.221044776119403)","(31.0, 38.0, 37.0)","(31.0, 46.0, 43.75)","(8.0, 10.5, 9.894705882352941)","(6.0, 6.8, 6.697686375321337)","(8.5, 10.5, 10.17260579064588)","(41.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.650993377483443)","(10.0, 11.5, 11.29611650485437)","(20.0, 29.0, 28.2)","(19.0, 24.0, 23.576923076923077)","(91.0, 190.0, 184.28571428571428)"
12-01-2023 17:42:28.759000,"(3.7, 4.3, 4.205565217391304)","(31.0, 38.0, 36.8)","(31.0, 46.0, 43.6)","(8.0, 10.5, 10.0125)","(6.0, 6.8, 6.69597924773022)","(8.5, 10.5, 10.17260579064588)","(31.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.6571428571428575)","(10.0, 11.5, 11.579787234042554)","(20.0, 29.0, 27.851063829787233)","(19.0, 23.0, 22.733333333333334)","(91.0, 190.0, 184.28571428571428)"
12-01-2023 17:42:30.308805,"(3.7, 4.3, 4.2231534090909095)","(31.0, 38.0, 36.8)","(31.0, 44.0, 43.6)","(8.0, 10.5, 10.011904761904763)","(6.0, 6.8, 6.697047496790757)","(8.5, 10.5, 10.17260579064588)","(31.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.659562841530055)","(10.0, 12.0, 11.579787234042554)","(20.0, 28.0, 27.844444444444445)","(19.0, 23.0, 22.771428571428572)","(91.0, 200.0, 182.5)"
12-01-2023 17:42:31.790622,"(3.7, 4.3, 4.2231534090909095)","(31.0, 38.0, 36.8)","(31.0, 44.0, 43.6)","(8.0, 10.5, 10.023316062176166)","(6.0, 6.8, 6.697047496790757)","(8.5, 10.5, 10.17260579064588)","(41.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.661458333333333)","(10.0, 12.0, 11.625)","(19.0, 28.0, 27.844444444444445)","(19.0, 23.0, 22.64516129032258)","(91.0, 200.0, 182.5)"
12-01-2023 17:42:33.351894,"(3.7, 4.3, 4.216777531411678)","(31.0, 38.0, 36.8)","(31.0, 44.0, 43.6)","(8.0, 10.5, 10.023316062176166)","(6.0, 6.8, 6.69402795425667)","(8.5, 10.5, 10.17260579064588)","(41.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.660427807486631)","(10.0, 12.0, 11.625)","(19.0, 28.0, 27.844444444444445)","(19.0, 23.0, 22.6)","(91.0, 200.0, 182.5)"
12-01-2023 17:42:34.842583,"(3.7, 4.3, 4.2155922038980504)","(31.0, 38.0, 36.8)","(31.0, 44.0, 43.6)","(8.5, 10.5, 10.052238805970148)","(6.0, 6.8, 6.695094339622641)","(8.5, 10.5, 10.17260579064588)","(31.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.65934065934066)","(10.0, 12.0, 11.625)","(19.0, 28.0, 28.055555555555557)","(19.0, 23.0, 22.529411764705884)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:36.283328,"(3.7, 4.3, 4.2155922038980504)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.056756756756757)","(6.0, 6.8, 6.695094339622641)","(8.5, 10.5, 10.169584245076587)","(31.0, 50.0, 49.05263157894737)","(4.4, 5.7, 5.661458333333333)","(10.0, 12.0, 11.542682926829269)","(19.0, 29.0, 28.08108108108108)","(19.0, 23.0, 22.529411764705884)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:37.804329,"(3.7, 4.2, 4.199738903394256)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.0, 10.5, 10.056756756756757)","(6.0, 6.8, 6.690247074122237)","(8.5, 10.5, 10.103571428571428)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.7, 5.579365079365079)","(10.0, 12.0, 11.561111111111112)","(19.0, 29.0, 28.08108108108108)","(19.0, 23.0, 22.69047619047619)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:39.559395,"(3.7, 4.2, 4.182168925964547)","(31.0, 38.0, 36.88235294117647)","(31.0, 44.0, 43.55555555555556)","(8.0, 10.5, 10.051075268817204)","(6.0, 6.8, 6.689528795811518)","(8.5, 10.5, 10.111650485436893)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.6, 5.58728813559322)","(10.0, 12.0, 11.709302325581396)","(19.0, 29.0, 28.06849315068493)","(19.0, 23.0, 22.69047619047619)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:41.114724,"(3.7, 4.2, 4.227513966480447)","(31.0, 38.0, 36.8125)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.051075268817204)","(6.0, 6.8, 6.695397489539749)","(8.5, 10.5, 10.1078125)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.6, 5.57984496124031)","(10.0, 12.0, 11.65625)","(19.0, 29.0, 28.06849315068493)","(19.0, 23.0, 22.69047619047619)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:42.691765,"(3.7, 4.3, 4.22957957957958)","(31.0, 38.0, 36.8125)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.078282828282829)","(6.0, 6.8, 6.692496589358799)","(8.5, 10.5, 10.1078125)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.6, 5.579365079365079)","(10.0, 12.0, 11.65625)","(19.0, 29.0, 28.06849315068493)","(19.0, 23.0, 22.69047619047619)","(81.0, 200.0, 191.42857142857142)"
12-01-2023 17:42:44.250953,"(3.7, 4.3, 4.229668674698795)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.078282828282829)","(6.0, 6.8, 6.691059147180193)","(8.5, 10.5, 10.061781609195402)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.6, 5.48014705882353)","(10.0, 12.0, 12.368421052631579)","(19.0, 29.0, 28.04225352112676)","(19.0, 23.0, 22.644444444444446)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:45.900424,"(3.7, 4.3, 4.229858657243816)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.080402010050252)","(6.0, 6.8, 6.68724279835391)","(8.5, 10.5, 10.106020942408376)","(31.0, 50.0, 48.714285714285715)","(4.4, 5.5, 5.4793893129771)","(10.0, 12.5, 12.433035714285714)","(19.0, 29.0, 28.04225352112676)","(19.0, 23.0, 22.644444444444446)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:47.321702,"(3.7, 4.3, 4.229858657243816)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.080402010050252)","(6.0, 6.8, 6.68724279835391)","(8.5, 10.5, 10.106020942408376)","(31.0, 50.0, 48.61538461538461)","(4.4, 5.5, 5.4793893129771)","(10.0, 12.5, 12.433035714285714)","(19.0, 29.0, 28.04225352112676)","(18.0, 23.0, 22.644444444444446)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:48.766184,"(3.7, 4.3, 4.2102880658436215)","(31.0, 38.0, 36.76470588235294)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.035928143712574)","(6.0, 6.8, 6.684444444444444)","(8.5, 10.5, 10.061514195583596)","(31.0, 50.0, 48.5)","(4.4, 5.5, 5.535714285714286)","(10.0, 12.5, 12.265625)","(19.0, 29.0, 28.0)","(18.0, 23.0, 22.75)","(81.0, 200.0, 183.63636363636363)"
12-01-2023 17:42:50.246974,"(3.7, 4.3, 4.2059496567505725)","(31.0, 38.0, 36.666666666666664)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.035928143712574)","(6.0, 6.8, 6.680607082630691)","(8.5, 10.5, 10.061514195583596)","(31.0, 50.0, 48.10526315789474)","(4.4, 5.6, 5.5264)","(10.0, 12.5, 12.1875)","(19.0, 29.0, 28.0)","(18.0, 23.0, 22.91304347826087)","(81.0, 200.0, 191.42857142857142)"
12-01-2023 17:42:51.883615,"(3.7, 4.3, 4.198050139275766)","(31.0, 38.0, 36.666666666666664)","(31.0, 44.0, 43.55555555555556)","(8.5, 10.5, 10.035928143712574)","(6.0, 6.8, 6.679799666110183)","(8.5, 10.5, 10.061514195583596)","(31.0, 50.0, 47.73913043478261)","(4.4, 5.6, 5.529230769230769)","(10.0, 13.0, 12.839285714285714)","(19.0, 29.0, 27.983050847457626)","(18.0, 23.0, 22.91304347826087)","(81.0, 200.0, 182.0)"
12-01-2023 17:42:53.315031,"(3.7, 4.2, 4.234479465138491)","(31.0, 38.0, 36.666666666666664)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.5, 9.852542372881356)","(6.0, 6.8, 6.680201342281879)","(8.5, 10.5, 10.061514195583596)","(31.0, 50.0, 47.666666666666664)","(4.4, 5.6, 5.512396694214876)","(10.0, 13.0, 12.674418604651162)","(19.0, 29.0, 27.96551724137931)","(18.0, 23.0, 22.91304347826087)","(81.0, 200.0, 150.43478260869566)"
12-01-2023 17:42:54.873017,"(3.7, 4.3, 4.234479465138491)","(31.0, 38.0, 36.75)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.0, 9.836363636363638)","(6.0, 6.8, 6.684776902887139)","(8.5, 10.5, 10.077333333333334)","(31.0, 48.0, 47.666666666666664)","(4.4, 5.6, 5.511945392491468)","(10.0, 13.0, 12.937062937062937)","(19.0, 29.0, 27.986666666666668)","(18.0, 23.0, 22.736842105263158)","(81.0, 170.0, 152.5)"
12-01-2023 17:42:56.339412,"(3.7, 4.3, 4.168965517241379)","(31.0, 38.0, 36.42857142857143)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.0, 9.836641221374046)","(6.0, 6.8, 6.688121546961326)","(8.5, 10.5, 10.077333333333334)","(31.0, 48.0, 47.6)","(4.4, 5.6, 5.493197278911564)","(10.0, 13.0, 12.946428571428571)","(19.0, 29.0, 28.21951219512195)","(18.0, 24.0, 22.813953488372093)","(91.0, 160.0, 150.43478260869566)"
12-01-2023 17:42:58.034710,"(3.7, 4.3, 4.206259097525473)","(31.0, 38.0, 36.42857142857143)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.0, 9.836641221374046)","(6.0, 6.8, 6.69602053915276)","(8.5, 10.5, 10.077333333333334)","(31.0, 48.0, 47.6)","(4.4, 5.5, 5.460752688172043)","(10.0, 13.0, 13.131944444444445)","(19.0, 29.0, 28.24705882352941)","(18.0, 24.0, 23.120689655172413)","(91.0, 160.0, 150.625)"
12-01-2023 17:42:59.478463,"(3.7, 4.3, 4.2007587253414265)","(31.0, 38.0, 35.743589743589745)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.0, 9.840845070422535)","(6.0, 6.8, 6.6849431818181815)","(8.5, 10.5, 10.077333333333334)","(31.0, 48.0, 47.6)","(4.4, 5.5, 5.460752688172043)","(11.0, 13.5, 13.279411764705882)","(19.0, 29.0, 28.24705882352941)","(18.0, 24.0, 22.73015873015873)","(81.0, 160.0, 155.0)"
12-01-2023 17:43:00.945908,"(3.7, 4.3, 4.2007587253414265)","(31.0, 36.0, 35.743589743589745)","(31.0, 44.0, 43.63636363636363)","(8.5, 10.0, 9.850434782608696)","(6.0, 6.8, 6.684692417739628)","(8.5, 10.5, 10.08169014084507)","(31.0, 48.0, 47.6)","(4.4, 5.5, 5.460752688172043)","(11.0, 13.5, 13.283582089552239)","(19.0, 29.0, 28.24705882352941)","(18.0, 23.0, 22.948453608247423)","(81.0, 160.0, 103.88888888888889)"
12-01-2023 17:43:02.447537,"(3.7, 4.2, 4.155758807588076)","(31.0, 36.0, 35.94285714285714)","(31.0, 44.0, 43.46666666666667)","(8.5, 10.0, 9.85921052631579)","(6.0, 6.8, 6.690156918687589)","(8.5, 10.5, 10.099730458221025)","(31.0, 48.0, 47.5)","(4.6, 5.5, 5.49271523178808)","(11.0, 13.5, 13.333333333333334)","(19.0, 29.0, 28.434782608695652)","(18.0, 24.0, 23.294871794871796)","(81.0, 110.0, 101.875)"
12-01-2023 17:43:03.831997,"(3.7, 4.3, 4.210302197802197)","(31.0, 36.0, 35.94285714285714)","(31.0, 46.0, 43.46666666666667)","(8.5, 10.0, 9.888)","(6.0, 6.8, 6.688081395348837)","(8.5, 10.5, 9.927731092436975)","(31.0, 50.0, 47.0)","(4.6, 5.5, 5.459803921568628)","(11.0, 13.5, 13.428571428571429)","(19.0, 29.0, 28.48780487804878)","(18.0, 24.0, 23.294871794871796)","(81.0, 110.0, 97.5)"
12-01-2023 17:43:05.235435,"(3.7, 4.3, 4.210012836970475)","(31.0, 38.0, 35.58139534883721)","(31.0, 46.0, 43.46666666666667)","(8.5, 10.0, 9.888)","(6.0, 6.8, 6.688081395348837)","(8.5, 10.0, 9.98904109589041)","(31.0, 50.0, 47.5)","(4.6, 5.5, 5.511553784860558)","(11.0, 13.5, 14.821428571428571)","(19.0, 29.0, 28.48780487804878)","(18.0, 24.0, 23.294871794871796)","(81.0, 110.0, 103.0)"
12-01-2023 17:43:06.756940,"(3.7, 4.3, 4.215304798962387)","(31.0, 34.0, 32.67326732673267)","(31.0, 46.0, 43.46666666666667)","(8.5, 10.0, 9.873493975903616)","(6.0, 6.8, 6.688081395348837)","(8.5, 10.0, 9.910280373831776)","(31.0, 50.0, 46.8421052631579)","(4.6, 5.6, 5.456953642384106)","(11.0, 15.0, 14.635135135135135)","(19.0, 29.0, 28.571428571428573)","(18.0, 24.0, 23.202898550724637)","(81.0, 110.0, 97.5)"
12-01-2023 17:43:08.288920,"(3.7, 4.3, 4.206122448979592)","(31.0, 34.0, 32.60606060606061)","(31.0, 46.0, 43.46666666666667)","(8.5, 10.0, 9.873493975903616)","(6.0, 6.8, 6.687918486171761)","(8.5, 10.0, 9.968571428571428)","(31.0, 50.0, 47.27272727272727)","(4.6, 5.5, 5.447286821705426)","(11.0, 15.0, 14.118421052631579)","(19.0, 29.0, 28.509090909090908)","(18.0, 24.0, 23.294871794871796)","(81.0, 110.0, 96.5)"
12-01-2023 17:43:09.744146,"(3.7, 4.3, 4.2012875536480685)","(31.0, 34.0, 32.56603773584906)","(31.0, 46.0, 44.5)","(8.5, 10.0, 9.883333333333333)","(6.0, 6.8, 6.688081395348837)","(8.5, 10.0, 9.990697674418605)","(31.0, 50.0, 48.0)","(4.6, 5.5, 5.381151832460733)","(11.0, 14.5, 14.452586206896552)","(19.0, 29.0, 28.696969696969695)","(18.0, 24.0, 23.246575342465754)","(81.0, 100.0, 98.46153846153847)"
12-01-2023 17:43:11.613800,"(3.7, 4.2, 4.182518796992481)","(31.0, 34.0, 32.56603773584906)","(31.0, 46.0, 44.5)","(8.5, 10.0, 9.882872928176797)","(6.0, 6.8, 6.687096774193548)","(8.5, 10.0, 10.134057971014492)","(31.0, 50.0, 48.0)","(4.6, 5.4, 5.379032258064516)","(11.0, 14.5, 14.742331288343559)","(20.0, 29.0, 28.85185185185185)","(18.0, 24.0, 23.140625)","(71.0, 100.0, 96.5)"
12-01-2023 17:43:13.163273,"(3.7, 4.2, 4.160884353741497)","(31.0, 34.0, 32.56603773584906)","(31.0, 46.0, 44.5)","(8.5, 10.0, 9.887234042553192)","(6.0, 6.8, 6.690769230769231)","(8.5, 10.5, 10.119741100323624)","(31.0, 50.0, 48.0)","(4.6, 5.4, 5.38698224852071)","(11.0, 15.0, 14.672727272727272)","(20.0, 29.0, 28.85185185185185)","(18.0, 24.0, 23.140625)","(71.0, 110.0, 102.05882352941177)"
12-01-2023 17:43:14.817916,"(3.7, 4.2, 4.160535346602608)","(31.0, 34.0, 32.46280991735537)","(31.0, 46.0, 47.6)","(8.5, 10.0, 10.391525423728813)","(6.0, 6.8, 6.690769230769231)","(8.5, 10.5, 10.14968152866242)","(31.0, 50.0, 46.81481481481482)","(4.6, 5.4, 5.373451327433629)","(11.0, 15.0, 13.850877192982455)","(20.0, 29.0, 28.85185185185185)","(18.0, 24.0, 23.329268292682926)","(71.0, 110.0, 101.66666666666667)"
12-01-2023 17:43:16.515662,"(3.7, 4.2, 4.162006920415225)","(31.0, 34.0, 32.46280991735537)","(31.0, 48.0, 48.13333333333333)","(8.5, 10.5, 10.466)","(6.0, 6.8, 6.690432098765432)","(8.5, 10.5, 10.146302250803858)","(31.0, 48.0, 46.81481481481482)","(4.6, 5.4, 5.285347985347985)","(11.0, 14.0, 13.892857142857142)","(20.0, 29.0, 28.85185185185185)","(19.0, 24.0, 23.329268292682926)","(81.0, 110.0, 101.66666666666667)"
12-01-2023 17:43:18.218959,"(3.7, 4.2, 4.162293956043956)","(31.0, 34.0, 30.8411214953271)","(31.0, 50.0, 48.13333333333333)","(8.5, 10.5, 10.577669902912621)","(6.0, 6.8, 6.682644628099173)","(8.5, 10.5, 10.153030303030302)","(31.0, 48.0, 46.89655172413793)","(4.6, 5.3, 5.378260869565217)","(11.0, 14.0, 13.902173913043478)","(20.0, 29.0, 28.866666666666667)","(19.0, 24.0, 23.36046511627907)","(81.0, 110.0, 102.10526315789474)"
12-01-2023 17:43:19.770784,"(3.7, 4.2, 4.165214646464646)","(31.0, 32.0, 31.114285714285714)","(31.0, 50.0, 48.13333333333333)","(8.5, 11.0, 10.55367231638418)","(6.0, 6.8, 6.6822368421052625)","(8.5, 10.5, 10.153030303030302)","(31.0, 48.0, 46.89655172413793)","(4.6, 5.4, 5.3629213483146065)","(11.0, 14.0, 13.902173913043478)","(20.0, 30.0, 29.4)","(19.0, 24.0, 23.513274336283185)","(81.0, 120.0, 108.54166666666667)"
12-01-2023 17:43:21.193246,"(3.7, 4.2, 4.166602931803697)","(31.0, 32.0, 30.795180722891565)","(31.0, 50.0, 48.13333333333333)","(8.5, 11.0, 10.55367231638418)","(6.0, 6.8, 6.682644628099173)","(8.5, 10.5, 10.153030303030302)","(31.0, 48.0, 46.70967741935484)","(4.6, 5.4, 5.363990825688074)","(11.0, 14.0, 14.342105263157894)","(20.0, 30.0, 29.44)","(19.0, 24.0, 23.513274336283185)","(81.0, 120.0, 107.1875)"
12-01-2023 17:43:22.558337,"(3.7, 4.2, 4.166602931803697)","(31.0, 32.0, 30.795180722891565)","(31.0, 50.0, 48.13333333333333)","(8.5, 11.0, 10.55367231638418)","(6.0, 6.8, 6.682644628099173)","(9.0, 10.5, 10.153030303030302)","(31.0, 48.0, 46.70967741935484)","(4.6, 5.4, 5.363990825688074)","(11.0, 14.5, 14.342105263157894)","(20.0, 30.0, 29.44)","(19.0, 24.0, 23.513274336283185)","(81.0, 110.0, 107.1875)"
12-01-2023 17:43:24.052751,"(3.7, 4.3, 4.202178649237473)","(31.0, 32.0, 30.72222222222222)","(31.0, 50.0, 48.64406779661017)","(8.5, 11.0, 10.607317073170732)","(6.0, 6.8, 6.676896551724138)","(9.0, 10.5, 10.154078549848943)","(31.0, 46.0, 45.52)","(4.6, 5.3, 5.245098039215686)","(11.0, 14.5, 14.355)","(20.0, 30.0, 29.36231884057971)","(19.0, 24.0, 23.513274336283185)","(81.0, 110.0, 107.1875)"
12-01-2023 17:43:25.773465,"(3.7, 4.3, 4.1)","(31.0, 32.0, 32.26923076923077)","(31.0, 50.0, 50.333333333333336)","(8.5, 11.0, 10.469914040114613)","(6.0, 6.8, 6.671985815602836)","(9.0, 10.5, 10.1640625)","(31.0, 46.0, 45.55555555555556)","(4.6, 5.3, 5.381818181818182)","(11.0, 14.5, 14.395604395604396)","(20.0, 30.0, 30.29787234042553)","(19.0, 24.0, 23.564814814814813)","(81.0, 120.0, 105.83333333333333)"
12-01-2023 17:43:27.303044,"(3.7, 4.1, 4.056636320076665)","(31.0, 34.0, 32.375)","(31.0, 55.0, 51.21951219512195)","(8.5, 10.5, 10.41)","(6.0, 6.8, 6.730822596630327)","(9.0, 10.5, 10.013574660633484)","(31.0, 46.0, 45.55555555555556)","(4.6, 5.4, 5.378891820580475)","(11.0, 14.5, 14.395604395604396)","(20.0, 32.0, 30.65573770491803)","(19.0, 24.0, 23.564814814814813)","(81.0, 110.0, 105.83333333333333)"
12-01-2023 17:43:28.880911,"(3.7, 4.1, 4.056469456469456)","(31.0, 34.0, 32.375)","(31.0, 55.0, 51.21951219512195)","(8.5, 10.5, 10.437673130193906)","(6.0, 6.8, 6.704159445407279)","(9.0, 10.5, 10.001650165016502)","(31.0, 46.0, 45.55555555555556)","(4.6, 5.4, 5.4007812500000005)","(11.0, 14.5, 14.384146341463415)","(20.0, 32.0, 30.3265306122449)","(19.0, 24.0, 23.402439024390244)","(81.0, 110.0, 105.83333333333333)"
12-01-2023 17:43:30.440341,"(3.7, 4.1, 4.05715720743345)","(31.0, 34.0, 32.34862385321101)","(31.0, 55.0, 51.111111111111114)","(8.5, 10.5, 10.42741935483871)","(6.0, 6.8, 6.704159445407279)","(9.0, 10.5, 10.056085918854416)","(31.0, 46.0, 46.15384615384615)","(4.6, 5.5, 5.409683794466403)","(11.0, 14.5, 14.384146341463415)","(20.0, 32.0, 30.535714285714285)","(19.0, 24.0, 22.736842105263158)","(81.0, 110.0, 110.3030303030303)"
