,Adaminaby,Conquered Journey,Right On Ralphy,Lord Power,Borlotti Beans,Lord Prophet,Lady Damus
08-12-2022 13:32:43.122958,"(16.0, 27.0, 26.428571428571427)","(20.0, 34.0, 31.08108108108108)","(71.0, 280.0, 247.69230769230768)","(7.0, 10.5, 10.087912087912088)","(7.5, 13.5, 13.007142857142856)","(21.0, 38.0, 36.54545454545455)","(1.28, 1.37, 1.3623095525997582)"
08-12-2022 13:32:44.422906,"(16.0, 27.0, 26.428571428571427)","(20.0, 34.0, 31.08108108108108)","(71.0, 280.0, 241.8181818181818)","(7.0, 10.5, 10.087912087912088)","(7.5, 13.5, 13.278688524590164)","(21.0, 38.0, 36.54545454545455)","(1.28, 1.37, 1.3622154222766218)"
08-12-2022 13:32:45.749733,"(16.0, 27.0, 26.428571428571427)","(20.0, 34.0, 32.0)","(71.0, 280.0, 247.5)","(7.0, 10.5, 10.04245283018868)","(7.5, 13.5, 13.566265060240964)","(21.0, 38.0, 36.857142857142854)","(1.28, 1.37, 1.3634666666666668)"
08-12-2022 13:32:47.034235,"(16.0, 28.0, 26.413793103448278)","(20.0, 34.0, 31.866666666666667)","(71.0, 270.0, 240.0)","(7.0, 10.5, 10.04245283018868)","(7.5, 14.0, 13.504587155963304)","(21.0, 38.0, 36.5)","(1.28, 1.38, 1.364)"
08-12-2022 13:32:48.330835,"(16.0, 28.0, 26.756756756756758)","(20.0, 32.0, 31.866666666666667)","(71.0, 270.0, 272.0)","(7.0, 10.5, 10.04245283018868)","(7.5, 14.0, 13.695121951219512)","(21.0, 38.0, 35.4)","(1.28, 1.37, 1.3678306878306878)"
08-12-2022 13:32:49.628035,"(16.0, 28.0, 26.41176470588235)","(20.0, 32.0, 31.625)","(71.0, 280.0, 263.6363636363636)","(7.0, 10.5, 10.04245283018868)","(7.5, 14.0, 13.866666666666667)","(21.0, 36.0, 35.142857142857146)","(1.28, 1.38, 1.3659166666666667)"
08-12-2022 13:32:50.779006,"(16.0, 28.0, 27.129032258064516)","(20.0, 32.0, 31.625)","(71.0, 280.0, 263.6363636363636)","(7.0, 10.5, 10.04245283018868)","(7.5, 14.0, 13.92)","(21.0, 36.0, 35.142857142857146)","(1.28, 1.37, 1.3659166666666667)"
08-12-2022 13:32:52.032800,"(16.0, 28.0, 26.363636363636363)","(20.0, 32.0, 30.57894736842105)","(71.0, 280.0, 240.0)","(7.0, 10.5, 10.04245283018868)","(7.5, 14.0, 13.944444444444445)","(21.0, 36.0, 35.142857142857146)","(1.28, 1.37, 1.3672448979591838)"
08-12-2022 13:32:53.240351,"(16.0, 28.0, 26.363636363636363)","(20.0, 32.0, 30.57894736842105)","(71.0, 280.0, 202.5)","(7.0, 10.5, 10.333333333333334)","(7.5, 14.0, 13.953488372093023)","(21.0, 36.0, 35.142857142857146)","(1.28, 1.37, 1.3670967741935485)"
08-12-2022 13:32:54.429580,"(16.0, 28.0, 26.363636363636363)","(20.0, 32.0, 31.228571428571428)","(71.0, 210.0, 195.0)","(7.0, 10.5, 10.333333333333334)","(7.5, 14.0, 13.934782608695652)","(21.0, 36.0, 35.23076923076923)","(1.28, 1.37, 1.3676106194690267)"
08-12-2022 13:32:55.629503,"(16.0, 28.0, 26.363636363636363)","(20.0, 32.0, 31.06896551724138)","(71.0, 210.0, 197.5)","(7.0, 10.5, 10.327586206896552)","(7.5, 14.0, 13.934782608695652)","(21.0, 36.0, 35.23076923076923)","(1.28, 1.37, 1.3690291262135923)"
08-12-2022 13:32:56.802141,"(16.0, 28.0, 26.363636363636363)","(20.0, 32.0, 30.463414634146343)","(71.0, 210.0, 173.63636363636363)","(7.0, 10.5, 10.327586206896552)","(7.5, 14.0, 13.933333333333334)","(21.0, 36.0, 34.90909090909091)","(1.28, 1.37, 1.3690291262135923)"
08-12-2022 13:32:57.955596,"(17.0, 28.0, 26.363636363636363)","(21.0, 32.0, 30.463414634146343)","(61.0, 210.0, 173.63636363636363)","(7.5, 10.5, 10.321428571428571)","(8.0, 14.0, 13.925)","(21.0, 36.0, 34.90909090909091)","(1.28, 1.37, 1.3690291262135923)"
08-12-2022 13:32:59.224845,"(17.0, 28.0, 26.363636363636363)","(21.0, 32.0, 29.967741935483872)","(61.0, 210.0, 173.63636363636363)","(7.5, 10.5, 10.2125)","(8.0, 14.0, 13.630434782608695)","(21.0, 36.0, 34.714285714285715)","(1.28, 1.37, 1.36990099009901)"
08-12-2022 13:33:00.263364,"(17.0, 28.0, 26.363636363636363)","(21.0, 32.0, 29.967741935483872)","(61.0, 210.0, 173.63636363636363)","(7.5, 10.5, 10.2125)","(8.0, 14.0, 13.630434782608695)","(21.0, 36.0, 34.294117647058826)","(1.28, 1.37, 1.3749462365591398)"
08-12-2022 13:33:01.304497,"(17.0, 27.0, 26.2)","(21.0, 32.0, 29.967741935483872)","(81.0, 210.0, 182.5)","(7.5, 10.5, 10.034090909090908)","(8.0, 14.0, 13.5625)","(21.0, 36.0, 34.333333333333336)","(1.26, 1.39, 1.378300835654596)"
08-12-2022 13:33:02.407557,"(17.0, 27.0, 26.636363636363637)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 182.5)","(7.5, 10.5, 9.968518518518518)","(8.0, 14.0, 13.666666666666666)","(21.0, 36.0, 34.333333333333336)","(1.26, 1.39, 1.3786627906976745)"
08-12-2022 13:33:03.490504,"(17.0, 27.0, 26.636363636363637)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 182.5)","(7.5, 10.5, 9.952941176470588)","(8.0, 14.0, 13.64516129032258)","(21.0, 36.0, 34.214285714285715)","(1.26, 1.39, 1.3804918032786886)"
08-12-2022 13:33:04.638755,"(17.0, 27.0, 26.636363636363637)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 172.85714285714286)","(7.5, 10.0, 9.936842105263159)","(8.0, 14.0, 13.878378378378379)","(21.0, 36.0, 34.214285714285715)","(1.26, 1.39, 1.3818446601941747)"
08-12-2022 13:33:05.817526,"(17.0, 27.0, 26.636363636363637)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 175.0)","(7.5, 10.0, 9.96)","(8.0, 14.0, 13.90625)","(21.0, 36.0, 34.214285714285715)","(1.26, 1.39, 1.3822865013774104)"
08-12-2022 13:33:07.002303,"(17.0, 27.0, 26.894736842105264)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 186.66666666666666)","(7.5, 10.0, 9.96)","(8.0, 14.0, 13.90625)","(21.0, 36.0, 34.214285714285715)","(1.26, 1.39, 1.383276836158192)"
08-12-2022 13:33:08.100664,"(17.0, 27.0, 26.894736842105264)","(21.0, 32.0, 29.90909090909091)","(81.0, 190.0, 186.66666666666666)","(7.5, 10.0, 9.965217391304348)","(8.0, 14.0, 13.90625)","(21.0, 36.0, 34.529411764705884)","(1.26, 1.39, 1.3819331742243437)"
08-12-2022 13:33:09.210902,"(17.0, 27.0, 26.866666666666667)","(21.0, 32.0, 29.24)","(81.0, 190.0, 182.0)","(7.5, 10.0, 9.938461538461539)","(8.0, 14.0, 13.90625)","(21.0, 36.0, 34.4375)","(1.26, 1.39, 1.3819331742243437)"
08-12-2022 13:33:10.260318,"(17.0, 27.0, 26.866666666666667)","(21.0, 32.0, 29.24)","(81.0, 190.0, 182.0)","(7.5, 10.0, 9.938461538461539)","(9.0, 14.0, 13.90625)","(21.0, 36.0, 34.4375)","(1.26, 1.39, 1.3819331742243437)"
08-12-2022 13:33:11.427338,"(17.0, 27.0, 26.866666666666667)","(21.0, 32.0, 29.23076923076923)","(81.0, 190.0, 182.0)","(7.5, 10.0, 10.795580110497237)","(9.0, 14.0, 13.92741935483871)","(21.0, 36.0, 34.4375)","(1.26, 1.39, 1.3776536312849161)"
08-12-2022 13:33:12.611099,"(17.0, 27.0, 26.866666666666667)","(21.0, 32.0, 29.53846153846154)","(81.0, 190.0, 182.0)","(7.5, 11.0, 10.849431818181818)","(9.0, 14.0, 13.9375)","(21.0, 36.0, 34.388888888888886)","(1.26, 1.39, 1.3679692307692308)"
08-12-2022 13:33:13.840287,"(17.0, 27.0, 26.75)","(21.0, 32.0, 29.157894736842106)","(81.0, 190.0, 170.0)","(7.5, 11.0, 10.847701149425287)","(9.0, 14.0, 14.035714285714286)","(21.0, 36.0, 34.4375)","(1.26, 1.37, 1.3723280423280424)"
08-12-2022 13:33:15.160135,"(17.0, 27.0, 26.88888888888889)","(21.0, 30.0, 28.846153846153847)","(81.0, 180.0, 170.0)","(7.5, 11.0, 10.943708609271523)","(9.0, 14.5, 14.090909090909092)","(21.0, 36.0, 34.4375)","(1.26, 1.38, 1.3673087071240106)"
08-12-2022 13:33:16.519009,"(17.0, 27.0, 26.88888888888889)","(21.0, 29.0, 28.210526315789473)","(81.0, 180.0, 163.33333333333334)","(7.5, 11.0, 10.924050632911392)","(9.0, 14.5, 14.204545454545455)","(21.0, 36.0, 34.717948717948715)","(1.26, 1.37, 1.3764891041162228)"
08-12-2022 13:33:17.855461,"(17.0, 27.0, 26.88888888888889)","(21.0, 29.0, 26.666666666666668)","(81.0, 180.0, 161.53846153846155)","(7.5, 11.0, 11.30188679245283)","(9.0, 14.5, 14.193333333333333)","(21.0, 38.0, 34.583333333333336)","(1.26, 1.38, 1.376962962962963)"
08-12-2022 13:33:19.270436,"(17.0, 27.0, 26.714285714285715)","(21.0, 28.0, 26.846153846153847)","(81.0, 180.0, 185.0)","(7.5, 11.5, 11.340425531914894)","(9.0, 14.5, 14.484126984126984)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.38, 1.3767951807228915)"
08-12-2022 13:33:20.571216,"(17.0, 27.0, 26.714285714285715)","(21.0, 28.0, 26.26923076923077)","(81.0, 190.0, 155.0)","(7.5, 11.5, 11.340425531914894)","(9.0, 14.5, 14.605263157894736)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.38, 1.3763561643835616)"
08-12-2022 13:33:21.698368,"(17.0, 27.0, 26.714285714285715)","(21.0, 28.0, 25.954545454545453)","(81.0, 170.0, 155.0)","(7.5, 11.5, 11.340425531914894)","(9.0, 15.0, 14.731707317073171)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.38, 1.3767796610169492)"
08-12-2022 13:33:22.858942,"(19.0, 27.0, 26.714285714285715)","(21.0, 28.0, 25.954545454545453)","(81.0, 180.0, 154.28571428571428)","(7.5, 11.5, 11.340425531914894)","(9.0, 15.0, 14.731707317073171)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.38, 1.3819148936170214)"
08-12-2022 13:33:24.184046,"(19.0, 27.0, 25.916666666666668)","(21.0, 28.0, 25.352941176470587)","(81.0, 180.0, 163.33333333333334)","(7.5, 11.5, 11.302631578947368)","(9.0, 15.0, 14.826923076923077)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.39, 1.3855399061032863)"
08-12-2022 13:33:25.384895,"(19.0, 27.0, 25.45945945945946)","(21.0, 28.0, 25.352941176470587)","(81.0, 180.0, 165.0)","(7.5, 11.5, 11.338235294117647)","(9.0, 15.0, 14.833333333333334)","(21.0, 36.0, 34.583333333333336)","(1.26, 1.39, 1.3803703703703705)"
08-12-2022 13:33:26.480918,"(19.0, 27.0, 25.0)","(21.0, 28.0, 26.036363636363635)","(71.0, 180.0, 165.0)","(8.5, 11.5, 11.338235294117647)","(9.0, 15.0, 14.777777777777779)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.39, 1.3772058823529412)"
08-12-2022 13:33:27.660439,"(19.0, 27.0, 24.9)","(21.0, 28.0, 25.89830508474576)","(71.0, 180.0, 157.5)","(8.5, 11.5, 11.338235294117647)","(9.0, 15.0, 14.91304347826087)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.38, 1.3775675675675676)"
08-12-2022 13:33:28.905522,"(19.0, 27.0, 24.441176470588236)","(21.0, 28.0, 26.75)","(71.0, 180.0, 157.5)","(8.5, 11.5, 11.288461538461538)","(9.0, 15.0, 14.884615384615385)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.38, 1.3728)"
08-12-2022 13:33:30.143056,"(19.0, 27.0, 24.441176470588236)","(21.0, 27.0, 26.08695652173913)","(71.0, 180.0, 157.5)","(8.5, 11.5, 11.284313725490197)","(9.0, 15.0, 14.75)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.38, 1.3745925925925926)"
08-12-2022 13:33:31.337712,"(19.0, 27.0, 24.441176470588236)","(21.0, 27.0, 26.08695652173913)","(71.0, 180.0, 162.0)","(8.5, 11.5, 11.340579710144928)","(9.0, 15.0, 14.153846153846153)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.39, 1.3774757281553398)"
08-12-2022 13:33:32.474648,"(19.0, 27.0, 24.405405405405407)","(21.0, 27.0, 26.08695652173913)","(71.0, 180.0, 176.66666666666666)","(8.5, 11.5, 11.79746835443038)","(9.0, 15.0, 14.436708860759493)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.39, 1.3755685131195334)"
08-12-2022 13:33:33.631915,"(19.0, 27.0, 24.405405405405407)","(21.0, 27.0, 26.133333333333333)","(71.0, 190.0, 183.33333333333334)","(8.5, 12.0, 11.891666666666667)","(9.0, 14.5, 14.466666666666667)","(21.0, 36.0, 35.05555555555556)","(1.26, 1.38, 1.3681308411214954)"
08-12-2022 13:33:34.838375,"(19.0, 26.0, 25.833333333333332)","(21.0, 26.0, 25.31578947368421)","(71.0, 190.0, 180.0)","(8.5, 12.0, 11.871212121212121)","(9.0, 14.5, 14.791390728476822)","(21.0, 36.0, 35.54054054054054)","(1.26, 1.37, 1.3680263157894739)"
08-12-2022 13:33:35.970497,"(19.0, 26.0, 25.651162790697676)","(21.0, 26.0, 25.19047619047619)","(71.0, 190.0, 182.5)","(8.5, 12.0, 11.925925925925926)","(9.0, 15.0, 14.809090909090909)","(21.0, 36.0, 35.729729729729726)","(1.26, 1.37, 1.3685981308411217)"
08-12-2022 13:33:37.076813,"(19.0, 26.0, 25.71698113207547)","(21.0, 26.0, 25.346153846153847)","(71.0, 190.0, 182.5)","(8.5, 12.0, 11.925925925925926)","(9.0, 15.0, 14.479591836734693)","(21.0, 36.0, 35.729729729729726)","(1.26, 1.37, 1.3685981308411217)"
08-12-2022 13:33:38.277213,"(19.0, 26.0, 25.93181818181818)","(20.0, 26.0, 25.26086956521739)","(71.0, 210.0, 188.57142857142858)","(8.5, 12.0, 11.925925925925926)","(9.0, 14.5, 14.479591836734693)","(21.0, 36.0, 35.729729729729726)","(1.26, 1.37, 1.3685748218527316)"
08-12-2022 13:33:39.427018,"(19.0, 25.0, 24.951219512195124)","(20.0, 26.0, 25.26086956521739)","(71.0, 210.0, 178.1818181818182)","(8.5, 12.0, 11.91891891891892)","(9.0, 14.5, 14.478571428571428)","(21.0, 36.0, 35.729729729729726)","(1.26, 1.37, 1.368372093023256)"
08-12-2022 13:33:40.628228,"(19.0, 25.0, 24.954545454545453)","(20.0, 26.0, 25.32)","(71.0, 210.0, 178.1818181818182)","(8.5, 12.0, 11.9)","(9.0, 14.5, 14.478571428571428)","(21.0, 36.0, 36.25)","(1.26, 1.37, 1.3712307692307693)"
08-12-2022 13:33:41.925882,"(19.0, 25.0, 24.95)","(20.0, 25.0, 24.846153846153847)","(71.0, 210.0, 180.0)","(8.5, 12.5, 11.845070422535212)","(9.0, 14.5, 14.478571428571428)","(21.0, 38.0, 36.25)","(1.26, 1.38, 1.3712307692307693)"
08-12-2022 13:33:43.041779,"(19.0, 25.0, 24.95)","(20.0, 25.0, 24.846153846153847)","(71.0, 200.0, 173.33333333333334)","(8.5, 12.5, 11.845070422535212)","(9.0, 14.5, 14.475999999999999)","(21.0, 38.0, 36.25)","(1.26, 1.38, 1.3712307692307693)"
08-12-2022 13:33:44.161239,"(19.0, 25.0, 24.92)","(20.0, 25.0, 24.8)","(71.0, 200.0, 173.33333333333334)","(8.5, 12.5, 11.78448275862069)","(9.0, 14.5, 14.235294117647058)","(21.0, 38.0, 36.25)","(1.26, 1.38, 1.3712307692307693)"
08-12-2022 13:33:45.509101,"(19.0, 25.0, 24.263157894736842)","(20.0, 25.0, 24.8)","(71.0, 200.0, 173.33333333333334)","(8.5, 12.0, 11.78448275862069)","(9.0, 15.0, 14.514285714285714)","(21.0, 38.0, 36.25)","(1.26, 1.38, 1.3710179640718563)"
08-12-2022 13:33:46.840845,"(19.0, 25.0, 24.263157894736842)","(20.0, 25.0, 24.869565217391305)","(71.0, 200.0, 172.30769230769232)","(8.5, 12.0, 11.73611111111111)","(9.0, 15.0, 14.514285714285714)","(21.0, 38.0, 35.7037037037037)","(1.26, 1.38, 1.3718604651162791)"
08-12-2022 13:33:48.131987,"(19.0, 25.0, 23.82758620689655)","(20.0, 25.0, 24.818181818181817)","(71.0, 200.0, 172.30769230769232)","(8.5, 12.0, 11.723684210526315)","(9.0, 15.0, 14.514285714285714)","(21.0, 36.0, 35.7037037037037)","(1.26, 1.38, 1.3718604651162791)"
08-12-2022 13:33:49.442220,"(19.0, 25.0, 23.612244897959183)","(20.0, 25.0, 24.818181818181817)","(71.0, 200.0, 172.30769230769232)","(8.5, 12.0, 11.723684210526315)","(9.0, 15.0, 14.733333333333333)","(21.0, 36.0, 35.7037037037037)","(1.26, 1.38, 1.3718604651162791)"
08-12-2022 13:33:50.598082,"(19.0, 25.0, 23.612244897959183)","(20.0, 25.0, 24.818181818181817)","(71.0, 200.0, 177.14285714285714)","(8.5, 12.0, 11.688888888888888)","(9.0, 15.0, 14.515151515151516)","(21.0, 36.0, 35.688311688311686)","(1.26, 1.38, 1.3736111111111111)"
08-12-2022 13:33:51.842029,"(19.0, 25.0, 23.488888888888887)","(20.0, 25.0, 24.0)","(71.0, 190.0, 168.88888888888889)","(8.5, 12.0, 11.688888888888888)","(9.0, 15.0, 14.384615384615385)","(21.0, 36.0, 37.27272727272727)","(1.26, 1.38, 1.3772289156626505)"
08-12-2022 13:33:53.006942,"(19.0, 25.0, 23.488888888888887)","(20.0, 24.0, 23.615384615384617)","(71.0, 180.0, 168.88888888888889)","(8.5, 12.0, 11.72)","(9.0, 15.0, 14.25)","(21.0, 38.0, 37.08771929824562)","(1.26, 1.38, 1.3788383838383838)"
08-12-2022 13:33:54.142306,"(19.0, 25.0, 23.64)","(20.0, 24.0, 23.26086956521739)","(71.0, 180.0, 168.88888888888889)","(8.5, 12.0, 11.708860759493671)","(9.0, 15.0, 14.318181818181818)","(21.0, 38.0, 37.08771929824562)","(1.26, 1.38, 1.3821428571428571)"
08-12-2022 13:33:55.202116,"(19.0, 25.0, 23.448979591836736)","(20.0, 24.0, 23.1875)","(71.0, 180.0, 168.88888888888889)","(8.5, 12.0, 11.708860759493671)","(9.0, 15.0, 14.333333333333334)","(21.0, 38.0, 37.08771929824562)","(1.26, 1.39, 1.3852469135802468)"
08-12-2022 13:33:56.294427,"(19.0, 25.0, 23.05128205128205)","(20.0, 24.0, 23.037037037037038)","(71.0, 180.0, 168.88888888888889)","(8.5, 12.0, 11.712328767123287)","(9.0, 15.0, 14.34)","(21.0, 38.0, 37.03448275862069)","(1.26, 1.39, 1.384942528735632)"
08-12-2022 13:33:57.527292,"(19.0, 25.0, 23.05128205128205)","(20.0, 24.0, 23.037037037037038)","(71.0, 180.0, 168.88888888888889)","(8.5, 12.0, 11.351020408163265)","(9.0, 14.5, 14.3)","(21.0, 38.0, 36.346666666666664)","(1.26, 1.39, 1.3912403100775192)"
08-12-2022 13:33:58.741944,"(19.0, 24.0, 22.894736842105264)","(20.0, 24.0, 22.25)","(71.0, 180.0, 168.88888888888889)","(8.5, 11.5, 11.33920704845815)","(9.0, 14.5, 14.466666666666667)","(21.0, 38.0, 36.346666666666664)","(1.26, 1.4, 1.3974303405572754)"
08-12-2022 13:33:59.949256,"(19.0, 23.0, 22.5)","(20.0, 23.0, 22.22222222222222)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.33849557522124)","(9.0, 14.5, 14.477272727272727)","(21.0, 38.0, 36.637362637362635)","(1.26, 1.4, 1.3972043010752688)"
08-12-2022 13:34:01.182185,"(19.0, 23.0, 22.294117647058822)","(20.0, 23.0, 22.19047619047619)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.209821428571429)","(9.0, 14.5, 14.2)","(21.0, 38.0, 36.72941176470588)","(1.26, 1.4, 1.3974290484140233)"
08-12-2022 13:34:02.432876,"(19.0, 23.0, 22.294117647058822)","(20.0, 23.0, 22.142857142857142)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.209821428571429)","(9.0, 15.0, 14.2)","(21.0, 38.0, 36.60674157303371)","(1.26, 1.4, 1.395103448275862)"
08-12-2022 13:34:03.745686,"(19.0, 23.0, 22.510204081632654)","(20.0, 23.0, 22.142857142857142)","(71.0, 180.0, 161.66666666666666)","(8.5, 11.5, 11.209821428571429)","(9.0, 15.0, 14.071428571428571)","(21.0, 38.0, 35.55844155844156)","(1.26, 1.4, 1.3975460122699386)"
08-12-2022 13:34:04.999251,"(19.0, 23.0, 21.529411764705884)","(20.0, 23.0, 22.2)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.273076923076923)","(9.0, 14.5, 13.995049504950495)","(21.0, 36.0, 35.54666666666667)","(1.26, 1.4, 1.3990578158458242)"
08-12-2022 13:34:06.248786,"(19.0, 23.0, 21.529411764705884)","(20.0, 23.0, 22.2)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.233870967741936)","(9.0, 14.0, 13.995798319327731)","(21.0, 36.0, 35.54666666666667)","(1.26, 1.4, 1.4007692307692308)"
08-12-2022 13:34:07.800331,"(19.0, 23.0, 21.90909090909091)","(20.0, 24.0, 23.341463414634145)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.179611650485437)","(9.0, 14.0, 13.995798319327731)","(21.0, 36.0, 35.54666666666667)","(1.26, 1.41, 1.4004716981132075)"
08-12-2022 13:34:09.145169,"(19.0, 22.0, 21.78181818181818)","(20.0, 24.0, 23.341463414634145)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.228915662650602)","(9.0, 14.0, 14.151785714285714)","(21.0, 36.0, 36.91891891891892)","(1.26, 1.41, 1.3993532338308456)"
08-12-2022 13:34:10.433171,"(19.0, 22.0, 21.307692307692307)","(20.0, 24.0, 23.02777777777778)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.281553398058252)","(9.0, 14.5, 14.076086956521738)","(21.0, 38.0, 36.833333333333336)","(1.26, 1.41, 1.3998412698412697)"
08-12-2022 13:34:11.635514,"(19.0, 22.0, 21.307692307692307)","(20.0, 24.0, 23.02777777777778)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.29126213592233)","(9.0, 14.5, 14.296610169491526)","(21.0, 38.0, 36.833333333333336)","(1.26, 1.4, 1.396341463414634)"
08-12-2022 13:34:12.725297,"(18.0, 22.0, 21.25)","(19.0, 24.0, 22.571428571428573)","(71.0, 180.0, 170.83333333333334)","(8.5, 11.5, 11.618556701030927)","(9.0, 14.5, 14.26923076923077)","(21.0, 38.0, 35.67567567567568)","(1.26, 1.4, 1.3895333333333333)"
08-12-2022 13:34:13.766373,"(18.0, 23.0, 21.42105263157895)","(19.0, 25.0, 24.433333333333334)","(71.0, 180.0, 170.9090909090909)","(8.5, 12.0, 11.8125)","(9.0, 14.5, 14.26923076923077)","(21.0, 36.0, 35.67567567567568)","(1.26, 1.39, 1.3864361702127659)"
08-12-2022 13:34:14.889193,"(18.0, 23.0, 21.363636363636363)","(19.0, 25.0, 24.047619047619047)","(71.0, 180.0, 170.9090909090909)","(8.5, 12.0, 11.625)","(9.0, 14.5, 14.26923076923077)","(21.0, 36.0, 35.6)","(1.26, 1.39, 1.4196544092611507)"
08-12-2022 13:34:16.148912,"(18.0, 21.0, 20.392857142857142)","(19.0, 24.0, 22.97872340425532)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.189655172413794)","(9.0, 14.5, 14.0375)","(21.0, 36.0, 35.625)","(1.26, 1.42, 1.4199336322869955)"
08-12-2022 13:34:17.336370,"(18.0, 22.0, 20.210526315789473)","(19.0, 23.0, 22.97872340425532)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.277777777777779)","(9.0, 14.5, 14.044117647058824)","(21.0, 36.0, 35.625)","(1.26, 1.42, 1.4199336322869955)"
08-12-2022 13:34:18.570168,"(18.0, 22.0, 20.210526315789473)","(19.0, 23.0, 22.50515463917526)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.277777777777779)","(9.0, 14.5, 13.97196261682243)","(21.0, 36.0, 35.625)","(1.26, 1.42, 1.4287299465240642)"
08-12-2022 13:34:19.896376,"(18.0, 22.0, 20.25)","(19.0, 23.0, 22.50515463917526)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.277777777777779)","(9.0, 14.0, 14.026315789473685)","(21.0, 36.0, 35.625)","(1.26, 1.43, 1.4289755011135856)"
08-12-2022 13:34:21.186179,"(17.0, 21.0, 20.666666666666668)","(19.0, 23.0, 21.989795918367346)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.220588235294118)","(9.0, 14.5, 13.87037037037037)","(21.0, 36.0, 35.625)","(1.26, 1.43, 1.4209999999999998)"
08-12-2022 13:34:22.398517,"(17.0, 21.0, 20.125)","(19.0, 22.0, 21.989795918367346)","(71.0, 180.0, 165.71428571428572)","(8.5, 11.5, 11.220588235294118)","(9.0, 14.0, 13.653846153846153)","(21.0, 36.0, 35.2)","(1.26, 1.43, 1.459583455558815)"
08-12-2022 13:34:23.464733,"(17.0, 20.0, 19.933333333333334)","(19.0, 22.0, 21.585365853658537)","(71.0, 180.0, 153.75)","(8.5, 10.5, 10.361313868613138)","(9.0, 14.0, 13.482758620689655)","(21.0, 36.0, 35.2)","(1.26, 1.46, 1.4593104460093895)"
08-12-2022 13:34:24.590532,"(17.0, 19.5, 19.322222222222223)","(19.0, 22.0, 21.585365853658537)","(71.0, 180.0, 153.75)","(8.5, 10.5, 10.409722222222221)","(9.0, 14.0, 13.47872340425532)","(21.0, 36.0, 35.17460317460318)","(1.26, 1.46, 1.4667081238422863)"
08-12-2022 13:34:25.801747,"(17.0, 19.5, 19.083333333333332)","(19.0, 22.0, 21.310344827586206)","(71.0, 180.0, 153.75)","(8.5, 10.5, 10.388157894736842)","(9.0, 13.5, 12.955357142857142)","(21.0, 36.0, 35.17460317460318)","(1.26, 1.47, 1.4647290640394088)"
08-12-2022 13:34:26.914956,"(17.0, 19.5, 18.59090909090909)","(19.0, 22.0, 21.310344827586206)","(71.0, 180.0, 160.0)","(8.5, 10.5, 10.378205128205128)","(9.0, 13.0, 12.956140350877194)","(21.0, 36.0, 33.92307692307692)","(1.26, 1.47, 1.4646677471636953)"
08-12-2022 13:34:28.013326,"(17.0, 19.5, 18.642857142857142)","(19.0, 22.0, 21.285714285714285)","(71.0, 170.0, 160.0)","(8.5, 10.5, 10.378205128205128)","(9.0, 13.0, 13.041666666666666)","(21.0, 34.0, 33.92307692307692)","(1.26, 1.47, 1.4694386503067485)"
08-12-2022 13:34:29.226707,"(17.0, 19.5, 18.61111111111111)","(19.0, 22.0, 21.275862068965516)","(71.0, 170.0, 155.0)","(8.5, 10.5, 10.39864864864865)","(9.0, 13.5, 13.029411764705882)","(21.0, 34.0, 33.92307692307692)","(1.26, 1.47, 1.4695308641975309)"
