,Amazonian Queen,Dots Redeemer,Dr Ryker,Mad Brax,King Kaboom,Button,Mahogany Jet,Shes So Kind
11-01-2023 19:17:19.239678,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.778991596638655)","(5.0, 6.2, 6.082051282051282)","(6.5, 9.0, 8.88)","(5.5, 6.6, 6.368888888888889)","(5.5, 6.4, 6.176)","(15.0, 26.0, 24.823529411764707)","(13.0, 16.0, 15.777777777777779)"
11-01-2023 19:17:20.530089,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.807692307692308)","(5.0, 6.2, 6.3319148936170215)","(6.5, 9.0, 8.929411764705883)","(5.5, 6.2, 6.236363636363636)","(5.5, 6.4, 6.133333333333334)","(15.0, 26.0, 25.77777777777778)","(13.0, 16.0, 15.764705882352942)"
11-01-2023 19:17:21.745756,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.807692307692308)","(5.0, 6.4, 6.478651685393258)","(6.5, 9.0, 8.929411764705883)","(5.5, 6.4, 6.108108108108108)","(5.5, 6.4, 6.1245901639344265)","(15.0, 26.0, 25.77777777777778)","(13.0, 16.0, 15.736842105263158)"
11-01-2023 19:17:22.869809,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.8, 4.72258064516129)","(5.0, 6.6, 6.461818181818182)","(6.5, 9.0, 8.944615384615384)","(5.5, 6.2, 6.125925925925926)","(5.5, 6.4, 6.133333333333334)","(15.0, 26.0, 25.77777777777778)","(13.0, 16.0, 15.636363636363637)"
11-01-2023 19:17:24.115750,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.7, 4.667692307692308)","(5.0, 6.6, 6.447826086956522)","(6.5, 9.0, 8.944615384615384)","(5.5, 6.2, 6.125925925925926)","(5.5, 6.4, 6.133333333333334)","(15.0, 26.0, 25.77777777777778)","(13.0, 16.0, 15.636363636363637)"
11-01-2023 19:17:25.196021,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.7, 4.667692307692308)","(5.0, 6.6, 6.447826086956522)","(6.5, 9.0, 8.944615384615384)","(5.5, 6.2, 6.128301886792453)","(5.5, 6.4, 6.115151515151515)","(15.0, 26.0, 25.77777777777778)","(13.0, 16.0, 15.11111111111111)"
11-01-2023 19:17:26.297811,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.7, 4.656410256410257)","(5.0, 6.6, 6.454054054054054)","(6.5, 9.0, 8.944615384615384)","(5.5, 6.2, 6.128301886792453)","(5.5, 6.4, 6.095238095238095)","(15.0, 26.0, 26.153846153846153)","(13.0, 16.0, 15.458333333333334)"
11-01-2023 19:17:27.454393,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.8, 4.869911504424779)","(5.0, 6.6, 6.365079365079366)","(6.5, 9.0, 8.889855072463767)","(5.5, 6.2, 6.055813953488372)","(5.5, 6.2, 6.076190476190477)","(15.0, 28.0, 26.17142857142857)","(13.0, 15.5, 15.291666666666666)"
11-01-2023 19:17:28.604869,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.854054054054054)","(5.0, 6.4, 6.365079365079366)","(6.5, 9.0, 8.903030303030302)","(5.5, 6.2, 6.082608695652174)","(5.5, 6.2, 6.0440000000000005)","(15.0, 28.0, 26.17142857142857)","(13.0, 15.5, 15.291666666666666)"
11-01-2023 19:17:29.782507,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.883783783783784)","(5.0, 6.4, 6.365079365079366)","(6.5, 9.0, 8.898412698412699)","(5.5, 6.2, 6.082608695652174)","(5.5, 6.2, 6.0440000000000005)","(15.0, 28.0, 26.17142857142857)","(13.0, 15.5, 14.944444444444445)"
11-01-2023 19:17:30.854640,"(8.5, 12.0, 11.421052631578947)","(4.2, 4.9, 4.836538461538462)","(5.0, 6.4, 6.365079365079366)","(6.5, 9.0, 8.898412698412699)","(5.5, 6.2, 6.082608695652174)","(5.5, 6.2, 6.040816326530613)","(15.0, 28.0, 26.17142857142857)","(13.0, 15.0, 14.944444444444445)"
11-01-2023 19:17:32.286922,"(8.5, 12.0, 11.25)","(4.2, 4.9, 4.818181818181818)","(5.0, 6.4, 6.377777777777778)","(6.5, 9.0, 8.89375)","(5.5, 6.2, 6.137254901960785)","(5.5, 6.2, 6.034042553191489)","(15.0, 28.0, 26.5)","(13.0, 15.0, 14.863636363636363)"
11-01-2023 19:17:33.441977,"(8.5, 11.5, 11.25)","(4.2, 4.9, 4.818181818181818)","(5.0, 6.4, 6.377777777777778)","(6.5, 9.0, 8.909433962264151)","(5.5, 6.2, 6.242105263157895)","(5.5, 6.2, 6.026666666666667)","(15.0, 28.0, 25.32)","(13.0, 15.0, 14.722222222222221)"
11-01-2023 19:17:34.645754,"(8.5, 11.5, 11.086206896551724)","(4.2, 4.9, 4.8175)","(5.0, 6.6, 6.554929577464788)","(6.5, 9.0, 8.905882352941177)","(5.5, 6.4, 6.20952380952381)","(5.5, 6.2, 6.008510638297873)","(15.0, 27.0, 25.25)","(13.0, 15.5, 15.263157894736842)"
11-01-2023 19:17:35.958757,"(8.5, 11.5, 11.055555555555555)","(4.2, 4.8, 4.762676056338028)","(5.0, 6.6, 6.56)","(6.5, 9.0, 8.928358208955224)","(5.5, 6.4, 6.20952380952381)","(5.5, 6.2, 5.969230769230769)","(15.0, 27.0, 25.25)","(13.0, 16.0, 15.52)"
11-01-2023 19:17:37.114984,"(8.5, 11.5, 11.086206896551724)","(4.2, 4.8, 4.762676056338028)","(5.0, 6.6, 6.565217391304348)","(6.5, 9.0, 8.928358208955224)","(5.5, 6.4, 6.2)","(5.5, 6.2, 5.933333333333334)","(15.0, 27.0, 25.25)","(13.0, 16.0, 15.647058823529411)"
11-01-2023 19:17:38.439428,"(8.5, 11.5, 11.063636363636364)","(4.2, 4.8, 4.670542635658915)","(5.0, 6.6, 6.699999999999999)","(6.5, 9.0, 8.972881355932204)","(5.5, 6.4, 6.218181818181819)","(5.5, 6.0, 5.925490196078432)","(15.0, 27.0, 25.5)","(13.0, 16.0, 15.88)"
11-01-2023 19:17:39.877350,"(8.5, 11.5, 11.1)","(4.2, 4.7, 4.67109375)","(5.0, 6.8, 6.678787878787879)","(6.5, 9.0, 8.936)","(5.5, 6.4, 6.218181818181819)","(5.5, 6.0, 5.905454545454545)","(15.0, 27.0, 25.64516129032258)","(13.0, 16.0, 16.03125)"
11-01-2023 19:17:41.077880,"(8.5, 11.5, 11.257575757575758)","(4.2, 4.7, 4.67109375)","(5.0, 6.8, 6.678787878787879)","(6.5, 9.0, 8.936)","(5.5, 6.4, 6.16)","(5.5, 6.0, 5.88)","(15.0, 27.0, 25.64516129032258)","(13.0, 16.5, 15.94)"
11-01-2023 19:17:42.190211,"(8.5, 12.0, 11.466666666666667)","(4.2, 4.7, 4.661855670103093)","(5.0, 6.8, 6.678787878787879)","(6.5, 9.0, 8.938461538461539)","(5.5, 6.2, 6.180645161290323)","(5.0, 5.9, 5.891666666666667)","(15.0, 27.0, 23.833333333333332)","(13.0, 16.5, 16.05)"
11-01-2023 19:17:43.289331,"(8.5, 12.0, 11.466666666666667)","(4.2, 4.7, 4.667592592592593)","(5.0, 6.8, 6.676923076923076)","(6.5, 9.0, 8.966666666666667)","(5.5, 6.4, 6.16)","(5.0, 5.9, 5.859459459459459)","(15.0, 24.0, 23.555555555555557)","(13.0, 16.5, 16.272727272727273)"
11-01-2023 19:17:44.413301,"(8.5, 12.0, 11.448275862068966)","(4.2, 4.7, 4.6821052631578945)","(5.0, 6.8, 6.802941176470588)","(6.5, 9.0, 8.96595744680851)","(5.5, 6.4, 6.264285714285714)","(5.0, 6.0, 5.856410256410256)","(15.0, 24.0, 23.444444444444443)","(13.0, 16.5, 16.452380952380953)"
11-01-2023 19:17:45.519264,"(8.5, 12.0, 11.448275862068966)","(4.2, 4.7, 4.683333333333334)","(5.0, 7.2, 6.624489795918367)","(6.5, 9.0, 8.914285714285715)","(5.5, 6.4, 6.257142857142857)","(5.0, 6.0, 5.8538461538461535)","(15.0, 24.0, 23.25)","(13.0, 16.5, 16.30952380952381)"
11-01-2023 19:17:46.574510,"(8.5, 12.0, 11.433333333333334)","(4.2, 4.7, 4.61025641025641)","(5.0, 6.6, 6.557446808510638)","(6.5, 9.0, 8.893333333333333)","(5.5, 6.4, 6.685714285714285)","(5.0, 6.0, 5.873333333333334)","(15.0, 24.0, 23.25)","(13.0, 16.5, 16.23913043478261)"
11-01-2023 19:17:47.686232,"(8.5, 11.5, 11.40625)","(4.2, 4.6, 4.535135135135135)","(5.0, 6.6, 6.51304347826087)","(6.5, 9.0, 8.893333333333333)","(5.5, 6.8, 6.63125)","(5.0, 5.9, 5.876190476190477)","(15.0, 24.0, 23.285714285714285)","(13.0, 16.5, 16.30952380952381)"
11-01-2023 19:17:48.839481,"(8.5, 11.5, 11.40625)","(4.2, 4.6, 4.478260869565218)","(5.0, 6.6, 6.51304347826087)","(6.5, 9.0, 8.551020408163264)","(5.5, 6.8, 6.635714285714285)","(5.0, 6.0, 5.8933333333333335)","(15.0, 24.0, 23.666666666666668)","(13.0, 16.5, 16.452380952380953)"
11-01-2023 19:17:50.034433,"(8.5, 12.0, 11.575)","(4.2, 4.6, 4.483333333333333)","(5.0, 6.6, 6.552380952380952)","(6.5, 8.6, 8.533333333333333)","(5.5, 6.8, 6.668571428571428)","(5.0, 6.0, 5.9282051282051285)","(15.0, 24.0, 23.4)","(13.0, 16.5, 16.369565217391305)"
11-01-2023 19:17:51.117667,"(8.5, 12.0, 11.595238095238095)","(4.2, 4.5, 4.483333333333333)","(5.0, 6.6, 6.5920000000000005)","(6.5, 8.6, 8.55)","(5.5, 6.8, 6.668571428571428)","(5.0, 6.0, 5.886956521739131)","(15.0, 24.0, 23.8)","(13.0, 16.5, 16.369565217391305)"
11-01-2023 19:17:52.390671,"(8.5, 12.0, 11.527777777777779)","(4.2, 4.5, 4.488888888888889)","(5.0, 6.8, 6.589189189189189)","(6.5, 8.6, 8.490434782608697)","(5.5, 6.8, 6.668571428571428)","(5.0, 6.0, 5.935135135135135)","(15.0, 24.0, 23.83050847457627)","(13.0, 16.5, 16.419354838709676)"
11-01-2023 19:17:53.621033,"(8.5, 12.0, 11.761904761904763)","(4.2, 4.4, 4.3464)","(5.0, 6.8, 6.569411764705882)","(6.5, 8.8, 8.64)","(5.5, 6.8, 6.7877551020408164)","(5.0, 6.0, 5.888372093023256)","(15.0, 24.0, 23.818181818181817)","(13.0, 17.0, 16.444444444444443)"
11-01-2023 19:17:54.782411,"(8.5, 12.0, 11.772727272727273)","(4.2, 4.4, 4.33625)","(5.0, 6.8, 6.5686746987951805)","(6.5, 8.8, 8.995555555555555)","(5.5, 7.0, 6.731999999999999)","(5.0, 6.0, 5.926315789473684)","(15.0, 24.0, 23.666666666666668)","(13.0, 17.0, 16.25)"
11-01-2023 19:17:56.200570,"(8.5, 12.0, 11.6875)","(4.2, 4.4, 4.340594059405941)","(5.0, 6.8, 6.584269662921349)","(6.5, 9.2, 9.195555555555556)","(5.5, 6.8, 6.714285714285714)","(5.0, 6.0, 5.9)","(15.0, 24.0, 23.470588235294116)","(13.0, 16.5, 15.914634146341463)"
11-01-2023 19:17:57.453491,"(8.5, 12.0, 11.6875)","(4.2, 4.4, 4.3594202898550725)","(5.0, 6.8, 6.566233766233767)","(6.5, 9.4, 9.273170731707317)","(5.5, 6.8, 6.714285714285714)","(5.0, 6.0, 5.875)","(15.0, 24.0, 23.470588235294116)","(13.0, 16.5, 15.904761904761905)"
11-01-2023 19:17:58.676978,"(8.5, 12.0, 11.625)","(4.2, 4.4, 4.358823529411765)","(5.0, 6.8, 6.57283950617284)","(6.5, 9.4, 8.99090909090909)","(5.5, 6.8, 6.655421686746988)","(5.0, 6.0, 5.875)","(15.0, 24.0, 23.162790697674417)","(13.0, 16.5, 15.774193548387096)"
11-01-2023 19:17:59.986455,"(8.5, 12.0, 11.542857142857143)","(4.2, 4.4, 4.412727272727273)","(5.0, 6.8, 6.57)","(6.5, 9.0, 9.129032258064516)","(5.5, 6.8, 6.581818181818181)","(5.0, 6.0, 5.893750000000001)","(15.0, 24.0, 23.076923076923077)","(13.0, 16.5, 15.805555555555555)"
11-01-2023 19:18:01.144044,"(8.5, 12.0, 11.549295774647888)","(4.2, 4.5, 4.412727272727273)","(5.0, 6.8, 6.57)","(6.5, 9.4, 9.046153846153846)","(5.5, 6.6, 6.622535211267605)","(5.0, 5.9, 5.7942857142857145)","(15.0, 24.0, 23.076923076923077)","(13.0, 16.0, 15.694444444444445)"
11-01-2023 19:18:02.143465,"(8.5, 12.0, 11.492063492063492)","(4.2, 4.6, 4.5)","(5.0, 6.8, 6.6)","(6.5, 9.4, 9.046153846153846)","(5.5, 6.8, 6.631578947368421)","(5.0, 5.8, 5.82)","(15.0, 24.0, 22.83783783783784)","(13.0, 16.0, 15.472222222222221)"
11-01-2023 19:18:03.155509,"(8.5, 12.0, 11.40983606557377)","(4.2, 4.5, 4.4975609756097565)","(5.0, 6.8, 6.642307692307692)","(6.5, 9.4, 9.170212765957446)","(5.5, 6.8, 6.584905660377358)","(5.0, 5.9, 5.944444444444445)","(15.0, 23.0, 21.727272727272727)","(13.0, 15.5, 15.31578947368421)"
11-01-2023 19:18:04.292513,"(8.5, 11.5, 11.383720930232558)","(4.2, 4.6, 4.504878048780488)","(5.0, 6.8, 6.666666666666666)","(6.5, 9.0, 8.765)","(5.5, 6.6, 6.5777777777777775)","(5.0, 6.2, 6.043243243243244)","(15.0, 22.0, 21.02857142857143)","(13.0, 15.5, 15.033333333333333)"
11-01-2023 19:18:05.566591,"(8.5, 11.5, 11.054347826086957)","(4.2, 4.7, 4.629508196721312)","(5.0, 6.8, 6.71)","(6.5, 8.8, 8.562162162162162)","(5.5, 6.8, 6.646153846153846)","(5.0, 6.2, 6.114285714285715)","(15.0, 22.0, 21.175)","(13.0, 15.5, 15.071428571428571)"
11-01-2023 19:18:06.794351,"(8.5, 11.5, 11.028735632183908)","(4.2, 4.7, 4.586458333333333)","(5.0, 6.8, 6.72)","(6.5, 8.6, 8.557575757575757)","(5.5, 6.8, 6.654545454545454)","(5.0, 6.2, 6.117241379310345)","(15.0, 22.0, 21.083333333333332)","(13.0, 15.5, 15.274193548387096)"
11-01-2023 19:18:08.085564,"(8.5, 11.5, 10.994623655913978)","(4.2, 4.6, 4.586458333333333)","(5.0, 6.8, 6.72)","(6.5, 8.6, 8.557575757575757)","(5.5, 6.8, 6.654545454545454)","(5.0, 6.2, 6.117241379310345)","(15.0, 22.0, 21.13157894736842)","(13.0, 15.5, 15.274193548387096)"
11-01-2023 19:18:09.262588,"(8.5, 11.5, 10.988372093023255)","(4.2, 4.7, 4.6344537815126055)","(5.0, 6.8, 6.65531914893617)","(6.5, 8.8, 8.542105263157895)","(5.5, 6.8, 6.654545454545454)","(5.0, 6.2, 6.094444444444444)","(15.0, 22.0, 21.13157894736842)","(13.0, 15.5, 15.274193548387096)"
11-01-2023 19:18:10.380129,"(8.5, 11.0, 10.694444444444445)","(4.2, 4.7, 4.662264150943396)","(5.0, 6.8, 6.682758620689655)","(6.5, 8.6, 8.542105263157895)","(5.5, 6.8, 6.654545454545454)","(5.0, 6.2, 6.094444444444444)","(15.0, 22.0, 21.1)","(13.0, 15.5, 15.274193548387096)"
11-01-2023 19:18:11.625894,"(8.5, 11.0, 10.658536585365853)","(4.2, 4.7, 4.666071428571429)","(5.0, 6.8, 6.680701754385964)","(6.5, 8.8, 8.609836065573772)","(5.5, 6.8, 6.672)","(5.0, 6.2, 6.094444444444444)","(15.0, 22.0, 20.603174603174605)","(13.0, 15.5, 15.166666666666666)"
11-01-2023 19:18:12.667219,"(8.5, 11.0, 10.675675675675675)","(4.2, 4.7, 4.669158878504673)","(5.0, 6.8, 6.680701754385964)","(6.5, 8.8, 8.609836065573772)","(5.5, 6.8, 6.672)","(5.0, 6.2, 6.183333333333334)","(15.0, 21.0, 20.551724137931036)","(13.0, 15.5, 15.112903225806452)"
11-01-2023 19:18:13.787953,"(8.5, 11.0, 10.710843373493976)","(4.2, 4.7, 4.678846153846154)","(5.0, 6.8, 6.682758620689655)","(6.5, 8.8, 8.694117647058823)","(5.5, 6.6, 6.317142857142858)","(5.0, 6.2, 6.235087719298246)","(15.0, 22.0, 20.5)","(13.0, 15.5, 15.112903225806452)"
11-01-2023 19:18:14.963455,"(8.5, 11.0, 10.710843373493976)","(4.2, 4.7, 4.69010989010989)","(5.0, 6.8, 6.984)","(6.5, 9.0, 7.834567901234568)","(5.5, 6.4, 5.91726618705036)","(5.0, 6.4, 6.622222222222222)","(15.0, 22.0, 14.562111801242237)","(13.0, 15.5, 15.875)"
11-01-2023 19:18:16.211857,"(8.0, 11.5, 10.914141414141413)","(4.0, 5.0, 4.902500000000001)","(5.5, 7.0, 6.894117647058823)","(6.5, 8.0, 8.263157894736842)","(5.5, 6.0, 6.2439024390243905)","(5.0, 6.8, 6.656603773584906)","(14.0, 15.0, 17.033333333333335)","(13.0, 16.0, 16.022727272727273)"
11-01-2023 19:18:17.568326,"(8.0, 11.5, 11.179487179487179)","(4.0, 4.9, 4.887037037037038)","(5.5, 7.0, 6.692307692307692)","(6.5, 8.4, 8.179310344827586)","(5.5, 6.4, 6.129411764705883)","(5.0, 6.8, 6.648)","(14.0, 17.5, 17.107142857142858)","(13.0, 16.5, 16.027027027027028)"
11-01-2023 19:18:18.794960,"(8.0, 11.5, 11.166666666666666)","(4.0, 4.9, 4.887037037037038)","(5.5, 7.0, 6.733333333333333)","(6.5, 8.2, 8.152941176470588)","(5.5, 6.2, 6.054054054054054)","(5.0, 6.8, 6.728571428571429)","(14.0, 17.5, 17.03846153846154)","(13.0, 16.5, 16.027027027027028)"
11-01-2023 19:18:20.069601,"(8.0, 11.5, 11.166666666666666)","(4.0, 4.9, 4.889855072463768)","(5.5, 6.8, 6.696296296296296)","(6.5, 8.2, 8.188888888888888)","(5.5, 6.2, 6.061538461538462)","(5.0, 6.8, 6.7542857142857144)","(14.0, 17.5, 17.03846153846154)","(13.0, 16.5, 16.029411764705884)"
11-01-2023 19:18:21.515057,"(8.0, 11.5, 11.17361111111111)","(4.0, 4.9, 4.945833333333334)","(5.5, 6.8, 6.78125)","(6.5, 8.2, 7.970212765957447)","(5.5, 6.2, 6.068292682926829)","(5.0, 6.8, 6.7542857142857144)","(14.0, 17.5, 16.928571428571427)","(13.0, 16.5, 16.029411764705884)"
11-01-2023 19:18:22.823275,"(8.0, 11.5, 11.17361111111111)","(4.0, 5.0, 4.945833333333334)","(5.5, 6.8, 6.78125)","(6.5, 8.0, 7.9311475409836065)","(5.5, 6.2, 6.064285714285715)","(5.0, 6.8, 6.7437499999999995)","(14.0, 17.0, 16.954545454545453)","(13.0, 16.5, 16.027027027027028)"
11-01-2023 19:18:24.151613,"(8.0, 11.5, 11.17361111111111)","(4.0, 5.0, 4.984210526315789)","(5.5, 6.8, 6.793103448275862)","(6.5, 8.2, 8.11111111111111)","(5.5, 6.2, 6.059259259259259)","(5.0, 6.8, 6.71875)","(14.0, 17.0, 16.964285714285715)","(13.0, 16.5, 15.703703703703704)"
11-01-2023 19:18:25.285749,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.0, 4.979310344827586)","(5.5, 6.8, 6.793103448275862)","(6.5, 8.2, 8.11111111111111)","(5.5, 6.2, 6.059259259259259)","(5.0, 6.8, 6.828571428571428)","(14.0, 17.0, 17.09375)","(13.0, 16.0, 15.621621621621621)"
11-01-2023 19:18:26.442016,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.1, 5.045098039215686)","(5.5, 6.8, 6.791044776119403)","(6.5, 8.0, 7.930612244897959)","(5.5, 6.2, 5.9849056603773585)","(5.0, 7.0, 6.846153846153846)","(14.0, 17.5, 17.0)","(13.0, 16.0, 15.064705882352941)"
11-01-2023 19:18:27.516092,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.1, 5.07906976744186)","(5.5, 7.0, 6.782857142857143)","(6.5, 8.0, 8.091358024691358)","(5.5, 6.2, 5.973684210526316)","(5.0, 7.0, 6.8382978723404255)","(14.0, 17.5, 17.0)","(13.0, 15.5, 14.916666666666666)"
11-01-2023 19:18:28.725924,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.787012987012987)","(6.5, 8.2, 7.930909090909091)","(5.5, 6.2, 5.965454545454546)","(5.0, 7.0, 6.824)","(14.0, 17.5, 17.0)","(13.0, 15.0, 15.044444444444444)"
11-01-2023 19:18:29.915967,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.777142857142857)","(6.5, 8.0, 7.951851851851852)","(5.5, 6.2, 5.965454545454546)","(5.0, 7.0, 6.824)","(14.0, 17.5, 17.0)","(13.0, 15.5, 14.89090909090909)"
11-01-2023 19:18:31.175484,"(8.0, 11.5, 11.166666666666666)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.7907692307692304)","(6.5, 8.0, 8.043333333333333)","(5.5, 6.2, 5.967924528301887)","(5.0, 7.0, 6.824)","(14.0, 17.5, 17.071428571428573)","(13.0, 15.0, 14.75)"
11-01-2023 19:18:32.380654,"(8.0, 11.5, 11.162162162162161)","(4.0, 5.1, 5.085714285714285)","(5.5, 7.0, 6.808450704225352)","(6.5, 8.2, 8.043333333333333)","(5.5, 6.2, 5.967924528301887)","(5.0, 7.0, 6.824)","(14.0, 17.5, 17.071428571428573)","(13.0, 15.0, 14.75)"
11-01-2023 19:18:33.524313,"(8.0, 11.5, 11.162162162162161)","(4.0, 5.3, 5.251612903225806)","(5.5, 7.0, 6.788235294117647)","(6.5, 8.0, 7.992452830188679)","(5.5, 6.2, 6.0058823529411764)","(5.0, 7.0, 6.824)","(14.0, 17.5, 16.958333333333332)","(13.0, 15.0, 14.23913043478261)"
11-01-2023 19:18:34.621019,"(8.0, 11.5, 11.13768115942029)","(4.0, 5.3, 5.279268292682927)","(5.5, 7.0, 6.810526315789474)","(6.5, 8.0, 7.948760330578512)","(5.5, 6.2, 6.025)","(5.0, 7.0, 6.726027397260274)","(14.0, 17.5, 16.847826086956523)","(13.0, 14.5, 14.23913043478261)"
11-01-2023 19:18:35.682117,"(8.0, 11.5, 11.152777777777779)","(4.0, 5.3, 5.273493975903614)","(5.5, 7.0, 6.742857142857143)","(6.5, 8.0, 7.948760330578512)","(5.5, 6.2, 6.062295081967213)","(5.0, 7.0, 6.726027397260274)","(14.0, 17.5, 16.8)","(13.0, 14.5, 14.211538461538462)"
11-01-2023 19:18:36.847690,"(8.0, 11.5, 11.152777777777779)","(4.0, 5.3, 5.276687116564417)","(5.5, 7.0, 6.773584905660377)","(6.5, 8.0, 7.948333333333333)","(5.5, 6.2, 6.050000000000001)","(5.0, 7.0, 6.726027397260274)","(14.0, 17.0, 15.521739130434783)","(13.0, 14.5, 14.23913043478261)"
11-01-2023 19:18:38.035678,"(8.0, 11.5, 11.152777777777779)","(4.0, 5.3, 5.248571428571428)","(5.5, 7.0, 6.773584905660377)","(6.5, 8.0, 7.972649572649573)","(5.5, 6.2, 6.050000000000001)","(5.0, 7.0, 6.773134328358209)","(14.0, 16.5, 15.272727272727273)","(13.0, 14.5, 14.512820512820513)"
11-01-2023 19:18:39.180626,"(8.0, 11.5, 11.152777777777779)","(4.0, 5.3, 5.272549019607843)","(5.5, 7.0, 6.773584905660377)","(6.5, 8.0, 7.972649572649573)","(5.5, 6.2, 6.041414141414142)","(5.0, 7.0, 6.6657142857142855)","(14.0, 16.0, 15.706896551724139)","(13.0, 15.0, 14.857142857142858)"
11-01-2023 19:18:40.307393,"(8.0, 11.5, 11.222222222222221)","(4.0, 5.3, 5.270833333333333)","(5.5, 7.0, 6.784)","(6.5, 8.0, 7.9714285714285715)","(5.5, 6.4, 6.055555555555556)","(5.0, 6.8, 6.539130434782608)","(14.0, 16.0, 15.76923076923077)","(13.0, 15.0, 14.454545454545455)"
11-01-2023 19:18:41.469109,"(8.0, 11.5, 11.222222222222221)","(4.0, 5.3, 5.270833333333333)","(5.5, 7.0, 6.784)","(6.5, 8.0, 7.9714285714285715)","(5.5, 6.2, 6.063157894736842)","(5.0, 6.6, 6.523076923076923)","(13.0, 16.0, 15.708333333333334)","(13.0, 14.5, 14.481481481481481)"
11-01-2023 19:18:42.581459,"(8.0, 11.5, 11.229885057471265)","(4.0, 5.3, 5.270833333333333)","(5.5, 7.0, 6.813793103448275)","(6.5, 8.0, 7.9714285714285715)","(5.5, 6.2, 6.077272727272727)","(5.0, 6.6, 6.523076923076923)","(13.0, 16.0, 15.666666666666666)","(13.0, 14.5, 14.481481481481481)"
11-01-2023 19:18:43.706320,"(8.0, 11.5, 11.222222222222221)","(4.0, 5.3, 5.270833333333333)","(5.5, 7.0, 6.813793103448275)","(6.5, 8.0, 8.026415094339622)","(5.5, 6.2, 6.083870967741936)","(5.0, 6.6, 6.44923076923077)","(13.0, 16.0, 15.672413793103448)","(13.0, 14.5, 14.472972972972974)"
11-01-2023 19:18:44.780771,"(8.5, 11.5, 11.25)","(4.2, 5.3, 5.281578947368421)","(5.5, 7.2, 5002.8)","(7.0, 8.2, 9998.5)","(5.5, 6.2, 9998.5)","(5.0, 6.8, 9998.5)","(13.0, 16.5, 9998.5)","(13.0, 14.5, 9998.5)"
11-01-2023 19:18:45.927678,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:47.064338,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:48.056421,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:49.157609,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:50.228923,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:51.204939,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:52.273158,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
11-01-2023 19:18:53.384602,"(8.5, 99998, 9998.5)","(4.2, 99998, 9998.5)","(5.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(5.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
