,Grace Elizabeth,Cruz In The Castle,Got Your Number,Jamestown Road,Secret Castle,Miss Wave,Heretodaygonmanana,Cheese Louise,Ocean Lilly
08-01-2023 12:44:16.956718,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.6)","(4.6, 6.0, 5.972727272727273)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 52.0)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:18.112627,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.6)","(4.6, 6.0, 5.976)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:19.288162,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.75)","(4.6, 6.0, 5.957142857142857)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:20.608485,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.75)","(4.6, 6.0, 5.945454545454545)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:21.895591,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.75)","(4.6, 6.2, 6.061538461538461)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:23.204592,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.75)","(4.6, 6.2, 6.061538461538461)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:24.372649,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.75)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:25.569259,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.75)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:26.755794,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.75)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:27.876701,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.75)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 130.9090909090909)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:28.956029,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:30.066340,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.28)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:31.160345,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:32.411030,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.927272727272728)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.1625)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:33.633350,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:34.832183,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.870967741935484)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:36.041453,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.885714285714286)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:37.281129,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.885714285714286)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:38.581309,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.885714285714286)","(4.6, 6.4, 6.294117647058823)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:39.903459,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.175)","(4.4, 5.3, 5.218518518518518)","(5.5, 6.6, 6.386666666666667)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:41.133441,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.94074074074074)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.175)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:42.306396,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.92)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.175)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:43.437545,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.2, 8.92)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.175)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:44.688084,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.341176470588235)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:45.821217,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.341176470588235)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:46.995921,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.423076923076923)","(4.6, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.341176470588235)","(51.0, 150.0, 115.0)","(31.0, 55.0, 52.111111111111114)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:48.219210,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.523809523809524)","(4.6, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.341176470588235)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 48.5)","(6.0, 8.0, 7.58)"
08-01-2023 12:44:49.470309,"(6.0, 7.2, 6.870967741935484)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 47.2)","(6.5, 8.0, 7.58)"
08-01-2023 12:44:50.688464,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 47.2)","(6.5, 8.0, 7.58)"
08-01-2023 12:44:51.865695,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 47.2)","(6.5, 8.0, 7.58)"
08-01-2023 12:44:53.087166,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.0, 8.92)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 47.2)","(6.5, 8.0, 7.58)"
08-01-2023 12:44:54.317359,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.2, 8.892307692307691)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(31.0, 55.0, 47.2)","(6.5, 8.0, 7.58)"
08-01-2023 12:44:55.588599,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.2, 8.892307692307691)","(12.0, 15.0, 14.523809523809524)","(4.4, 6.4, 6.25)","(4.4, 5.3, 5.212)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 101.53846153846155)","(26.0, 55.0, 47.2)","(6.5, 8.0, 7.72)"
08-01-2023 12:44:56.877377,"(6.0, 7.0, 6.7696969696969695)","(6.5, 9.2, 8.892307692307691)","(12.0, 15.0, 14.545454545454545)","(4.4, 6.4, 6.2615384615384615)","(4.4, 5.3, 5.233333333333333)","(5.5, 6.6, 6.4)","(51.0, 150.0, 105.0)","(26.0, 55.0, 46.75)","(6.5, 8.0, 7.5625)"
08-01-2023 12:44:58.155885,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 8.56)","(12.0, 15.0, 13.757142857142856)","(4.4, 6.4, 6.2615384615384615)","(4.4, 5.3, 5.233333333333333)","(5.5, 6.6, 6.4)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.363636363636363)"
08-01-2023 12:44:59.417897,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 8.56)","(12.0, 15.0, 13.757142857142856)","(4.4, 6.4, 6.2615384615384615)","(4.4, 5.3, 5.233333333333333)","(5.5, 6.6, 6.333333333333333)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.363636363636363)"
08-01-2023 12:45:00.636319,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.4, 8.6)","(12.0, 15.0, 13.862745098039216)","(4.4, 6.4, 6.2615384615384615)","(4.4, 5.3, 5.233333333333333)","(5.5, 6.6, 6.333333333333333)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.363636363636363)"
08-01-2023 12:45:01.842068,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.4, 8.6)","(12.0, 15.0, 13.862745098039216)","(4.4, 6.4, 6.2615384615384615)","(4.4, 5.3, 5.108695652173913)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.363636363636363)"
08-01-2023 12:45:03.034326,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.4, 8.6)","(12.0, 15.0, 14.0)","(4.4, 6.4, 6.15)","(4.4, 5.3, 5.068421052631579)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.222222222222222)"
08-01-2023 12:45:04.206733,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 8.8)","(12.0, 15.0, 13.945454545454545)","(4.4, 6.4, 6.15)","(4.4, 5.3, 5.0200000000000005)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.5)"
08-01-2023 12:45:05.386816,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 8.8)","(12.0, 15.0, 13.945454545454545)","(4.4, 6.4, 6.204347826086957)","(4.4, 5.2, 5.098305084745763)","(5.5, 6.6, 6.371428571428571)","(51.0, 150.0, 118.5)","(26.0, 55.0, 47.666666666666664)","(6.5, 8.0, 7.5)"
08-01-2023 12:45:06.596631,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 8.8)","(12.0, 15.0, 14.061224489795919)","(4.4, 6.4, 5.927777777777778)","(4.4, 5.2, 5.086792452830188)","(5.5, 6.6, 6.311999999999999)","(51.0, 150.0, 118.5)","(26.0, 55.0, 49.0)","(6.5, 8.0, 7.533333333333333)"
08-01-2023 12:45:07.812403,"(6.0, 7.0, 6.794594594594594)","(6.5, 9.2, 9.066666666666666)","(12.0, 15.0, 14.061224489795919)","(4.4, 6.0, 5.927777777777778)","(4.4, 5.2, 5.086792452830188)","(5.5, 6.6, 6.365853658536586)","(51.0, 150.0, 105.0)","(31.0, 55.0, 50.6)","(6.0, 8.0, 7.569230769230769)"
08-01-2023 12:45:08.998260,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 8.007725321888412)","(12.0, 15.0, 14.764705882352942)","(4.4, 6.4, 6.266666666666667)","(4.4, 5.2, 4.9750000000000005)","(5.5, 6.6, 6.406060606060606)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.705263157894737)"
08-01-2023 12:45:10.240374,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.649180327868852)","(12.0, 15.0, 13.972972972972974)","(4.4, 6.4, 6.266666666666667)","(4.4, 5.2, 4.9750000000000005)","(5.5, 6.6, 6.406060606060606)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:11.466863,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 13.972972972972974)","(4.4, 6.4, 6.266666666666667)","(4.4, 5.2, 4.9750000000000005)","(5.5, 6.6, 6.406060606060606)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:12.743657,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 13.972972972972974)","(4.4, 6.4, 6.266666666666667)","(4.4, 5.2, 4.942857142857143)","(5.5, 6.6, 6.406060606060606)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:14.065253,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 13.972972972972974)","(4.4, 6.4, 6.266666666666667)","(4.2, 5.2, 4.942857142857143)","(5.5, 6.6, 6.4511627906976745)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:15.317052,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 14.025641025641026)","(4.4, 6.4, 6.266666666666667)","(4.2, 5.2, 4.942857142857143)","(5.5, 6.6, 6.4511627906976745)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:16.549776,"(6.0, 7.2, 7.0588235294117645)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 14.191489361702128)","(4.4, 6.4, 6.266666666666667)","(4.2, 5.2, 4.942857142857143)","(5.5, 6.6, 6.44390243902439)","(51.0, 150.0, 126.66666666666666)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.65)"
08-01-2023 12:45:17.771531,"(6.0, 7.2, 6.8943396226415095)","(6.5, 8.2, 7.628085106382978)","(12.0, 15.0, 14.45)","(4.4, 6.4, 6.266666666666667)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.44390243902439)","(51.0, 150.0, 105.0)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:18.977563,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.644628099173553)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:20.254906,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.6455696202531644)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:21.515760,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.6455696202531644)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 53.705882352941174)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:22.720727,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.6455696202531644)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 53.705882352941174)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:23.939143,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.6455696202531644)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:25.152438,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.6455696202531644)","(12.0, 15.0, 13.89655172413793)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:26.427422,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 13.967741935483872)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 131.47058823529412)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:27.888919,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 14.153846153846153)","(4.4, 6.4, 6.25)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 105.0)","(31.0, 55.0, 50.5)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:29.449280,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:30.827662,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.2, 5.071428571428571)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 53.0)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:32.204223,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.1, 5.071428571428571)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 52.42857142857143)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:33.570573,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.663673469387755)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.1, 5.071428571428571)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 52.75)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:34.986142,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.659259259259259)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.1, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 52.75)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:36.326934,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.643220338983051)","(12.0, 15.0, 13.214285714285714)","(4.4, 6.4, 6.04)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 130.3125)","(31.0, 55.0, 52.75)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:37.615265,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.636051502145922)","(12.0, 15.0, 13.625)","(4.4, 6.4, 6.04)","(4.2, 5.2, 5.0)","(5.5, 6.6, 6.454545454545454)","(51.0, 150.0, 105.0)","(31.0, 55.0, 49.0)","(6.0, 8.0, 7.72)"
08-01-2023 12:45:38.845931,"(6.0, 7.2, 6.827586206896552)","(6.5, 8.2, 7.636051502145922)","(12.0, 15.0, 13.434782608695652)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.0588235294117645)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.6)"
08-01-2023 12:45:40.026395,"(6.0, 7.2, 6.84)","(6.5, 8.2, 7.820779220779221)","(12.0, 15.0, 13.56)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.04)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.745454545454545)"
08-01-2023 12:45:41.215989,"(6.0, 7.2, 6.851612903225806)","(6.5, 8.2, 7.820779220779221)","(12.0, 15.0, 13.56)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.04)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.745454545454545)"
08-01-2023 12:45:42.575051,"(6.0, 7.2, 6.851612903225806)","(6.5, 8.2, 7.820779220779221)","(12.0, 15.0, 13.875)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.04)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.745454545454545)"
08-01-2023 12:45:43.857142,"(6.0, 7.0, 6.68)","(6.5, 8.2, 7.820779220779221)","(12.0, 15.0, 13.875)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.04)","(5.5, 6.6, 6.463829787234042)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.745454545454545)"
08-01-2023 12:45:45.086252,"(6.0, 7.0, 6.76)","(6.5, 8.2, 7.820779220779221)","(12.0, 15.0, 13.875)","(4.6, 6.4, 6.1)","(4.2, 5.2, 5.04)","(5.5, 6.6, 6.460869565217391)","(51.0, 150.0, 122.6086956521739)","(31.0, 55.0, 54.1)","(6.0, 8.0, 7.745454545454545)"
08-01-2023 12:45:46.377504,"(6.0, 7.0, 6.836363636363636)","(6.5, 8.2, 7.830379746835443)","(12.0, 15.0, 14.0)","(4.6, 6.4, 6.220000000000001)","(4.2, 5.2, 5.0588235294117645)","(5.5, 6.6, 6.431578947368421)","(51.0, 150.0, 123.75)","(31.0, 55.0, 54.14285714285714)","(6.0, 8.0, 7.8352941176470585)"
08-01-2023 12:45:47.599729,"(6.0, 7.0, 6.836363636363636)","(6.5, 8.2, 7.830379746835443)","(12.0, 15.0, 14.0)","(4.6, 6.4, 6.220000000000001)","(4.2, 5.2, 5.0588235294117645)","(5.5, 6.6, 6.431578947368421)","(51.0, 150.0, 108.0)","(31.0, 55.0, 51.5)","(6.0, 8.0, 8.028571428571428)"
08-01-2023 12:45:48.908684,"(6.0, 7.0, 6.836363636363636)","(6.0, 8.2, 7.830379746835443)","(12.0, 15.0, 13.428571428571429)","(4.2, 6.4, 5.926717557251909)","(4.4, 5.2, 5.0588235294117645)","(5.5, 6.6, 6.431578947368421)","(41.0, 150.0, 91.5)","(31.0, 55.0, 53.0)","(6.5, 8.2, 8.066666666666666)"
