,Dancin In Dubai,Proud Union,Fearnought,Stringfella,Strong Heart,Lil Toughman,Hidden Rod,Stormin Rocket,Manhattan Weave,Freedom Rider
08-01-2023 12:12:17.778896,"(12.0, 16.0, 15.25)","(11.0, 13.5, 12.166666666666666)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.3)","(20.0, 28.0, 25.5)","(31.0, 44.0, 59.6)","(41.0, 95.0, 92.36842105263159)","(17.0, 25.0, 24.25)","(12.0, 16.0, 15.25)","(1.35, 1.74, 1.692)"
08-01-2023 12:12:18.942077,"(12.0, 16.0, 15.25)","(11.0, 13.5, 12.166666666666666)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.3)","(20.0, 28.0, 25.5)","(31.0, 65.0, 59.6)","(41.0, 95.0, 85.0)","(17.0, 25.0, 23.428571428571427)","(12.0, 16.0, 15.25)","(1.35, 1.73, 1.692)"
08-01-2023 12:12:20.148408,"(12.0, 16.0, 14.75)","(11.0, 13.5, 12.166666666666666)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.222222222222221)","(20.0, 28.0, 25.5)","(31.0, 65.0, 52.5)","(41.0, 100.0, 85.0)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.25)","(1.35, 1.73, 1.7092727272727273)"
08-01-2023 12:12:21.507175,"(12.0, 15.5, 14.5)","(11.0, 13.5, 12.166666666666666)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.222222222222221)","(20.0, 28.0, 25.5)","(31.0, 65.0, 52.5)","(41.0, 100.0, 85.0)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.25)","(1.35, 1.73, 1.7092727272727273)"
08-01-2023 12:12:23.063096,"(12.0, 15.5, 14.25)","(11.0, 13.5, 12.166666666666666)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.222222222222221)","(20.0, 28.0, 25.5)","(31.0, 65.0, 52.5)","(41.0, 100.0, 85.0)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.25)","(1.35, 1.73, 1.692)"
08-01-2023 12:12:24.493483,"(12.0, 15.5, 14.75)","(11.0, 13.5, 12.5)","(26.0, 40.0, 39.0)","(8.5, 14.0, 13.222222222222221)","(20.0, 28.0, 25.5)","(31.0, 65.0, 52.5)","(41.0, 100.0, 85.0)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.25)","(1.35, 1.73, 1.691025641025641)"
08-01-2023 12:12:25.873196,"(12.0, 15.0, 14.868421052631579)","(11.0, 13.5, 12.666666666666666)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 28.0, 26.166666666666668)","(31.0, 65.0, 56.66666666666667)","(41.0, 100.0, 87.5)","(17.0, 24.0, 23.75)","(12.0, 16.0, 15.625)","(1.35, 1.73, 1.690909090909091)"
08-01-2023 12:12:27.116177,"(12.0, 15.0, 14.0)","(11.0, 15.0, 12.666666666666666)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 32.0, 25.833333333333332)","(31.0, 65.0, 61.875)","(41.0, 100.0, 93.75)","(17.0, 24.0, 24.916666666666668)","(12.0, 16.0, 15.625)","(1.35, 1.7, 1.690909090909091)"
08-01-2023 12:12:28.361262,"(12.0, 15.0, 14.5)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 61.875)","(41.0, 100.0, 93.75)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.0, 15.625)","(1.35, 1.7, 1.690909090909091)"
08-01-2023 12:12:29.533683,"(12.0, 15.0, 14.5)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 61.875)","(41.0, 100.0, 93.75)","(17.0, 27.0, 25.11111111111111)","(12.0, 16.0, 15.625)","(1.35, 1.7, 1.690909090909091)"
08-01-2023 12:12:30.714363,"(12.0, 14.5, 14.0)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 62.22222222222222)","(41.0, 100.0, 93.75)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.0, 15.625)","(1.35, 1.7, 1.690909090909091)"
08-01-2023 12:12:31.958459,"(12.0, 14.5, 14.0)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 62.22222222222222)","(41.0, 100.0, 93.75)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.0, 15.625)","(1.35, 1.7, 1.6877777777777778)"
08-01-2023 12:12:33.203278,"(12.0, 14.5, 14.0)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 62.22222222222222)","(41.0, 100.0, 93.75)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6877777777777778)"
08-01-2023 12:12:34.471671,"(12.0, 14.5, 14.0)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 25.833333333333332)","(31.0, 65.0, 62.22222222222222)","(41.0, 100.0, 92.85714285714286)","(17.0, 26.0, 23.90909090909091)","(12.0, 16.0, 15.75)","(1.35, 1.69, 1.6889473684210525)"
08-01-2023 12:12:35.658087,"(12.0, 16.5, 13.7)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.22222222222222)","(31.0, 65.0, 62.22222222222222)","(41.0, 100.0, 92.85714285714286)","(17.0, 25.0, 23.90909090909091)","(12.0, 16.0, 15.904761904761905)","(1.35, 1.69, 1.6889473684210525)"
08-01-2023 12:12:36.800440,"(12.0, 16.5, 13.7)","(11.0, 14.5, 12.555555555555555)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 26.875)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 25.0, 23.90909090909091)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6884615384615385)"
08-01-2023 12:12:37.909588,"(12.0, 16.5, 13.7)","(11.0, 14.5, 13.527777777777779)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.5)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 25.0, 23.90909090909091)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6731372549019607)"
08-01-2023 12:12:39.024817,"(12.0, 16.5, 13.7)","(11.0, 14.5, 13.470588235294118)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.5)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 25.0, 23.90909090909091)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6731372549019607)"
08-01-2023 12:12:40.163616,"(12.0, 16.5, 13.7)","(11.0, 14.5, 13.470588235294118)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.5)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 25.0, 23.555555555555557)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6731372549019607)"
08-01-2023 12:12:41.339228,"(12.0, 16.5, 13.7)","(11.0, 14.5, 13.470588235294118)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.5)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 24.0, 24.25)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6731372549019607)"
08-01-2023 12:12:42.517492,"(12.0, 16.5, 13.7)","(11.0, 14.5, 13.470588235294118)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.0)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 25.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.680076923076923)"
08-01-2023 12:12:43.731562,"(12.0, 16.5, 14.785714285714285)","(11.0, 14.5, 12.75)","(26.0, 40.0, 39.333333333333336)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.272727272727273)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6658125)"
08-01-2023 12:12:44.910570,"(12.0, 16.5, 14.5)","(11.0, 14.5, 13.470588235294118)","(26.0, 40.0, 40.666666666666664)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.272727272727273)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 96.42857142857143)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.69, 1.6530769230769229)"
08-01-2023 12:12:46.038091,"(12.0, 16.5, 14.5)","(11.0, 14.5, 13.578947368421053)","(26.0, 42.0, 40.666666666666664)","(8.5, 14.0, 13.25)","(20.0, 30.0, 27.272727272727273)","(31.0, 65.0, 57.333333333333336)","(41.0, 100.0, 70.0)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.653877551020408)"
08-01-2023 12:12:47.156982,"(12.0, 16.5, 14.5)","(11.0, 14.5, 14.291666666666668)","(26.0, 42.0, 40.0)","(8.5, 14.0, 13.428571428571429)","(20.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.16666666666667)","(41.0, 100.0, 97.61904761904762)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.5)","(1.35, 1.67, 1.653877551020408)"
08-01-2023 12:12:48.244698,"(12.0, 16.5, 14.5)","(11.0, 14.5, 14.321428571428571)","(26.0, 42.0, 41.42857142857143)","(8.5, 14.0, 13.428571428571429)","(20.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.16666666666667)","(41.0, 100.0, 97.61904761904762)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.5)","(1.35, 1.67, 1.653877551020408)"
08-01-2023 12:12:49.354356,"(12.0, 15.5, 14.214285714285714)","(11.0, 15.0, 13.055555555555555)","(26.0, 42.0, 41.5)","(8.5, 14.0, 13.5)","(20.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 97.61904761904762)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.6537894736842105)"
08-01-2023 12:12:50.499259,"(12.0, 15.5, 14.214285714285714)","(11.0, 15.0, 13.055555555555555)","(26.0, 42.0, 41.5)","(8.5, 14.0, 13.5)","(20.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 97.61904761904762)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.6537894736842105)"
08-01-2023 12:12:51.696214,"(12.0, 15.5, 14.214285714285714)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(8.5, 14.0, 13.818181818181818)","(20.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 90.0)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.6537894736842105)"
08-01-2023 12:12:52.926772,"(12.0, 15.5, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.818181818181818)","(21.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 90.0)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.6537894736842105)"
08-01-2023 12:12:54.063394,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.818181818181818)","(21.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 90.0)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.0, 15.625)","(1.35, 1.67, 1.6537894736842105)"
08-01-2023 12:12:55.204218,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.818181818181818)","(21.0, 30.0, 28.333333333333332)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 90.0)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.0, 16.0)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:12:56.365515,"(12.0, 15.5, 14.136363636363637)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 40.666666666666664)","(9.0, 14.0, 13.777777777777779)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 60.833333333333336)","(41.0, 100.0, 90.0)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:12:57.474690,"(12.0, 15.5, 14.136363636363637)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 40.666666666666664)","(9.0, 14.0, 13.777777777777779)","(21.0, 30.0, 28.75)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 95.55555555555556)","(17.0, 27.0, 24.916666666666668)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:12:58.685962,"(12.0, 15.5, 14.136363636363637)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.894736842105264)","(21.0, 30.0, 28.75)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 94.28571428571429)","(17.0, 27.0, 25.11111111111111)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:12:59.899048,"(12.0, 15.5, 14.136363636363637)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.4)","(21.0, 30.0, 28.75)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 94.28571428571429)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:13:01.197185,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.4)","(21.0, 30.0, 28.75)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 94.28571428571429)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:13:02.502993,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.4)","(21.0, 30.0, 28.75)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 93.33333333333333)","(17.0, 26.0, 25.11111111111111)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6688235294117646)"
08-01-2023 12:13:03.805972,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.4)","(21.0, 30.0, 28.57142857142857)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 93.33333333333333)","(17.0, 26.0, 23.272727272727273)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6689655172413793)"
08-01-2023 12:13:05.033193,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.5)","(9.0, 14.0, 13.4)","(21.0, 30.0, 28.57142857142857)","(31.0, 65.0, 63.684210526315795)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.272727272727273)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6686363636363635)"
08-01-2023 12:13:06.369481,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 40.666666666666664)","(9.0, 14.0, 13.4)","(21.0, 30.0, 26.25)","(31.0, 65.0, 60.833333333333336)","(41.0, 100.0, 70.0)","(17.0, 24.0, 23.272727272727273)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6686363636363635)"
08-01-2023 12:13:07.531429,"(12.0, 15.0, 14.25)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.81818181818182)","(9.0, 14.0, 13.571428571428571)","(21.0, 30.0, 27.5)","(31.0, 65.0, 63.91304347826087)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 22.76923076923077)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6683333333333332)"
08-01-2023 12:13:08.685701,"(12.0, 15.5, 14.3)","(11.0, 15.0, 12.8125)","(26.0, 42.0, 41.81818181818182)","(9.0, 14.0, 13.571428571428571)","(21.0, 30.0, 27.5)","(31.0, 65.0, 59.25)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 22.76923076923077)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6691666666666667)"
08-01-2023 12:13:09.865030,"(12.0, 15.5, 14.642857142857142)","(11.0, 15.0, 13.894736842105264)","(26.0, 42.0, 41.81818181818182)","(9.0, 14.0, 13.571428571428571)","(21.0, 30.0, 27.692307692307693)","(31.0, 65.0, 59.25)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 22.857142857142858)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.668695652173913)"
08-01-2023 12:13:11.022666,"(12.0, 15.0, 13.8)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 27.692307692307693)","(31.0, 65.0, 59.25)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 22.857142857142858)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.668695652173913)"
08-01-2023 12:13:12.179027,"(12.0, 15.0, 13.8)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 27.692307692307693)","(31.0, 65.0, 59.25)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:13.300807,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 27.692307692307693)","(31.0, 65.0, 59.25)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:14.450152,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 27.692307692307693)","(31.0, 65.0, 59.25)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:15.592770,"(12.0, 15.0, 14.1)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.125)","(31.0, 65.0, 59.25)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:16.741176,"(12.0, 15.0, 14.1)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.82608695652174)","(9.0, 14.0, 13.904761904761905)","(21.0, 30.0, 27.857142857142858)","(31.0, 65.0, 61.16666666666667)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:17.957859,"(12.0, 15.5, 13.833333333333334)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.16666666666667)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.157894736842106)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:19.085726,"(12.0, 15.5, 13.833333333333334)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.67, 1.6684615384615384)"
08-01-2023 12:13:20.214642,"(12.0, 15.0, 14.1)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 16.071428571428573)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:21.336246,"(12.0, 15.0, 14.1)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:22.471090,"(12.0, 15.0, 14.1)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:23.591862,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:24.726558,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.272727272727273)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:25.919272,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.55555555555556)","(9.0, 14.0, 13.857142857142858)","(21.0, 30.0, 27.857142857142858)","(31.0, 65.0, 61.714285714285715)","(41.0, 100.0, 93.33333333333333)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:27.058240,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.727272727272727)","(21.0, 30.0, 28.695652173913043)","(31.0, 65.0, 63.64705882352941)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:28.175648,"(12.0, 15.5, 13.227272727272727)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.727272727272727)","(21.0, 30.0, 28.5)","(31.0, 65.0, 59.75)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:29.256540,"(12.0, 15.5, 13.227272727272727)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.727272727272727)","(21.0, 30.0, 28.5)","(31.0, 65.0, 59.75)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.5)","(1.35, 1.67, 1.6692452830188678)"
08-01-2023 12:13:30.352180,"(12.0, 15.0, 13.5)","(11.0, 15.5, 13.0)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.727272727272727)","(21.0, 30.0, 28.5)","(31.0, 65.0, 59.75)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.5, 16.166666666666668)","(1.35, 1.67, 1.6694117647058824)"
08-01-2023 12:13:31.437496,"(12.0, 15.0, 14.1)","(11.0, 15.5, 14.346153846153847)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.727272727272727)","(21.0, 30.0, 28.421052631578945)","(31.0, 65.0, 63.5625)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.428571428571427)","(12.0, 16.5, 15.75)","(1.35, 1.67, 1.6693805309734513)"
08-01-2023 12:13:32.568561,"(12.0, 15.0, 14.25)","(11.0, 15.5, 13.416666666666666)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.5)","(31.0, 65.0, 63.64705882352941)","(41.0, 100.0, 92.0)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.68, 1.6526086956521737)"
08-01-2023 12:13:33.709122,"(12.0, 15.0, 14.25)","(11.0, 15.5, 13.416666666666666)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.5)","(31.0, 65.0, 63.64705882352941)","(41.0, 100.0, 92.0)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.68, 1.6526086956521737)"
08-01-2023 12:13:34.844151,"(12.0, 15.0, 14.25)","(11.0, 15.5, 13.416666666666666)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.695652173913043)","(31.0, 65.0, 63.64705882352941)","(41.0, 100.0, 92.0)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.68, 1.6526086956521737)"
08-01-2023 12:13:35.939068,"(12.0, 15.0, 14.25)","(11.0, 15.5, 13.416666666666666)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.695652173913043)","(31.0, 65.0, 63.64705882352941)","(41.0, 100.0, 92.0)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.68, 1.6526086956521737)"
08-01-2023 12:13:37.012559,"(12.0, 15.0, 14.25)","(11.0, 15.5, 13.416666666666666)","(26.0, 42.0, 41.666666666666664)","(9.0, 14.0, 13.333333333333334)","(21.0, 30.0, 28.636363636363637)","(31.0, 65.0, 62.578947368421055)","(41.0, 100.0, 94.28571428571429)","(17.0, 24.0, 23.466666666666665)","(12.0, 16.5, 15.9)","(1.35, 1.68, 1.6526086956521737)"
