,Baozun,Eyes On Red,Helluva Life,Victory Stripe,Fort Knox,Charing Cross,Concrete Finisher,Frosted Prayer,Moro Warrior,Great Faces,Hoodoo Brown
16-12-2022 13:00:04.182407,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.5)","(2.0, 2.28, 2.2268263473053893)","(51.0, 470.0, 216.66666666666669)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 28.0)","(26.0, 55.0, 47.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 6.126315789473685)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:05.951181,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.333333333333333)","(2.0, 2.28, 2.228625)","(51.0, 470.0, 216.66666666666669)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 24.0)","(26.0, 55.0, 47.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 6.163157894736843)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:07.471488,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.333333333333333)","(2.0, 2.28, 2.2295833333333333)","(51.0, 470.0, 216.66666666666669)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 24.0)","(26.0, 55.0, 47.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.163157894736843)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:08.881939,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.333333333333333)","(2.0, 2.28, 2.2295833333333333)","(51.0, 470.0, 216.66666666666669)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 24.0)","(26.0, 55.0, 47.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.2875000000000005)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:10.496959,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.333333333333333)","(2.0, 2.28, 2.236283185840708)","(51.0, 470.0, 216.66666666666669)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 24.0)","(26.0, 55.0, 47.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.2875000000000005)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:12.104980,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.333333333333333)","(2.0, 2.3, 2.236283185840708)","(51.0, 470.0, 144.28571428571428)","(8.0, 11.5, 11.261904761904763)","(16.0, 32.0, 24.0)","(26.0, 55.0, 51.25)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.25)","(13.0, 21.0, 20.44)"
16-12-2022 13:00:14.046231,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.571428571428571)","(2.0, 2.3, 2.236283185840708)","(51.0, 470.0, 144.28571428571428)","(8.0, 11.5, 11.3)","(16.0, 32.0, 24.0)","(26.0, 55.0, 52.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.0875)","(13.0, 21.0, 20.44)"
16-12-2022 13:00:16.236317,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.363636363636363)","(2.0, 2.3, 2.228712871287129)","(51.0, 470.0, 144.28571428571428)","(8.0, 11.5, 11.136363636363637)","(16.0, 32.0, 24.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.172727272727273)","(13.0, 21.0, 20.22222222222222)"
16-12-2022 13:00:18.039204,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.314285714285714)","(2.0, 2.3, 2.228712871287129)","(51.0, 470.0, 144.28571428571428)","(8.0, 11.5, 11.333333333333334)","(16.0, 32.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.252941176470588)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:19.828890,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.314285714285714)","(2.0, 2.3, 2.2042553191489365)","(51.0, 470.0, 144.28571428571428)","(8.0, 11.5, 11.333333333333334)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.252941176470588)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:21.385741,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.314285714285714)","(2.0, 2.3, 2.2042553191489365)","(51.0, 470.0, 213.33333333333331)","(8.0, 11.5, 11.333333333333334)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.252941176470588)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:23.026505,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.314285714285714)","(2.0, 2.3, 2.2042553191489365)","(51.0, 460.0, 142.85714285714286)","(8.0, 11.5, 11.333333333333334)","(16.0, 30.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.252941176470588)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:24.704404,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.5)","(2.0, 2.3, 2.2042553191489365)","(51.0, 460.0, 142.85714285714286)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.307407407407408)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:26.187907,"(26.0, 80.0, 75.71428571428572)","(6.5, 7.6, 7.5)","(2.0, 2.3, 2.2081818181818185)","(51.0, 460.0, 142.85714285714286)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.218181818181819)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:27.673548,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(2.0, 2.3, 2.2423529411764704)","(51.0, 460.0, 142.85714285714286)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.218181818181819)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:29.258058,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(2.0, 2.28, 2.2423529411764704)","(51.0, 460.0, 142.85714285714286)","(8.0, 11.5, 11.333333333333334)","(16.0, 29.0, 24.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:30.761482,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(2.0, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 32.0, 22.4)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:32.351015,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 32.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:33.796689,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 32.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:35.139780,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 32.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.328571428571429)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:36.455701,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.3)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:37.900679,"(26.0, 80.0, 67.5)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.3)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:39.282418,"(26.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.316666666666667)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:40.789015,"(26.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.5)","(1.95, 2.28, 2.2423529411764704)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.333333333333334)","(16.0, 30.0, 23.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.316666666666667)","(13.0, 21.0, 20.46153846153846)"
16-12-2022 13:00:42.244863,"(26.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.557142857142857)","(1.95, 2.28, 2.212107623318386)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.3)","(16.0, 30.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:43.679151,"(26.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.212107623318386)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:45.079045,"(26.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.208411214953271)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:46.494144,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:47.806321,"(26.0, 80.0, 68.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:49.099152,"(26.0, 80.0, 68.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 460.0, 164.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:50.426878,"(26.0, 80.0, 68.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 460.0, 210.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:51.767537,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 150.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:53.091934,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 150.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:54.353344,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 141.42857142857144)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:55.636702,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 141.42857142857144)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.416666666666668)"
16-12-2022 13:00:56.911914,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 141.42857142857144)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.88888888888889)"
16-12-2022 13:00:58.238295,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 141.42857142857144)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.88888888888889)"
16-12-2022 13:00:59.508136,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 450.0, 206.66666666666669)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.88888888888889)"
16-12-2022 13:01:00.783210,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.288888888888889)","(13.0, 21.0, 20.88888888888889)"
16-12-2022 13:01:02.110297,"(26.0, 80.0, 62.0)","(6.5, 7.6, 7.5)","(1.95, 2.3, 2.2235121951219514)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.233333333333333)","(13.0, 21.0, 20.625)"
16-12-2022 13:01:03.413627,"(26.0, 80.0, 62.0)","(6.5, 7.8, 7.742857142857143)","(1.95, 2.3, 2.205263157894737)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.214285714285714)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.114285714285715)","(13.0, 21.0, 20.833333333333332)"
16-12-2022 13:01:04.760651,"(26.0, 80.0, 62.0)","(6.5, 7.8, 7.742857142857143)","(1.95, 2.3, 2.2010101010101013)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.1)","(13.0, 21.0, 20.7)"
16-12-2022 13:01:06.100601,"(26.0, 80.0, 62.0)","(6.5, 8.0, 7.693333333333333)","(1.95, 2.3, 2.216)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.3)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.4, 6.050000000000001)","(13.0, 21.0, 20.7)"
16-12-2022 13:01:07.392470,"(26.0, 80.0, 63.0)","(6.5, 7.8, 7.730434782608696)","(1.95, 2.28, 2.214545454545455)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.95)","(13.0, 21.0, 20.7)"
16-12-2022 13:01:08.734118,"(26.0, 80.0, 63.0)","(6.5, 7.8, 7.730434782608696)","(1.95, 2.28, 2.214545454545455)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.95)","(13.0, 21.0, 20.7)"
16-12-2022 13:01:10.077822,"(26.0, 80.0, 63.0)","(6.5, 7.8, 7.7407407407407405)","(1.95, 2.28, 2.2493617021276595)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.885714285714285)","(13.0, 21.0, 20.863636363636363)"
16-12-2022 13:01:11.401865,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.4)","(1.95, 2.28, 2.1934545454545455)","(51.0, 440.0, 140.0)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 6.08)","(13.0, 21.0, 20.5)"
16-12-2022 13:01:12.698791,"(26.0, 80.0, 65.0)","(6.5, 7.6, 7.8)","(1.95, 2.28, 2.196734693877551)","(51.0, 440.0, 160.0)","(8.0, 11.5, 11.3)","(16.0, 29.0, 22.4)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.2, 5.866666666666666)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:13.965521,"(26.0, 80.0, 65.0)","(6.5, 8.0, 7.8)","(1.95, 2.28, 2.1931914893617024)","(51.0, 440.0, 203.33333333333331)","(8.0, 11.5, 11.3)","(16.0, 32.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 64.66666666666667)","(5.0, 6.2, 5.96)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:15.276468,"(26.0, 80.0, 65.0)","(6.5, 7.8, 7.65)","(1.95, 2.28, 2.1931914893617024)","(51.0, 430.0, 203.33333333333331)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 5.7846153846153845)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:16.640105,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.457142857142857)","(1.95, 2.28, 2.2095238095238097)","(51.0, 430.0, 203.33333333333331)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.7846153846153845)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:17.895138,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.457142857142857)","(1.95, 2.24, 2.2095238095238097)","(51.0, 430.0, 203.33333333333331)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 23.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.7846153846153845)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:19.144620,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.445161290322581)","(1.95, 2.24, 2.2181818181818183)","(51.0, 430.0, 203.33333333333331)","(8.0, 11.5, 11.326086956521738)","(16.0, 29.0, 22.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.96)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:20.435087,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.171428571428572)","(1.95, 2.24, 2.2181818181818183)","(51.0, 430.0, 203.33333333333331)","(8.0, 11.5, 11.61111111111111)","(16.0, 28.0, 22.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 5.96)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:21.732753,"(26.0, 80.0, 69.33333333333333)","(6.5, 7.8, 7.444444444444445)","(1.95, 2.24, 2.2)","(51.0, 430.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 28.0, 22.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 5.96)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:22.986457,"(26.0, 48.0, 45.6)","(6.5, 7.8, 7.615384615384615)","(1.95, 2.24, 2.2)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 28.0, 22.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.2, 5.76)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:24.213415,"(26.0, 48.0, 45.0)","(6.5, 8.0, 7.571428571428571)","(1.95, 2.24, 2.210909090909091)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 27.0, 22.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.8352941176470585)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:25.501958,"(26.0, 48.0, 45.0)","(6.5, 8.0, 7.666666666666667)","(1.95, 2.24, 2.208)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 27.0, 22.333333333333332)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.77391304347826)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:26.779787,"(26.0, 48.0, 44.4)","(6.5, 8.0, 7.666666666666667)","(1.95, 2.26, 2.2564285714285712)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 27.0, 22.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 42.666666666666664)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.95)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:28.024071,"(26.0, 48.0, 44.4)","(6.5, 8.0, 7.777777777777778)","(1.95, 2.26, 2.252307692307692)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 26.0, 22.0)","(26.0, 55.0, 48.5)","(21.0, 46.0, 41.0)","(31.0, 75.0, 67.25)","(5.0, 6.2, 5.76)","(13.0, 21.0, 20.91891891891892)"
16-12-2022 13:01:29.349706,"(26.0, 48.0, 44.4)","(6.5, 8.0, 7.739130434782608)","(1.95, 2.26, 2.2564285714285712)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 26.0, 21.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 31.0)","(31.0, 75.0, 67.25)","(5.0, 6.4, 5.9)","(13.0, 21.0, 20.0)"
16-12-2022 13:01:30.737903,"(26.0, 48.0, 44.4)","(6.5, 8.0, 7.76)","(1.95, 2.3, 2.183287671232877)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 25.0, 21.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 29.714285714285715)","(31.0, 75.0, 67.25)","(5.0, 6.2, 6.0285714285714285)","(13.0, 21.0, 20.733333333333334)"
16-12-2022 13:01:32.021914,"(26.0, 48.0, 44.4)","(6.5, 8.0, 8.036363636363635)","(1.95, 2.3, 2.2083870967741936)","(51.0, 470.0, 216.66666666666669)","(8.0, 12.0, 11.596153846153847)","(16.0, 25.0, 21.666666666666668)","(26.0, 55.0, 48.5)","(21.0, 46.0, 36.8)","(31.0, 75.0, 60.5)","(5.0, 6.2, 5.95)","(13.0, 21.0, 20.692307692307693)"
