,Mezidon,Barmera,Different Road,Putt For Dough,Mr Showman,Alfano,Gypsy King,Jeune Dreamon,Mad Darcey,Not That Easy
04-01-2023 13:12:26.788389,"(5.5, 7.0, 6.966)","(11.0, 14.5, 13.865384615384615)","(3.5, 4.2, 4.131113320079523)","(26.0, 48.0, 46.05714285714286)","(19.0, 25.0, 24.979166666666668)","(14.0, 17.0, 16.619565217391305)","(31.0, 60.0, 54.21052631578947)","(31.0, 60.0, 60.208333333333336)","(3.2, 3.7, 3.6094488188976377)","(8.5, 10.0, 9.81764705882353)"
04-01-2023 13:12:27.984447,"(5.5, 7.0, 6.966)","(11.0, 14.5, 13.959016393442623)","(3.5, 4.2, 4.036933797909407)","(26.0, 48.0, 46.05714285714286)","(19.0, 25.0, 24.979166666666668)","(14.0, 17.0, 16.619565217391305)","(31.0, 60.0, 54.21052631578947)","(31.0, 65.0, 59.46808510638298)","(3.2, 3.7, 3.6233333333333335)","(8.5, 10.0, 9.81764705882353)"
04-01-2023 13:12:29.187925,"(5.5, 7.0, 6.966336633663366)","(11.0, 14.5, 13.95)","(3.5, 4.2, 4.241290322580645)","(26.0, 48.0, 45.527272727272724)","(19.0, 25.0, 24.977272727272727)","(14.0, 17.0, 16.5625)","(31.0, 60.0, 54.21052631578947)","(31.0, 65.0, 58.80952380952381)","(3.2, 3.7, 3.646857142857143)","(8.5, 10.0, 9.919298245614035)"
04-01-2023 13:12:30.413237,"(5.5, 7.0, 6.966336633663366)","(11.0, 14.5, 13.95)","(3.5, 4.4, 4.241290322580645)","(26.0, 48.0, 45.82608695652174)","(19.0, 25.0, 24.895833333333332)","(14.0, 17.0, 16.55952380952381)","(31.0, 60.0, 61.111111111111114)","(31.0, 65.0, 59.705882352941174)","(3.2, 3.7, 3.6555555555555554)","(8.5, 10.0, 9.780219780219781)"
04-01-2023 13:12:31.677021,"(5.5, 7.0, 6.956279069767442)","(11.0, 13.5, 13.390625)","(3.5, 4.3, 4.23410740203193)","(26.0, 46.0, 44.95238095238095)","(19.0, 25.0, 24.975)","(14.0, 17.0, 16.539473684210527)","(31.0, 65.0, 56.698113207547166)","(31.0, 60.0, 58.5)","(3.2, 3.7, 3.631298701298701)","(8.5, 9.8, 9.848275862068965)"
04-01-2023 13:12:32.956641,"(5.5, 7.0, 6.998496240601503)","(11.0, 14.5, 13.529411764705882)","(3.5, 4.3, 4.23410740203193)","(26.0, 48.0, 44.95238095238095)","(19.0, 25.0, 24.975)","(14.0, 17.0, 16.514018691588785)","(31.0, 65.0, 56.698113207547166)","(31.0, 65.0, 59.22222222222222)","(3.2, 3.65, 3.629551122194514)","(8.5, 10.0, 9.776470588235295)"
04-01-2023 13:12:34.264399,"(5.5, 7.2, 7.005454545454546)","(11.0, 14.0, 13.954545454545455)","(3.5, 4.3, 4.230013458950202)","(26.0, 48.0, 44.95238095238095)","(19.0, 25.0, 24.975609756097562)","(14.0, 17.0, 16.4559585492228)","(31.0, 65.0, 58.01587301587301)","(31.0, 65.0, 59.90196078431373)","(3.2, 3.65, 3.6223684210526317)","(8.5, 9.8, 9.764705882352942)"
04-01-2023 13:12:35.577477,"(5.5, 7.2, 7.004724409448819)","(11.0, 14.0, 13.954545454545455)","(3.5, 4.3, 4.248815566835871)","(26.0, 48.0, 45.0)","(19.0, 25.0, 24.952380952380953)","(14.0, 17.0, 16.49438202247191)","(31.0, 65.0, 58.529411764705884)","(31.0, 65.0, 59.80769230769231)","(3.2, 3.65, 3.6425)","(8.5, 9.8, 9.753846153846155)"
04-01-2023 13:12:36.742424,"(5.5, 7.2, 7.004724409448819)","(11.0, 14.0, 13.96875)","(3.5, 4.3, 4.249869451697128)","(26.0, 46.0, 44.57142857142857)","(19.0, 25.0, 24.982456140350877)","(14.0, 16.5, 16.45263157894737)","(31.0, 65.0, 58.529411764705884)","(31.0, 65.0, 58.333333333333336)","(3.2, 3.65, 3.6288990825688074)","(8.5, 9.8, 9.758333333333335)"
04-01-2023 13:12:37.903960,"(5.5, 7.2, 7.080112044817927)","(11.0, 14.0, 13.825)","(3.5, 4.3, 4.249869451697128)","(26.0, 46.0, 44.91891891891892)","(19.0, 25.0, 24.982456140350877)","(14.0, 17.0, 16.611940298507463)","(31.0, 65.0, 58.529411764705884)","(31.0, 65.0, 58.25)","(3.2, 3.65, 3.629399141630901)","(8.5, 9.8, 9.758333333333335)"
04-01-2023 13:12:39.050935,"(5.5, 7.0, 6.9818181818181815)","(11.0, 14.5, 13.724137931034482)","(3.5, 4.3, 4.246969696969697)","(26.0, 46.0, 44.63414634146341)","(19.0, 25.0, 24.982456140350877)","(14.0, 17.0, 16.611940298507463)","(31.0, 65.0, 58.529411764705884)","(31.0, 65.0, 58.25)","(3.2, 3.65, 3.6380281690140843)","(8.5, 9.8, 9.758333333333335)"
04-01-2023 13:12:40.211253,"(5.5, 7.0, 6.981132075471698)","(11.0, 14.5, 13.709677419354838)","(3.5, 4.3, 4.248751156336725)","(26.0, 46.0, 44.6)","(19.0, 25.0, 24.98181818181818)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 58.43283582089552)","(31.0, 65.0, 58.1578947368421)","(3.2, 3.65, 3.6384444444444446)","(8.5, 9.8, 9.748275862068965)"
04-01-2023 13:12:41.440943,"(5.5, 7.2, 7.069364161849711)","(11.0, 14.0, 13.68421052631579)","(3.5, 4.3, 4.23252131546894)","(26.0, 46.0, 44.6)","(19.0, 25.0, 24.98181818181818)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 58.80281690140845)","(31.0, 65.0, 58.1578947368421)","(3.2, 3.7, 3.6270983213429258)","(8.5, 9.8, 9.922580645161291)"
04-01-2023 13:12:42.668449,"(5.5, 7.2, 7.062535211267606)","(11.0, 13.5, 13.403846153846153)","(3.5, 4.3, 4.205084745762712)","(26.0, 46.0, 44.69767441860465)","(19.0, 25.0, 24.98181818181818)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 59.13333333333333)","(31.0, 65.0, 58.65853658536585)","(3.2, 3.7, 3.6369281045751634)","(8.5, 10.0, 9.955555555555556)"
04-01-2023 13:12:43.930198,"(5.5, 7.2, 7.09308176100629)","(11.0, 13.5, 13.386363636363637)","(3.5, 4.3, 4.141032258064516)","(26.0, 46.0, 44.27450980392157)","(19.0, 25.0, 24.98181818181818)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 59.13333333333333)","(31.0, 65.0, 58.1578947368421)","(3.2, 3.65, 3.6397297297297295)","(8.5, 10.0, 9.960416666666667)"
04-01-2023 13:12:45.215735,"(5.5, 7.2, 7.1117056856187295)","(11.0, 13.5, 13.386363636363637)","(3.5, 4.3, 4.142119205298013)","(26.0, 46.0, 44.32)","(19.0, 25.0, 24.983333333333334)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 59.13333333333333)","(31.0, 65.0, 58.65853658536585)","(3.2, 3.65, 3.549820788530466)","(8.5, 10.0, 9.945283018867924)"
04-01-2023 13:12:46.546875,"(5.5, 7.2, 7.1117056856187295)","(11.0, 14.0, 13.615384615384615)","(3.5, 4.3, 4.159259259259259)","(26.0, 46.0, 43.42857142857143)","(19.0, 25.0, 24.98181818181818)","(14.0, 17.0, 16.603053435114504)","(31.0, 65.0, 59.13333333333333)","(31.0, 65.0, 58.65853658536585)","(3.2, 3.55, 3.6336134453781512)","(8.5, 10.0, 9.896428571428572)"
04-01-2023 13:12:47.799244,"(5.5, 7.2, 7.1117056856187295)","(11.0, 14.0, 13.666666666666666)","(3.5, 4.2, 4.11223241590214)","(26.0, 44.0, 43.411764705882355)","(19.0, 25.0, 24.983333333333334)","(14.0, 17.0, 16.61764705882353)","(31.0, 65.0, 59.44444444444444)","(31.0, 65.0, 59.46808510638298)","(3.2, 3.65, 3.5220888661899896)","(8.5, 10.0, 9.91470588235294)"
04-01-2023 13:12:48.991718,"(5.5, 6.8, 6.72561669829222)","(11.0, 14.0, 14.23611111111111)","(3.5, 4.2, 4.119719827586207)","(26.0, 44.0, 43.6551724137931)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.64864864864865)","(31.0, 65.0, 59.43037974683544)","(31.0, 65.0, 59.90196078431373)","(3.2, 3.55, 3.5241379310344825)","(8.5, 10.0, 9.9625)"
04-01-2023 13:12:50.230913,"(5.5, 6.8, 6.729511677282377)","(11.0, 14.5, 14.404761904761905)","(3.5, 4.2, 4.144957983193277)","(26.0, 44.0, 43.6551724137931)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.60902255639098)","(31.0, 65.0, 59.35897435897436)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5247509176717355)","(8.5, 10.0, 9.9625)"
04-01-2023 13:12:51.512638,"(5.5, 6.8, 6.728138528138528)","(11.0, 14.5, 14.403846153846153)","(3.5, 4.2, 4.241533180778032)","(26.0, 44.0, 45.2093023255814)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5250259336099585)","(8.5, 10.0, 9.95)"
04-01-2023 13:12:52.787941,"(5.5, 6.8, 6.727038626609442)","(11.0, 14.5, 14.46875)","(3.5, 4.3, 4.242696629213484)","(26.0, 46.0, 45.2093023255814)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5278269932256383)","(8.5, 10.0, 9.914285714285715)"
04-01-2023 13:12:54.155773,"(5.5, 6.8, 6.727631578947368)","(11.0, 14.5, 14.478260869565217)","(3.5, 4.3, 4.241379310344827)","(26.0, 46.0, 44.73684210526316)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5217310549777117)","(8.5, 10.0, 9.914285714285715)"
04-01-2023 13:12:55.464630,"(5.5, 6.8, 6.727631578947368)","(11.0, 14.5, 14.486486486486486)","(3.5, 4.3, 4.2245179063360885)","(26.0, 48.0, 45.166666666666664)","(19.0, 25.0, 24.985507246376812)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5217310549777117)","(8.5, 10.0, 9.944827586206896)"
04-01-2023 13:12:56.639352,"(5.5, 6.8, 6.726593406593406)","(11.0, 14.5, 14.486486486486486)","(3.5, 4.3, 4.2245179063360885)","(26.0, 48.0, 47.093333333333334)","(19.0, 25.0, 25.74418604651163)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.522640728476821)","(8.5, 10.5, 9.970149253731343)"
04-01-2023 13:12:57.826959,"(5.5, 6.8, 6.736915887850467)","(11.0, 14.5, 14.486486486486486)","(3.5, 4.3, 4.224257083621286)","(26.0, 48.0, 47.20987654320987)","(19.0, 26.0, 25.74418604651163)","(14.0, 17.0, 16.590551181102363)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.522640728476821)","(8.5, 10.0, 9.970149253731343)"
04-01-2023 13:12:59.031835,"(5.5, 6.8, 6.736915887850467)","(11.0, 14.5, 14.486486486486486)","(3.5, 4.3, 4.224257083621286)","(26.0, 48.0, 47.19512195121951)","(19.0, 26.0, 25.6875)","(14.0, 17.0, 16.49618320610687)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.525485799701046)","(8.5, 10.0, 9.948051948051948)"
04-01-2023 13:13:00.292943,"(5.5, 6.8, 6.736915887850467)","(11.0, 15.0, 14.784313725490197)","(3.5, 4.3, 4.224031007751938)","(26.0, 48.0, 47.23255813953488)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.496296296296297)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5181862269641124)","(8.5, 10.0, 9.917525773195877)"
04-01-2023 13:13:01.426387,"(5.5, 6.8, 6.736915887850467)","(11.0, 15.0, 14.784313725490197)","(3.5, 4.3, 4.224031007751938)","(26.0, 48.0, 47.18518518518518)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.496153846153845)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.517361111111111)","(8.5, 10.0, 9.917525773195877)"
04-01-2023 13:13:02.592944,"(5.5, 6.8, 6.648314606741573)","(11.0, 15.0, 14.784313725490197)","(3.5, 4.3, 4.224031007751938)","(26.0, 48.0, 46.8)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.496153846153845)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.8)","(3.2, 3.55, 3.5215316315205327)","(8.5, 10.0, 9.917525773195877)"
04-01-2023 13:13:03.825502,"(5.5, 6.8, 6.646994535519125)","(11.0, 15.0, 14.784313725490197)","(3.5, 4.3, 4.230271668822769)","(26.0, 48.0, 46.8)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.496153846153845)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.705882352941174)","(3.2, 3.55, 3.5238916256157635)","(8.5, 10.0, 9.958333333333334)"
04-01-2023 13:13:05.333441,"(5.5, 6.8, 6.587072243346007)","(11.0, 15.0, 14.828125)","(3.5, 4.3, 4.229726205997393)","(26.0, 48.0, 46.23809523809524)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.496153846153845)","(31.0, 65.0, 61.22950819672131)","(31.0, 65.0, 59.705882352941174)","(3.2, 3.55, 3.5235732009925558)","(8.5, 10.0, 10.151079136690647)"
04-01-2023 13:13:06.682641,"(5.5, 6.8, 6.587072243346007)","(11.0, 15.0, 14.828125)","(3.5, 4.3, 4.2289707750952985)","(26.0, 48.0, 45.45454545454545)","(19.0, 26.0, 25.6875)","(14.0, 16.5, 16.62589928057554)","(31.0, 65.0, 61.515151515151516)","(31.0, 65.0, 59.705882352941174)","(3.2, 3.55, 3.5238650306748465)","(8.5, 10.5, 10.192660550458715)"
04-01-2023 13:13:08.027123,"(5.5, 6.8, 6.549416342412451)","(11.0, 15.0, 14.828125)","(3.5, 4.3, 4.228516624040921)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.6875)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.515151515151516)","(31.0, 65.0, 60.17857142857143)","(3.2, 3.55, 3.5258988015978696)","(8.5, 10.5, 10.192660550458715)"
04-01-2023 13:13:09.204432,"(5.5, 6.8, 6.549416342412451)","(11.0, 15.0, 14.828125)","(3.5, 4.3, 4.228599348534202)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.75)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.76056338028169)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.5257697456492636)","(8.5, 10.5, 10.192660550458715)"
04-01-2023 13:13:10.443534,"(5.5, 6.6, 6.505660377358491)","(11.0, 15.0, 14.828125)","(3.5, 4.3, 4.228599348534202)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.75)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.76056338028169)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.528551532033426)","(8.5, 10.5, 10.192660550458715)"
04-01-2023 13:13:11.616812,"(5.5, 6.6, 6.4982456140350875)","(11.0, 15.0, 14.913793103448276)","(3.5, 4.3, 4.230033444816054)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.70212765957447)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.76056338028169)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.528511821974965)","(8.5, 10.5, 10.216101694915254)"
04-01-2023 13:13:12.790924,"(5.5, 6.6, 6.564705882352941)","(11.0, 15.0, 14.913793103448276)","(3.5, 4.3, 4.230033444816054)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.70212765957447)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.76056338028169)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.530102790014684)","(8.5, 10.5, 10.216101694915254)"
04-01-2023 13:13:13.914865,"(5.5, 6.6, 6.570175438596491)","(11.0, 15.0, 14.913793103448276)","(3.5, 4.3, 4.229539473684211)","(26.0, 46.0, 45.45454545454545)","(19.0, 26.0, 25.70212765957447)","(14.0, 17.0, 16.62589928057554)","(31.0, 65.0, 61.46153846153846)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.532283464566929)","(8.5, 10.5, 10.26950354609929)"
04-01-2023 13:13:15.086202,"(5.5, 6.6, 6.570175438596491)","(11.0, 15.0, 14.930555555555555)","(3.5, 4.3, 4.229539473684211)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.70212765957447)","(14.0, 17.0, 16.679012345679013)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.532721202003339)","(8.5, 10.5, 10.277372262773723)"
04-01-2023 13:13:16.379249,"(5.5, 6.6, 6.570305676855895)","(11.0, 15.0, 14.985294117647058)","(3.5, 4.3, 4.22955892034233)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.8)","(14.0, 17.0, 16.730569948186528)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.5336298932384342)","(8.5, 10.5, 10.277372262773723)"
04-01-2023 13:13:17.650734,"(5.5, 6.4, 6.350889679715303)","(11.0, 16.0, 15.011363636363637)","(3.7, 4.3, 4.223951670220327)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.81081081081081)","(14.0, 17.0, 16.730569948186528)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.5336298932384342)","(8.5, 10.5, 10.277372262773723)"
04-01-2023 13:13:18.855844,"(5.5, 6.4, 6.348507462686568)","(11.0, 16.0, 15.011363636363637)","(3.7, 4.3, 4.223951670220327)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.81081081081081)","(14.0, 17.0, 16.730569948186528)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.55, 3.598633879781421)","(8.5, 10.5, 10.388349514563107)"
04-01-2023 13:13:20.068637,"(5.5, 6.4, 6.348507462686568)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.3, 4.2240056818181815)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.829268292682926)","(14.0, 17.0, 16.717391304347824)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.6, 3.5991749174917493)","(8.5, 10.5, 10.373831775700934)"
04-01-2023 13:13:21.256012,"(5.5, 6.4, 6.345669291338583)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.3, 4.2240056818181815)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.829268292682926)","(14.0, 17.0, 16.717391304347824)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.6, 3.5991721854304637)","(8.5, 10.5, 10.408163265306122)"
04-01-2023 13:13:22.413552,"(5.5, 6.4, 6.345669291338583)","(11.0, 16.0, 15.454545454545455)","(3.7, 4.3, 4.2240056818181815)","(26.0, 46.0, 45.294117647058826)","(19.0, 26.0, 25.235294117647058)","(14.0, 17.0, 16.717391304347824)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.6, 3.599479166666667)","(8.5, 10.5, 10.408163265306122)"
04-01-2023 13:13:23.576651,"(5.5, 6.4, 6.345669291338583)","(11.0, 16.0, 15.56)","(3.7, 4.3, 4.223843416370107)","(26.0, 46.0, 45.294117647058826)","(19.0, 27.0, 25.235294117647058)","(14.0, 17.0, 16.7319587628866)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.6, 3.5995176848874597)","(8.5, 10.5, 10.408163265306122)"
04-01-2023 13:13:24.781659,"(5.5, 6.4, 6.345669291338583)","(11.0, 16.0, 15.56)","(3.7, 4.3, 4.223843416370107)","(26.0, 46.0, 45.294117647058826)","(19.0, 27.0, 25.235294117647058)","(14.0, 17.0, 16.7319587628866)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.6, 3.5995065789473686)","(8.5, 10.5, 10.408163265306122)"
04-01-2023 13:13:26.121906,"(5.5, 6.4, 6.345669291338583)","(11.0, 16.0, 15.339285714285714)","(3.7, 4.3, 4.224376336421953)","(26.0, 46.0, 45.04761904761905)","(19.0, 27.0, 26.093333333333334)","(14.0, 17.0, 16.7319587628866)","(31.0, 65.0, 60.73529411764706)","(31.0, 65.0, 60.166666666666664)","(3.2, 3.6, 3.6093457943925236)","(8.5, 10.5, 10.358620689655172)"
04-01-2023 13:13:27.412636,"(5.5, 6.4, 6.3674208144796385)","(11.0, 15.5, 15.339285714285714)","(3.6, 4.3, 4.224376336421953)","(26.0, 46.0, 45.04761904761905)","(19.0, 27.0, 26.093333333333334)","(14.0, 17.0, 16.7319587628866)","(31.0, 65.0, 60.90909090909091)","(31.0, 65.0, 60.3448275862069)","(3.2, 3.65, 3.618960244648318)","(8.5, 10.5, 10.319018404907975)"
04-01-2023 13:13:28.661336,"(5.5, 6.4, 6.321428571428572)","(11.0, 15.0, 14.54978354978355)","(3.6, 4.3, 4.219126506024097)","(26.0, 46.0, 45.0)","(19.0, 27.0, 26.096296296296295)","(14.0, 17.0, 16.72340425531915)","(31.0, 65.0, 60.84615384615385)","(31.0, 65.0, 60.57377049180328)","(3.2, 3.65, 3.631683168316832)","(8.5, 10.5, 10.385906040268456)"
04-01-2023 13:13:29.863801,"(5.5, 6.4, 6.316666666666667)","(11.0, 15.0, 14.570247933884298)","(3.6, 4.3, 4.216331658291457)","(26.0, 46.0, 46.111111111111114)","(19.0, 27.0, 26.246913580246915)","(14.0, 17.0, 16.662337662337663)","(31.0, 65.0, 60.84615384615385)","(31.0, 65.0, 61.25)","(3.2, 3.65, 3.5914414414414413)","(8.5, 10.5, 10.486988847583643)"
04-01-2023 13:13:30.994362,"(5.5, 6.6, 6.38876404494382)","(11.0, 15.0, 14.561181434599156)","(3.6, 4.3, 4.216331658291457)","(26.0, 48.0, 46.111111111111114)","(19.0, 27.0, 26.876923076923077)","(14.0, 17.0, 16.662337662337663)","(31.0, 65.0, 60.588235294117645)","(31.0, 65.0, 61.0)","(3.2, 3.6, 3.5845794392523365)","(8.5, 11.0, 10.62295081967213)"
04-01-2023 13:13:32.174813,"(5.5, 6.4, 6.281553398058253)","(11.0, 15.0, 14.565315315315315)","(3.6, 4.3, 4.2146853146853145)","(26.0, 48.0, 46.056338028169016)","(19.0, 27.0, 26.514285714285716)","(14.0, 17.0, 16.771144278606965)","(31.0, 65.0, 60.69230769230769)","(31.0, 65.0, 61.282051282051285)","(3.2, 3.6, 3.591263940520446)","(8.5, 11.0, 10.608433734939759)"
04-01-2023 13:13:33.317861,"(5.5, 6.4, 6.271508379888268)","(11.0, 15.0, 14.55324074074074)","(3.6, 4.3, 4.213036020583191)","(26.0, 48.0, 46.05263157894737)","(19.0, 27.0, 26.50485436893204)","(14.0, 17.0, 16.766331658291456)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.6, 3.6005703422053235)","(8.5, 11.0, 10.653465346534654)"
04-01-2023 13:13:34.455097,"(5.5, 6.4, 6.2875000000000005)","(11.0, 15.0, 14.228813559322035)","(3.6, 4.3, 4.213036020583191)","(26.0, 48.0, 46.05263157894737)","(19.0, 27.0, 25.61904761904762)","(14.0, 17.0, 16.767676767676768)","(31.0, 65.0, 60.94202898550725)","(31.0, 65.0, 61.31578947368421)","(3.2, 3.65, 3.606779661016949)","(8.5, 11.0, 10.658163265306122)"
04-01-2023 13:13:35.643622,"(5.5, 6.4, 6.28)","(11.0, 15.0, 14.174468085106383)","(3.6, 4.3, 4.213205907906168)","(26.0, 48.0, 46.05263157894737)","(19.0, 27.0, 25.641975308641975)","(14.0, 17.0, 16.767676767676768)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.65, 3.6046703296703297)","(8.5, 11.0, 10.68235294117647)"
04-01-2023 13:13:36.885165,"(5.5, 6.4, 6.256647398843931)","(11.0, 14.5, 13.73076923076923)","(3.6, 4.3, 4.212674825174825)","(26.0, 48.0, 46.05263157894737)","(19.0, 27.0, 25.675324675324674)","(14.0, 17.0, 16.542857142857144)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.65, 3.6280632411067195)","(8.5, 11.0, 10.69620253164557)"
04-01-2023 13:13:38.128653,"(5.5, 6.4, 6.049180327868853)","(11.0, 14.0, 13.775)","(3.6, 4.3, 4.204947668886775)","(26.0, 48.0, 46.05882352941177)","(19.0, 27.0, 25.675324675324674)","(14.0, 17.0, 16.59493670886076)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.65, 3.6296028880866427)","(8.5, 11.0, 10.90677966101695)"
04-01-2023 13:13:39.670275,"(5.5, 6.2, 6.017142857142857)","(11.0, 14.5, 12.915966386554622)","(3.6, 4.3, 4.232062627637849)","(26.0, 48.0, 46.05882352941177)","(19.0, 27.0, 25.675324675324674)","(14.0, 17.0, 16.689320388349515)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.65, 3.629749103942652)","(8.5, 11.5, 11.048913043478262)"
04-01-2023 13:13:40.924355,"(5.5, 6.2, 6.017142857142857)","(11.0, 13.0, 12.915966386554622)","(3.6, 4.3, 4.2318673883626525)","(26.0, 48.0, 45.43396226415094)","(19.0, 27.0, 25.675324675324674)","(14.0, 17.0, 16.689320388349515)","(31.0, 65.0, 61.029411764705884)","(31.0, 65.0, 61.4)","(3.2, 3.65, 3.620681818181818)","(8.5, 11.5, 11.173913043478262)"
04-01-2023 13:13:42.224337,"(5.5, 6.0, 5.901886792452831)","(11.0, 13.0, 12.772727272727273)","(3.6, 4.3, 4.158666666666666)","(26.0, 48.0, 45.43396226415094)","(19.0, 27.0, 25.542857142857144)","(14.0, 17.0, 16.706422018348626)","(31.0, 65.0, 61.25)","(31.0, 65.0, 61.53846153846154)","(3.2, 3.65, 3.6365853658536587)","(8.5, 11.5, 11.39423076923077)"
04-01-2023 13:13:43.540040,"(5.5, 6.0, 5.901886792452831)","(11.0, 13.0, 12.921875)","(3.6, 4.3, 4.215117289313641)","(26.0, 48.0, 45.473684210526315)","(19.0, 27.0, 25.52054794520548)","(14.0, 17.0, 16.708333333333332)","(31.0, 65.0, 61.25)","(31.0, 65.0, 61.53846153846154)","(3.2, 3.65, 3.6396226415094337)","(8.5, 11.5, 11.272727272727273)"
04-01-2023 13:13:44.783482,"(5.5, 6.0, 5.901886792452831)","(11.0, 13.5, 13.0625)","(3.6, 4.3, 4.237611749680715)","(26.0, 46.0, 45.473684210526315)","(19.0, 27.0, 25.56)","(14.0, 17.0, 16.722772277227723)","(31.0, 65.0, 61.25)","(31.0, 65.0, 61.53846153846154)","(3.2, 3.65, 3.640449438202247)","(8.5, 12.0, 11.268292682926829)"
