,Tinted,Queen Of Stripes,Dr Dixie,Julipa Bale,Quinnley Bale,Stay At Home,Jay Jay Lopez
12-01-2023 16:30:34.406206,"(6.0, 9.6, 9.55)","(7.0, 10.0, 9.790909090909091)","(5.0, 7.0, 6.754838709677419)","(2.0, 2.1, 2.082608695652174)","(11.0, 17.5, 17.369565217391305)","(11.0, 16.0, 15.733333333333333)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:35.777292,"(6.0, 9.6, 9.485714285714286)","(7.0, 10.0, 9.795348837209302)","(5.0, 7.0, 6.76)","(1.95, 2.1, 2.089375)","(11.0, 17.5, 17.369565217391305)","(11.0, 16.0, 15.733333333333333)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:37.025012,"(6.0, 9.4, 9.2)","(7.0, 10.0, 9.795348837209302)","(5.0, 7.0, 6.739130434782608)","(1.95, 2.1, 2.089375)","(11.0, 17.5, 18.26)","(11.0, 16.0, 15.733333333333333)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:38.313624,"(6.0, 9.6, 9.233333333333333)","(7.0, 10.0, 9.795348837209302)","(5.0, 7.0, 6.777777777777778)","(1.95, 2.1, 2.0888524590163935)","(11.0, 18.5, 19.404761904761905)","(11.0, 16.0, 15.535714285714286)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:39.459331,"(6.0, 9.6, 9.225)","(7.0, 10.0, 9.827450980392157)","(5.0, 6.8, 6.777777777777778)","(1.95, 2.1, 2.0875)","(11.0, 19.5, 19.404761904761905)","(11.0, 16.0, 15.675)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:40.609489,"(6.0, 9.4, 9.366666666666667)","(7.0, 10.0, 9.830769230769231)","(5.0, 6.8, 6.777777777777778)","(1.95, 2.1, 2.0858823529411765)","(11.0, 19.5, 19.404761904761905)","(11.0, 16.0, 15.566666666666666)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:41.775505,"(6.0, 9.4, 9.293333333333333)","(7.0, 10.0, 9.841379310344829)","(5.0, 6.8, 6.6)","(1.95, 2.1, 2.0966666666666667)","(11.0, 19.5, 19.1)","(11.0, 16.0, 15.566666666666666)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:42.934681,"(6.0, 9.2, 9.08)","(7.0, 11.0, 10.708333333333334)","(5.0, 6.6, 6.574193548387097)","(1.95, 2.1, 2.0892857142857144)","(11.0, 19.5, 18.92105263157895)","(11.0, 16.0, 15.717391304347826)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:44.062420,"(6.0, 8.8, 8.7)","(7.0, 11.0, 10.73611111111111)","(5.0, 6.6, 6.561904761904762)","(1.95, 2.1, 2.0892857142857144)","(11.0, 19.0, 18.357142857142858)","(11.0, 16.0, 15.7)","(15.0, 25.0, 24.04)"
12-01-2023 16:30:45.225358,"(6.5, 9.0, 8.781818181818181)","(7.5, 11.0, 10.73611111111111)","(5.5, 6.6, 6.588888888888889)","(1.9, 2.1, 2.1061111111111113)","(12.0, 19.0, 16.833333333333332)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.04)"
12-01-2023 16:30:46.270543,"(6.5, 9.0, 8.822222222222223)","(7.5, 11.0, 10.728571428571428)","(5.5, 6.6, 6.588888888888889)","(1.9, 2.12, 2.1078048780487806)","(12.0, 17.0, 16.73076923076923)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.04)"
12-01-2023 16:30:47.367936,"(6.5, 9.0, 8.822222222222223)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.5874999999999995)","(1.9, 2.12, 2.1121875)","(12.0, 17.5, 17.016129032258064)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.04)"
12-01-2023 16:30:48.579819,"(6.5, 9.0, 8.822222222222223)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.55)","(1.9, 2.12, 2.113225806451613)","(12.0, 17.5, 16.9)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.17241379310345)"
12-01-2023 16:30:49.741746,"(6.5, 9.0, 8.773913043478261)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.55)","(1.9, 2.12, 2.113225806451613)","(12.0, 17.5, 16.88)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.17241379310345)"
12-01-2023 16:30:50.889324,"(6.5, 9.0, 8.71111111111111)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.581818181818182)","(1.9, 2.12, 2.113225806451613)","(12.0, 17.0, 16.625)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.17241379310345)"
12-01-2023 16:30:51.990239,"(6.5, 9.0, 8.7)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.8, 6.581818181818182)","(1.9, 2.12, 2.1125000000000003)","(12.0, 17.0, 16.625)","(11.0, 16.0, 15.448275862068966)","(16.0, 25.0, 24.17241379310345)"
12-01-2023 16:30:53.215452,"(6.5, 9.0, 8.773913043478261)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.8, 6.581818181818182)","(1.9, 2.12, 2.1126315789473686)","(12.0, 17.0, 16.61111111111111)","(11.0, 16.0, 15.464285714285714)","(16.0, 25.0, 24.17241379310345)"
12-01-2023 16:30:54.406428,"(6.5, 9.0, 8.71111111111111)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.8, 6.5874999999999995)","(1.9, 2.12, 2.1058064516129034)","(12.0, 17.5, 16.9)","(11.0, 16.0, 15.371428571428572)","(16.0, 25.0, 24.0)"
12-01-2023 16:30:55.664126,"(6.5, 8.8, 8.725)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.5874999999999995)","(1.9, 2.12, 2.1035897435897435)","(12.0, 17.0, 17.166666666666668)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.304347826086957)"
12-01-2023 16:30:56.719863,"(6.5, 9.2, 8.836363636363638)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.5874999999999995)","(1.9, 2.12, 2.1035897435897435)","(12.0, 17.5, 17.166666666666668)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:30:57.726630,"(6.5, 9.2, 8.836363636363638)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.5874999999999995)","(1.9, 2.12, 2.098775510204082)","(12.0, 17.5, 17.13157894736842)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:30:58.804143,"(6.5, 9.2, 8.836363636363638)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.588888888888889)","(1.9, 2.12, 2.098775510204082)","(12.0, 17.5, 17.13157894736842)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:30:59.908474,"(6.5, 9.2, 8.836363636363638)","(7.5, 11.0, 10.758064516129032)","(5.5, 6.6, 6.606060606060606)","(1.9, 2.12, 2.098775510204082)","(12.0, 17.5, 17.13157894736842)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:01.144813,"(6.5, 9.0, 8.828571428571427)","(7.5, 11.0, 10.722222222222221)","(5.5, 6.8, 6.606060606060606)","(1.9, 2.12, 2.098775510204082)","(12.0, 17.5, 17.13157894736842)","(11.0, 16.0, 15.375)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:02.357955,"(6.5, 9.2, 8.828571428571427)","(7.5, 11.0, 10.722222222222221)","(5.5, 6.8, 6.632558139534884)","(1.9, 2.12, 2.0895833333333336)","(12.0, 17.5, 17.13157894736842)","(11.0, 16.0, 15.473684210526315)","(16.0, 25.0, 24.6)"
12-01-2023 16:31:03.523963,"(6.5, 9.2, 8.857142857142856)","(7.5, 11.0, 10.722222222222221)","(5.5, 6.8, 6.528205128205128)","(1.9, 2.1, 2.106829268292683)","(12.0, 17.5, 16.77777777777778)","(11.0, 16.0, 15.5)","(16.0, 25.0, 24.6)"
12-01-2023 16:31:04.685124,"(6.5, 9.2, 8.823529411764707)","(7.5, 11.0, 10.722222222222221)","(5.5, 6.6, 6.616)","(1.9, 2.12, 2.1029166666666668)","(12.0, 17.5, 16.9375)","(11.0, 16.0, 15.5)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:05.844854,"(6.5, 9.0, 8.9)","(7.5, 11.0, 10.693877551020408)","(5.5, 6.8, 6.6454545454545455)","(1.9, 2.12, 2.1008163265306123)","(12.0, 17.5, 16.783783783783782)","(11.0, 16.0, 15.5)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:07.018063,"(6.5, 9.0, 8.905882352941177)","(7.5, 11.0, 10.693877551020408)","(5.5, 6.8, 6.647619047619047)","(1.9, 2.12, 2.0975824175824176)","(12.0, 17.0, 16.783783783783782)","(11.0, 16.0, 15.447368421052632)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:08.137923,"(6.5, 9.0, 8.92)","(7.5, 11.0, 10.693877551020408)","(5.5, 6.8, 6.627027027027027)","(1.9, 2.12, 2.1001941747572817)","(12.0, 17.0, 16.63888888888889)","(11.0, 16.0, 15.447368421052632)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:09.176831,"(6.5, 9.0, 8.92)","(7.5, 11.0, 10.693877551020408)","(5.5, 6.8, 6.611764705882353)","(1.9, 2.12, 2.1001941747572817)","(12.0, 17.0, 16.63888888888889)","(11.0, 16.0, 15.447368421052632)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:10.200775,"(6.5, 9.0, 8.885714285714286)","(7.5, 11.0, 10.715909090909092)","(5.5, 6.8, 6.611764705882353)","(1.9, 2.12, 2.0997849462365594)","(12.0, 17.0, 16.757575757575758)","(11.0, 16.0, 15.414634146341463)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:11.197394,"(6.5, 9.0, 8.925)","(7.5, 11.0, 10.715909090909092)","(5.5, 6.8, 6.616393442622951)","(1.9, 2.12, 2.1)","(12.0, 17.0, 16.446428571428573)","(11.0, 16.0, 15.414634146341463)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:12.286521,"(6.5, 9.2, 8.905263157894737)","(7.5, 11.0, 10.695121951219512)","(5.5, 6.8, 6.625641025641025)","(1.9, 2.12, 2.1012500000000003)","(12.0, 16.5, 16.29310344827586)","(11.0, 16.0, 15.414634146341463)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:13.418829,"(6.5, 9.0, 8.958620689655172)","(7.5, 11.0, 10.695121951219512)","(5.5, 6.8, 6.626315789473685)","(1.9, 2.12, 2.102222222222222)","(12.0, 16.5, 16.266666666666666)","(11.0, 16.0, 15.414634146341463)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:14.449837,"(6.5, 9.0, 8.896296296296295)","(7.5, 11.0, 10.671052631578947)","(5.5, 6.8, 6.626315789473685)","(1.9, 2.12, 2.102222222222222)","(12.0, 16.5, 16.32)","(11.0, 16.0, 15.447368421052632)","(16.0, 25.0, 24.6)"
12-01-2023 16:31:15.580677,"(6.5, 9.0, 8.896296296296295)","(7.5, 11.0, 10.652777777777779)","(5.5, 6.8, 6.656716417910448)","(1.9, 2.12, 2.1044155844155843)","(12.0, 16.5, 16.55263157894737)","(11.0, 16.0, 15.5)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:16.731615,"(6.5, 9.0, 8.896296296296295)","(7.5, 11.0, 10.652777777777779)","(5.5, 6.8, 6.656716417910448)","(1.9, 2.12, 2.105777777777778)","(12.0, 17.0, 16.486486486486488)","(11.0, 16.0, 15.461538461538462)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:17.988070,"(6.5, 8.8, 8.745454545454546)","(7.5, 11.0, 10.76923076923077)","(5.5, 6.8, 6.632432432432433)","(1.9, 2.12, 2.105777777777778)","(12.0, 17.0, 16.375)","(11.0, 16.0, 15.461538461538462)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:19.249698,"(6.5, 9.0, 8.933333333333334)","(7.5, 11.0, 10.76923076923077)","(5.5, 6.8, 6.652941176470589)","(1.9, 2.12, 2.1035616438356164)","(12.0, 16.5, 16.107142857142858)","(11.0, 16.0, 15.418604651162791)","(16.0, 25.0, 24.523809523809526)"
12-01-2023 16:31:20.480973,"(6.5, 9.0, 8.95)","(7.5, 11.0, 10.756756756756756)","(5.5, 6.8, 6.662857142857143)","(1.9, 2.12, 2.097910447761194)","(12.0, 16.5, 16.15)","(11.0, 16.0, 15.418604651162791)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:21.772330,"(6.5, 9.0, 8.844444444444445)","(7.5, 11.0, 10.790697674418604)","(5.5, 6.8, 6.645333333333333)","(1.9, 2.12, 2.0994444444444444)","(12.0, 16.5, 16.055555555555557)","(11.0, 16.0, 15.418604651162791)","(16.0, 25.0, 24.333333333333332)"
12-01-2023 16:31:22.762623,"(6.5, 9.2, 8.88888888888889)","(7.5, 11.0, 10.790697674418604)","(5.5, 6.8, 6.645333333333333)","(1.9, 2.12, 2.0994444444444444)","(12.0, 16.5, 15.875)","(11.0, 16.0, 15.418604651162791)","(16.0, 25.0, 25.285714285714285)"
12-01-2023 16:31:23.913759,"(6.5, 9.2, 8.96969696969697)","(7.5, 11.0, 10.790697674418604)","(5.5, 6.8, 6.652941176470589)","(1.9, 2.12, 2.0994444444444444)","(12.0, 16.0, 15.875)","(11.0, 16.0, 15.418604651162791)","(16.0, 26.0, 25.4)"
12-01-2023 16:31:24.945536,"(6.5, 9.2, 8.96969696969697)","(7.5, 11.0, 10.790697674418604)","(5.5, 6.8, 6.652941176470589)","(1.9, 2.12, 2.098666666666667)","(12.0, 16.0, 15.772727272727273)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.307692307692307)"
12-01-2023 16:31:25.906284,"(6.5, 9.2, 8.994285714285715)","(7.5, 11.0, 10.790697674418604)","(5.5, 6.8, 6.652941176470589)","(1.9, 2.12, 2.0966666666666667)","(12.0, 16.0, 15.736842105263158)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.142857142857142)"
12-01-2023 16:31:26.868399,"(6.5, 9.2, 8.994285714285715)","(7.5, 11.0, 10.931034482758621)","(5.5, 6.8, 6.632432432432433)","(1.9, 2.12, 2.0979775280898876)","(12.0, 16.0, 15.736842105263158)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:27.933675,"(6.5, 9.2, 8.933333333333334)","(7.5, 11.5, 10.920289855072463)","(5.5, 6.8, 6.651282051282052)","(1.9, 2.12, 2.0986301369863014)","(12.0, 16.0, 15.763157894736842)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:28.913846,"(6.5, 9.2, 8.924137931034483)","(7.5, 11.5, 10.897260273972602)","(5.5, 6.8, 6.651282051282052)","(1.9, 2.12, 2.101935483870968)","(12.0, 16.0, 16.045454545454547)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:29.953755,"(6.5, 9.2, 8.95)","(7.5, 11.5, 10.897260273972602)","(5.5, 6.8, 6.661333333333333)","(1.9, 2.1, 2.0423552123552122)","(12.0, 16.5, 15.95)","(11.0, 16.0, 15.324324324324325)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:31.047544,"(6.5, 9.2, 8.972727272727273)","(7.5, 11.5, 10.897260273972602)","(5.5, 6.8, 6.663157894736842)","(1.9, 2.06, 2.0564948453608247)","(12.0, 16.5, 16.074468085106382)","(11.0, 16.0, 15.486486486486486)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:32.108312,"(6.5, 9.2, 9.073170731707316)","(7.5, 11.5, 11.15079365079365)","(5.5, 6.8, 6.722222222222222)","(1.9, 2.06, 2.0564948453608247)","(12.0, 16.5, 16.074468085106382)","(11.0, 16.0, 15.5)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:33.100135,"(6.5, 9.2, 9.073170731707316)","(7.5, 11.5, 11.15079365079365)","(5.5, 6.8, 6.722222222222222)","(1.9, 2.06, 2.0542372881355933)","(12.0, 16.5, 16.158536585365855)","(11.0, 16.0, 15.5)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:34.231542,"(6.5, 9.2, 9.055555555555555)","(7.5, 11.5, 11.15079365079365)","(5.5, 6.8, 6.812121212121212)","(1.9, 2.06, 2.0495555555555556)","(12.0, 16.5, 16.142857142857142)","(11.0, 16.0, 15.5)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:35.284233,"(6.5, 9.2, 9.055555555555555)","(7.5, 11.5, 11.158333333333333)","(5.5, 7.0, 6.8149253731343284)","(1.9, 2.06, 2.0495555555555556)","(12.0, 16.5, 16.074468085106382)","(11.0, 16.0, 15.5)","(16.0, 26.0, 25.035714285714285)"
12-01-2023 16:31:36.850441,"(6.5, 9.2, 9.123076923076923)","(7.5, 11.5, 11.27)","(5.5, 7.0, 6.791780821917808)","(1.9, 2.06, 2.0451674641148325)","(12.0, 16.5, 16.115384615384617)","(11.0, 16.0, 15.5)","(16.0, 26.0, 24.875)"
12-01-2023 16:31:38.234422,"(6.5, 9.2, 8.8)","(7.5, 11.5, 11.27)","(5.5, 7.0, 6.8)","(1.9, 2.06, 2.062962962962963)","(12.0, 16.5, 16.21698113207547)","(11.0, 16.0, 15.465116279069768)","(16.0, 26.0, 24.875)"
12-01-2023 16:31:39.360601,"(6.5, 8.8, 8.780645161290323)","(7.5, 11.5, 11.27)","(5.5, 7.0, 6.8133333333333335)","(1.9, 2.08, 2.075873015873016)","(12.0, 16.5, 16.155172413793103)","(11.0, 16.0, 15.465116279069768)","(16.0, 26.0, 24.875)"
12-01-2023 16:31:40.556609,"(6.5, 8.8, 8.771428571428572)","(7.5, 11.5, 11.27)","(5.5, 7.0, 6.8133333333333335)","(1.9, 2.08, 2.08864406779661)","(12.0, 16.5, 16.133333333333333)","(11.0, 16.0, 15.465116279069768)","(16.0, 26.0, 24.875)"
12-01-2023 16:31:41.796253,"(6.5, 8.8, 8.704347826086957)","(7.5, 11.5, 11.27)","(5.5, 7.0, 6.831884057971014)","(1.9, 2.1, 2.089771689497717)","(12.0, 16.5, 16.21698113207547)","(11.0, 16.0, 15.465116279069768)","(16.0, 26.0, 24.956521739130434)"
12-01-2023 16:31:43.080774,"(6.5, 8.8, 8.716981132075473)","(7.5, 11.0, 10.8)","(5.5, 7.0, 6.815384615384615)","(1.9, 2.1, 2.078805970149254)","(12.0, 16.5, 16.205882352941178)","(11.0, 16.0, 15.451612903225806)","(16.0, 26.0, 25.25)"
12-01-2023 16:31:44.355196,"(6.5, 9.0, 8.784615384615384)","(7.5, 11.0, 10.8)","(5.5, 7.0, 6.797183098591549)","(1.9, 2.1, 2.075285714285714)","(12.0, 16.5, 16.142857142857142)","(11.0, 16.0, 15.451612903225806)","(16.0, 26.0, 25.571428571428573)"
12-01-2023 16:31:45.618060,"(6.5, 9.0, 8.77142857142857)","(7.5, 11.0, 10.78688524590164)","(5.5, 7.0, 6.815384615384615)","(1.9, 2.08, 2.0664974619289342)","(12.0, 16.5, 16.142857142857142)","(11.0, 16.0, 15.714285714285714)","(16.0, 26.0, 25.571428571428573)"
12-01-2023 16:31:46.806593,"(6.5, 8.8, 8.533333333333333)","(8.0, 11.0, 10.987179487179487)","(5.5, 7.0, 6.938095238095238)","(1.85, 2.08, 2.0506415094339623)","(12.0, 16.5, 16.785714285714285)","(11.0, 16.0, 16.392857142857142)","(17.0, 26.0, 25.625)"
12-01-2023 16:31:48.090127,"(6.5, 8.8, 8.562962962962963)","(8.0, 11.0, 10.872549019607844)","(5.5, 7.0, 6.956756756756756)","(1.85, 2.06, 2.0500355871886122)","(12.0, 17.0, 16.85)","(11.0, 16.5, 16.466666666666665)","(17.0, 26.0, 25.529411764705884)"
12-01-2023 16:31:49.389440,"(6.5, 8.6, 8.466666666666667)","(8.0, 11.0, 10.872549019607844)","(5.5, 7.0, 6.948717948717949)","(1.85, 2.06, 2.049795918367347)","(12.0, 17.0, 16.612903225806452)","(11.0, 16.5, 16.304347826086957)","(17.0, 26.0, 25.444444444444443)"
12-01-2023 16:31:50.510423,"(6.5, 8.6, 8.464285714285714)","(8.0, 11.0, 10.858490566037736)","(5.5, 7.0, 6.948717948717949)","(1.85, 2.06, 2.059930795847751)","(12.0, 17.0, 16.395833333333332)","(11.0, 16.5, 16.304347826086957)","(17.0, 26.0, 25.36842105263158)"
12-01-2023 16:31:51.545907,"(6.5, 8.6, 8.424561403508772)","(8.0, 11.0, 10.845454545454546)","(5.5, 7.0, 6.934883720930232)","(1.85, 2.08, 2.0597037037037036)","(12.0, 16.5, 16.419354838709676)","(11.0, 16.5, 16.25925925925926)","(17.0, 26.0, 25.3)"
12-01-2023 16:31:52.499184,"(6.5, 8.6, 8.416949152542372)","(8.0, 11.0, 10.833333333333334)","(5.5, 7.0, 6.970588235294118)","(1.85, 2.06, 2.0597037037037036)","(12.0, 17.0, 16.419354838709676)","(11.0, 16.5, 16.25925925925926)","(17.0, 26.0, 25.238095238095237)"
12-01-2023 16:31:53.597364,"(6.5, 8.6, 8.44)","(8.0, 11.0, 10.793103448275861)","(5.5, 7.2, 6.9904761904761905)","(1.85, 2.06, 2.0398039215686277)","(12.0, 17.0, 16.377777777777776)","(11.0, 16.5, 16.333333333333332)","(17.0, 26.0, 25.157894736842106)"
12-01-2023 16:31:54.653535,"(6.5, 8.6, 8.442857142857143)","(8.0, 11.0, 10.793103448275861)","(5.5, 7.2, 6.9904761904761905)","(1.85, 2.04, 2.032948717948718)","(12.0, 17.0, 16.254901960784313)","(11.0, 17.0, 16.558823529411764)","(17.0, 26.0, 24.1)"
12-01-2023 16:31:55.753766,"(6.5, 8.6, 8.427272727272728)","(8.0, 11.0, 10.830357142857142)","(5.5, 7.2, 6.972093023255814)","(1.85, 2.06, 2.0474747474747477)","(12.0, 17.0, 16.34090909090909)","(12.0, 17.0, 16.282608695652176)","(17.0, 26.0, 24.363636363636363)"
12-01-2023 16:31:56.811120,"(6.5, 8.6, 8.430769230769231)","(8.0, 11.0, 10.818965517241379)","(5.5, 7.2, 6.972093023255814)","(1.85, 2.06, 2.0491358024691357)","(12.0, 17.0, 16.34090909090909)","(12.0, 16.5, 16.40625)","(17.0, 25.0, 24.363636363636363)"
12-01-2023 16:31:57.792699,"(6.5, 8.6, 8.46923076923077)","(8.0, 11.0, 10.842592592592592)","(5.5, 7.2, 6.976190476190476)","(1.85, 2.06, 2.0481318681318683)","(12.0, 17.0, 16.383333333333333)","(12.0, 16.5, 16.433333333333334)","(17.0, 25.0, 24.48148148148148)"
12-01-2023 16:31:59.064136,"(6.5, 8.4, 8.272727272727272)","(8.0, 11.0, 10.893617021276595)","(5.5, 7.2, 7.004545454545455)","(1.85, 2.06, 2.051604938271605)","(12.0, 16.5, 16.383333333333333)","(12.0, 16.5, 15.868421052631579)","(17.0, 25.0, 23.90909090909091)"
12-01-2023 16:32:00.310599,"(6.5, 8.4, 8.325)","(8.0, 11.5, 11.949468085106384)","(5.5, 7.2, 7.132075471698113)","(1.85, 2.06, 2.039375)","(12.0, 16.5, 16.393939393939394)","(12.0, 16.5, 15.886363636363637)","(17.0, 24.0, 23.88888888888889)"
12-01-2023 16:32:01.529878,"(6.5, 8.4, 8.333333333333334)","(8.0, 12.0, 11.977401129943503)","(5.5, 7.2, 7.179310344827586)","(1.85, 2.06, 2.0565925925925925)","(12.0, 16.5, 15.95945945945946)","(12.0, 16.5, 15.766666666666667)","(17.0, 24.0, 21.5625)"
12-01-2023 16:32:02.615437,"(6.5, 8.4, 8.375757575757577)","(8.0, 12.0, 11.977401129943503)","(5.5, 7.2, 7.179310344827586)","(1.85, 2.06, 2.0560479041916166)","(12.0, 16.0, 15.94059405940594)","(12.0, 16.5, 15.777777777777779)","(17.0, 22.0, 21.634146341463413)"
12-01-2023 16:32:03.898512,"(6.5, 8.2, 8.148453608247422)","(8.0, 12.0, 11.966666666666667)","(5.5, 7.2, 7.1378378378378375)","(1.85, 2.08, 2.064718309859155)","(12.0, 16.0, 15.929292929292929)","(12.0, 16.0, 15.6)","(17.0, 23.0, 21.476190476190474)"
12-01-2023 16:32:05.229036,"(6.5, 8.2, 8.159523809523808)","(8.0, 12.0, 11.967741935483872)","(5.5, 7.2, 7.214141414141414)","(1.85, 2.08, 2.068076923076923)","(12.0, 16.0, 16.05)","(12.0, 16.0, 15.545454545454545)","(17.0, 23.0, 21.476190476190474)"
12-01-2023 16:32:06.394617,"(6.5, 8.2, 8.165432098765432)","(8.0, 12.0, 11.983695652173912)","(5.5, 7.4, 7.20990099009901)","(1.85, 2.08, 2.0685488126649076)","(12.0, 16.5, 16.04)","(12.0, 16.0, 15.615384615384615)","(17.0, 23.0, 21.472727272727273)"
12-01-2023 16:32:07.547710,"(6.5, 8.2, 8.156989247311827)","(8.0, 12.0, 11.87872340425532)","(5.5, 7.4, 7.252777777777778)","(1.85, 2.08, 2.055299539170507)","(12.0, 16.5, 16.137931034482758)","(12.0, 16.0, 15.706896551724139)","(17.0, 23.0, 21.78787878787879)"
12-01-2023 16:32:08.640324,"(6.5, 8.0, 7.957575757575757)","(8.0, 12.5, 12.26923076923077)","(5.5, 7.4, 7.286111111111111)","(1.85, 2.06, 2.0558117647058824)","(12.0, 16.5, 16.16)","(12.0, 16.5, 15.729166666666666)","(17.0, 23.0, 20.903225806451612)"
12-01-2023 16:32:09.725061,"(6.5, 8.0, 7.941666666666666)","(8.0, 12.5, 12.127450980392156)","(5.5, 7.4, 7.314814814814815)","(1.85, 2.06, 2.0574871794871794)","(12.0, 16.5, 16.196428571428573)","(12.0, 16.5, 15.744444444444444)","(17.0, 22.0, 21.153846153846153)"
12-01-2023 16:32:10.799145,"(6.5, 8.0, 7.980487804878049)","(8.0, 12.0, 11.924107142857142)","(5.5, 7.4, 7.317857142857143)","(1.85, 2.06, 2.055646258503401)","(12.0, 16.5, 16.173076923076923)","(12.0, 16.5, 15.744444444444444)","(17.0, 22.0, 20.833333333333332)"
12-01-2023 16:32:11.901608,"(6.5, 8.0, 7.980487804878049)","(8.0, 12.0, 11.97979797979798)","(5.5, 7.4, 7.2898550724637685)","(1.85, 2.06, 2.025)","(12.0, 16.5, 16.236842105263158)","(12.0, 16.5, 15.85897435897436)","(17.0, 22.0, 20.8)"
12-01-2023 16:32:12.917543,"(6.5, 8.6, 8.348717948717947)","(8.0, 12.0, 11.97979797979798)","(5.5, 7.4, 7.2898550724637685)","(1.85, 2.04, 2.0214349775784752)","(12.0, 16.5, 16.7)","(12.0, 16.5, 16.859154929577464)","(17.0, 22.0, 21.22222222222222)"
12-01-2023 16:32:14.024625,"(6.5, 8.4, 8.390697674418606)","(8.0, 12.0, 11.980582524271844)","(5.5, 7.2, 7.182758620689655)","(1.85, 2.04, 2.0297584541062803)","(12.0, 17.0, 16.67391304347826)","(12.0, 17.0, 17.22222222222222)","(16.0, 22.0, 20.80952380952381)"
12-01-2023 16:32:15.051698,"(6.5, 8.4, 8.378260869565217)","(8.0, 12.0, 11.980582524271844)","(5.5, 7.2, 7.147368421052632)","(1.85, 2.04, 2.0195169082125606)","(12.0, 17.0, 16.56)","(12.0, 17.5, 17.22)","(16.0, 22.0, 20.80952380952381)"
12-01-2023 16:32:16.003568,"(6.5, 8.6, 8.411111111111111)","(8.0, 11.5, 11.40677966101695)","(5.5, 7.0, 6.9475)","(1.85, 2.1, 2.0870588235294116)","(12.0, 17.0, 16.56)","(12.0, 17.5, 17.22)","(16.0, 21.0, 20.80952380952381)"
