,My Dreamer,Bombers Reward,Dr Callie,His Genius Hands,Dr Jax,Early Secrets,Feather Nest,Kale
14-12-2022 18:50:31.248372,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:32.389601,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:33.498713,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:34.586645,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:35.680844,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:36.880885,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 68.4)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 358.57142857142856)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 84.22222222222223)"
14-12-2022 18:50:38.074301,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 85.85714285714286)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 710.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:39.212271,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:40.357294,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:41.514074,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:42.532283,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:43.596969,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:44.670981,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:45.669108,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:46.773258,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:47.820842,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:48.962972,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:49.961804,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:51.037171,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:52.114003,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 4.916666666666666)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.76)","(3.2, 4.0, 3.673076923076923)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:53.210394,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:54.362367,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:55.494782,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:56.578432,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:57.669293,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:58.823028,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:50:59.909119,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:00.986200,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:02.092002,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:03.163122,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:04.594026,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:05.612345,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:06.772613,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:07.874227,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:08.870483,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:09.913664,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:11.117801,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:12.230503,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:13.315426,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:14.504054,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:15.621346,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:16.703785,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:17.796650,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:18.899057,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:19.949034,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:20.930402,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:22.102179,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:23.158548,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:24.180329,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:25.486653,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:26.585390,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:27.667827,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:28.730450,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:30.069226,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:31.306825,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:32.412517,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:33.660203,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:34.816984,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:35.889993,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:36.925018,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:37.979959,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:39.002034,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:40.108358,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:41.298032,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:42.481242,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:43.600221,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:44.781254,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:45.944996,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:47.001497,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:48.025273,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:49.131497,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:50.201195,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:51.358134,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:52.586694,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:53.781162,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 7.333333333333333)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:54.881974,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.925)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:56.061489,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:57.244427,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:58.315628,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:51:59.371670,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:52:00.462164,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:52:01.510476,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:52:02.607685,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
14-12-2022 18:52:03.763832,"(1.9, 2.5, 2.1363636363636362)","(26.0, 190.0, 109.0)","(51.0, 270.0, 83.33333333333334)","(4.8, 8.4, 5.191666666666667)","(101.0, 720.0, 390.0)","(5.0, 9.2, 5.92)","(3.2, 4.0, 3.6)","(51.0, 390.0, 103.33333333333334)"
