,Twenty Two Black,Aeroplane Ellie,Determination,Latham Bale,Islas Boy,Conor Pass,Kelseys Girl,Just Shout
09-01-2023 12:43:07.211136,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.666666666666666)","(7.0, 10.0, 9.4)","(5.0, 10.5, 9.8)","(5.0, 7.6, 6.9714285714285715)"
09-01-2023 12:43:08.286574,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.533333333333333)","(7.0, 10.0, 9.4)","(5.0, 10.5, 9.877777777777778)","(5.0, 7.6, 6.9714285714285715)"
09-01-2023 12:43:09.372979,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 9.877777777777778)","(5.0, 7.6, 6.9230769230769225)"
09-01-2023 12:43:10.480562,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 6.906666666666666)"
09-01-2023 12:43:11.589994,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 6.906666666666666)"
09-01-2023 12:43:12.665294,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.733333333333333)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 6.906666666666666)"
09-01-2023 12:43:13.686796,"(5.0, 6.4, 5.751851851851852)","(4.6, 6.0, 5.733333333333333)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:14.723465,"(5.0, 6.4, 5.763636363636364)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:15.774045,"(5.0, 6.4, 5.855555555555556)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:16.845315,"(5.0, 6.4, 5.855555555555556)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:18.005828,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.466666666666667)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:19.150181,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:20.300448,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:21.391748,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:22.422090,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.6000000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:23.443747,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.630769230769231)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:24.514644,"(5.0, 6.4, 5.763636363636364)","(4.6, 6.0, 5.466666666666667)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:25.547962,"(5.0, 6.4, 5.763636363636364)","(4.6, 6.0, 5.5200000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.4)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.1)"
09-01-2023 12:43:26.649288,"(5.0, 6.4, 5.763636363636364)","(4.6, 6.0, 5.733333333333333)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.299999999999999)","(7.0, 10.0, 9.937931034482759)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 6.933333333333334)"
09-01-2023 12:43:27.755055,"(5.0, 6.4, 5.753846153846154)","(4.6, 6.0, 5.733333333333333)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.381818181818181)","(7.0, 11.0, 10.069230769230769)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.011764705882353)"
09-01-2023 12:43:28.875649,"(5.0, 6.4, 5.760869565217392)","(4.6, 6.0, 5.630769230769231)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.381818181818181)","(7.0, 11.0, 9.777777777777779)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 6.95)"
09-01-2023 12:43:29.994089,"(5.0, 6.4, 5.760869565217392)","(4.6, 6.0, 5.5200000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.381818181818181)","(7.0, 11.0, 9.777777777777779)","(5.0, 10.5, 8.81111111111111)","(5.0, 7.6, 7.08)"
09-01-2023 12:43:31.084428,"(5.0, 6.4, 5.760869565217392)","(4.6, 6.0, 5.5200000000000005)","(5.0, 7.0, 6.5)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.2, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.330769230769231)","(5.0, 7.6, 7.024)"
09-01-2023 12:43:32.201766,"(5.0, 6.2, 5.842857142857143)","(4.6, 5.9, 5.566666666666667)","(5.0, 7.0, 6.7)","(21.0, 26.0, 22.666666666666668)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.330769230769231)","(5.0, 7.6, 6.968421052631578)"
09-01-2023 12:43:33.243768,"(5.0, 6.2, 5.771428571428571)","(4.6, 5.9, 5.4714285714285715)","(5.0, 7.0, 6.785714285714286)","(21.0, 26.0, 23.77777777777778)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:34.225985,"(5.0, 6.2, 5.790909090909091)","(4.6, 5.9, 5.4714285714285715)","(5.0, 7.0, 6.88)","(21.0, 26.0, 23.857142857142858)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:35.264223,"(5.0, 6.2, 5.790909090909091)","(4.6, 5.9, 5.4714285714285715)","(5.0, 7.0, 6.88)","(21.0, 26.0, 23.77777777777778)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.8)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:36.316186,"(5.0, 6.2, 5.741666666666667)","(4.6, 5.9, 5.627272727272728)","(5.0, 7.0, 6.88)","(21.0, 26.0, 23.857142857142858)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.8)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:37.385747,"(5.0, 6.2, 5.741666666666667)","(4.6, 5.9, 5.627272727272728)","(5.0, 7.0, 6.828571428571428)","(21.0, 26.0, 24.08)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.8)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:38.448866,"(5.0, 6.2, 5.741666666666667)","(4.6, 5.9, 5.627272727272728)","(5.0, 7.0, 6.828571428571428)","(21.0, 26.0, 24.08)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:39.457628,"(5.0, 6.2, 5.741666666666667)","(4.6, 5.9, 5.4714285714285715)","(5.0, 7.0, 6.828571428571428)","(21.0, 26.0, 23.857142857142858)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:40.421690,"(5.0, 6.2, 5.741666666666667)","(4.6, 5.9, 5.4714285714285715)","(5.0, 7.0, 6.828571428571428)","(21.0, 26.0, 23.857142857142858)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:41.550860,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.9, 5.7250000000000005)","(5.0, 7.0, 6.828571428571428)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.945454545454545)"
09-01-2023 12:43:42.663181,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.9, 5.62)","(5.0, 7.0, 6.828571428571428)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.84)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.776190476190475)","(5.0, 7.6, 6.968421052631578)"
09-01-2023 12:43:43.751178,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.9, 5.26)","(5.0, 7.0, 6.828571428571428)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.5625)","(7.0, 11.0, 9.842105263157894)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.126315789473684)"
09-01-2023 12:43:44.827414,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.5375)","(5.0, 7.0, 6.828571428571428)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.5625)","(7.0, 11.0, 9.453846153846154)","(5.0, 10.5, 8.988888888888889)","(5.0, 7.6, 7.15)"
09-01-2023 12:43:45.873879,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.468421052631578)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.321428571428571)","(7.0, 10.5, 9.565000000000001)","(5.0, 10.5, 8.988888888888889)","(5.0, 7.6, 7.15)"
09-01-2023 12:43:46.876964,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.513636363636364)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.321428571428571)","(7.0, 10.5, 9.565000000000001)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.15)"
09-01-2023 12:43:47.917708,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.513636363636364)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 24.08)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 6.861538461538461)"
09-01-2023 12:43:49.005733,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.513636363636364)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 23.575757575757574)","(8.0, 9.0, 8.454545454545453)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 6.861538461538461)"
09-01-2023 12:43:50.123716,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.513636363636364)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 23.575757575757574)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.0)"
09-01-2023 12:43:51.265655,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.384615384615385)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 23.5)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.094736842105263)"
09-01-2023 12:43:52.401942,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.523076923076923)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 24.08695652173913)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.094736842105263)"
09-01-2023 12:43:53.565085,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.523076923076923)","(5.0, 7.0, 6.733333333333333)","(20.0, 26.0, 24.823529411764707)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.0)"
09-01-2023 12:43:54.716042,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.523076923076923)","(5.0, 7.0, 6.733333333333333)","(20.0, 25.0, 23.846153846153847)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.0)"
09-01-2023 12:43:55.796967,"(5.5, 6.2, 5.741666666666667)","(4.6, 5.8, 5.523076923076923)","(5.0, 7.0, 6.733333333333333)","(20.0, 25.0, 23.23076923076923)","(8.0, 9.0, 8.333333333333332)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.0)"
09-01-2023 12:43:56.870183,"(5.5, 6.2, 5.490322580645161)","(4.6, 5.8, 5.585714285714285)","(5.0, 7.0, 6.733333333333333)","(20.0, 25.0, 23.23076923076923)","(8.0, 9.0, 8.608695652173914)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.12)"
09-01-2023 12:43:57.935436,"(5.5, 6.0, 5.92)","(4.6, 5.8, 5.633333333333333)","(5.0, 7.0, 6.733333333333333)","(20.0, 25.0, 23.23076923076923)","(8.0, 9.0, 8.608695652173914)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.083333333333334)","(5.0, 7.6, 7.221052631578948)"
09-01-2023 12:43:58.945689,"(5.5, 6.0, 5.533333333333333)","(4.6, 5.8, 5.663636363636363)","(5.0, 7.0, 6.733333333333333)","(20.0, 25.0, 23.714285714285715)","(8.0, 9.0, 8.608695652173914)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 9.933333333333334)","(5.0, 7.6, 7.221052631578948)"
09-01-2023 12:43:59.959868,"(5.5, 6.0, 5.533333333333333)","(4.6, 5.8, 5.663636363636363)","(5.0, 7.0, 6.733333333333333)","(21.0, 25.0, 23.714285714285715)","(8.0, 9.0, 8.25)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 10.257142857142856)","(5.0, 7.6, 7.15)"
09-01-2023 12:44:01.050139,"(5.5, 6.0, 5.444827586206896)","(4.6, 5.8, 5.663636363636363)","(5.0, 7.0, 6.733333333333333)","(21.0, 25.0, 23.714285714285715)","(8.0, 9.0, 8.25)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 10.257142857142856)","(5.0, 7.6, 7.15)"
09-01-2023 12:44:02.135242,"(5.5, 6.0, 5.444827586206896)","(4.6, 5.8, 5.663636363636363)","(5.0, 7.0, 6.733333333333333)","(21.0, 25.0, 23.714285714285715)","(8.0, 9.0, 8.25)","(7.0, 10.5, 9.495454545454546)","(5.0, 10.5, 10.257142857142856)","(5.0, 7.6, 7.218181818181818)"
09-01-2023 12:44:03.299930,"(5.5, 6.0, 5.512121212121212)","(4.6, 5.8, 5.5600000000000005)","(5.0, 7.0, 6.75)","(20.0, 25.0, 23.454545454545453)","(8.0, 9.0, 8.526315789473685)","(7.0, 10.5, 9.107142857142858)","(5.0, 10.5, 9.826086956521738)","(5.0, 7.6, 7.3374999999999995)"
09-01-2023 12:44:04.427556,"(5.5, 6.0, 5.576315789473684)","(4.6, 5.8, 5.506666666666667)","(5.0, 7.0, 6.75)","(20.0, 25.0, 22.666666666666668)","(8.0, 9.0, 8.05)","(7.0, 10.5, 9.72)","(5.0, 11.0, 9.92)","(5.0, 7.6, 6.8999999999999995)"
09-01-2023 12:44:05.561974,"(5.5, 6.0, 5.576315789473684)","(4.6, 5.6, 5.48)","(5.0, 7.2, 7.0)","(20.0, 23.0, 22.6)","(8.0, 9.0, 8.368421052631579)","(7.0, 10.5, 9.72)","(5.0, 11.0, 9.673684210526314)","(5.0, 7.6, 7.5)"
09-01-2023 12:44:06.677455,"(5.5, 6.0, 5.576315789473684)","(4.6, 5.6, 5.4399999999999995)","(5.0, 7.2, 6.9411764705882355)","(20.0, 23.0, 22.413793103448278)","(8.0, 9.0, 8.52)","(7.0, 10.5, 9.72)","(5.0, 11.0, 9.673684210526314)","(5.0, 7.6, 7.538461538461538)"
09-01-2023 12:44:07.762708,"(5.5, 6.0, 5.576315789473684)","(4.6, 5.6, 5.371428571428571)","(5.0, 7.2, 7.1)","(20.0, 23.0, 22.413793103448278)","(8.0, 9.0, 8.52)","(7.0, 10.5, 9.72)","(5.0, 11.0, 9.95)","(5.0, 7.6, 7.333333333333333)"
09-01-2023 12:44:08.886404,"(5.5, 6.0, 5.54)","(4.6, 5.6, 5.392307692307692)","(5.0, 7.4, 7.314285714285715)","(20.0, 23.0, 22.428571428571427)","(8.0, 9.0, 8.276190476190475)","(7.0, 10.5, 9.874074074074073)","(5.0, 11.0, 9.673684210526314)","(5.0, 7.6, 7.199999999999999)"
09-01-2023 12:44:09.939158,"(5.5, 6.0, 5.480645161290322)","(4.6, 5.6, 5.449999999999999)","(5.0, 7.4, 7.314285714285715)","(20.0, 23.0, 22.5)","(8.0, 9.0, 8.05)","(7.0, 10.5, 9.874074074074073)","(5.0, 11.0, 9.469999999999999)","(5.0, 7.6, 6.8999999999999995)"
09-01-2023 12:44:11.078537,"(5.5, 6.0, 5.54)","(4.6, 5.6, 5.5)","(5.0, 7.8, 7.123076923076923)","(20.0, 23.0, 22.5)","(8.0, 9.0, 7.925)","(7.0, 10.5, 9.373333333333333)","(5.0, 11.0, 9.854545454545454)","(5.0, 7.6, 7.133333333333333)"
09-01-2023 12:44:12.159417,"(5.5, 6.0, 5.655)","(4.6, 5.6, 5.25)","(5.0, 7.8, 7.123076923076923)","(20.0, 23.0, 22.571428571428573)","(8.0, 8.8, 8.388235294117647)","(7.0, 10.5, 9.56111111111111)","(5.0, 11.0, 9.51764705882353)","(5.0, 7.6, 6.8999999999999995)"
09-01-2023 12:44:13.229073,"(5.5, 6.0, 5.655)","(4.6, 5.6, 5.207142857142856)","(5.0, 7.8, 7.4)","(20.0, 23.0, 22.444444444444443)","(8.0, 8.8, 8.433333333333334)","(7.0, 10.5, 9.352941176470589)","(5.0, 11.0, 9.991999999999999)","(5.0, 7.6, 7.133333333333333)"
09-01-2023 12:44:14.321816,"(5.5, 6.0, 5.480645161290322)","(4.6, 5.6, 5.514285714285714)","(5.0, 7.8, 7.685714285714286)","(20.0, 23.0, 26.0)","(8.0, 8.8, 8.5)","(7.0, 10.5, 9.28125)","(5.0, 11.0, 9.991999999999999)","(5.0, 7.6, 7.04)"
09-01-2023 12:44:15.436492,"(5.5, 6.0, 5.480645161290322)","(4.6, 5.6, 5.472727272727273)","(5.0, 7.8, 7.685714285714286)","(20.0, 27.0, 26.166666666666668)","(8.0, 8.8, 8.333333333333332)","(7.0, 10.5, 9.391304347826086)","(5.0, 11.0, 9.69090909090909)","(5.0, 7.6, 7.226666666666667)"
09-01-2023 12:44:16.583583,"(5.5, 5.9, 5.583870967741936)","(4.6, 5.6, 5.533333333333333)","(5.0, 7.8, 7.685714285714286)","(20.0, 27.0, 24.083333333333332)","(8.0, 8.8, 8.292307692307691)","(7.0, 10.5, 9.225)","(5.0, 11.0, 9.69090909090909)","(5.0, 7.6, 7.04)"
09-01-2023 12:44:17.881242,"(5.5, 5.9, 5.5131578947368425)","(4.6, 5.6, 5.472727272727273)","(5.0, 7.8, 7.566666666666666)","(20.0, 27.0, 24.307692307692307)","(8.0, 8.8, 8.433333333333334)","(7.0, 10.5, 9.225)","(5.0, 11.0, 9.933333333333334)","(5.0, 7.6, 7.1)"
09-01-2023 12:44:19.073912,"(5.5, 5.8, 5.484210526315789)","(4.6, 5.6, 5.345454545454546)","(5.0, 7.8, 7.369230769230769)","(20.0, 27.0, 23.764705882352942)","(8.0, 8.8, 8.24)","(7.0, 10.5, 9.416666666666666)","(5.0, 11.0, 10.133333333333333)","(5.0, 7.6, 7.215384615384615)"
09-01-2023 12:44:20.255550,"(5.5, 5.8, 5.466666666666667)","(4.6, 5.6, 5.466666666666667)","(5.0, 7.8, 7.6)","(20.0, 27.0, 24.25)","(8.0, 8.8, 8.3)","(7.0, 10.5, 9.571428571428571)","(5.0, 11.0, 9.982608695652173)","(5.0, 7.6, 7.1)"
09-01-2023 12:44:21.441053,"(5.5, 5.8, 5.338461538461538)","(4.6, 5.6, 5.466666666666667)","(5.0, 7.8, 7.6)","(20.0, 27.0, 23.333333333333332)","(8.0, 8.8, 8.45)","(7.0, 10.5, 9.28125)","(5.0, 11.0, 10.071428571428571)","(5.0, 7.6, 7.266666666666667)"
09-01-2023 12:44:22.654921,"(5.5, 5.8, 5.527272727272727)","(4.6, 5.6, 5.444444444444445)","(5.0, 7.8, 7.566666666666666)","(20.0, 24.0, 23.11111111111111)","(8.0, 8.8, 8.552941176470588)","(7.0, 10.5, 9.473684210526315)","(5.0, 11.0, 10.058823529411764)","(5.0, 7.6, 7.133333333333333)"
09-01-2023 12:44:23.867764,"(5.5, 5.8, 5.447058823529412)","(4.6, 5.6, 5.428571428571429)","(5.0, 7.8, 7.685714285714286)","(20.0, 24.0, 22.666666666666668)","(8.0, 8.8, 8.575)","(7.0, 10.5, 9.28125)","(5.0, 11.0, 10.058823529411764)","(5.0, 7.6, 6.8999999999999995)"
09-01-2023 12:44:24.955125,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.428571428571429)","(5.0, 7.8, 7.685714285714286)","(20.0, 24.0, 22.4)","(8.0, 8.8, 8.575)","(7.0, 10.5, 9.28125)","(5.0, 11.0, 10.058823529411764)","(5.0, 7.6, 6.8999999999999995)"
09-01-2023 12:44:26.065203,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.421052631578948)","(5.0, 7.8, 7.752941176470588)","(20.0, 24.0, 22.4)","(8.0, 8.8, 8.430769230769231)","(7.0, 10.5, 9.310344827586206)","(5.0, 11.0, 10.058823529411764)","(5.0, 7.6, 7.133333333333333)"
09-01-2023 12:44:27.205308,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.421052631578948)","(5.0, 8.2, 7.742857142857143)","(20.0, 24.0, 22.333333333333332)","(8.0, 8.8, 8.16)","(7.0, 10.5, 9.173076923076923)","(5.5, 11.0, 9.885714285714286)","(5.0, 7.6, 7.270588235294118)"
09-01-2023 12:44:28.381603,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.21111111111111)","(5.0, 8.2, 7.666666666666667)","(21.0, 23.0, 22.571428571428573)","(8.0, 8.8, 8.0)","(7.0, 10.5, 9.173076923076923)","(5.5, 11.0, 9.666666666666666)","(5.0, 7.6, 7.3999999999999995)"
09-01-2023 12:44:29.509672,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.257894736842105)","(5.0, 8.2, 7.5600000000000005)","(21.0, 23.0, 21.5)","(8.0, 8.8, 8.330434782608695)","(7.0, 10.5, 9.387096774193548)","(5.5, 11.0, 9.484210526315788)","(5.0, 7.6, 7.369230769230769)"
09-01-2023 12:44:30.651698,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.414285714285715)","(5.0, 8.2, 7.905263157894736)","(21.0, 23.0, 21.526315789473685)","(8.0, 8.8, 8.430769230769231)","(7.0, 10.5, 9.387096774193548)","(5.5, 11.0, 9.799999999999999)","(5.0, 7.6, 7.225)"
09-01-2023 12:44:31.785322,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.414285714285715)","(5.0, 8.2, 7.905263157894736)","(21.0, 23.0, 22.25)","(8.0, 8.8, 8.342857142857142)","(7.0, 10.5, 9.15)","(5.5, 11.0, 9.484210526315788)","(5.0, 7.6, 7.369230769230769)"
09-01-2023 12:44:32.886022,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.414285714285715)","(5.0, 8.2, 8.006896551724138)","(21.0, 23.0, 22.25)","(8.0, 8.8, 8.533333333333333)","(7.0, 10.5, 9.310344827586206)","(5.5, 11.0, 9.484210526315788)","(5.0, 7.6, 7.225)"
09-01-2023 12:44:33.962306,"(5.5, 5.8, 5.5)","(4.6, 5.6, 5.45)","(5.0, 8.2, 8.006896551724138)","(21.0, 23.0, 21.772727272727273)","(8.0, 8.8, 8.579310344827586)","(7.0, 10.5, 9.333333333333334)","(5.5, 11.0, 9.799999999999999)","(5.0, 7.6, 7.225)"
09-01-2023 12:44:35.072218,"(5.5, 5.8, 5.44)","(4.6, 5.6, 5.425000000000001)","(5.0, 8.2, 8.006896551724138)","(21.0, 22.0, 21.772727272727273)","(8.0, 8.8, 8.495238095238095)","(7.0, 10.0, 9.333333333333334)","(5.5, 11.0, 9.484210526315788)","(5.0, 7.6, 7.369230769230769)"
09-01-2023 12:44:36.166413,"(5.5, 5.8, 5.44)","(4.6, 5.6, 5.35)","(5.0, 8.2, 7.966666666666666)","(21.0, 22.0, 21.772727272727273)","(8.0, 8.8, 8.266666666666666)","(7.0, 10.0, 9.666666666666666)","(5.5, 11.0, 10.242105263157894)","(5.0, 7.6, 7.433333333333333)"
