,Mustang Dude,Eastbro Tex,Dallas Cowgirl,Darby Brights,Beyonski,Taleggio,Shez Got Bling,Lesvos Lad
05-01-2023 14:26:09.723650,"(6.0, 8.8, 7.800000000000001)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.5, 5.3090909090909095)","(61.0, 95.0, 68.75)"
05-01-2023 14:26:10.910741,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.5, 5.359999999999999)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:11.969680,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.5, 5.359999999999999)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:13.138985,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.5, 5.566666666666666)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:14.201952,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.7, 5.39)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:15.274323,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.39)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:16.368388,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.25)","(61.0, 95.0, 83.33333333333333)"
05-01-2023 14:26:17.457194,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.4, 8.0)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.308333333333333)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:18.636009,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.308333333333333)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:20.052205,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.308333333333333)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:21.302378,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.308333333333333)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:22.411440,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.308333333333333)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:23.552275,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.285185185185185)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:24.839637,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 38.0)","(3.3, 5.6, 5.285185185185185)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:26.076540,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 48.0, 37.0)","(3.3, 5.6, 5.285185185185185)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:27.342031,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.5)","(41.0, 80.0, 67.33333333333333)","(21.0, 46.0, 37.0)","(3.3, 5.6, 5.345)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:28.540269,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 74.85714285714286)","(21.0, 46.0, 37.0)","(3.3, 5.6, 5.345)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:29.843584,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 74.85714285714286)","(21.0, 46.0, 37.0)","(3.3, 5.6, 5.345)","(61.0, 95.0, 87.22222222222223)"
05-01-2023 14:26:31.120199,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.2633333333333336)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.6, 7.5)","(41.0, 80.0, 74.85714285714286)","(21.0, 46.0, 37.0)","(3.3, 5.6, 5.352941176470588)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:32.310309,"(6.0, 8.8, 7.371428571428572)","(2.05, 2.48, 2.44)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 62.0)","(21.0, 46.0, 37.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:33.462234,"(6.0, 8.8, 7.883333333333334)","(2.05, 2.48, 2.44)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 62.0)","(21.0, 46.0, 37.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:34.563843,"(6.0, 8.8, 7.883333333333334)","(2.05, 2.48, 2.44)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 62.0)","(21.0, 46.0, 37.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:35.602530,"(6.0, 8.6, 8.155555555555555)","(2.05, 2.48, 2.44)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 62.0)","(21.0, 46.0, 37.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:36.702950,"(6.0, 8.6, 7.676923076923076)","(2.05, 2.48, 2.44)","(15.0, 22.0, 18.571428571428573)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 62.0)","(21.0, 46.0, 33.857142857142854)","(3.3, 5.6, 5.3428571428571425)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:37.832341,"(6.0, 8.4, 7.341176470588235)","(2.05, 2.58, 2.3914285714285715)","(15.0, 22.0, 18.8)","(5.5, 8.6, 7.133333333333334)","(41.0, 80.0, 69.83333333333334)","(21.0, 46.0, 36.5)","(3.3, 5.6, 5.3428571428571425)","(61.0, 95.0, 85.71428571428572)"
05-01-2023 14:26:38.862978,"(6.0, 8.4, 7.125)","(2.05, 2.58, 2.3914285714285715)","(15.0, 21.0, 18.6)","(5.5, 8.6, 7.133333333333334)","(41.0, 75.0, 69.83333333333334)","(21.0, 44.0, 33.285714285714285)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:40.000520,"(6.0, 8.4, 7.125)","(2.05, 2.58, 2.3914285714285715)","(15.0, 21.0, 18.6)","(5.5, 8.6, 7.133333333333334)","(41.0, 75.0, 58.5)","(21.0, 44.0, 33.285714285714285)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:41.312120,"(6.0, 8.4, 7.125)","(2.05, 2.58, 2.393333333333333)","(15.0, 21.0, 18.6)","(5.5, 8.6, 7.133333333333334)","(41.0, 75.0, 58.5)","(21.0, 44.0, 33.285714285714285)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:42.513854,"(6.0, 8.4, 7.125)","(2.05, 2.56, 2.393333333333333)","(15.0, 21.0, 18.6)","(5.5, 8.6, 7.133333333333334)","(41.0, 75.0, 58.5)","(21.0, 44.0, 33.285714285714285)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:43.863471,"(6.0, 8.4, 7.125)","(2.05, 2.56, 2.393333333333333)","(15.0, 21.0, 18.333333333333332)","(5.5, 8.6, 7.733333333333333)","(41.0, 75.0, 58.5)","(21.0, 44.0, 33.285714285714285)","(3.3, 5.6, 5.3428571428571425)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:45.308027,"(6.0, 8.4, 7.125)","(2.05, 2.56, 2.455)","(15.0, 21.0, 18.6)","(5.5, 8.4, 7.733333333333333)","(41.0, 75.0, 58.5)","(21.0, 44.0, 36.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:46.581239,"(6.0, 8.4, 7.125)","(2.05, 2.56, 2.455)","(15.0, 21.0, 18.6)","(5.5, 8.4, 7.733333333333333)","(41.0, 75.0, 58.5)","(21.0, 44.0, 36.5)","(3.3, 5.6, 5.352941176470588)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:47.914213,"(6.0, 8.4, 7.125)","(2.05, 2.56, 2.4235294117647057)","(15.0, 21.0, 18.333333333333332)","(5.5, 8.4, 6.676923076923077)","(41.0, 75.0, 58.5)","(21.0, 44.0, 37.5)","(3.3, 5.6, 5.318181818181818)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:49.243588,"(6.0, 8.2, 7.222222222222221)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.333333333333332)","(5.5, 8.2, 7.2)","(41.0, 75.0, 58.5)","(21.0, 46.0, 37.5)","(3.3, 5.5, 5.25)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:50.467748,"(6.0, 8.2, 7.133333333333333)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 75.0, 58.5)","(21.0, 46.0, 37.5)","(3.3, 5.5, 4.925806451612903)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:51.670391,"(6.0, 8.2, 7.133333333333333)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 75.0, 58.5)","(21.0, 46.0, 37.5)","(3.3, 5.6, 4.925806451612903)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:52.802168,"(6.0, 8.2, 7.133333333333333)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 75.0, 58.5)","(21.0, 46.0, 37.5)","(3.3, 5.6, 4.925806451612903)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:53.953523,"(6.0, 8.2, 7.133333333333333)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 75.0, 58.5)","(21.0, 46.0, 37.5)","(3.3, 5.6, 4.925806451612903)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:55.074136,"(6.0, 8.2, 7.133333333333333)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 75.0, 51.333333333333336)","(21.0, 46.0, 38.0)","(3.3, 5.6, 5.166666666666667)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:56.239847,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.54, 2.4235294117647057)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 46.0, 38.0)","(3.3, 5.5, 5.166666666666667)","(61.0, 90.0, 85.71428571428572)"
05-01-2023 14:26:57.469561,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.54, 2.48)","(15.0, 21.0, 21.75)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 46.0, 39.0)","(3.3, 5.5, 4.704878048780488)","(61.0, 90.0, 86.25)"
05-01-2023 14:26:58.668747,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 39.0)","(3.3, 5.2, 4.675609756097561)","(61.0, 95.0, 86.25)"
05-01-2023 14:26:59.800954,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 39.0)","(3.3, 5.1, 4.675609756097561)","(61.0, 95.0, 86.25)"
05-01-2023 14:27:01.064297,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 39.0)","(3.3, 5.1, 4.730769230769231)","(61.0, 95.0, 86.25)"
05-01-2023 14:27:02.147078,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.0, 7.04)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 39.0)","(3.3, 5.0, 4.730769230769231)","(61.0, 95.0, 103.75)"
05-01-2023 14:27:03.195118,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 20.5)","(5.5, 7.8, 7.333333333333333)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 39.0)","(3.3, 5.0, 4.633333333333333)","(61.0, 110.0, 106.66666666666667)"
05-01-2023 14:27:04.303387,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.4, 7.733333333333333)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 42.0)","(3.3, 4.8, 4.675)","(61.0, 120.0, 83.33333333333333)"
05-01-2023 14:27:05.375923,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.4, 7.733333333333333)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 42.0)","(3.3, 4.8, 4.766666666666667)","(61.0, 120.0, 83.33333333333333)"
05-01-2023 14:27:06.420519,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.4, 7.2)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 42.0)","(3.3, 4.8, 4.766666666666667)","(61.0, 120.0, 83.33333333333333)"
05-01-2023 14:27:07.557662,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.4, 6.9)","(41.0, 70.0, 51.333333333333336)","(21.0, 48.0, 42.0)","(3.3, 4.7, 4.1)","(61.0, 120.0, 83.33333333333333)"
05-01-2023 14:27:08.637247,"(6.0, 8.0, 7.688888888888888)","(2.05, 2.58, 2.5)","(15.0, 23.0, 21.75)","(5.5, 8.4, 7.733333333333333)","(41.0, 70.0, 48.666666666666664)","(21.0, 48.0, 41.6)","(3.3, 4.4, 4.609090909090909)","(61.0, 120.0, 86.66666666666667)"
05-01-2023 14:27:09.694410,"(6.0, 8.0, 7.866666666666667)","(2.05, 2.58, 2.5)","(15.0, 23.0, 22.357142857142858)","(5.5, 8.4, 8.271428571428572)","(41.0, 70.0, 48.666666666666664)","(21.0, 48.0, 41.6)","(3.3, 4.7, 4.791666666666666)","(61.0, 120.0, 86.66666666666667)"
05-01-2023 14:27:10.862778,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 23.0, 22.357142857142858)","(5.5, 8.6, 8.457142857142857)","(41.0, 70.0, 48.666666666666664)","(21.0, 48.0, 42.0)","(3.3, 4.8, 4.873913043478261)","(61.0, 120.0, 87.5)"
05-01-2023 14:27:11.994374,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 22.0, 19.2)","(5.5, 8.6, 8.2)","(41.0, 70.0, 44.75)","(21.0, 46.0, 42.0)","(3.3, 4.9, 4.71860465116279)","(61.0, 110.0, 82.5)"
05-01-2023 14:27:13.100177,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 23.0, 19.25)","(5.5, 8.4, 6.9714285714285715)","(41.0, 65.0, 43.4)","(21.0, 46.0, 41.6)","(3.3, 4.8, 4.722222222222222)","(61.0, 100.0, 78.0)"
05-01-2023 14:27:14.186064,"(6.0, 8.0, 7.866666666666667)","(2.05, 2.58, 2.5)","(15.0, 23.0, 22.2)","(5.5, 8.2, 8.085714285714285)","(41.0, 65.0, 50.714285714285715)","(21.0, 48.0, 41.6)","(3.3, 4.8, 4.768421052631579)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:15.288157,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 23.0, 20.75)","(5.5, 8.6, 7.28)","(41.0, 65.0, 49.0)","(21.0, 48.0, 42.0)","(3.3, 4.8, 4.5)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:16.437489,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 22.0, 19.2)","(5.5, 8.6, 7.28)","(41.0, 60.0, 43.4)","(21.0, 46.0, 43.5)","(3.3, 4.8, 4.5)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:17.538887,"(6.0, 8.0, 7.866666666666667)","(2.05, 2.58, 2.5)","(15.0, 23.0, 20.75)","(5.5, 8.6, 8.044444444444444)","(41.0, 65.0, 50.0)","(21.0, 48.0, 42.666666666666664)","(3.3, 4.7, 4.4)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:18.676562,"(6.0, 8.0, 7.6)","(2.05, 2.58, 2.5)","(15.0, 23.0, 20.75)","(5.5, 8.4, 7.6)","(41.0, 60.0, 50.0)","(21.0, 48.0, 41.0)","(3.3, 4.5, 4.366666666666666)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:19.856741,"(6.0, 8.0, 7.875)","(2.05, 2.58, 2.5)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 8.307692307692308)","(41.0, 60.0, 55.0)","(21.0, 48.0, 41.0)","(3.3, 4.5, 4.475757575757576)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:20.986559,"(6.0, 8.6, 8.493333333333332)","(2.05, 2.58, 2.5571428571428574)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 8.0)","(41.0, 60.0, 55.0)","(21.0, 48.0, 41.0)","(3.3, 4.5, 4.418918918918919)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:22.111989,"(6.0, 8.6, 8.493333333333332)","(2.05, 2.58, 2.564)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 7.866666666666667)","(41.0, 60.0, 55.0)","(21.0, 48.0, 41.0)","(3.3, 4.5, 4.661538461538462)","(61.0, 110.0, 78.0)"
05-01-2023 14:27:23.244974,"(6.0, 8.6, 8.493333333333332)","(2.05, 2.58, 2.564)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 7.344444444444444)","(41.0, 60.0, 50.0)","(21.0, 48.0, 44.0)","(3.3, 4.7, 4.4)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:24.398566,"(6.0, 8.4, 7.233333333333333)","(2.05, 2.58, 2.5571428571428574)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.2, 7.866666666666667)","(41.0, 60.0, 50.0)","(21.0, 48.0, 44.44444444444444)","(3.3, 4.7, 4.6625000000000005)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:25.465909,"(6.0, 8.6, 8.066666666666666)","(2.05, 2.58, 2.5571428571428574)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 7.155555555555556)","(41.0, 60.0, 50.0)","(21.0, 48.0, 44.44444444444444)","(3.3, 4.7, 4.652941176470589)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:26.525443,"(6.0, 8.6, 8.066666666666666)","(2.05, 2.58, 2.5566666666666666)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.4, 7.155555555555556)","(41.0, 60.0, 47.5)","(21.0, 48.0, 42.888888888888886)","(3.3, 4.7, 4.652941176470589)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:27.694579,"(6.0, 8.2, 7.6)","(2.05, 2.58, 2.5566666666666666)","(15.0, 22.0, 19.666666666666668)","(5.5, 8.0, 7.4)","(41.0, 55.0, 50.0)","(21.0, 46.0, 44.44444444444444)","(3.3, 4.7, 4.652941176470589)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:28.815745,"(6.0, 8.0, 7.666666666666667)","(2.05, 2.58, 2.5566666666666666)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 7.2)","(41.0, 60.0, 50.0)","(21.0, 48.0, 44.44444444444444)","(3.3, 4.7, 4.575)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:29.863705,"(6.0, 8.6, 8.066666666666666)","(2.05, 2.58, 2.5566666666666666)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 7.6)","(41.0, 60.0, 50.0)","(21.0, 48.0, 44.44444444444444)","(3.3, 4.7, 4.575)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:31.008297,"(6.0, 8.2, 7.6)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 18.6)","(5.5, 8.0, 7.4)","(41.0, 55.0, 50.0)","(21.0, 46.0, 44.44444444444444)","(3.3, 4.7, 4.689655172413794)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:32.130280,"(6.0, 8.2, 7.6)","(2.05, 2.58, 2.5566666666666666)","(15.0, 22.0, 19.333333333333332)","(5.5, 8.4, 7.066666666666666)","(41.0, 60.0, 50.0)","(21.0, 48.0, 42.888888888888886)","(3.3, 4.7, 4.5285714285714285)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:33.219950,"(6.0, 7.8, 7.4)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 18.5)","(5.5, 8.0, 7.4)","(41.0, 55.0, 43.0)","(21.0, 46.0, 44.44444444444444)","(3.3, 4.7, 4.66)","(61.0, 110.0, 74.0)"
05-01-2023 14:27:34.326575,"(6.0, 8.6, 7.8)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.4, 7.6)","(41.0, 65.0, 48.333333333333336)","(21.0, 48.0, 42.888888888888886)","(3.3, 4.7, 4.663636363636364)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:35.430918,"(6.0, 8.4, 7.2153846153846155)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.4, 6.933333333333334)","(41.0, 60.0, 46.666666666666664)","(21.0, 46.0, 42.888888888888886)","(3.3, 4.7, 4.5285714285714285)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:36.559432,"(6.0, 8.2, 7.6)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.4, 7.12)","(41.0, 60.0, 46.666666666666664)","(21.0, 46.0, 42.888888888888886)","(3.3, 4.7, 4.6)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:37.722243,"(6.0, 8.4, 7.1866666666666665)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 18.75)","(5.5, 8.2, 6.88235294117647)","(41.0, 60.0, 55.0)","(21.0, 46.0, 42.888888888888886)","(3.3, 4.7, 4.674193548387097)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:38.932823,"(6.0, 8.6, 7.246153846153846)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.2, 6.88235294117647)","(41.0, 60.0, 55.0)","(21.0, 46.0, 42.888888888888886)","(3.3, 4.7, 4.535555555555556)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:40.171495,"(6.0, 8.2, 7.6)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.2, 6.88235294117647)","(41.0, 60.0, 55.0)","(21.0, 46.0, 42.888888888888886)","(3.3, 4.6, 4.569565217391305)","(61.0, 110.0, 72.5)"
05-01-2023 14:27:41.421060,"(6.0, 8.2, 7.3999999999999995)","(2.05, 2.58, 2.5566666666666666)","(15.0, 21.0, 19.5)","(5.5, 8.2, 7.2)","(41.0, 60.0, 55.0)","(21.0, 46.0, 40.0)","(3.3, 4.7, 4.728571428571429)","(61.0, 110.0, 73.75)"
05-01-2023 14:27:42.583621,"(6.0, 8.0, 7.153846153846154)","(2.05, 2.58, 2.4983333333333335)","(15.0, 21.0, 19.0)","(5.5, 8.0, 7.05)","(41.0, 60.0, 58.75)","(21.0, 46.0, 41.0)","(3.3, 4.8, 4.610526315789474)","(61.0, 100.0, 76.66666666666667)"
05-01-2023 14:27:43.680650,"(6.0, 8.8, 7.6000000000000005)","(2.05, 2.56, 2.49)","(15.0, 21.0, 19.0)","(5.5, 7.8, 7.133333333333333)","(41.0, 65.0, 55.0)","(21.0, 48.0, 41.0)","(3.3, 4.8, 4.683870967741935)","(61.0, 100.0, 80.0)"
05-01-2023 14:27:44.865744,"(6.0, 8.2, 7.6)","(2.05, 2.56, 2.49)","(15.0, 21.0, 19.0)","(5.5, 7.8, 7.133333333333333)","(41.0, 60.0, 52.5)","(21.0, 48.0, 41.0)","(3.3, 4.8, 4.468421052631578)","(61.0, 95.0, 76.66666666666667)"
05-01-2023 14:27:46.043296,"(6.0, 8.6, 7.246153846153846)","(2.05, 2.56, 2.49)","(15.0, 21.0, 19.0)","(5.5, 7.8, 7.133333333333333)","(41.0, 65.0, 52.5)","(21.0, 48.0, 41.0)","(3.3, 4.8, 4.647826086956522)","(61.0, 100.0, 76.66666666666667)"
05-01-2023 14:27:47.133325,"(6.0, 8.4, 7.7)","(2.05, 2.56, 2.49)","(15.0, 21.0, 19.0)","(5.5, 7.8, 7.133333333333333)","(41.0, 65.0, 52.5)","(21.0, 48.0, 41.0)","(3.3, 4.7, 4.5)","(61.0, 100.0, 80.0)"
