,Goldstar Spencer,Opawa Chrissy,Diamond Alex,Tiggerlong Panda,Iced Mocha,Goldstar Brooks,Ava Effort
05-01-2023 14:25:17.714412,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 16.666666666666668)","(18.0, 95.0, 55.5)","(15.0, 42.0, 29.045454545454547)"
05-01-2023 14:25:18.797526,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 16.666666666666668)","(18.0, 95.0, 55.5)","(15.0, 42.0, 29.045454545454547)"
05-01-2023 14:25:19.876572,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.69090909090909)","(11.0, 28.0, 16.666666666666668)","(18.0, 95.0, 55.5)","(15.0, 42.0, 29.045454545454547)"
05-01-2023 14:25:20.875720,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 42.0, 39.64285714285714)"
05-01-2023 14:25:22.039906,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:23.211295,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:24.364238,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:25.608364,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:26.756064,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 16.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:27.857473,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 16.0)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:28.980456,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:30.062896,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:31.094144,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:32.288377,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:33.542976,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:34.874168,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:36.143337,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:37.367390,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:38.504176,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:39.704714,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:40.927852,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:42.080566,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:43.256064,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:44.330721,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:45.448967,"(7.0, 13.5, 11.266666666666666)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:46.627860,"(7.0, 13.5, 12.711111111111112)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:47.674685,"(7.0, 13.5, 12.854545454545455)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:48.904852,"(7.0, 13.5, 12.908333333333335)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 30.136363636363637)"
05-01-2023 14:25:50.091625,"(7.0, 13.5, 12.908333333333335)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 2.952)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 26.5)"
05-01-2023 14:25:51.160086,"(7.0, 13.5, 12.908333333333335)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 3.5533333333333332)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 46.0, 39.64285714285714)"
05-01-2023 14:25:52.292611,"(7.0, 13.5, 12.908333333333335)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.3, 4.04)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:53.511496,"(7.0, 13.5, 12.908333333333335)","(1.95, 3.45, 2.085294117647059)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:54.475164,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.085294117647059)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 55.5)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:55.524883,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:56.552708,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 44.0, 39.64285714285714)"
05-01-2023 14:25:57.674693,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 44.0, 33.0)"
05-01-2023 14:25:58.651764,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 46.0, 33.0)"
05-01-2023 14:25:59.754423,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 35.4)"
05-01-2023 14:26:00.801954,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 24.727272727272727)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 35.4)"
05-01-2023 14:26:01.877188,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 35.4)"
05-01-2023 14:26:02.978763,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:04.024497,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:05.159045,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:06.239056,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 25.0)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:07.300257,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:08.464838,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:09.605607,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:10.655171,"(7.0, 13.5, 12.908333333333335)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:11.730388,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:12.779949,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:13.765485,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:14.809940,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:15.885868,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:16.820444,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 48.375)"
05-01-2023 14:26:17.906185,"(7.0, 13.5, 13.094117647058823)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 60.0, 44.785714285714285)"
05-01-2023 14:26:19.224574,"(7.0, 13.5, 11.266666666666666)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 22.166666666666664)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:20.555664,"(7.0, 13.5, 11.266666666666666)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:21.970373,"(7.0, 13.5, 11.266666666666666)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:23.033451,"(7.0, 13.5, 11.266666666666666)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:24.059301,"(7.0, 13.5, 11.266666666666666)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:25.239294,"(7.0, 13.5, 12.6375)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:26.351864,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:27.485093,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:28.615279,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:29.841585,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:31.008153,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:32.122476,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:33.160413,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:34.124560,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 44.785714285714285)"
05-01-2023 14:26:35.170598,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:36.199039,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:37.176884,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:38.227568,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:39.312145,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.1041176470588234)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:40.475927,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.10625)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:41.654279,"(7.0, 13.5, 12.81)","(2.0, 3.4, 2.10625)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:42.857983,"(7.0, 13.5, 12.81)","(2.0, 3.4, 2.4966666666666666)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:44.341007,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.4966666666666666)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:45.620628,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:46.913347,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 16.666666666666668)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:48.215885,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 23.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:49.490861,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:50.660868,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:51.850955,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:52.948769,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:54.085046,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:55.134140,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:56.228843,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:57.376517,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:58.474539,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:26:59.583537,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 3.3600000000000003)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:27:00.728702,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 2.9066666666666667)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:27:01.730128,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 2.8742857142857146)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
05-01-2023 14:27:02.812004,"(7.0, 13.5, 12.81)","(2.0, 3.45, 2.87)","(2.7, 5.4, 2.8742857142857146)","(12.0, 28.0, 17.0)","(11.0, 28.0, 23.5)","(18.0, 95.0, 83.71428571428572)","(15.0, 50.0, 41.0)"
