,Flop Wedge,Arthur Chance,Canya Side Kick,Cyberpunk Wave,Foxy Foliaki,Jai Cool Guy,Always Dream,Bears Best
09-01-2023 16:13:17.368329,"(71.0, 140.0, 137.5)","(5.5, 6.8, 6.632558139534884)","(11.0, 15.5, 15.26923076923077)","(2.25, 2.56, 2.533333333333333)","(21.0, 36.0, 31.170731707317074)","(9.0, 10.5, 10.202127659574469)","(4.2, 5.3, 5.175409836065573)","(12.0, 17.5, 16.817073170731707)"
09-01-2023 16:13:18.663682,"(71.0, 140.0, 137.5)","(5.5, 6.8, 6.645)","(11.0, 15.5, 15.369565217391305)","(2.25, 2.56, 2.533333333333333)","(21.0, 36.0, 31.170731707317074)","(9.0, 10.5, 10.202127659574469)","(4.2, 5.3, 5.175409836065573)","(12.0, 17.5, 16.817073170731707)"
09-01-2023 16:13:19.943712,"(71.0, 140.0, 137.5)","(5.5, 6.8, 6.645)","(11.0, 15.5, 15.369565217391305)","(2.25, 2.56, 2.533333333333333)","(21.0, 36.0, 31.170731707317074)","(9.0, 10.5, 10.202127659574469)","(4.2, 5.3, 5.175409836065573)","(12.0, 17.5, 16.817073170731707)"
09-01-2023 16:13:21.381296,"(71.0, 140.0, 137.5)","(5.5, 6.8, 7.025)","(11.0, 15.5, 15.458333333333334)","(2.25, 2.56, 2.5191304347826087)","(21.0, 36.0, 33.73913043478261)","(9.0, 10.5, 10.202127659574469)","(4.2, 5.3, 5.108333333333333)","(12.0, 17.5, 16.483333333333334)"
09-01-2023 16:13:22.695722,"(71.0, 140.0, 137.5)","(5.5, 7.2, 6.975)","(11.0, 16.0, 15.5)","(2.25, 2.54, 2.5152380952380953)","(21.0, 36.0, 33.73913043478261)","(9.0, 10.5, 10.208450704225353)","(4.2, 5.2, 5.108333333333333)","(12.0, 17.0, 16.805555555555557)"
09-01-2023 16:13:23.932030,"(71.0, 140.0, 137.64705882352942)","(5.5, 7.0, 6.975)","(11.0, 16.0, 15.5)","(2.25, 2.54, 2.5152380952380953)","(21.0, 36.0, 33.73913043478261)","(9.0, 10.5, 10.208450704225353)","(4.2, 5.2, 5.108333333333333)","(12.0, 17.0, 16.805555555555557)"
09-01-2023 16:13:25.106421,"(71.0, 140.0, 137.5)","(5.5, 7.0, 6.9944444444444445)","(11.0, 16.0, 15.392857142857142)","(2.25, 2.54, 2.5217391304347827)","(21.0, 36.0, 33.833333333333336)","(9.0, 10.5, 10.087179487179487)","(4.2, 5.2, 5.108333333333333)","(12.0, 17.0, 16.852941176470587)"
09-01-2023 16:13:26.248108,"(71.0, 140.0, 137.5)","(5.5, 7.0, 6.9399999999999995)","(11.0, 16.0, 15.392857142857142)","(2.25, 2.54, 2.52)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.087179487179487)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.0, 16.852941176470587)"
09-01-2023 16:13:27.490306,"(71.0, 140.0, 137.5)","(5.5, 7.0, 6.9399999999999995)","(11.0, 16.0, 15.392857142857142)","(2.25, 2.54, 2.5120754716981133)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.087179487179487)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.0, 16.82857142857143)"
09-01-2023 16:13:28.714314,"(71.0, 140.0, 137.64705882352942)","(5.5, 7.2, 7.121568627450981)","(11.0, 16.0, 15.451612903225806)","(2.25, 2.54, 2.5120754716981133)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.087179487179487)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.0, 16.82857142857143)"
09-01-2023 16:13:29.956371,"(71.0, 140.0, 137.64705882352942)","(5.5, 7.2, 7.121568627450981)","(11.0, 16.0, 15.392857142857142)","(2.25, 2.52, 2.4994871794871796)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.108)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.0, 16.935897435897434)"
09-01-2023 16:13:31.309813,"(71.0, 140.0, 137.5)","(5.5, 7.2, 6.945945945945946)","(11.0, 16.0, 14.833333333333334)","(2.25, 2.52, 2.51)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.171428571428573)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.5, 16.95)"
09-01-2023 16:13:32.541190,"(71.0, 140.0, 137.5)","(5.5, 7.0, 6.958823529411765)","(11.0, 15.0, 14.883928571428571)","(2.25, 2.52, 2.513939393939394)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.142222222222223)","(4.2, 5.2, 5.104347826086956)","(12.0, 17.5, 16.95)"
09-01-2023 16:13:33.790810,"(71.0, 140.0, 137.77777777777777)","(5.5, 7.2, 7.11764705882353)","(11.0, 15.5, 14.838983050847459)","(2.25, 2.52, 2.500408163265306)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.323076923076924)","(4.2, 5.2, 5.170068027210885)","(12.0, 17.5, 16.928571428571427)"
09-01-2023 16:13:34.957327,"(71.0, 140.0, 137.5)","(5.5, 7.2, 7.11764705882353)","(11.0, 15.5, 14.838983050847459)","(2.25, 2.52, 2.500408163265306)","(21.0, 36.0, 35.07692307692308)","(9.0, 10.5, 10.323076923076924)","(4.2, 5.2, 5.170068027210885)","(12.0, 17.5, 16.928571428571427)"
09-01-2023 16:13:36.230385,"(71.0, 140.0, 137.5)","(5.5, 7.2, 7.0418604651162795)","(11.0, 15.0, 14.555555555555555)","(2.25, 2.52, 2.4913207547169813)","(21.0, 36.0, 34.5)","(9.0, 11.0, 10.90650406504065)","(4.2, 5.2, 5.16764705882353)","(12.0, 17.5, 16.857142857142858)"
09-01-2023 16:13:37.429404,"(71.0, 140.0, 137.64705882352942)","(5.5, 7.2, 6.903225806451613)","(11.0, 15.0, 14.375)","(2.25, 2.5, 2.4955555555555557)","(21.0, 34.0, 32.94736842105263)","(9.0, 11.0, 10.923728813559322)","(4.2, 5.2, 5.167407407407407)","(12.0, 17.5, 16.865853658536587)"
09-01-2023 16:13:38.707295,"(71.0, 140.0, 137.14285714285714)","(5.5, 7.0, 6.843636363636364)","(11.0, 14.5, 14.366666666666667)","(2.25, 2.52, 2.5145454545454546)","(21.0, 34.0, 33.61904761904762)","(9.0, 11.5, 11.248251748251748)","(4.2, 5.2, 5.165384615384616)","(12.0, 17.5, 16.833333333333332)"
09-01-2023 16:13:39.949789,"(71.0, 140.0, 136.66666666666666)","(5.5, 6.8, 6.7555555555555555)","(11.0, 14.0, 13.571428571428571)","(2.25, 2.58, 2.577878787878788)","(21.0, 38.0, 34.17391304347826)","(9.0, 11.5, 11.346666666666668)","(4.2, 5.2, 5.091891891891891)","(12.0, 17.0, 16.833333333333332)"
09-01-2023 16:13:41.221411,"(71.0, 140.0, 134.28571428571428)","(5.5, 6.8, 6.7555555555555555)","(11.0, 14.0, 13.838983050847457)","(2.25, 2.58, 2.576231884057971)","(21.0, 38.0, 34.13793103448276)","(9.0, 11.5, 11.283783783783784)","(4.2, 5.1, 5.081818181818181)","(12.0, 17.0, 16.833333333333332)"
09-01-2023 16:13:42.495556,"(71.0, 140.0, 136.92307692307693)","(5.5, 6.8, 6.746875)","(11.0, 14.0, 13.633333333333333)","(2.25, 2.58, 2.576338028169014)","(21.0, 38.0, 34.13793103448276)","(9.0, 11.5, 11.421052631578947)","(4.2, 5.1, 5.0928571428571425)","(12.0, 17.0, 16.694444444444443)"
09-01-2023 16:13:43.848360,"(71.0, 140.0, 138.33333333333334)","(5.5, 6.8, 6.742372881355932)","(11.0, 14.0, 13.4)","(2.25, 2.58, 2.5398)","(21.0, 38.0, 34.13793103448276)","(9.0, 11.5, 11.764705882352942)","(4.2, 5.1, 5.093023255813953)","(12.0, 17.0, 16.973684210526315)"
09-01-2023 16:13:45.199604,"(71.0, 140.0, 136.0)","(5.5, 6.8, 6.746875)","(11.0, 14.0, 13.6)","(2.25, 2.54, 2.5553488372093023)","(21.0, 38.0, 34.888888888888886)","(9.0, 12.0, 11.696428571428571)","(4.2, 5.1, 5.0927999999999995)","(12.0, 17.5, 16.833333333333332)"
09-01-2023 16:13:46.476878,"(71.0, 140.0, 138.0)","(5.5, 6.8, 6.744262295081967)","(11.0, 14.0, 13.538461538461538)","(2.25, 2.56, 2.5523809523809526)","(21.0, 38.0, 34.888888888888886)","(9.0, 12.0, 11.65)","(4.2, 5.1, 5.081751824817518)","(12.0, 17.0, 16.6875)"
09-01-2023 16:13:47.819173,"(71.0, 140.0, 138.0)","(5.5, 6.8, 6.739285714285714)","(11.0, 14.0, 13.538461538461538)","(2.25, 2.56, 2.593571428571429)","(21.0, 38.0, 34.888888888888886)","(9.0, 12.0, 11.65)","(4.2, 5.1, 5.081751824817518)","(12.0, 17.0, 16.666666666666668)"
09-01-2023 16:13:49.126847,"(71.0, 140.0, 137.5)","(5.5, 6.8, 6.739285714285714)","(11.0, 14.0, 13.552631578947368)","(2.25, 2.6, 2.5890322580645164)","(21.0, 38.0, 34.08)","(9.0, 12.0, 11.639344262295083)","(4.2, 5.1, 5.093333333333333)","(12.0, 17.0, 16.571428571428573)"
09-01-2023 16:13:50.352339,"(71.0, 140.0, 137.5)","(5.5, 6.8, 6.739285714285714)","(11.0, 14.0, 13.552631578947368)","(2.25, 2.6, 2.5890322580645164)","(21.0, 36.0, 34.08)","(9.0, 12.0, 11.639344262295083)","(4.2, 5.1, 5.093333333333333)","(12.0, 17.0, 16.571428571428573)"
09-01-2023 16:13:51.622906,"(71.0, 140.0, 138.0)","(5.5, 6.8, 6.7375)","(11.0, 14.0, 13.511627906976745)","(2.25, 2.58, 2.5873239436619717)","(21.0, 36.0, 34.15384615384615)","(9.0, 12.0, 11.625)","(4.2, 5.2, 5.091666666666667)","(12.0, 17.0, 16.6)"
09-01-2023 16:13:53.020332,"(71.0, 140.0, 138.0)","(5.5, 6.8, 6.784)","(11.0, 14.0, 13.243243243243244)","(2.25, 2.6, 2.579047619047619)","(21.0, 36.0, 34.15384615384615)","(9.0, 12.0, 11.970588235294118)","(4.2, 5.1, 4.995833333333334)","(12.0, 17.0, 16.607142857142858)"
09-01-2023 16:13:54.275528,"(71.0, 140.0, 137.77777777777777)","(5.5, 7.0, 6.810344827586206)","(11.0, 13.5, 13.243243243243244)","(2.25, 2.6, 2.582608695652174)","(21.0, 36.0, 33.4)","(9.0, 12.0, 11.932692307692308)","(4.2, 5.0, 4.9818181818181815)","(12.0, 17.0, 16.566666666666666)"
09-01-2023 16:13:55.541385,"(71.0, 140.0, 138.0)","(5.5, 7.0, 6.826086956521739)","(11.0, 13.5, 13.186046511627907)","(2.25, 2.6, 2.539107142857143)","(21.0, 36.0, 33.12)","(9.0, 12.0, 11.96078431372549)","(4.2, 5.0, 5.143157894736842)","(12.0, 17.0, 16.642857142857142)"
09-01-2023 16:13:57.091970,"(71.0, 140.0, 137.14285714285714)","(5.5, 7.0, 6.820895522388059)","(11.0, 13.5, 13.05)","(2.25, 2.54, 2.5358823529411767)","(21.0, 36.0, 32.689655172413794)","(9.0, 12.0, 11.989583333333334)","(4.2, 5.2, 5.137373737373737)","(12.0, 17.0, 16.627906976744185)"
09-01-2023 16:13:59.471734,"(71.0, 140.0, 137.14285714285714)","(5.5, 6.8, 6.76875)","(11.0, 13.5, 13.033333333333333)","(2.25, 2.56, 2.5369395017793597)","(21.0, 36.0, 33.13636363636363)","(9.0, 12.0, 11.991071428571429)","(4.2, 5.2, 5.133333333333334)","(12.0, 17.0, 16.633333333333333)"
09-01-2023 16:14:00.952510,"(71.0, 140.0, 137.14285714285714)","(5.5, 6.8, 6.762962962962963)","(11.0, 13.5, 13.772727272727273)","(2.25, 2.56, 2.486530612244898)","(21.0, 36.0, 33.13636363636363)","(9.0, 12.0, 12.022222222222222)","(4.0, 5.2, 5.127272727272727)","(12.0, 17.0, 16.083333333333332)"
09-01-2023 16:14:02.185383,"(71.0, 140.0, 136.66666666666666)","(5.5, 7.0, 6.762962962962963)","(11.0, 14.0, 13.772727272727273)","(2.25, 2.5, 2.486530612244898)","(21.0, 36.0, 33.13636363636363)","(9.0, 12.5, 12.022222222222222)","(4.0, 5.2, 5.127272727272727)","(12.0, 16.5, 16.083333333333332)"
09-01-2023 16:14:03.427633,"(71.0, 150.0, 129.375)","(5.5, 7.0, 6.738775510204081)","(11.0, 14.5, 14.125)","(2.25, 2.5, 2.478823529411765)","(21.0, 36.0, 32.68421052631579)","(9.0, 12.5, 12.12)","(4.0, 5.2, 5.116666666666666)","(12.0, 16.5, 16.120689655172413)"
09-01-2023 16:14:04.708435,"(71.0, 150.0, 129.375)","(5.5, 7.0, 6.738775510204081)","(11.0, 14.5, 14.125)","(2.25, 2.5, 2.478823529411765)","(21.0, 36.0, 30.0)","(9.0, 12.5, 12.083333333333334)","(4.0, 5.2, 5.144444444444445)","(12.0, 16.5, 15.944444444444445)"
09-01-2023 16:14:06.285374,"(71.0, 150.0, 129.375)","(5.5, 7.0, 6.55)","(11.0, 13.0, 13.636363636363637)","(2.25, 2.54, 2.6144000000000003)","(21.0, 30.0, 35.111111111111114)","(9.0, 12.0, 11.925)","(4.0, 5.1, 5.059523809523809)","(12.0, 16.0, 15.333333333333334)"
09-01-2023 16:14:07.723131,"(71.0, 150.0, 129.375)","(5.5, 6.6, 6.5027027027027025)","(11.0, 14.0, 13.487804878048781)","(2.25, 2.62, 2.655111111111111)","(21.0, 34.0, 33.93939393939394)","(9.0, 12.0, 11.841269841269842)","(4.0, 5.1, 5.058536585365854)","(12.0, 15.5, 15.222222222222221)"
09-01-2023 16:14:09.050268,"(71.0, 150.0, 130.58823529411765)","(5.5, 6.6, 6.5027027027027025)","(11.0, 13.5, 13.350877192982455)","(2.25, 2.68, 2.646)","(21.0, 34.0, 33.888888888888886)","(9.0, 12.0, 12.067307692307692)","(4.0, 5.1, 5.058536585365854)","(12.0, 15.5, 15.153846153846153)"
09-01-2023 16:14:10.439387,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.6, 6.501449275362319)","(11.0, 13.5, 13.166666666666666)","(2.25, 2.68, 2.658857142857143)","(21.0, 34.0, 33.8)","(9.0, 12.5, 11.942622950819672)","(4.0, 5.1, 5.0227272727272725)","(12.0, 15.5, 15.105263157894736)"
09-01-2023 16:14:11.753121,"(71.0, 150.0, 130.58823529411765)","(5.5, 6.6, 6.506329113924051)","(11.0, 13.5, 13.416666666666666)","(2.25, 2.7, 2.6413333333333333)","(21.0, 34.0, 33.04)","(9.0, 12.0, 11.99090909090909)","(4.0, 5.1, 5.0227272727272725)","(12.0, 15.5, 15.166666666666666)"
09-01-2023 16:14:13.046693,"(71.0, 150.0, 130.58823529411765)","(5.5, 6.6, 6.521739130434782)","(11.0, 13.5, 13.46551724137931)","(2.25, 2.66, 2.626067415730337)","(21.0, 34.0, 31.2)","(9.0, 12.0, 12.040816326530612)","(4.0, 5.1, 4.925396825396826)","(12.0, 15.5, 15.095238095238095)"
09-01-2023 16:14:14.273307,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.6, 6.555555555555555)","(11.0, 13.5, 13.409090909090908)","(2.25, 2.64, 2.59622641509434)","(21.0, 34.0, 31.935483870967744)","(9.0, 12.5, 12.321052631578947)","(4.0, 5.0, 4.931386861313869)","(12.0, 15.5, 15.105263157894736)"
09-01-2023 16:14:15.508608,"(71.0, 150.0, 130.58823529411765)","(5.5, 6.6, 6.558490566037736)","(11.0, 13.5, 13.3125)","(2.25, 2.6, 2.552558139534884)","(21.0, 34.0, 31.935483870967744)","(9.0, 12.5, 13.05813953488372)","(4.0, 5.0, 4.922794117647059)","(12.0, 15.5, 15.364864864864865)"
09-01-2023 16:14:16.685086,"(71.0, 150.0, 130.58823529411765)","(5.5, 6.6, 6.566336633663367)","(11.0, 13.5, 13.653846153846153)","(2.25, 2.56, 2.5275555555555558)","(21.0, 34.0, 31.935483870967744)","(9.0, 13.5, 13.136363636363637)","(4.0, 5.0, 4.935294117647059)","(12.0, 15.5, 15.364864864864865)"
09-01-2023 16:14:17.827007,"(71.0, 150.0, 132.6315789473684)","(5.5, 6.8, 6.596551724137931)","(11.0, 14.0, 13.618181818181817)","(2.25, 2.54, 2.524137931034483)","(21.0, 34.0, 31.935483870967744)","(9.0, 13.5, 13.2)","(4.0, 5.0, 5.0125)","(12.0, 15.5, 15.36111111111111)"
09-01-2023 16:14:18.989814,"(71.0, 150.0, 132.6315789473684)","(5.5, 6.8, 6.5175)","(11.0, 14.0, 13.435897435897436)","(2.25, 2.54, 2.570909090909091)","(21.0, 34.0, 30.8)","(9.0, 13.5, 13.931578947368422)","(4.0, 5.1, 5.1034482758620685)","(12.0, 15.5, 15.182926829268293)"
09-01-2023 16:14:20.333877,"(71.0, 150.0, 129.375)","(5.5, 6.6, 6.441860465116279)","(11.0, 14.0, 12.946428571428571)","(2.25, 2.58, 2.6036363636363635)","(21.0, 34.0, 30.8)","(9.0, 14.0, 13.979166666666666)","(4.0, 5.2, 5.09)","(12.0, 15.5, 15.1875)"
09-01-2023 16:14:21.807594,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.6, 6.425641025641026)","(11.0, 13.0, 12.990384615384615)","(2.25, 2.62, 2.5904347826086958)","(21.0, 34.0, 29.216216216216218)","(9.0, 14.0, 14.296610169491526)","(4.0, 5.1, 5.062962962962962)","(12.0, 15.5, 15.144736842105264)"
09-01-2023 16:14:23.057026,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.6, 6.503846153846154)","(11.0, 13.0, 12.990384615384615)","(2.25, 2.6, 2.58)","(21.0, 30.0, 27.2)","(9.0, 14.5, 14.358490566037736)","(4.0, 5.1, 5.062962962962962)","(12.0, 15.5, 15.090909090909092)"
09-01-2023 16:14:28.781542,"(71.0, 150.0, 129.375)","(5.5, 6.6, 6.473684210526316)","(11.0, 13.0, 13.25)","(2.25, 2.6, 2.63844776119403)","(21.0, 28.0, 27.294117647058822)","(9.0, 14.5, 13.88425925925926)","(4.0, 5.1, 4.988235294117647)","(12.0, 16.0, 15.664772727272727)"
09-01-2023 16:14:30.291768,"(71.0, 150.0, 129.375)","(5.5, 6.6, 6.4)","(11.0, 13.5, 13.359375)","(2.25, 2.64, 2.643364839319471)","(21.0, 28.0, 27.0)","(9.0, 14.0, 13.73913043478261)","(4.0, 5.0, 5.068421052631579)","(12.0, 16.0, 15.661111111111111)"
09-01-2023 16:14:31.593452,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.4, 6.313846153846154)","(11.0, 13.5, 13.302631578947368)","(2.25, 2.66, 2.643364839319471)","(21.0, 28.0, 27.0)","(9.0, 14.0, 13.75)","(4.0, 5.1, 5.068421052631579)","(12.0, 16.0, 15.828025477707007)"
09-01-2023 16:14:32.845310,"(71.0, 150.0, 131.66666666666666)","(5.5, 6.4, 6.313846153846154)","(11.0, 13.5, 13.26923076923077)","(2.25, 2.66, 2.643587786259542)","(21.0, 28.0, 27.25)","(10.0, 14.0, 13.647058823529411)","(4.0, 5.1, 4.983333333333333)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:34.153693,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.314720812182742)","(11.0, 13.5, 13.26923076923077)","(2.25, 2.66, 2.622114537444934)","(21.0, 28.0, 27.25)","(10.0, 14.0, 13.384615384615385)","(4.0, 5.2, 5.027777777777778)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:35.499157,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.332544378698225)","(11.0, 13.5, 13.26923076923077)","(2.25, 2.66, 2.639154929577465)","(21.0, 28.0, 27.25)","(10.0, 14.0, 13.380434782608695)","(4.0, 5.2, 5.053488372093023)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:36.735522,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.332544378698225)","(11.0, 13.5, 13.26923076923077)","(2.25, 2.66, 2.6231884057971016)","(21.0, 28.0, 27.25)","(10.0, 14.0, 13.393617021276595)","(4.0, 5.1, 4.987804878048781)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:38.049483,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.33448275862069)","(11.0, 13.5, 13.333333333333334)","(2.25, 2.64, 2.63)","(21.0, 28.0, 27.25)","(10.0, 14.0, 13.34)","(4.0, 5.0, 4.989583333333333)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:39.376302,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.33448275862069)","(11.0, 13.5, 13.325581395348838)","(2.25, 2.66, 2.627123287671233)","(21.0, 28.0, 27.333333333333332)","(10.0, 14.0, 13.153846153846153)","(4.0, 5.0, 4.989583333333333)","(12.0, 16.0, 15.833333333333334)"
09-01-2023 16:14:40.761183,"(71.0, 150.0, 123.75)","(5.5, 6.4, 6.33448275862069)","(11.0, 13.5, 13.323529411764707)","(2.25, 2.66, 2.6193548387096777)","(21.0, 28.0, 27.333333333333332)","(10.0, 14.0, 13.16)","(4.0, 5.0, 5.01304347826087)","(12.0, 16.0, 15.808270676691729)"
09-01-2023 16:14:42.233308,"(71.0, 150.0, 127.5)","(5.5, 6.4, 6.33448275862069)","(11.0, 13.5, 13.323529411764707)","(2.25, 2.64, 2.6193548387096777)","(21.0, 28.0, 27.454545454545453)","(10.0, 14.0, 13.459016393442623)","(4.0, 5.1, 5.029166666666667)","(12.0, 16.0, 15.814049586776859)"
09-01-2023 16:14:43.564612,"(71.0, 150.0, 127.5)","(5.5, 6.4, 6.363636363636364)","(11.0, 13.5, 13.352941176470589)","(2.25, 2.64, 2.6193548387096777)","(21.0, 28.0, 27.454545454545453)","(10.0, 14.0, 13.266666666666667)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.799212598425196)"
09-01-2023 16:14:44.849489,"(71.0, 150.0, 127.5)","(5.5, 6.6, 6.568992248062015)","(11.0, 13.5, 12.994318181818182)","(2.25, 2.64, 2.632)","(21.0, 28.0, 27.130434782608695)","(10.0, 14.0, 13.266666666666667)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.799212598425196)"
09-01-2023 16:14:46.314335,"(71.0, 150.0, 127.5)","(5.5, 6.6, 6.466666666666667)","(11.0, 13.0, 12.994318181818182)","(2.25, 2.64, 2.632)","(21.0, 28.0, 27.047619047619047)","(10.0, 14.0, 13.19047619047619)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.799212598425196)"
09-01-2023 16:14:47.678665,"(71.0, 150.0, 127.5)","(5.5, 6.6, 6.466666666666667)","(11.0, 13.0, 12.994318181818182)","(2.25, 2.64, 2.6042857142857145)","(21.0, 28.0, 27.047619047619047)","(10.0, 14.0, 13.182835820895523)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.799212598425196)"
09-01-2023 16:14:49.028244,"(71.0, 150.0, 133.63636363636363)","(5.5, 6.6, 6.478947368421053)","(11.0, 13.0, 12.994318181818182)","(2.25, 2.62, 2.598)","(21.0, 28.0, 27.047619047619047)","(10.0, 14.0, 13.182835820895523)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.789256198347108)"
09-01-2023 16:14:50.426030,"(71.0, 150.0, 133.63636363636363)","(5.5, 6.6, 6.478947368421053)","(11.0, 13.0, 12.994318181818182)","(2.25, 2.6, 2.598)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.182835820895523)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.830188679245284)"
09-01-2023 16:14:52.097008,"(71.0, 150.0, 133.63636363636363)","(5.5, 6.6, 6.478947368421053)","(11.0, 13.0, 12.992424242424242)","(2.25, 2.6, 2.592)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.151162790697674)","(4.0, 5.1, 5.026086956521739)","(12.0, 16.0, 16.21698113207547)"
09-01-2023 16:14:53.765664,"(71.0, 150.0, 127.5)","(5.5, 6.6, 6.478947368421053)","(11.0, 13.0, 13.247252747252748)","(2.25, 2.6, 2.597058823529412)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.151162790697674)","(4.0, 5.1, 5.02093023255814)","(12.0, 16.5, 16.203389830508474)"
09-01-2023 16:14:56.899106,"(71.0, 150.0, 127.5)","(5.5, 6.6, 6.478947368421053)","(11.0, 13.5, 13.2012987012987)","(2.25, 2.6, 2.597058823529412)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.151162790697674)","(4.0, 5.1, 5.017073170731707)","(12.0, 17.0, 16.554347826086957)"
09-01-2023 16:14:58.373034,"(71.0, 150.0, 124.28571428571429)","(5.5, 6.6, 6.463013698630137)","(11.0, 13.5, 13.25257731958763)","(2.25, 2.6, 2.593939393939394)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.325)","(4.0, 5.1, 5.002857142857143)","(12.0, 17.0, 16.504950495049506)"
09-01-2023 16:14:59.672639,"(71.0, 150.0, 124.28571428571429)","(5.5, 6.6, 6.4759493670886075)","(11.0, 13.5, 13.25257731958763)","(2.25, 2.6, 2.595)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.225)","(4.0, 5.1, 5.002857142857143)","(12.0, 17.0, 16.504950495049506)"
09-01-2023 16:15:00.988062,"(71.0, 150.0, 124.28571428571429)","(5.5, 6.6, 6.411538461538462)","(11.0, 13.5, 13.25257731958763)","(2.25, 2.6, 2.594074074074074)","(21.0, 28.0, 26.571428571428573)","(10.0, 14.0, 13.295454545454545)","(4.0, 5.1, 5.002857142857143)","(12.0, 17.0, 16.504950495049506)"
09-01-2023 16:15:02.338528,"(71.0, 150.0, 124.28571428571429)","(5.5, 6.6, 6.578571428571428)","(11.0, 13.5, 13.214285714285714)","(2.25, 2.6, 2.536)","(21.0, 28.0, 27.333333333333332)","(10.0, 14.0, 13.464285714285714)","(4.0, 5.1, 5.038738738738738)","(12.0, 17.0, 16.579545454545453)"
09-01-2023 16:15:03.717630,"(71.0, 150.0, 126.0)","(5.5, 6.6, 6.578571428571428)","(11.0, 13.5, 13.366666666666667)","(2.25, 2.6, 2.5726315789473686)","(21.0, 28.0, 26.25)","(10.0, 14.0, 13.793103448275861)","(4.0, 5.1, 4.784848484848485)","(12.0, 17.0, 16.630434782608695)"
09-01-2023 16:15:05.037842,"(71.0, 150.0, 145.0)","(5.5, 6.8, 6.526495726495726)","(11.0, 13.5, 13.379310344827585)","(2.25, 2.62, 2.6076923076923078)","(21.0, 28.0, 27.0)","(10.0, 14.0, 13.61111111111111)","(4.0, 4.8, 4.775)","(12.0, 17.0, 16.622222222222224)"
09-01-2023 16:15:06.372604,"(71.0, 150.0, 145.0)","(5.5, 6.8, 6.71858407079646)","(11.0, 14.0, 13.947368421052632)","(2.25, 2.62, 2.6125000000000003)","(21.0, 28.0, 26.676470588235293)","(10.0, 14.0, 13.61111111111111)","(4.0, 4.8, 4.805084745762712)","(12.0, 17.0, 16.622222222222224)"
09-01-2023 16:15:07.698353,"(71.0, 150.0, 145.0)","(5.5, 6.8, 6.71858407079646)","(11.0, 14.0, 13.947368421052632)","(2.25, 2.62, 2.6125000000000003)","(21.0, 28.0, 26.676470588235293)","(10.0, 14.0, 13.61111111111111)","(4.0, 4.9, 4.770886075949368)","(12.0, 17.0, 16.622222222222224)"
09-01-2023 16:15:08.912454,"(71.0, 150.0, 145.0)","(5.5, 6.8, 6.745652173913043)","(11.0, 14.0, 13.947368421052632)","(2.25, 2.62, 2.59)","(20.0, 28.0, 26.676470588235293)","(10.0, 14.0, 13.6875)","(4.0, 4.9, 4.770886075949368)","(12.0, 17.0, 16.622222222222224)"
