,Emmas Portrait,Pyrenees Blazer,Cruising Loren,Philip Marlowe,Another Six,Ranger Ricksen,Jellybean Jam,Aston Zabbar
16-12-2022 13:26:58.468791,"(3.5, 4.2, 4.0285714285714285)","(4.8, 5.5, 5.3)","(41.0, 230.0, 220.27777777777777)","(14.0, 24.0, 22.666666666666668)","(21.0, 40.0, 39.6)","(5.0, 5.9, 5.6499999999999995)","(4.0, 5.8, 5.573913043478261)","(6.5, 8.2, 7.75)"
16-12-2022 13:26:59.568164,"(3.5, 4.2, 4.0285714285714285)","(4.8, 5.5, 5.3)","(41.0, 230.0, 220.27777777777777)","(14.0, 24.0, 22.666666666666668)","(21.0, 40.0, 39.6)","(5.0, 5.9, 5.66)","(4.0, 5.8, 5.573913043478261)","(6.5, 8.2, 8.044444444444444)"
16-12-2022 13:27:00.677616,"(3.5, 4.2, 4.02)","(4.6, 5.5, 5.266666666666667)","(41.0, 220.0, 125.125)","(15.0, 24.0, 21.666666666666668)","(21.0, 40.0, 39.63636363636364)","(5.0, 6.2, 6.08)","(4.2, 5.8, 5.505263157894737)","(6.5, 8.4, 8.057142857142857)"
16-12-2022 13:27:01.769009,"(3.5, 4.2, 4.181818181818182)","(4.6, 5.5, 5.235294117647059)","(41.0, 220.0, 125.125)","(15.0, 24.0, 21.666666666666668)","(21.0, 40.0, 39.63636363636364)","(5.0, 6.2, 6.076923076923077)","(4.2, 5.6, 5.4035714285714285)","(6.5, 8.4, 8.2125)"
16-12-2022 13:27:02.868091,"(3.5, 4.2, 4.184)","(4.6, 5.4, 5.342857142857143)","(41.0, 200.0, 146.2962962962963)","(15.0, 24.0, 21.666666666666668)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.111111111111112)","(4.2, 5.5, 5.371428571428572)","(6.5, 8.4, 8.210526315789474)"
16-12-2022 13:27:03.965145,"(3.5, 4.3, 4.196153846153846)","(4.6, 5.0, 4.905836575875487)","(41.0, 180.0, 161.25)","(15.0, 22.0, 22.333333333333332)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.144444444444445)","(4.2, 5.5, 5.483333333333333)","(6.5, 8.4, 8.284615384615385)"
16-12-2022 13:27:05.199226,"(3.5, 4.3, 4.196153846153846)","(4.6, 5.0, 4.802439024390244)","(41.0, 180.0, 130.89285714285714)","(15.0, 23.0, 22.333333333333332)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.167741935483871)","(4.2, 5.5, 5.442857142857143)","(6.5, 8.4, 8.284615384615385)"
16-12-2022 13:27:06.301405,"(3.5, 4.3, 4.182142857142857)","(4.6, 5.0, 4.755369127516778)","(41.0, 180.0, 130.89285714285714)","(15.0, 23.0, 22.333333333333332)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.371428571428572)","(4.2, 5.5, 5.483333333333333)","(6.5, 8.4, 8.284615384615385)"
16-12-2022 13:27:07.336193,"(3.5, 4.3, 4.196153846153846)","(4.6, 4.9, 4.775)","(41.0, 180.0, 70.0)","(15.0, 23.0, 22.333333333333332)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.059259259259259)","(4.2, 5.5, 5.327272727272727)","(6.5, 8.4, 8.30625)"
16-12-2022 13:27:08.445212,"(3.5, 4.3, 4.196153846153846)","(4.6, 4.9, 4.8375)","(41.0, 180.0, 70.0)","(15.0, 23.0, 22.846153846153847)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.133333333333334)","(4.2, 5.6, 5.423529411764705)","(6.5, 8.4, 8.30625)"
16-12-2022 13:27:09.468615,"(3.5, 4.3, 4.196153846153846)","(4.6, 4.9, 4.8375)","(41.0, 180.0, 70.0)","(15.0, 23.0, 22.857142857142858)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.0)","(4.2, 5.6, 5.442105263157894)","(6.5, 8.4, 8.177777777777777)"
16-12-2022 13:27:10.456547,"(3.5, 4.3, 4.196153846153846)","(4.6, 4.9, 4.8500000000000005)","(41.0, 180.0, 70.0)","(15.0, 23.0, 22.857142857142858)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.0)","(4.2, 5.6, 5.435)","(6.5, 8.4, 8.114285714285714)"
16-12-2022 13:27:11.533717,"(3.5, 4.3, 4.196153846153846)","(4.6, 5.0, 4.836241610738255)","(41.0, 160.0, 64.16666666666667)","(15.0, 23.0, 22.857142857142858)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.0375000000000005)","(4.2, 5.6, 5.4319999999999995)","(6.5, 8.4, 8.333333333333334)"
16-12-2022 13:27:12.553633,"(3.5, 4.3, 4.173170731707317)","(4.6, 5.0, 4.837908496732026)","(41.0, 150.0, 80.76923076923077)","(15.0, 24.0, 22.4)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.133333333333334)","(4.2, 5.6, 5.447058823529412)","(6.5, 8.4, 8.530434782608696)"
16-12-2022 13:27:13.616200,"(3.5, 4.1, 4.085714285714285)","(4.6, 5.0, 4.84203821656051)","(41.0, 150.0, 80.0)","(15.0, 24.0, 22.4)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.184210526315789)","(4.2, 5.6, 5.555555555555555)","(6.5, 8.6, 8.620000000000001)"
16-12-2022 13:27:14.653684,"(3.5, 4.0, 3.925)","(4.6, 5.0, 4.840522875816993)","(41.0, 150.0, 80.0)","(15.0, 24.0, 22.4)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.184210526315789)","(4.2, 5.6, 5.555555555555555)","(6.5, 8.8, 8.620000000000001)"
16-12-2022 13:27:15.701075,"(3.5, 4.3, 4.083783783783784)","(4.6, 5.0, 4.840522875816993)","(41.0, 150.0, 80.0)","(15.0, 24.0, 22.4)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.184210526315789)","(4.2, 5.6, 5.523076923076923)","(6.5, 8.8, 8.523076923076923)"
16-12-2022 13:27:16.728520,"(3.5, 4.3, 4.083783783783784)","(4.6, 5.0, 4.8389438943894385)","(41.0, 140.0, 64.44444444444444)","(15.0, 24.0, 23.333333333333332)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.039285714285715)","(4.2, 5.6, 5.523076923076923)","(6.5, 8.8, 8.523076923076923)"
16-12-2022 13:27:17.880292,"(3.5, 4.3, 4.084615384615384)","(4.6, 5.0, 4.831141868512111)","(41.0, 140.0, 63.47826086956522)","(15.0, 24.0, 23.466666666666665)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.039285714285715)","(4.2, 5.6, 5.354838709677419)","(6.5, 8.8, 8.523076923076923)"
16-12-2022 13:27:18.956115,"(3.5, 4.3, 4.104651162790698)","(4.6, 5.0, 4.835690235690236)","(41.0, 140.0, 63.47826086956522)","(15.0, 24.0, 23.466666666666665)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.050000000000001)","(4.2, 5.4, 5.49)","(6.5, 8.8, 8.581818181818182)"
16-12-2022 13:27:20.020661,"(3.5, 4.3, 4.104651162790698)","(4.6, 5.0, 4.835690235690236)","(41.0, 140.0, 63.47826086956522)","(15.0, 24.0, 23.466666666666665)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.050000000000001)","(4.2, 5.5, 5.408333333333333)","(6.5, 8.8, 8.581818181818182)"
16-12-2022 13:27:21.102966,"(3.5, 4.3, 4.084615384615384)","(4.6, 5.0, 4.836054421768707)","(41.0, 140.0, 63.47826086956522)","(15.0, 24.0, 23.466666666666665)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.933333333333334)","(4.2, 5.5, 5.4)","(6.5, 8.8, 8.581818181818182)"
16-12-2022 13:27:22.193900,"(3.5, 4.3, 4.084615384615384)","(4.6, 5.0, 4.836054421768707)","(41.0, 130.0, 74.0)","(15.0, 24.0, 23.272727272727273)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.933333333333334)","(4.2, 5.5, 5.4625)","(6.5, 8.8, 8.581818181818182)"
16-12-2022 13:27:23.313282,"(3.5, 4.3, 4.0473684210526315)","(4.6, 5.0, 4.836054421768707)","(41.0, 120.0, 62.72727272727273)","(15.0, 24.0, 23.272727272727273)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.892857142857143)","(4.2, 5.5, 5.393548387096774)","(6.5, 8.8, 8.620000000000001)"
16-12-2022 13:27:24.397724,"(3.5, 4.3, 4.017741935483871)","(4.6, 5.0, 4.806425702811245)","(41.0, 120.0, 72.85714285714286)","(15.0, 24.0, 22.857142857142858)","(21.0, 40.0, 39.5)","(5.0, 5.9, 5.967741935483871)","(4.2, 5.5, 5.393548387096774)","(6.5, 8.8, 8.620000000000001)"
16-12-2022 13:27:25.485218,"(3.5, 4.3, 4.053703703703704)","(4.6, 5.0, 4.806808510638298)","(41.0, 100.0, 72.90322580645162)","(15.0, 24.0, 23.6)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.9)","(4.2, 5.5, 5.3875)","(6.5, 8.8, 8.618181818181819)"
16-12-2022 13:27:26.601861,"(3.5, 4.1, 4.092105263157895)","(4.6, 5.0, 4.813168724279835)","(41.0, 100.0, 71.42857142857143)","(15.0, 25.0, 24.75)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.967741935483871)","(4.2, 5.4, 5.431818181818182)","(6.5, 9.0, 8.56)"
16-12-2022 13:27:27.733755,"(3.5, 4.1, 4.06875)","(4.6, 5.0, 4.813168724279835)","(41.0, 100.0, 71.42857142857143)","(15.0, 25.0, 24.8125)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.967741935483871)","(4.2, 5.5, 5.44)","(6.5, 9.0, 8.56)"
16-12-2022 13:27:28.871477,"(3.5, 4.1, 4.06875)","(4.6, 5.0, 4.813168724279835)","(41.0, 100.0, 71.42857142857143)","(15.0, 25.0, 24.8125)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.977777777777778)","(4.2, 5.5, 5.428571428571429)","(6.5, 9.0, 8.44)"
16-12-2022 13:27:30.005228,"(3.5, 4.1, 4.073684210526316)","(4.6, 5.0, 4.813168724279835)","(41.0, 100.0, 67.74193548387098)","(15.0, 25.0, 24.8125)","(21.0, 40.0, 39.5)","(5.0, 6.2, 5.921739130434783)","(4.2, 5.5, 5.445454545454545)","(6.5, 8.8, 8.428571428571429)"
16-12-2022 13:27:31.047948,"(3.5, 4.1, 4.073684210526316)","(4.6, 5.0, 4.813168724279835)","(41.0, 100.0, 66.66666666666667)","(15.0, 25.0, 24.8125)","(21.0, 40.0, 39.5)","(5.0, 6.4, 6.050000000000001)","(4.2, 5.5, 5.492)","(6.5, 8.6, 8.122727272727273)"
16-12-2022 13:27:32.073396,"(3.5, 4.1, 4.094117647058823)","(4.6, 4.9, 4.807142857142858)","(41.0, 100.0, 72.22222222222223)","(15.0, 27.0, 25.76923076923077)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.083333333333334)","(4.2, 5.6, 5.466666666666667)","(6.5, 8.2, 8.105555555555554)"
16-12-2022 13:27:33.068760,"(3.5, 4.2, 4.057971014492754)","(4.6, 4.9, 4.800000000000001)","(41.0, 100.0, 76.0)","(15.0, 26.0, 25.11111111111111)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.0687500000000005)","(4.2, 5.6, 5.466666666666667)","(6.5, 8.2, 8.07857142857143)"
16-12-2022 13:27:34.030162,"(3.5, 4.2, 4.0600000000000005)","(4.6, 4.9, 4.747619047619048)","(41.0, 100.0, 74.35897435897436)","(15.0, 26.0, 25.53846153846154)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.0687500000000005)","(4.2, 5.6, 5.486486486486486)","(6.5, 8.2, 8.07857142857143)"
16-12-2022 13:27:35.056099,"(3.5, 4.2, 4.0600000000000005)","(4.6, 4.9, 4.793333333333334)","(41.0, 90.0, 81.0)","(15.0, 26.0, 25.53846153846154)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.0687500000000005)","(4.2, 5.6, 5.486486486486486)","(6.5, 8.2, 8.07857142857143)"
16-12-2022 13:27:36.154337,"(3.5, 4.2, 4.0600000000000005)","(4.4, 4.9, 4.793333333333334)","(41.0, 90.0, 78.75)","(15.0, 26.0, 25.53846153846154)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.133333333333334)","(4.2, 5.6, 5.457142857142857)","(6.5, 8.2, 8.07857142857143)"
16-12-2022 13:27:37.226802,"(3.5, 4.2, 4.056)","(4.4, 4.9, 4.7594594594594595)","(41.0, 90.0, 73.63636363636364)","(15.0, 26.0, 25.2)","(21.0, 40.0, 39.5)","(5.0, 6.2, 6.133333333333334)","(4.2, 5.6, 5.425000000000001)","(6.5, 8.2, 8.362962962962962)"
16-12-2022 13:27:38.277923,"(3.5, 4.2, 4.041095890410959)","(4.4, 4.7, 4.668421052631579)","(41.0, 90.0, 66.42857142857143)","(15.0, 26.0, 25.2)","(21.0, 40.0, 39.333333333333336)","(5.0, 6.2, 6.133333333333334)","(4.2, 5.6, 5.425000000000001)","(6.5, 8.4, 8.370588235294118)"
16-12-2022 13:27:39.342270,"(3.5, 4.2, 4.041095890410959)","(4.4, 4.8, 4.735714285714286)","(41.0, 90.0, 64.61538461538461)","(15.0, 26.0, 25.2)","(21.0, 40.0, 39.333333333333336)","(5.0, 6.2, 6.128571428571429)","(4.2, 5.6, 5.425000000000001)","(6.5, 8.4, 8.372972972972974)"
16-12-2022 13:27:40.382394,"(3.5, 4.2, 4.041095890410959)","(4.4, 4.9, 4.735714285714286)","(41.0, 90.0, 64.61538461538461)","(15.0, 26.0, 25.272727272727273)","(21.0, 40.0, 39.333333333333336)","(5.0, 6.2, 6.0285714285714285)","(4.2, 5.6, 5.413333333333334)","(6.5, 8.4, 8.372972972972974)"
16-12-2022 13:27:41.448585,"(3.5, 4.2, 4.0344827586206895)","(4.4, 4.9, 4.75)","(41.0, 90.0, 64.61538461538461)","(15.0, 26.0, 25.272727272727273)","(21.0, 40.0, 39.333333333333336)","(5.0, 6.2, 6.0285714285714285)","(4.2, 5.6, 5.486486486486486)","(6.5, 8.4, 8.382857142857143)"
16-12-2022 13:27:42.636699,"(3.5, 4.2, 4.047727272727273)","(4.4, 4.9, 4.754166666666667)","(41.0, 90.0, 64.61538461538461)","(15.0, 26.0, 28.0)","(21.0, 40.0, 39.6)","(5.0, 6.2, 6.066666666666666)","(4.2, 5.6, 5.444444444444445)","(6.5, 8.4, 7.843037974683544)"
16-12-2022 13:27:43.764726,"(3.5, 4.2, 4.061764705882353)","(4.4, 4.9, 4.754166666666667)","(41.0, 90.0, 64.61538461538461)","(15.0, 29.0, 27.875)","(21.0, 40.0, 39.6)","(5.0, 6.2, 6.155555555555556)","(4.2, 5.6, 5.444444444444445)","(6.5, 8.0, 7.814705882352941)"
16-12-2022 13:27:44.944896,"(3.5, 4.2, 4.051851851851852)","(4.4, 4.9, 4.8031250000000005)","(41.0, 90.0, 64.61538461538461)","(15.0, 29.0, 27.875)","(21.0, 40.0, 34.666666666666664)","(5.0, 6.2, 6.1866666666666665)","(4.2, 5.6, 5.667307692307692)","(6.5, 8.0, 7.814705882352941)"
16-12-2022 13:27:46.066547,"(3.5, 4.2, 4.0575)","(4.4, 4.9, 4.787272727272727)","(41.0, 85.0, 74.35483870967742)","(15.0, 29.0, 26.3)","(21.0, 40.0, 34.666666666666664)","(5.0, 6.2, 6.125)","(4.2, 5.7, 5.793333333333333)","(6.5, 8.0, 7.812820512820513)"
16-12-2022 13:27:47.137898,"(3.5, 4.2, 4.111111111111111)","(4.4, 4.8, 4.7825)","(41.0, 85.0, 74.35483870967742)","(15.0, 29.0, 26.3)","(21.0, 38.0, 33.84615384615385)","(5.0, 6.2, 6.058823529411765)","(4.2, 5.8, 5.741463414634146)","(6.5, 8.0, 7.710891089108911)"
16-12-2022 13:27:48.136673,"(3.5, 4.2, 4.139473684210526)","(4.4, 4.9, 4.8031250000000005)","(41.0, 85.0, 74.35483870967742)","(15.0, 29.0, 26.3)","(21.0, 38.0, 33.84615384615385)","(5.0, 6.2, 6.0687500000000005)","(4.2, 5.8, 5.7894736842105265)","(6.5, 8.0, 7.716666666666667)"
16-12-2022 13:27:49.165861,"(3.5, 4.2, 4.141333333333334)","(4.4, 4.9, 4.773469387755102)","(41.0, 85.0, 74.35483870967742)","(15.0, 28.0, 27.0)","(21.0, 38.0, 33.84615384615385)","(5.0, 6.2, 6.017391304347826)","(4.2, 5.9, 5.7611940298507465)","(6.5, 8.0, 7.716666666666667)"
16-12-2022 13:27:50.171205,"(3.5, 4.2, 4.151428571428571)","(4.4, 4.9, 4.773469387755102)","(41.0, 85.0, 74.35483870967742)","(15.0, 28.0, 27.0)","(21.0, 38.0, 35.2)","(5.0, 6.2, 6.017391304347826)","(4.2, 5.9, 5.7611940298507465)","(6.5, 8.0, 7.724444444444444)"
16-12-2022 13:27:51.251159,"(3.5, 4.2, 4.153623188405797)","(4.4, 4.9, 4.791228070175439)","(41.0, 85.0, 74.35483870967742)","(15.0, 29.0, 27.5)","(21.0, 36.0, 35.2)","(5.0, 6.2, 6.0)","(4.2, 5.9, 5.752941176470588)","(6.5, 8.0, 7.730232558139535)"
16-12-2022 13:27:52.242224,"(3.5, 4.2, 4.155882352941177)","(4.4, 4.9, 4.791228070175439)","(41.0, 85.0, 77.22222222222223)","(15.0, 29.0, 27.571428571428573)","(21.0, 36.0, 35.2)","(5.0, 6.2, 5.952941176470588)","(4.2, 5.8, 5.785714285714286)","(6.5, 8.0, 7.7555555555555555)"
16-12-2022 13:27:53.230920,"(3.5, 4.2, 4.156521739130435)","(4.4, 4.9, 4.794736842105263)","(41.0, 85.0, 73.33333333333333)","(15.0, 29.0, 27.75)","(21.0, 36.0, 35.714285714285715)","(5.0, 6.2, 5.952941176470588)","(4.2, 5.9, 5.814285714285715)","(6.5, 8.0, 7.699999999999999)"
16-12-2022 13:27:54.219086,"(3.5, 4.2, 4.1375)","(4.4, 4.9, 4.755)","(41.0, 85.0, 75.78947368421052)","(15.0, 29.0, 27.75)","(21.0, 36.0, 33.0)","(5.0, 6.2, 6.046153846153846)","(4.2, 5.9, 5.818518518518519)","(6.5, 7.8, 7.707692307692308)"
16-12-2022 13:27:55.239660,"(3.5, 4.3, 4.241025641025641)","(4.4, 4.9, 4.814705882352941)","(41.0, 85.0, 73.33333333333333)","(15.0, 29.0, 27.81818181818182)","(21.0, 36.0, 32.94117647058823)","(5.0, 6.2, 6.0)","(4.2, 5.9, 5.851515151515152)","(6.5, 7.8, 7.648648648648648)"
16-12-2022 13:27:56.331404,"(3.5, 4.2, 4.145)","(4.4, 4.8, 4.785185185185185)","(41.0, 85.0, 69.0909090909091)","(15.0, 28.0, 27.81818181818182)","(21.0, 36.0, 32.94117647058823)","(5.0, 6.2, 5.977142857142858)","(4.2, 5.9, 5.85625)","(6.5, 7.8, 7.614634146341464)"
16-12-2022 13:27:57.454254,"(3.5, 4.2, 4.1755555555555555)","(4.4, 4.8, 4.764044943820225)","(41.0, 85.0, 69.0909090909091)","(15.0, 28.0, 27.81818181818182)","(21.0, 36.0, 32.94117647058823)","(5.0, 6.2, 5.948387096774194)","(4.2, 5.9, 5.85625)","(6.5, 7.8, 7.631111111111111)"
16-12-2022 13:27:58.565793,"(3.5, 4.2, 4.1755555555555555)","(4.4, 4.8, 4.772357723577236)","(41.0, 85.0, 69.0909090909091)","(16.0, 28.0, 27.714285714285715)","(21.0, 36.0, 32.94117647058823)","(5.0, 6.2, 5.905454545454546)","(4.2, 5.9, 5.984615384615385)","(6.5, 7.8, 7.8)"
16-12-2022 13:27:59.805114,"(3.5, 4.2, 4.175)","(4.4, 4.8, 4.693478260869565)","(41.0, 85.0, 67.6923076923077)","(16.0, 28.0, 26.84375)","(21.0, 36.0, 32.8)","(5.0, 6.2, 5.956521739130435)","(4.2, 6.0, 5.793617021276596)","(6.5, 8.0, 7.637499999999999)"
16-12-2022 13:28:00.972084,"(3.5, 4.2, 4.139655172413793)","(4.4, 4.8, 4.693478260869565)","(41.0, 85.0, 67.6923076923077)","(16.0, 29.0, 26.84375)","(21.0, 36.0, 32.76190476190476)","(5.0, 6.0, 5.956521739130435)","(4.2, 5.9, 5.822727272727273)","(6.5, 7.8, 7.614285714285714)"
16-12-2022 13:28:02.078532,"(3.5, 4.2, 4.142622950819672)","(4.4, 4.8, 4.69247311827957)","(41.0, 85.0, 67.5)","(16.0, 29.0, 27.357142857142858)","(21.0, 36.0, 32.90909090909091)","(5.0, 6.0, 5.95)","(4.2, 5.9, 5.822727272727273)","(6.5, 7.8, 7.663157894736842)"
16-12-2022 13:28:03.192113,"(3.5, 4.2, 4.142622950819672)","(4.4, 4.8, 4.69247311827957)","(41.0, 85.0, 66.0)","(16.0, 29.0, 27.344827586206897)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9363636363636365)","(4.2, 5.9, 5.790909090909091)","(6.5, 7.8, 7.699999999999999)"
16-12-2022 13:28:04.283739,"(3.5, 4.2, 4.140625)","(4.4, 4.8, 4.690526315789473)","(41.0, 85.0, 66.0)","(16.0, 29.0, 27.5)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9363636363636365)","(4.2, 5.9, 5.792592592592593)","(6.5, 7.8, 7.873684210526315)"
16-12-2022 13:28:05.386040,"(3.5, 4.2, 4.161616161616162)","(4.4, 4.8, 4.690526315789473)","(41.0, 85.0, 66.0)","(16.0, 28.0, 27.5)","(21.0, 36.0, 31.8)","(5.0, 6.0, 5.884615384615384)","(4.2, 5.9, 5.792592592592593)","(6.5, 8.0, 7.8374999999999995)"
16-12-2022 13:28:06.527313,"(3.5, 4.2, 4.161616161616162)","(4.4, 4.8, 4.7472972972972975)","(41.0, 85.0, 68.03571428571429)","(16.0, 28.0, 27.5)","(21.0, 32.0, 32.07692307692308)","(5.0, 6.0, 5.903225806451613)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.771428571428571)"
16-12-2022 13:28:07.613655,"(3.5, 4.2, 4.151898734177215)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 68.03571428571429)","(16.0, 28.0, 27.5)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.948148148148148)","(4.2, 5.9, 5.79433962264151)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:08.609650,"(3.5, 4.2, 4.0975206611570245)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 68.03571428571429)","(16.0, 28.0, 27.5)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9818181818181815)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:09.618000,"(3.5, 4.2, 4.0975206611570245)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 66.0)","(16.0, 28.0, 27.666666666666668)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9818181818181815)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:10.593285,"(3.5, 4.2, 4.0975206611570245)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 66.0)","(16.0, 28.0, 27.666666666666668)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9818181818181815)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:11.593225,"(3.5, 4.2, 4.0975206611570245)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 66.0)","(16.0, 28.0, 27.666666666666668)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9818181818181815)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:12.684966,"(3.5, 4.2, 4.0975206611570245)","(4.4, 4.8, 4.707272727272727)","(41.0, 85.0, 66.0)","(16.0, 28.0, 27.666666666666668)","(21.0, 36.0, 32.07692307692308)","(5.0, 6.0, 5.9818181818181815)","(4.2, 5.9, 5.786206896551724)","(6.5, 8.0, 7.793548387096774)"
16-12-2022 13:28:13.785362,"(3.6, 4.2, 4.133962264150943)","(4.2, 4.7, 4.695454545454545)","(51.0, 85.0, 68.03571428571429)","(17.0, 26.0, 25.9)","(21.0, 34.0, 28.647058823529413)","(4.6, 6.2, 5.947191011235955)","(4.4, 5.9, 5.8375)","(6.5, 8.0, 7.92)"
16-12-2022 13:28:14.867335,"(3.6, 4.3, 4.272380952380952)","(4.2, 4.7, 4.695454545454545)","(51.0, 85.0, 67.4074074074074)","(17.0, 26.0, 25.9)","(21.0, 32.0, 28.53846153846154)","(4.6, 6.2, 5.883809523809524)","(4.4, 6.0, 5.983333333333333)","(6.5, 8.0, 7.855555555555555)"
16-12-2022 13:28:15.940124,"(3.6, 4.3, 4.281553398058253)","(4.2, 4.8, 4.650704225352112)","(51.0, 85.0, 67.4074074074074)","(17.0, 26.0, 25.5625)","(21.0, 30.0, 28.5)","(4.6, 6.2, 5.860377358490566)","(4.4, 6.0, 5.983333333333333)","(6.5, 8.0, 7.804878048780488)"
16-12-2022 13:28:17.035335,"(3.6, 4.3, 4.281553398058253)","(4.2, 4.8, 4.650704225352112)","(51.0, 85.0, 67.4074074074074)","(17.0, 26.0, 25.428571428571427)","(21.0, 30.0, 28.6)","(4.6, 6.2, 5.8538461538461535)","(4.4, 6.2, 5.947727272727273)","(6.5, 8.0, 7.822222222222222)"
16-12-2022 13:28:18.196863,"(3.6, 4.3, 4.2823529411764705)","(4.2, 4.8, 4.650704225352112)","(51.0, 85.0, 67.4074074074074)","(17.0, 26.0, 25.363636363636363)","(21.0, 29.0, 28.5)","(4.6, 6.2, 5.904255319148937)","(4.4, 6.2, 6.191666666666666)","(6.5, 8.0, 7.832558139534884)"
16-12-2022 13:28:19.391317,"(3.6, 4.3, 4.280851063829787)","(4.2, 4.7, 4.666666666666667)","(51.0, 85.0, 65.20833333333333)","(17.0, 26.0, 25.083333333333332)","(21.0, 29.0, 28.6)","(4.6, 6.0, 5.85)","(4.4, 6.2, 6.19)","(6.5, 8.0, 7.885714285714285)"
16-12-2022 13:28:20.605331,"(3.6, 4.3, 4.280851063829787)","(4.2, 4.7, 4.627777777777777)","(51.0, 85.0, 65.20833333333333)","(17.0, 26.0, 25.083333333333332)","(21.0, 29.0, 28.6)","(4.6, 6.0, 5.844230769230769)","(4.4, 6.2, 6.2)","(6.5, 8.0, 7.885714285714285)"
16-12-2022 13:28:21.824098,"(3.6, 4.3, 4.280851063829787)","(4.2, 4.7, 4.627777777777777)","(51.0, 85.0, 65.20833333333333)","(17.0, 26.0, 25.083333333333332)","(21.0, 29.0, 28.6)","(4.6, 6.0, 5.7250000000000005)","(4.4, 6.4, 6.333333333333334)","(6.5, 8.0, 7.885714285714285)"
16-12-2022 13:28:22.972368,"(3.6, 4.3, 4.2745098039215685)","(4.2, 4.7, 4.617857142857143)","(51.0, 85.0, 65.20833333333333)","(17.0, 26.0, 25.066666666666666)","(21.0, 29.0, 28.5)","(4.6, 5.9, 5.638888888888888)","(4.4, 6.4, 6.622222222222223)","(6.5, 8.0, 7.885714285714285)"
16-12-2022 13:28:24.034379,"(3.6, 4.3, 4.276767676767677)","(4.2, 4.7, 4.588372093023256)","(51.0, 85.0, 69.16666666666667)","(17.0, 26.0, 25.066666666666666)","(21.0, 29.0, 28.5)","(4.6, 5.7, 5.638888888888888)","(4.4, 6.8, 6.622222222222223)","(6.5, 8.0, 7.885714285714285)"
16-12-2022 13:28:25.086842,"(3.6, 4.3, 4.270886075949367)","(4.2, 4.7, 4.593333333333334)","(51.0, 80.0, 65.80645161290323)","(17.0, 26.0, 25.066666666666666)","(21.0, 29.0, 28.6)","(4.6, 5.6, 5.5)","(4.4, 6.8, 6.6909090909090905)","(6.5, 8.0, 7.866666666666666)"
