,Money Run,Mean Blake,Sly Dunbar,Pattaya Pete,Club Model,Royal Emgrand,Acting Foolish,Trip Hazard
11-01-2023 15:36:02.855089,"(71.0, 180.0, 170.3448275862069)","(2.6, 3.25, 3.183333333333333)","(21.0, 30.0, 28.625)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.153191489361702)","(7.5, 10.5, 10.202380952380953)","(3.7, 4.4, 4.284375)","(9.0, 11.0, 10.287878787878787)"
11-01-2023 15:36:04.056345,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.25, 3.214)","(21.0, 29.0, 28.76923076923077)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.108333333333333)","(7.5, 10.5, 10.162162162162161)","(3.7, 4.3, 4.284375)","(9.0, 11.0, 10.25)"
11-01-2023 15:36:05.229617,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.25, 3.214)","(21.0, 29.0, 29.25)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.171428571428572)","(7.5, 10.5, 10.202380952380953)","(3.7, 4.3, 4.275)","(9.0, 11.0, 10.25)"
11-01-2023 15:36:06.681350,"(71.0, 180.0, 170.3448275862069)","(2.6, 3.25, 3.2294117647058824)","(21.0, 30.0, 29.25)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.171428571428572)","(7.5, 10.5, 10.202380952380953)","(3.7, 4.3, 4.254545454545455)","(9.0, 11.0, 10.25)"
11-01-2023 15:36:07.992973,"(71.0, 180.0, 170.3448275862069)","(2.6, 3.25, 3.21)","(21.0, 30.0, 28.5)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.153191489361702)","(7.5, 10.5, 10.202380952380953)","(3.7, 4.3, 4.283333333333333)","(9.0, 11.0, 10.321428571428571)"
11-01-2023 15:36:09.163316,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.3, 3.21)","(21.0, 30.0, 27.6)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.153191489361702)","(7.5, 10.5, 10.923076923076923)","(3.7, 4.3, 4.25625)","(9.0, 11.0, 10.321428571428571)"
11-01-2023 15:36:10.432328,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.3, 3.216666666666667)","(21.0, 30.0, 29.0)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.171428571428572)","(7.5, 11.0, 10.666666666666666)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.304878048780488)"
11-01-2023 15:36:12.019075,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.25, 3.2181818181818183)","(21.0, 30.0, 28.4)","(31.0, 44.0, 43.904761904761905)","(4.4, 5.3, 5.114285714285715)","(7.5, 11.0, 11.016129032258064)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.329411764705883)"
11-01-2023 15:36:13.245962,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.25, 3.226086956521739)","(21.0, 30.0, 29.11111111111111)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.107692307692308)","(7.5, 11.5, 11.066666666666666)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.173913043478262)"
11-01-2023 15:36:14.514350,"(71.0, 180.0, 170.96774193548387)","(2.6, 3.25, 3.2225)","(21.0, 30.0, 29.666666666666668)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.117241379310345)","(7.5, 11.5, 11.242857142857144)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.065573770491802)"
11-01-2023 15:36:15.745129,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.25, 3.2225)","(21.0, 30.0, 29.666666666666668)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.117241379310345)","(7.5, 11.5, 11.242857142857144)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.017241379310345)"
11-01-2023 15:36:16.961751,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.25, 3.2416666666666667)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.141379310344828)","(7.5, 11.5, 11.166666666666666)","(3.7, 4.3, 4.25)","(9.0, 11.0, 10.186206896551724)"
11-01-2023 15:36:18.115819,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.3, 3.2511111111111113)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.141379310344828)","(7.5, 11.5, 11.166666666666666)","(3.7, 4.3, 4.25)","(9.0, 10.5, 10.15)"
11-01-2023 15:36:19.258124,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.3, 3.2511111111111113)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.147826086956521)","(7.5, 11.5, 11.242857142857144)","(3.7, 4.3, 4.25)","(9.0, 10.5, 10.113793103448277)"
11-01-2023 15:36:20.574770,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.3, 3.26)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.086666666666667)","(7.5, 11.5, 11.18421052631579)","(3.7, 4.3, 4.218181818181819)","(9.0, 10.5, 10.16060606060606)"
11-01-2023 15:36:21.754942,"(71.0, 180.0, 168.33333333333334)","(2.6, 3.3, 3.26)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.086666666666667)","(7.5, 11.5, 11.175675675675675)","(3.7, 4.3, 4.241935483870968)","(9.0, 10.5, 10.16060606060606)"
11-01-2023 15:36:22.867786,"(71.0, 180.0, 168.33333333333334)","(2.6, 3.3, 3.2549019607843137)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.104)","(7.5, 11.5, 11.235294117647058)","(3.7, 4.3, 4.241935483870968)","(9.0, 10.5, 9.91304347826087)"
11-01-2023 15:36:23.980390,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.35, 3.3)","(21.0, 30.0, 28.5)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.104)","(7.5, 11.5, 11.095238095238095)","(3.7, 4.3, 4.241935483870968)","(8.5, 10.0, 9.896296296296295)"
11-01-2023 15:36:25.105231,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.35, 3.26)","(21.0, 30.0, 28.5)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.104)","(7.5, 11.5, 10.975)","(3.7, 4.3, 4.219047619047619)","(8.5, 10.0, 9.904)"
11-01-2023 15:36:26.162503,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.35, 3.3)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.92)","(4.4, 5.2, 5.086666666666667)","(7.5, 11.5, 10.975)","(3.7, 4.3, 4.219047619047619)","(8.5, 10.0, 9.904)"
11-01-2023 15:36:27.259546,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.35, 3.3)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.916666666666664)","(4.4, 5.2, 5.086666666666667)","(8.0, 11.5, 10.975)","(3.7, 4.3, 4.241379310344827)","(8.5, 10.0, 9.866666666666667)"
11-01-2023 15:36:28.450464,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.35, 3.3000000000000003)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.916666666666664)","(4.4, 5.2, 5.104)","(8.0, 11.5, 11.027777777777779)","(3.7, 4.3, 4.241379310344827)","(8.5, 10.0, 9.666666666666666)"
11-01-2023 15:36:29.564072,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.35, 3.2986486486486486)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.916666666666664)","(4.4, 5.2, 5.086666666666667)","(8.0, 11.5, 10.975)","(3.7, 4.3, 4.229166666666667)","(8.5, 10.0, 9.644444444444444)"
11-01-2023 15:36:30.705686,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.35, 3.301923076923077)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.916666666666664)","(4.4, 5.2, 5.086666666666667)","(8.0, 11.5, 10.869565217391305)","(3.7, 4.3, 4.219047619047619)","(8.5, 10.0, 9.77142857142857)"
11-01-2023 15:36:31.800740,"(71.0, 180.0, 167.82608695652175)","(2.6, 3.35, 3.30625)","(21.0, 30.0, 28.22222222222222)","(31.0, 44.0, 43.916666666666664)","(4.4, 5.2, 5.086666666666667)","(8.0, 11.0, 10.863636363636363)","(3.7, 4.3, 4.280555555555555)","(8.5, 10.0, 9.694736842105263)"
11-01-2023 15:36:32.939101,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.3, 3.2583333333333333)","(21.0, 30.0, 28.5)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.2, 5.1909090909090905)","(8.0, 11.0, 10.869565217391305)","(3.7, 4.3, 4.279411764705882)","(8.5, 9.8, 9.67878787878788)"
11-01-2023 15:36:33.991058,"(71.0, 180.0, 167.27272727272728)","(2.6, 3.3, 3.2583333333333333)","(21.0, 30.0, 29.307692307692307)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.3, 5.123529411764705)","(8.0, 11.0, 11.148148148148149)","(3.7, 4.3, 4.272)","(8.5, 9.8, 9.694736842105264)"
11-01-2023 15:36:35.064327,"(71.0, 170.0, 150.85106382978722)","(2.6, 3.3, 3.264705882352941)","(21.0, 28.0, 27.923076923076923)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.3, 5.123529411764705)","(8.0, 11.5, 11.23469387755102)","(3.7, 4.3, 4.272)","(8.5, 9.8, 9.675)"
11-01-2023 15:36:36.136762,"(71.0, 170.0, 150.85106382978722)","(2.6, 3.3, 3.2679012345679013)","(21.0, 28.0, 27.923076923076923)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.3, 5.123529411764705)","(8.0, 11.5, 11.23469387755102)","(3.7, 4.3, 4.270833333333333)","(8.5, 9.8, 9.675)"
11-01-2023 15:36:37.255059,"(71.0, 170.0, 153.33333333333334)","(2.6, 3.3, 3.2714285714285714)","(21.0, 28.0, 27.923076923076923)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.3, 5.116129032258065)","(8.0, 11.5, 11.282608695652174)","(3.7, 4.3, 4.270833333333333)","(8.5, 9.8, 9.657142857142858)"
11-01-2023 15:36:38.376467,"(71.0, 170.0, 153.33333333333334)","(2.6, 3.3, 3.269014084507042)","(21.0, 30.0, 29.57142857142857)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.2, 5.11875)","(8.0, 11.5, 11.282608695652174)","(3.7, 4.3, 4.270833333333333)","(8.5, 9.8, 9.657142857142858)"
11-01-2023 15:36:39.531601,"(71.0, 170.0, 156.95652173913044)","(2.6, 3.3, 3.2777777777777777)","(21.0, 30.0, 29.57142857142857)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.2, 5.102702702702703)","(8.0, 11.5, 11.318181818181818)","(3.7, 4.3, 4.270833333333333)","(8.5, 9.8, 9.675)"
11-01-2023 15:36:40.710174,"(71.0, 170.0, 157.2340425531915)","(2.6, 3.3, 3.264705882352941)","(21.0, 30.0, 28.8)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.2, 5.102702702702703)","(8.0, 11.5, 11.318181818181818)","(3.7, 4.3, 4.260714285714286)","(8.5, 9.8, 9.637500000000001)"
11-01-2023 15:36:41.868498,"(71.0, 170.0, 157.2340425531915)","(2.6, 3.35, 3.285185185185185)","(21.0, 30.0, 28.8)","(31.0, 44.0, 43.91304347826087)","(4.4, 5.2, 5.102702702702703)","(8.0, 11.5, 11.318181818181818)","(3.7, 4.3, 4.260714285714286)","(8.5, 9.8, 9.637500000000001)"
11-01-2023 15:36:43.090491,"(71.0, 170.0, 156.36363636363637)","(2.6, 3.3, 3.2904761904761903)","(21.0, 27.0, 26.666666666666668)","(31.0, 48.0, 44.4)","(4.4, 5.2, 5.07)","(8.0, 11.5, 11.382352941176471)","(3.7, 4.5, 4.367441860465116)","(8.5, 9.8, 9.68)"
11-01-2023 15:36:44.256533,"(71.0, 170.0, 156.36363636363637)","(2.6, 3.25, 3.2071428571428573)","(21.0, 27.0, 26.8)","(31.0, 48.0, 44.285714285714285)","(4.4, 5.2, 5.11875)","(8.0, 11.5, 11.357142857142858)","(3.7, 4.4, 4.445454545454545)","(8.5, 9.8, 9.726315789473684)"
11-01-2023 15:36:45.352702,"(71.0, 170.0, 156.8181818181818)","(2.6, 3.25, 3.1799999999999997)","(21.0, 27.0, 26.6875)","(31.0, 48.0, 44.285714285714285)","(4.4, 5.2, 5.110344827586207)","(8.0, 11.5, 11.294117647058824)","(3.7, 4.5, 4.555652173913043)","(8.5, 10.0, 9.726315789473684)"
11-01-2023 15:36:46.424537,"(71.0, 170.0, 156.8181818181818)","(2.6, 3.25, 3.164285714285714)","(21.0, 27.0, 26.789473684210527)","(31.0, 48.0, 44.8)","(4.4, 5.2, 5.152)","(8.0, 11.5, 11.333333333333334)","(3.7, 4.6, 4.557894736842105)","(8.5, 10.0, 9.644444444444444)"
11-01-2023 15:36:47.451608,"(71.0, 170.0, 156.51162790697674)","(2.6, 3.25, 3.205)","(21.0, 27.0, 26.916666666666668)","(31.0, 46.0, 44.8)","(4.4, 5.2, 5.158333333333333)","(8.0, 11.5, 11.333333333333334)","(3.7, 4.6, 4.555555555555555)","(8.5, 10.0, 9.644444444444444)"
11-01-2023 15:36:48.496339,"(71.0, 170.0, 156.51162790697674)","(2.6, 3.25, 3.205)","(21.0, 27.0, 26.916666666666668)","(31.0, 48.0, 42.0)","(4.4, 5.2, 5.148837209302326)","(8.0, 11.5, 11.31081081081081)","(3.7, 4.6, 4.555555555555555)","(8.5, 10.0, 9.888)"
11-01-2023 15:36:49.550097,"(71.0, 170.0, 152.94117647058823)","(2.6, 3.25, 3.221052631578947)","(21.0, 27.0, 26.825)","(31.0, 48.0, 36.43478260869565)","(4.4, 5.2, 5.1684210526315795)","(8.0, 11.5, 11.31081081081081)","(3.7, 4.6, 4.503703703703704)","(8.5, 10.0, 9.748571428571429)"
11-01-2023 15:36:50.683116,"(71.0, 170.0, 155.85365853658536)","(2.6, 3.25, 3.214)","(21.0, 27.0, 28.77777777777778)","(31.0, 38.0, 34.470588235294116)","(4.4, 5.2, 5.21)","(8.0, 11.5, 11.382352941176471)","(3.7, 4.6, 4.486666666666666)","(8.5, 10.0, 9.74368932038835)"
11-01-2023 15:36:51.820235,"(71.0, 170.0, 155.5)","(2.6, 3.25, 3.213265306122449)","(21.0, 29.0, 28.714285714285715)","(31.0, 38.0, 34.42857142857143)","(4.4, 5.3, 5.2042553191489365)","(8.0, 11.5, 11.23913043478261)","(3.7, 4.6, 4.48)","(8.5, 10.0, 9.716071428571428)"
11-01-2023 15:36:53.016212,"(71.0, 170.0, 155.5)","(2.6, 3.25, 3.2180851063829787)","(21.0, 30.0, 28.5)","(31.0, 38.0, 35.333333333333336)","(4.4, 5.3, 5.1875)","(8.0, 11.5, 11.2)","(3.7, 4.6, 4.45531914893617)","(8.5, 10.0, 9.730508474576272)"
11-01-2023 15:36:54.161066,"(71.0, 170.0, 158.62745098039215)","(2.6, 3.25, 3.2180851063829787)","(21.0, 30.0, 28.77777777777778)","(31.0, 38.0, 35.565217391304344)","(4.4, 5.3, 5.1647058823529415)","(8.0, 11.5, 11.083333333333334)","(3.7, 4.6, 4.519047619047619)","(8.5, 10.0, 9.736206896551725)"
11-01-2023 15:36:55.352000,"(71.0, 170.0, 158.62745098039215)","(2.6, 3.25, 3.2113636363636364)","(21.0, 29.0, 26.95)","(31.0, 38.0, 35.674418604651166)","(4.4, 5.3, 5.189130434782609)","(8.0, 11.5, 10.625)","(3.7, 4.6, 4.55)","(8.5, 10.0, 9.72920353982301)"
11-01-2023 15:36:56.535161,"(71.0, 170.0, 158.4)","(2.6, 3.25, 3.2113636363636364)","(21.0, 27.0, 26.95)","(31.0, 38.0, 35.674418604651166)","(4.4, 5.3, 5.254237288135593)","(8.0, 11.0, 10.818181818181818)","(3.7, 4.6, 4.552941176470588)","(8.5, 10.0, 9.72920353982301)"
11-01-2023 15:36:57.694333,"(71.0, 170.0, 158.4)","(2.6, 3.25, 3.2113636363636364)","(21.0, 27.0, 27.9)","(26.0, 38.0, 35.30612244897959)","(4.4, 5.3, 5.230769230769231)","(8.0, 11.0, 10.305084745762711)","(3.7, 4.6, 4.552941176470588)","(8.5, 10.0, 9.762162162162163)"
11-01-2023 15:36:58.788960,"(71.0, 170.0, 158.62745098039215)","(2.6, 3.25, 3.216)","(21.0, 28.0, 27.9)","(26.0, 38.0, 35.30612244897959)","(4.4, 5.3, 5.220588235294118)","(8.0, 10.5, 10.161290322580646)","(3.7, 4.6, 4.566666666666666)","(8.5, 10.0, 9.73846153846154)"
11-01-2023 15:36:59.862819,"(71.0, 170.0, 158.62745098039215)","(2.6, 3.25, 3.2092592592592593)","(21.0, 28.0, 27.88)","(26.0, 38.0, 35.391304347826086)","(4.4, 5.3, 5.229411764705882)","(8.0, 10.5, 10.158730158730158)","(3.7, 4.6, 4.563157894736842)","(8.5, 10.0, 9.787500000000001)"
11-01-2023 15:37:00.907789,"(71.0, 170.0, 158.23529411764707)","(2.6, 3.25, 3.2175)","(21.0, 28.0, 27.818181818181817)","(26.0, 38.0, 35.391304347826086)","(4.4, 5.3, 5.2320754716981135)","(8.0, 10.5, 10.121621621621621)","(3.7, 4.6, 4.566666666666666)","(8.5, 9.8, 9.791304347826088)"
11-01-2023 15:37:01.896812,"(71.0, 170.0, 158.88888888888889)","(2.6, 3.25, 3.2314814814814814)","(21.0, 28.0, 27.80952380952381)","(26.0, 38.0, 35.30612244897959)","(4.4, 5.3, 5.214814814814814)","(8.0, 10.5, 10.132352941176471)","(3.7, 4.6, 4.58125)","(8.5, 9.8, 9.77818181818182)"
11-01-2023 15:37:03.045826,"(71.0, 170.0, 159.25925925925927)","(2.6, 3.3, 3.269767441860465)","(21.0, 28.0, 27.310344827586206)","(26.0, 38.0, 35.30612244897959)","(4.4, 5.3, 5.193333333333333)","(8.0, 10.5, 10.132352941176471)","(3.7, 4.6, 4.684210526315789)","(8.5, 9.8, 9.581481481481482)"
11-01-2023 15:37:04.170729,"(71.0, 170.0, 159.25925925925927)","(2.6, 3.3, 3.269767441860465)","(21.0, 28.0, 27.652173913043477)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.16764705882353)","(8.0, 10.5, 9.96)","(3.7, 4.8, 4.776666666666666)","(8.5, 9.8, 9.448)"
11-01-2023 15:37:05.310136,"(71.0, 170.0, 159.0566037735849)","(2.6, 3.3, 3.23)","(21.0, 28.0, 27.666666666666668)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.16764705882353)","(8.0, 10.0, 9.958620689655172)","(3.7, 4.8, 4.792727272727273)","(8.5, 9.8, 9.278947368421052)"
11-01-2023 15:37:06.518837,"(71.0, 170.0, 159.0566037735849)","(2.6, 3.25, 3.2729166666666667)","(21.0, 28.0, 27.333333333333332)","(26.0, 38.0, 35.28)","(4.4, 5.2, 5.093023255813954)","(8.0, 10.0, 9.605263157894736)","(3.7, 4.8, 4.792727272727273)","(8.5, 9.8, 9.3575)"
11-01-2023 15:37:07.641427,"(71.0, 170.0, 158.19672131147541)","(2.6, 3.3, 3.2729166666666667)","(21.0, 28.0, 28.0)","(26.0, 38.0, 35.28)","(4.4, 5.2, 5.093023255813954)","(8.0, 10.0, 9.46857142857143)","(3.7, 4.8, 4.79344262295082)","(8.5, 9.8, 9.3575)"
11-01-2023 15:37:08.818909,"(71.0, 170.0, 159.56521739130434)","(2.6, 3.3, 3.298)","(21.0, 30.0, 29.03448275862069)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.108108108108108)","(8.0, 10.0, 9.62857142857143)","(3.7, 4.8, 4.796666666666667)","(8.5, 9.8, 9.328)"
11-01-2023 15:37:09.950431,"(71.0, 170.0, 159.84615384615384)","(2.6, 3.3, 3.297674418604651)","(21.0, 30.0, 29.03448275862069)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.108108108108108)","(8.0, 9.8, 9.666666666666668)","(3.7, 4.8, 4.796666666666667)","(8.5, 9.8, 9.328)"
11-01-2023 15:37:11.120736,"(71.0, 170.0, 159.84615384615384)","(2.6, 3.3, 3.297674418604651)","(21.0, 30.0, 29.03448275862069)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.093023255813954)","(8.0, 9.8, 9.354545454545455)","(3.7, 4.8, 4.879452054794521)","(8.5, 9.8, 9.331707317073171)"
11-01-2023 15:37:12.171764,"(71.0, 170.0, 160.0)","(2.6, 3.3, 3.2884615384615383)","(21.0, 30.0, 28.682926829268293)","(26.0, 38.0, 35.28)","(4.4, 5.2, 5.093023255813954)","(8.0, 9.4, 9.341176470588236)","(3.7, 5.0, 4.822222222222222)","(8.5, 9.8, 9.294736842105262)"
11-01-2023 15:37:13.267152,"(71.0, 170.0, 160.0)","(2.6, 3.3, 3.2653846153846153)","(21.0, 30.0, 29.4)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.108108108108108)","(8.0, 9.4, 9.56)","(3.9, 5.0, 4.828571428571428)","(8.5, 9.8, 9.28108108108108)"
11-01-2023 15:37:14.340705,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.3, 3.2454545454545456)","(21.0, 29.0, 28.625)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.108108108108108)","(8.0, 9.8, 9.56)","(3.9, 4.9, 4.828571428571428)","(8.5, 9.8, 9.28108108108108)"
11-01-2023 15:37:15.433630,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.3, 3.2454545454545456)","(21.0, 29.0, 28.53846153846154)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.093023255813954)","(8.0, 9.8, 9.55)","(3.9, 4.9, 4.8125)","(8.5, 9.8, 9.288)"
11-01-2023 15:37:16.601835,"(71.0, 170.0, 156.984126984127)","(2.6, 3.3, 3.2526315789473683)","(21.0, 29.0, 28.53846153846154)","(26.0, 38.0, 35.28)","(4.4, 5.2, 5.093023255813954)","(8.0, 9.8, 9.48)","(3.9, 4.9, 4.8125)","(8.5, 9.8, 9.288)"
11-01-2023 15:37:17.723783,"(71.0, 170.0, 156.984126984127)","(2.6, 3.3, 3.234375)","(21.0, 29.0, 28.7)","(26.0, 38.0, 35.361702127659576)","(4.4, 5.2, 5.108108108108108)","(8.0, 9.8, 9.488888888888889)","(3.9, 4.9, 4.8125)","(8.5, 9.8, 9.28108108108108)"
11-01-2023 15:37:18.931801,"(71.0, 170.0, 156.10169491525423)","(2.6, 3.3, 3.2279999999999998)","(21.0, 29.0, 28.727272727272727)","(26.0, 38.0, 35.391304347826086)","(4.4, 5.2, 5.108108108108108)","(8.0, 9.8, 9.488888888888889)","(3.9, 4.9, 4.8133333333333335)","(8.5, 9.8, 9.28108108108108)"
11-01-2023 15:37:20.077828,"(71.0, 170.0, 156.10169491525423)","(2.6, 3.3, 3.2279999999999998)","(21.0, 29.0, 28.571428571428573)","(26.0, 38.0, 34.8)","(4.4, 5.2, 5.148148148148148)","(8.0, 9.8, 9.675)","(3.9, 4.9, 4.8133333333333335)","(8.5, 9.8, 9.266666666666666)"
11-01-2023 15:37:21.256781,"(71.0, 170.0, 156.33333333333334)","(2.6, 3.3, 3.222972972972973)","(21.0, 29.0, 28.571428571428573)","(26.0, 38.0, 34.30769230769231)","(4.4, 5.2, 5.091891891891892)","(8.0, 9.8, 9.657142857142857)","(3.9, 4.9, 4.776190476190476)","(8.5, 9.8, 9.266666666666666)"
11-01-2023 15:37:22.520708,"(71.0, 170.0, 156.33333333333334)","(2.6, 3.35, 3.213636363636364)","(21.0, 29.0, 28.666666666666668)","(26.0, 38.0, 34.36363636363637)","(4.4, 5.2, 5.109677419354838)","(8.0, 9.8, 9.672727272727272)","(3.9, 4.9, 4.776190476190476)","(8.5, 9.6, 9.248780487804877)"
11-01-2023 15:37:23.636428,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.35, 3.2535714285714286)","(21.0, 29.0, 28.857142857142858)","(26.0, 38.0, 34.421052631578945)","(4.4, 5.2, 5.121428571428572)","(8.0, 9.8, 9.63448275862069)","(3.9, 4.9, 4.776190476190476)","(8.5, 9.6, 9.248780487804877)"
11-01-2023 15:37:24.746245,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.35, 3.291304347826087)","(21.0, 29.0, 28.0)","(26.0, 38.0, 34.36363636363637)","(4.4, 5.2, 5.113513513513514)","(8.0, 9.8, 9.444444444444445)","(3.9, 4.9, 4.776190476190476)","(8.5, 9.6, 9.3)"
11-01-2023 15:37:25.869459,"(71.0, 170.0, 156.984126984127)","(2.6, 3.3, 3.291304347826087)","(21.0, 29.0, 28.0)","(26.0, 38.0, 34.38095238095238)","(4.4, 5.2, 5.113513513513514)","(8.0, 9.8, 9.466666666666667)","(3.9, 4.9, 4.516346153846154)","(8.5, 9.6, 9.258823529411764)"
11-01-2023 15:37:26.879873,"(71.0, 170.0, 156.984126984127)","(2.6, 3.35, 3.2847826086956524)","(21.0, 29.0, 28.11764705882353)","(26.0, 38.0, 34.38095238095238)","(4.4, 5.2, 5.113513513513514)","(8.0, 9.8, 9.466666666666667)","(3.9, 4.7, 4.516346153846154)","(8.5, 9.6, 9.258823529411764)"
11-01-2023 15:37:27.931732,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.35, 3.336206896551724)","(21.0, 29.0, 28.25)","(26.0, 38.0, 34.44444444444444)","(4.4, 5.2, 5.135483870967742)","(8.0, 9.8, 9.466666666666667)","(3.9, 4.6, 4.564285714285714)","(8.5, 9.4, 9.129032258064516)"
11-01-2023 15:37:28.972930,"(71.0, 170.0, 156.7741935483871)","(2.6, 3.35, 3.336206896551724)","(21.0, 29.0, 28.25)","(26.0, 38.0, 34.38095238095238)","(4.4, 5.2, 5.130434782608695)","(8.0, 9.8, 9.466666666666667)","(3.9, 4.6, 4.570588235294117)","(8.5, 9.4, 9.051282051282051)"
11-01-2023 15:37:30.143488,"(71.0, 170.0, 157.1875)","(2.6, 3.4, 3.3727272727272726)","(21.0, 29.0, 28.11764705882353)","(26.0, 38.0, 34.38095238095238)","(4.4, 5.2, 5.077272727272727)","(8.0, 9.8, 9.618181818181819)","(3.9, 4.6, 4.554545454545455)","(8.5, 9.4, 9.051282051282051)"
11-01-2023 15:37:31.293975,"(71.0, 170.0, 157.1875)","(2.6, 3.4, 3.3692307692307693)","(21.0, 29.0, 27.153846153846153)","(26.0, 38.0, 34.44444444444444)","(4.4, 5.1, 5.077272727272727)","(8.0, 9.8, 9.675)","(3.9, 4.6, 4.625)","(8.5, 9.4, 8.975000000000001)"
11-01-2023 15:37:32.476287,"(71.0, 170.0, 156.33333333333334)","(2.6, 3.4, 3.3294117647058825)","(21.0, 29.0, 28.71875)","(26.0, 38.0, 34.44444444444444)","(4.4, 5.1, 5.133333333333333)","(8.0, 9.8, 9.577777777777778)","(3.9, 4.7, 4.624)","(8.5, 9.4, 8.956521739130435)"
11-01-2023 15:37:33.660501,"(71.0, 170.0, 157.30769230769232)","(2.6, 3.35, 3.322972972972973)","(21.0, 29.0, 28.71875)","(26.0, 38.0, 34.44444444444444)","(4.4, 5.2, 5.133333333333333)","(8.0, 9.8, 9.466666666666667)","(3.9, 4.8, 4.6)","(8.5, 9.4, 9.035294117647059)"
11-01-2023 15:37:34.823706,"(71.0, 170.0, 157.30769230769232)","(2.6, 3.35, 3.331818181818182)","(21.0, 29.0, 28.71875)","(26.0, 38.0, 34.44444444444444)","(4.4, 5.2, 5.158823529411764)","(8.0, 9.8, 9.488888888888889)","(3.9, 4.7, 4.566666666666666)","(8.5, 9.4, 9.035294117647059)"
