,Cosmic Nugget,Goddess Of War,Three Putt Par,Eyes On Gold,Mr Banner,Mothers Clone,Bad Habits,Paisan
04-01-2023 12:22:54.480553,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.796296296296296)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.590909090909092)","(7.5, 12.5, 11.964285714285714)"
04-01-2023 12:22:55.539561,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.944444444444445)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.590909090909092)","(7.5, 12.5, 11.964285714285714)"
04-01-2023 12:22:56.558126,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.944444444444445)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.678571428571429)","(7.5, 12.5, 11.964285714285714)"
04-01-2023 12:22:57.676301,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.944444444444445)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.642857142857142)","(7.5, 12.5, 11.964285714285714)"
04-01-2023 12:22:58.801616,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.735294117647058)","(7.5, 12.5, 11.964285714285714)"
04-01-2023 12:22:59.941454,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.735294117647058)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:01.087628,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 27.833333333333332)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:02.138057,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.6571428571428575)","(10.0, 11.0, 10.944444444444445)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.833333333333333)","(18.0, 30.0, 28.074074074074073)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:03.253933,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.315789473684211)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.72)"
04-01-2023 12:23:04.285564,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.566666666666667)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:05.322069,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.628571428571429)","(10.0, 11.0, 10.764705882352942)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:06.308184,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.628571428571429)","(10.0, 11.0, 10.764705882352942)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:07.378877,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.666666666666667)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.803448275862069)","(4.2, 6.0, 5.82258064516129)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:08.480989,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.666666666666667)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.643243243243243)","(4.2, 6.0, 5.833333333333333)","(18.0, 30.0, 28.142857142857142)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.735294117647058)"
04-01-2023 12:23:09.536651,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.5)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.554054054054054)","(4.2, 6.0, 5.890909090909091)","(18.0, 30.0, 28.4)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.785714285714286)"
04-01-2023 12:23:10.524967,"(5.0, 7.4, 6.848)","(5.5, 7.0, 6.5)","(10.0, 11.0, 10.875)","(3.8, 5.0, 4.554054054054054)","(4.2, 6.0, 5.890909090909091)","(18.0, 30.0, 28.4)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.785714285714286)"
04-01-2023 12:23:11.518809,"(5.0, 7.4, 6.848)","(5.5, 6.8, 6.5)","(10.0, 11.0, 10.764705882352942)","(3.8, 4.9, 4.7)","(4.2, 6.0, 5.890909090909091)","(18.0, 30.0, 28.18181818181818)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.710526315789474)"
04-01-2023 12:23:12.527007,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.875)","(3.8, 4.8, 4.65)","(4.2, 6.0, 5.890909090909091)","(18.0, 30.0, 28.18181818181818)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.5, 11.818181818181818)"
04-01-2023 12:23:13.548725,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.851851851851851)","(3.8, 4.8, 4.56)","(4.2, 6.0, 5.890909090909091)","(18.0, 30.0, 27.92)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.818181818181818)"
04-01-2023 12:23:14.697815,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.931818181818182)","(3.8, 4.8, 4.655555555555556)","(4.2, 6.0, 5.8)","(18.0, 30.0, 27.5)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.818181818181818)"
04-01-2023 12:23:15.775571,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.931818181818182)","(3.8, 4.8, 4.655555555555556)","(4.2, 6.0, 5.856)","(18.0, 30.0, 27.5)","(10.0, 11.0, 10.907407407407407)","(7.5, 12.0, 11.428571428571429)"
04-01-2023 12:23:16.783032,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.655555555555556)","(4.2, 6.0, 5.85)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.907407407407407)","(7.5, 12.0, 11.428571428571429)"
04-01-2023 12:23:17.781917,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.56)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.742857142857143)","(4.2, 6.0, 5.8961538461538465)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.907407407407407)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:18.868435,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.56)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.696153846153846)","(4.2, 6.0, 5.8961538461538465)","(18.0, 30.0, 26.933333333333334)","(10.0, 11.0, 10.924242424242424)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:20.072179,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.56)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.742857142857143)","(4.2, 6.0, 5.8961538461538465)","(18.0, 30.0, 26.46153846153846)","(10.0, 11.0, 10.924242424242424)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:21.119365,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.666666666666667)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.696153846153846)","(4.2, 6.0, 5.877272727272727)","(18.0, 30.0, 26.933333333333334)","(10.0, 11.0, 10.891304347826086)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:22.201723,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.696153846153846)","(4.2, 6.0, 5.877272727272727)","(18.0, 30.0, 26.933333333333334)","(10.0, 11.0, 10.891304347826086)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:23.291265,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.742857142857143)","(4.2, 6.0, 5.775)","(18.0, 30.0, 26.933333333333334)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:24.354047,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.742857142857143)","(4.2, 6.0, 5.63076923076923)","(18.0, 30.0, 26.52173913043478)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:25.442629,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.693333333333333)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.661538461538461)","(4.2, 6.0, 5.583333333333333)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:26.493175,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.571428571428571)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.661538461538461)","(4.2, 6.0, 5.583333333333333)","(18.0, 30.0, 26.52173913043478)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:27.508330,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.56)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.75)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:28.543650,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.5)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.721739130434782)","(4.2, 6.0, 5.777777777777778)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:29.516841,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.644444444444445)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.728)","(4.2, 6.0, 5.711538461538462)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:30.496080,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.644444444444445)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.76)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:31.529903,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.644444444444445)","(10.0, 11.0, 10.789473684210526)","(3.8, 4.8, 4.728)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:32.490809,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.644444444444445)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.76)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 26.52173913043478)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:33.535913,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.644444444444445)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.76)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 26.52173913043478)","(10.0, 11.0, 10.807692307692308)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:34.517859,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.488888888888889)","(10.0, 11.0, 10.892857142857142)","(3.8, 4.8, 4.76)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.875)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:35.541246,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.476923076923077)","(10.0, 11.0, 10.911764705882353)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 27.037037037037038)","(10.0, 11.0, 10.894736842105264)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:36.607895,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.476923076923077)","(10.0, 11.0, 10.818181818181818)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 26.52173913043478)","(10.0, 11.0, 10.894736842105264)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:37.649901,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.613333333333333)","(10.0, 11.0, 10.911764705882353)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.671875)","(18.0, 30.0, 28.1)","(10.0, 11.0, 10.852941176470589)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:38.734435,"(5.0, 7.4, 6.8342857142857145)","(5.5, 6.8, 6.613333333333333)","(10.0, 11.0, 10.911764705882353)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.664)","(18.0, 29.0, 28.1)","(10.0, 11.0, 10.875)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:39.725217,"(5.0, 7.4, 6.892307692307692)","(5.5, 6.2, 5.984507042253521)","(10.0, 11.0, 10.911764705882353)","(3.8, 4.8, 4.699999999999999)","(4.2, 6.0, 5.664)","(18.0, 29.0, 28.1)","(10.0, 11.0, 10.875)","(7.5, 12.0, 11.290322580645162)"
04-01-2023 12:23:40.724891,"(5.0, 7.2, 7.026086956521739)","(5.5, 6.6, 6.413793103448276)","(10.0, 11.5, 11.166666666666666)","(3.8, 4.8, 4.710344827586207)","(4.2, 5.9, 5.7846153846153845)","(18.0, 29.0, 27.333333333333332)","(10.0, 11.0, 10.904761904761905)","(7.5, 11.5, 10.777777777777779)"
04-01-2023 12:23:41.766382,"(5.0, 7.0, 6.944444444444445)","(5.5, 6.8, 6.4222222222222225)","(10.0, 11.5, 11.318181818181818)","(3.8, 4.8, 4.710344827586207)","(4.2, 5.9, 5.775)","(18.0, 28.0, 27.6)","(10.0, 11.0, 11.333333333333334)","(7.5, 11.0, 10.526315789473685)"
04-01-2023 12:23:42.791214,"(5.0, 7.0, 6.942857142857143)","(5.5, 6.8, 6.448275862068965)","(10.0, 11.5, 11.1)","(3.8, 4.8, 4.723076923076923)","(4.2, 5.9, 5.79)","(18.0, 28.0, 26.75)","(10.0, 11.5, 11.214285714285714)","(7.5, 11.0, 10.516666666666667)"
04-01-2023 12:23:43.791538,"(5.0, 7.0, 6.860869565217391)","(5.5, 6.8, 6.704761904761905)","(10.0, 11.5, 11.3)","(3.8, 4.7, 4.557142857142857)","(4.2, 6.0, 5.91875)","(18.0, 28.0, 27.5)","(10.0, 11.5, 11.326086956521738)","(7.5, 11.0, 10.175)"
04-01-2023 12:23:44.886703,"(5.0, 7.0, 6.860869565217391)","(5.5, 6.8, 6.769230769230769)","(10.0, 12.5, 11.84)","(3.8, 4.5, 4.4)","(4.2, 6.4, 5.941666666666667)","(18.0, 28.0, 27.5)","(10.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.266666666666667)"
04-01-2023 12:23:45.903184,"(5.0, 7.0, 6.863829787234042)","(5.5, 7.4, 7.152941176470589)","(10.0, 11.5, 11.368421052631579)","(3.8, 4.4, 4.25)","(4.2, 6.4, 5.941666666666667)","(18.0, 28.0, 27.0)","(10.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.266666666666667)"
04-01-2023 12:23:46.930404,"(5.0, 7.0, 6.881818181818182)","(5.5, 7.6, 7.511111111111111)","(10.0, 11.5, 11.26923076923077)","(3.8, 4.4, 4.275)","(4.2, 6.4, 6.057142857142857)","(18.0, 28.0, 27.428571428571427)","(10.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.294117647058824)"
04-01-2023 12:23:47.953249,"(5.0, 7.0, 6.881818181818182)","(5.5, 7.6, 7.1)","(10.0, 11.5, 11.2)","(3.8, 4.3, 4.275)","(4.2, 6.4, 6.233333333333333)","(18.0, 28.0, 27.428571428571427)","(10.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.236842105263158)"
04-01-2023 12:23:48.943996,"(5.0, 7.0, 6.79375)","(5.5, 7.6, 7.05)","(10.0, 11.5, 11.2)","(3.8, 4.3, 4.275)","(4.2, 6.4, 6.180000000000001)","(18.0, 28.0, 26.0)","(10.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.236842105263158)"
04-01-2023 12:23:49.953426,"(5.0, 7.0, 6.776470588235294)","(5.5, 7.6, 7.027272727272727)","(9.0, 11.5, 11.3125)","(3.7, 4.3, 4.275)","(4.4, 6.4, 5.828947368421052)","(18.0, 28.0, 27.5)","(9.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.236842105263158)"
04-01-2023 12:23:50.978496,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.6, 7.027272727272727)","(9.0, 11.5, 11.375)","(3.7, 4.3, 4.275)","(4.4, 5.9, 6.050000000000001)","(18.0, 28.0, 27.692307692307693)","(9.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.236842105263158)"
04-01-2023 12:23:52.041691,"(5.0, 7.0, 6.79375)","(5.5, 7.4, 7.263636363636364)","(9.0, 12.0, 11.724137931034482)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.194117647058824)","(18.0, 28.0, 27.692307692307693)","(9.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.236842105263158)"
04-01-2023 12:23:53.097257,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.4, 7.1923076923076925)","(9.0, 12.0, 11.724137931034482)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.194117647058824)","(18.0, 28.0, 27.692307692307693)","(9.0, 11.5, 11.351851851851851)","(7.5, 10.5, 10.545454545454545)"
04-01-2023 12:23:54.115406,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.1)","(9.0, 12.0, 11.652173913043478)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.194117647058824)","(18.0, 28.0, 27.714285714285715)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.545454545454545)"
04-01-2023 12:23:55.145323,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.357142857142858)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 28.0, 26.1875)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.545454545454545)"
04-01-2023 12:23:56.183404,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.357142857142858)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.533333333333333)"
04-01-2023 12:23:57.198194,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.357142857142858)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.545454545454545)"
04-01-2023 12:23:58.168439,"(5.0, 7.0, 6.7907692307692304)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.357142857142858)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.545454545454545)"
04-01-2023 12:23:59.159550,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.357142857142858)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.351851851851851)","(7.5, 11.0, 10.6875)"
04-01-2023 12:24:00.196980,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.46875)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.277777777777779)","(7.5, 11.0, 10.761904761904763)"
04-01-2023 12:24:01.217861,"(5.0, 7.0, 6.776470588235294)","(5.5, 7.2, 7.030769230769231)","(9.0, 12.0, 11.652173913043478)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.25)","(7.5, 11.0, 10.761904761904763)"
04-01-2023 12:24:02.251017,"(5.0, 7.0, 6.776470588235294)","(5.5, 7.2, 7.030769230769231)","(9.0, 12.0, 11.652173913043478)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.078571428571429)","(18.0, 29.0, 26.1875)","(9.0, 11.5, 11.25)","(7.5, 11.0, 10.761904761904763)"
04-01-2023 12:24:03.243740,"(5.0, 7.0, 6.776470588235294)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.316666666666666)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.080555555555556)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.277777777777779)","(7.5, 11.0, 10.428571428571429)"
04-01-2023 12:24:04.250316,"(5.0, 7.0, 6.793939393939394)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.316666666666666)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.080555555555556)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.277777777777779)","(7.5, 10.5, 10.352941176470589)"
04-01-2023 12:24:05.253229,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.316666666666666)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.096)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.14864864864865)","(7.5, 11.0, 10.676470588235293)"
04-01-2023 12:24:06.257313,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.296875)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.082758620689655)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.14864864864865)","(7.5, 11.0, 10.75)"
04-01-2023 12:24:07.308695,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.271428571428572)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.082758620689655)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.1)","(7.5, 11.0, 10.6875)"
04-01-2023 12:24:08.410473,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.271428571428572)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.082758620689655)","(18.0, 29.0, 26.428571428571427)","(9.0, 11.5, 11.1)","(7.5, 11.0, 10.6875)"
04-01-2023 12:24:09.518345,"(5.0, 7.0, 6.779710144927536)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.271428571428572)","(3.7, 4.3, 4.275)","(4.4, 6.4, 6.1466666666666665)","(18.0, 29.0, 25.571428571428573)","(9.0, 11.5, 11.182926829268293)","(7.5, 11.0, 9.766666666666667)"
04-01-2023 12:24:10.675703,"(5.5, 7.0, 6.7823529411764705)","(5.5, 7.2, 7.030769230769231)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.271428571428571)","(4.6, 6.4, 6.129411764705883)","(19.0, 29.0, 26.454545454545453)","(9.0, 11.5, 11.182926829268293)","(7.5, 9.8, 9.72)"
04-01-2023 12:24:11.780247,"(5.5, 7.0, 6.7823529411764705)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.252631578947368)","(4.6, 6.4, 6.2)","(19.0, 29.0, 27.333333333333332)","(9.0, 11.5, 11.182926829268293)","(7.5, 9.8, 9.709090909090909)"
04-01-2023 12:24:12.822792,"(5.5, 7.0, 6.7823529411764705)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.252631578947368)","(4.6, 6.4, 6.2)","(19.0, 29.0, 27.333333333333332)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.0, 9.873684210526317)"
04-01-2023 12:24:13.902751,"(5.5, 7.0, 6.7823529411764705)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.252631578947368)","(4.6, 6.4, 6.230769230769231)","(19.0, 29.0, 27.125)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.5, 9.873684210526317)"
04-01-2023 12:24:14.992020,"(5.5, 7.0, 6.779710144927536)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.235294117647059)","(4.6, 6.4, 6.230769230769231)","(19.0, 29.0, 27.125)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.5, 9.88448275862069)"
04-01-2023 12:24:16.010451,"(5.5, 7.0, 6.779710144927536)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.4, 4.275)","(4.6, 6.4, 6.230769230769231)","(19.0, 29.0, 30.5)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.5, 9.922222222222222)"
04-01-2023 12:24:17.037099,"(5.5, 7.0, 6.779710144927536)","(5.5, 7.2, 7.014285714285714)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.3, 4.275)","(4.6, 6.4, 6.230769230769231)","(19.0, 32.0, 31.6)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.5, 9.887500000000001)"
04-01-2023 12:24:18.052653,"(5.5, 7.0, 6.779710144927536)","(5.5, 7.2, 6.983333333333333)","(9.0, 11.5, 11.365384615384615)","(3.6, 4.3, 4.275)","(4.6, 6.4, 6.230769230769231)","(19.0, 34.0, 30.88888888888889)","(9.0, 11.5, 11.14864864864865)","(7.5, 10.5, 10.041666666666666)"
