,Great Fantasy Nz,Winsome Ruby,Orlandos Gift,Meet Michaelangelo,Lovelorn,My Bad Habits,Scenic Sky,Muscletonian,Barhoon,Super Angus
12-01-2023 14:52:15.708944,"(12.0, 99999, 99990)","(18.0, 23.0, 21.96153846153846)","(5.5, 7.0, 6.573333333333333)","(15.0, 21.0, 19.875)","(4.2, 5.2, 5.188888888888889)","(9.0, 14.0, 15.0)","(9.0, 13.0, 12.25)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.0, 4.544)","(6.0, 7.0, 6.7176470588235295)"
12-01-2023 14:52:17.159309,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.5200000000000005)","(15.0, 21.0, 21.25)","(4.2, 5.2, 5.144444444444444)","(9.0, 15.5, 15.0)","(9.0, 13.0, 12.25)","(101.0, 190.0, 181.42857142857144)","(4.0, 4.8, 4.546753246753247)","(6.0, 7.0, 6.7176470588235295)"
12-01-2023 14:52:18.555029,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.5200000000000005)","(15.0, 23.0, 20.333333333333332)","(4.2, 5.3, 5.109523809523809)","(9.0, 15.5, 14.666666666666666)","(9.0, 13.0, 12.4375)","(101.0, 190.0, 181.42857142857144)","(4.0, 4.8, 4.6060606060606055)","(6.0, 7.0, 6.825)"
12-01-2023 14:52:20.069066,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.5200000000000005)","(15.0, 22.0, 19.916666666666668)","(4.2, 5.2, 5.109523809523809)","(9.0, 15.5, 13.666666666666666)","(9.0, 13.0, 12.4375)","(101.0, 190.0, 181.42857142857144)","(4.0, 4.8, 4.6060606060606055)","(6.0, 7.0, 6.954545454545454)"
12-01-2023 14:52:21.553175,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.485714285714286)","(15.0, 22.0, 20.25)","(4.2, 5.2, 5.109523809523809)","(9.0, 15.0, 13.88888888888889)","(9.0, 13.0, 12.4375)","(101.0, 190.0, 181.42857142857144)","(4.0, 4.8, 4.704477611940298)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:22.907824,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.466666666666667)","(15.0, 21.0, 19.75)","(4.2, 5.2, 5.106451612903226)","(9.0, 15.0, 14.032258064516128)","(9.0, 13.0, 12.35)","(101.0, 190.0, 181.42857142857144)","(4.0, 4.8, 4.905405405405406)","(6.0, 7.2, 6.91578947368421)"
12-01-2023 14:52:24.180975,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.466666666666667)","(15.0, 21.0, 19.75)","(4.2, 5.2, 5.106451612903226)","(9.0, 15.0, 14.032258064516128)","(9.0, 13.0, 12.4375)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.0, 4.905405405405406)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:25.425663,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.466666666666667)","(15.0, 21.0, 19.625)","(4.2, 5.2, 4.992307692307692)","(9.0, 15.0, 13.958333333333334)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.0, 4.9363636363636365)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:26.758731,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 20.0, 18.4)","(4.2, 5.1, 5.033333333333333)","(9.0, 15.0, 13.958333333333334)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.0, 4.9411764705882355)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:28.133602,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.45)","(15.0, 20.0, 18.214285714285715)","(4.2, 5.1, 5.021739130434782)","(10.0, 15.0, 13.958333333333334)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.0, 5.081818181818182)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:29.846812,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.466666666666667)","(15.0, 19.5, 18.214285714285715)","(4.2, 5.1, 5.021739130434782)","(10.0, 15.0, 13.958333333333334)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.1, 5.0095238095238095)","(6.0, 7.2, 6.954545454545454)"
12-01-2023 14:52:31.295714,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.0)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.1, 5.0095238095238095)","(6.0, 7.2, 6.992307692307692)"
12-01-2023 14:52:32.757884,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.0)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 181.42857142857144)","(4.0, 5.1, 5.051282051282051)","(6.0, 7.2, 7.045714285714285)"
12-01-2023 14:52:34.154740,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.05)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 190.0, 190.0)","(4.0, 5.1, 5.051282051282051)","(6.0, 7.2, 7.068292682926829)"
12-01-2023 14:52:35.431392,"(12.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.05)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.051282051282051)","(6.0, 7.2, 7.03125)"
12-01-2023 14:52:36.866113,"(13.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.05)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.051282051282051)","(6.0, 7.2, 7.03125)"
12-01-2023 14:52:38.327291,"(13.0, 99999, 99990)","(18.0, 23.0, 21.2)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.05)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.051282051282051)","(6.0, 7.2, 7.03125)"
12-01-2023 14:52:39.730620,"(13.0, 99999, 99990)","(18.0, 23.0, 22.25)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.064285714285714)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.006896551724138)","(6.0, 7.2, 6.994285714285715)"
12-01-2023 14:52:41.129796,"(13.0, 99999, 99990)","(18.0, 23.0, 22.8)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.064285714285714)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.006896551724138)","(6.0, 7.2, 6.994285714285715)"
12-01-2023 14:52:42.518725,"(13.0, 99999, 99990)","(18.0, 23.0, 22.615384615384617)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.064285714285714)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 12.318181818181818)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.001869158878504)","(6.0, 7.2, 6.994285714285715)"
12-01-2023 14:52:43.824813,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.457142857142857)","(15.0, 19.5, 18.3)","(4.2, 5.1, 5.057894736842105)","(10.0, 15.0, 13.897058823529411)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.0019607843137255)","(6.0, 7.2, 7.03125)"
12-01-2023 14:52:45.170435,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.550000000000001)","(15.0, 19.5, 18.3)","(4.2, 5.1, 4.911764705882353)","(10.0, 15.0, 14.038461538461538)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.033576642335766)","(6.0, 7.2, 7.03125)"
12-01-2023 14:52:46.446485,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.5)","(15.0, 19.5, 18.3)","(4.2, 5.1, 4.910526315789474)","(10.0, 15.0, 14.038461538461538)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.083636363636363)","(6.0, 7.2, 7.05)"
12-01-2023 14:52:47.699417,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.88235294117647)","(15.0, 19.5, 18.3)","(4.2, 5.1, 4.6625)","(10.0, 15.0, 14.05)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.083636363636363)","(6.0, 7.2, 7.006451612903226)"
12-01-2023 14:52:49.356261,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.7)","(15.0, 19.5, 18.3)","(4.2, 4.9, 4.630434782608695)","(10.0, 15.0, 14.05)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.083636363636363)","(6.0, 7.2, 6.888888888888888)"
12-01-2023 14:52:50.738649,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.7)","(15.0, 19.5, 18.3)","(4.2, 4.9, 4.660714285714286)","(10.0, 15.0, 14.05)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 170.0)","(4.0, 5.1, 5.085185185185185)","(6.0, 7.2, 7.177777777777778)"
12-01-2023 14:52:52.168247,"(13.0, 99999, 99990)","(18.0, 24.0, 22.615384615384617)","(5.5, 7.0, 6.7)","(15.0, 19.5, 18.3)","(4.2, 4.8, 4.605882352941176)","(10.0, 15.0, 14.05)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 160.0)","(4.0, 5.1, 5.164864864864865)","(6.0, 7.4, 7.2)"
12-01-2023 14:52:53.655629,"(13.0, 99999, 99990)","(18.0, 24.0, 22.727272727272727)","(5.5, 7.0, 6.676923076923077)","(15.0, 19.5, 18.375)","(4.2, 4.8, 4.6230769230769235)","(10.0, 15.0, 14.05)","(9.0, 13.0, 11.846153846153847)","(101.0, 200.0, 155.0)","(4.0, 5.3, 5.148979591836734)","(6.0, 7.4, 7.185714285714286)"
12-01-2023 14:52:55.326869,"(13.0, 99999, 99990)","(18.0, 24.0, 22.571428571428573)","(5.5, 7.0, 6.58)","(15.0, 19.5, 18.166666666666668)","(4.2, 4.9, 4.7368421052631575)","(10.0, 15.0, 14.038461538461538)","(9.0, 13.0, 12.2)","(101.0, 200.0, 160.0)","(4.0, 5.3, 5.18)","(6.0, 7.4, 7.16)"
12-01-2023 14:52:57.125180,"(13.0, 99999, 99990)","(18.0, 24.0, 22.444444444444443)","(5.5, 7.0, 6.666666666666667)","(15.0, 19.5, 16.833333333333332)","(4.2, 4.9, 4.7625)","(10.0, 15.0, 14.038461538461538)","(9.0, 12.5, 11.375)","(101.0, 200.0, 160.0)","(4.0, 6.4, 6.2)","(6.0, 7.4, 7.064)"
12-01-2023 14:52:58.809956,"(13.0, 99999, 99990)","(18.0, 24.0, 20.075757575757574)","(5.5, 6.8, 6.208641975308642)","(15.0, 19.5, 15.933333333333334)","(4.2, 4.8, 4.524137931034483)","(10.0, 15.0, 14.0)","(9.0, 12.5, 11.666666666666666)","(101.0, 200.0, 121.42857142857143)","(4.0, 6.4, 6.130769230769231)","(6.0, 7.2, 7.044444444444444)"
12-01-2023 14:53:00.354758,"(13.0, 99999, 99990)","(18.0, 22.0, 20.046153846153846)","(5.5, 6.4, 6.036641221374046)","(15.0, 16.0, 15.95)","(4.2, 4.6, 4.325)","(10.0, 16.0, 13.285714285714286)","(9.0, 12.0, 11.333333333333334)","(101.0, 130.0, 121.42857142857143)","(4.0, 6.2, 8.557142857142857)","(6.0, 7.2, 6.96)"
12-01-2023 14:53:01.828224,"(13.0, 99999, 99990)","(18.0, 22.0, 19.53875968992248)","(5.5, 6.4, 5.809756097560975)","(15.0, 16.0, 15.933333333333334)","(4.2, 4.6, 4.392307692307692)","(10.0, 14.0, 13.384615384615385)","(9.0, 11.5, 11.25)","(101.0, 130.0, 121.42857142857143)","(4.0, 9.2, 7.08)","(6.0, 7.2, 6.96)"
12-01-2023 14:53:03.287866,"(13.0, 99999, 99990)","(18.0, 22.0, 19.53875968992248)","(5.5, 6.4, 5.81)","(15.0, 16.0, 15.923076923076923)","(4.2, 4.6, 4.33)","(10.0, 14.0, 12.666666666666666)","(9.0, 12.5, 10.954545454545455)","(101.0, 130.0, 110.0)","(4.0, 7.4, 7.08)","(6.0, 7.2, 7.1692307692307695)"
12-01-2023 14:53:04.883069,"(13.0, 99999, 99990)","(18.0, 22.0, 20.5)","(5.5, 6.4, 5.809230769230769)","(15.0, 16.0, 15.620689655172415)","(4.2, 4.6, 4.3428571428571425)","(10.0, 14.0, 14.5)","(9.0, 13.0, 11.5)","(101.0, 130.0, 166.66666666666669)","(4.0, 7.4, 7.1000000000000005)","(6.0, 7.4, 6.523809523809524)"
12-01-2023 14:53:06.379788,"(13.0, 99999, 99990)","(18.0, 21.0, 20.5)","(5.5, 6.4, 5.809230769230769)","(15.0, 16.5, 15.727272727272727)","(4.2, 4.6, 4.545454545454545)","(10.0, 15.5, 14.5)","(9.0, 12.5, 11.5)","(101.0, 200.0, 157.27272727272728)","(4.0, 7.2, 6.68)","(6.0, 6.6, 7.181818181818182)"
12-01-2023 14:53:07.977804,"(13.0, 99999, 99990)","(18.0, 21.0, 20.25)","(5.5, 6.4, 5.809230769230769)","(15.0, 16.5, 15.8)","(3.9, 4.6, 4.4799999999999995)","(10.0, 15.5, 14.5)","(8.5, 12.5, 11.5)","(101.0, 190.0, 157.27272727272728)","(4.6, 7.0, 6.68)","(6.0, 7.4, 7.181818181818182)"
12-01-2023 14:53:09.452960,"(13.0, 99999, 99990)","(18.0, 21.0, 20.25)","(5.5, 6.2, 5.82051282051282)","(15.0, 16.0, 15.666666666666666)","(3.9, 4.6, 4.709090909090909)","(10.0, 15.5, 15.0)","(8.5, 12.5, 10.954545454545455)","(101.0, 190.0, 144.28571428571428)","(4.6, 7.0, 6.768141592920354)","(6.0, 7.4, 7.220000000000001)"
12-01-2023 14:53:10.984685,"(13.0, 99999, 99990)","(18.0, 22.0, 19.519083969465647)","(5.5, 6.2, 5.82051282051282)","(15.0, 16.0, 15.666666666666666)","(3.9, 5.0, 4.709090909090909)","(10.0, 15.5, 15.0)","(8.5, 13.0, 10.954545454545455)","(101.0, 190.0, 144.28571428571428)","(4.6, 6.8, 6.768141592920354)","(6.0, 7.4, 7.220000000000001)"
12-01-2023 14:53:12.358730,"(13.0, 99999, 99990)","(18.0, 22.0, 19.519083969465647)","(5.5, 6.2, 5.82051282051282)","(15.0, 16.0, 18.34)","(3.9, 5.0, 4.825)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 6.8, 6.773214285714285)","(6.0, 7.4, 7.220000000000001)"
12-01-2023 14:53:13.857166,"(13.0, 99999, 99990)","(18.0, 22.0, 19.8)","(5.5, 6.2, 5.63076923076923)","(15.0, 18.5, 17.75)","(3.9, 5.0, 4.533333333333333)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 6.8, 6.773214285714285)","(6.0, 7.4, 7.220000000000001)"
12-01-2023 14:53:15.457379,"(13.0, 99999, 99990)","(18.0, 21.0, 19.8)","(5.5, 6.2, 5.61025641025641)","(15.0, 18.5, 17.75)","(3.9, 5.0, 4.7)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 6.8, 6.783636363636363)","(6.0, 7.4, 7.175)"
12-01-2023 14:53:17.097646,"(13.0, 99999, 99990)","(18.0, 21.0, 19.8)","(5.5, 6.0, 5.61025641025641)","(15.0, 18.5, 20.25)","(3.9, 4.9, 4.7)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 6.8, 6.7)","(6.0, 7.4, 7.175)"
12-01-2023 14:53:18.686041,"(13.0, 99999, 99990)","(18.0, 21.0, 19.519083969465647)","(5.5, 6.0, 5.61025641025641)","(15.0, 23.0, 20.25)","(3.9, 4.9, 4.7)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 7.0, 6.6000000000000005)","(6.0, 7.4, 7.1)"
12-01-2023 14:53:20.396568,"(13.0, 99999, 99990)","(18.0, 22.0, 19.11111111111111)","(5.5, 6.0, 5.61025641025641)","(15.0, 23.0, 20.25)","(3.9, 4.9, 4.7)","(10.0, 15.5, 15.0)","(8.5, 13.0, 12.1)","(101.0, 190.0, 144.28571428571428)","(4.6, 7.0, 6.980645161290322)","(6.0, 7.4, 7.236363636363636)"
12-01-2023 14:53:22.177153,"(13.0, 99999, 99990)","(18.0, 22.0, 20.0)","(5.5, 6.0, 5.619047619047619)","(15.0, 23.0, 20.0)","(3.9, 4.9, 4.7)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(101.0, 190.0, 144.28571428571428)","(4.6, 7.0, 7.341935483870968)","(6.0, 7.4, 7.236363636363636)"
12-01-2023 14:53:23.530771,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.619047619047619)","(15.0, 22.0, 20.0)","(3.9, 4.9, 4.747826086956522)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.4, 7.236363636363636)","(6.0, 7.4, 7.066666666666666)"
12-01-2023 14:53:25.003128,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.619047619047619)","(15.0, 22.0, 20.0)","(3.9, 4.9, 4.694117647058824)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.4, 7.292307692307692)","(6.0, 7.8, 7.066666666666666)"
12-01-2023 14:53:26.535415,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.809523809523809)","(15.0, 22.0, 20.0)","(3.9, 4.9, 4.6)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.6, 7.28)","(6.0, 7.8, 7.3)"
12-01-2023 14:53:28.015110,"(13.0, 99999, 99990)","(18.0, 21.0, 19.11111111111111)","(5.5, 6.0, 5.864864864864865)","(15.0, 22.0, 20.0)","(3.9, 4.8, 4.55)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.4, 7.413333333333333)","(6.0, 7.6, 7.3)"
12-01-2023 14:53:29.458838,"(13.0, 99999, 99990)","(18.0, 22.0, 19.666666666666668)","(5.5, 6.0, 5.864864864864865)","(15.0, 22.0, 19.5)","(3.9, 4.8, 4.55)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.62)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.6, 7.2)","(6.0, 7.6, 7.3)"
12-01-2023 14:53:30.990550,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 19.5)","(3.9, 4.8, 4.688888888888888)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.9)","(91.0, 190.0, 144.28571428571428)","(4.8, 7.4, 7.8999999999999995)","(6.0, 7.6, 7.3)"
12-01-2023 14:53:32.719487,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 19.5)","(3.9, 4.8, 4.688888888888888)","(10.0, 15.5, 15.0)","(8.5, 12.5, 11.9)","(91.0, 190.0, 144.28571428571428)","(4.8, 8.2, 7.9818181818181815)","(6.0, 7.6, 7.3)"
12-01-2023 14:53:34.533601,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 18.2)","(3.9, 4.8, 4.533333333333333)","(10.0, 15.5, 15.0)","(8.5, 12.5, 11.9)","(91.0, 190.0, 144.28571428571428)","(4.8, 8.2, 7.511111111111111)","(6.0, 7.6, 7.28)"
12-01-2023 14:53:36.169424,"(13.0, 99999, 99990)","(18.0, 21.0, 19.11111111111111)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 18.6)","(3.9, 4.8, 4.533333333333333)","(10.0, 15.5, 15.0)","(8.5, 12.5, 11.9)","(91.0, 190.0, 144.28571428571428)","(4.8, 8.4, 7.975)","(6.0, 7.4, 7.16)"
12-01-2023 14:53:37.695798,"(13.0, 99999, 99990)","(18.0, 22.0, 19.11111111111111)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 18.6)","(3.9, 4.8, 4.533333333333333)","(10.0, 15.5, 15.0)","(8.5, 12.5, 11.9)","(91.0, 190.0, 144.28571428571428)","(4.8, 8.2, 7.975)","(6.0, 7.4, 7.16)"
12-01-2023 14:53:39.242217,"(13.0, 99999, 99990)","(18.0, 22.0, 20.11111111111111)","(5.5, 6.0, 5.864864864864865)","(15.0, 21.0, 18.6)","(3.9, 4.8, 4.533333333333333)","(10.0, 15.5, 15.0)","(8.5, 12.5, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(4.8, 8.2, 7.975)","(6.0, 7.4, 7.279999999999999)"
12-01-2023 14:53:40.681593,"(13.0, 99999, 99990)","(18.0, 21.0, 20.11111111111111)","(5.5, 6.0, 5.855263157894737)","(15.0, 21.0, 19.0)","(3.9, 4.8, 4.514285714285714)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 8.2, 7.3)","(6.0, 7.6, 7.279999999999999)"
12-01-2023 14:53:42.021010,"(13.0, 99999, 99990)","(18.0, 21.0, 20.11111111111111)","(5.5, 6.0, 5.855263157894737)","(15.0, 21.0, 19.125)","(3.9, 4.9, 4.6)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 8.0, 7.199999999999999)","(6.0, 7.6, 7.057142857142857)"
12-01-2023 14:53:43.469626,"(13.0, 99999, 99990)","(18.0, 21.0, 19.11111111111111)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 19.125)","(3.9, 4.8, 4.6)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.199999999999999)","(6.0, 7.4, 7.057142857142857)"
12-01-2023 14:53:44.896066,"(13.0, 99999, 99990)","(18.0, 22.0, 19.11111111111111)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 19.125)","(3.9, 4.8, 4.6)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.199999999999999)","(6.0, 7.4, 7.057142857142857)"
12-01-2023 14:53:46.242370,"(13.0, 99999, 99990)","(18.0, 22.0, 19.11111111111111)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 19.125)","(3.9, 4.8, 4.676923076923077)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.199999999999999)","(6.0, 7.4, 7.057142857142857)"
12-01-2023 14:53:47.632743,"(13.0, 99999, 99990)","(18.0, 22.0, 20.153846153846153)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 18.666666666666668)","(3.9, 4.8, 4.676923076923077)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.1)","(6.0, 7.4, 7.057142857142857)"
12-01-2023 14:53:48.987736,"(13.0, 99999, 99990)","(18.0, 21.0, 20.0)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 18.75)","(3.9, 4.8, 4.711111111111111)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.6, 7.1)","(6.0, 7.4, 7.16)"
12-01-2023 14:53:50.515398,"(13.0, 99999, 99990)","(18.0, 20.0, 19.25)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 18.75)","(3.9, 4.8, 4.7125)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 140.0)","(5.0, 7.6, 7.1)","(6.0, 7.4, 7.142857142857142)"
12-01-2023 14:53:51.865706,"(13.0, 99999, 99990)","(18.0, 20.0, 19.25)","(5.5, 6.0, 5.796296296296296)","(15.0, 21.0, 18.75)","(3.9, 4.9, 4.66)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.6, 6.84)","(6.0, 7.6, 7.2)"
12-01-2023 14:53:53.642407,"(13.0, 99999, 99990)","(18.0, 20.0, 19.7)","(5.5, 6.0, 5.963768115942029)","(15.0, 21.0, 18.75)","(3.9, 4.9, 4.66)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.0)","(6.0, 7.4, 7.2)"
12-01-2023 14:53:55.047563,"(13.0, 99999, 99990)","(18.0, 20.0, 19.571428571428573)","(5.5, 6.0, 5.963768115942029)","(15.0, 21.0, 18.75)","(3.9, 4.9, 4.66)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 7.0)","(6.0, 7.4, 7.2)"
12-01-2023 14:53:56.630156,"(13.0, 99999, 99990)","(18.0, 20.0, 19.571428571428573)","(5.5, 6.0, 5.9324324324324325)","(15.0, 21.0, 19.333333333333332)","(3.9, 4.9, 4.66)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.8, 6.676190476190476)","(6.0, 7.6, 7.142857142857142)"
12-01-2023 14:53:58.151478,"(13.0, 99999, 99990)","(18.0, 20.0, 19.571428571428573)","(5.5, 6.0, 5.75)","(15.0, 21.0, 19.333333333333332)","(3.9, 4.9, 4.66)","(10.0, 15.5, 15.0)","(8.5, 13.0, 11.590909090909092)","(91.0, 190.0, 144.28571428571428)","(5.0, 7.4, 6.733333333333333)","(6.0, 7.6, 7.142857142857142)"
