,Bogie Bandit,Rutland Fred,Johns Call,Turbo Worm,Cold Justice,White Ticket,Jimmy Joe
15-12-2022 15:24:37.103397,"(20.0, 36.0, 35.53846153846154)","(6.5, 8.6, 8.593333333333334)","(14.0, 25.0, 24.833333333333332)","(1.3, 1.48, 1.470537634408602)","(21.0, 60.0, 54.705882352941174)","(91.0, 250.0, 242.72727272727272)","(6.0, 9.4, 9.120000000000001)"
15-12-2022 15:24:38.000639,"(20.0, 36.0, 35.53846153846154)","(6.5, 8.8, 8.554666666666668)","(14.0, 26.0, 24.714285714285715)","(1.3, 1.47, 1.4672380952380952)","(21.0, 60.0, 54.375)","(91.0, 250.0, 242.72727272727272)","(6.0, 9.4, 9.120000000000001)"
15-12-2022 15:24:39.008490,"(20.0, 36.0, 35.68)","(6.5, 8.8, 8.554666666666668)","(14.0, 25.0, 24.714285714285715)","(1.3, 1.47, 1.467037037037037)","(21.0, 60.0, 54.375)","(91.0, 250.0, 215.0)","(6.0, 9.4, 9.120000000000001)"
15-12-2022 15:24:39.994514,"(20.0, 36.0, 35.172413793103445)","(6.5, 8.8, 8.554666666666668)","(14.0, 25.0, 24.416666666666668)","(1.3, 1.47, 1.4697435897435898)","(21.0, 60.0, 54.705882352941174)","(91.0, 250.0, 215.0)","(6.0, 9.4, 9.120000000000001)"
15-12-2022 15:24:41.085624,"(20.0, 36.0, 35.68)","(6.5, 8.8, 8.570588235294117)","(14.0, 25.0, 24.714285714285715)","(1.3, 1.47, 1.466095890410959)","(21.0, 60.0, 58.0)","(91.0, 250.0, 244.28571428571428)","(6.0, 9.4, 9.120000000000001)"
15-12-2022 15:24:42.144134,"(21.0, 36.0, 35.68)","(7.0, 8.8, 8.554666666666668)","(15.0, 25.0, 24.714285714285715)","(1.3, 1.48, 1.4688262910798122)","(26.0, 60.0, 57.77777777777778)","(101.0, 250.0, 244.28571428571428)","(6.5, 9.4, 9.120000000000001)"
15-12-2022 15:24:43.116369,"(21.0, 36.0, 35.6)","(7.0, 8.8, 8.554666666666668)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.47, 1.4679411764705883)","(26.0, 60.0, 57.77777777777778)","(101.0, 250.0, 244.28571428571428)","(6.5, 9.4, 9.033333333333333)"
15-12-2022 15:24:44.008305,"(21.0, 36.0, 35.42857142857143)","(7.0, 8.6, 8.521739130434783)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.4794067796610169)","(26.0, 60.0, 57.77777777777778)","(101.0, 250.0, 244.28571428571428)","(6.5, 9.2, 8.9625)"
15-12-2022 15:24:44.946474,"(21.0, 36.0, 35.42857142857143)","(7.0, 8.6, 8.493333333333334)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.4793827160493827)","(26.0, 60.0, 52.5)","(101.0, 250.0, 244.28571428571428)","(6.5, 9.2, 9.109677419354838)"
15-12-2022 15:24:45.992635,"(21.0, 36.0, 35.42857142857143)","(7.0, 8.4, 8.354285714285714)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.479579831932773)","(26.0, 60.0, 52.5)","(101.0, 250.0, 244.28571428571428)","(6.5, 9.2, 9.155555555555555)"
15-12-2022 15:24:47.073826,"(21.0, 36.0, 35.6)","(7.0, 8.6, 8.508571428571429)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.4792372881355933)","(26.0, 60.0, 52.36363636363636)","(101.0, 250.0, 234.0)","(6.5, 9.2, 9.155555555555555)"
15-12-2022 15:24:48.206141,"(21.0, 36.0, 34.76923076923077)","(7.0, 8.6, 8.508571428571429)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.478014705882353)","(26.0, 60.0, 54.0)","(101.0, 250.0, 242.0)","(6.5, 9.2, 9.155555555555555)"
15-12-2022 15:24:49.258252,"(21.0, 36.0, 34.72)","(7.0, 8.6, 8.508571428571429)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.4792996108949417)","(26.0, 60.0, 54.0)","(101.0, 250.0, 234.0)","(6.5, 9.2, 8.935714285714287)"
15-12-2022 15:24:50.345635,"(21.0, 36.0, 34.42857142857143)","(7.0, 8.6, 8.508571428571429)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.4795983935742971)","(26.0, 60.0, 53.2)","(101.0, 250.0, 240.0)","(6.5, 9.0, 8.94909090909091)"
15-12-2022 15:24:51.378873,"(21.0, 36.0, 34.42857142857143)","(7.0, 8.6, 8.508571428571429)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.48, 1.478108108108108)","(26.0, 55.0, 51.53846153846154)","(101.0, 250.0, 235.0)","(6.5, 9.0, 8.9125)"
15-12-2022 15:24:52.409439,"(21.0, 36.0, 34.42857142857143)","(7.0, 8.4, 8.367058823529412)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.5, 1.491304347826087)","(26.0, 55.0, 50.5)","(101.0, 250.0, 241.8181818181818)","(6.5, 9.0, 8.9125)"
15-12-2022 15:24:53.436211,"(21.0, 36.0, 34.42857142857143)","(7.0, 8.4, 8.367058823529412)","(15.0, 25.0, 24.666666666666668)","(1.3, 1.5, 1.4841379310344827)","(26.0, 55.0, 44.95454545454545)","(101.0, 250.0, 240.0)","(6.5, 9.0, 8.892857142857142)"
15-12-2022 15:24:54.376879,"(21.0, 36.0, 34.37037037037037)","(7.0, 8.4, 8.381818181818183)","(15.0, 25.0, 24.5)","(1.3, 1.5, 1.4920689655172414)","(26.0, 55.0, 44.95454545454545)","(101.0, 250.0, 240.0)","(6.5, 9.0, 8.892857142857142)"
15-12-2022 15:24:55.325086,"(21.0, 36.0, 34.37037037037037)","(7.0, 8.4, 8.35813953488372)","(15.0, 25.0, 24.714285714285715)","(1.3, 1.5, 1.4920689655172414)","(26.0, 50.0, 47.6)","(101.0, 250.0, 240.0)","(6.5, 9.0, 8.892857142857142)"
15-12-2022 15:24:56.282417,"(21.0, 36.0, 34.37037037037037)","(7.0, 8.4, 8.35609756097561)","(15.0, 25.0, 24.714285714285715)","(1.3, 1.5, 1.4921951219512195)","(26.0, 50.0, 47.25)","(101.0, 250.0, 238.57142857142856)","(6.5, 9.0, 8.892857142857142)"
15-12-2022 15:24:57.197722,"(21.0, 36.0, 34.0)","(7.0, 8.4, 8.34945054945055)","(15.0, 25.0, 24.09090909090909)","(1.3, 1.51, 1.4966187050359712)","(26.0, 48.0, 47.25)","(101.0, 250.0, 238.57142857142856)","(6.5, 9.0, 8.892857142857142)"
15-12-2022 15:24:58.230624,"(21.0, 36.0, 34.0)","(7.0, 8.0, 7.938461538461539)","(15.0, 23.0, 22.285714285714285)","(1.3, 1.52, 1.5134666666666667)","(26.0, 46.0, 44.5)","(101.0, 250.0, 237.5)","(6.5, 9.0, 8.9875)"
15-12-2022 15:24:59.143480,"(21.0, 36.0, 34.0)","(7.0, 8.0, 7.8687499999999995)","(15.0, 23.0, 22.5)","(1.3, 1.52, 1.5113684210526317)","(26.0, 46.0, 45.333333333333336)","(101.0, 250.0, 230.0)","(6.5, 9.2, 9.153846153846153)"
15-12-2022 15:25:00.087023,"(21.0, 36.0, 35.565217391304344)","(7.0, 8.0, 7.930769230769231)","(15.0, 23.0, 22.555555555555557)","(1.3, 1.51, 1.5031147540983607)","(26.0, 46.0, 45.2)","(101.0, 240.0, 213.75)","(6.5, 9.4, 9.153846153846153)"
15-12-2022 15:25:01.016279,"(21.0, 36.0, 35.565217391304344)","(7.0, 8.0, 7.818181818181818)","(15.0, 23.0, 22.555555555555557)","(1.3, 1.51, 1.5033333333333334)","(26.0, 46.0, 45.2)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.4, 9.325)"
15-12-2022 15:25:01.971507,"(21.0, 36.0, 35.565217391304344)","(7.0, 8.2, 8.117647058823529)","(15.0, 23.0, 22.5)","(1.3, 1.51, 1.4930645161290323)","(26.0, 46.0, 45.2)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.4, 9.12)"
15-12-2022 15:25:03.015956,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.28695652173913)","(15.0, 23.0, 22.555555555555557)","(1.3, 1.5, 1.4899159663865547)","(21.0, 46.0, 43.6)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.2, 9.066666666666666)"
15-12-2022 15:25:04.041509,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.555555555555557)","(1.3, 1.5, 1.4899159663865547)","(21.0, 46.0, 43.6)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.2, 9.094117647058823)"
15-12-2022 15:25:05.111868,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.6)","(1.3, 1.5, 1.49)","(21.0, 46.0, 43.6)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.2, 9.273015873015874)"
15-12-2022 15:25:06.165015,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.6)","(1.3, 1.5, 1.49)","(21.0, 46.0, 43.6)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.4, 9.24927536231884)"
15-12-2022 15:25:07.226959,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.6)","(1.3, 1.5, 1.4958730158730158)","(21.0, 46.0, 43.6)","(101.0, 240.0, 228.33333333333331)","(6.5, 9.4, 9.24927536231884)"
15-12-2022 15:25:08.219184,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.6)","(1.3, 1.5, 1.4958730158730158)","(21.0, 46.0, 43.6)","(101.0, 240.0, 224.44444444444446)","(6.5, 9.4, 9.238888888888889)"
15-12-2022 15:25:09.177219,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.290909090909091)","(15.0, 23.0, 22.818181818181817)","(1.3, 1.49, 1.4873684210526317)","(21.0, 46.0, 43.6)","(101.0, 240.0, 229.23076923076923)","(6.5, 9.4, 9.238888888888889)"
15-12-2022 15:25:10.124504,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.255555555555555)","(15.0, 24.0, 22.764705882352942)","(1.3, 1.5, 1.4921739130434784)","(21.0, 46.0, 43.6)","(101.0, 240.0, 229.23076923076923)","(6.5, 9.4, 9.229333333333333)"
15-12-2022 15:25:11.111013,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.237499999999999)","(15.0, 24.0, 22.764705882352942)","(1.3, 1.5, 1.4894827586206896)","(21.0, 46.0, 43.6)","(101.0, 240.0, 229.23076923076923)","(6.5, 9.4, 9.212345679012346)"
15-12-2022 15:25:12.136856,"(21.0, 36.0, 35.5)","(6.5, 8.4, 8.237499999999999)","(15.0, 24.0, 23.423076923076923)","(1.3, 1.5, 1.489016393442623)","(21.0, 46.0, 43.6)","(101.0, 240.0, 241.11111111111111)","(6.5, 9.4, 9.220512820512822)"
15-12-2022 15:25:13.134303,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.237499999999999)","(15.0, 24.0, 23.444444444444443)","(1.3, 1.5, 1.489016393442623)","(21.0, 46.0, 43.6)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.220512820512822)"
15-12-2022 15:25:14.144852,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.237499999999999)","(15.0, 24.0, 23.375)","(1.3, 1.5, 1.4806521739130434)","(21.0, 46.0, 43.6)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.220512820512822)"
15-12-2022 15:25:15.089071,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.307692307692308)","(15.0, 24.0, 23.347826086956523)","(1.3, 1.49, 1.4806521739130434)","(21.0, 46.0, 43.666666666666664)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.283870967741935)"
15-12-2022 15:25:16.019852,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.16470588235294)","(15.0, 24.0, 23.48148148148148)","(1.3, 1.5, 1.4967207792207793)","(21.0, 46.0, 43.666666666666664)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.209756097560977)"
15-12-2022 15:25:17.010303,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.207407407407407)","(15.0, 24.0, 23.65)","(1.3, 1.5, 1.4929591836734695)","(21.0, 46.0, 43.666666666666664)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.209756097560977)"
15-12-2022 15:25:18.019442,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.207407407407407)","(15.0, 24.0, 23.65)","(1.3, 1.5, 1.4929591836734695)","(21.0, 46.0, 43.45454545454545)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.209756097560977)"
15-12-2022 15:25:19.036953,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.180645161290323)","(15.0, 24.0, 23.65)","(1.3, 1.5, 1.4929591836734695)","(21.0, 46.0, 43.45454545454545)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.209756097560977)"
15-12-2022 15:25:20.118555,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.180645161290323)","(15.0, 24.0, 23.666666666666668)","(1.3, 1.5, 1.4928125)","(21.0, 46.0, 43.45454545454545)","(101.0, 250.0, 241.11111111111111)","(6.5, 9.4, 9.209756097560977)"
15-12-2022 15:25:21.183648,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.180645161290323)","(15.0, 24.0, 23.666666666666668)","(1.3, 1.5, 1.4924444444444445)","(21.0, 46.0, 43.81818181818182)","(101.0, 250.0, 235.45454545454544)","(6.5, 9.4, 9.313333333333333)"
15-12-2022 15:25:22.229827,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.233333333333334)","(15.0, 25.0, 24.35)","(1.3, 1.48, 1.4769642857142857)","(21.0, 46.0, 44.0)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.313333333333333)"
15-12-2022 15:25:23.231584,"(21.0, 36.0, 35.45454545454545)","(6.5, 8.4, 8.233333333333334)","(15.0, 25.0, 24.4375)","(1.3, 1.48, 1.4769642857142857)","(21.0, 46.0, 43.25)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:24.212001,"(21.0, 36.0, 35.54545454545455)","(6.5, 8.4, 8.218181818181819)","(15.0, 25.0, 24.38888888888889)","(1.3, 1.49, 1.4803030303030302)","(21.0, 46.0, 42.4)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:25.323187,"(21.0, 36.0, 35.54545454545455)","(6.5, 8.4, 8.218181818181819)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4842857142857142)","(21.0, 44.0, 42.4)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:26.458486,"(21.0, 36.0, 35.54545454545455)","(6.5, 8.4, 8.218181818181819)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4842857142857142)","(21.0, 44.0, 42.4)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:27.484923,"(21.0, 36.0, 35.54545454545455)","(6.5, 8.4, 8.218181818181819)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4842857142857142)","(21.0, 44.0, 42.4)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:28.493400,"(21.0, 36.0, 35.54545454545455)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4841463414634146)","(21.0, 44.0, 42.4)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:29.585333,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.480204081632653)","(21.0, 50.0, 48.5)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:30.545630,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.480204081632653)","(21.0, 50.0, 48.5)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.325714285714286)"
15-12-2022 15:25:31.496575,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.480204081632653)","(21.0, 50.0, 47.565217391304344)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.251612903225807)"
15-12-2022 15:25:32.532368,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.35)","(1.3, 1.49, 1.4760759493670885)","(21.0, 50.0, 44.8)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.297297297297296)"
15-12-2022 15:25:33.536625,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.248275862068965)","(16.0, 25.0, 24.35)","(1.3, 1.49, 1.4816521739130435)","(21.0, 46.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.278947368421052)"
15-12-2022 15:25:34.623917,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.258064516129032)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4816521739130435)","(21.0, 46.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.278947368421052)"
15-12-2022 15:25:35.682645,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.258064516129032)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4816521739130435)","(21.0, 46.0, 46.5)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.297297297297296)"
15-12-2022 15:25:36.745909,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.258064516129032)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4816521739130435)","(21.0, 48.0, 46.5)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.297297297297296)"
15-12-2022 15:25:37.777561,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.258064516129032)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4816521739130435)","(21.0, 48.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.297297297297296)"
15-12-2022 15:25:38.835199,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.258064516129032)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4816521739130435)","(21.0, 48.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.297297297297296)"
15-12-2022 15:25:39.873313,"(21.0, 36.0, 35.565217391304344)","(6.5, 8.4, 8.237037037037037)","(16.0, 25.0, 24.4375)","(1.3, 1.49, 1.4762037037037037)","(21.0, 48.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:40.876731,"(21.0, 38.0, 37.4)","(6.5, 8.4, 8.333333333333334)","(16.0, 26.0, 25.666666666666668)","(1.3, 1.48, 1.474014598540146)","(21.0, 48.0, 45.2)","(101.0, 260.0, 235.45454545454544)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:41.868855,"(21.0, 40.0, 38.8)","(6.5, 8.4, 8.333333333333334)","(16.0, 27.0, 26.2)","(1.3, 1.48, 1.4739495798319326)","(21.0, 46.0, 45.25)","(101.0, 260.0, 239.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:42.849709,"(21.0, 40.0, 39.09090909090909)","(6.5, 8.4, 8.333333333333334)","(16.0, 27.0, 26.25)","(1.3, 1.48, 1.4739495798319326)","(21.0, 46.0, 45.0)","(101.0, 260.0, 239.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:43.881425,"(21.0, 40.0, 39.2)","(6.5, 8.4, 8.333333333333334)","(16.0, 27.0, 26.25)","(1.3, 1.48, 1.4739495798319326)","(21.0, 46.0, 45.0)","(101.0, 260.0, 239.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:44.989489,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.387096774193548)","(16.0, 27.0, 25.90909090909091)","(1.3, 1.48, 1.4739495798319326)","(21.0, 46.0, 44.5)","(101.0, 260.0, 213.33333333333334)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:46.163197,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.408695652173913)","(16.0, 27.0, 25.90909090909091)","(1.3, 1.48, 1.4666666666666666)","(21.0, 48.0, 44.5)","(101.0, 260.0, 213.33333333333334)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:47.295112,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.4375)","(16.0, 27.0, 25.90909090909091)","(1.3, 1.47, 1.4666666666666666)","(21.0, 48.0, 44.5)","(101.0, 260.0, 200.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:48.344353,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.481481481481481)","(16.0, 27.0, 25.90909090909091)","(1.3, 1.47, 1.4679310344827585)","(21.0, 48.0, 45.2)","(101.0, 260.0, 200.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:49.370328,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.481481481481481)","(16.0, 25.0, 24.125)","(1.3, 1.48, 1.472755905511811)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:50.312848,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.481481481481481)","(16.0, 25.0, 24.066666666666666)","(1.3, 1.48, 1.472755905511811)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.4, 9.363636363636363)"
15-12-2022 15:25:51.236249,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.481481481481481)","(16.0, 24.0, 23.7)","(1.3, 1.48, 1.473030303030303)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.4, 9.38)"
15-12-2022 15:25:52.270341,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.5)","(16.0, 23.0, 22.789473684210527)","(1.3, 1.48, 1.4736986301369863)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.4, 9.38)"
15-12-2022 15:25:53.275701,"(21.0, 40.0, 39.2)","(6.5, 8.6, 8.5)","(16.0, 23.0, 22.80952380952381)","(1.3, 1.48, 1.4736986301369863)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.4, 9.55)"
15-12-2022 15:25:54.287698,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 23.0, 22.772727272727273)","(1.3, 1.48, 1.4712380952380952)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.6, 9.533333333333333)"
15-12-2022 15:25:55.331893,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 24.0, 23.41176470588235)","(1.3, 1.48, 1.4712380952380952)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.6, 9.533333333333333)"
15-12-2022 15:25:56.370818,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 24.0, 23.41176470588235)","(1.3, 1.48, 1.472977099236641)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.6, 9.524137931034483)"
15-12-2022 15:25:57.454706,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 22.0, 21.705882352941178)","(1.3, 1.48, 1.4712380952380952)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:25:58.494039,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 22.0, 21.655172413793103)","(1.3, 1.48, 1.4712380952380952)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:25:59.554797,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.5)","(16.0, 22.0, 21.655172413793103)","(1.3, 1.48, 1.4671951219512196)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:00.617174,"(21.0, 40.0, 39.333333333333336)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.655172413793103)","(1.3, 1.47, 1.4671951219512196)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:01.670444,"(21.0, 40.0, 39.38461538461539)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.655172413793103)","(1.3, 1.47, 1.4659649122807017)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:02.758307,"(21.0, 42.0, 41.46153846153846)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.29032258064516)","(1.3, 1.47, 1.467051282051282)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:03.811439,"(21.0, 42.0, 41.46153846153846)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.29032258064516)","(1.3, 1.47, 1.467051282051282)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:04.832057,"(21.0, 42.0, 41.46153846153846)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.29032258064516)","(1.3, 1.47, 1.4654455445544554)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:05.863167,"(21.0, 42.0, 41.46153846153846)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.333333333333332)","(1.3, 1.47, 1.4645238095238096)","(21.0, 48.0, 45.2)","(101.0, 260.0, 220.0)","(6.5, 9.8, 9.547368421052632)"
15-12-2022 15:26:06.877971,"(21.0, 42.0, 41.46153846153846)","(6.5, 8.6, 8.58095238095238)","(16.0, 22.0, 21.333333333333332)","(1.3, 1.47, 1.4645238095238096)","(21.0, 48.0, 45.2)","(101.0, 260.0, 215.0)","(6.5, 9.8, 9.476923076923077)"
15-12-2022 15:26:07.866005,"(21.0, 44.0, 41.904761904761905)","(6.5, 8.6, 8.384782608695652)","(16.0, 23.0, 22.285714285714285)","(1.3, 1.49, 1.4853542392566783)","(21.0, 48.0, 44.808510638297875)","(101.0, 250.0, 234.11764705882354)","(6.5, 9.6, 9.315068493150685)"
15-12-2022 15:26:08.866272,"(21.0, 44.0, 43.63636363636364)","(6.5, 8.6, 8.106849315068493)","(16.0, 23.0, 22.84090909090909)","(1.3, 1.49, 9980.921283905967)","(21.0, 48.0, 9998.5)","(101.0, 250.0, 9998.5)","(6.5, 9.8, 9998.5)"
15-12-2022 15:26:09.803205,"(21.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(16.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(21.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
