,Master Copy,Portnoy,Winter Thorn,Oakfield Redgum,Isla,Allthehills,Thailand,My Naughty Boy,Every Effort
14-12-2022 13:18:38.540639,"(1.55, 1.77, 1.7658951965065501)","(7.5, 10.5, 10.468421052631578)","(19.0, 27.0, 26.863636363636363)","(8.0, 11.0, 10.355371900826446)","(11.0, 13.5, 13.019480519480519)","(101.0, 480.0, 382.5)","(8.0, 10.0, 9.774647887323944)","(91.0, 280.0, 265.0)","(61.0, 150.0, 143.33333333333334)"
14-12-2022 13:18:39.804206,"(1.55, 1.77, 1.7638938053097346)","(7.5, 10.5, 10.468421052631578)","(19.0, 27.0, 26.863636363636363)","(8.0, 11.0, 10.378600823045268)","(11.0, 13.5, 12.970588235294118)","(101.0, 480.0, 420.0)","(8.0, 10.0, 9.881040892193308)","(91.0, 280.0, 265.0)","(61.0, 150.0, 146.66666666666666)"
14-12-2022 13:18:41.039096,"(1.55, 1.76, 1.7539267015706805)","(7.5, 10.5, 10.471153846153847)","(19.0, 27.0, 26.863636363636363)","(8.0, 11.0, 10.393162393162394)","(11.0, 13.0, 12.97191011235955)","(101.0, 490.0, 420.0)","(8.0, 10.0, 9.865546218487395)","(91.0, 280.0, 265.0)","(61.0, 150.0, 143.33333333333334)"
14-12-2022 13:18:42.257039,"(1.55, 1.76, 1.7532051282051282)","(7.5, 11.0, 10.416216216216217)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.393162393162394)","(11.0, 13.0, 12.97191011235955)","(101.0, 490.0, 420.0)","(8.0, 10.0, 9.865546218487395)","(91.0, 280.0, 265.0)","(61.0, 150.0, 146.66666666666666)"
14-12-2022 13:18:43.644825,"(1.55, 1.76, 1.7575476493011435)","(7.5, 11.0, 10.405263157894737)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.38425925925926)","(11.0, 13.0, 12.97191011235955)","(101.0, 490.0, 420.0)","(8.0, 10.0, 9.727272727272727)","(91.0, 280.0, 265.0)","(61.0, 150.0, 143.33333333333334)"
14-12-2022 13:18:44.925001,"(1.55, 1.76, 1.7588392857142858)","(7.5, 11.0, 10.52)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.38425925925926)","(11.0, 13.0, 12.97191011235955)","(101.0, 490.0, 393.3333333333333)","(8.0, 10.0, 9.727272727272727)","(91.0, 280.0, 265.0)","(61.0, 150.0, 146.8)"
14-12-2022 13:18:46.157278,"(1.55, 1.76, 1.759556786703601)","(7.5, 11.0, 10.52)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.38425925925926)","(11.0, 13.0, 12.97191011235955)","(101.0, 480.0, 393.3333333333333)","(8.0, 10.0, 9.727272727272727)","(91.0, 280.0, 265.0)","(61.0, 150.0, 149.0909090909091)"
14-12-2022 13:18:47.303143,"(1.55, 1.77, 1.7612631578947369)","(7.5, 11.0, 10.34061135371179)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.38425925925926)","(11.0, 13.0, 12.97191011235955)","(101.0, 480.0, 393.3333333333333)","(8.0, 10.0, 9.727272727272727)","(91.0, 280.0, 265.0)","(61.0, 150.0, 149.0909090909091)"
14-12-2022 13:18:48.540690,"(1.55, 1.77, 1.7665560165975105)","(7.5, 11.0, 10.308300395256918)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.340425531914894)","(11.0, 13.0, 12.965277777777779)","(101.0, 460.0, 405.0)","(8.0, 10.0, 9.727272727272727)","(101.0, 280.0, 265.0)","(61.0, 150.0, 146.8)"
14-12-2022 13:18:49.750297,"(1.55, 1.77, 1.7672786885245901)","(7.5, 11.0, 10.313253012048193)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.216981132075471)","(11.0, 13.0, 12.908536585365853)","(101.0, 460.0, 386.6666666666667)","(8.0, 10.0, 9.727272727272727)","(101.0, 280.0, 265.0)","(61.0, 150.0, 140.5)"
14-12-2022 13:18:51.450680,"(1.55, 1.77, 1.7639122486288847)","(7.5, 11.0, 10.394648829431437)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.216981132075471)","(11.0, 13.0, 12.908536585365853)","(101.0, 460.0, 410.0)","(8.0, 10.0, 9.727272727272727)","(101.0, 280.0, 265.0)","(61.0, 150.0, 140.5)"
14-12-2022 13:18:52.892800,"(1.55, 1.77, 1.7638214285714287)","(7.5, 11.0, 10.414035087719299)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.317073170731707)","(11.0, 13.0, 12.365546218487395)","(101.0, 460.0, 420.0)","(8.0, 10.0, 9.648351648351648)","(101.0, 280.0, 270.0)","(61.0, 150.0, 141.66666666666666)"
14-12-2022 13:18:54.470018,"(1.55, 1.77, 1.7627157894736842)","(7.5, 11.0, 10.382899628252789)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.317073170731707)","(11.0, 12.5, 12.355855855855856)","(101.0, 460.0, 420.0)","(8.0, 10.0, 9.648351648351648)","(101.0, 280.0, 270.0)","(61.0, 150.0, 141.66666666666666)"
14-12-2022 13:18:56.194822,"(1.55, 1.77, 1.765929411764706)","(7.5, 11.0, 10.370786516853933)","(19.0, 27.0, 26.863636363636363)","(8.0, 10.5, 10.317073170731707)","(11.0, 12.5, 12.355855855855856)","(101.0, 460.0, 400.0)","(8.0, 10.0, 9.648351648351648)","(101.0, 290.0, 283.6363636363636)","(61.0, 150.0, 141.66666666666666)"
14-12-2022 13:18:57.834888,"(1.55, 1.77, 1.767776119402985)","(7.5, 11.0, 10.485294117647058)","(19.0, 27.0, 27.88372093023256)","(8.0, 10.5, 10.166666666666666)","(11.0, 12.5, 12.355855855855856)","(101.0, 460.0, 400.0)","(8.0, 10.0, 9.095852534562212)","(101.0, 290.0, 283.6363636363636)","(61.0, 150.0, 141.66666666666666)"
14-12-2022 13:18:59.707879,"(1.55, 1.77, 1.767334525939177)","(7.5, 10.5, 10.421487603305785)","(19.0, 29.0, 27.88372093023256)","(8.0, 10.5, 10.125)","(11.0, 12.5, 12.355855855855856)","(101.0, 460.0, 423.3333333333333)","(8.0, 9.2, 9.095852534562212)","(101.0, 290.0, 283.6363636363636)","(61.0, 150.0, 142.72727272727272)"
14-12-2022 13:19:01.460587,"(1.55, 1.77, 1.7682828282828282)","(7.5, 10.5, 10.42578125)","(19.0, 29.0, 27.476190476190474)","(8.0, 10.5, 10.142857142857142)","(11.0, 12.5, 12.226027397260275)","(101.0, 460.0, 412.85714285714283)","(8.0, 9.2, 8.86282306163022)","(101.0, 290.0, 283.6363636363636)","(61.0, 150.0, 139.1304347826087)"
14-12-2022 13:19:03.051159,"(1.55, 1.77, 1.7813675213675213)","(7.5, 10.5, 10.419230769230769)","(19.0, 29.0, 27.666666666666668)","(8.0, 10.5, 10.134782608695653)","(11.0, 12.5, 12.232323232323232)","(101.0, 460.0, 425.0)","(8.0, 9.0, 8.852830188679246)","(101.0, 290.0, 260.0)","(61.0, 140.0, 139.54545454545453)"
14-12-2022 13:19:04.527356,"(1.55, 1.79, 1.7813675213675213)","(7.5, 10.5, 10.394927536231885)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.178571428571429)","(11.0, 12.5, 12.148148148148149)","(101.0, 470.0, 418.75)","(8.0, 9.0, 9.007751937984496)","(101.0, 290.0, 246.66666666666666)","(61.0, 140.0, 139.54545454545453)"
14-12-2022 13:19:06.014433,"(1.55, 1.79, 1.7815625)","(7.5, 10.5, 10.394160583941606)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.181102362204724)","(11.0, 12.5, 12.739316239316238)","(101.0, 460.0, 441.66666666666663)","(8.0, 9.2, 9.060194174757282)","(101.0, 280.0, 246.66666666666666)","(61.0, 140.0, 139.54545454545453)"
14-12-2022 13:19:07.525911,"(1.55, 1.79, 1.784375)","(7.5, 10.5, 10.394160583941606)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.181102362204724)","(11.0, 13.0, 12.739316239316238)","(101.0, 460.0, 508.33333333333337)","(8.0, 9.2, 9.058064516129033)","(101.0, 280.0, 246.66666666666666)","(61.0, 140.0, 139.54545454545453)"
14-12-2022 13:19:09.015731,"(1.55, 1.79, 1.7865909090909091)","(7.5, 10.5, 10.394160583941606)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.200819672131148)","(11.0, 13.0, 12.75)","(101.0, 540.0, 508.33333333333337)","(8.0, 9.2, 9.070588235294117)","(101.0, 280.0, 246.66666666666666)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:10.517292,"(1.55, 1.8, 1.7902958579881658)","(7.5, 10.5, 10.387218045112782)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.107758620689655)","(11.0, 13.0, 12.583333333333334)","(101.0, 540.0, 508.33333333333337)","(8.0, 9.2, 9.142857142857142)","(101.0, 280.0, 246.66666666666666)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:12.009448,"(1.55, 1.8, 1.7841626794258374)","(7.5, 10.5, 10.387218045112782)","(19.0, 29.0, 27.545454545454547)","(8.0, 10.5, 10.107758620689655)","(11.0, 13.0, 12.736842105263158)","(101.0, 540.0, 478.57142857142856)","(8.0, 9.2, 9.145679012345678)","(101.0, 280.0, 238.33333333333334)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:13.453335,"(1.55, 1.8, 1.7830466830466831)","(7.5, 10.5, 10.385714285714286)","(19.0, 29.0, 27.363636363636363)","(8.0, 10.5, 10.092592592592593)","(11.0, 13.0, 12.68421052631579)","(101.0, 530.0, 464.2857142857143)","(8.0, 9.2, 8.929333333333334)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:14.968102,"(1.55, 1.8, 1.7839201451905626)","(7.5, 10.5, 10.397058823529411)","(19.0, 29.0, 27.363636363636363)","(8.0, 10.5, 10.095419847328245)","(11.0, 13.0, 12.23076923076923)","(101.0, 510.0, 430.0)","(8.0, 9.0, 8.932374100719425)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:16.397518,"(1.55, 1.78, 1.7760798548094374)","(7.5, 10.5, 10.397058823529411)","(19.0, 29.0, 27.363636363636363)","(8.0, 10.5, 10.095419847328245)","(11.0, 13.0, 12.770992366412214)","(101.0, 510.0, 430.0)","(8.0, 9.0, 8.94909090909091)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:17.898344,"(1.55, 1.78, 1.7744272445820433)","(7.5, 10.5, 10.397058823529411)","(19.0, 29.0, 27.363636363636363)","(8.0, 10.5, 10.079365079365079)","(11.0, 13.0, 12.550632911392405)","(101.0, 510.0, 471.42857142857144)","(8.0, 9.0, 8.94909090909091)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:19.353854,"(1.55, 1.78, 1.7766009852216749)","(7.5, 10.5, 10.397058823529411)","(19.0, 29.0, 27.54054054054054)","(8.0, 10.5, 10.079365079365079)","(11.0, 13.5, 12.550632911392405)","(101.0, 520.0, 471.42857142857144)","(8.0, 9.0, 8.91388888888889)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.6)"
14-12-2022 13:19:20.826438,"(1.55, 1.78, 1.7792278719397363)","(7.5, 10.5, 10.26086956521739)","(19.0, 29.0, 27.428571428571427)","(8.0, 10.5, 10.01552795031056)","(11.0, 13.5, 12.914634146341463)","(101.0, 510.0, 487.1428571428571)","(8.0, 9.0, 8.932972972972973)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.6)"
14-12-2022 13:19:22.204202,"(1.55, 1.78, 1.7746845915201654)","(7.5, 10.5, 10.027559055118111)","(19.0, 29.0, 27.412371134020617)","(8.0, 10.5, 10.01552795031056)","(11.0, 13.0, 12.895348837209303)","(101.0, 510.0, 470.0)","(8.0, 9.0, 8.969655172413793)","(101.0, 280.0, 242.5)","(61.0, 140.0, 139.56521739130434)"
14-12-2022 13:19:23.618502,"(1.55, 1.78, 1.7752552204176335)","(7.5, 10.5, 10.027559055118111)","(19.0, 29.0, 27.412371134020617)","(8.0, 10.5, 9.973469387755102)","(11.0, 13.5, 12.895348837209303)","(101.0, 510.0, 487.1428571428571)","(8.0, 9.0, 9.119018404907974)","(101.0, 280.0, 260.0)","(61.0, 140.0, 139.62962962962962)"
14-12-2022 13:19:25.026767,"(1.55, 1.78, 1.7766882591093118)","(7.5, 10.5, 10.03076923076923)","(19.0, 29.0, 27.428571428571427)","(8.0, 10.0, 9.973469387755102)","(11.0, 13.5, 12.895348837209303)","(101.0, 510.0, 487.1428571428571)","(8.0, 9.2, 9.119018404907974)","(101.0, 280.0, 260.0)","(61.0, 140.0, 139.62962962962962)"
14-12-2022 13:19:26.436994,"(1.55, 1.79, 1.7833846153846153)","(7.5, 10.5, 10.03076923076923)","(19.0, 29.0, 27.40776699029126)","(8.0, 10.0, 9.918867924528302)","(11.0, 13.5, 12.865853658536585)","(101.0, 510.0, 470.0)","(8.0, 9.2, 9.119018404907974)","(101.0, 280.0, 250.0)","(61.0, 140.0, 139.62962962962962)"
14-12-2022 13:19:27.870001,"(1.55, 1.79, 1.781972602739726)","(7.5, 10.5, 10.03076923076923)","(19.0, 29.0, 27.343434343434343)","(8.0, 10.0, 9.916666666666668)","(11.0, 13.5, 12.865853658536585)","(101.0, 510.0, 487.1428571428571)","(8.0, 9.2, 9.053333333333333)","(101.0, 280.0, 250.0)","(61.0, 140.0, 139.62962962962962)"
14-12-2022 13:19:29.222857,"(1.55, 1.79, 1.7825822784810126)","(7.5, 10.0, 9.872727272727273)","(19.0, 29.0, 27.30909090909091)","(8.0, 10.0, 9.860000000000001)","(11.0, 13.5, 12.922222222222222)","(101.0, 500.0, 462.5)","(8.0, 9.2, 9.064864864864864)","(101.0, 280.0, 250.0)","(61.0, 140.0, 139.62962962962962)"
14-12-2022 13:19:30.672950,"(1.55, 1.79, 1.7802142857142857)","(7.5, 10.0, 9.842424242424244)","(19.0, 29.0, 27.396551724137932)","(8.0, 10.0, 9.689230769230768)","(11.0, 13.5, 12.985148514851485)","(101.0, 520.0, 487.1428571428571)","(8.0, 9.0, 8.927513227513227)","(101.0, 280.0, 250.0)","(61.0, 140.0, 141.28205128205127)"
14-12-2022 13:19:32.129762,"(1.55, 1.79, 1.7820348837209303)","(7.5, 10.0, 9.842424242424244)","(19.0, 29.0, 27.41025641025641)","(8.0, 10.0, 9.723684210526317)","(11.0, 13.5, 12.895348837209303)","(101.0, 510.0, 487.1428571428571)","(8.0, 9.0, 9.222222222222221)","(101.0, 280.0, 250.0)","(61.0, 150.0, 153.33333333333334)"
14-12-2022 13:19:33.568744,"(1.55, 1.79, 1.781680376028202)","(7.5, 9.6, 9.693333333333333)","(19.0, 29.0, 28.05263157894737)","(8.0, 9.8, 9.63888888888889)","(11.0, 13.5, 12.630434782608695)","(101.0, 510.0, 462.5)","(8.0, 9.4, 9.1)","(101.0, 280.0, 250.0)","(61.0, 170.0, 155.0)"
14-12-2022 13:19:35.044756,"(1.55, 1.79, 1.7829363449691993)","(7.5, 9.8, 9.625)","(19.0, 29.0, 28.22)","(8.0, 9.8, 9.57590361445783)","(11.0, 13.0, 12.909638554216867)","(101.0, 500.0, 472.5)","(8.0, 9.4, 9.139999999999999)","(101.0, 270.0, 250.0)","(61.0, 160.0, 156.0)"
14-12-2022 13:19:36.378104,"(1.55, 1.79, 1.7829363449691993)","(7.5, 9.8, 9.625)","(19.0, 29.0, 28.22)","(8.0, 9.6, 9.546666666666667)","(11.0, 13.5, 12.909638554216867)","(101.0, 490.0, 458.8888888888889)","(8.0, 9.2, 9.161290322580644)","(101.0, 270.0, 262.0)","(61.0, 160.0, 156.0)"
14-12-2022 13:19:37.705538,"(1.55, 1.79, 1.7837239583333333)","(7.5, 9.8, 9.588888888888889)","(19.0, 29.0, 28.2)","(8.0, 9.6, 9.536842105263158)","(11.0, 13.5, 12.81578947368421)","(101.0, 490.0, 441.0)","(8.0, 9.2, 9.451851851851853)","(101.0, 280.0, 262.0)","(61.0, 160.0, 154.6153846153846)"
14-12-2022 13:19:38.966280,"(1.55, 1.79, 1.7865184049079754)","(7.5, 9.6, 9.588888888888889)","(19.0, 29.0, 28.2)","(8.0, 9.6, 9.52093023255814)","(11.0, 13.5, 12.647540983606557)","(101.0, 480.0, 441.0)","(8.0, 9.6, 9.37142857142857)","(101.0, 280.0, 262.0)","(61.0, 170.0, 154.6153846153846)"
14-12-2022 13:19:40.254783,"(1.55, 1.79, 1.7880914826498424)","(7.5, 9.6, 9.588235294117647)","(19.0, 29.0, 28.185185185185187)","(8.0, 9.6, 9.579310344827586)","(11.0, 13.5, 12.60344827586207)","(101.0, 480.0, 463.75)","(8.0, 9.6, 8.929535864978904)","(101.0, 280.0, 262.0)","(61.0, 170.0, 162.0)"
14-12-2022 13:19:41.617785,"(1.55, 1.79, 1.7899240121580549)","(7.5, 10.0, 9.725)","(19.0, 29.0, 28.214285714285715)","(8.0, 9.8, 9.61860465116279)","(11.0, 13.5, 12.666666666666666)","(101.0, 480.0, 390.0)","(8.0, 9.0, 8.931685393258427)","(101.0, 280.0, 262.0)","(61.0, 170.0, 163.33333333333334)"
14-12-2022 13:19:43.001800,"(1.55, 1.8, 1.7906843267108168)","(7.5, 10.0, 9.785185185185187)","(19.0, 29.0, 28.201923076923077)","(8.0, 9.8, 9.659016393442624)","(11.0, 13.5, 12.551948051948052)","(101.0, 480.0, 460.0)","(8.0, 9.0, 8.94729411764706)","(101.0, 280.0, 263.6363636363636)","(61.0, 170.0, 164.28571428571428)"
14-12-2022 13:19:44.372296,"(1.55, 1.8, 1.7930960264900662)","(7.5, 9.8, 9.785185185185187)","(19.0, 29.0, 28.201923076923077)","(8.0, 9.8, 9.51)","(11.0, 13.5, 12.564102564102564)","(101.0, 560.0, 445.0)","(8.0, 9.0, 8.909491525423729)","(101.0, 280.0, 263.6363636363636)","(61.0, 170.0, 164.28571428571428)"
14-12-2022 13:19:45.834828,"(1.55, 1.8, 1.7934123222748815)","(7.5, 9.8, 9.751515151515152)","(19.0, 29.0, 28.452380952380953)","(8.0, 9.6, 9.497435897435897)","(11.0, 13.5, 12.888268156424582)","(101.0, 530.0, 426.6666666666667)","(8.0, 9.0, 8.922348484848484)","(101.0, 280.0, 268.0)","(61.0, 170.0, 167.77777777777777)"
14-12-2022 13:19:47.322360,"(1.55, 1.8, 1.7920170454545454)","(7.5, 9.8, 9.68)","(19.0, 29.0, 28.223300970873787)","(8.0, 9.6, 9.48235294117647)","(11.0, 13.5, 12.733333333333333)","(101.0, 560.0, 460.0)","(8.0, 9.0, 8.931349206349207)","(101.0, 280.0, 260.0)","(61.0, 170.0, 165.0)"
14-12-2022 13:19:48.775909,"(1.55, 1.8, 1.7937694013303769)","(7.5, 10.0, 9.68)","(19.0, 29.0, 28.19047619047619)","(8.0, 9.6, 9.497297297297298)","(11.0, 13.0, 12.773684210526316)","(101.0, 560.0, 460.0)","(8.0, 9.0, 8.931212723658051)","(101.0, 280.0, 260.0)","(61.0, 170.0, 164.0)"
14-12-2022 13:19:50.578522,"(1.55, 1.8, 1.7946867749419955)","(7.5, 10.0, 9.667532467532467)","(19.0, 29.0, 28.27102803738318)","(8.0, 9.6, 9.5475)","(11.0, 13.5, 12.991803278688524)","(101.0, 570.0, 520.0)","(8.0, 9.0, 8.86793893129771)","(101.0, 290.0, 270.0)","(61.0, 170.0, 167.5)"
14-12-2022 13:19:52.303442,"(1.55, 1.8, 1.8172815533980584)","(7.5, 10.0, 9.715)","(19.0, 29.0, 28.237623762376238)","(8.0, 9.6, 9.53972602739726)","(11.0, 13.5, 12.81958762886598)","(101.0, 570.0, 445.0)","(8.0, 9.0, 8.85276595744681)","(101.0, 290.0, 237.14285714285714)","(61.0, 170.0, 166.25)"
14-12-2022 13:19:53.702235,"(1.55, 1.82, 1.8172815533980584)","(7.5, 9.8, 9.715)","(19.0, 29.0, 28.142857142857142)","(8.0, 9.6, 9.637735849056604)","(11.0, 13.5, 12.571428571428571)","(101.0, 520.0, 390.0)","(8.0, 9.0, 8.909821428571428)","(101.0, 280.0, 258.57142857142856)","(61.0, 170.0, 158.0)"
14-12-2022 13:19:55.084847,"(1.55, 1.82, 1.8169811320754718)","(7.5, 9.8, 9.74)","(21.0, 29.0, 28.135922330097088)","(8.0, 9.8, 9.682758620689656)","(11.0, 13.0, 12.5)","(101.0, 510.0, 402.5)","(8.0, 9.0, 8.898305084745763)","(101.0, 270.0, 258.57142857142856)","(71.0, 170.0, 157.14285714285714)"
14-12-2022 13:19:56.461679,"(1.55, 1.83, 1.805923566878981)","(7.5, 9.8, 9.74)","(21.0, 29.0, 28.135922330097088)","(8.0, 9.8, 9.682758620689656)","(11.0, 13.0, 12.5)","(101.0, 500.0, 402.5)","(8.0, 9.0, 8.898305084745763)","(101.0, 270.0, 258.57142857142856)","(71.0, 170.0, 152.0)"
14-12-2022 13:19:57.796217,"(1.55, 1.82, 1.8198173515981735)","(7.5, 10.0, 9.810937500000001)","(21.0, 29.0, 28.10891089108911)","(8.0, 9.8, 9.704545454545455)","(11.0, 12.5, 12.104651162790697)","(101.0, 500.0, 396.0)","(8.0, 9.0, 8.879402985074627)","(101.0, 270.0, 258.57142857142856)","(71.0, 170.0, 152.0)"
14-12-2022 13:19:59.169571,"(1.55, 1.82, 1.8198173515981735)","(7.5, 10.0, 9.810937500000001)","(21.0, 29.0, 28.10891089108911)","(8.0, 9.8, 9.704545454545455)","(11.0, 12.5, 12.104651162790697)","(101.0, 500.0, 396.0)","(7.5, 9.0, 8.995652173913044)","(101.0, 270.0, 245.0)","(71.0, 170.0, 146.66666666666666)"
14-12-2022 13:20:00.500090,"(1.55, 1.82, 1.8119453924914677)","(7.5, 9.8, 9.623458646616541)","(21.0, 29.0, 28.418032786885245)","(8.0, 9.8, 9.71358024691358)","(11.0, 12.5, 12.024193548387096)","(101.0, 500.0, 435.0)","(7.5, 8.8, 8.866666666666667)","(101.0, 290.0, 283.3333333333333)","(71.0, 170.0, 180.58823529411765)"
14-12-2022 13:20:01.842176,"(1.55, 1.8, 1.7987125220458555)","(7.5, 9.8, 9.6480109739369)","(21.0, 29.0, 28.48170731707317)","(8.0, 10.0, 9.82707423580786)","(11.0, 12.5, 11.63888888888889)","(101.0, 500.0, 481.53846153846155)","(7.5, 9.0, 8.88955223880597)","(101.0, 290.0, 283.3333333333333)","(71.0, 190.0, 180.58823529411765)"
14-12-2022 13:20:03.208091,"(1.55, 1.8, 1.7998303287380701)","(7.5, 9.8, 9.651150202976996)","(21.0, 29.0, 28.45098039215686)","(8.0, 10.0, 9.822573363431152)","(11.0, 12.5, 11.53125)","(101.0, 500.0, 402.5)","(7.5, 9.0, 8.899724517906336)","(101.0, 290.0, 283.3333333333333)","(71.0, 190.0, 170.0)"
14-12-2022 13:20:04.578427,"(1.6, 1.8, 1.7998553519768563)","(8.0, 9.8, 9.452680652680653)","(21.0, 29.0, 28.5)","(8.5, 10.0, 9.817224880382776)","(10.0, 12.5, 11.68421052631579)","(101.0, 500.0, 396.0)","(7.5, 9.0, 8.905208333333334)","(101.0, 290.0, 267.5)","(71.0, 180.0, 176.66666666666666)"
14-12-2022 13:20:05.964856,"(1.6, 1.81, 1.8052307692307692)","(8.0, 9.6, 9.460093896713616)","(21.0, 29.0, 28.56578947368421)","(8.5, 10.0, 9.827817745803358)","(10.0, 12.5, 12.082959641255606)","(101.0, 500.0, 400.0)","(7.5, 9.0, 8.916981132075472)","(101.0, 290.0, 270.0)","(71.0, 180.0, 171.25)"
14-12-2022 13:20:07.404568,"(1.6, 1.82, 1.8155260243632336)","(8.0, 9.6, 9.460807600950119)","(21.0, 29.0, 28.540880503144653)","(8.5, 10.0, 9.826484018264841)","(10.0, 12.5, 11.968)","(101.0, 490.0, 471.25)","(7.5, 9.0, 8.923404255319149)","(101.0, 290.0, 270.0)","(71.0, 190.0, 171.25)"
14-12-2022 13:20:08.737758,"(1.6, 1.82, 1.8126545454545455)","(8.0, 9.6, 9.460807600950119)","(21.0, 29.0, 28.527950310559007)","(8.5, 10.0, 9.832608695652175)","(10.0, 12.0, 11.961904761904762)","(101.0, 490.0, 474.48275862068965)","(7.5, 9.0, 8.837606837606838)","(101.0, 290.0, 277.1428571428571)","(71.0, 190.0, 171.25)"
14-12-2022 13:20:10.124785,"(1.6, 1.82, 1.818134328358209)","(8.0, 9.6, 9.472359550561798)","(21.0, 29.0, 28.59027777777778)","(8.5, 10.0, 9.803571428571429)","(10.0, 12.0, 11.96078431372549)","(101.0, 490.0, 474.48275862068965)","(7.5, 9.0, 8.844262295081968)","(101.0, 290.0, 250.0)","(71.0, 190.0, 171.25)"
14-12-2022 13:20:11.492513,"(1.6, 1.82, 1.8079691749773346)","(8.0, 9.6, 9.477605321507761)","(21.0, 29.0, 28.561151079136692)","(8.5, 10.0, 9.855474452554745)","(10.0, 12.0, 11.952380952380953)","(101.0, 490.0, 479.65517241379314)","(7.5, 9.0, 8.84390243902439)","(101.0, 290.0, 250.0)","(71.0, 190.0, 175.71428571428572)"
14-12-2022 13:20:12.879337,"(1.6, 1.81, 1.8073902439024392)","(8.0, 9.6, 9.479475982532751)","(21.0, 29.0, 28.58503401360544)","(8.5, 10.0, 9.85089605734767)","(10.0, 12.0, 11.833333333333334)","(101.0, 490.0, 479.65517241379314)","(7.5, 9.0, 9.114285714285714)","(101.0, 290.0, 283.0769230769231)","(71.0, 190.0, 175.71428571428572)"
14-12-2022 13:20:14.176690,"(1.6, 1.81, 1.8186461538461538)","(8.0, 9.6, 9.370666666666667)","(21.0, 29.0, 28.664233576642335)","(8.5, 10.0, 9.85848142164782)","(10.0, 12.0, 11.832369942196532)","(101.0, 490.0, 484.6428571428571)","(7.5, 9.2, 9.118918918918919)","(101.0, 290.0, 301.53846153846155)","(71.0, 190.0, 180.625)"
14-12-2022 13:20:15.474375,"(1.6, 1.82, 1.815)","(8.0, 9.4, 9.366666666666667)","(21.0, 29.0, 28.596026490066226)","(8.5, 10.0, 9.864451827242526)","(10.0, 12.5, 11.763005780346822)","(101.0, 490.0, 484.6428571428571)","(7.5, 9.2, 8.844000000000001)","(101.0, 310.0, 292.0)","(71.0, 190.0, 180.625)"
14-12-2022 13:20:17.103742,"(1.6, 1.82, 1.8153140096618359)","(8.0, 9.4, 9.373006134969325)","(21.0, 29.0, 28.596026490066226)","(8.5, 10.0, 9.875200000000001)","(10.0, 12.5, 11.216463414634147)","(101.0, 490.0, 462.0)","(7.5, 9.0, 8.92451612903226)","(101.0, 310.0, 292.0)","(71.0, 190.0, 180.625)"
14-12-2022 13:20:18.656585,"(1.6, 1.83, 1.826756032171582)","(8.0, 9.4, 9.216666666666667)","(21.0, 29.0, 28.606451612903225)","(8.5, 10.0, 9.876302521008403)","(10.0, 11.5, 11.228070175438596)","(101.0, 490.0, 457.5)","(7.5, 9.0, 8.916725978647687)","(101.0, 310.0, 270.0)","(71.0, 190.0, 180.625)"
14-12-2022 13:20:20.169493,"(1.6, 1.83, 1.8276100628930818)","(8.0, 9.6, 9.205614035087718)","(21.0, 29.0, 28.5875)","(8.5, 10.0, 9.869592476489029)","(10.0, 11.5, 11.198051948051948)","(101.0, 490.0, 457.5)","(7.5, 9.0, 8.916725978647687)","(101.0, 310.0, 270.0)","(71.0, 190.0, 180.625)"
