,Shes Our Cruze,Piazza Farnese,Urana Lot,Cry Wolf,Shanes Pick,Perfect Pacific,Tarantula
07-12-2022 20:01:37.917421,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.04, 1.759)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.461764705882353)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:39.142738,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.02, 1.759)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.57)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:40.204926,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.02, 1.759)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.5, 4.61923076923077)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:41.277014,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.02, 1.759)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.5285714285714285)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:42.374335,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.0, 1.78)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.49)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:43.494501,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.0, 1.78)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.49)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:44.820529,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.0, 1.78)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.57)","(6.5, 21.0, 20.0)"
07-12-2022 20:01:46.004764,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 2.0, 1.7721875)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.5, 4.57)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:47.143805,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 1.99, 1.770625)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.5, 4.526923076923077)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:48.394765,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 1.99, 1.7868181818181819)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.2, 4.526923076923077)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:49.605531,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 1.98, 1.762051282051282)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.2, 4.526923076923077)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:50.844843,"(21.0, 250.0, 61.69230769230769)","(21.0, 220.0, 75.25)","(4.6, 7.8, 7.35)","(1.7, 1.98, 1.762051282051282)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.2, 4.61923076923077)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:51.929925,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 96.57142857142857)","(4.6, 7.8, 7.35)","(1.7, 1.98, 1.7868181818181819)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.082)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:52.935112,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 124.0)","(4.6, 7.8, 7.35)","(1.7, 1.98, 1.7868181818181819)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.6, 4.57)","(6.5, 21.0, 20.285714285714285)"
07-12-2022 20:01:53.944958,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 124.0)","(4.6, 7.8, 7.35)","(1.7, 1.98, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.5, 4.61923076923077)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:01:54.924555,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 124.0)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.5285714285714285)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:01:55.954795,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 124.0)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.5285714285714285)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:01:56.899080,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 76.75)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.5285714285714285)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:01:57.944740,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 114.25)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.5285714285714285)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:01:58.984933,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 80.5)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.768709677419355)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.3, 4.354347826086957)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:02:00.024809,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 116.5)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.747142857142857)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.5, 4.61923076923077)","(6.5, 21.0, 20.357142857142858)"
07-12-2022 20:02:01.147358,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 116.5)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.7609677419354839)","(21.0, 140.0, 92.95454545454545)","(4.2, 5.4, 4.5285714285714285)","(6.5, 21.0, 20.333333333333332)"
07-12-2022 20:02:02.200528,"(21.0, 250.0, 52.46153846153846)","(21.0, 220.0, 116.5)","(4.6, 7.8, 7.35)","(1.7, 1.97, 1.7548648648648648)","(21.0, 140.0, 117.64705882352942)","(4.2, 5.3, 5.021428571428571)","(6.5, 21.0, 20.416666666666668)"
07-12-2022 20:02:03.170095,"(21.0, 240.0, 104.0)","(21.0, 210.0, 175.2)","(4.6, 7.8, 7.0285714285714285)","(1.7, 1.96, 1.7602631578947368)","(21.0, 130.0, 99.625)","(4.2, 5.2, 5.021428571428571)","(6.5, 21.0, 21.653846153846153)"
07-12-2022 20:02:04.176444,"(21.0, 230.0, 55.4)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.96, 1.7544444444444445)","(21.0, 110.0, 86.57142857142857)","(4.2, 5.2, 5.1125)","(6.5, 22.0, 22.8125)"
07-12-2022 20:02:05.643674,"(21.0, 220.0, 123.0)","(21.0, 210.0, 175.2)","(4.6, 7.8, 7.0285714285714285)","(1.7, 1.95, 1.7544444444444445)","(21.0, 110.0, 91.75)","(4.2, 5.5, 4.571428571428571)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:06.752280,"(21.0, 210.0, 123.0)","(21.0, 210.0, 175.2)","(4.6, 7.8, 7.0285714285714285)","(1.7, 1.95, 1.7544444444444445)","(21.0, 130.0, 86.57142857142857)","(4.2, 5.4, 4.571428571428571)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:07.785124,"(21.0, 210.0, 123.0)","(21.0, 210.0, 175.2)","(4.6, 7.8, 7.0285714285714285)","(1.7, 1.95, 1.7544444444444445)","(21.0, 110.0, 69.0)","(4.2, 5.4, 5.107142857142857)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:08.899756,"(21.0, 210.0, 166.0)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.95, 1.782)","(21.0, 110.0, 91.125)","(4.2, 5.3, 4.364285714285715)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:10.259336,"(21.0, 200.0, 158.5)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.95, 1.782)","(21.0, 100.0, 88.33333333333333)","(4.2, 5.4, 4.364285714285715)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:11.486845,"(21.0, 190.0, 67.42857142857143)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.95, 1.8938461538461537)","(21.0, 100.0, 94.61538461538461)","(4.2, 5.4, 4.364285714285715)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:12.655405,"(21.0, 180.0, 143.5)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.94, 1.76)","(21.0, 100.0, 94.61538461538461)","(4.2, 5.4, 4.49375)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:13.757772,"(21.0, 180.0, 165.4)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.92, 1.767)","(21.0, 100.0, 91.5)","(4.2, 5.4, 5.021428571428571)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:15.079635,"(21.0, 180.0, 170.875)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.92, 1.7753731343283583)","(21.0, 100.0, 89.0)","(4.2, 5.2, 5.021428571428571)","(6.5, 25.0, 23.923076923076923)"
07-12-2022 20:02:16.285149,"(21.0, 180.0, 170.875)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.92, 1.8227272727272728)","(21.0, 100.0, 89.0)","(4.2, 5.2, 5.021428571428571)","(6.5, 25.0, 24.125)"
07-12-2022 20:02:17.442500,"(21.0, 180.0, 169.57142857142858)","(21.0, 210.0, 175.2)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.91, 1.7944444444444445)","(21.0, 100.0, 78.0)","(4.2, 5.2, 4.8875)","(6.5, 25.0, 24.125)"
07-12-2022 20:02:18.557577,"(21.0, 180.0, 169.57142857142858)","(21.0, 210.0, 172.22222222222223)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.91, 1.7732075471698112)","(21.0, 100.0, 78.0)","(4.2, 5.2, 4.571428571428571)","(6.5, 25.0, 24.125)"
07-12-2022 20:02:19.752702,"(21.0, 180.0, 169.57142857142858)","(21.0, 210.0, 172.22222222222223)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.9, 1.7786666666666666)","(21.0, 100.0, 78.0)","(4.2, 5.4, 4.233333333333333)","(6.5, 25.0, 23.555555555555557)"
07-12-2022 20:02:20.986357,"(21.0, 180.0, 165.8)","(21.0, 210.0, 168.0)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.9, 1.7816666666666667)","(21.0, 100.0, 92.0)","(4.2, 5.1, 4.888888888888889)","(6.5, 25.0, 24.454545454545453)"
07-12-2022 20:02:22.149982,"(21.0, 180.0, 88.0)","(21.0, 210.0, 168.0)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.89, 1.8599999999999999)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.75)","(6.5, 25.0, 24.454545454545453)"
07-12-2022 20:02:23.387229,"(21.0, 180.0, 65.0)","(21.0, 210.0, 168.0)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.88, 1.8457142857142856)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.6)","(6.5, 25.0, 25.086956521739133)"
07-12-2022 20:02:24.581423,"(21.0, 180.0, 65.0)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.88, 1.8457142857142856)","(21.0, 100.0, 92.0)","(4.2, 5.2, 4.75)","(6.5, 26.0, 24.375)"
07-12-2022 20:02:25.677032,"(21.0, 180.0, 130.71428571428572)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.88, 1.807037037037037)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.157894736842105)","(6.5, 26.0, 24.714285714285715)"
07-12-2022 20:02:26.736621,"(21.0, 180.0, 68.33333333333333)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.87, 1.807037037037037)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.115384615384615)","(6.5, 26.0, 23.0)"
07-12-2022 20:02:27.857314,"(21.0, 180.0, 68.33333333333333)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.87, 1.7927272727272727)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.115384615384615)","(6.5, 26.0, 22.333333333333332)"
07-12-2022 20:02:29.112023,"(21.0, 180.0, 68.33333333333333)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.87, 1.7828205128205128)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.157894736842105)","(6.5, 27.0, 23.11111111111111)"
07-12-2022 20:02:30.291062,"(21.0, 180.0, 68.33333333333333)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.86, 1.8018181818181818)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.157894736842105)","(6.5, 27.0, 23.11111111111111)"
07-12-2022 20:02:31.351207,"(21.0, 180.0, 105.55555555555556)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.449999999999999)","(1.7, 1.86, 1.8018181818181818)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.25)","(6.5, 27.0, 23.11111111111111)"
07-12-2022 20:02:32.340587,"(21.0, 180.0, 105.55555555555556)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.9)","(1.7, 1.85, 1.8325)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.25)","(6.5, 27.0, 23.5)"
07-12-2022 20:02:33.540441,"(26.0, 180.0, 105.55555555555556)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.9)","(1.7, 1.85, 1.82)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.25)","(6.5, 27.0, 23.5)"
07-12-2022 20:02:34.673367,"(26.0, 180.0, 105.55555555555556)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.9)","(1.7, 1.85, 1.82)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.25)","(6.5, 27.0, 23.5)"
07-12-2022 20:02:35.781112,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.9)","(1.7, 1.85, 1.835)","(21.0, 100.0, 92.0)","(4.2, 5.0, 4.6)","(6.5, 27.0, 23.5)"
07-12-2022 20:02:36.858198,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.835)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 27.0, 23.666666666666668)"
07-12-2022 20:02:37.981302,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 173.1111111111111)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.8242857142857143)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 27.0, 23.666666666666668)"
07-12-2022 20:02:39.188433,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.8363636363636364)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 27.0, 23.666666666666668)"
07-12-2022 20:02:40.331306,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.8363636363636364)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 27.0, 23.666666666666668)"
07-12-2022 20:02:41.509847,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.8363636363636364)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 27.0, 24.692307692307693)"
07-12-2022 20:02:42.648986,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 27.0, 24.692307692307693)"
07-12-2022 20:02:43.761242,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.2)","(1.7, 1.85, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.133333333333333)","(6.5, 27.0, 24.692307692307693)"
07-12-2022 20:02:44.846569,"(26.0, 180.0, 132.14285714285714)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 6.675)","(1.7, 1.85, 1.838)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.133333333333333)","(6.5, 27.0, 24.916666666666668)"
07-12-2022 20:02:46.019978,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.05)","(1.7, 1.85, 1.838)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 27.0, 25.5)"
07-12-2022 20:02:47.187162,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.0777777777777775)","(1.7, 1.85, 1.838)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.5)"
07-12-2022 20:02:48.314900,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.453333333333333)","(1.7, 1.85, 1.826)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.5)"
07-12-2022 20:02:49.493658,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.85, 1.826)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:50.686485,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.85, 1.826)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:51.903669,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.85, 1.84)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:53.056315,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.87, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:54.076956,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:55.190424,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:56.398905,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:57.532211,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.4)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:58.660592,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.628571428571428)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:02:59.807748,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.433333333333334)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:01.044104,"(26.0, 180.0, 70.0)","(21.0, 210.0, 149.63636363636363)","(4.6, 7.8, 7.433333333333334)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 92.0)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:02.223219,"(26.0, 180.0, 70.0)","(21.0, 210.0, 171.75)","(4.6, 7.8, 7.433333333333334)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 85.77777777777777)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:03.393578,"(26.0, 180.0, 130.0)","(21.0, 190.0, 178.76923076923077)","(4.6, 7.8, 7.433333333333334)","(1.7, 1.84, 1.8250000000000002)","(21.0, 100.0, 91.06666666666666)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:04.569223,"(26.0, 180.0, 75.83333333333333)","(21.0, 190.0, 160.3076923076923)","(4.6, 7.8, 7.616666666666666)","(1.7, 1.84, 1.8314285714285714)","(21.0, 95.0, 91.06666666666666)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:05.690636,"(26.0, 180.0, 75.83333333333333)","(21.0, 170.0, 160.3076923076923)","(4.6, 7.8, 7.616666666666666)","(1.7, 1.84, 1.8314285714285714)","(21.0, 95.0, 91.06666666666666)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:06.822451,"(26.0, 180.0, 75.83333333333333)","(21.0, 180.0, 140.0)","(4.6, 7.8, 7.63076923076923)","(1.7, 1.84, 1.8314285714285714)","(21.0, 95.0, 71.91304347826087)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:07.971020,"(26.0, 180.0, 140.9375)","(21.0, 180.0, 140.0)","(4.6, 7.8, 7.63076923076923)","(1.7, 1.84, 1.8314285714285714)","(21.0, 95.0, 86.4)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:09.177187,"(26.0, 180.0, 130.0)","(21.0, 170.0, 128.0)","(4.6, 7.8, 7.63076923076923)","(1.7, 1.84, 1.8314285714285714)","(21.0, 90.0, 86.4)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:10.478689,"(26.0, 180.0, 116.11111111111111)","(21.0, 160.0, 100.0)","(4.6, 7.8, 7.466666666666667)","(1.7, 1.84, 1.8133333333333335)","(21.0, 90.0, 72.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:11.616695,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 7.466666666666667)","(1.7, 1.84, 1.8133333333333335)","(21.0, 90.0, 72.0)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:12.755147,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 6.8)","(1.7, 1.84, 1.8133333333333335)","(21.0, 85.0, 81.73333333333333)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:13.845193,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 6.8)","(1.7, 1.84, 1.8133333333333335)","(21.0, 85.0, 81.73333333333333)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:15.031835,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 6.8)","(1.7, 1.84, 1.8133333333333335)","(21.0, 85.0, 81.73333333333333)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:16.228093,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 6.8)","(1.7, 1.84, 1.8133333333333335)","(21.0, 85.0, 81.73333333333333)","(4.2, 4.8, 4.218181818181818)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:17.784581,"(26.0, 180.0, 135.76923076923077)","(21.0, 160.0, 116.25)","(4.6, 7.8, 6.8)","(1.7, 1.84, 1.8133333333333335)","(21.0, 85.0, 81.73333333333333)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:19.151295,"(26.0, 180.0, 135.76923076923077)","(21.0, 120.0, 114.58333333333334)","(4.6, 7.4, 6.866666666666667)","(1.7, 1.9, 1.8175)","(21.0, 80.0, 62.5)","(4.2, 4.8, 4.6)","(6.5, 26.0, 25.0)"
07-12-2022 20:03:20.555542,"(26.0, 180.0, 135.76923076923077)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.0285714285714285)","(1.7, 1.9, 1.791081081081081)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.6)","(6.5, 26.0, 24.25)"
07-12-2022 20:03:21.811905,"(26.0, 180.0, 135.76923076923077)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.0285714285714285)","(1.7, 1.91, 1.7958823529411765)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.6)","(6.5, 25.0, 24.25)"
07-12-2022 20:03:23.049637,"(26.0, 160.0, 115.66666666666666)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.0285714285714285)","(1.7, 1.89, 1.792)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.218181818181818)","(6.5, 25.0, 24.25)"
07-12-2022 20:03:24.300101,"(26.0, 160.0, 112.5)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.155555555555556)","(1.7, 1.88, 1.8081632653061224)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.218181818181818)","(6.5, 25.0, 24.25)"
07-12-2022 20:03:25.587751,"(26.0, 160.0, 112.5)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.155555555555556)","(1.7, 1.88, 1.8034782608695652)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.218181818181818)","(6.5, 25.0, 24.25)"
07-12-2022 20:03:26.738526,"(26.0, 160.0, 112.5)","(21.0, 120.0, 99.6875)","(4.6, 7.4, 6.155555555555556)","(1.7, 1.88, 1.792)","(21.0, 80.0, 67.27272727272728)","(4.2, 4.8, 4.6)","(6.5, 25.0, 24.25)"
