,El Fernanda,Why Not Bryce,Rear View Mirror,Four Aces,Green Can Lad,Team Staffing,No Tax,Billy Bob Jordan
07-12-2022 19:55:34.989381,"(5.0, 17.5, 16.488888888888887)","(8.5, 12.5, 11.971428571428572)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:36.163748,"(5.0, 17.5, 16.488888888888887)","(8.5, 12.5, 11.971428571428572)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:37.383824,"(5.0, 17.5, 16.488888888888887)","(8.5, 12.5, 11.575)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:38.585115,"(5.0, 17.5, 16.37777777777778)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:39.917698,"(5.0, 17.5, 16.114285714285714)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:41.125458,"(5.0, 17.5, 16.114285714285714)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.321111111111112)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.5, 5.242857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.0, 11.622222222222222)"
07-12-2022 19:55:42.374488,"(5.0, 17.5, 16.114285714285714)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.226666666666667)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 15.0)","(3.8, 5.5, 5.3)","(10.0, 18.0, 17.125)","(9.0, 12.0, 14.733333333333334)"
07-12-2022 19:55:43.599523,"(5.0, 17.5, 16.114285714285714)","(8.5, 12.5, 11.475)","(3.0, 4.3, 4.226666666666667)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.5, 5.3)","(10.0, 18.0, 17.125)","(9.0, 15.5, 11.685714285714285)"
07-12-2022 19:55:44.870363,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.5, 5.388888888888888)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:46.215061,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.6, 5.388888888888888)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:47.508717,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.6, 5.388888888888888)","(10.0, 18.0, 16.6)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:48.741594,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.6, 5.388888888888888)","(10.0, 18.0, 16.6)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:50.085182,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.6, 5.388888888888888)","(10.0, 18.0, 16.6)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:51.308039,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 4.187)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 16.666666666666668)","(3.8, 5.6, 5.477777777777778)","(10.0, 18.0, 16.6)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:52.591069,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.4, 3.6761904761904765)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.5, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:53.817711,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.7, 4.604444444444445)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:55.058146,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:56.255192,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:57.434511,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:58.629128,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:55:59.831763,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:56:01.094190,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:56:02.292639,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:56:03.437539,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.477777777777778)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:56:04.638388,"(5.0, 16.0, 13.95)","(8.5, 12.5, 11.475)","(3.0, 4.5, 4.415555555555556)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.163636363636364)"
07-12-2022 19:56:05.898529,"(5.0, 16.0, 13.333333333333332)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.5, 4.016666666666667)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.5)"
07-12-2022 19:56:07.038370,"(5.0, 16.0, 13.333333333333332)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.5, 4.016666666666667)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 17.125)","(9.0, 14.0, 12.857142857142858)"
07-12-2022 19:56:08.185941,"(5.0, 16.0, 13.77142857142857)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.5, 3.2916666666666665)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.857142857142858)"
07-12-2022 19:56:09.268946,"(5.0, 16.0, 13.77142857142857)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.8833333333333333)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.3428571428571425)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.375)"
07-12-2022 19:56:10.454236,"(5.0, 16.0, 13.77142857142857)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 4.18)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.3428571428571425)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.44)"
07-12-2022 19:56:11.606233,"(5.0, 16.0, 13.77142857142857)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.9166666666666665)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.8375)"
07-12-2022 19:56:12.846771,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.9166666666666665)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.8375)"
07-12-2022 19:56:14.121342,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.225)","(10.0, 18.0, 16.6)","(9.0, 13.5, 10.945454545454545)"
07-12-2022 19:56:15.411122,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 16.6)","(9.0, 14.0, 10.4)"
07-12-2022 19:56:16.650841,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 16.6)","(9.0, 14.0, 10.4)"
07-12-2022 19:56:17.886470,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 14.0, 10.4)"
07-12-2022 19:56:19.168690,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 14.0, 9.8)"
07-12-2022 19:56:20.371737,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.2)"
07-12-2022 19:56:21.580420,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.054545454545455)"
07-12-2022 19:56:22.846907,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.3)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.975)"
07-12-2022 19:56:24.046991,"(5.0, 16.0, 9.244444444444445)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.3, 3.2916666666666665)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.483333333333333)","(10.0, 18.0, 17.125)","(9.0, 14.0, 10.533333333333333)"
07-12-2022 19:56:25.291043,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.5, 4.045)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.685714285714285)"
07-12-2022 19:56:26.528900,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.2)"
07-12-2022 19:56:27.859065,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 17.125)","(9.0, 14.0, 11.2)"
07-12-2022 19:56:29.043931,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 17.125)","(9.0, 14.0, 12.771428571428572)"
07-12-2022 19:56:30.258569,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.3428571428571425)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.683333333333334)"
07-12-2022 19:56:31.555618,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.614285714285714)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.683333333333334)"
07-12-2022 19:56:32.819516,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 13.153846153846153)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:34.403676,"(5.0, 15.5, 8.81764705882353)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 15.0, 13.153846153846153)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:35.847803,"(5.0, 15.5, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.557142857142857)","(10.0, 15.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:37.325317,"(5.0, 15.0, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.557142857142857)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:38.773376,"(5.0, 15.0, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:40.109044,"(5.0, 15.0, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:41.426021,"(5.0, 15.0, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:42.757101,"(5.0, 15.0, 10.05)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.1971428571428575)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 16.6)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:44.091819,"(5.0, 15.0, 13.5375)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.12)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.3100000000000005)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:45.398530,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.4)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.225)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:46.730884,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.2333333333333334)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.225)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:48.136050,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.2333333333333334)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.318181818181818)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:49.481142,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.4)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.318181818181818)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:50.814264,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.4)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.318181818181818)","(10.0, 18.0, 17.125)","(9.0, 13.5, 12.771428571428572)"
07-12-2022 19:56:52.214973,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.88)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.225)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:53.492090,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.1, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.318181818181818)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:54.756242,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.0, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.318181818181818)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:56.084468,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.0, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.225)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:57.327805,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.0, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 18.0, 13.333333333333332)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:58.520162,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.0, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 15.0, 13.333333333333332)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:56:59.784648,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.0, 3.2666666666666666)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.414285714285715)","(10.0, 15.0, 13.333333333333332)","(9.0, 13.5, 10.440000000000001)"
07-12-2022 19:57:01.068490,"(5.0, 15.0, 10.2)","(8.5, 12.5, 11.575)","(3.0, 4.0, 3.4194444444444443)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 14.4)","(3.8, 5.7, 5.456250000000001)","(10.0, 15.0, 16.6)","(9.0, 13.5, 9.975000000000001)"
07-12-2022 19:57:02.457551,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.971428571428572)","(3.0, 4.0, 4.135)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.7, 5.225)","(10.0, 18.0, 16.6)","(9.0, 13.5, 10.68)"
07-12-2022 19:57:03.850692,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.575)","(3.0, 4.6, 4.23125)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.7, 5.225)","(10.0, 18.0, 16.6)","(9.0, 13.5, 9.975000000000001)"
07-12-2022 19:57:05.176127,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.23125)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.5, 14.4)","(3.8, 5.7, 5.225)","(10.0, 18.0, 16.6)","(9.0, 13.5, 9.975000000000001)"
07-12-2022 19:57:06.514569,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.5, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 13.5, 9.83076923076923)"
07-12-2022 19:57:07.863860,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.51875)"
07-12-2022 19:57:09.369252,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.05)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.51875)"
07-12-2022 19:57:10.843332,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.428571428571429)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.51875)"
07-12-2022 19:57:12.150173,"(5.0, 15.0, 9.133333333333333)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.435714285714286)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.51875)"
07-12-2022 19:57:13.417823,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.642857142857143)","(10.0, 18.0, 17.125)","(9.0, 13.5, 10.51875)"
07-12-2022 19:57:14.714870,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.642857142857143)","(10.0, 18.0, 17.125)","(9.0, 13.5, 11.9625)"
07-12-2022 19:57:16.003090,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.130000000000001)","(11.0, 23.0, 15.714285714285714)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.435714285714286)","(10.0, 18.0, 17.125)","(9.0, 12.5, 11.9625)"
07-12-2022 19:57:17.343408,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 4.23125)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 5.435714285714286)","(10.0, 18.0, 17.125)","(9.0, 12.5, 11.9625)"
07-12-2022 19:57:18.716563,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.6058823529411765)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.642857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.5, 11.9625)"
07-12-2022 19:57:20.130403,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.6058823529411765)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.642857142857143)","(10.0, 18.0, 17.125)","(9.0, 12.5, 11.9625)"
07-12-2022 19:57:21.430865,"(5.0, 15.0, 8.216666666666667)","(8.5, 12.5, 11.914285714285715)","(3.0, 4.4, 3.6058823529411765)","(11.0, 23.0, 15.916666666666666)","(10.0, 19.0, 15.0)","(3.8, 5.7, 4.3545454545454545)","(10.0, 18.0, 17.125)","(9.0, 12.5, 11.9625)"
