,Snowy Rose,Udella Bale,Never Sweet,Julipa Bale,Zipping Newman
09-01-2023 15:44:17.988530,"(6.0, 10.5, 9.822580645161292)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.8911764705882352)","(2.5, 2.94, 2.9561290322580644)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:18.949294,"(6.0, 10.5, 9.822580645161292)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9083333333333337)","(2.5, 2.96, 2.9561290322580644)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:19.787328,"(6.0, 10.5, 9.822580645161292)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9083333333333337)","(2.5, 2.96, 2.9556363636363634)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:20.741543,"(6.0, 10.5, 9.925531914893616)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9083333333333337)","(2.5, 2.96, 2.9457142857142857)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:21.691103,"(6.0, 10.5, 9.925531914893616)","(9.0, 13.5, 12.78)","(3.4, 4.0, 3.8956521739130436)","(2.5, 2.96, 2.9457142857142857)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:22.564617,"(6.0, 10.5, 9.925531914893616)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9083333333333337)","(2.5, 2.96, 2.9457142857142857)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:23.435503,"(6.0, 10.5, 9.925531914893616)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.8911764705882352)","(2.5, 2.96, 2.9457142857142857)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:24.307078,"(6.0, 10.5, 9.925531914893616)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9083333333333337)","(2.5, 2.96, 2.9457142857142857)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:25.239870,"(6.0, 10.5, 9.988636363636363)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.9107843137254905)","(2.5, 2.94, 2.9236363636363634)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:26.094556,"(6.0, 10.5, 10.065517241379311)","(9.0, 13.5, 12.78)","(3.4, 3.95, 3.8944444444444444)","(2.5, 2.94, 2.9236363636363634)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:27.032089,"(7.0, 10.5, 10.015384615384615)","(9.0, 13.5, 12.78)","(3.5, 3.95, 3.9083333333333337)","(2.6, 2.94, 2.9210526315789473)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:27.979948,"(7.0, 10.5, 10.11111111111111)","(9.0, 13.5, 12.78)","(3.5, 3.95, 3.925806451612903)","(2.6, 2.94, 2.9210526315789473)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:28.868323,"(7.0, 10.5, 10.25)","(9.0, 13.5, 12.78)","(3.5, 3.95, 3.908333333333333)","(2.6, 2.94, 2.9236363636363634)","(3.9, 4.5, 4.364285714285714)"
09-01-2023 15:44:29.781761,"(7.0, 10.5, 10.166666666666668)","(9.0, 13.5, 12.75)","(3.5, 3.9, 3.8916666666666666)","(2.6, 2.92, 2.9152)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:30.714781,"(7.0, 10.5, 10.28125)","(9.0, 13.5, 13.15)","(3.5, 3.9, 3.8916666666666666)","(2.6, 2.94, 2.9285714285714284)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:31.574157,"(7.0, 10.5, 10.166666666666668)","(9.0, 14.0, 13.11111111111111)","(3.5, 3.9, 3.8916666666666666)","(2.6, 2.94, 2.9352941176470586)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:32.457528,"(7.0, 10.5, 10.347826086956522)","(9.0, 14.0, 13.8)","(3.5, 3.9, 3.88125)","(2.6, 2.94, 2.9352941176470586)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:33.367551,"(7.0, 10.5, 10.25)","(9.0, 14.0, 13.5)","(3.5, 3.95, 3.842857142857143)","(2.6, 2.94, 2.916923076923077)","(3.9, 4.5, 4.359259259259259)"
09-01-2023 15:44:34.215759,"(7.0, 10.5, 10.23448275862069)","(9.0, 14.0, 13.65)","(3.5, 3.9, 3.8692307692307693)","(2.6, 2.92, 2.875)","(3.9, 4.5, 4.3307692307692305)"
09-01-2023 15:44:35.036917,"(7.0, 10.5, 10.23448275862069)","(9.0, 14.0, 13.619047619047619)","(3.5, 3.9, 3.8416666666666663)","(2.6, 2.92, 2.875)","(3.9, 4.5, 4.3307692307692305)"
09-01-2023 15:44:35.950525,"(7.5, 10.5, 10.23448275862069)","(10.0, 14.5, 13.833333333333334)","(3.5, 3.95, 3.8666666666666667)","(2.6, 2.92, 2.879591836734694)","(3.7, 4.5, 4.3307692307692305)"
09-01-2023 15:44:36.855423,"(7.5, 10.5, 10.23448275862069)","(10.0, 15.0, 14.045454545454545)","(3.5, 3.95, 3.881818181818182)","(2.6, 2.92, 2.908)","(3.7, 4.5, 4.326666666666666)"
09-01-2023 15:44:37.734804,"(7.5, 10.5, 10.200000000000001)","(10.0, 15.0, 14.363636363636363)","(3.5, 4.1, 4.002777777777778)","(2.6, 2.9, 2.884)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:38.577117,"(7.5, 10.5, 10.214814814814815)","(10.0, 14.5, 14.3)","(3.5, 4.1, 4.0740384615384615)","(2.6, 2.84, 2.8327272727272725)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:39.475700,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.136363636363637)","(3.5, 4.1, 4.039285714285715)","(2.6, 2.82, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:40.351409,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.25)","(3.5, 4.1, 4.022222222222222)","(2.6, 2.84, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:41.228191,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.25)","(3.5, 4.1, 4.078716216216216)","(2.6, 2.84, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:42.141497,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.136363636363637)","(3.5, 4.1, 4.078716216216216)","(2.6, 2.84, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:43.013180,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.25)","(3.5, 4.1, 4.078716216216216)","(2.6, 2.84, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:43.863695,"(7.5, 10.5, 10.225)","(10.0, 14.5, 14.136363636363637)","(3.5, 4.1, 4.078716216216216)","(2.6, 2.84, 2.8154545454545454)","(3.7, 4.5, 4.332)"
09-01-2023 15:44:44.680663,"(7.5, 10.5, 10.15625)","(10.0, 14.5, 14.25)","(3.5, 4.1, 4.034375)","(2.6, 2.78, 2.76051282051282)","(3.7, 4.5, 4.389473684210526)"
09-01-2023 15:44:45.625960,"(7.5, 10.5, 10.277777777777779)","(10.0, 14.5, 14.1875)","(3.5, 4.2, 4.073684210526316)","(2.6, 2.82, 2.818064516129032)","(3.7, 4.4, 4.27)"
09-01-2023 15:44:46.491819,"(7.5, 10.5, 10.178571428571429)","(10.0, 15.0, 14.3)","(3.5, 4.2, 4.07)","(2.6, 2.82, 2.818064516129032)","(3.7, 4.3, 4.243333333333333)"
09-01-2023 15:44:47.314882,"(7.5, 10.5, 10.277777777777779)","(10.0, 15.0, 14.6)","(3.5, 4.1, 4.070588235294117)","(2.6, 2.82, 2.8185714285714285)","(3.7, 4.3, 4.1866666666666665)"
09-01-2023 15:44:48.140925,"(7.5, 10.5, 10.178571428571429)","(10.0, 15.0, 14.5)","(3.5, 4.2, 4.165346534653465)","(2.6, 2.82, 2.815)","(3.7, 4.3, 4.143243243243243)"
09-01-2023 15:44:49.094299,"(7.5, 10.5, 10.25)","(10.0, 15.0, 14.666666666666666)","(3.5, 4.2, 4.165346534653465)","(2.6, 2.84, 2.8376923076923077)","(3.7, 4.3, 4.138095238095238)"
09-01-2023 15:44:50.049972,"(7.5, 10.5, 10.133333333333333)","(10.0, 15.0, 14.3)","(3.5, 4.3, 4.282692307692308)","(2.6, 2.84, 2.808333333333333)","(3.7, 4.3, 4.138095238095238)"
09-01-2023 15:44:50.878073,"(7.5, 10.5, 10.133333333333333)","(10.0, 15.0, 14.6)","(3.5, 4.3, 4.2838323353293415)","(2.6, 2.82, 2.808333333333333)","(3.7, 4.3, 4.147058823529411)"
09-01-2023 15:44:51.692713,"(7.5, 10.5, 10.133333333333333)","(10.0, 15.0, 14.78125)","(3.5, 4.3, 4.296598639455782)","(2.6, 2.8, 2.78)","(3.7, 4.3, 4.147058823529411)"
09-01-2023 15:44:52.555436,"(7.5, 10.5, 10.2)","(10.0, 15.0, 14.909090909090908)","(3.5, 4.4, 4.353284671532847)","(2.6, 2.8, 2.750769230769231)","(3.7, 4.3, 4.173469387755102)"
09-01-2023 15:44:53.543620,"(7.5, 10.5, 10.416666666666666)","(10.0, 15.0, 14.909090909090908)","(3.5, 4.4, 4.345833333333333)","(2.6, 2.8, 2.754782608695652)","(3.7, 4.3, 4.211428571428572)"
09-01-2023 15:44:54.385639,"(7.5, 10.5, 10.133333333333333)","(11.0, 15.0, 14.909090909090908)","(3.5, 4.4, 4.345833333333333)","(2.6, 2.8, 2.754782608695652)","(3.6, 4.3, 4.211428571428572)"
09-01-2023 15:44:55.275259,"(7.5, 9.4, 9.280000000000001)","(11.0, 15.0, 14.923076923076923)","(3.5, 4.4, 4.343884892086331)","(2.6, 2.84, 2.7760000000000002)","(3.6, 4.3, 4.218518518518518)"
09-01-2023 15:44:56.189865,"(7.5, 9.2, 8.946153846153846)","(11.0, 16.5, 14.852941176470589)","(3.5, 4.4, 4.329411764705882)","(2.6, 2.86, 2.83)","(3.6, 4.3, 4.223809523809524)"
09-01-2023 15:44:57.020648,"(7.5, 9.0, 8.942857142857143)","(11.0, 15.5, 14.642857142857142)","(3.5, 4.4, 4.329411764705882)","(2.6, 2.84, 2.8258823529411763)","(3.6, 4.3, 4.223809523809524)"
09-01-2023 15:44:57.941748,"(7.5, 9.0, 8.876923076923077)","(11.0, 15.5, 14.357142857142858)","(3.5, 4.4, 4.3304347826086955)","(2.6, 2.86, 2.8309090909090906)","(3.6, 4.3, 4.218518518518518)"
09-01-2023 15:44:58.829595,"(7.5, 9.0, 8.818181818181818)","(11.0, 15.5, 14.357142857142858)","(3.5, 4.4, 4.3304347826086955)","(2.6, 2.86, 2.8485714285714283)","(3.6, 4.3, 4.218518518518518)"
09-01-2023 15:44:59.749862,"(7.5, 9.0, 8.818181818181818)","(11.0, 15.0, 14.6)","(3.5, 4.4, 4.321951219512195)","(2.6, 2.88, 2.799420600858369)","(3.6, 4.3, 4.355)"
09-01-2023 15:45:00.641329,"(7.5, 9.0, 8.714285714285714)","(11.0, 15.0, 14.153846153846153)","(3.5, 4.4, 4.356)","(2.6, 2.74, 2.7201931330472107)","(3.6, 4.4, 4.412727272727273)"
09-01-2023 15:45:01.565427,"(7.5, 8.8, 8.714285714285715)","(11.0, 15.0, 14.636363636363637)","(3.5, 4.4, 4.3589743589743595)","(2.6, 2.74, 2.7201104972375694)","(3.6, 4.5, 4.434883720930232)"
09-01-2023 15:45:02.494430,"(7.5, 9.0, 8.866666666666667)","(11.0, 15.0, 14.5)","(3.5, 4.4, 4.3428571428571425)","(2.6, 2.74, 2.7010076670317638)","(3.6, 4.5, 4.3930232558139535)"
09-01-2023 15:45:03.376191,"(7.5, 9.0, 8.914285714285715)","(11.0, 15.0, 14.857142857142858)","(3.5, 4.4, 4.3279069767441865)","(2.6, 2.74, 2.7010076670317638)","(3.6, 4.5, 4.359574468085106)"
09-01-2023 15:45:04.317117,"(7.5, 9.2, 9.075)","(11.0, 15.5, 14.634615384615385)","(3.5, 4.4, 4.373809523809524)","(2.6, 2.74, 2.7007753705815283)","(3.6, 4.5, 4.420930232558139)"
09-01-2023 15:45:05.216641,"(7.5, 9.4, 9.05)","(11.0, 15.0, 14.666666666666666)","(3.5, 4.4, 4.375)","(2.6, 2.74, 2.7007798165137618)","(3.6, 4.5, 4.40188679245283)"
09-01-2023 15:45:06.034545,"(7.5, 9.4, 9.044444444444444)","(11.0, 15.0, 14.461538461538462)","(3.5, 4.4, 4.375)","(2.6, 2.74, 2.7007798165137618)","(3.6, 4.5, 4.40188679245283)"
09-01-2023 15:45:06.919641,"(7.5, 9.4, 9.035294117647059)","(11.0, 15.0, 14.083333333333334)","(3.5, 4.4, 4.375)","(2.6, 2.72, 2.692244897959184)","(3.6, 4.5, 4.446875)"
09-01-2023 15:45:07.917819,"(7.5, 9.4, 9.063157894736841)","(11.0, 15.0, 14.266666666666667)","(3.5, 4.4, 4.375)","(2.6, 2.72, 2.6886666666666668)","(3.6, 4.5, 4.428767123287671)"
09-01-2023 15:45:08.832700,"(7.5, 9.4, 9.257142857142856)","(11.0, 15.0, 14.391304347826086)","(3.5, 4.4, 4.375)","(2.6, 2.72, 2.6886666666666668)","(3.6, 4.5, 4.428767123287671)"
09-01-2023 15:45:09.634526,"(7.5, 9.4, 9.314285714285715)","(11.0, 15.0, 14.357142857142858)","(3.5, 4.4, 4.375)","(2.6, 2.72, 2.688135593220339)","(3.6, 4.5, 4.423529411764706)"
09-01-2023 15:45:10.555335,"(7.5, 9.4, 9.340740740740742)","(11.0, 15.0, 14.357142857142858)","(3.5, 4.4, 4.375)","(2.6, 2.72, 2.6886666666666668)","(3.6, 4.5, 4.4225)"
09-01-2023 15:45:11.531401,"(7.5, 9.6, 9.31764705882353)","(11.0, 15.0, 14.357142857142858)","(3.5, 4.4, 4.3474576271186445)","(2.6, 2.72, 2.6886666666666668)","(3.6, 4.5, 4.4225)"
09-01-2023 15:45:12.461012,"(7.5, 9.6, 9.293617021276596)","(11.0, 15.0, 14.454545454545455)","(3.5, 4.4, 4.348275862068966)","(2.6, 2.72, 2.6886666666666668)","(3.6, 4.5, 4.423456790123456)"
09-01-2023 15:45:13.358204,"(7.5, 9.6, 9.28695652173913)","(11.0, 15.0, 14.555555555555555)","(3.7, 4.4, 4.348275862068966)","(2.6, 2.72, 2.6900000000000004)","(3.6, 4.5, 4.409677419354839)"
09-01-2023 15:45:14.312725,"(7.5, 9.4, 9.352941176470589)","(11.0, 15.0, 14.6)","(3.7, 4.5, 4.372549019607843)","(2.6, 2.72, 2.6992000000000003)","(3.6, 4.5, 4.316216216216216)"
09-01-2023 15:45:15.325692,"(7.5, 9.4, 9.346666666666668)","(11.0, 15.0, 14.620689655172415)","(3.7, 4.5, 4.386597938144329)","(2.6, 2.72, 2.700377358490566)","(3.6, 4.4, 4.3319148936170215)"
09-01-2023 15:45:16.339461,"(7.5, 9.4, 9.355555555555556)","(11.0, 15.0, 14.620689655172415)","(3.7, 4.5, 4.47843137254902)","(2.6, 2.72, 2.657777777777778)","(3.6, 4.4, 4.3805555555555555)"
09-01-2023 15:45:17.287665,"(7.5, 9.6, 9.422222222222222)","(11.0, 15.0, 14.75)","(3.7, 4.5, 4.47843137254902)","(2.6, 2.66, 2.652)","(3.6, 4.5, 4.3925)"
09-01-2023 15:45:18.140325,"(7.5, 9.6, 9.378947368421052)","(11.0, 15.0, 14.73076923076923)","(3.7, 4.5, 4.47843137254902)","(2.6, 2.66, 2.644761904761905)","(3.6, 4.5, 4.3925)"
09-01-2023 15:45:19.051976,"(7.5, 9.6, 9.394285714285713)","(11.0, 15.5, 14.884615384615385)","(3.7, 4.5, 4.47608695652174)","(2.6, 2.66, 2.6493333333333333)","(3.6, 4.5, 4.377142857142857)"
09-01-2023 15:45:20.045342,"(7.5, 9.6, 9.394285714285713)","(11.0, 15.5, 14.9)","(3.7, 4.5, 4.460344827586207)","(2.6, 2.68, 2.6511688311688313)","(3.6, 4.5, 4.380597014925373)"
09-01-2023 15:45:21.080221,"(7.5, 9.6, 9.394285714285713)","(11.0, 15.5, 14.9)","(3.7, 4.5, 4.463492063492064)","(2.6, 2.68, 2.6538028169014085)","(3.6, 4.5, 4.377142857142857)"
09-01-2023 15:45:22.007417,"(7.5, 9.6, 9.394285714285713)","(11.0, 15.5, 14.82258064516129)","(3.7, 4.5, 4.463492063492064)","(2.6, 2.68, 2.6538028169014085)","(3.6, 4.5, 4.380597014925373)"
09-01-2023 15:45:22.833326,"(7.5, 9.6, 9.45185185185185)","(11.0, 15.5, 14.82258064516129)","(3.7, 4.5, 4.463492063492064)","(2.6, 2.7, 2.6794736842105267)","(3.6, 4.5, 4.380597014925373)"
09-01-2023 15:45:23.828596,"(7.5, 9.6, 9.42)","(11.0, 15.5, 14.794117647058824)","(3.7, 4.6, 4.533333333333333)","(2.6, 2.7, 2.68)","(3.6, 4.5, 4.365384615384616)"
09-01-2023 15:45:24.833214,"(7.5, 9.4, 9.280000000000001)","(11.0, 15.5, 14.794117647058824)","(3.7, 4.6, 4.527272727272727)","(2.6, 2.7, 2.6974468085106387)","(3.6, 4.4, 4.305555555555555)"
09-01-2023 15:45:25.735874,"(7.5, 9.4, 9.147368421052631)","(11.0, 15.5, 14.794117647058824)","(3.7, 4.6, 4.527272727272727)","(2.6, 2.7, 2.687076923076923)","(3.6, 4.4, 4.306172839506173)"
09-01-2023 15:45:26.637919,"(7.5, 9.4, 9.133333333333333)","(11.0, 15.5, 14.642857142857142)","(3.7, 4.5, 4.485714285714286)","(2.6, 2.76, 2.7304347826086954)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:27.600411,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.7)","(3.7, 4.5, 4.47741935483871)","(2.6, 2.76, 2.726153846153846)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:28.539789,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.7)","(3.7, 4.5, 4.478688524590164)","(2.6, 2.76, 2.7453333333333334)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:29.475024,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.944444444444445)","(3.7, 4.5, 4.478688524590164)","(2.6, 2.76, 2.7477777777777774)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:30.441651,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.970588235294118)","(3.7, 4.5, 4.478688524590164)","(2.6, 2.76, 2.7477777777777774)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:31.332825,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.970588235294118)","(3.7, 4.5, 4.476785714285715)","(2.6, 2.76, 2.7477777777777774)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:32.249867,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.970588235294118)","(3.7, 4.5, 4.476785714285715)","(2.6, 2.76, 2.7383333333333337)","(3.6, 4.4, 4.291428571428572)"
09-01-2023 15:45:33.195260,"(7.5, 9.4, 9.120000000000001)","(11.0, 15.5, 14.970588235294118)","(3.7, 4.5, 4.476811594202899)","(2.6, 2.74, 2.757037037037037)","(3.6, 4.4, 4.1923076923076925)"
09-01-2023 15:45:34.177522,"(7.5, 9.4, 9.236363636363636)","(11.0, 15.5, 14.96875)","(3.7, 4.5, 4.5)","(2.5, 2.76, 2.757037037037037)","(3.6, 4.2, 4.25)"
09-01-2023 15:45:35.173222,"(7.5, 9.4, 9.257142857142856)","(11.0, 15.5, 14.96875)","(3.7, 4.6, 4.5181818181818185)","(2.5, 2.76, 2.748965517241379)","(3.6, 4.3, 4.2176470588235295)"
09-01-2023 15:45:36.016492,"(7.5, 9.4, 9.237499999999999)","(11.0, 15.5, 14.894736842105264)","(3.7, 4.6, 4.5181818181818185)","(2.5, 2.76, 2.748965517241379)","(3.6, 4.3, 4.2176470588235295)"
09-01-2023 15:45:36.947733,"(7.5, 9.4, 9.237499999999999)","(11.0, 15.5, 14.894736842105264)","(3.7, 4.6, 4.5181818181818185)","(2.5, 2.7, 2.711764705882353)","(3.6, 4.3, 4.2176470588235295)"
09-01-2023 15:45:37.967625,"(7.5, 9.4, 9.237499999999999)","(11.0, 15.5, 14.78125)","(3.7, 4.6, 4.5725)","(2.5, 2.74, 2.7076190476190476)","(3.6, 4.3, 4.213207547169811)"
09-01-2023 15:45:38.830128,"(7.5, 9.6, 9.470588235294118)","(11.0, 15.5, 14.772727272727273)","(3.7, 4.6, 4.5725)","(2.5, 2.74, 2.7076190476190476)","(3.6, 4.3, 4.213207547169811)"
09-01-2023 15:45:39.690416,"(7.5, 9.6, 9.4625)","(11.0, 15.5, 14.772727272727273)","(3.7, 4.6, 4.5725)","(2.5, 2.7, 2.6968)","(3.6, 4.3, 4.213207547169811)"
09-01-2023 15:45:40.701437,"(7.5, 9.6, 9.4625)","(11.0, 15.5, 14.772727272727273)","(3.7, 4.6, 4.5725)","(2.5, 2.7, 2.6971428571428575)","(3.6, 4.3, 4.198305084745763)"
09-01-2023 15:45:41.662367,"(7.5, 9.6, 9.4625)","(11.0, 15.5, 14.772727272727273)","(3.7, 4.6, 4.5725)","(2.5, 2.7, 2.6971428571428575)","(3.6, 4.2, 4.198305084745763)"
09-01-2023 15:45:42.537456,"(7.5, 9.6, 9.4625)","(11.0, 15.5, 14.772727272727273)","(3.7, 4.6, 4.572268907563025)","(2.5, 2.7, 2.6971428571428575)","(3.6, 4.2, 4.198305084745763)"
09-01-2023 15:45:43.440547,"(7.5, 9.6, 9.466666666666667)","(11.0, 15.0, 14.777777777777779)","(3.7, 4.6, 4.565254237288135)","(2.5, 2.72, 2.708)","(3.6, 4.3, 4.201052631578947)"
09-01-2023 15:45:44.360404,"(7.5, 9.6, 9.549999999999999)","(11.0, 15.0, 14.714285714285714)","(3.7, 4.6, 4.5636363636363635)","(2.5, 2.72, 2.7118367346938776)","(3.6, 4.3, 4.203846153846154)"
09-01-2023 15:45:45.326748,"(7.5, 9.6, 9.549999999999999)","(11.0, 15.0, 14.8)","(3.7, 4.6, 4.563716814159291)","(2.5, 2.72, 2.7131914893617024)","(3.6, 4.3, 4.203846153846154)"
09-01-2023 15:45:46.260061,"(7.5, 9.4, 9.382608695652173)","(11.0, 15.5, 14.87037037037037)","(3.7, 4.6, 4.563963963963964)","(2.5, 2.72, 2.7062500000000003)","(3.6, 4.3, 4.194736842105263)"
09-01-2023 15:45:47.165704,"(7.5, 9.8, 9.457142857142857)","(11.0, 15.5, 14.857142857142858)","(3.7, 4.6, 4.56078431372549)","(2.5, 2.74, 2.7310204081632654)","(3.6, 4.3, 4.194736842105263)"
09-01-2023 15:45:48.095381,"(7.5, 9.8, 9.457142857142857)","(11.0, 15.5, 14.8125)","(3.7, 4.6, 4.56078431372549)","(2.5, 2.74, 2.721276595744681)","(3.6, 4.3, 4.176271186440678)"
09-01-2023 15:45:49.098861,"(7.5, 9.8, 9.470588235294118)","(11.0, 15.5, 15.0)","(3.7, 4.6, 4.65)","(2.5, 2.74, 2.617358490566038)","(3.6, 4.2, 4.19)"
09-01-2023 15:45:50.092399,"(7.5, 10.5, 10.033333333333333)","(11.0, 15.5, 15.25)","(3.7, 4.7, 4.625641025641025)","(2.5, 2.62, 2.6361290322580646)","(3.6, 4.2, 4.19)"
09-01-2023 15:45:51.052364,"(7.5, 10.5, 10.022222222222222)","(11.0, 15.5, 15.166666666666666)","(3.7, 4.8, 4.712820512820513)","(2.5, 2.64, 2.6385185185185187)","(3.6, 4.2, 4.208641975308642)"
09-01-2023 15:45:51.899787,"(7.5, 10.5, 10.011363636363637)","(11.0, 15.5, 15.22)","(3.7, 4.7, 4.678260869565217)","(2.5, 2.64, 2.638048780487805)","(3.6, 4.3, 4.2035294117647055)"
09-01-2023 15:45:52.833925,"(7.5, 10.5, 9.88909090909091)","(11.0, 15.5, 14.75)","(3.7, 4.7, 4.652)","(2.5, 2.72, 2.715670103092784)","(3.6, 4.2, 4.09375)"
09-01-2023 15:45:53.862623,"(7.5, 10.5, 9.898000000000001)","(11.0, 15.0, 14.8)","(3.7, 4.7, 4.65)","(2.5, 2.72, 2.715670103092784)","(3.6, 4.2, 4.0894308943089435)"
09-01-2023 15:45:54.835111,"(7.5, 10.5, 9.898000000000001)","(11.0, 15.0, 14.8)","(3.7, 4.7, 4.654166666666667)","(2.5, 2.72, 2.7154594594594594)","(3.6, 4.2, 4.090756302521008)"
09-01-2023 15:45:55.747344,"(7.5, 10.5, 9.898000000000001)","(11.0, 15.0, 14.8)","(3.7, 4.7, 4.648837209302325)","(2.5, 2.72, 2.7154594594594594)","(3.6, 4.2, 4.0968253968253965)"
09-01-2023 15:45:56.667343,"(7.5, 10.5, 9.898000000000001)","(11.0, 15.0, 14.625)","(3.8, 4.7, 4.658490566037735)","(2.5, 2.72, 2.7146496815286625)","(3.6, 4.2, 4.1136)"
09-01-2023 15:45:57.581964,"(7.5, 10.5, 9.830434782608696)","(11.0, 15.0, 14.625)","(3.8, 4.7, 4.6568627450980395)","(2.5, 2.72, 2.7397714285714283)","(3.6, 4.2, 4.093167701863354)"
09-01-2023 15:45:58.496148,"(7.5, 10.5, 9.82089552238806)","(11.0, 15.0, 14.53125)","(3.8, 4.5, 4.495505617977528)","(2.5, 2.76, 2.7421818181818183)","(3.6, 4.2, 4.100671140939597)"
09-01-2023 15:45:59.496396,"(7.5, 10.5, 9.871014492753623)","(11.0, 15.0, 14.583333333333334)","(3.8, 4.6, 4.493333333333333)","(2.5, 2.76, 2.732)","(3.6, 4.2, 4.1020408163265305)"
09-01-2023 15:46:00.492163,"(7.5, 10.5, 9.993103448275862)","(11.0, 15.0, 14.583333333333334)","(3.8, 4.5, 4.4554347826086955)","(2.5, 2.76, 2.73375)","(3.6, 4.2, 4.101351351351352)"
09-01-2023 15:46:01.509022,"(7.5, 10.5, 10.13888888888889)","(11.0, 15.0, 14.583333333333334)","(3.8, 4.6, 4.4554347826086955)","(2.5, 2.76, 2.73375)","(3.6, 4.2, 4.069999999999999)"
09-01-2023 15:46:02.637881,"(7.5, 10.5, 10.163636363636364)","(11.0, 14.5, 14.45)","(3.8, 4.5, 4.467567567567568)","(2.5, 2.78, 2.772286995515695)","(3.6, 4.1, 4.038461538461538)"
09-01-2023 15:46:03.770700,"(7.5, 10.5, 10.142857142857142)","(11.0, 14.5, 14.416666666666666)","(3.8, 4.5, 4.457894736842105)","(2.5, 2.78, 2.774144486692015)","(3.6, 4.1, 4.035483870967742)"
09-01-2023 15:46:04.812398,"(7.5, 10.5, 10.14)","(11.0, 14.5, 14.416666666666666)","(3.8, 4.5, 4.47012987012987)","(2.5, 2.78, 2.7954666666666665)","(3.6, 4.1, 4.034426229508196)"
09-01-2023 15:46:05.774899,"(7.5, 10.5, 10.091836734693878)","(11.0, 14.5, 14.166666666666666)","(3.8, 4.5, 4.47012987012987)","(2.5, 2.8, 2.7910476190476188)","(3.6, 4.1, 4.034426229508196)"
09-01-2023 15:46:06.807955,"(7.5, 10.5, 10.09)","(11.0, 14.0, 13.977272727272727)","(3.8, 4.5, 4.47125)","(2.5, 2.8, 2.790873786407767)","(3.6, 4.1, 4.034426229508196)"
09-01-2023 15:46:07.946371,"(7.5, 10.5, 10.09)","(11.0, 14.0, 13.879518072289157)","(3.8, 4.5, 4.467857142857143)","(2.5, 2.8, 2.7916071428571425)","(3.6, 4.1, 4.034426229508196)"
09-01-2023 15:46:09.005861,"(7.5, 10.5, 10.063829787234043)","(11.0, 14.0, 13.857142857142858)","(3.8, 4.5, 4.466666666666667)","(2.5, 2.8, 2.8260606060606057)","(3.6, 4.1, 4.01304347826087)"
