,Filly Thirteen,Back To Betoota,Gwyneth P Nz,Reds Star Deal,Hurrikane King,Swooping Eagle,Blue Bloodz,Moonan Nina,Nineteenthirtyfour,Sarasun
06-01-2023 12:37:56.568027,"(10.0, 16.5, 16.384615384615383)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 55.0, 43.75)","(31.0, 120.0, 105.71428571428572)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 55.0, 51.07142857142857)"
06-01-2023 12:37:58.081649,"(10.0, 16.5, 16.384615384615383)","(2.45, 2.88, 2.8)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 47.2)","(31.0, 120.0, 90.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 55.0, 50.5)"
06-01-2023 12:37:59.550472,"(10.0, 16.5, 16.333333333333332)","(2.45, 2.88, 2.813333333333333)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 145.0)","(21.0, 55.0, 46.0)","(31.0, 120.0, 103.33333333333334)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 55.0, 50.0)"
06-01-2023 12:38:00.943016,"(10.0, 16.5, 16.333333333333332)","(2.45, 2.88, 2.813333333333333)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 46.0)","(31.0, 120.0, 103.33333333333334)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 55.0, 58.625)"
06-01-2023 12:38:02.286430,"(10.0, 16.5, 16.333333333333332)","(2.45, 2.88, 2.84)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 142.0)","(21.0, 55.0, 48.07692307692308)","(31.0, 120.0, 103.33333333333334)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 70.0, 56.6)"
06-01-2023 12:38:03.620295,"(10.0, 16.5, 16.333333333333332)","(2.45, 2.88, 2.8628571428571425)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 142.0)","(21.0, 55.0, 48.07692307692308)","(31.0, 120.0, 110.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 56.6)"
06-01-2023 12:38:04.963071,"(10.0, 15.0, 14.5)","(2.45, 2.88, 2.794285714285714)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 142.0)","(21.0, 55.0, 48.07692307692308)","(31.0, 120.0, 95.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.333333333333336)"
06-01-2023 12:38:06.342471,"(10.0, 17.5, 15.4)","(2.45, 2.88, 2.8309090909090906)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 143.63636363636363)","(21.0, 55.0, 45.5)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 49.166666666666664)"
06-01-2023 12:38:07.722171,"(10.0, 17.0, 15.2)","(2.45, 2.88, 2.84)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 143.63636363636363)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 49.166666666666664)"
06-01-2023 12:38:09.104381,"(10.0, 17.0, 15.0)","(2.45, 2.88, 2.84)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 143.63636363636363)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:10.448356,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.84)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 143.63636363636363)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 49.166666666666664)"
06-01-2023 12:38:11.668682,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.84)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 49.166666666666664)"
06-01-2023 12:38:12.903020,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.8628571428571425)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:14.218312,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:15.605573,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:16.978363,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 49.166666666666664)"
06-01-2023 12:38:18.400846,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:19.783552,"(10.0, 16.5, 15.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 52.857142857142854)"
06-01-2023 12:38:21.106623,"(10.0, 16.5, 14.0)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 54.285714285714285)"
06-01-2023 12:38:22.501109,"(10.0, 16.0, 13.8125)","(2.45, 2.88, 2.864)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 40.833333333333336)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 54.285714285714285)"
06-01-2023 12:38:23.818342,"(10.0, 16.0, 13.8125)","(2.45, 2.88, 2.893684210526316)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 49.0)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 58.18181818181818)"
06-01-2023 12:38:25.095986,"(10.0, 16.0, 13.8125)","(2.45, 2.92, 2.893684210526316)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 148.0)","(21.0, 55.0, 50.0)","(31.0, 120.0, 111.0)","(91.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 58.18181818181818)"
06-01-2023 12:38:26.327381,"(10.0, 15.5, 14.5)","(2.45, 2.92, 2.88875)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 55.0, 45.714285714285715)","(31.0, 120.0, 111.0)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 60.0)"
06-01-2023 12:38:27.578436,"(10.0, 15.5, 14.5)","(2.45, 2.92, 2.88875)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 55.0, 55.5)","(31.0, 120.0, 111.0)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 56.0)"
06-01-2023 12:38:29.077447,"(10.0, 15.5, 14.5)","(2.45, 2.92, 2.897272727272727)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 60.0, 56.4)","(31.0, 120.0, 111.0)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 56.0)"
06-01-2023 12:38:30.554174,"(10.0, 15.5, 14.5)","(2.45, 2.92, 2.9219999999999997)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 60.0, 58.4)","(31.0, 120.0, 111.0)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 65.0, 70.0)"
06-01-2023 12:38:31.964933,"(10.0, 15.5, 14.5)","(2.45, 2.94, 2.9243478260869566)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 60.0, 58.0)","(31.0, 120.0, 90.55555555555556)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 80.0, 67.5)"
06-01-2023 12:38:33.304144,"(10.0, 15.5, 14.5)","(2.45, 2.94, 2.9243478260869566)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 60.0, 57.4)","(31.0, 110.0, 90.55555555555556)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 80.0, 67.5)"
06-01-2023 12:38:34.776981,"(10.0, 15.5, 13.722222222222221)","(2.45, 2.94, 2.908695652173913)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.0)","(21.0, 65.0, 53.0)","(31.0, 110.0, 92.5)","(101.0, 160.0, 142.0)","(15.0, 34.0, 30.57142857142857)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:36.135116,"(10.0, 15.5, 13.722222222222221)","(2.45, 2.94, 2.933333333333333)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 148.75)","(21.0, 60.0, 54.4)","(31.0, 110.0, 111.66666666666666)","(101.0, 160.0, 142.0)","(15.0, 34.0, 31.375)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:37.430723,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.94, 2.934285714285714)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 160.0, 165.0)","(21.0, 60.0, 53.14285714285714)","(31.0, 130.0, 85.0)","(101.0, 160.0, 138.1818181818182)","(15.0, 34.0, 31.428571428571427)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:38.768306,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.94, 2.932)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 190.0, 165.45454545454544)","(21.0, 60.0, 68.25)","(31.0, 130.0, 85.0)","(101.0, 160.0, 138.1818181818182)","(15.0, 34.0, 46.0)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:39.997597,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.94, 2.932)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 180.0, 161.1764705882353)","(21.0, 75.0, 65.0)","(31.0, 130.0, 105.0)","(101.0, 160.0, 138.1818181818182)","(15.0, 55.0, 36.5)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:41.353247,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.9)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 180.0, 160.66666666666669)","(21.0, 95.0, 59.0)","(31.0, 120.0, 98.33333333333333)","(101.0, 160.0, 138.1818181818182)","(15.0, 44.0, 32.75)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:42.777589,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.9)","(1.9, 99999, 99990)","(16.0, 36.0, 34.857142857142854)","(101.0, 170.0, 149.0909090909091)","(21.0, 95.0, 60.0)","(31.0, 110.0, 91.66666666666667)","(101.0, 160.0, 138.1818181818182)","(15.0, 44.0, 32.75)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:44.215712,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 149.0909090909091)","(21.0, 90.0, 60.0)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 32.75)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:45.609872,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 151.42857142857144)","(21.0, 85.0, 58.57142857142857)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 32.75)","(21.0, 80.0, 69.28571428571429)"
06-01-2023 12:38:46.888807,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 34.857142857142854)","(91.0, 160.0, 151.42857142857144)","(21.0, 80.0, 55.0)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 32.75)","(21.0, 80.0, 77.0)"
06-01-2023 12:38:48.197896,"(10.0, 15.5, 13.833333333333334)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 35.125)","(91.0, 160.0, 151.42857142857144)","(21.0, 80.0, 62.5)","(31.0, 100.0, 90.0)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 32.75)","(21.0, 110.0, 87.22222222222223)"
06-01-2023 12:38:49.538366,"(10.0, 15.5, 13.9375)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 35.14285714285714)","(91.0, 160.0, 151.42857142857144)","(21.0, 75.0, 55.714285714285715)","(31.0, 120.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 32.75)","(21.0, 95.0, 87.22222222222223)"
06-01-2023 12:38:50.870749,"(10.0, 15.5, 13.9375)","(2.45, 2.96, 2.915)","(1.9, 99999, 99990)","(17.0, 36.0, 35.14285714285714)","(91.0, 160.0, 151.42857142857144)","(21.0, 70.0, 55.714285714285715)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 36.5)","(21.0, 95.0, 83.33333333333334)"
06-01-2023 12:38:52.138372,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9525)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 160.0, 151.42857142857144)","(21.0, 70.0, 55.714285714285715)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 33.09090909090909)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:38:53.444585,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9525)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 160.0, 135.29411764705884)","(21.0, 70.0, 55.714285714285715)","(31.0, 100.0, 91.66666666666667)","(91.0, 160.0, 138.1818181818182)","(16.0, 44.0, 36.8)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:38:54.848879,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9525)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 150.0, 135.29411764705884)","(21.0, 70.0, 55.714285714285715)","(31.0, 100.0, 83.88888888888889)","(91.0, 160.0, 138.1818181818182)","(16.0, 42.0, 39.111111111111114)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:38:56.289513,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9525)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 150.0, 134.28571428571428)","(21.0, 70.0, 55.714285714285715)","(31.0, 95.0, 83.88888888888889)","(91.0, 160.0, 138.1818181818182)","(16.0, 42.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:38:57.641956,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9466666666666668)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 140.0, 134.28571428571428)","(21.0, 70.0, 55.0)","(31.0, 95.0, 83.88888888888889)","(91.0, 160.0, 138.1818181818182)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:38:58.937697,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9466666666666668)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 140.0, 177.14285714285714)","(21.0, 70.0, 53.0)","(31.0, 95.0, 86.11111111111111)","(91.0, 160.0, 138.1818181818182)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:39:00.180164,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.96, 2.9625)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 190.0, 164.0)","(21.0, 65.0, 53.0)","(31.0, 100.0, 86.11111111111111)","(91.0, 160.0, 138.1818181818182)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:39:01.505309,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.98, 2.9683333333333333)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 180.0, 164.0)","(21.0, 65.0, 53.0)","(31.0, 100.0, 87.72727272727272)","(91.0, 160.0, 129.16666666666666)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:39:02.888461,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.98, 2.9683333333333333)","(1.9, 99999, 99990)","(17.0, 36.0, 34.0)","(91.0, 180.0, 164.0)","(21.0, 65.0, 53.0)","(31.0, 110.0, 87.72727272727272)","(91.0, 150.0, 131.11111111111111)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 83.33333333333334)"
06-01-2023 12:39:04.155670,"(10.0, 15.5, 14.666666666666666)","(2.45, 2.98, 2.9683333333333333)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 180.0, 164.0)","(21.0, 65.0, 53.0)","(31.0, 110.0, 87.72727272727272)","(91.0, 140.0, 131.11111111111111)","(16.0, 40.0, 37.55555555555556)","(21.0, 90.0, 71.11111111111111)"
06-01-2023 12:39:05.596232,"(10.0, 15.5, 14.75)","(2.45, 2.98, 2.9725)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 180.0, 164.0)","(21.0, 65.0, 53.0)","(31.0, 110.0, 87.72727272727272)","(91.0, 140.0, 161.25)","(16.0, 40.0, 37.55555555555556)","(21.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:06.996163,"(10.0, 15.5, 14.75)","(2.45, 2.98, 2.982)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 180.0, 164.0)","(21.0, 65.0, 54.09090909090909)","(31.0, 110.0, 87.72727272727272)","(91.0, 170.0, 161.25)","(16.0, 40.0, 37.55555555555556)","(21.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:08.481184,"(10.0, 15.5, 14.75)","(2.45, 3.0, 2.981951219512195)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 180.0, 164.0)","(21.0, 65.0, 54.09090909090909)","(31.0, 110.0, 87.72727272727272)","(91.0, 170.0, 137.69230769230768)","(16.0, 40.0, 36.857142857142854)","(21.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:09.911573,"(10.0, 15.5, 14.923076923076923)","(2.45, 3.05, 3.0481481481481483)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 180.0, 160.0)","(21.0, 65.0, 54.09090909090909)","(31.0, 110.0, 91.66666666666667)","(91.0, 170.0, 142.0)","(16.0, 40.0, 36.857142857142854)","(21.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:11.230702,"(10.0, 15.5, 14.923076923076923)","(2.45, 3.1, 3.022307692307692)","(1.9, 99999, 99990)","(17.0, 36.0, 32.5)","(91.0, 170.0, 145.0)","(26.0, 65.0, 54.09090909090909)","(41.0, 100.0, 91.66666666666667)","(81.0, 160.0, 132.30769230769232)","(18.0, 40.0, 36.857142857142854)","(31.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:12.492369,"(10.0, 15.5, 14.923076923076923)","(2.45, 3.05, 3.022307692307692)","(1.85, 99999, 99990)","(19.0, 36.0, 32.5)","(81.0, 160.0, 136.66666666666666)","(26.0, 65.0, 54.09090909090909)","(41.0, 100.0, 91.66666666666667)","(81.0, 160.0, 132.30769230769232)","(18.0, 40.0, 23.42105263157895)","(31.0, 85.0, 71.11111111111111)"
06-01-2023 12:39:13.722310,"(10.0, 15.5, 14.923076923076923)","(2.45, 3.05, 2.959)","(1.85, 99999, 99990)","(19.0, 36.0, 32.5)","(81.0, 150.0, 140.0)","(26.0, 65.0, 59.0)","(41.0, 100.0, 90.55555555555556)","(81.0, 160.0, 135.0)","(18.0, 25.0, 22.705882352941178)","(31.0, 85.0, 71.66666666666667)"
06-01-2023 12:39:15.101542,"(10.0, 16.5, 16.333333333333332)","(2.45, 2.96, 2.941818181818182)","(1.85, 99999, 99990)","(19.0, 36.0, 34.5)","(81.0, 150.0, 143.33333333333334)","(26.0, 65.0, 62.5)","(41.0, 110.0, 100.0)","(81.0, 160.0, 118.33333333333333)","(18.0, 25.0, 22.705882352941178)","(31.0, 85.0, 76.11111111111111)"
06-01-2023 12:39:16.511938,"(10.0, 16.5, 16.25)","(2.45, 2.96, 2.941818181818182)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 150.0, 143.33333333333334)","(26.0, 70.0, 66.66666666666667)","(41.0, 120.0, 106.66666666666667)","(81.0, 160.0, 136.9230769230769)","(18.0, 25.0, 22.705882352941178)","(31.0, 85.0, 89.44444444444444)"
06-01-2023 12:39:17.970714,"(10.0, 16.5, 16.35)","(2.45, 2.96, 2.937777777777778)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 150.0, 143.33333333333334)","(26.0, 70.0, 66.66666666666667)","(41.0, 120.0, 106.66666666666667)","(81.0, 160.0, 136.9230769230769)","(17.0, 25.0, 22.705882352941178)","(31.0, 120.0, 80.0)"
06-01-2023 12:39:19.391377,"(10.0, 16.5, 16.90625)","(2.45, 2.96, 2.948888888888889)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 150.0, 166.66666666666669)","(26.0, 70.0, 66.66666666666667)","(41.0, 120.0, 106.66666666666667)","(81.0, 160.0, 136.9230769230769)","(17.0, 25.0, 22.166666666666668)","(31.0, 100.0, 80.0)"
06-01-2023 12:39:20.698408,"(10.0, 20.0, 18.833333333333332)","(2.45, 2.96, 2.8814285714285712)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 180.0, 166.66666666666669)","(26.0, 70.0, 46.75)","(41.0, 120.0, 98.46153846153847)","(81.0, 160.0, 136.9230769230769)","(17.0, 24.0, 22.0)","(31.0, 100.0, 80.0)"
06-01-2023 12:39:21.968686,"(10.0, 19.5, 19.083333333333332)","(2.45, 2.9, 2.936470588235294)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 180.0, 146.66666666666666)","(26.0, 50.0, 46.75)","(41.0, 120.0, 98.46153846153847)","(81.0, 160.0, 118.33333333333333)","(17.0, 24.0, 23.1)","(31.0, 100.0, 80.0)"
06-01-2023 12:39:23.264974,"(10.0, 19.5, 19.142857142857142)","(2.45, 2.96, 2.9446153846153846)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 180.0, 146.66666666666666)","(26.0, 50.0, 46.75)","(41.0, 120.0, 98.46153846153847)","(81.0, 160.0, 136.9230769230769)","(17.0, 24.0, 23.5)","(31.0, 100.0, 92.5)"
06-01-2023 12:39:24.604240,"(11.0, 19.5, 19.0)","(2.45, 2.96, 2.9446153846153846)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 180.0, 166.66666666666669)","(26.0, 50.0, 46.75)","(41.0, 120.0, 98.46153846153847)","(81.0, 160.0, 136.9230769230769)","(17.0, 24.0, 23.625)","(31.0, 100.0, 91.42857142857143)"
06-01-2023 12:39:25.854479,"(11.0, 19.5, 17.75)","(2.45, 2.96, 2.924)","(1.85, 99999, 99990)","(19.0, 36.0, 34.666666666666664)","(81.0, 180.0, 168.0)","(26.0, 50.0, 39.294117647058826)","(41.0, 120.0, 89.375)","(81.0, 160.0, 136.9230769230769)","(17.0, 24.0, 23.4)","(31.0, 100.0, 92.85714285714286)"
06-01-2023 12:39:27.113713,"(11.0, 19.5, 18.236842105263158)","(2.45, 2.96, 2.9410526315789474)","(1.85, 99999, 99990)","(19.0, 36.0, 34.285714285714285)","(81.0, 180.0, 173.33333333333334)","(26.0, 50.0, 40.30769230769231)","(41.0, 120.0, 95.0)","(81.0, 160.0, 140.0)","(16.0, 24.0, 22.23076923076923)","(31.0, 100.0, 93.33333333333333)"
06-01-2023 12:39:28.433506,"(11.0, 21.0, 19.25)","(2.45, 3.05, 3.0283333333333333)","(1.85, 99999, 99990)","(19.0, 40.0, 36.44444444444444)","(81.0, 180.0, 173.33333333333334)","(26.0, 50.0, 40.30769230769231)","(41.0, 120.0, 121.66666666666666)","(81.0, 160.0, 153.33333333333334)","(16.0, 25.0, 22.6)","(31.0, 120.0, 111.81818181818181)"
06-01-2023 12:39:29.879748,"(11.0, 21.0, 19.95)","(2.45, 3.05, 2.9766666666666666)","(1.85, 99999, 99990)","(19.0, 40.0, 37.14285714285714)","(81.0, 180.0, 170.0)","(26.0, 50.0, 45.5)","(41.0, 140.0, 121.66666666666666)","(81.0, 160.0, 151.66666666666669)","(16.0, 25.0, 23.153846153846153)","(31.0, 120.0, 115.5)"
