,Why Not Pearl,Aston Floyd,Mahogany Flame,Dark Label,Ultra Bale,Silver Taquisha,Sunny Love,Pretty With It
10-01-2023 16:12:48.380711,"(8.5, 12.0, 9.666666666666666)","(5.0, 5.5, 5.1000000000000005)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.7444444444444445)","(5.0, 5.8, 5.716666666666667)","(3.8, 5.7, 5.513333333333334)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 18.25)"
10-01-2023 16:12:49.678194,"(8.5, 11.5, 9.827272727272726)","(5.0, 5.5, 5.363636363636363)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8333333333333335)","(5.0, 5.8, 5.716666666666667)","(3.8, 5.7, 5.513333333333334)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 18.25)"
10-01-2023 16:12:51.010034,"(8.5, 11.5, 9.827272727272726)","(5.0, 5.5, 5.363636363636363)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8333333333333335)","(5.0, 5.8, 5.716666666666667)","(3.8, 5.7, 5.875)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 18.25)"
10-01-2023 16:12:52.487558,"(8.5, 11.5, 9.827272727272726)","(5.0, 5.5, 5.363636363636363)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8185185185185184)","(5.0, 5.8, 5.716666666666667)","(3.8, 6.0, 5.25)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 18.25)"
10-01-2023 16:12:54.132188,"(8.5, 11.5, 9.528571428571428)","(5.0, 5.5, 5.285714285714286)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8185185185185184)","(5.0, 5.8, 5.35)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 18.25)"
10-01-2023 16:12:55.704902,"(8.5, 11.5, 9.528571428571428)","(5.0, 5.5, 5.285714285714286)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8185185185185184)","(5.0, 5.8, 5.228571428571429)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 19.666666666666668)"
10-01-2023 16:12:57.151680,"(8.5, 11.5, 9.528571428571428)","(5.0, 5.5, 5.285714285714286)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.8185185185185184)","(5.0, 5.8, 5.16)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 19.875)"
10-01-2023 16:12:58.461975,"(8.5, 11.5, 9.528571428571428)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.45, 4.1, 3.6500000000000004)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 19.875)"
10-01-2023 16:12:59.743380,"(8.5, 11.5, 9.528571428571428)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.45, 3.7, 3.6750000000000003)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 20.53846153846154)"
10-01-2023 16:13:01.090114,"(9.0, 11.5, 9.528571428571428)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.7, 3.6750000000000003)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 20.53846153846154)"
10-01-2023 16:13:02.477913,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.7, 3.6750000000000003)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 21.0, 27.666666666666668)"
10-01-2023 16:13:03.810049,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.7, 3.64)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 26.913043478260867)"
10-01-2023 16:13:05.128707,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.64)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 26.913043478260867)"
10-01-2023 16:13:06.579220,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 26.913043478260867)"
10-01-2023 16:13:07.895300,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:09.247607,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:10.499681,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.425)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:11.845613,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.281818181818181)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 37.294117647058826)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:13.221169,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.281818181818181)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.184615384615385)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:14.761514,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.35)","(91.0, 650.0, 445.0)","(2.4, 3.85, 3.5500000000000003)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:16.241233,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.35)","(91.0, 650.0, 450.0)","(2.4, 3.85, 3.675)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:17.946268,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.35)","(91.0, 650.0, 450.0)","(2.4, 3.8, 3.6125)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:19.966583,"(9.0, 11.5, 9.66)","(5.0, 5.5, 5.2272727272727275)","(91.0, 650.0, 450.0)","(2.4, 3.8, 3.6636363636363636)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:21.680767,"(9.0, 11.5, 10.228571428571428)","(5.0, 5.5, 5.2)","(91.0, 650.0, 455.0)","(2.4, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:23.327012,"(9.0, 11.0, 10.0)","(5.0, 5.5, 5.285714285714286)","(91.0, 650.0, 455.0)","(2.4, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:24.804318,"(9.0, 11.0, 9.488)","(5.0, 5.5, 5.4625)","(91.0, 650.0, 455.0)","(2.4, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.24)","(3.8, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:26.033455,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.4625)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.208695652173913)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:27.304219,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.4625)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.208695652173913)","(3.9, 6.0, 5.699999999999999)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:28.615829,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.4625)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.208695652173913)","(3.9, 5.8, 5.625)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:29.996970,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.4625)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.208695652173913)","(3.9, 5.8, 5.3999999999999995)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:31.405361,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.425)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.8, 5.514285714285714)","(3.9, 5.8, 5.239999999999999)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:32.869680,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.425)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.514285714285714)","(3.9, 5.8, 5.3)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:34.264537,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.425)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.514285714285714)","(3.9, 5.8, 5.4818181818181815)","(21.0, 48.0, 36.625)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:35.632710,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.425)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.514285714285714)","(3.9, 5.8, 5.3999999999999995)","(21.0, 48.0, 37.6)","(17.0, 32.0, 24.107142857142858)"
10-01-2023 16:13:36.905763,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.425)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.514285714285714)","(3.9, 5.8, 5.466666666666667)","(21.0, 48.0, 37.6)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:38.140608,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.2)","(3.9, 6.2, 5.414285714285714)","(21.0, 48.0, 37.6)","(17.0, 32.0, 24.870967741935484)"
10-01-2023 16:13:39.457078,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.266666666666667)","(3.9, 6.2, 5.3)","(21.0, 48.0, 37.6)","(17.0, 32.0, 24.107142857142858)"
10-01-2023 16:13:40.697154,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.266666666666667)","(3.9, 6.2, 5.3)","(21.0, 48.0, 37.6)","(17.0, 32.0, 23.93103448275862)"
10-01-2023 16:13:42.014835,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.266666666666667)","(3.9, 6.2, 5.699999999999999)","(21.0, 48.0, 37.6)","(17.0, 32.0, 29.266666666666666)"
10-01-2023 16:13:43.290576,"(8.5, 11.0, 9.488)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.449999999999999)","(3.9, 5.8, 5.871428571428571)","(21.0, 48.0, 37.6)","(17.0, 30.0, 25.470588235294116)"
10-01-2023 16:13:44.574810,"(8.5, 11.0, 9.74)","(5.0, 5.5, 5.3875)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.871428571428571)","(21.0, 48.0, 37.6)","(17.0, 29.0, 23.23076923076923)"
10-01-2023 16:13:45.768347,"(8.5, 11.0, 9.74)","(5.0, 5.5, 5.125)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.871428571428571)","(21.0, 48.0, 37.6)","(17.0, 29.0, 23.23076923076923)"
10-01-2023 16:13:46.963543,"(8.5, 11.0, 9.74)","(5.0, 5.6, 5.290909090909091)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.871428571428571)","(21.0, 48.0, 37.6)","(17.0, 29.0, 23.23076923076923)"
10-01-2023 16:13:48.220118,"(8.5, 11.0, 9.74)","(5.0, 5.6, 5.290909090909091)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.871428571428571)","(21.0, 48.0, 37.6)","(17.0, 29.0, 23.23076923076923)"
10-01-2023 16:13:49.431577,"(8.5, 11.0, 9.74)","(5.0, 5.6, 5.290909090909091)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 29.0, 24.894736842105264)"
10-01-2023 16:13:50.579611,"(8.5, 11.0, 9.74)","(5.0, 5.6, 5.290909090909091)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:51.777801,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.6, 5.213636363636363)","(91.0, 650.0, 455.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:52.983171,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.6, 5.213636363636363)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:54.207161,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.6, 5.213636363636363)","(91.0, 650.0, 460.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:55.395575,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.6, 5.3)","(91.0, 650.0, 555.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:56.583050,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.5, 5.3)","(91.0, 650.0, 465.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:57.740452,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.5, 5.3)","(91.0, 650.0, 465.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:13:58.947127,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.5, 5.3)","(91.0, 650.0, 465.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 23.0)"
10-01-2023 16:14:00.048514,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.5, 5.4)","(91.0, 650.0, 465.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.449999999999999)","(3.9, 6.0, 5.590909090909091)","(21.0, 48.0, 37.6)","(17.0, 27.0, 22.333333333333332)"
10-01-2023 16:14:01.214221,"(8.5, 11.0, 9.780645161290321)","(5.0, 5.5, 5.4)","(91.0, 650.0, 465.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.507692307692308)","(3.9, 6.0, 5.38421052631579)","(21.0, 48.0, 37.6)","(17.0, 27.0, 21.758620689655174)"
10-01-2023 16:14:02.506161,"(8.5, 11.0, 9.85)","(5.0, 5.5, 5.433333333333334)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.507692307692308)","(3.9, 6.0, 5.625)","(21.0, 48.0, 40.2)","(17.0, 27.0, 21.758620689655174)"
10-01-2023 16:14:03.708611,"(8.5, 11.0, 9.888235294117646)","(5.0, 5.5, 5.4)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.8, 5.625)","(21.0, 48.0, 40.2)","(17.0, 27.0, 21.758620689655174)"
10-01-2023 16:14:04.900118,"(8.5, 11.0, 9.888235294117646)","(5.0, 5.5, 5.4)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.6166666666666667)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.8, 5.4230769230769225)","(21.0, 48.0, 40.2)","(17.0, 27.0, 21.758620689655174)"
10-01-2023 16:14:06.154079,"(8.5, 11.0, 9.888235294117646)","(5.0, 5.5, 5.175)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.6285714285714286)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.8, 5.625)","(21.0, 48.0, 40.2)","(17.0, 27.0, 21.758620689655174)"
10-01-2023 16:14:07.338283,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.175)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.6333333333333333)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.8, 5.383333333333333)","(21.0, 48.0, 33.0)","(17.0, 27.0, 24.0)"
10-01-2023 16:14:08.509638,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.1952380952380945)","(91.0, 650.0, 470.0)","(2.45, 3.8, 3.623529411764706)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.8, 5.511764705882353)","(21.0, 48.0, 34.90909090909091)","(17.0, 26.0, 22.75)"
10-01-2023 16:14:09.689331,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.273076923076923)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.623529411764706)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.9, 5.57)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:10.725475,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.273076923076923)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.9, 5.66)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:11.874633,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.4111111111111105)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.9, 5.57)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:13.064344,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.368181818181818)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.507692307692308)","(3.9, 5.9, 5.736363636363636)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:14.280455,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.368181818181818)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.366666666666666)","(3.9, 5.9, 5.627272727272728)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:15.525842,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.4111111111111105)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.366666666666666)","(3.9, 5.9, 5.625)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:16.783090,"(8.5, 11.0, 9.696551724137931)","(5.0, 5.6, 5.4111111111111105)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.28695652173913)","(3.9, 5.9, 5.585714285714285)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:18.042156,"(8.5, 11.0, 9.841379310344827)","(5.0, 5.6, 5.4111111111111105)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.64)","(5.0, 5.6, 5.28695652173913)","(3.9, 5.9, 5.633333333333334)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:19.245379,"(8.5, 11.0, 9.841379310344827)","(5.0, 5.6, 5.359999999999999)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.523076923076923)","(5.0, 5.6, 5.33)","(3.9, 5.9, 5.633333333333334)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:20.401509,"(8.5, 11.0, 9.916129032258064)","(5.0, 5.6, 5.368181818181818)","(91.0, 650.0, 475.0)","(2.45, 3.8, 3.52)","(5.0, 5.6, 5.33)","(3.9, 5.9, 5.585714285714285)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:21.475571,"(8.5, 11.0, 9.916129032258064)","(5.0, 5.6, 5.4111111111111105)","(91.0, 650.0, 475.0)","(2.45, 3.6, 3.5277777777777777)","(5.0, 5.6, 5.33)","(3.9, 5.9, 5.633333333333334)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:22.558366,"(8.5, 11.0, 9.916129032258064)","(5.0, 5.6, 5.368181818181818)","(91.0, 650.0, 470.0)","(2.45, 3.75, 3.5208333333333335)","(5.0, 5.6, 5.33)","(3.9, 5.9, 5.633333333333334)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:23.743844,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.3810810810810805)","(91.0, 650.0, 475.0)","(2.45, 3.75, 3.625)","(5.0, 5.6, 5.42)","(3.9, 5.9, 5.585714285714285)","(21.0, 48.0, 39.666666666666664)","(17.0, 25.0, 22.529411764705884)"
10-01-2023 16:14:24.998621,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.527027027027027)","(91.0, 650.0, 480.0)","(2.45, 3.75, 3.5807692307692305)","(5.0, 5.6, 5.3517241379310345)","(3.9, 5.9, 5.585714285714285)","(21.0, 48.0, 33.714285714285715)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:26.180793,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.515625)","(91.0, 650.0, 480.0)","(2.45, 3.75, 3.5999999999999996)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.633333333333334)","(21.0, 48.0, 24.421052631578945)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:27.374829,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.527027027027027)","(91.0, 650.0, 485.0)","(2.45, 3.75, 3.5999999999999996)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.585714285714285)","(21.0, 48.0, 32.55172413793103)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:28.547149,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.527027027027027)","(91.0, 650.0, 485.0)","(2.45, 3.75, 3.5999999999999996)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 26.105263157894736)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:29.721143,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.527027027027027)","(91.0, 650.0, 485.0)","(2.45, 3.8, 3.5857142857142854)","(5.0, 5.6, 5.3517241379310345)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 30.666666666666664)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:30.790096,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.515625)","(91.0, 650.0, 485.0)","(2.45, 3.8, 3.70625)","(5.0, 5.6, 5.3517241379310345)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 32.592592592592595)","(17.0, 25.0, 21.22222222222222)"
10-01-2023 16:14:31.966936,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.527027027027027)","(91.0, 650.0, 485.0)","(2.45, 3.8, 3.7)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 31.333333333333336)","(17.0, 25.0, 22.846153846153847)"
10-01-2023 16:14:33.165008,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.3810810810810805)","(91.0, 650.0, 485.0)","(2.45, 3.85, 3.6729166666666666)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 26.94736842105263)","(17.0, 24.0, 21.272727272727273)"
10-01-2023 16:14:34.375427,"(8.5, 11.0, 10.180487804878048)","(5.0, 5.6, 5.346875)","(91.0, 650.0, 490.0)","(2.45, 3.85, 3.703448275862069)","(5.0, 5.6, 5.392307692307692)","(3.9, 5.9, 5.570588235294117)","(21.0, 48.0, 29.714285714285715)","(17.0, 24.0, 21.272727272727273)"
