,Barry Bowler,Big Time Audi,Goldstar Phoenix,Big Time Girly,Phantom Pixie,Shaun The Chaser,Elite Bubble
11-01-2023 13:19:15.641575,"(2.7, 3.5, 3.4047745358090187)","(4.2, 5.2, 5.176923076923077)","(21.0, 36.0, 32.229729729729726)","(6.0, 7.2, 7.064705882352941)","(7.5, 9.8, 9.751470588235295)","(4.6, 5.0, 5.032258064516129)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:16.609325,"(2.7, 3.5, 3.4047745358090187)","(4.2, 5.2, 5.188461538461539)","(21.0, 36.0, 32.229729729729726)","(6.0, 7.2, 7.064705882352941)","(7.5, 9.8, 9.751470588235295)","(4.6, 5.1, 5.032258064516129)","(21.0, 34.0, 29.514705882352942)"
11-01-2023 13:19:17.539183,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:18.564598,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:19.605827,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:20.650197,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:21.688869,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:22.677562,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:23.594542,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:24.624143,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:25.713182,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:26.749410,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:27.666286,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:28.616922,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:29.587349,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 13:19:30.581602,"(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.6, 99998, 9998.5)","(21.0, 99998, 9998.5)"
