,Good Chat Sam,Kouta Marjen,Hearts Denied,Echo Chamber,Sun Ace,Golden Coast
09-01-2023 14:52:53.239617,"(16.0, 28.0, 27.833333333333332)","(1.55, 1.7, 1.6889908256880732)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.63157894736842)","(3.7, 4.7, 4.6169811320754715)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:54.306905,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.7, 1.695076923076923)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.35849056603774)","(3.7, 4.7, 4.624137931034483)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:55.379285,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.71, 1.7045454545454546)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.35849056603774)","(3.7, 4.7, 4.646153846153846)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:56.402594,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.6889473684210525)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.35849056603774)","(3.7, 4.8, 4.646153846153846)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:57.339477,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.6889473684210525)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.35849056603774)","(3.7, 4.8, 4.660975609756097)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:58.255734,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.6889473684210525)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.5)","(3.7, 4.8, 4.739175257731959)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:52:59.338064,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.6889473684210525)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.5)","(3.7, 4.8, 4.7438095238095235)","(11.0, 18.5, 17.529411764705884)"
09-01-2023 14:53:00.388332,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.6889473684210525)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.5)","(3.7, 4.8, 4.870270270270271)","(11.0, 18.5, 17.543478260869566)"
09-01-2023 14:53:01.304537,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.69, 1.674242424242424)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.5)","(3.7, 4.9, 4.870270270270271)","(11.0, 18.5, 17.543478260869566)"
09-01-2023 14:53:02.291002,"(16.0, 28.0, 27.88888888888889)","(1.55, 1.68, 1.6766666666666665)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.5)","(3.7, 5.0, 4.927586206896551)","(11.0, 18.5, 17.4)"
09-01-2023 14:53:03.253738,"(16.0, 32.0, 30.153846153846153)","(1.55, 1.68, 1.6779310344827585)","(8.0, 11.5, 11.46875)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.927586206896551)","(11.0, 18.5, 17.4)"
09-01-2023 14:53:04.277578,"(16.0, 32.0, 28.88888888888889)","(1.55, 1.68, 1.6726582278481013)","(8.0, 11.5, 11.421875)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.940540540540541)","(11.0, 18.5, 17.62)"
09-01-2023 14:53:05.300644,"(16.0, 32.0, 28.88888888888889)","(1.55, 1.68, 1.6726582278481013)","(8.0, 11.5, 11.421875)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.940540540540541)","(11.0, 18.5, 17.62)"
09-01-2023 14:53:06.421775,"(16.0, 32.0, 29.642857142857142)","(1.55, 1.68, 1.668611111111111)","(8.0, 11.5, 11.421875)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.944117647058824)","(11.0, 18.5, 17.8)"
09-01-2023 14:53:07.488816,"(16.0, 30.0, 29.4)","(1.55, 1.68, 1.6687640449438201)","(8.0, 11.5, 11.362068965517242)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.944117647058824)","(11.0, 18.5, 17.886363636363637)"
09-01-2023 14:53:08.559535,"(16.0, 30.0, 29.7)","(1.55, 1.68, 1.6687640449438201)","(8.0, 11.5, 11.457627118644067)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.932142857142857)","(11.0, 18.5, 17.847826086956523)"
09-01-2023 14:53:09.569575,"(16.0, 30.0, 29.4)","(1.55, 1.67, 1.6696969696969697)","(8.0, 11.5, 11.457627118644067)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.937037037037037)","(11.0, 18.5, 17.5)"
09-01-2023 14:53:10.557342,"(16.0, 30.0, 29.333333333333332)","(1.55, 1.67, 1.6639285714285714)","(8.0, 12.0, 11.655172413793103)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.915625)","(11.0, 18.0, 16.294117647058822)"
09-01-2023 14:53:11.602461,"(16.0, 30.0, 29.571428571428573)","(1.55, 1.67, 1.6698245614035088)","(8.0, 12.0, 11.663636363636364)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.915625)","(11.0, 17.0, 15.9)"
09-01-2023 14:53:12.710827,"(16.0, 30.0, 29.692307692307693)","(1.55, 1.67, 1.6698245614035088)","(8.0, 12.0, 11.663636363636364)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.919402985074627)","(11.0, 16.0, 15.973684210526315)"
09-01-2023 14:53:13.844554,"(16.0, 30.0, 29.692307692307693)","(1.55, 1.67, 1.6697916666666666)","(8.0, 12.0, 11.663636363636364)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.919402985074627)","(11.0, 16.0, 15.966666666666667)"
09-01-2023 14:53:14.866593,"(16.0, 30.0, 29.692307692307693)","(1.55, 1.67, 1.6697916666666666)","(8.0, 12.0, 11.663636363636364)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.990243902439024)","(11.0, 16.0, 16.364864864864863)"
09-01-2023 14:53:15.934986,"(16.0, 30.0, 29.571428571428573)","(1.55, 1.67, 1.6697916666666666)","(8.0, 12.0, 11.663636363636364)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.941666666666666)","(11.0, 16.5, 16.38888888888889)"
09-01-2023 14:53:16.964904,"(16.0, 30.0, 29.571428571428573)","(1.55, 1.67, 1.6619402985074625)","(8.0, 12.0, 11.655172413793103)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.916949152542373)","(11.0, 17.0, 16.24137931034483)"
09-01-2023 14:53:17.991226,"(16.0, 30.0, 29.692307692307693)","(1.55, 1.67, 1.6618181818181816)","(8.0, 12.0, 11.655172413793103)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.916949152542373)","(11.0, 17.0, 16.233333333333334)"
09-01-2023 14:53:19.068259,"(16.0, 32.0, 31.7)","(1.55, 1.67, 1.6632098765432097)","(8.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.2)","(3.7, 5.0, 4.916949152542373)","(11.0, 17.0, 16.323529411764707)"
09-01-2023 14:53:20.204370,"(16.0, 32.0, 30.0)","(1.55, 1.67, 1.6632098765432097)","(8.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.7, 5.0, 4.916949152542373)","(11.0, 17.0, 16.44)"
09-01-2023 14:53:21.331443,"(16.0, 32.0, 30.928571428571427)","(1.55, 1.67, 1.665)","(8.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.7, 5.0, 4.934666666666667)","(11.0, 17.0, 16.548387096774192)"
09-01-2023 14:53:22.413828,"(16.0, 32.0, 30.928571428571427)","(1.55, 1.66, 1.6559374999999998)","(8.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.945555555555556)","(11.0, 17.0, 16.548387096774192)"
09-01-2023 14:53:23.326751,"(17.0, 32.0, 30.333333333333332)","(1.5, 1.66, 1.6537499999999998)","(9.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.945555555555556)","(11.0, 17.0, 16.548387096774192)"
09-01-2023 14:53:24.352521,"(17.0, 32.0, 30.928571428571427)","(1.5, 1.66, 1.6537499999999998)","(9.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.945555555555556)","(11.0, 17.0, 16.641025641025642)"
09-01-2023 14:53:25.450796,"(17.0, 32.0, 30.333333333333332)","(1.5, 1.66, 1.6516363636363636)","(9.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.945555555555556)","(11.0, 17.0, 16.641025641025642)"
09-01-2023 14:53:26.529368,"(17.0, 32.0, 29.142857142857142)","(1.5, 1.66, 1.6526984126984126)","(9.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.966129032258064)","(11.0, 17.0, 16.595238095238095)"
09-01-2023 14:53:27.648449,"(17.0, 32.0, 29.142857142857142)","(1.5, 1.66, 1.6526984126984126)","(9.0, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.9, 5.0, 4.966129032258064)","(11.0, 17.0, 16.595238095238095)"
09-01-2023 14:53:28.773467,"(17.0, 32.0, 30.333333333333332)","(1.5, 1.66, 1.6526984126984126)","(8.5, 12.0, 11.73943661971831)","(31.0, 65.0, 62.5)","(3.8, 5.0, 4.966129032258064)","(11.0, 17.0, 16.595238095238095)"
09-01-2023 14:53:29.856788,"(17.0, 32.0, 29.142857142857142)","(1.5, 1.66, 1.6526984126984126)","(8.5, 12.0, 11.705882352941176)","(31.0, 65.0, 62.5)","(3.8, 5.0, 5.122)","(11.0, 17.0, 16.52777777777778)"
09-01-2023 14:53:30.889961,"(17.0, 32.0, 29.142857142857142)","(1.5, 1.65, 1.6445121951219512)","(8.5, 12.0, 11.705882352941176)","(31.0, 65.0, 62.5)","(3.8, 5.2, 5.1305555555555555)","(11.0, 17.0, 16.392857142857142)"
09-01-2023 14:53:32.046199,"(17.0, 32.0, 30.333333333333332)","(1.5, 1.64, 1.6398795180722892)","(8.5, 12.0, 11.705882352941176)","(31.0, 65.0, 62.5)","(3.8, 5.2, 5.1305555555555555)","(11.0, 17.0, 16.458333333333332)"
09-01-2023 14:53:33.672950,"(17.0, 32.0, 29.142857142857142)","(1.5, 1.64, 1.634158415841584)","(8.5, 12.0, 11.722222222222221)","(31.0, 65.0, 62.592592592592595)","(3.8, 5.2, 5.162857142857143)","(11.0, 16.5, 16.458333333333332)"
09-01-2023 14:53:35.664195,"(17.0, 32.0, 28.666666666666668)","(1.5, 1.64, 1.6319047619047617)","(8.5, 12.0, 11.762820512820513)","(31.0, 65.0, 62.592592592592595)","(3.8, 5.2, 5.172307692307692)","(11.0, 16.5, 16.291666666666668)"
09-01-2023 14:53:37.191646,"(17.0, 32.0, 28.666666666666668)","(1.5, 1.64, 1.6319047619047617)","(8.5, 12.0, 11.762820512820513)","(31.0, 65.0, 62.592592592592595)","(3.8, 5.2, 5.172307692307692)","(11.0, 16.5, 16.194444444444443)"
09-01-2023 14:53:38.362304,"(17.0, 32.0, 30.0)","(1.5, 1.64, 1.6322321428571427)","(8.5, 12.0, 11.618181818181819)","(31.0, 65.0, 62.234042553191486)","(3.9, 5.2, 5.161038961038961)","(11.0, 16.5, 16.194444444444443)"
09-01-2023 14:53:39.444087,"(17.0, 32.0, 30.0)","(1.5, 1.64, 1.6322321428571427)","(8.5, 12.0, 11.826530612244898)","(31.0, 65.0, 61.904761904761905)","(3.9, 5.2, 5.16)","(11.0, 16.5, 16.166666666666668)"
09-01-2023 14:53:40.519247,"(17.0, 32.0, 30.0)","(1.5, 1.64, 1.6375355450236966)","(8.5, 12.0, 11.826530612244898)","(31.0, 65.0, 61.904761904761905)","(3.9, 5.2, 5.135)","(11.0, 16.5, 16.115384615384617)"
09-01-2023 14:53:41.660126,"(17.0, 32.0, 30.57142857142857)","(1.5, 1.66, 1.6475862068965517)","(8.5, 12.0, 11.79245283018868)","(31.0, 65.0, 61.904761904761905)","(3.9, 5.2, 5.122)","(11.0, 16.5, 16.115384615384617)"
09-01-2023 14:53:42.645473,"(17.0, 32.0, 29.77777777777778)","(1.5, 1.65, 1.647741935483871)","(8.5, 12.0, 11.79245283018868)","(31.0, 65.0, 61.904761904761905)","(3.9, 5.2, 5.148148148148148)","(11.0, 16.5, 16.12962962962963)"
09-01-2023 14:53:43.707219,"(17.0, 32.0, 30.823529411764707)","(1.5, 1.63, 1.6254475703324809)","(8.5, 12.0, 11.838235294117647)","(31.0, 65.0, 62.0)","(3.9, 5.2, 5.2125)","(11.0, 16.5, 16.272727272727273)"
09-01-2023 14:53:44.876856,"(17.0, 32.0, 30.0)","(1.5, 1.63, 1.6208552631578947)","(8.5, 12.5, 11.939024390243903)","(31.0, 65.0, 62.0)","(3.9, 5.3, 5.16969696969697)","(11.0, 16.5, 16.4375)"
09-01-2023 14:53:46.032149,"(17.0, 32.0, 30.76923076923077)","(1.5, 1.63, 1.6208552631578947)","(8.5, 12.5, 11.939024390243903)","(31.0, 65.0, 62.0)","(3.9, 5.2, 5.173584905660378)","(11.0, 16.5, 16.4375)"
09-01-2023 14:53:47.110600,"(17.0, 32.0, 29.6)","(1.5, 1.63, 1.6244)","(8.5, 12.5, 11.923529411764706)","(31.0, 65.0, 61.92307692307692)","(3.9, 5.2, 5.166666666666667)","(11.0, 16.5, 16.4375)"
09-01-2023 14:53:48.213982,"(17.0, 32.0, 29.6)","(1.5, 1.65, 1.6375531914893615)","(8.5, 12.5, 11.964285714285714)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.2, 5.171428571428572)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:49.338824,"(17.0, 30.0, 29.5)","(1.5, 1.65, 1.6403508771929824)","(8.5, 12.5, 11.964285714285714)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.2, 5.09375)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:50.461430,"(17.0, 32.0, 29.6)","(1.5, 1.65, 1.6361077844311376)","(8.5, 12.5, 11.973118279569892)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.1, 5.099166666666666)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:51.500807,"(17.0, 32.0, 29.6)","(1.5, 1.64, 1.6361077844311376)","(8.5, 12.5, 11.967391304347826)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.1, 5.146428571428571)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:52.653987,"(17.0, 30.0, 29.333333333333332)","(1.5, 1.64, 1.6325609756097559)","(8.5, 12.5, 12.164179104477611)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.2, 5.141935483870967)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:53.752531,"(17.0, 30.0, 29.333333333333332)","(1.5, 1.64, 1.6277027027027027)","(8.5, 12.5, 12.153846153846153)","(31.0, 65.0, 61.81818181818182)","(4.0, 5.2, 5.141935483870967)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:54.882596,"(17.0, 30.0, 29.333333333333332)","(1.5, 1.64, 1.6280263157894737)","(8.5, 12.5, 12.243421052631579)","(31.0, 65.0, 62.142857142857146)","(4.0, 5.2, 5.125)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:55.903254,"(17.0, 30.0, 29.333333333333332)","(1.5, 1.63, 1.6210144927536232)","(8.5, 12.5, 11.986842105263158)","(31.0, 65.0, 61.666666666666664)","(4.0, 5.3, 5.176)","(11.0, 16.5, 16.428571428571427)"
09-01-2023 14:53:56.926766,"(17.0, 30.0, 29.142857142857142)","(1.5, 1.63, 1.6278761061946903)","(8.5, 12.5, 11.895061728395062)","(31.0, 65.0, 62.073170731707314)","(4.0, 5.3, 5.21875)","(11.0, 16.5, 16.071428571428573)"
09-01-2023 14:53:58.033743,"(17.0, 30.0, 28.444444444444443)","(1.5, 1.63, 1.6262732919254659)","(8.5, 12.5, 12.027472527472527)","(31.0, 65.0, 62.96610169491525)","(4.0, 5.3, 5.236363636363636)","(11.0, 16.5, 16.294117647058822)"
09-01-2023 14:53:59.191543,"(17.0, 30.0, 28.444444444444443)","(1.5, 1.63, 1.6252991452991452)","(8.5, 12.5, 11.913793103448276)","(31.0, 65.0, 62.81818181818182)","(4.0, 5.3, 5.2441176470588236)","(11.0, 17.0, 16.25)"
09-01-2023 14:54:00.330472,"(17.0, 30.0, 28.5)","(1.5, 1.63, 1.6262457337883958)","(8.5, 12.0, 11.860655737704919)","(31.0, 65.0, 62.12765957446808)","(4.0, 5.3, 5.269565217391304)","(11.0, 17.0, 16.2)"
09-01-2023 14:54:01.404975,"(17.0, 30.0, 28.5)","(1.5, 1.63, 1.6260288808664258)","(8.5, 12.0, 11.860655737704919)","(31.0, 65.0, 62.604166666666664)","(4.0, 5.3, 5.291428571428571)","(11.0, 17.0, 16.2)"
09-01-2023 14:54:02.505366,"(17.0, 30.0, 28.07547169811321)","(1.5, 1.63, 1.6273831775700933)","(8.5, 12.0, 11.860655737704919)","(31.0, 65.0, 62.40384615384615)","(4.0, 5.3, 5.288888888888889)","(11.0, 17.0, 16.0)"
09-01-2023 14:54:03.640989,"(17.0, 30.0, 27.29032258064516)","(1.5, 1.63, 1.626872037914692)","(8.5, 12.0, 11.858333333333333)","(31.0, 65.0, 62.604166666666664)","(4.0, 5.4, 5.332307692307692)","(11.0, 16.5, 15.875)"
09-01-2023 14:54:04.705728,"(17.0, 30.0, 28.153846153846153)","(1.5, 1.63, 1.6259649122807018)","(8.5, 12.0, 11.842592592592592)","(31.0, 65.0, 62.604166666666664)","(4.0, 5.4, 5.348648648648649)","(11.0, 16.0, 15.911764705882353)"
09-01-2023 14:54:05.878083,"(17.0, 30.0, 28.285714285714285)","(1.5, 1.63, 1.6253061224489795)","(8.5, 12.0, 11.839285714285714)","(31.0, 65.0, 62.604166666666664)","(4.0, 5.4, 5.348648648648649)","(11.0, 16.0, 15.911764705882353)"
09-01-2023 14:54:07.464473,"(17.0, 30.0, 28.56)","(1.5, 1.63, 1.6253061224489795)","(8.5, 12.0, 11.839285714285714)","(31.0, 65.0, 62.604166666666664)","(4.0, 5.4, 5.348648648648649)","(11.0, 16.0, 15.911764705882353)"
09-01-2023 14:54:08.877278,"(17.0, 30.0, 27.93103448275862)","(1.5, 1.64, 1.6336986301369862)","(8.5, 12.0, 11.816666666666666)","(31.0, 65.0, 61.92307692307692)","(4.0, 5.4, 5.324)","(11.0, 16.0, 15.6)"
09-01-2023 14:54:09.932138,"(17.0, 30.0, 27.964285714285715)","(1.5, 1.63, 1.6241666666666668)","(8.5, 12.0, 11.833333333333334)","(31.0, 65.0, 61.42857142857143)","(4.0, 5.4, 5.3525)","(11.0, 16.0, 15.45774647887324)"
09-01-2023 14:54:11.100979,"(17.0, 30.0, 28.21875)","(1.5, 1.63, 1.6257142857142857)","(8.5, 12.0, 11.986842105263158)","(31.0, 65.0, 61.40350877192982)","(4.0, 5.4, 5.3775)","(11.0, 15.5, 15.22972972972973)"
09-01-2023 14:54:12.152177,"(17.0, 30.0, 28.323529411764707)","(1.5, 1.63, 1.6257142857142857)","(8.5, 12.0, 11.986842105263158)","(31.0, 65.0, 61.333333333333336)","(4.0, 5.4, 5.378571428571429)","(11.0, 15.5, 15.23611111111111)"
09-01-2023 14:54:13.229483,"(17.0, 30.0, 28.1)","(1.5, 1.63, 1.6274666666666666)","(8.5, 12.0, 11.986842105263158)","(31.0, 65.0, 61.05769230769231)","(4.0, 5.4, 5.371875)","(11.0, 15.5, 15.23611111111111)"
09-01-2023 14:54:14.254937,"(17.0, 30.0, 27.652173913043477)","(1.5, 1.63, 1.6278260869565218)","(8.5, 12.0, 11.986842105263158)","(31.0, 65.0, 61.05769230769231)","(4.0, 5.4, 5.375806451612903)","(11.0, 15.5, 15.23611111111111)"
09-01-2023 14:54:15.364716,"(17.0, 30.0, 27.652173913043477)","(1.5, 1.63, 1.6278260869565218)","(8.5, 12.0, 12.368421052631579)","(31.0, 65.0, 61.05769230769231)","(4.0, 5.4, 5.378260869565217)","(11.0, 15.5, 15.293478260869565)"
09-01-2023 14:54:16.485373,"(17.0, 26.0, 25.666666666666668)","(1.5, 1.63, 1.6272388059701492)","(8.5, 12.5, 12.619047619047619)","(31.0, 65.0, 61.05769230769231)","(4.0, 5.4, 5.423076923076923)","(11.0, 15.5, 15.273809523809524)"
09-01-2023 14:54:17.487423,"(17.0, 27.0, 25.555555555555557)","(1.5, 1.63, 1.621904761904762)","(8.5, 13.0, 12.80952380952381)","(31.0, 65.0, 61.0)","(4.0, 5.5, 5.442857142857143)","(11.0, 15.5, 15.2125)"
09-01-2023 14:54:18.544177,"(17.0, 26.0, 25.833333333333332)","(1.5, 1.63, 1.6261290322580646)","(8.5, 13.0, 12.735294117647058)","(31.0, 65.0, 61.0)","(4.0, 5.5, 5.442857142857143)","(11.0, 15.5, 15.2125)"
09-01-2023 14:54:19.684275,"(17.0, 26.0, 25.833333333333332)","(1.5, 1.63, 1.6266)","(8.5, 13.0, 12.69047619047619)","(31.0, 65.0, 61.0)","(4.0, 5.5, 5.442857142857143)","(11.0, 15.5, 15.2125)"
09-01-2023 14:54:20.801308,"(17.0, 26.0, 25.833333333333332)","(1.5, 1.63, 1.6266)","(8.5, 13.0, 12.842105263157894)","(31.0, 65.0, 61.0)","(4.0, 5.5, 5.442857142857143)","(11.0, 15.5, 15.2125)"
09-01-2023 14:54:21.930368,"(17.0, 26.0, 25.833333333333332)","(1.5, 1.63, 1.6210526315789475)","(8.5, 13.0, 12.842105263157894)","(31.0, 65.0, 61.0)","(4.0, 5.5, 5.45483870967742)","(11.0, 15.5, 15.205128205128204)"
09-01-2023 14:54:23.103133,"(17.0, 26.0, 25.90909090909091)","(1.5, 1.62, 1.6140437158469947)","(8.5, 13.0, 12.491071428571429)","(31.0, 65.0, 60.84905660377358)","(4.0, 5.5, 5.4787878787878785)","(11.0, 15.5, 15.244444444444444)"
09-01-2023 14:54:24.220467,"(17.0, 27.0, 26.216666666666665)","(1.5, 1.62, 1.608404255319149)","(9.0, 12.5, 12.8125)","(31.0, 65.0, 58.333333333333336)","(4.0, 5.5, 5.47741935483871)","(11.0, 15.5, 15.25531914893617)"
09-01-2023 14:54:25.318334,"(17.0, 27.0, 26.20754716981132)","(1.5, 1.62, 1.611048034934498)","(9.0, 13.0, 12.363636363636363)","(31.0, 60.0, 58.833333333333336)","(4.0, 5.5, 5.3443037974683545)","(11.0, 15.5, 15.838095238095239)"
09-01-2023 14:54:26.390313,"(17.0, 26.0, 25.5)","(1.5, 1.66, 1.652955326460481)","(9.0, 12.5, 12.363636363636363)","(31.0, 60.0, 58.91304347826087)","(4.0, 5.4, 5.275675675675676)","(11.0, 16.0, 15.876237623762377)"
09-01-2023 14:54:27.474881,"(17.0, 25.0, 24.583333333333332)","(1.5, 1.66, 1.6581598062953995)","(9.0, 12.5, 12.395833333333334)","(31.0, 60.0, 58.91304347826087)","(4.0, 5.3, 5.338235294117648)","(11.0, 16.0, 15.887755102040817)"
09-01-2023 14:54:28.621527,"(17.0, 25.0, 24.0)","(1.45, 1.66, 1.6581234567901233)","(9.0, 12.5, 12.373239436619718)","(31.0, 60.0, 58.91304347826087)","(4.2, 5.4, 5.185416666666667)","(11.0, 16.0, 15.854651162790697)"
09-01-2023 14:54:29.770974,"(17.0, 25.0, 24.2)","(1.45, 1.68, 1.6762990654205607)","(9.0, 12.5, 12.363013698630137)","(31.0, 60.0, 58.333333333333336)","(4.2, 5.2, 5.207142857142857)","(11.0, 16.0, 15.854651162790697)"
09-01-2023 14:54:30.842824,"(17.0, 25.0, 24.1875)","(1.45, 1.67, 1.6690827067669172)","(9.0, 12.5, 12.368421052631579)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.3, 5.123529411764705)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:31.922588,"(17.0, 25.0, 24.333333333333332)","(1.45, 1.68, 1.6782865583456426)","(9.0, 12.5, 12.4)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.2, 5.035)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:33.074886,"(17.0, 25.0, 24.333333333333332)","(1.45, 1.68, 1.6778431372549019)","(9.0, 12.5, 12.395348837209303)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.1, 5.128888888888889)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:34.280186,"(17.0, 25.0, 24.333333333333332)","(1.45, 1.68, 1.677)","(9.0, 12.5, 12.4)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.2, 5.128888888888889)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:35.455196,"(17.0, 25.0, 24.333333333333332)","(1.45, 1.68, 1.6738297872340424)","(9.0, 12.5, 12.395348837209303)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.2, 5.122727272727273)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:36.727149,"(17.0, 25.0, 24.333333333333332)","(1.45, 1.69, 1.6781042654028435)","(9.0, 12.5, 12.395348837209303)","(31.0, 60.0, 59.09090909090909)","(4.2, 5.2, 5.136842105263158)","(11.0, 16.0, 15.91025641025641)"
09-01-2023 14:54:38.147664,"(17.0, 25.0, 7505.25)","(1.45, 1.68, 9998.5)","(9.0, 12.5, 9998.5)","(31.0, 60.0, 9998.5)","(4.2, 5.2, 9998.5)","(11.0, 16.0, 9998.5)"
09-01-2023 14:54:39.338359,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:40.773719,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:41.969908,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:43.300915,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:44.391894,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:45.470539,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:46.574950,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:47.656504,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:48.761290,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
09-01-2023 14:54:49.813580,"(17.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(9.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(11.0, 99998, 9998.5)"
