,Lincoln River,Midfrew Lucre,Ohoka Creed,Malaka Miss,Neptune,Tugawar,Acushla Machree
16-12-2022 15:51:48.554622,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 23.0, 20.0)","(4.8, 5.6, 5.4399999999999995)","(18.0, 30.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:49.476907,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 23.0, 20.0)","(4.8, 5.7, 5.475)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:50.396787,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.6, 5.4312499999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:51.302893,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.6, 5.4312499999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:52.211518,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.6, 5.475)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:53.154238,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.5)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:54.067762,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.5)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:54.974861,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.4399999999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:55.874556,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.4399999999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:56.768853,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.4399999999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:57.676144,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 20.714285714285715)","(4.8, 5.7, 5.4399999999999995)","(18.0, 22.0, 21.0)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:58.581410,"(3.0, 4.1, 3.75)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.181818181818183)","(4.8, 5.7, 5.494736842105263)","(18.0, 22.0, 19.8)","(21.0, 80.0, 63.0)"
16-12-2022 15:51:59.469187,"(3.0, 4.0, 3.7600000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.181818181818183)","(4.8, 5.7, 5.494736842105263)","(18.0, 21.0, 19.8)","(21.0, 80.0, 63.0)"
16-12-2022 15:52:00.380743,"(3.0, 4.1, 3.7800000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.181818181818183)","(4.8, 5.6, 5.48)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:01.301317,"(3.0, 4.1, 3.7800000000000002)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.48)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:02.212229,"(3.0, 4.1, 3.971428571428571)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:03.098298,"(3.0, 4.2, 3.973529411764706)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:04.026512,"(3.0, 4.2, 3.973529411764706)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:04.959279,"(3.0, 4.2, 3.973529411764706)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:05.894203,"(3.0, 4.2, 3.973529411764706)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 72.57142857142857)"
16-12-2022 15:52:06.817965,"(3.0, 4.2, 3.973529411764706)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 20.18181818181818)","(21.0, 80.0, 71.5)"
16-12-2022 15:52:07.714234,"(3.0, 4.2, 3.9083333333333337)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 22.0, 21.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 20.18181818181818)","(21.0, 80.0, 61.857142857142854)"
16-12-2022 15:52:08.607053,"(3.0, 4.1, 4.0777777777777775)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.475)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:09.510675,"(3.0, 4.1, 4.0487179487179485)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.475)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:10.447556,"(3.0, 4.1, 4.0487179487179485)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.475)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:11.331254,"(3.0, 4.1, 4.0487179487179485)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.475)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:12.221793,"(3.0, 4.1, 4.0487179487179485)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.42962962962963)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:13.126645,"(3.0, 4.1, 4.0487179487179485)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.42962962962963)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:14.008506,"(3.0, 4.1, 3.983333333333333)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:14.915799,"(3.0, 4.1, 4.019230769230769)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 61.857142857142854)"
16-12-2022 15:52:15.802390,"(3.0, 4.1, 4.019230769230769)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:16.712086,"(3.0, 4.1, 4.019230769230769)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:17.618736,"(3.0, 4.1, 4.019230769230769)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.42962962962963)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:18.543651,"(3.0, 4.1, 4.069117647058823)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.42962962962963)","(18.0, 21.0, 19.875)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:19.457056,"(3.0, 4.1, 4.069117647058823)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 19.875)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:20.354113,"(3.0, 4.1, 4.0588235294117645)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.447368421052632)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.452173913043478)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:21.287756,"(3.0, 4.1, 4.028205128205128)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.639240506329114)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.8, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:22.192101,"(3.0, 4.0, 3.9779411764705883)","(3.4, 5.1, 5.07391304347826)","(4.2, 4.7, 4.639240506329114)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:23.095209,"(3.0, 4.0, 3.9779411764705883)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:23.984067,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:24.937254,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:25.856972,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:26.759596,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:27.666737,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.5)"
16-12-2022 15:52:28.584186,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 40.0)"
16-12-2022 15:52:29.487722,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 40.0)"
16-12-2022 15:52:30.412844,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.0)"
16-12-2022 15:52:31.300872,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 52.0)"
16-12-2022 15:52:32.183902,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.541666666666668)","(4.8, 5.7, 5.550000000000001)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 64.77777777777777)"
16-12-2022 15:52:33.088263,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.6)","(4.8, 5.7, 5.49)","(18.0, 21.0, 20.571428571428573)","(21.0, 75.0, 64.77777777777777)"
16-12-2022 15:52:33.981814,"(3.0, 4.0, 3.9423076923076925)","(3.4, 5.1, 5.07391304347826)","(4.0, 4.7, 4.67)","(12.0, 21.0, 19.6)","(4.8, 5.7, 5.49)","(18.0, 21.0, 19.75)","(21.0, 75.0, 64.77777777777777)"
16-12-2022 15:52:34.868602,"(3.0, 4.0, 3.888888888888889)","(3.6, 5.1, 5.07391304347826)","(3.9, 4.7, 4.49)","(12.0, 21.0, 19.6)","(4.8, 5.7, 5.424324324324325)","(18.0, 21.0, 19.75)","(21.0, 75.0, 64.77777777777777)"
16-12-2022 15:52:35.787950,"(3.0, 3.75, 3.6313636363636363)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.49)","(12.0, 21.0, 19.6)","(4.8, 5.7, 5.426470588235294)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 68.86666666666667)"
16-12-2022 15:52:36.716859,"(3.0, 3.75, 3.62803738317757)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.49)","(12.0, 21.0, 19.6)","(4.8, 5.7, 5.426470588235294)","(18.0, 21.0, 20.18181818181818)","(21.0, 75.0, 68.86666666666667)"
16-12-2022 15:52:37.607986,"(3.0, 3.75, 3.6294117647058823)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.49)","(12.0, 20.0, 19.0)","(4.8, 5.7, 5.426470588235294)","(18.0, 21.0, 19.5)","(21.0, 70.0, 50.0)"
16-12-2022 15:52:38.500693,"(3.0, 3.75, 3.6294117647058823)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.49)","(12.0, 20.0, 19.428571428571427)","(4.8, 5.7, 5.426470588235294)","(18.0, 21.0, 19.5)","(21.0, 70.0, 50.0)"
16-12-2022 15:52:39.395023,"(3.0, 3.75, 3.6294117647058823)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.49)","(12.0, 20.0, 19.428571428571427)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 70.0, 50.0)"
16-12-2022 15:52:40.302194,"(3.0, 3.7, 3.655555555555556)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.576470588235295)","(12.0, 20.0, 19.428571428571427)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 70.0, 50.0)"
16-12-2022 15:52:41.226622,"(3.0, 3.7, 3.655555555555556)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.576470588235295)","(12.0, 20.0, 19.428571428571427)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 70.0, 50.0)"
16-12-2022 15:52:42.144378,"(3.0, 3.7, 3.655555555555556)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.576470588235295)","(12.0, 20.0, 19.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 70.0, 63.333333333333336)"
16-12-2022 15:52:43.028436,"(3.0, 3.6, 3.5415094339622644)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.576470588235295)","(12.0, 22.0, 19.23076923076923)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:43.939950,"(3.0, 3.6, 3.5456521739130435)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 19.375)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:44.889739,"(3.0, 3.6, 3.513793103448276)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 19.9)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:45.802707,"(3.0, 3.6, 3.513793103448276)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.6)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:46.694702,"(3.0, 3.6, 3.513793103448276)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.6)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:47.660218,"(3.0, 3.6, 3.513793103448276)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.6)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:48.603521,"(3.0, 3.6, 3.513793103448276)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.6)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:49.533433,"(3.0, 3.55, 3.51)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.0)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:50.448076,"(3.0, 3.55, 3.51)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 22.0, 20.666666666666668)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:51.345198,"(3.0, 3.55, 3.51)","(3.6, 5.2, 5.135714285714286)","(3.9, 4.7, 4.666666666666667)","(12.0, 22.0, 20.666666666666668)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:52.289650,"(3.0, 3.85, 3.81969696969697)","(3.6, 5.2, 5.135714285714286)","(3.9, 4.7, 4.666666666666667)","(12.0, 22.0, 20.8)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:53.236871,"(3.0, 3.85, 3.810144927536232)","(3.6, 5.2, 5.135714285714286)","(3.9, 4.7, 4.666666666666667)","(12.0, 21.0, 20.333333333333332)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:54.144621,"(3.0, 3.8, 3.7757575757575754)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 21.0, 20.333333333333332)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:55.034048,"(3.0, 3.8, 3.7761194029850746)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.7, 4.630769230769231)","(12.0, 21.0, 20.333333333333332)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 64.0)"
16-12-2022 15:52:55.949537,"(3.0, 3.8, 3.7761194029850746)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.8, 4.553846153846154)","(12.0, 21.0, 20.333333333333332)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 73.625)"
16-12-2022 15:52:56.898911,"(3.0, 3.8, 3.7761194029850746)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 21.0, 20.333333333333332)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 73.625)"
16-12-2022 15:52:57.790153,"(3.0, 3.8, 3.7761194029850746)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 71.5)"
16-12-2022 15:52:58.690956,"(3.0, 3.8, 3.7552631578947366)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 71.5)"
16-12-2022 15:52:59.583857,"(3.0, 3.8, 3.7552631578947366)","(3.6, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 71.5)"
16-12-2022 15:53:00.521240,"(3.0, 3.8, 3.7552631578947366)","(3.5, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.5)","(21.0, 80.0, 54.45454545454545)"
16-12-2022 15:53:01.422230,"(3.0, 3.8, 3.7552631578947366)","(3.5, 5.2, 5.106896551724138)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 85.0, 71.5)"
16-12-2022 15:53:02.314093,"(3.0, 3.8, 3.7552631578947366)","(3.5, 5.2, 5.08)","(3.9, 4.8, 4.533333333333333)","(12.0, 22.0, 20.5)","(4.8, 5.6, 5.4312499999999995)","(18.0, 21.0, 19.875)","(21.0, 80.0, 71.5)"
16-12-2022 15:53:03.233259,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.9375)","(3.8, 4.8, 4.533333333333333)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.875)","(21.0, 80.0, 74.9)"
16-12-2022 15:53:04.155345,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.930000000000001)","(3.8, 4.8, 4.533333333333333)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.875)","(21.0, 80.0, 74.9)"
16-12-2022 15:53:05.067204,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.930000000000001)","(3.8, 4.8, 4.533333333333333)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.928571428571427)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:05.973579,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.930000000000001)","(3.8, 4.8, 4.557575757575758)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.928571428571427)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:06.866516,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.930000000000001)","(3.8, 4.8, 4.557575757575758)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.928571428571427)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:07.793609,"(3.1, 3.8, 3.7552631578947366)","(3.7, 5.2, 4.930000000000001)","(3.8, 4.8, 4.557575757575758)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.928571428571427)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:08.724629,"(3.1, 3.8, 3.7585365853658534)","(3.7, 5.2, 4.925000000000001)","(3.8, 4.8, 4.5793103448275865)","(13.0, 22.0, 20.5)","(4.6, 5.6, 5.423529411764705)","(17.0, 21.0, 19.928571428571427)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:09.675612,"(3.1, 3.8, 3.7585365853658534)","(3.7, 4.9, 4.825)","(3.8, 4.8, 4.736363636363636)","(13.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:10.543804,"(3.1, 3.8, 3.764556962025316)","(3.7, 4.9, 4.8500000000000005)","(3.8, 4.8, 4.736363636363636)","(13.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:11.444210,"(3.1, 3.8, 3.764556962025316)","(3.7, 4.9, 4.8500000000000005)","(3.8, 4.8, 4.736363636363636)","(13.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
16-12-2022 15:53:12.373551,"(3.1, 3.8, 3.764556962025316)","(3.7, 4.9, 4.86842105263158)","(3.8, 4.8, 4.736363636363636)","(13.0, 21.0, 20.333333333333332)","(4.6, 5.6, 5.423529411764705)","(17.0, 22.0, 21.3)","(21.0, 80.0, 63.333333333333336)"
