,Reliant,Lingering Promise,Palacein,Super Empire,Tiffany Twist,Tacha Gold,Taiga,Peek Factor
15-12-2022 14:49:20.440095,"(3.1, 3.45, 3.39)","(14.0, 23.0, 22.11111111111111)","(3.8, 5.0, 4.98)","(18.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 36.0)","(14.0, 25.0, 23.555555555555557)","(6.5, 8.0, 7.714285714285714)"
15-12-2022 14:49:21.521568,"(3.1, 3.45, 3.39)","(14.0, 23.0, 22.11111111111111)","(3.8, 5.0, 4.976470588235294)","(18.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 37.8)","(14.0, 25.0, 23.555555555555557)","(6.5, 8.0, 7.714285714285714)"
15-12-2022 14:49:22.640463,"(3.1, 3.45, 3.39)","(14.0, 23.0, 22.11111111111111)","(3.8, 5.0, 4.976470588235294)","(18.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 37.8)","(14.0, 25.0, 23.555555555555557)","(6.5, 8.0, 7.588235294117647)"
15-12-2022 14:49:23.746428,"(3.1, 3.45, 3.375)","(14.0, 23.0, 22.11111111111111)","(3.9, 5.0, 4.986666666666666)","(17.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 33.4)","(14.0, 25.0, 23.5)","(6.5, 7.8, 7.588235294117647)"
15-12-2022 14:49:24.856442,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.4)","(3.9, 5.0, 4.986666666666666)","(17.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 33.4)","(14.0, 25.0, 23.5)","(6.5, 7.8, 7.133333333333333)"
15-12-2022 14:49:25.954537,"(3.1, 3.45, 3.39)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.986666666666666)","(17.0, 32.0, 31.7)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 33.4)","(14.0, 25.0, 23.666666666666664)","(6.5, 7.8, 7.457142857142857)"
15-12-2022 14:49:27.044217,"(3.1, 3.45, 3.39)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 30.0)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 37.8)","(14.0, 25.0, 23.666666666666664)","(6.5, 7.8, 7.32)"
15-12-2022 14:49:28.124549,"(3.1, 3.45, 3.39)","(14.0, 24.0, 23.357142857142858)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 35.0)","(14.0, 25.0, 23.625)","(6.5, 7.8, 7.85)"
15-12-2022 14:49:29.123721,"(3.1, 3.45, 3.39)","(14.0, 24.0, 23.357142857142858)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 35.0)","(14.0, 25.0, 23.0)","(6.5, 8.6, 7.92)"
15-12-2022 14:49:30.099442,"(3.1, 3.45, 3.39)","(14.0, 23.0, 22.125)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 35.0)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.92)"
15-12-2022 14:49:31.089734,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 35.0)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.6)"
15-12-2022 14:49:32.102051,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 40.0, 35.0)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.8933333333333335)"
15-12-2022 14:49:33.100490,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 48.0, 32.57142857142857)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.8933333333333335)"
15-12-2022 14:49:34.124867,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 48.0, 32.57142857142857)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.8933333333333335)"
15-12-2022 14:49:35.174872,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 48.0, 41.14285714285714)","(14.0, 25.0, 23.0)","(6.5, 7.8, 7.85)"
15-12-2022 14:49:36.279117,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 46.0, 41.14285714285714)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.85)"
15-12-2022 14:49:37.321193,"(3.1, 3.45, 3.39)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 46.0, 42.125)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.85)"
15-12-2022 14:49:38.374552,"(3.1, 3.45, 3.39)","(14.0, 22.0, 20.5)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.805882352941177)","(21.0, 44.0, 42.125)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.85)"
15-12-2022 14:49:39.468266,"(3.1, 3.45, 3.39)","(14.0, 22.0, 20.5)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.8125)","(4.0, 4.9, 4.618181818181818)","(21.0, 44.0, 42.125)","(14.0, 25.0, 23.0)","(6.5, 8.0, 7.85)"
15-12-2022 14:49:40.534599,"(3.1, 3.45, 3.39)","(14.0, 22.0, 20.5)","(3.9, 5.0, 4.986666666666666)","(19.0, 32.0, 31.333333333333332)","(4.0, 4.9, 4.618181818181818)","(21.0, 44.0, 37.63265306122449)","(14.0, 25.0, 22.0)","(6.5, 8.0, 7.525)"
15-12-2022 14:49:41.602892,"(3.1, 3.45, 3.39)","(14.0, 22.0, 20.5)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 31.333333333333332)","(4.0, 4.9, 4.618181818181818)","(21.0, 38.0, 34.285714285714285)","(14.0, 24.0, 21.555555555555557)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:42.651158,"(3.1, 3.45, 3.39)","(14.0, 21.0, 20.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.618181818181818)","(21.0, 36.0, 35.0)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:43.761102,"(3.1, 3.45, 3.428571428571429)","(14.0, 21.0, 20.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.648571428571429)","(21.0, 36.0, 35.0)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:44.822677,"(3.1, 3.45, 3.428571428571429)","(14.0, 21.0, 20.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 36.0, 35.0)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:45.891839,"(3.1, 3.45, 3.428571428571429)","(14.0, 21.0, 20.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 36.0, 33.333333333333336)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:46.943249,"(3.1, 3.45, 3.428571428571429)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 34.0, 33.333333333333336)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.546666666666667)"
15-12-2022 14:49:47.964118,"(3.1, 3.45, 3.428571428571429)","(14.0, 24.0, 23.1)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 32.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 34.0, 33.333333333333336)","(14.0, 24.0, 21.291666666666668)","(6.5, 8.0, 7.616)"
15-12-2022 14:49:48.997048,"(3.1, 3.45, 3.4)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 30.5)","(4.0, 4.9, 4.633333333333334)","(21.0, 34.0, 32.857142857142854)","(14.0, 24.0, 21.5)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:49.969073,"(3.1, 3.4, 3.375)","(14.0, 24.0, 23.1)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 30.5)","(4.0, 4.9, 4.633333333333334)","(21.0, 34.0, 32.857142857142854)","(14.0, 24.0, 21.25)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:50.930127,"(3.1, 3.4, 3.375)","(14.0, 24.0, 19.416666666666668)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 30.5)","(4.0, 4.9, 4.633333333333334)","(21.0, 34.0, 32.857142857142854)","(14.0, 24.0, 21.727272727272727)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:51.954254,"(3.1, 3.4, 3.375)","(14.0, 23.0, 21.875)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 30.5)","(4.0, 4.9, 4.633333333333334)","(21.0, 38.0, 36.22222222222222)","(14.0, 24.0, 21.727272727272727)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:53.000705,"(3.1, 3.4, 3.375)","(14.0, 23.0, 21.0)","(3.9, 5.0, 4.986666666666666)","(19.0, 34.0, 30.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 38.0, 34.666666666666664)","(14.0, 24.0, 20.785714285714285)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:54.020900,"(3.1, 3.4, 3.375)","(14.0, 22.0, 20.75)","(3.9, 5.0, 4.986666666666666)","(19.0, 36.0, 30.0)","(4.0, 4.9, 4.633333333333334)","(21.0, 36.0, 34.666666666666664)","(14.0, 24.0, 22.81578947368421)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:55.084779,"(3.1, 3.4, 3.375)","(14.0, 22.0, 20.75)","(4.0, 5.0, 4.986666666666666)","(17.0, 36.0, 31.6)","(4.0, 4.9, 4.633333333333334)","(21.0, 36.0, 34.666666666666664)","(14.0, 24.0, 22.75)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:56.215926,"(3.1, 3.4, 3.375)","(14.0, 21.0, 20.25)","(4.0, 5.0, 4.986363636363636)","(17.0, 36.0, 31.6)","(4.0, 4.9, 4.633333333333334)","(21.0, 36.0, 36.22222222222222)","(14.0, 24.0, 22.75)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:57.331730,"(3.1, 3.35, 3.32)","(14.0, 21.0, 20.0)","(4.0, 5.0, 4.9884615384615385)","(17.0, 36.0, 32.4)","(4.0, 4.9, 4.633333333333334)","(21.0, 38.0, 36.22222222222222)","(14.0, 24.0, 23.181818181818183)","(6.5, 8.0, 7.942857142857143)"
15-12-2022 14:49:58.464556,"(3.1, 3.4, 3.375)","(14.0, 21.0, 20.0)","(4.0, 5.0, 4.9884615384615385)","(17.0, 36.0, 27.428571428571427)","(4.0, 4.9, 4.633333333333334)","(21.0, 38.0, 45.55555555555556)","(14.0, 24.0, 24.266666666666666)","(6.5, 8.0, 7.884210526315789)"
15-12-2022 14:49:59.598991,"(3.1, 3.4, 3.375)","(14.0, 24.0, 20.428571428571427)","(4.0, 5.0, 4.9884615384615385)","(17.0, 36.0, 28.666666666666668)","(4.0, 4.9, 4.633333333333334)","(21.0, 50.0, 43.333333333333336)","(14.0, 25.0, 23.333333333333332)","(6.5, 8.2, 7.8933333333333335)"
15-12-2022 14:50:00.710318,"(3.1, 3.4, 3.375)","(14.0, 22.0, 20.5)","(4.0, 5.0, 4.9884615384615385)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.5285714285714285)","(21.0, 48.0, 43.333333333333336)","(14.0, 25.0, 24.0)","(6.5, 8.0, 7.8933333333333335)"
15-12-2022 14:50:01.789772,"(3.1, 3.4, 3.375)","(14.0, 22.0, 20.5)","(4.0, 5.0, 4.9884615384615385)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.638461538461539)","(21.0, 48.0, 37.5)","(14.0, 25.0, 24.5)","(6.5, 8.0, 7.8933333333333335)"
15-12-2022 14:50:02.828444,"(3.1, 3.4, 3.375)","(14.0, 21.0, 19.333333333333332)","(4.0, 5.0, 4.920588235294118)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.621428571428572)","(21.0, 48.0, 38.0)","(14.0, 25.0, 24.0)","(6.5, 8.0, 7.961904761904762)"
15-12-2022 14:50:03.875584,"(3.1, 3.4, 3.357142857142857)","(14.0, 21.0, 19.333333333333332)","(4.0, 5.0, 4.922857142857143)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.729629629629629)","(21.0, 48.0, 38.0)","(14.0, 25.0, 24.0)","(6.5, 8.0, 7.542857142857143)"
15-12-2022 14:50:04.845027,"(3.1, 3.4, 3.357142857142857)","(14.0, 21.0, 19.0)","(4.0, 5.0, 4.937209302325582)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.729629629629629)","(21.0, 48.0, 38.0)","(14.0, 25.0, 24.0)","(6.5, 7.8, 7.542857142857143)"
15-12-2022 14:50:05.835657,"(3.1, 3.4, 3.3666666666666667)","(14.0, 23.0, 19.0)","(4.0, 5.0, 4.937209302325582)","(17.0, 34.0, 28.666666666666668)","(4.0, 4.9, 4.729629629629629)","(21.0, 48.0, 38.0)","(14.0, 25.0, 24.0)","(6.5, 7.8, 7.507692307692308)"
15-12-2022 14:50:06.837458,"(3.1, 3.4, 3.3692307692307693)","(14.0, 23.0, 21.714285714285715)","(4.0, 5.0, 4.937209302325582)","(18.0, 36.0, 29.333333333333332)","(4.0, 4.9, 4.73404255319149)","(21.0, 46.0, 36.0)","(14.0, 25.0, 24.3125)","(6.5, 7.8, 7.491891891891892)"
15-12-2022 14:50:07.874424,"(3.1, 3.4, 3.3692307692307693)","(14.0, 23.0, 22.285714285714285)","(4.0, 5.0, 4.937209302325582)","(18.0, 36.0, 29.333333333333332)","(4.0, 4.9, 4.73404255319149)","(21.0, 46.0, 36.0)","(14.0, 25.0, 22.086956521739133)","(6.5, 8.2, 7.2846153846153845)"
15-12-2022 14:50:08.940679,"(3.1, 3.4, 3.3857142857142857)","(14.0, 23.0, 22.0)","(4.0, 5.0, 4.82)","(18.0, 36.0, 29.333333333333332)","(4.0, 4.9, 4.73404255319149)","(21.0, 42.0, 36.0)","(14.0, 23.0, 22.086956521739133)","(6.5, 7.4, 7.2846153846153845)"
15-12-2022 14:50:10.044568,"(3.1, 3.4, 3.3857142857142857)","(14.0, 23.0, 21.714285714285715)","(4.0, 5.0, 4.82)","(18.0, 36.0, 34.77777777777778)","(4.0, 4.9, 4.73404255319149)","(21.0, 42.0, 36.0)","(14.0, 22.0, 21.736842105263158)","(6.5, 7.4, 7.177777777777778)"
15-12-2022 14:50:11.119102,"(3.1, 3.4, 3.3857142857142857)","(14.0, 23.0, 21.75)","(4.0, 5.0, 4.82)","(18.0, 36.0, 32.4)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 38.0)","(14.0, 22.0, 21.705882352941178)","(6.5, 7.4, 7.177777777777778)"
15-12-2022 14:50:12.217257,"(3.1, 3.4, 3.3857142857142857)","(14.0, 23.0, 20.0)","(4.0, 5.0, 4.82)","(18.0, 36.0, 30.666666666666668)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 38.72727272727273)","(14.0, 22.0, 21.736842105263158)","(6.5, 7.4, 7.233333333333333)"
15-12-2022 14:50:13.319924,"(3.1, 3.4, 3.3857142857142857)","(14.0, 23.0, 20.25)","(4.0, 5.0, 4.82)","(18.0, 36.0, 30.666666666666668)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 38.72727272727273)","(14.0, 22.0, 21.736842105263158)","(6.5, 7.4, 7.141176470588236)"
15-12-2022 14:50:14.412907,"(3.1, 3.4, 3.3857142857142857)","(14.0, 19.0, 18.428571428571427)","(4.0, 5.0, 4.905263157894737)","(18.0, 36.0, 30.666666666666668)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 39.85714285714286)","(14.0, 22.0, 21.736842105263158)","(6.5, 7.4, 7.141176470588236)"
15-12-2022 14:50:15.559211,"(3.1, 3.4, 3.3857142857142857)","(14.0, 19.0, 18.25)","(4.0, 5.0, 4.905263157894737)","(18.0, 36.0, 30.666666666666668)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 39.27272727272727)","(14.0, 22.0, 21.736842105263158)","(6.5, 7.4, 7.141176470588236)"
15-12-2022 14:50:16.686674,"(3.1, 3.4, 3.3857142857142857)","(14.0, 19.0, 18.428571428571427)","(4.0, 5.0, 4.905263157894737)","(18.0, 36.0, 29.333333333333332)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 40.125)","(14.0, 22.0, 21.5)","(6.5, 7.4, 7.141176470588236)"
15-12-2022 14:50:17.793502,"(3.1, 3.4, 3.3857142857142857)","(14.0, 19.0, 18.714285714285715)","(4.0, 5.0, 4.9)","(18.0, 36.0, 31.0)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 37.2)","(14.0, 22.0, 21.75)","(6.5, 7.4, 7.291891891891892)"
15-12-2022 14:50:18.865842,"(3.1, 3.4, 3.3777777777777778)","(14.0, 19.0, 18.25)","(4.0, 5.0, 4.9)","(18.0, 36.0, 31.0)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 37.2)","(14.0, 22.0, 21.75)","(6.5, 7.6, 7.327272727272727)"
15-12-2022 14:50:19.923379,"(3.1, 3.4, 3.38)","(14.0, 24.0, 19.2)","(4.0, 5.0, 4.9)","(18.0, 36.0, 30.375)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 37.2)","(14.0, 22.0, 20.92105263157895)","(6.5, 7.4, 7.327272727272727)"
15-12-2022 14:50:20.973066,"(3.1, 3.4, 3.38)","(14.0, 24.0, 20.0)","(4.0, 5.0, 4.9)","(18.0, 36.0, 28.5)","(4.0, 4.9, 4.741025641025641)","(21.0, 42.0, 40.0)","(14.0, 21.0, 20.92105263157895)","(6.5, 7.4, 7.300000000000001)"
15-12-2022 14:50:22.040185,"(3.1, 3.4, 3.38)","(14.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.9)","(18.0, 36.0, 30.0)","(4.0, 4.9, 4.741025641025641)","(21.0, 55.0, 37.81818181818182)","(14.0, 21.0, 20.92105263157895)","(6.5, 7.4, 7.300000000000001)"
15-12-2022 14:50:23.097972,"(3.1, 3.4, 3.38)","(14.0, 24.0, 19.6)","(4.0, 5.0, 4.9)","(18.0, 36.0, 30.0)","(4.2, 4.9, 4.741025641025641)","(21.0, 55.0, 37.81818181818182)","(14.0, 21.0, 20.92105263157895)","(6.5, 7.4, 7.218181818181819)"
15-12-2022 14:50:24.133522,"(3.1, 3.4, 3.38)","(14.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 30.0)","(4.2, 4.9, 4.741025641025641)","(21.0, 55.0, 42.0625)","(14.0, 21.0, 20.92105263157895)","(6.5, 7.4, 7.218181818181819)"
15-12-2022 14:50:25.171428,"(3.1, 3.4, 3.38)","(14.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 30.0)","(4.2, 4.9, 4.741025641025641)","(21.0, 55.0, 42.0625)","(14.0, 21.0, 20.92105263157895)","(6.5, 7.4, 7.218181818181819)"
15-12-2022 14:50:26.176909,"(3.0, 3.4, 3.38)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 30.0)","(4.2, 4.9, 4.741025641025641)","(21.0, 50.0, 38.57142857142857)","(14.0, 21.0, 20.92105263157895)","(6.0, 7.4, 7.2823529411764705)"
15-12-2022 14:50:27.165645,"(3.0, 3.4, 3.38)","(13.0, 24.0, 19.6)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 30.0)","(4.2, 4.9, 4.741025641025641)","(21.0, 50.0, 38.57142857142857)","(14.0, 21.0, 20.92105263157895)","(6.0, 7.4, 7.2823529411764705)"
15-12-2022 14:50:28.222232,"(3.0, 3.4, 3.38)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 32.22222222222222)","(4.2, 4.9, 4.73404255319149)","(21.0, 50.0, 43.33333333333333)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.2823529411764705)"
15-12-2022 14:50:29.300496,"(3.1, 3.45, 3.416666666666667)","(13.0, 24.0, 19.6)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 32.22222222222222)","(4.2, 4.9, 4.73404255319149)","(21.0, 50.0, 43.33333333333333)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.2823529411764705)"
15-12-2022 14:50:30.312393,"(3.1, 3.45, 3.416666666666667)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 34.0, 32.22222222222222)","(4.2, 4.9, 4.7372093023255815)","(21.0, 50.0, 40.15384615384615)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.2823529411764705)"
15-12-2022 14:50:31.388021,"(3.1, 3.45, 3.416666666666667)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 36.0, 34.75)","(4.2, 4.9, 4.7372093023255815)","(21.0, 50.0, 44.0)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.3130434782608695)"
15-12-2022 14:50:32.394729,"(3.1, 3.5, 3.3833333333333333)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 36.0, 34.75)","(4.2, 4.9, 4.7372093023255815)","(21.0, 50.0, 44.0)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.3130434782608695)"
15-12-2022 14:50:33.409023,"(3.1, 3.5, 3.3714285714285714)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.933333333333334)","(18.0, 36.0, 34.75)","(4.2, 4.9, 4.7372093023255815)","(21.0, 50.0, 46.57142857142857)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.3130434782608695)"
15-12-2022 14:50:34.392376,"(3.1, 3.45, 3.4053191489361705)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.930769230769231)","(18.0, 36.0, 34.888888888888886)","(4.2, 4.9, 4.747058823529412)","(21.0, 50.0, 46.57142857142857)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.3047619047619055)"
15-12-2022 14:50:35.391709,"(3.1, 3.45, 3.4053191489361705)","(13.0, 24.0, 18.666666666666668)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 32.0)","(4.2, 4.9, 4.7375)","(21.0, 50.0, 46.0)","(14.0, 21.0, 20.875)","(6.0, 7.4, 7.274285714285714)"
15-12-2022 14:50:36.360649,"(3.1, 3.45, 3.4053191489361705)","(13.0, 24.0, 19.6)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 32.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 55.0, 46.0)","(14.0, 21.0, 20.875)","(6.0, 7.6, 7.228571428571429)"
15-12-2022 14:50:37.402716,"(3.1, 3.4, 3.3785714285714286)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.6)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 48.0)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.3310344827586205)"
15-12-2022 14:50:38.391472,"(3.1, 3.4, 3.313157894736842)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.6)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 45.2)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.404999999999999)"
15-12-2022 14:50:39.419632,"(3.1, 3.4, 3.3043478260869565)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 45.2)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.404999999999999)"
15-12-2022 14:50:40.461970,"(3.1, 3.4, 3.3043478260869565)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 48.11764705882353)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.404999999999999)"
15-12-2022 14:50:41.496522,"(3.1, 3.4, 3.3352941176470585)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 48.11764705882353)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.404999999999999)"
15-12-2022 14:50:42.531011,"(3.1, 3.4, 3.3352941176470585)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 48.11764705882353)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.352380952380952)"
15-12-2022 14:50:43.615424,"(3.1, 3.4, 3.3352941176470585)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(18.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 46.0)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.352380952380952)"
15-12-2022 14:50:44.656444,"(3.1, 3.4, 3.335483870967742)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(17.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 46.0)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.352380952380952)"
15-12-2022 14:50:45.674242,"(3.1, 3.4, 3.335483870967742)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(17.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 40.0)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.352380952380952)"
15-12-2022 14:50:46.715547,"(3.1, 3.4, 3.335483870967742)","(13.0, 23.0, 20.333333333333332)","(4.0, 5.0, 4.888888888888888)","(17.0, 36.0, 29.0)","(4.2, 4.9, 4.736363636363636)","(21.0, 50.0, 40.0)","(14.0, 21.0, 20.85)","(6.0, 7.6, 7.352380952380952)"
