,Double Thunder,Goldstar Charm,Goldstar Justice,Homebush Shadow,Opawa Andrew,Lonely Guy,Replica Rosco
06-01-2023 11:36:53.156584,"(1.95, 2.44, 2.3874999999999997)","(7.0, 9.8, 9.329411764705883)","(16.0, 30.0, 26.0625)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.818918918918919)","(17.0, 42.0, 25.5)","(8.5, 10.5, 9.941176470588236)"
06-01-2023 11:36:54.135446,"(1.95, 2.44, 2.3874999999999997)","(7.0, 9.8, 8.6)","(16.0, 30.0, 26.0625)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.818918918918919)","(17.0, 42.0, 25.5)","(8.5, 10.5, 10.657142857142857)"
06-01-2023 11:36:55.107429,"(1.95, 2.44, 2.385217391304348)","(7.0, 9.8, 8.6)","(16.0, 30.0, 23.53846153846154)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.818918918918919)","(17.0, 42.0, 25.5)","(8.5, 11.0, 10.657142857142857)"
06-01-2023 11:36:56.072047,"(1.95, 2.44, 2.4037037037037035)","(7.0, 9.8, 8.6)","(16.0, 30.0, 23.53846153846154)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.818918918918919)","(17.0, 42.0, 25.5)","(8.5, 11.0, 10.657142857142857)"
06-01-2023 11:36:57.055188,"(1.95, 2.44, 2.4037037037037035)","(7.0, 9.8, 8.6)","(16.0, 30.0, 25.333333333333336)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.822222222222222)","(17.0, 42.0, 25.5)","(8.5, 11.0, 10.815384615384616)"
06-01-2023 11:36:58.069083,"(1.95, 2.44, 2.3823529411764706)","(7.0, 9.8, 9.414285714285715)","(16.0, 30.0, 25.333333333333336)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.832142857142857)","(17.0, 42.0, 23.210526315789473)","(8.5, 11.0, 10.633333333333333)"
06-01-2023 11:36:59.094497,"(1.95, 2.44, 2.3823529411764706)","(7.0, 9.8, 9.414285714285715)","(16.0, 30.0, 26.5)","(7.5, 9.4, 9.213333333333333)","(4.4, 5.1, 4.826315789473684)","(17.0, 42.0, 24.15)","(8.5, 11.0, 9.8)"
06-01-2023 11:37:00.095707,"(1.95, 2.58, 2.5566666666666666)","(7.0, 9.8, 8.830769230769231)","(16.0, 30.0, 22.125)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.85)","(17.0, 42.0, 24.15)","(8.5, 11.0, 10.8)"
06-01-2023 11:37:01.058369,"(1.95, 2.62, 2.56)","(7.0, 9.8, 8.49090909090909)","(16.0, 30.0, 22.125)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.85)","(17.0, 42.0, 23.714285714285715)","(8.5, 11.0, 10.8)"
06-01-2023 11:37:01.983322,"(1.95, 2.62, 2.56)","(7.0, 9.8, 8.49090909090909)","(16.0, 30.0, 22.125)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.85)","(17.0, 40.0, 36.3)","(8.5, 11.0, 10.175)"
06-01-2023 11:37:02.916991,"(1.95, 2.62, 2.593913043478261)","(7.0, 9.8, 8.49090909090909)","(16.0, 30.0, 22.125)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.1, 4.741379310344827)","(17.0, 38.0, 36.3)","(8.5, 11.0, 10.103703703703705)"
06-01-2023 11:37:03.843127,"(1.95, 2.58, 2.497894736842105)","(7.0, 9.8, 8.692307692307693)","(16.0, 30.0, 22.125)","(7.5, 9.4, 9.213333333333333)","(4.4, 5.1, 4.8545454545454545)","(17.0, 38.0, 36.3)","(8.5, 11.0, 10.4)"
06-01-2023 11:37:04.820690,"(1.95, 2.58, 2.3746666666666667)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.213333333333333)","(4.4, 5.1, 4.8304347826086955)","(17.0, 38.0, 36.3)","(8.5, 10.5, 10.4)"
06-01-2023 11:37:05.780751,"(1.95, 2.58, 2.48375)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.213333333333333)","(4.4, 5.0, 4.8304347826086955)","(17.0, 38.0, 35.16666666666667)","(8.5, 10.5, 10.4)"
06-01-2023 11:37:06.768193,"(1.95, 2.58, 2.51)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.0, 4.8304347826086955)","(17.0, 38.0, 27.375)","(8.5, 10.5, 10.4)"
06-01-2023 11:37:07.760395,"(2.0, 2.56, 2.5188571428571427)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.0, 4.8304347826086955)","(17.0, 38.0, 28.555555555555557)","(8.5, 10.5, 10.4)"
06-01-2023 11:37:08.812070,"(2.0, 2.56, 2.459375)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.0, 4.790909090909091)","(17.0, 38.0, 26.513513513513516)","(8.5, 10.5, 10.4)"
06-01-2023 11:37:09.882928,"(2.0, 2.56, 2.445)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.22325581395349)","(4.4, 5.0, 4.729411764705882)","(17.0, 38.0, 26.513513513513516)","(8.5, 10.5, 10.285714285714285)"
06-01-2023 11:37:10.989871,"(2.0, 2.56, 2.445)","(7.0, 9.8, 8.675)","(16.0, 30.0, 22.279411764705884)","(7.5, 9.4, 9.21904761904762)","(4.4, 5.0, 4.699999999999999)","(17.0, 38.0, 26.513513513513516)","(8.5, 10.5, 10.3125)"
06-01-2023 11:37:12.030107,"(2.0, 2.56, 2.445)","(7.0, 9.8, 8.675)","(16.0, 30.0, 26.268656716417908)","(7.5, 9.4, 9.21904761904762)","(4.4, 5.0, 4.695652173913043)","(17.0, 38.0, 25.340425531914896)","(8.5, 10.5, 10.40625)"
06-01-2023 11:37:13.060057,"(2.0, 2.56, 2.4854054054054053)","(7.0, 9.8, 8.675)","(16.0, 30.0, 24.07894736842105)","(7.5, 9.4, 9.21904761904762)","(4.4, 5.0, 4.722448979591836)","(17.0, 38.0, 25.340425531914896)","(8.5, 10.5, 9.947368421052632)"
06-01-2023 11:37:14.004915,"(2.0, 2.56, 2.548888888888889)","(7.0, 9.8, 8.675)","(16.0, 30.0, 24.07894736842105)","(7.5, 9.4, 9.21904761904762)","(4.4, 5.0, 4.76551724137931)","(17.0, 38.0, 25.340425531914896)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:14.984133,"(2.0, 2.56, 2.5533333333333332)","(7.0, 9.8, 8.675)","(16.0, 30.0, 24.07894736842105)","(7.5, 9.4, 9.21904761904762)","(4.4, 5.0, 4.723214285714286)","(17.0, 38.0, 25.340425531914896)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:16.014014,"(2.0, 2.56, 2.5564285714285715)","(7.0, 9.8, 8.675)","(16.0, 30.0, 24.07894736842105)","(7.5, 9.2, 8.529032258064516)","(4.4, 5.0, 4.723214285714286)","(17.0, 38.0, 25.604166666666668)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:17.054264,"(2.0, 2.56, 2.5564285714285715)","(7.0, 9.8, 8.675)","(16.0, 29.0, 28.428571428571427)","(7.5, 9.2, 9.082926829268292)","(4.4, 5.0, 4.718181818181818)","(17.0, 38.0, 35.33333333333333)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:18.067155,"(2.0, 2.58, 2.5475675675675675)","(7.0, 9.8, 8.675)","(16.0, 29.0, 28.428571428571427)","(7.5, 9.4, 9.03076923076923)","(4.4, 5.0, 4.873333333333334)","(17.0, 36.0, 32.285714285714285)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:19.027464,"(2.0, 2.6, 2.52)","(7.0, 9.8, 8.675)","(16.0, 29.0, 28.428571428571427)","(7.5, 9.4, 9.03076923076923)","(4.4, 4.9, 4.766666666666667)","(17.0, 36.0, 33.63636363636364)","(8.5, 10.5, 9.72)"
06-01-2023 11:37:20.007388,"(2.0, 2.6, 2.528358208955224)","(7.0, 9.8, 8.613636363636363)","(16.0, 29.0, 28.428571428571427)","(7.5, 9.4, 9.03076923076923)","(4.4, 4.9, 4.675)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.777777777777779)"
06-01-2023 11:37:20.999761,"(2.0, 2.58, 2.568947368421053)","(7.0, 9.6, 9.09090909090909)","(16.0, 29.0, 28.428571428571427)","(7.5, 10.0, 9.6)","(4.4, 4.9, 4.675)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.777777777777779)"
06-01-2023 11:37:22.035959,"(2.0, 2.6, 2.5684848484848484)","(7.0, 9.6, 9.0)","(16.0, 29.0, 28.428571428571427)","(7.5, 10.0, 9.6)","(4.4, 4.9, 4.747058823529412)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.777777777777779)"
06-01-2023 11:37:23.058182,"(2.0, 2.6, 2.5684848484848484)","(7.0, 9.6, 8.857142857142858)","(16.0, 29.0, 28.428571428571427)","(7.5, 10.0, 9.52)","(4.4, 4.8, 4.644)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.525)"
06-01-2023 11:37:24.079651,"(2.0, 2.62, 2.5775)","(7.0, 9.6, 8.857142857142858)","(16.0, 29.0, 28.428571428571427)","(7.5, 10.0, 9.52)","(4.4, 4.8, 4.644)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.72)"
06-01-2023 11:37:25.053482,"(2.0, 2.66, 2.568695652173913)","(7.0, 9.6, 8.685714285714285)","(16.0, 29.0, 28.428571428571427)","(7.5, 9.4, 9.939310344827586)","(4.4, 4.8, 4.733333333333333)","(17.0, 36.0, 34.14285714285714)","(8.5, 10.5, 9.72)"
06-01-2023 11:37:26.166893,"(2.05, 2.56, 2.538125)","(7.0, 9.6, 8.685714285714285)","(16.0, 29.0, 22.733333333333334)","(8.0, 10.0, 9.939310344827586)","(4.2, 4.8, 4.733333333333333)","(19.0, 36.0, 32.75)","(8.5, 10.5, 9.777777777777779)"
06-01-2023 11:37:27.229780,"(2.05, 2.56, 2.522666666666667)","(7.0, 9.6, 8.685714285714285)","(16.0, 29.0, 22.6)","(8.0, 10.0, 9.674074074074074)","(4.2, 4.8, 4.733333333333333)","(19.0, 36.0, 29.240000000000002)","(8.5, 10.5, 9.879310344827585)"
06-01-2023 11:37:28.307758,"(2.05, 2.56, 2.535813953488372)","(7.0, 9.6, 8.685714285714285)","(16.0, 28.0, 26.0)","(8.0, 10.0, 9.7)","(4.2, 4.8, 4.722388059701492)","(19.0, 36.0, 29.240000000000002)","(8.5, 10.5, 9.3)"
06-01-2023 11:37:29.377434,"(2.05, 2.56, 2.5417391304347827)","(7.0, 9.6, 8.77948717948718)","(16.0, 28.0, 26.0)","(8.0, 10.0, 9.7)","(4.2, 4.8, 4.704225352112676)","(19.0, 36.0, 27.814814814814817)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:30.410487,"(2.05, 2.66, 2.608679245283019)","(7.0, 9.6, 8.872727272727273)","(16.0, 28.0, 24.0)","(8.0, 10.0, 9.704347826086956)","(4.2, 4.8, 4.691891891891892)","(19.0, 36.0, 33.0)","(8.5, 10.5, 9.75)"
06-01-2023 11:37:31.428637,"(2.05, 2.66, 2.582727272727273)","(7.0, 9.6, 8.872727272727273)","(16.0, 28.0, 24.0)","(8.0, 10.0, 9.825641025641026)","(4.2, 4.8, 4.496296296296296)","(19.0, 34.0, 33.0)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:32.414157,"(2.05, 2.66, 2.582727272727273)","(7.0, 9.6, 8.68695652173913)","(16.0, 28.0, 24.0)","(8.0, 10.0, 9.825641025641026)","(4.2, 4.5, 4.618181818181818)","(19.0, 34.0, 33.0)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:33.385437,"(2.05, 2.66, 2.6100000000000003)","(7.0, 9.6, 8.947826086956521)","(16.0, 27.0, 25.363636363636363)","(8.0, 10.0, 9.837837837837837)","(4.2, 4.8, 4.618181818181818)","(19.0, 34.0, 25.291666666666668)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:34.379200,"(2.05, 2.66, 2.612777777777778)","(7.0, 9.6, 8.947826086956521)","(16.0, 27.0, 22.714285714285715)","(8.0, 10.0, 9.647058823529411)","(4.2, 4.8, 4.618181818181818)","(19.0, 36.0, 25.636363636363637)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:35.308762,"(2.05, 2.66, 2.586086956521739)","(7.0, 9.6, 8.947826086956521)","(16.0, 27.0, 25.52112676056338)","(8.0, 10.0, 9.793103448275861)","(4.2, 4.8, 4.778723404255319)","(19.0, 36.0, 26.08695652173913)","(8.5, 10.5, 9.552631578947368)"
06-01-2023 11:37:36.379062,"(2.05, 2.66, 2.6016666666666666)","(7.0, 9.6, 8.772413793103448)","(16.0, 27.0, 25.193548387096776)","(8.0, 10.0, 9.724324324324325)","(4.2, 4.8, 4.772357723577236)","(19.0, 34.0, 29.0)","(8.5, 10.5, 9.552)"
06-01-2023 11:37:37.430775,"(2.05, 2.66, 2.613658536585366)","(7.0, 9.6, 8.8)","(16.0, 27.0, 25.11764705882353)","(8.0, 10.0, 9.824137931034484)","(4.2, 4.8, 4.772357723577236)","(19.0, 34.0, 25.2)","(8.5, 10.0, 9.832)"
06-01-2023 11:37:38.509278,"(2.05, 2.66, 2.613658536585366)","(7.0, 9.6, 8.475)","(16.0, 27.0, 25.772727272727273)","(8.0, 10.0, 9.73)","(4.2, 4.8, 4.761832061068702)","(19.0, 34.0, 31.18181818181818)","(8.5, 10.0, 9.216)"
06-01-2023 11:37:39.617344,"(2.05, 2.66, 2.6086486486486486)","(7.0, 9.6, 8.979310344827587)","(16.0, 27.0, 25.772727272727273)","(8.0, 10.0, 9.73)","(4.2, 4.8, 4.761832061068702)","(19.0, 32.0, 31.18181818181818)","(8.5, 10.0, 8.933333333333334)"
06-01-2023 11:37:40.621499,"(2.05, 2.66, 2.641578947368421)","(7.0, 9.6, 8.6625)","(16.0, 27.0, 25.772727272727273)","(8.0, 10.0, 9.73)","(4.2, 4.8, 4.761832061068702)","(19.0, 32.0, 31.18181818181818)","(8.5, 9.6, 8.85)"
06-01-2023 11:37:41.604575,"(2.05, 2.66, 2.641578947368421)","(7.0, 9.0, 8.955555555555556)","(16.0, 26.0, 24.387096774193548)","(8.0, 9.6, 9.575415282392026)","(4.2, 4.8, 4.793333333333334)","(19.0, 32.0, 31.18181818181818)","(8.5, 9.6, 8.914285714285715)"
06-01-2023 11:37:42.610917,"(2.05, 2.7, 2.5875)","(7.0, 9.0, 8.942857142857143)","(16.0, 26.0, 24.14814814814815)","(8.0, 9.6, 9.56872964169381)","(4.2, 4.9, 4.776923076923077)","(19.0, 32.0, 31.18181818181818)","(8.5, 9.2, 8.914285714285715)"
06-01-2023 11:37:43.624293,"(2.05, 2.7, 2.6725000000000003)","(7.0, 9.0, 8.942857142857143)","(16.0, 26.0, 24.14814814814815)","(8.0, 9.6, 9.578620689655173)","(4.2, 4.9, 4.776923076923077)","(19.0, 32.0, 24.551724137931036)","(8.5, 9.2, 8.657142857142857)"
06-01-2023 11:37:44.592592,"(2.05, 2.74, 2.665)","(7.0, 9.0, 8.942857142857143)","(16.0, 26.0, 24.14814814814815)","(8.0, 9.6, 9.59)","(4.2, 4.9, 4.991411042944785)","(19.0, 32.0, 27.8)","(8.5, 9.0, 8.612903225806452)"
06-01-2023 11:37:45.565103,"(2.05, 2.78, 2.777037037037037)","(7.0, 9.0, 8.76)","(16.0, 25.0, 24.733333333333334)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.991411042944785)","(19.0, 29.0, 27.11764705882353)","(8.5, 9.0, 8.612903225806452)"
06-01-2023 11:37:46.575053,"(2.05, 2.82, 2.7979591836734694)","(7.0, 9.0, 8.55)","(16.0, 25.0, 24.428571428571427)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.991411042944785)","(19.0, 30.0, 28.4)","(8.5, 9.0, 8.64)"
06-01-2023 11:37:47.603281,"(2.05, 2.82, 2.7946153846153847)","(7.0, 9.0, 8.64)","(16.0, 25.0, 24.428571428571427)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.99125)","(19.0, 29.0, 28.4)","(8.5, 8.8, 8.525)"
06-01-2023 11:37:48.706196,"(2.05, 2.82, 2.794095238095238)","(7.0, 9.2, 8.618181818181819)","(16.0, 24.0, 22.5)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.990967741935484)","(19.0, 29.0, 26.15)","(8.5, 8.8, 8.333333333333332)"
06-01-2023 11:37:49.724747,"(2.05, 2.84, 2.8116814159292036)","(7.0, 9.2, 8.736842105263158)","(16.0, 24.0, 23.57142857142857)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.990967741935484)","(19.0, 30.0, 26.15)","(8.5, 8.6, 8.333333333333332)"
06-01-2023 11:37:50.754639,"(2.05, 2.84, 2.818640776699029)","(7.0, 9.2, 8.736842105263158)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.990967741935484)","(19.0, 30.0, 24.575)","(8.5, 8.6, 8.333333333333332)"
06-01-2023 11:37:51.792203,"(2.05, 2.84, 2.8063934426229507)","(7.0, 9.0, 8.933333333333334)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.990967741935484)","(19.0, 30.0, 28.4)","(8.5, 8.6, 8.25)"
06-01-2023 11:37:52.860461,"(2.05, 2.84, 2.838780487804878)","(7.0, 8.8, 8.742857142857144)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.59)","(4.2, 5.0, 4.990967741935484)","(19.0, 29.0, 28.4)","(8.5, 8.4, 8.25)"
06-01-2023 11:37:54.022539,"(2.05, 2.84, 2.838780487804878)","(7.0, 8.8, 8.742857142857144)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.594418604651162)","(4.2, 5.0, 4.937037037037038)","(19.0, 29.0, 27.5)","(8.5, 8.4, 8.013333333333334)"
06-01-2023 11:37:55.091286,"(2.05, 2.86, 2.8491999999999997)","(7.0, 8.8, 8.309090909090909)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.573333333333332)","(4.2, 5.1, 4.9825)","(19.0, 29.0, 25.25)","(8.5, 8.6, 8.285714285714285)"
06-01-2023 11:37:56.078920,"(2.05, 2.86, 2.8126315789473684)","(7.0, 8.4, 8.355555555555556)","(16.0, 21.0, 20.4)","(8.0, 9.6, 9.573333333333332)","(4.2, 5.0, 4.970588235294118)","(19.0, 29.0, 27.72222222222222)","(8.5, 8.6, 8.34)"
06-01-2023 11:37:57.027992,"(2.05, 2.92, 2.876875)","(7.0, 8.4, 8.3)","(16.0, 21.0, 20.4)","(8.0, 11.0, 10.373684210526315)","(4.2, 5.0, 4.970588235294118)","(19.0, 28.0, 27.72222222222222)","(8.5, 8.4, 8.012903225806452)"
06-01-2023 11:37:58.046086,"(2.05, 2.9, 2.873846153846154)","(7.0, 8.4, 8.192592592592593)","(16.0, 21.0, 20.125)","(8.0, 10.5, 10.18888888888889)","(4.2, 5.0, 4.971597633136095)","(19.0, 28.0, 27.705882352941178)","(8.5, 8.4, 7.902857142857143)"
06-01-2023 11:37:59.048403,"(2.05, 2.9, 2.8757142857142854)","(7.0, 8.4, 8.0)","(16.0, 21.0, 20.125)","(8.0, 10.5, 10.3)","(4.2, 5.0, 4.975757575757576)","(19.0, 28.0, 27.705882352941178)","(8.5, 8.4, 7.902857142857143)"
06-01-2023 11:38:00.058263,"(2.05, 2.92, 2.90125)","(7.0, 8.2, 7.879999999999999)","(16.0, 21.0, 20.125)","(8.0, 10.5, 10.2375)","(4.2, 5.0, 4.976829268292683)","(19.0, 28.0, 27.705882352941178)","(8.5, 8.4, 7.933333333333334)"
06-01-2023 11:38:01.071740,"(2.05, 2.88, 2.871794871794872)","(7.0, 8.4, 8.228571428571428)","(16.0, 21.0, 20.125)","(8.0, 10.5, 10.2)","(4.2, 5.0, 4.988311688311688)","(19.0, 28.0, 27.705882352941178)","(8.5, 8.4, 7.9875)"
06-01-2023 11:38:02.048091,"(2.05, 2.92, 2.8567567567567567)","(7.0, 8.4, 7.714285714285714)","(16.0, 21.0, 20.11764705882353)","(8.0, 10.5, 10.4625)","(4.2, 5.0, 4.988311688311688)","(19.0, 28.0, 24.147058823529413)","(8.5, 8.4, 7.9875)"
06-01-2023 11:38:03.052639,"(2.05, 2.9, 2.7909090909090906)","(7.0, 8.4, 8.03076923076923)","(16.0, 21.0, 20.11111111111111)","(8.0, 11.0, 10.478260869565217)","(4.2, 5.0, 4.988235294117647)","(19.0, 29.0, 24.147058823529413)","(8.5, 8.4, 7.930434782608695)"
06-01-2023 11:38:04.104048,"(2.05, 2.82, 2.7809638554216867)","(7.0, 8.6, 7.988888888888889)","(16.0, 21.0, 20.333333333333332)","(8.0, 11.0, 10.5)","(4.2, 5.0, 4.977586206896552)","(19.0, 29.0, 24.147058823529413)","(8.5, 8.4, 7.930434782608695)"
06-01-2023 11:38:05.245735,"(2.05, 2.82, 2.7685714285714282)","(7.0, 8.4, 8.3)","(16.0, 21.0, 20.916666666666668)","(8.0, 10.5, 9.675)","(4.2, 5.0, 4.980434782608696)","(19.0, 29.0, 24.147058823529413)","(8.5, 8.4, 7.930434782608695)"
06-01-2023 11:38:06.302891,"(2.05, 2.82, 2.7685714285714282)","(7.0, 8.4, 8.32)","(16.0, 21.0, 20.90909090909091)","(8.0, 10.5, 10.183720930232557)","(4.2, 5.0, 4.980434782608696)","(19.0, 29.0, 24.147058823529413)","(8.5, 8.4, 8.5)"
06-01-2023 11:38:07.280013,"(2.05, 2.9, 2.7716666666666665)","(7.0, 8.4, 8.368)","(16.0, 21.0, 20.90909090909091)","(8.0, 11.0, 10.183720930232557)","(4.2, 5.0, 4.985401459854015)","(19.0, 29.0, 24.147058823529413)","(8.5, 8.6, 8.163636363636364)"
06-01-2023 11:38:08.280964,"(2.05, 2.86, 2.8464150943396227)","(7.0, 8.8, 8.422857142857143)","(16.0, 21.0, 20.90909090909091)","(8.0, 11.0, 10.228571428571428)","(4.2, 5.0, 5.177272727272728)","(19.0, 29.0, 25.25)","(8.5, 8.6, 7.966666666666667)"
06-01-2023 11:38:09.389728,"(2.05, 2.84, 2.828679245283019)","(7.0, 8.8, 8.447058823529412)","(16.0, 21.0, 20.90909090909091)","(8.0, 11.0, 10.228571428571428)","(4.2, 5.2, 5.293181818181818)","(19.0, 29.0, 25.25)","(8.5, 8.6, 7.953846153846154)"
06-01-2023 11:38:10.531165,"(2.05, 2.84, 2.828679245283019)","(7.0, 8.8, 8.447058823529412)","(16.0, 21.0, 20.90909090909091)","(8.0, 11.0, 10.083018867924528)","(4.2, 5.3, 5.4972972972972975)","(19.0, 29.0, 27.46666666666667)","(8.5, 8.6, 8.05)"
06-01-2023 11:38:11.638223,"(2.05, 2.84, 2.8099999999999996)","(7.0, 8.8, 8.48)","(16.0, 21.0, 20.923076923076923)","(8.0, 11.0, 10.457692307692309)","(4.2, 5.5, 5.569230769230769)","(19.0, 28.0, 27.454545454545453)","(8.5, 8.4, 8.133333333333333)"
06-01-2023 11:38:12.706642,"(2.05, 2.82, 2.806)","(7.0, 8.2, 8.18235294117647)","(16.0, 21.0, 20.923076923076923)","(8.0, 10.5, 9.854545454545455)","(4.2, 5.6, 5.569230769230769)","(19.0, 28.0, 27.714285714285715)","(8.5, 8.4, 8.133333333333333)"
06-01-2023 11:38:13.815670,"(2.05, 2.84, 2.793454545454545)","(7.0, 8.2, 8.18235294117647)","(16.0, 21.0, 20.923076923076923)","(8.0, 10.0, 9.973033707865168)","(4.2, 5.6, 5.1716981132075475)","(19.0, 28.0, 27.72093023255814)","(8.5, 8.4, 8.133333333333333)"
06-01-2023 11:38:14.832807,"(2.05, 2.84, 2.7929411764705883)","(7.0, 8.2, 8.121311475409835)","(16.0, 21.0, 20.923076923076923)","(8.0, 10.0, 9.973033707865168)","(4.2, 5.2, 5.1716981132075475)","(19.0, 28.0, 27.72093023255814)","(8.5, 8.4, 8.010526315789473)"
06-01-2023 11:38:15.797983,"(2.05, 2.86, 2.767341772151899)","(7.0, 8.2, 8.188888888888888)","(16.0, 21.0, 20.923076923076923)","(8.0, 9.8, 9.797660818713451)","(4.2, 5.2, 5.069565217391305)","(19.0, 28.0, 27.714285714285715)","(8.5, 8.6, 8.010526315789473)"
06-01-2023 11:38:16.784308,"(2.05, 2.76, 2.7184615384615385)","(7.0, 8.8, 8.538461538461538)","(16.0, 21.0, 20.923076923076923)","(8.0, 9.6, 9.596531791907514)","(4.2, 5.0, 4.960869565217392)","(19.0, 28.0, 27.714285714285715)","(8.5, 8.6, 8.010526315789473)"
06-01-2023 11:38:17.718736,"(2.05, 2.84, 2.801975308641975)","(7.0, 8.8, 8.471428571428572)","(16.0, 21.0, 20.941176470588236)","(8.0, 9.6, 9.596531791907514)","(4.2, 5.2, 5.158333333333333)","(19.0, 28.0, 27.0)","(8.5, 8.6, 8.066666666666666)"
06-01-2023 11:38:18.716752,"(2.05, 2.84, 2.763478260869565)","(7.0, 8.8, 8.471428571428572)","(16.0, 21.0, 20.9375)","(8.0, 9.6, 9.599118942731277)","(4.2, 5.2, 4.959259259259259)","(19.0, 28.0, 27.0)","(8.5, 8.6, 8.066666666666666)"
06-01-2023 11:38:19.856655,"(2.05, 2.86, 2.752154696132597)","(7.0, 8.8, 8.34)","(16.0, 21.0, 20.9375)","(8.0, 9.6, 9.597356828193833)","(4.2, 5.0, 4.959259259259259)","(19.0, 28.0, 26.607142857142858)","(8.5, 8.6, 7.766666666666667)"
06-01-2023 11:38:21.195786,"(2.25, 2.86, 2.8145454545454545)","(6.5, 8.8, 8.133333333333333)","(15.0, 21.0, 21.933333333333334)","(7.5, 9.6, 9.397071742313324)","(4.0, 5.0, 5.314814814814815)","(18.0, 28.0, 26.607142857142858)","(7.0, 8.6, 8.073684210526315)"
06-01-2023 11:38:22.482997,"(2.25, 2.84, 2.8145454545454545)","(6.5, 8.8, 8.133333333333333)","(15.0, 22.0, 21.933333333333334)","(7.5, 9.4, 9.390857142857143)","(4.0, 5.7, 5.0600000000000005)","(18.0, 28.0, 25.391304347826086)","(7.0, 8.6, 8.066666666666666)"
06-01-2023 11:38:23.697913,"(2.25, 2.82, 2.7945454545454544)","(6.5, 8.8, 7.675294117647058)","(15.0, 22.0, 24.86111111111111)","(7.5, 9.4, 9.587234042553192)","(4.0, 5.7, 4.972413793103448)","(18.0, 32.0, 25.88235294117647)","(7.0, 8.6, 7.411428571428572)"
06-01-2023 11:38:24.899387,"(2.25, 2.8, 2.765)","(6.5, 7.8, 7.650704225352112)","(15.0, 25.0, 24.25531914893617)","(7.5, 9.6, 9.736)","(4.0, 5.6, 5.12)","(18.0, 32.0, 31.365079365079364)","(7.0, 8.0, 7.84)"
06-01-2023 11:38:26.064844,"(2.25, 2.82, 2.741025641025641)","(6.5, 7.8, 7.650704225352112)","(15.0, 25.0, 23.50877192982456)","(7.5, 9.8, 9.64)","(4.0, 5.2, 5.415384615384615)","(18.0, 32.0, 31.63157894736842)","(7.0, 8.4, 8.543661971830986)"
06-01-2023 11:38:27.276093,"(2.25, 2.8, 2.732307692307692)","(6.5, 7.8, 7.659016393442623)","(15.0, 25.0, 23.017241379310345)","(7.5, 9.8, 9.73846153846154)","(4.0, 5.6, 5.49)","(18.0, 34.0, 31.63157894736842)","(7.0, 8.6, 8.594552529182879)"
