,Miss Scallywag,Rather,Spring Phoebe,Queen Of Scotch,Two Hands George,Cosmic Kid,Lot Of Poise
393,"[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 2.7, 4.7]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 42, 996466), 21.0, 40.0]"
394,"[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 44, 110356), 21.0, 40.0]"
395,"[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 45, 225950), 21.0, 40.0]"
396,"[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 46, 366396), 21.0, 40.0]"
397,"[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 47, 474405), 21.0, 40.0]"
398,"[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 48, 586515), 21.0, 40.0]"
399,"[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 49, 697754), 21.0, 40.0]"
400,"[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 50, 813226), 21.0, 40.0]"
401,"[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 51, 922779), 21.0, 40.0]"
402,"[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 2.7, 4.6]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 53, 44191), 21.0, 40.0]"
403,"[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 54, 167706), 21.0, 40.0]"
404,"[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 55, 287727), 21.0, 40.0]"
405,"[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 56, 400655), 21.0, 40.0]"
406,"[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 2.7, 4.4]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 57, 517272), 21.0, 40.0]"
407,"[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 58, 624150), 21.0, 40.0]"
408,"[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 8, 59, 738905), 21.0, 40.0]"
409,"[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 0, 847572), 21.0, 40.0]"
410,"[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 1, 962021), 21.0, 40.0]"
411,"[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 3, 75255), 21.0, 40.0]"
412,"[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 2.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 3.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 4, 196727), 21.0, 40.0]"
413,"[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 5, 318410), 21.0, 40.0]"
414,"[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 2.7, 3.95]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 2.5, 3.0]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 6, 441528), 21.0, 40.0]"
415,"[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 7, 550335), 21.0, 40.0]"
416,"[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 8, 670522), 21.0, 40.0]"
417,"[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 9, 788610), 21.0, 40.0]"
418,"[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 10, 900650), 21.0, 40.0]"
419,"[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 12, 16997), 21.0, 40.0]"
420,"[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 13, 129766), 21.0, 40.0]"
421,"[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 14, 251665), 21.0, 40.0]"
422,"[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 15, 371024), 21.0, 40.0]"
423,"[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 20, 9, 16, 487619), 21.0, 40.0]"
424,"[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 17, 607732), 21.0, 40.0]"
425,"[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 2.5, 2.98]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 18, 718601), 21.0, 40.0]"
426,"[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 2.5, 2.96]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 19, 826639), 21.0, 40.0]"
427,"[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 20, 943354), 21.0, 40.0]"
428,"[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 2.5, 2.92]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 22, 53205), 21.0, 40.0]"
429,"[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 23, 167074), 21.0, 40.0]"
430,"[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 2.5, 2.84]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 24, 277836), 21.0, 40.0]"
431,"[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 9, 25, 391432), 21.0, 40.0]"
432,"[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 9, 26, 504131), 21.0, 40.0]"
433,"[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 3.2, 5.5]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 27, 628747), 21.0, 40.0]"
434,"[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 3.2, 5.9]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 28, 758572), 21.0, 40.0]"
435,"[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 3.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 29, 895145), 21.0, 40.0]"
436,"[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 3.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 31, 7672), 21.0, 40.0]"
437,"[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 3.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 32, 128131), 21.0, 40.0]"
438,"[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 3.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 20, 9, 33, 236757), 21.0, 40.0]"
