,Aha Reaction Nz,Young Rooster,Aqua Sancta Nz,Mighty Flying Art Nz,Franco Hampton Nz,Hes Ideal,Cullenburn Nz,Diamonds N Cash Nz,Sunny Sanz,Like A Wildfire Nz,Ryley Major,The Shallows
08-01-2023 19:36:10.991106,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.77, 1.7731210191082802)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.0, 9.4, 9.317241379310344)","(19.0, 32.0, 28.666666666666668)"
08-01-2023 19:36:12.320054,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.78, 1.8094459833795014)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 64.0909090909091)","(3.1, 99999, 99990)","(8.0, 9.4, 9.186259541984732)","(19.0, 32.0, 27.75)"
08-01-2023 19:36:13.660984,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.81, 1.8099684542586751)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.2, 9.186259541984732)","(19.0, 30.0, 28.0)"
08-01-2023 19:36:14.963669,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.81, 1.817628205128205)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.2, 9.285380116959065)","(19.0, 30.0, 28.0)"
08-01-2023 19:36:16.289506,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.82, 1.8158426966292136)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.258823529411764)","(19.0, 30.0, 28.0)"
08-01-2023 19:36:17.593658,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.82, 1.8038)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.243478260869566)","(19.0, 30.0, 28.0)"
08-01-2023 19:36:18.871291,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.81, 1.7885714285714287)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.335714285714285)","(19.0, 30.0, 29.272727272727273)"
08-01-2023 19:36:20.182276,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.79, 1.8004761904761906)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.326666666666666)","(19.0, 32.0, 28.0)"
08-01-2023 19:36:21.441784,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.81, 1.8445)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 63.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.185714285714285)","(19.0, 30.0, 28.0)"
08-01-2023 19:36:22.766467,"(81.0, 99999, 99990)","(101.0, 230.0, 205.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.85, 1.8494054054054054)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 60.75)","(3.1, 99999, 99990)","(8.0, 9.2, 9.30232558139535)","(19.0, 30.0, 26.923076923076923)"
08-01-2023 19:36:24.201927,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.85, 1.858578947368421)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 65.0, 59.0)","(3.1, 99999, 99990)","(8.0, 9.4, 9.1984496124031)","(19.0, 29.0, 27.5)"
08-01-2023 19:36:25.624172,"(81.0, 99999, 99990)","(101.0, 230.0, 221.42857142857144)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.86, 1.8783387622149836)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 65.0, 61.25)","(3.1, 99999, 99990)","(8.0, 9.2, 9.171641791044776)","(19.0, 29.0, 23.23076923076923)"
08-01-2023 19:36:26.941831,"(81.0, 99999, 99990)","(101.0, 230.0, 221.42857142857144)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.88, 1.875)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 65.0, 59.0)","(3.1, 99999, 99990)","(8.0, 9.2, 9.171641791044776)","(19.0, 26.0, 24.08)"
08-01-2023 19:36:28.290144,"(81.0, 99999, 99990)","(101.0, 230.0, 221.42857142857144)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.88, 1.8696969696969696)","(81.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 65.0, 59.09090909090909)","(3.1, 99999, 99990)","(8.0, 9.2, 9.170542635658915)","(19.0, 26.0, 22.41176470588235)"
08-01-2023 19:36:29.656221,"(81.0, 99999, 99990)","(101.0, 230.0, 221.42857142857144)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.88, 1.8651162790697675)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.375)","(3.1, 99999, 99990)","(8.0, 9.2, 9.170542635658915)","(19.0, 23.0, 22.41176470588235)"
08-01-2023 19:36:30.915248,"(81.0, 99999, 99990)","(101.0, 230.0, 221.42857142857144)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.88, 1.906086956521739)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.375)","(3.1, 99999, 99990)","(8.0, 9.2, 9.169599999999999)","(19.0, 23.0, 24.56989247311828)"
08-01-2023 19:36:32.175506,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.913125)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.1, 99999, 99990)","(8.0, 9.2, 9.166666666666666)","(19.0, 25.0, 24.56989247311828)"
08-01-2023 19:36:33.446450,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.9053333333333333)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.1, 99999, 99990)","(8.0, 9.2, 9.159663865546218)","(19.0, 25.0, 24.565217391304348)"
08-01-2023 19:36:34.714310,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.9160714285714284)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.1, 99999, 99990)","(8.0, 9.2, 9.159663865546218)","(19.0, 25.0, 24.565217391304348)"
08-01-2023 19:36:35.933096,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.9282262210796914)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.1, 99999, 99990)","(8.0, 9.2, 9.159663865546218)","(19.0, 25.0, 24.565217391304348)"
08-01-2023 19:36:37.221417,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.93, 1.9228767123287671)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.1, 99999, 99990)","(8.0, 9.2, 9.159663865546218)","(19.0, 25.0, 24.565217391304348)"
08-01-2023 19:36:38.508443,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.93, 1.922051282051282)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 59.23076923076923)","(3.0, 99999, 99990)","(8.0, 9.2, 9.159663865546218)","(18.0, 25.0, 24.565217391304348)"
08-01-2023 19:36:39.728748,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.93, 1.9360629921259842)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.38461538461539)","(3.0, 99999, 99990)","(8.0, 9.2, 8.91965811965812)","(18.0, 25.0, 22.533333333333335)"
08-01-2023 19:36:40.983987,"(81.0, 99999, 99990)","(101.0, 230.0, 222.5)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.94, 1.91)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.38461538461539)","(3.0, 99999, 99990)","(8.0, 9.0, 9.08235294117647)","(18.0, 24.0, 22.952380952380953)"
08-01-2023 19:36:42.238558,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.9119354838709677)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.0)","(3.0, 99999, 99990)","(8.0, 9.2, 8.973493975903615)","(18.0, 24.0, 23.05263157894737)"
08-01-2023 19:36:43.487147,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.92, 1.9377272727272727)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.0)","(3.0, 99999, 99990)","(8.0, 9.0, 8.972151898734177)","(18.0, 24.0, 23.42105263157895)"
08-01-2023 19:36:44.736106,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.94, 1.937945205479452)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.0)","(3.0, 99999, 99990)","(8.0, 9.0, 9.134883720930231)","(18.0, 25.0, 23.42105263157895)"
08-01-2023 19:36:46.029454,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.94, 1.9519230769230769)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 51.6)","(3.0, 99999, 99990)","(8.0, 9.2, 9.06938775510204)","(18.0, 25.0, 23.42105263157895)"
08-01-2023 19:36:47.328359,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.96, 1.9519230769230769)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 51.6)","(3.0, 99999, 99990)","(8.0, 9.2, 8.967088607594937)","(18.0, 25.0, 23.42105263157895)"
08-01-2023 19:36:48.663724,"(81.0, 99999, 99990)","(101.0, 220.0, 213.75)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.96, 1.9607142857142856)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 51.6)","(3.0, 99999, 99990)","(8.0, 9.0, 8.971428571428572)","(18.0, 25.0, 23.8)"
08-01-2023 19:36:49.996748,"(81.0, 99999, 99990)","(101.0, 220.0, 195.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.97, 1.9426666666666665)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 51.6)","(3.0, 99999, 99990)","(8.0, 9.0, 8.969014084507043)","(18.0, 24.0, 23.8)"
08-01-2023 19:36:51.216781,"(81.0, 99999, 99990)","(101.0, 220.0, 195.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.96, 1.9426666666666665)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 51.6)","(3.0, 99999, 99990)","(8.0, 9.0, 8.969014084507043)","(18.0, 24.0, 23.8)"
08-01-2023 19:36:52.500096,"(81.0, 99999, 99990)","(101.0, 220.0, 186.66666666666666)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.96, 1.9552112676056337)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.73913043478261)","(3.0, 99999, 99990)","(8.0, 9.0, 8.53)","(18.0, 24.0, 22.375)"
08-01-2023 19:36:53.813056,"(81.0, 99999, 99990)","(101.0, 230.0, 198.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.96, 1.9791666666666667)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 52.36363636363636)","(3.0, 99999, 99990)","(8.0, 8.6, 8.503030303030304)","(18.0, 23.0, 22.203125)"
08-01-2023 19:36:55.102158,"(81.0, 99999, 99990)","(101.0, 230.0, 198.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.99, 1.9832026143790848)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 52.36363636363636)","(3.0, 99999, 99990)","(8.0, 8.6, 8.447619047619048)","(18.0, 23.0, 22.171875)"
08-01-2023 19:36:56.370107,"(81.0, 99999, 99990)","(101.0, 230.0, 198.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.99, 1.9882222222222221)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 52.0)","(3.0, 99999, 99990)","(8.0, 8.6, 8.466666666666667)","(18.0, 23.0, 22.158730158730158)"
08-01-2023 19:36:57.651250,"(81.0, 99999, 99990)","(101.0, 230.0, 198.0)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.99, 1.9930357142857142)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 52.0)","(3.0, 99999, 99990)","(8.0, 8.6, 8.422950819672131)","(18.0, 23.0, 22.15625)"
08-01-2023 19:36:58.985160,"(81.0, 99999, 99990)","(101.0, 230.0, 183.33333333333334)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 2.0, 1.978913043478261)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 54.35294117647059)","(3.0, 99999, 99990)","(8.0, 8.6, 8.427450980392157)","(18.0, 23.0, 22.15625)"
08-01-2023 19:37:00.226281,"(81.0, 99999, 99990)","(101.0, 230.0, 183.33333333333334)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(101.0, 99999, 99990)","(1.5, 1.98, 1.9928571428571429)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 54.35294117647059)","(3.0, 99999, 99990)","(8.0, 8.6, 8.427450980392157)","(18.0, 23.0, 22.06779661016949)"
08-01-2023 19:37:01.444838,"(81.0, 99999, 99990)","(101.0, 230.0, 183.33333333333334)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.0, 1.9819090909090908)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 55.63636363636363)","(3.0, 99999, 99990)","(8.0, 8.6, 8.472463768115942)","(18.0, 23.0, 22.191176470588236)"
08-01-2023 19:37:02.745597,"(81.0, 99999, 99990)","(101.0, 230.0, 183.33333333333334)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.99, 1.9726341463414634)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 60.0, 48.76470588235294)","(3.0, 99999, 99990)","(8.0, 8.6, 8.48860759493671)","(18.0, 23.0, 22.17910447761194)"
08-01-2023 19:37:03.945144,"(81.0, 99999, 99990)","(101.0, 230.0, 206.66666666666666)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.99, 1.9802877697841725)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 50.0, 48.78787878787879)","(3.0, 99999, 99990)","(8.0, 8.6, 8.542857142857143)","(18.0, 23.0, 22.17910447761194)"
08-01-2023 19:37:05.356525,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.99, 1.9806493506493505)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 50.0, 48.78787878787879)","(3.0, 99999, 99990)","(8.0, 8.6, 8.545833333333333)","(18.0, 23.0, 22.17910447761194)"
08-01-2023 19:37:06.700701,"(81.0, 99999, 99990)","(101.0, 220.0, 190.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.99, 1.9803846153846154)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(3.0, 99999, 99990)","(8.0, 8.6, 8.545833333333333)","(18.0, 23.0, 22.17910447761194)"
08-01-2023 19:37:08.015018,"(81.0, 99999, 99990)","(101.0, 220.0, 190.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.0, 1.9633333333333334)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 46.0, 44.4)","(3.0, 99999, 99990)","(8.0, 8.6, 8.661682242990654)","(18.0, 23.0, 22.17910447761194)"
08-01-2023 19:37:09.305636,"(81.0, 99999, 99990)","(101.0, 220.0, 190.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.97, 1.9493749999999999)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 46.0, 44.4)","(3.0, 99999, 99990)","(8.0, 8.8, 8.883636363636363)","(18.0, 23.0, 22.181818181818183)"
08-01-2023 19:37:10.615548,"(81.0, 99999, 99990)","(101.0, 220.0, 190.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.96, 1.8945497630331753)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 46.0, 45.6)","(3.0, 99999, 99990)","(8.0, 9.0, 9.283333333333333)","(18.0, 23.0, 22.38)"
08-01-2023 19:37:11.973588,"(81.0, 99999, 99990)","(101.0, 220.0, 190.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.92, 1.8988888888888888)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.0)","(3.0, 99999, 99990)","(8.0, 9.4, 9.304761904761905)","(18.0, 23.0, 25.272727272727273)"
08-01-2023 19:37:13.386629,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.91, 1.9051162790697673)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.0)","(3.0, 99999, 99990)","(8.0, 9.4, 9.304761904761905)","(18.0, 26.0, 25.363636363636363)"
08-01-2023 19:37:14.622331,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.91, 1.9073076923076921)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.0)","(3.0, 99999, 99990)","(8.0, 9.4, 9.417543859649122)","(18.0, 26.0, 26.25)"
08-01-2023 19:37:15.855281,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.91, 1.9048717948717948)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.0)","(3.0, 99999, 99990)","(8.0, 9.6, 9.417543859649122)","(18.0, 27.0, 26.363636363636363)"
08-01-2023 19:37:17.130396,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.92, 1.9369767441860464)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 9.6, 9.353333333333333)","(18.0, 27.0, 26.363636363636363)"
08-01-2023 19:37:18.405083,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.95, 1.9465)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 9.4, 9.135294117647058)","(18.0, 27.0, 26.61111111111111)"
08-01-2023 19:37:19.618976,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.96, 1.9867251461988304)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.0)","(3.0, 99999, 99990)","(8.0, 9.2, 8.712280701754386)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:20.828399,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 1.99, 1.98183908045977)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 8.8, 8.546153846153846)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:22.047734,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.0010714285714286)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 8.6, 8.558823529411764)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:23.245224,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.001333333333333)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 8.6, 8.60377358490566)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:24.440495,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.55, 2.02, 2.00088)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 8.8, 8.558823529411764)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:25.630246,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.02, 2.0027046263345194)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.8)","(3.0, 99999, 99990)","(8.0, 8.6, 8.7)","(18.0, 27.0, 26.22222222222222)"
08-01-2023 19:37:26.861174,"(81.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.02, 2.0367924528301886)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(3.0, 99999, 99990)","(8.0, 8.8, 8.747169811320756)","(18.0, 27.0, 26.263157894736842)"
08-01-2023 19:37:28.055010,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.04, 2.0684745762711865)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 47.72093023255814)","(3.0, 99999, 99990)","(8.0, 8.8, 8.747169811320756)","(18.0, 27.0, 26.263157894736842)"
08-01-2023 19:37:29.306522,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.08, 2.0770786516853934)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 47.72093023255814)","(3.0, 99999, 99990)","(8.0, 8.8, 8.7)","(18.0, 27.0, 26.263157894736842)"
08-01-2023 19:37:30.533130,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.1, 2.0984905660377358)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 46.666666666666664)","(3.0, 99999, 99990)","(8.0, 8.8, 8.7)","(18.0, 27.0, 25.764705882352942)"
08-01-2023 19:37:31.804553,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.12, 2.108)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 47.63636363636364)","(2.9, 99999, 99990)","(8.0, 8.8, 8.706666666666667)","(18.0, 27.0, 26.5)"
08-01-2023 19:37:33.044330,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.12, 2.099047619047619)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 48.0, 44.75)","(2.9, 99999, 99990)","(8.0, 8.8, 8.6875)","(18.0, 27.0, 25.8)"
08-01-2023 19:37:34.274072,"(61.0, 99999, 99990)","(101.0, 220.0, 200.0)","(101.0, 99999, 99990)","(91.0, 99999, 99990)","(101.0, 99999, 99990)","(1.6, 2.14, 2.098888888888889)","(71.0, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 50.0, 44.75)","(2.9, 99999, 99990)","(8.0, 9.0, 8.882352941176471)","(18.0, 27.0, 25.8)"
