,Luskin Hero,King Of The Desert,Buying Time,Lilli Lights Out,Single Memo
11-01-2023 14:51:23.349944,"(7.0, 7.8, 7.6625)","(14.0, 18.5, 17.928571428571427)","(1.7, 1.84, 1.822857142857143)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:24.322757,"(7.0, 7.8, 7.7605381165919285)","(14.0, 18.5, 17.928571428571427)","(1.7, 1.84, 1.822857142857143)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:25.262821,"(7.0, 7.8, 7.7605381165919285)","(14.0, 18.5, 17.928571428571427)","(1.7, 1.84, 1.8267796610169493)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:26.175156,"(7.0, 7.8, 7.7605381165919285)","(14.0, 18.5, 17.928571428571427)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:27.086391,"(7.0, 7.8, 7.7612334801762115)","(14.0, 18.5, 17.973684210526315)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:27.986046,"(7.0, 7.6, 7.590697674418604)","(14.0, 18.5, 18.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:28.930486,"(7.0, 7.6, 7.590697674418604)","(14.0, 18.5, 18.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:29.814369,"(7.0, 7.6, 7.590697674418604)","(14.0, 18.5, 18.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:30.786021,"(7.0, 7.6, 7.590697674418604)","(14.0, 18.5, 18.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:31.756348,"(7.0, 7.6, 7.590697674418604)","(14.0, 18.5, 18.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:32.612511,"(7.0, 7.8, 7.64516129032258)","(14.0, 17.5, 17.142857142857142)","(1.7, 1.83, 1.8222321428571429)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:33.536614,"(7.0, 7.8, 7.703448275862069)","(14.0, 17.5, 17.142857142857142)","(1.7, 1.83, 1.8240322580645163)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:34.529974,"(7.0, 7.8, 7.703448275862069)","(14.0, 17.5, 17.083333333333332)","(1.7, 1.83, 1.8225714285714287)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:35.407125,"(7.0, 8.0, 7.705263157894737)","(14.0, 17.5, 17.11904761904762)","(1.7, 1.83, 1.8225714285714287)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:36.284163,"(7.0, 8.0, 7.705263157894737)","(14.0, 17.5, 16.866197183098592)","(1.7, 1.83, 1.8260606060606062)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:37.229573,"(7.0, 8.0, 7.705263157894737)","(14.0, 17.0, 16.933333333333334)","(1.7, 1.83, 1.8270796460176992)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:38.249903,"(7.0, 8.0, 7.705263157894737)","(14.0, 17.0, 16.933333333333334)","(1.7, 1.83, 1.8298795180722893)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:39.283299,"(7.0, 8.0, 7.705263157894737)","(14.0, 17.0, 16.916666666666668)","(1.7, 1.83, 1.8298795180722893)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:40.203408,"(7.0, 7.8, 7.7727272727272725)","(14.0, 17.5, 16.657894736842106)","(1.7, 1.84, 1.831186440677966)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:41.094661,"(7.0, 7.8, 7.7727272727272725)","(14.0, 17.0, 16.782608695652172)","(1.7, 1.84, 1.831186440677966)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.146043165467626)"
11-01-2023 14:51:42.027297,"(7.0, 7.8, 7.7727272727272725)","(14.0, 17.0, 16.782608695652172)","(1.7, 1.84, 1.831186440677966)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.136974789915966)"
11-01-2023 14:51:42.995505,"(7.0, 7.8, 7.772972972972973)","(14.0, 16.5, 16.041666666666668)","(1.7, 1.85, 1.8336842105263158)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.136974789915966)"
11-01-2023 14:51:43.925403,"(7.0, 7.8, 7.6499999999999995)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.85, 1.8336842105263158)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.136974789915966)"
11-01-2023 14:51:44.888209,"(7.0, 8.0, 7.842990654205607)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.85, 1.8330882352941178)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.1277456647398845)"
11-01-2023 14:51:45.833175,"(7.0, 8.0, 7.842990654205607)","(14.0, 16.0, 15.946969696969697)","(1.7, 1.85, 1.846857142857143)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109976247030879)"
11-01-2023 14:51:46.803485,"(7.0, 8.0, 7.842990654205607)","(14.0, 16.0, 15.91044776119403)","(1.7, 1.86, 1.852)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109976247030879)"
11-01-2023 14:51:47.713338,"(7.0, 8.0, 7.842990654205607)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.8494736842105264)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109929078014184)"
11-01-2023 14:51:48.569832,"(7.0, 8.0, 7.791176470588235)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.850769230769231)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109929078014184)"
11-01-2023 14:51:49.564132,"(7.0, 8.0, 7.791176470588235)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109929078014184)"
11-01-2023 14:51:50.533342,"(7.0, 8.0, 7.791176470588235)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.8509756097560977)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109976247030879)"
11-01-2023 14:51:51.473758,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851868131868132)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109976247030879)"
11-01-2023 14:51:52.354389,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851868131868132)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.109976247030879)"
11-01-2023 14:51:53.310853,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851868131868132)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.108894230769231)"
11-01-2023 14:51:54.307476,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851868131868132)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.125024727992087)"
11-01-2023 14:51:55.211175,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.86, 1.851868131868132)","(31.0, 44.0, 40.666666666666664)","(3.5, 4.2, 4.126264591439689)"
11-01-2023 14:51:56.200177,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.845934065934066)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.126264591439689)"
11-01-2023 14:51:57.223227,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125540275049116)"
11-01-2023 14:51:58.274528,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125540275049116)"
11-01-2023 14:51:59.273011,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125540275049116)"
11-01-2023 14:52:00.448029,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125540275049116)"
11-01-2023 14:52:01.509439,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:02.496868,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.26315789473684)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:03.430718,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.6)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:04.370186,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.6)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:05.311797,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.6)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:06.291777,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.881944444444445)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:07.225145,"(7.0, 8.0, 7.792592592592593)","(14.0, 16.0, 15.91044776119403)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.125613346418057)"
11-01-2023 14:52:08.154462,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.0, 15.876712328767123)","(1.7, 1.85, 1.8450000000000002)","(31.0, 44.0, 40.142857142857146)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:09.166789,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.0, 15.876712328767123)","(1.7, 1.86, 1.8563492063492064)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:10.139250,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.0, 15.91044776119403)","(1.7, 1.86, 1.8473972602739728)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.124324324324324)"
11-01-2023 14:52:11.084669,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.0, 15.953846153846154)","(1.7, 1.85, 1.8442528735632184)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:11.954656,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.5, 15.857575757575757)","(1.7, 1.85, 1.84375)","(31.0, 44.0, 39.84615384615385)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:12.933951,"(7.0, 8.0, 7.832335329341317)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 39.714285714285715)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:13.923345,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 39.714285714285715)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:14.857379,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 39.714285714285715)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:15.733099,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:16.710798,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:17.705829,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234375000000005)"
11-01-2023 14:52:18.706232,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.85, 1.84)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.124687800192123)"
11-01-2023 14:52:19.550263,"(7.0, 8.0, 7.854922279792746)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.84, 1.8362626262626263)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.124687800192123)"
11-01-2023 14:52:20.504490,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8362626262626263)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.125531914893617)"
11-01-2023 14:52:21.474970,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8362626262626263)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234165067178505)"
11-01-2023 14:52:22.491119,"(7.0, 8.0, 7.862745098039215)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8362626262626263)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.2, 4.123854961832061)"
11-01-2023 14:52:23.451948,"(7.0, 8.0, 7.862745098039215)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8336206896551726)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.2, 4.123854961832061)"
11-01-2023 14:52:24.356962,"(7.0, 8.0, 7.862745098039215)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8336206896551726)","(31.0, 44.0, 42.285714285714285)","(3.5, 4.2, 4.123854961832061)"
11-01-2023 14:52:25.262282,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.84, 1.83468085106383)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234899328859065)"
11-01-2023 14:52:26.130409,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.83468085106383)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.1234899328859065)"
11-01-2023 14:52:26.997874,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.84, 1.8300763358778627)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.128385899814472)"
11-01-2023 14:52:27.949884,"(7.0, 8.0, 7.862745098039215)","(14.0, 16.5, 15.859756097560975)","(1.7, 1.84, 1.8300763358778627)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.128385899814472)"
11-01-2023 14:52:28.897888,"(7.0, 8.0, 7.856410256410256)","(14.0, 16.5, 15.873417721518987)","(1.7, 1.84, 1.8300763358778627)","(31.0, 44.0, 42.23529411764706)","(3.5, 4.2, 4.129174311926605)"
11-01-2023 14:52:29.827416,"(7.0, 8.0, 7.852631578947368)","(14.0, 16.0, 15.714285714285714)","(1.7, 1.84, 1.8300980392156863)","(31.0, 44.0, 42.421052631578945)","(3.5, 4.2, 4.128319405756732)"
11-01-2023 14:52:30.699188,"(7.0, 8.0, 7.852631578947368)","(14.0, 16.0, 15.785714285714286)","(1.7, 1.84, 1.8300980392156863)","(31.0, 44.0, 42.421052631578945)","(3.5, 4.2, 4.128319405756732)"
11-01-2023 14:52:31.642772,"(7.0, 8.0, 7.85929648241206)","(14.0, 16.0, 15.763157894736842)","(1.7, 1.84, 1.8359450171821308)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.117561983471074)"
11-01-2023 14:52:32.562390,"(7.0, 8.0, 7.892307692307692)","(14.0, 16.0, 15.808510638297872)","(1.7, 1.84, 1.8359450171821308)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.117561983471074)"
11-01-2023 14:52:33.472925,"(7.0, 8.0, 7.915151515151515)","(14.0, 16.0, 15.808510638297872)","(1.7, 1.84, 1.8381603773584907)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.117561983471074)"
11-01-2023 14:52:34.340403,"(7.0, 8.0, 7.915151515151515)","(14.0, 16.0, 15.8)","(1.7, 1.84, 1.838871794871795)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.117561983471074)"
11-01-2023 14:52:35.259255,"(7.0, 8.0, 7.915151515151515)","(14.0, 16.0, 15.8)","(1.7, 1.84, 1.838781725888325)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.117561983471074)"
11-01-2023 14:52:36.221551,"(7.0, 8.0, 7.915151515151515)","(14.0, 16.0, 15.8)","(1.7, 1.84, 1.8387878787878789)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.114526315789473)"
11-01-2023 14:52:37.184580,"(7.0, 8.0, 7.889763779527559)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.85, 1.8439534883720932)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118382352941176)"
11-01-2023 14:52:38.041911,"(7.0, 8.0, 7.889763779527559)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8438095238095238)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118382352941176)"
11-01-2023 14:52:38.932025,"(7.0, 8.0, 7.948051948051948)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8438095238095238)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.118382352941176)"
11-01-2023 14:52:39.880560,"(7.0, 8.0, 7.948051948051948)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8438095238095238)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.118382352941176)"
11-01-2023 14:52:40.813305,"(7.0, 8.0, 7.948051948051948)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8438095238095238)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118273645546373)"
11-01-2023 14:52:41.672685,"(7.0, 8.0, 7.948051948051948)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118273645546373)"
11-01-2023 14:52:42.573913,"(7.0, 8.0, 7.913207547169812)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.110745614035087)"
11-01-2023 14:52:43.520141,"(7.0, 8.0, 7.913207547169812)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.110745614035087)"
11-01-2023 14:52:44.441520,"(7.0, 8.0, 7.913207547169812)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.110745614035087)"
11-01-2023 14:52:45.267420,"(7.0, 8.0, 7.913207547169812)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.110745614035087)"
11-01-2023 14:52:46.229732,"(7.0, 8.0, 7.938666666666666)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.118190954773869)"
11-01-2023 14:52:47.178696,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8442222222222222)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118907987866532)"
11-01-2023 14:52:48.006514,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8413333333333335)","(31.0, 44.0, 42.0)","(3.5, 4.2, 4.118907987866532)"
11-01-2023 14:52:48.872307,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.827586206896552)","(1.7, 1.85, 1.8412903225806452)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.118907987866532)"
11-01-2023 14:52:49.853333,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.806451612903226)","(1.7, 1.85, 1.8427906976744186)","(31.0, 44.0, 41.142857142857146)","(3.5, 4.2, 4.1176)"
11-01-2023 14:52:50.781389,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8513953488372095)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:51.618388,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:52.495772,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:53.482058,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:54.408799,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:55.244675,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:56.155138,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:57.117086,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:58.032164,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:58.913466,"(7.0, 8.2, 8.022)","(14.0, 16.0, 15.777777777777779)","(1.7, 1.86, 1.8474576271186443)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:52:59.847918,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.727272727272727)","(1.7, 1.86, 1.8478688524590166)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:53:00.715501,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.727272727272727)","(1.7, 1.85, 1.8432432432432433)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.117953861584755)"
11-01-2023 14:53:01.579243,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.75)","(1.7, 1.85, 1.8428235294117647)","(31.0, 44.0, 40.92307692307692)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:02.502652,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.727272727272727)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:03.523551,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.727272727272727)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:04.466874,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:05.350158,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:06.243195,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:07.134183,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.788732394366198)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:08.110777,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:09.055456,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.122487046632124)"
11-01-2023 14:53:09.981293,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.84, 1.8396666666666668)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122245322245322)"
11-01-2023 14:53:10.828014,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.85, 1.844204081632653)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122245322245322)"
11-01-2023 14:53:11.772684,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.766233766233766)","(1.7, 1.85, 1.8415476190476192)","(31.0, 44.0, 41.89473684210526)","(3.5, 4.2, 4.122245322245322)"
11-01-2023 14:53:12.713912,"(7.0, 8.2, 8.007567567567568)","(14.0, 16.0, 15.788732394366198)","(1.7, 1.84, 1.8382857142857143)","(31.0, 44.0, 41.77777777777778)","(3.5, 4.2, 4.1236734693877555)"
