,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:57:35.895180,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.91532258064516)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 128.26086956521738)","(12.0, 16.5, 16.11764705882353)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.169603524229075)","(5.0, 5.8, 5.786363636363636)","(4.6, 5.0, 4.956643356643357)","(9.0, 12.0, 11.640167364016737)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:37.248076,"(13.0, 15.5, 14.681818181818182)","(15.0, 18.0, 17.91532258064516)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 126.92307692307692)","(12.0, 16.5, 16.11764705882353)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.2519230769230765)","(5.0, 5.8, 5.790909090909091)","(4.6, 5.0, 4.914018691588786)","(9.0, 12.0, 11.640167364016737)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:38.684747,"(13.0, 15.0, 14.716666666666667)","(15.0, 18.5, 18.27173913043478)","(10.0, 12.5, 12.117424242424242)","(91.0, 130.0, 125.55555555555556)","(12.0, 16.5, 16.20967741935484)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.267391304347826)","(5.0, 5.8, 5.825274725274726)","(4.6, 5.0, 4.8528301886792455)","(9.0, 12.0, 11.628865979381443)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:39.965577,"(13.0, 15.0, 14.74074074074074)","(15.0, 18.5, 18.290697674418606)","(10.0, 12.5, 12.016304347826088)","(91.0, 130.0, 125.55555555555556)","(12.0, 16.5, 16.20967741935484)","(17.0, 23.0, 22.47222222222222)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.243636363636363)","(5.0, 5.9, 5.783823529411764)","(4.6, 4.9, 4.875675675675676)","(9.0, 12.0, 11.4375)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:41.363664,"(13.0, 15.5, 15.08)","(15.0, 18.5, 18.0)","(10.0, 12.5, 12.015)","(91.0, 130.0, 126.25)","(12.0, 16.5, 16.26923076923077)","(17.0, 23.0, 22.424242424242426)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.249180327868852)","(5.0, 5.8, 5.793333333333334)","(4.6, 5.0, 4.913207547169812)","(9.0, 11.5, 11.25)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:42.782473,"(13.0, 15.5, 14.915384615384616)","(15.0, 18.0, 17.821875)","(10.0, 12.5, 12.015)","(91.0, 130.0, 126.25)","(12.0, 16.5, 16.24074074074074)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.23404255319149)","(5.0, 5.9, 5.822222222222222)","(4.4, 5.0, 4.875675675675676)","(9.0, 11.5, 11.608247422680412)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:44.118982,"(13.0, 15.5, 14.915384615384616)","(15.0, 18.0, 17.865248226950353)","(10.0, 12.5, 11.935672514619883)","(91.0, 130.0, 125.55555555555556)","(12.0, 16.5, 16.224137931034484)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.276811594202899)","(5.0, 5.9, 5.864077669902913)","(4.4, 5.0, 4.88)","(9.0, 12.0, 11.61111111111111)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:45.405239,"(13.0, 15.0, 14.803030303030303)","(15.0, 18.0, 17.856060606060606)","(10.0, 12.0, 11.935672514619883)","(91.0, 130.0, 125.55555555555556)","(12.0, 16.5, 15.897058823529411)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.276811594202899)","(5.0, 6.0, 5.870967741935484)","(4.4, 4.9, 4.88)","(9.0, 12.0, 11.630434782608695)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:46.671195,"(13.0, 15.0, 14.803030303030303)","(15.0, 18.0, 17.830985915492956)","(10.0, 12.0, 11.92283950617284)","(91.0, 130.0, 125.0)","(12.0, 16.0, 15.897058823529411)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.3, 5.315217391304348)","(5.0, 6.0, 5.870967741935484)","(4.4, 4.9, 4.87887323943662)","(9.0, 12.0, 11.662698412698413)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:47.917132,"(13.0, 15.5, 14.844827586206897)","(15.0, 18.0, 17.830985915492956)","(10.0, 12.0, 11.92283950617284)","(91.0, 130.0, 125.0)","(12.0, 16.0, 15.897058823529411)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.4, 5.32183908045977)","(5.0, 6.0, 5.870967741935484)","(4.4, 4.9, 4.87887323943662)","(9.0, 12.0, 11.662698412698413)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:49.186683,"(13.0, 15.5, 14.844827586206897)","(15.0, 18.0, 17.830985915492956)","(10.0, 12.0, 11.92283950617284)","(91.0, 130.0, 128.0)","(12.0, 16.0, 15.897058823529411)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.4, 5.320454545454545)","(5.0, 6.0, 5.94494382022472)","(4.4, 4.9, 4.87887323943662)","(9.0, 12.0, 11.662698412698413)","(51.0, 65.0, 61.25)"
08-01-2023 15:57:50.432851,"(13.0, 15.5, 14.844827586206897)","(15.0, 18.0, 17.84426229508197)","(10.0, 12.0, 11.92283950617284)","(91.0, 130.0, 128.0)","(12.0, 16.0, 15.846153846153847)","(17.0, 23.0, 22.486486486486488)","(51.0, 100.0, 90.0)","(4.4, 5.4, 5.320454545454545)","(5.0, 6.0, 5.95)","(4.4, 4.9, 4.87887323943662)","(9.0, 12.0, 11.662698412698413)","(51.0, 65.0, 60.833333333333336)"
08-01-2023 15:57:51.821426,"(13.0, 15.5, 14.844827586206897)","(15.0, 18.0, 17.8375)","(10.0, 12.0, 11.104046242774567)","(91.0, 130.0, 128.0)","(12.0, 16.0, 15.897058823529411)","(17.0, 23.0, 23.257142857142856)","(51.0, 100.0, 124.0)","(4.4, 5.4, 5.314634146341463)","(5.0, 6.0, 6.197979797979798)","(4.4, 4.9, 4.780672268907563)","(9.0, 12.0, 11.683035714285714)","(51.0, 65.0, 62.22222222222222)"
08-01-2023 15:57:53.249001,"(13.0, 15.5, 14.960674157303371)","(15.0, 17.5, 17.25)","(10.0, 11.0, 10.8875)","(91.0, 130.0, 128.0)","(12.0, 16.0, 15.99090909090909)","(17.0, 24.0, 22.85185185185185)","(51.0, 220.0, 155.0)","(4.4, 5.4, 5.347727272727273)","(5.0, 6.4, 6.247222222222223)","(4.4, 4.8, 4.776288659793814)","(9.0, 12.0, 11.683035714285714)","(51.0, 65.0, 62.368421052631575)"
08-01-2023 15:57:54.508887,"(13.0, 15.5, 14.960674157303371)","(15.0, 17.5, 17.25)","(10.0, 11.0, 10.8875)","(91.0, 130.0, 135.0)","(12.0, 16.5, 15.99090909090909)","(17.0, 23.0, 22.85185185185185)","(51.0, 210.0, 155.0)","(4.4, 5.4, 5.347727272727273)","(5.0, 6.4, 6.247222222222223)","(4.4, 4.8, 4.770370370370371)","(9.0, 12.0, 11.691304347826087)","(51.0, 65.0, 62.77777777777778)"
08-01-2023 15:57:55.966148,"(13.0, 15.5, 14.960674157303371)","(15.0, 17.5, 16.90625)","(10.0, 11.0, 10.809027777777779)","(91.0, 160.0, 135.0)","(12.0, 16.5, 15.99090909090909)","(17.0, 23.0, 22.85185185185185)","(51.0, 210.0, 155.0)","(4.4, 5.4, 5.347727272727273)","(5.0, 6.4, 6.275706214689266)","(4.4, 4.8, 4.826315789473684)","(9.0, 12.0, 11.691304347826087)","(51.0, 65.0, 60.55555555555556)"
08-01-2023 15:57:57.459647,"(13.0, 15.5, 14.960674157303371)","(15.0, 17.5, 16.90625)","(10.0, 11.0, 10.803763440860216)","(91.0, 160.0, 135.0)","(12.0, 16.5, 15.909090909090908)","(17.0, 23.0, 22.85185185185185)","(51.0, 210.0, 155.0)","(4.4, 5.4, 5.364705882352942)","(5.0, 6.4, 6.275706214689266)","(4.4, 4.9, 4.813)","(9.0, 12.0, 11.691304347826087)","(51.0, 65.0, 60.55555555555556)"
08-01-2023 15:57:58.815970,"(13.0, 15.5, 14.960674157303371)","(15.0, 17.5, 16.948275862068964)","(10.0, 11.0, 10.807065217391305)","(91.0, 160.0, 150.0)","(12.0, 16.0, 15.909090909090908)","(17.0, 23.0, 22.85185185185185)","(51.0, 210.0, 155.0)","(4.4, 5.4, 5.3880952380952385)","(5.0, 6.4, 6.3340000000000005)","(4.4, 4.9, 4.844615384615385)","(9.0, 12.0, 11.726923076923077)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:00.461115,"(13.0, 14.0, 13.767241379310345)","(15.0, 17.5, 17.055555555555557)","(10.0, 11.0, 10.866228070175438)","(91.0, 160.0, 135.0)","(12.0, 16.0, 15.909090909090908)","(17.0, 23.0, 22.85185185185185)","(51.0, 210.0, 133.33333333333334)","(4.4, 5.4, 5.427522935779817)","(5.0, 6.4, 6.342553191489362)","(4.4, 4.9, 4.84)","(9.0, 12.0, 11.726923076923077)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:02.078679,"(13.0, 14.0, 13.38586956521739)","(15.0, 17.5, 17.39090909090909)","(10.0, 11.0, 10.832669322709163)","(91.0, 160.0, 150.0)","(12.0, 16.0, 15.909090909090908)","(17.0, 23.0, 22.875)","(51.0, 200.0, 130.0)","(4.4, 5.5, 5.41566265060241)","(5.0, 6.4, 6.365217391304348)","(4.4, 4.9, 4.84)","(9.0, 12.0, 11.726923076923077)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:03.519329,"(13.0, 13.5, 13.34375)","(15.0, 17.5, 17.72222222222222)","(10.0, 11.0, 10.820512820512821)","(91.0, 160.0, 136.0)","(12.0, 16.0, 15.982142857142858)","(17.0, 23.0, 22.608695652173914)","(51.0, 190.0, 108.75)","(4.4, 5.5, 5.427551020408163)","(5.0, 6.4, 6.372727272727273)","(4.4, 4.9, 4.844444444444445)","(9.0, 12.0, 11.726923076923077)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:05.051685,"(12.0, 13.5, 13.458333333333334)","(15.0, 18.0, 17.923076923076923)","(10.0, 11.0, 10.854671280276817)","(91.0, 160.0, 151.42857142857144)","(12.0, 16.0, 15.982142857142858)","(17.0, 24.0, 21.862068965517242)","(51.0, 120.0, 108.75)","(4.4, 5.5, 5.427551020408163)","(5.0, 6.4, 6.376315789473685)","(4.4, 4.9, 4.841176470588235)","(9.0, 12.0, 11.710714285714285)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:06.389656,"(12.0, 14.0, 13.458333333333334)","(15.0, 18.0, 17.923076923076923)","(10.0, 11.0, 11.125)","(91.0, 160.0, 136.0)","(12.0, 16.0, 15.982142857142858)","(17.0, 22.0, 21.980392156862745)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.0, 6.4, 6.376315789473685)","(4.4, 4.9, 4.841176470588235)","(9.0, 12.0, 11.704379562043796)","(51.0, 65.0, 61.36363636363636)"
08-01-2023 15:58:07.667931,"(12.0, 13.5, 13.35)","(15.0, 18.0, 17.651315789473685)","(10.0, 11.5, 11.242268041237114)","(91.0, 160.0, 151.42857142857144)","(12.0, 16.0, 15.909090909090908)","(17.0, 23.0, 21.956521739130434)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.5, 6.4, 6.376315789473685)","(4.4, 4.9, 4.841176470588235)","(10.0, 12.0, 11.704379562043796)","(51.0, 65.0, 62.0)"
08-01-2023 15:58:08.976572,"(12.0, 13.5, 13.23)","(15.0, 18.0, 17.651315789473685)","(10.0, 11.5, 11.371134020618557)","(91.0, 160.0, 136.0)","(12.0, 16.0, 15.793103448275861)","(17.0, 22.0, 21.666666666666668)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.5, 6.4, 6.338144329896908)","(4.4, 4.9, 4.8112676056338035)","(10.0, 12.0, 11.704379562043796)","(51.0, 65.0, 59.0)"
08-01-2023 15:58:10.468629,"(12.0, 13.5, 13.23)","(15.0, 18.0, 17.777310924369747)","(10.0, 12.0, 11.458646616541353)","(91.0, 160.0, 136.0)","(12.0, 16.0, 15.803571428571429)","(17.0, 22.0, 21.666666666666668)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.5, 6.4, 6.323913043478261)","(4.4, 4.9, 4.8112676056338035)","(10.0, 12.0, 11.704379562043796)","(51.0, 65.0, 60.38461538461539)"
08-01-2023 15:58:11.964408,"(12.0, 13.5, 13.212765957446809)","(15.0, 18.0, 17.786290322580644)","(10.0, 12.0, 11.371951219512194)","(91.0, 160.0, 151.42857142857144)","(12.0, 16.0, 15.803571428571429)","(17.0, 22.0, 21.666666666666668)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.5, 6.4, 6.387341772151899)","(4.4, 4.9, 4.810666666666667)","(10.0, 12.0, 11.673387096774194)","(51.0, 65.0, 60.38461538461539)"
08-01-2023 15:58:13.477773,"(12.0, 13.5, 13.210526315789474)","(15.0, 18.0, 17.777310924369747)","(10.0, 11.5, 11.43421052631579)","(91.0, 130.0, 125.71428571428572)","(12.0, 16.0, 16.4)","(17.0, 22.0, 21.838709677419356)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.415476190476191)","(5.5, 6.6, 6.3772455089820355)","(4.4, 4.9, 4.810666666666667)","(10.0, 12.0, 11.658730158730158)","(51.0, 65.0, 60.38461538461539)"
08-01-2023 15:58:14.965747,"(12.0, 13.5, 13.191011235955056)","(15.0, 18.0, 17.777310924369747)","(10.0, 11.5, 11.43421052631579)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.86111111111111)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.432584269662922)","(5.5, 6.6, 6.38159509202454)","(4.4, 4.9, 4.808219178082192)","(10.0, 12.0, 11.625)","(51.0, 65.0, 60.38461538461539)"
08-01-2023 15:58:16.467769,"(12.0, 13.5, 13.229508196721312)","(15.0, 18.0, 17.777310924369747)","(10.0, 11.5, 11.43421052631579)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.86111111111111)","(51.0, 120.0, 105.0)","(4.4, 5.5, 5.407692307692308)","(5.0, 6.6, 6.404137931034483)","(4.4, 4.9, 4.773958333333333)","(9.0, 12.0, 11.615384615384615)","(51.0, 65.0, 62.0)"
08-01-2023 15:58:17.875485,"(12.0, 13.5, 13.156862745098039)","(15.0, 18.0, 17.777310924369747)","(10.0, 11.5, 11.432659932659933)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.704545454545453)","(51.0, 120.0, 111.0)","(4.4, 5.5, 5.407692307692308)","(5.0, 6.6, 6.404137931034483)","(4.4, 4.8, 4.820338983050847)","(9.0, 12.0, 11.615384615384615)","(51.0, 65.0, 62.0)"
08-01-2023 15:58:19.348456,"(12.0, 13.5, 13.156862745098039)","(15.0, 18.0, 17.7972972972973)","(10.0, 11.5, 11.4493006993007)","(91.0, 130.0, 127.0)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.704545454545453)","(51.0, 120.0, 111.0)","(4.4, 5.5, 5.407692307692308)","(5.0, 6.6, 6.404137931034483)","(4.4, 4.9, 4.848351648351648)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 63.75)"
08-01-2023 15:58:20.752313,"(12.0, 13.5, 13.156862745098039)","(15.0, 18.0, 17.7972972972973)","(10.0, 11.5, 11.4493006993007)","(91.0, 130.0, 127.0)","(12.0, 17.0, 16.4)","(17.0, 22.0, 21.659574468085108)","(51.0, 120.0, 100.71428571428572)","(4.4, 5.5, 5.403225806451613)","(5.0, 6.6, 6.3584000000000005)","(4.4, 4.9, 4.845454545454546)","(9.0, 12.0, 11.703947368421053)","(51.0, 70.0, 62.0)"
08-01-2023 15:58:22.296173,"(12.0, 13.5, 13.156862745098039)","(15.0, 18.0, 17.823529411764707)","(10.0, 11.5, 11.4493006993007)","(91.0, 130.0, 127.0)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.4)","(51.0, 120.0, 83.0)","(4.4, 5.5, 5.403225806451613)","(5.0, 6.4, 6.348000000000001)","(4.4, 4.9, 4.845454545454546)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 63.75)"
08-01-2023 15:58:23.748885,"(12.0, 13.5, 13.316037735849056)","(15.0, 18.0, 17.816326530612244)","(10.0, 11.5, 11.4493006993007)","(91.0, 130.0, 127.0)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.576923076923077)","(51.0, 85.0, 83.0)","(4.4, 5.5, 5.438219895287958)","(5.0, 6.4, 6.348000000000001)","(4.4, 4.9, 4.848201438848921)","(9.0, 12.0, 11.703947368421053)","(51.0, 70.0, 59.666666666666664)"
08-01-2023 15:58:25.277267,"(12.0, 13.5, 13.316037735849056)","(15.0, 18.0, 17.816326530612244)","(10.0, 11.5, 11.4493006993007)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.576923076923077)","(51.0, 85.0, 83.0)","(4.4, 5.5, 5.438219895287958)","(5.0, 6.4, 6.397333333333334)","(4.4, 4.9, 4.848201438848921)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 60.833333333333336)"
08-01-2023 15:58:26.707621,"(12.0, 13.5, 13.294776119402986)","(15.0, 18.0, 17.806451612903224)","(10.0, 11.5, 11.448028673835125)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.576923076923077)","(51.0, 85.0, 81.25)","(4.4, 5.5, 5.4375)","(5.0, 6.4, 6.397333333333334)","(4.4, 4.9, 4.848201438848921)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 62.0)"
08-01-2023 15:58:28.110698,"(12.0, 13.5, 13.294776119402986)","(15.0, 18.0, 17.806451612903224)","(10.0, 11.5, 11.448028673835125)","(91.0, 130.0, 122.5)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.6)","(51.0, 85.0, 78.75)","(4.4, 5.5, 5.4375)","(5.0, 6.4, 6.3959183673469395)","(4.4, 4.9, 4.832710280373832)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 60.0)"
08-01-2023 15:58:29.559955,"(12.0, 13.5, 13.294776119402986)","(15.0, 18.0, 17.753424657534246)","(10.0, 11.5, 11.443137254901961)","(91.0, 130.0, 122.5)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.6)","(51.0, 80.0, 83.125)","(4.4, 5.5, 5.4423076923076925)","(5.0, 6.4, 6.397260273972603)","(4.4, 4.9, 4.849295774647888)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 62.0)"
08-01-2023 15:58:31.010449,"(12.0, 13.5, 13.276119402985074)","(15.0, 18.0, 17.8125)","(10.0, 11.5, 11.429657794676807)","(91.0, 130.0, 125.71428571428572)","(12.0, 17.0, 16.266666666666666)","(17.0, 22.0, 21.6)","(51.0, 85.0, 83.0)","(4.4, 5.5, 5.4423076923076925)","(5.0, 6.4, 6.397979797979798)","(4.4, 4.9, 4.81938775510204)","(9.0, 12.0, 11.703947368421053)","(51.0, 65.0, 58.18181818181818)"
08-01-2023 15:58:32.530938,"(12.0, 13.5, 13.020547945205479)","(15.0, 18.0, 17.785714285714285)","(10.0, 12.0, 11.547297297297296)","(81.0, 130.0, 128.42105263157896)","(12.0, 17.0, 16.26086956521739)","(17.0, 22.0, 21.6)","(51.0, 85.0, 80.55555555555556)","(4.4, 5.4, 5.3603375527426165)","(5.0, 6.4, 6.398048780487805)","(4.4, 4.9, 4.81938775510204)","(9.0, 12.0, 11.629166666666666)","(51.0, 60.0, 58.18181818181818)"
08-01-2023 15:58:33.965892,"(12.0, 13.5, 13.080838323353294)","(15.0, 18.0, 17.92982456140351)","(10.0, 12.0, 11.532558139534883)","(81.0, 130.0, 128.42105263157896)","(12.0, 17.0, 16.26086956521739)","(17.0, 22.0, 21.6)","(51.0, 85.0, 83.57142857142857)","(4.4, 5.4, 5.441880341880342)","(5.0, 6.4, 5.705405405405406)","(4.4, 4.9, 5.1359375)","(9.0, 12.0, 11.678700361010831)","(51.0, 60.0, 58.46153846153846)"
08-01-2023 15:58:35.497114,"(12.0, 13.5, 13.058823529411764)","(15.0, 18.0, 17.871794871794872)","(10.0, 12.0, 11.54932735426009)","(81.0, 130.0, 121.11111111111111)","(12.0, 16.5, 16.071428571428573)","(17.0, 23.0, 21.59259259259259)","(51.0, 85.0, 83.57142857142857)","(4.4, 5.5, 5.62962962962963)","(5.0, 5.8, 5.371186440677966)","(4.4, 5.2, 5.260869565217392)","(9.0, 12.0, 11.684397163120567)","(51.0, 60.0, 61.25)"
08-01-2023 15:58:36.966757,"(12.0, 13.5, 13.247191011235955)","(15.0, 18.0, 17.93243243243243)","(10.0, 12.0, 11.572769953051644)","(81.0, 130.0, 123.47826086956522)","(12.0, 16.5, 16.342105263157894)","(17.0, 23.0, 22.37142857142857)","(51.0, 85.0, 84.0909090909091)","(4.4, 5.7, 5.636363636363636)","(5.0, 5.4, 5.2775)","(4.4, 5.3, 5.341176470588235)","(9.0, 12.0, 11.684397163120567)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:38.457461,"(12.0, 13.5, 13.326923076923077)","(15.0, 18.0, 17.83050847457627)","(10.0, 12.0, 11.64864864864865)","(81.0, 120.0, 115.65217391304348)","(12.0, 16.5, 16.464285714285715)","(17.0, 23.0, 19.75)","(51.0, 85.0, 83.75)","(4.4, 5.7, 5.647058823529411)","(5.0, 5.3, 5.269291338582677)","(4.4, 5.5, 5.468421052631579)","(9.0, 12.0, 11.684397163120567)","(51.0, 65.0, 62.5)"
08-01-2023 15:58:39.937731,"(12.0, 13.5, 13.326923076923077)","(15.0, 18.0, 17.83050847457627)","(10.0, 12.0, 11.64864864864865)","(81.0, 120.0, 115.0)","(12.0, 16.5, 16.419354838709676)","(17.0, 20.0, 20.580645161290324)","(51.0, 85.0, 83.75)","(4.4, 5.7, 5.647058823529411)","(5.0, 5.3, 5.310382513661202)","(4.4, 5.5, 5.392063492063492)","(9.0, 12.0, 11.684397163120567)","(51.0, 65.0, 62.5)"
08-01-2023 15:58:41.475022,"(12.0, 13.5, 13.326923076923077)","(15.0, 18.0, 17.83050847457627)","(10.0, 12.0, 11.730182926829269)","(81.0, 120.0, 115.0)","(12.0, 17.0, 16.470588235294116)","(17.0, 21.0, 19.791666666666668)","(51.0, 85.0, 83.75)","(4.4, 5.7, 5.547445255474452)","(5.0, 5.4, 5.2439024390243905)","(4.4, 5.5, 5.453125)","(9.0, 12.0, 11.695205479452055)","(51.0, 65.0, 62.5)"
08-01-2023 15:58:42.969054,"(12.0, 13.5, 13.386363636363637)","(15.0, 18.0, 17.897959183673468)","(10.0, 12.0, 11.730182926829269)","(81.0, 120.0, 115.0)","(12.0, 17.0, 16.68888888888889)","(17.0, 21.0, 20.686567164179106)","(51.0, 85.0, 84.0)","(4.4, 5.6, 5.547058823529412)","(5.0, 5.3, 5.303703703703704)","(4.4, 5.5, 5.448275862068965)","(9.0, 12.0, 11.664150943396226)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:44.376362,"(12.0, 13.5, 13.338235294117647)","(15.0, 18.0, 17.954545454545453)","(10.0, 12.0, 11.71941489361702)","(81.0, 120.0, 115.2)","(12.0, 17.0, 16.68888888888889)","(17.0, 21.0, 20.74390243902439)","(51.0, 85.0, 84.0)","(4.4, 5.6, 5.546043165467625)","(5.0, 5.4, 5.303703703703704)","(4.4, 5.5, 5.448275862068965)","(9.0, 12.0, 11.664150943396226)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:45.749082,"(12.0, 13.5, 13.337037037037037)","(15.0, 18.0, 17.954545454545453)","(10.0, 12.0, 11.71941489361702)","(81.0, 120.0, 115.2)","(12.0, 17.0, 16.5)","(17.0, 21.0, 21.203389830508474)","(51.0, 85.0, 79.0)","(4.4, 5.6, 5.660759493670886)","(5.0, 5.4, 5.220338983050848)","(4.4, 5.5, 5.448275862068965)","(9.0, 12.0, 11.693103448275862)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:47.181856,"(12.0, 13.5, 13.329457364341085)","(15.0, 18.0, 17.818181818181817)","(10.0, 12.0, 11.67638036809816)","(81.0, 120.0, 115.2)","(12.0, 17.0, 16.5)","(17.0, 22.0, 19.804878048780488)","(51.0, 85.0, 76.0)","(4.4, 5.7, 5.715254237288136)","(5.0, 5.3, 5.215)","(4.4, 5.5, 5.4393939393939394)","(9.0, 12.0, 11.385964912280702)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:48.612075,"(12.0, 13.5, 13.329457364341085)","(15.0, 18.5, 18.091836734693878)","(10.0, 12.0, 11.67638036809816)","(81.0, 120.0, 115.2)","(12.0, 17.0, 16.346153846153847)","(17.0, 20.0, 19.81756756756757)","(51.0, 85.0, 87.0)","(4.4, 5.8, 5.7388059701492535)","(5.0, 5.3, 5.243859649122807)","(4.4, 5.5, 5.4405940594059405)","(9.0, 11.5, 11.387931034482758)","(51.0, 65.0, 62.85714285714286)"
08-01-2023 15:58:50.114039,"(12.0, 14.0, 13.625766871165645)","(15.0, 18.5, 18.12962962962963)","(10.0, 12.0, 11.613138686131387)","(81.0, 120.0, 115.38461538461539)","(12.0, 16.5, 16.394736842105264)","(17.0, 20.0, 19.863013698630137)","(51.0, 90.0, 92.85714285714286)","(4.4, 5.8, 5.761333333333333)","(5.0, 5.3, 5.1834482758620695)","(4.4, 5.5, 5.438095238095238)","(9.0, 11.5, 11.382882882882884)","(51.0, 65.0, 63.125)"
08-01-2023 15:58:51.562834,"(12.0, 14.0, 13.664835164835164)","(15.0, 18.5, 18.12962962962963)","(10.0, 12.0, 11.712264150943396)","(81.0, 120.0, 115.38461538461539)","(12.0, 16.5, 16.416666666666668)","(17.0, 20.0, 19.863013698630137)","(51.0, 95.0, 83.0)","(4.4, 5.8, 5.838461538461538)","(5.0, 5.2, 5.237719298245614)","(4.4, 5.5, 5.470833333333333)","(9.0, 11.5, 10.953488372093023)","(51.0, 65.0, 68.0)"
08-01-2023 15:58:53.094590,"(12.0, 12.5, 12.447867298578199)","(15.0, 18.5, 18.12962962962963)","(10.0, 12.0, 11.712264150943396)","(81.0, 120.0, 111.42857142857143)","(12.0, 16.5, 16.180851063829788)","(17.0, 20.0, 19.934426229508198)","(51.0, 95.0, 87.5)","(4.4, 5.9, 5.8825)","(5.0, 5.3, 5.2682926829268295)","(4.4, 5.6, 5.488495575221239)","(9.0, 11.0, 10.883333333333333)","(51.0, 70.0, 63.07692307692308)"
08-01-2023 15:58:54.520493,"(12.0, 12.5, 12.447867298578199)","(15.0, 18.5, 18.12962962962963)","(10.0, 12.0, 11.698019801980198)","(81.0, 120.0, 111.42857142857143)","(12.0, 16.5, 16.125)","(17.0, 20.0, 19.92452830188679)","(51.0, 95.0, 83.75)","(4.4, 6.0, 5.883146067415731)","(5.0, 5.3, 5.2525641025641026)","(4.4, 5.6, 5.491743119266055)","(9.0, 11.0, 10.871323529411764)","(51.0, 70.0, 64.0)"
