,Marrying,Banjo Black,Pretty Reef,Our Ruby,Tingle,Disorder,Prince Of Melton,Ramstein Bale
04-01-2023 15:53:57.117260,"(26.0, 60.0, 57.45454545454545)","(26.0, 55.0, 53.730769230769226)","(3.0, 4.0, 3.875)","(6.5, 8.6, 8.284210526315789)","(3.2, 3.6, 3.646476510067114)","(26.0, 38.0, 30.43243243243243)","(16.0, 23.0, 21.14814814814815)","(3.4, 4.7, 4.241666666666667)"
04-01-2023 15:53:58.165164,"(26.0, 65.0, 58.666666666666664)","(26.0, 55.0, 53.730769230769226)","(3.0, 4.0, 3.875)","(6.5, 8.6, 8.284210526315789)","(3.2, 3.65, 3.646476510067114)","(26.0, 38.0, 30.43243243243243)","(16.0, 23.0, 19.551724137931036)","(3.4, 4.7, 4.23125)"
04-01-2023 15:53:59.252490,"(26.0, 65.0, 52.84)","(26.0, 55.0, 53.730769230769226)","(3.0, 4.0, 3.875)","(6.5, 8.6, 8.284210526315789)","(3.2, 3.65, 3.7791666666666663)","(26.0, 38.0, 30.774193548387096)","(16.0, 23.0, 19.774193548387096)","(3.4, 4.7, 4.4)"
04-01-2023 15:54:00.328130,"(26.0, 65.0, 52.63636363636364)","(26.0, 55.0, 51.625)","(3.0, 4.0, 3.8442307692307693)","(6.5, 8.6, 8.238095238095237)","(3.2, 3.8, 3.675)","(26.0, 38.0, 31.8)","(16.0, 23.0, 20.05263157894737)","(3.4, 4.6, 4.059090909090909)"
04-01-2023 15:54:01.445707,"(26.0, 65.0, 54.233333333333334)","(26.0, 55.0, 49.0)","(3.0, 4.1, 3.775)","(6.5, 8.6, 8.238095238095237)","(3.2, 3.75, 3.7454545454545456)","(26.0, 38.0, 32.972972972972975)","(16.0, 23.0, 20.333333333333332)","(3.4, 4.6, 4.155555555555556)"
04-01-2023 15:54:02.562251,"(26.0, 65.0, 54.233333333333334)","(26.0, 55.0, 50.09090909090909)","(3.0, 4.1, 3.8310344827586205)","(6.5, 8.6, 8.125)","(3.2, 3.8, 3.775)","(26.0, 38.0, 31.8)","(16.0, 23.0, 20.333333333333332)","(3.4, 4.4, 3.8265625)"
04-01-2023 15:54:03.690937,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.64285714285714)","(3.0, 4.1, 3.8310344827586205)","(6.5, 8.6, 8.125)","(3.2, 3.85, 3.775)","(26.0, 38.0, 31.8)","(16.0, 23.0, 20.333333333333332)","(3.4, 3.85, 4.0055555555555555)"
04-01-2023 15:54:04.835203,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.64285714285714)","(3.0, 4.1, 3.8605263157894734)","(6.5, 8.6, 8.070588235294117)","(3.2, 3.95, 3.821428571428571)","(26.0, 38.0, 31.8)","(16.0, 23.0, 20.21212121212121)","(3.4, 4.2, 3.9433333333333334)"
04-01-2023 15:54:05.985983,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.64285714285714)","(3.0, 4.1, 3.8605263157894734)","(6.5, 8.6, 8.3)","(3.2, 3.95, 3.9285714285714284)","(26.0, 38.0, 31.8)","(16.0, 23.0, 20.21212121212121)","(3.4, 4.2, 3.97)"
04-01-2023 15:54:07.073186,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.64285714285714)","(3.0, 4.1, 3.8605263157894734)","(6.5, 8.4, 8.3)","(3.2, 4.0, 3.9285714285714284)","(26.0, 38.0, 31.8)","(16.0, 23.0, 21.0)","(3.4, 4.0, 3.9894736842105263)"
04-01-2023 15:54:08.153893,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.906382978723404)","(6.5, 8.4, 8.375)","(3.2, 3.9, 3.881818181818182)","(26.0, 38.0, 31.8)","(16.0, 22.0, 20.2)","(3.4, 4.1, 3.9894736842105263)"
04-01-2023 15:54:09.164450,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.906382978723404)","(6.5, 8.4, 8.375)","(3.2, 3.9, 3.8857142857142857)","(26.0, 38.0, 31.8)","(16.0, 22.0, 19.857142857142858)","(3.4, 4.1, 3.9894736842105263)"
04-01-2023 15:54:10.185709,"(26.0, 65.0, 55.21212121212121)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.93375)","(6.5, 8.4, 8.330769230769231)","(3.2, 3.9, 3.8866666666666667)","(26.0, 38.0, 31.8)","(16.0, 22.0, 19.857142857142858)","(3.4, 4.1, 3.9875)"
04-01-2023 15:54:11.253212,"(26.0, 65.0, 54.233333333333334)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.937209302325581)","(6.5, 8.4, 8.311111111111112)","(3.2, 3.9, 3.810526315789474)","(26.0, 38.0, 31.8)","(16.0, 22.0, 20.375)","(3.4, 4.1, 3.9875)"
04-01-2023 15:54:12.411320,"(26.0, 65.0, 54.233333333333334)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.936363636363636)","(6.5, 8.4, 8.23125)","(3.2, 3.85, 3.765)","(26.0, 38.0, 32.4)","(16.0, 21.0, 20.166666666666668)","(3.4, 4.1, 4.04)"
04-01-2023 15:54:13.551087,"(26.0, 65.0, 54.233333333333334)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.980952380952381)","(6.5, 8.4, 8.26)","(3.2, 3.8, 3.76)","(26.0, 34.0, 31.44)","(16.0, 22.0, 20.166666666666668)","(3.4, 4.1, 4.1230769230769235)"
04-01-2023 15:54:14.767420,"(26.0, 65.0, 54.67857142857143)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.980952380952381)","(6.5, 8.4, 8.26)","(3.2, 3.8, 3.76)","(26.0, 34.0, 30.413793103448278)","(16.0, 22.0, 20.166666666666668)","(3.4, 4.2, 4.128571428571429)"
04-01-2023 15:54:15.833756,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 52.06666666666666)","(3.0, 4.1, 3.9699999999999998)","(6.5, 8.2, 8.168)","(3.2, 3.8, 3.76)","(26.0, 34.0, 29.227272727272727)","(16.0, 22.0, 20.166666666666668)","(3.4, 4.2, 4.094736842105263)"
04-01-2023 15:54:16.922588,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 49.46153846153846)","(3.0, 4.1, 3.9266666666666667)","(6.5, 8.2, 8.168)","(3.2, 3.8, 3.78125)","(26.0, 34.0, 29.317073170731707)","(16.0, 22.0, 20.653846153846153)","(3.4, 4.2, 4.057142857142857)"
04-01-2023 15:54:18.104623,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 3.933333333333333)","(6.5, 8.2, 8.168)","(3.2, 3.8, 3.8342105263157897)","(26.0, 34.0, 29.317073170731707)","(16.0, 21.0, 20.625)","(3.4, 4.2, 3.9884615384615385)"
04-01-2023 15:54:19.212345,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 3.98235294117647)","(6.5, 8.2, 8.26)","(3.2, 3.85, 3.76)","(26.0, 34.0, 29.317073170731707)","(16.0, 21.0, 20.38235294117647)","(3.4, 4.2, 4.1625)"
04-01-2023 15:54:20.297080,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 3.933333333333333)","(6.5, 8.4, 8.276470588235295)","(3.2, 3.8, 3.738095238095238)","(26.0, 34.0, 29.8)","(16.0, 22.0, 20.295454545454547)","(3.4, 4.2, 4.152631578947369)"
04-01-2023 15:54:21.451040,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 3.98235294117647)","(6.5, 8.4, 8.276470588235295)","(3.2, 3.75, 3.75)","(26.0, 30.0, 29.8)","(16.0, 22.0, 20.55)","(3.4, 4.2, 4.178571428571429)"
04-01-2023 15:54:22.557536,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 3.98235294117647)","(6.5, 8.4, 8.276470588235295)","(3.2, 3.8, 3.776470588235294)","(26.0, 30.0, 29.8)","(16.0, 21.0, 21.21875)","(3.4, 4.2, 4.157894736842105)"
04-01-2023 15:54:23.692740,"(26.0, 65.0, 55.791666666666664)","(26.0, 55.0, 50.2)","(3.0, 4.1, 4.0)","(6.5, 8.4, 8.25263157894737)","(3.2, 3.8, 3.726470588235294)","(26.0, 30.0, 29.125)","(16.0, 22.0, 21.444444444444443)","(3.4, 4.2, 4.16060606060606)"
04-01-2023 15:54:24.803520,"(26.0, 65.0, 57.37931034482759)","(26.0, 55.0, 50.2)","(3.0, 4.1, 4.0)","(6.5, 8.4, 8.283333333333333)","(3.2, 3.75, 3.732142857142857)","(26.0, 30.0, 28.2)","(16.0, 22.0, 21.166666666666668)","(3.4, 4.2, 4.155172413793103)"
04-01-2023 15:54:25.954372,"(26.0, 65.0, 57.37931034482759)","(26.0, 55.0, 52.48571428571429)","(3.0, 4.1, 4.0)","(6.5, 8.4, 8.283333333333333)","(3.2, 3.75, 3.790625)","(26.0, 30.0, 28.2)","(16.0, 22.0, 21.5)","(3.4, 4.2, 4.196969696969696)"
04-01-2023 15:54:27.122102,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.48571428571429)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.283333333333333)","(3.1, 3.8, 3.7624999999999997)","(21.0, 30.0, 28.2)","(17.0, 22.0, 20.625)","(3.4, 4.3, 4.214285714285714)"
04-01-2023 15:54:28.261095,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.48571428571429)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.283333333333333)","(3.1, 3.8, 3.7921052631578944)","(21.0, 30.0, 28.2)","(17.0, 21.0, 20.76923076923077)","(3.4, 4.3, 4.214285714285714)"
04-01-2023 15:54:29.433228,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.48571428571429)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.283333333333333)","(3.1, 3.8, 3.7041666666666666)","(21.0, 30.0, 28.2)","(17.0, 21.0, 20.625)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:30.679208,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.75, 3.74375)","(21.0, 30.0, 27.72972972972973)","(17.0, 21.0, 20.625)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:31.839311,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.9, 3.8642857142857143)","(21.0, 30.0, 27.666666666666668)","(17.0, 21.0, 20.8)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:33.035041,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.75, 3.7416666666666667)","(21.0, 30.0, 27.666666666666668)","(17.0, 21.0, 20.8)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:34.178888,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.75, 3.7416666666666667)","(21.0, 30.0, 28.727272727272727)","(17.0, 22.0, 20.923076923076923)","(3.4, 4.3, 4.203225806451613)"
04-01-2023 15:54:35.254480,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.1, 4.0)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.75, 3.7285714285714286)","(21.0, 30.0, 28.422535211267604)","(17.0, 21.0, 20.923076923076923)","(3.4, 4.3, 4.214285714285714)"
04-01-2023 15:54:36.331434,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.0, 3.9239130434782608)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.8, 3.8153846153846156)","(21.0, 30.0, 27.529411764705884)","(17.0, 21.0, 21.333333333333332)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:37.457253,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.0, 3.9239130434782608)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.85, 3.7882352941176474)","(21.0, 30.0, 27.846153846153847)","(17.0, 22.0, 21.428571428571427)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:38.624258,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.0, 3.9239130434782608)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.85, 3.7681818181818185)","(21.0, 30.0, 27.846153846153847)","(17.0, 22.0, 21.0)","(3.4, 4.3, 4.2176470588235295)"
04-01-2023 15:54:39.797945,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 4.0, 3.911111111111111)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.85, 3.7681818181818185)","(21.0, 30.0, 27.846153846153847)","(17.0, 22.0, 20.923076923076923)","(3.4, 4.3, 4.2176470588235295)"
04-01-2023 15:54:40.991772,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 53.28125)","(3.1, 3.95, 3.8358695652173913)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.85, 3.75)","(21.0, 30.0, 27.9)","(17.0, 22.0, 20.25)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:42.221273,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.95, 3.8358695652173913)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.8, 3.7666666666666666)","(21.0, 30.0, 27.9)","(17.0, 22.0, 20.25)","(3.4, 4.3, 4.233333333333333)"
04-01-2023 15:54:43.421157,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.95, 3.8358695652173913)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.8, 3.7666666666666666)","(21.0, 30.0, 27.9)","(17.0, 22.0, 20.444444444444443)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:44.576233,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.95, 3.8345454545454545)","(6.5, 8.4, 8.244444444444445)","(3.1, 3.8, 3.75)","(21.0, 30.0, 27.9)","(17.0, 22.0, 20.545454545454547)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:45.684786,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.9, 3.8018181818181818)","(6.5, 8.4, 9.04)","(3.1, 3.8, 3.7562499999999996)","(21.0, 30.0, 28.285714285714285)","(17.0, 21.0, 20.285714285714285)","(3.4, 4.3, 4.228571428571429)"
04-01-2023 15:54:46.743159,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.9, 3.796153846153846)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.7649999999999997)","(21.0, 30.0, 28.285714285714285)","(17.0, 21.0, 20.285714285714285)","(3.4, 4.3, 4.228571428571429)"
04-01-2023 15:54:47.909513,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.85, 3.7857142857142856)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.782)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.615384615384617)","(3.4, 4.3, 4.2375)"
04-01-2023 15:54:49.167499,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.85, 3.768181818181818)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.7874999999999996)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.583333333333332)","(3.4, 4.3, 4.2375)"
04-01-2023 15:54:50.330379,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.8, 3.768181818181818)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.770731707317073)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.375)","(3.4, 4.3, 4.2375)"
04-01-2023 15:54:51.515069,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.8, 3.8452380952380953)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.75)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.285714285714285)","(3.4, 4.3, 4.214285714285714)"
04-01-2023 15:54:52.736842,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.85, 3.88125)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.8, 3.7576923076923077)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.545454545454547)","(3.4, 4.3, 4.214285714285714)"
04-01-2023 15:54:53.861985,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.9, 3.88125)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.85, 3.7357142857142858)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.285714285714285)","(3.4, 4.3, 4.22)"
04-01-2023 15:54:54.997307,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.9, 3.88125)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.75, 3.722)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.166666666666668)","(3.4, 4.3, 4.223076923076923)"
04-01-2023 15:54:56.247741,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.0)","(3.1, 3.9, 3.88)","(6.5, 9.2, 8.785185185185185)","(3.1, 3.75, 3.736666666666667)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.583333333333332)","(3.4, 4.3, 4.2375)"
04-01-2023 15:54:57.396744,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 52.8)","(3.1, 3.9, 3.88)","(6.5, 9.2, 8.48)","(3.1, 3.75, 3.6833333333333336)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.583333333333332)","(3.4, 4.3, 4.26)"
04-01-2023 15:54:58.632765,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.68421052631579)","(3.1, 3.9, 3.88)","(6.5, 9.2, 8.48)","(3.1, 3.7, 3.675)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.166666666666668)","(3.4, 4.4, 4.26)"
04-01-2023 15:54:59.781029,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.9, 3.8464285714285715)","(6.5, 9.2, 8.75)","(3.1, 3.7, 3.675)","(21.0, 30.0, 28.074074074074073)","(17.0, 21.0, 20.166666666666668)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:00.894052,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.9, 3.8464285714285715)","(6.5, 9.2, 8.75)","(3.1, 3.7, 3.7222222222222223)","(21.0, 30.0, 28.074074074074073)","(16.0, 21.0, 20.166666666666668)","(3.4, 4.4, 4.221052631578948)"
04-01-2023 15:55:02.020658,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.85, 3.7642857142857142)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.75, 3.75)","(21.0, 30.0, 28.074074074074073)","(16.0, 21.0, 20.166666666666668)","(3.4, 4.4, 4.221052631578948)"
04-01-2023 15:55:03.075262,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.85, 3.79)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.8, 3.6928571428571426)","(21.0, 30.0, 28.074074074074073)","(16.0, 21.0, 20.285714285714285)","(3.4, 4.4, 4.3149999999999995)"
04-01-2023 15:55:04.101507,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.85, 3.81)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.75, 3.6928571428571426)","(21.0, 30.0, 28.074074074074073)","(16.0, 21.0, 21.75)","(3.4, 4.4, 4.317647058823529)"
04-01-2023 15:55:05.306927,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 47.125)","(3.1, 3.85, 3.81)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.75, 3.6928571428571426)","(21.0, 30.0, 28.074074074074073)","(16.0, 22.0, 20.75)","(3.4, 4.4, 4.317647058823529)"
04-01-2023 15:55:06.468335,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 47.125)","(3.1, 3.85, 3.8142857142857145)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.75, 3.6928571428571426)","(21.0, 30.0, 28.074074074074073)","(16.0, 22.0, 20.58823529411765)","(3.4, 4.4, 4.317647058823529)"
04-01-2023 15:55:07.660192,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 51.85)","(3.1, 3.85, 3.7666666666666666)","(6.5, 9.2, 8.666666666666666)","(3.1, 3.75, 3.675)","(21.0, 30.0, 29.294117647058822)","(16.0, 22.0, 20.5)","(3.4, 4.4, 4.317647058823529)"
04-01-2023 15:55:08.928601,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7666666666666666)","(6.5, 9.2, 8.933333333333334)","(3.1, 3.75, 3.7475)","(21.0, 30.0, 29.066666666666666)","(16.0, 22.0, 20.333333333333332)","(3.4, 4.4, 4.221052631578948)"
04-01-2023 15:55:10.123706,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7944444444444443)","(6.5, 9.2, 9.142857142857142)","(3.1, 3.8, 3.7172413793103445)","(21.0, 30.0, 33.30769230769231)","(16.0, 22.0, 20.666666666666668)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:11.436700,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7666666666666666)","(6.5, 9.2, 9.0)","(3.1, 3.8, 3.744047619047619)","(21.0, 36.0, 31.625)","(16.0, 22.0, 20.666666666666668)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:12.867448,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.8045454545454547)","(6.5, 9.2, 9.0)","(3.1, 3.75, 3.741935483870968)","(21.0, 32.0, 29.5)","(16.0, 22.0, 20.666666666666668)","(3.4, 4.4, 4.221052631578948)"
04-01-2023 15:55:14.145405,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.8321428571428573)","(6.5, 9.2, 9.0)","(3.1, 3.75, 3.741935483870968)","(21.0, 32.0, 29.5)","(16.0, 22.0, 20.666666666666668)","(3.4, 4.4, 4.221052631578948)"
04-01-2023 15:55:15.487546,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.808333333333333)","(6.5, 9.2, 9.0)","(3.1, 3.75, 3.736111111111111)","(21.0, 32.0, 29.5)","(16.0, 22.0, 19.77777777777778)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:16.724822,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.8142857142857145)","(7.0, 9.2, 9.0)","(3.2, 3.75, 3.736842105263158)","(21.0, 32.0, 29.6)","(16.0, 22.0, 19.77777777777778)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:17.965623,"(31.0, 65.0, 57.37931034482759)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.808333333333333)","(7.0, 9.2, 9.0)","(3.2, 3.75, 3.7346153846153847)","(21.0, 32.0, 29.6)","(16.0, 22.0, 19.77777777777778)","(3.4, 4.4, 4.2250000000000005)"
04-01-2023 15:55:19.170607,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.71875)","(7.0, 9.2, 9.0)","(3.2, 3.75, 3.765)","(21.0, 32.0, 29.6)","(16.0, 22.0, 19.77777777777778)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:20.348179,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7115384615384617)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.8, 3.775)","(21.0, 32.0, 29.5)","(16.0, 22.0, 21.058823529411764)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:21.581250,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.8, 3.7529411764705882)","(21.0, 30.0, 29.5)","(16.0, 22.0, 21.157894736842106)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:22.759151,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.8, 3.725)","(21.0, 30.0, 29.5)","(16.0, 22.0, 21.157894736842106)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:23.931749,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.75, 3.725)","(21.0, 30.0, 29.5)","(16.0, 22.0, 21.157894736842106)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:25.122402,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7576923076923077)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.75, 3.725)","(21.0, 30.0, 29.6)","(16.0, 22.0, 21.058823529411764)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:26.344289,"(31.0, 60.0, 57.6)","(31.0, 55.0, 48.875)","(3.1, 3.85, 3.7576923076923077)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.75, 3.716666666666667)","(21.0, 32.0, 29.6)","(16.0, 22.0, 21.058823529411764)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:27.590009,"(31.0, 60.0, 57.6)","(31.0, 55.0, 49.75)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.75, 3.6807692307692306)","(21.0, 32.0, 29.6)","(16.0, 22.0, 21.11111111111111)","(3.4, 4.4, 4.226666666666667)"
04-01-2023 15:55:28.831626,"(31.0, 60.0, 57.6)","(31.0, 50.0, 48.5)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.75, 3.666666666666667)","(21.0, 32.0, 29.5)","(16.0, 22.0, 21.11111111111111)","(3.4, 4.4, 4.2375)"
04-01-2023 15:55:30.000274,"(31.0, 60.0, 57.6)","(31.0, 50.0, 48.5)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.7, 3.6222222222222222)","(21.0, 30.0, 29.5)","(16.0, 22.0, 21.666666666666668)","(3.4, 4.4, 4.2375)"
04-01-2023 15:55:31.311345,"(31.0, 60.0, 57.6)","(31.0, 50.0, 48.4)","(3.1, 3.85, 3.7590909090909093)","(7.0, 9.2, 8.899999999999999)","(3.2, 3.7, 3.6343076923076922)","(21.0, 30.0, 29.5)","(16.0, 22.0, 21.428571428571427)","(3.4, 4.4, 4.3133333333333335)"
