,Capital Reign,Miss Fox,Not Another Reiby,Goofy Mick,Zains Girl,Command Approved,Suprina,Esteemed Lady,Vegas Raider,Boomsong
11-01-2023 16:08:56.013697,"(8.0, 9.4, 9.283720930232558)","(10.0, 12.5, 11.604761904761904)","(12.0, 16.5, 15.048387096774194)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 11.75)","(3.3, 3.85, 3.7908823529411766)","(9.0, 11.0, 10.914772727272727)","(21.0, 30.0, 29.25)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.4, 9.3)"
11-01-2023 16:08:57.320817,"(8.0, 9.4, 9.283720930232558)","(10.0, 12.5, 11.604761904761904)","(12.0, 15.5, 14.53448275862069)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 11.818181818181818)","(3.3, 3.85, 3.7930722891566266)","(9.0, 11.0, 10.914772727272727)","(21.0, 30.0, 29.25)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.4, 9.3)"
11-01-2023 16:08:58.548203,"(8.0, 9.4, 9.246153846153845)","(10.0, 12.5, 11.540816326530612)","(12.0, 15.5, 14.53448275862069)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 11.692307692307692)","(3.3, 3.85, 3.7980952380952377)","(9.0, 11.0, 10.914772727272727)","(21.0, 30.0, 29.25)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.4, 9.3)"
11-01-2023 16:08:59.833567,"(8.0, 9.6, 9.448648648648648)","(10.0, 12.5, 11.942687747035572)","(12.0, 15.5, 14.605263157894736)","(11.0, 15.5, 15.352941176470589)","(9.0, 12.5, 12.038461538461538)","(3.3, 3.8, 3.799418604651163)","(9.0, 11.0, 10.914772727272727)","(21.0, 30.0, 28.666666666666668)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.4, 8.248484848484848)"
11-01-2023 16:09:01.207824,"(8.0, 9.6, 9.344)","(10.0, 12.5, 11.957831325301205)","(12.0, 16.5, 14.074074074074074)","(11.0, 15.5, 15.352941176470589)","(9.0, 12.5, 12.038461538461538)","(3.3, 3.85, 3.799418604651163)","(9.0, 11.0, 10.914772727272727)","(21.0, 32.0, 28.666666666666668)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.0, 8.239024390243902)"
11-01-2023 16:09:02.478469,"(8.0, 9.6, 9.437037037037037)","(10.0, 12.0, 11.957831325301205)","(12.0, 15.0, 14.019607843137255)","(11.0, 15.5, 15.352941176470589)","(9.0, 12.5, 12.038461538461538)","(3.3, 3.85, 3.784090909090909)","(9.0, 11.0, 10.917582417582418)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.571428571428571)","(8.0, 9.0, 8.239024390243902)"
11-01-2023 16:09:03.744132,"(8.0, 9.6, 9.437037037037037)","(10.0, 12.0, 11.957831325301205)","(12.0, 15.0, 14.019607843137255)","(11.0, 15.5, 15.352941176470589)","(9.0, 12.5, 12.038461538461538)","(3.3, 3.85, 3.784090909090909)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.5)","(11.0, 15.0, 15.285714285714286)","(8.0, 9.0, 8.759322033898306)"
11-01-2023 16:09:05.017313,"(8.0, 9.6, 9.437037037037037)","(10.0, 12.0, 11.401515151515152)","(12.0, 15.0, 14.037037037037036)","(11.0, 15.5, 15.441176470588236)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.85, 3.784090909090909)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.5)","(11.0, 16.0, 15.0625)","(8.0, 8.8, 8.759322033898306)"
11-01-2023 16:09:06.245888,"(8.0, 9.6, 9.437037037037037)","(10.0, 11.5, 11.401515151515152)","(12.0, 15.0, 14.111940298507463)","(11.0, 15.5, 15.441176470588236)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.85, 3.784090909090909)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.5)","(11.0, 16.0, 15.0625)","(8.0, 8.8, 8.74418604651163)"
11-01-2023 16:09:07.598711,"(8.0, 9.6, 9.437037037037037)","(10.0, 11.5, 11.397368421052631)","(12.0, 14.5, 14.111940298507463)","(11.0, 15.5, 15.441176470588236)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.85, 3.8351851851851855)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.647058823529413)","(11.0, 16.0, 15.0625)","(8.0, 8.8, 8.5)"
11-01-2023 16:09:08.884987,"(8.0, 10.5, 9.4925)","(10.0, 11.5, 11.397368421052631)","(12.0, 14.5, 13.795081967213115)","(11.0, 15.5, 15.441176470588236)","(9.0, 12.5, 12.370967741935484)","(3.3, 3.85, 3.8402439024390245)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.5)","(11.0, 16.0, 15.0625)","(8.0, 8.8, 8.5)"
11-01-2023 16:09:10.153392,"(8.0, 10.5, 9.4925)","(10.0, 11.5, 11.397368421052631)","(12.0, 14.0, 13.75)","(11.0, 15.5, 15.441176470588236)","(9.0, 12.5, 12.370967741935484)","(3.3, 3.85, 3.8484615384615384)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.647058823529413)","(11.0, 16.0, 15.0625)","(8.0, 8.8, 8.285714285714286)"
11-01-2023 16:09:11.580006,"(8.0, 10.5, 9.7)","(10.0, 11.5, 11.397368421052631)","(12.0, 14.0, 14.40909090909091)","(11.0, 15.5, 15.43939393939394)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.917582417582418)","(21.0, 30.0, 29.5)","(11.0, 16.0, 14.61111111111111)","(8.0, 8.6, 8.2)"
11-01-2023 16:09:12.973731,"(8.0, 10.0, 9.47857142857143)","(10.0, 11.5, 11.397368421052631)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.43939393939394)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.5, 14.5)","(8.0, 8.6, 7.824999999999999)"
11-01-2023 16:09:14.306348,"(8.0, 10.5, 9.912903225806453)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.352941176470589)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.5, 14.40909090909091)","(8.0, 8.2, 7.824999999999999)"
11-01-2023 16:09:15.634662,"(8.0, 10.5, 9.9)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.5, 14.40909090909091)","(8.0, 8.2, 8.08)"
11-01-2023 16:09:16.905606,"(8.0, 10.5, 9.75)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.5, 14.40909090909091)","(8.0, 8.2, 8.057142857142857)"
11-01-2023 16:09:18.186641,"(8.0, 10.5, 9.768749999999999)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.5, 14.61111111111111)","(8.0, 8.2, 8.12)"
11-01-2023 16:09:19.613906,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.851798561151079)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.4)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.2, 8.147368421052631)"
11-01-2023 16:09:21.047815,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.861271676300578)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.142857142857142)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.2, 8.147368421052631)"
11-01-2023 16:09:22.437986,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.861271676300578)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.142857142857142)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.2, 8.1)"
11-01-2023 16:09:23.676618,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.8610465116279067)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.142857142857142)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.2, 8.1)"
11-01-2023 16:09:24.918602,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.8610465116279067)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 28.785714285714285)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.2, 8.666666666666668)"
11-01-2023 16:09:26.325590,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.357142857142858)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.366666666666667)","(3.3, 3.9, 3.8610465116279067)","(9.0, 11.0, 10.933035714285714)","(21.0, 32.0, 28.785714285714285)","(11.0, 15.5, 14.928571428571429)","(8.0, 8.8, 8.795620437956206)"
11-01-2023 16:09:27.614648,"(8.0, 10.5, 9.7327868852459)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.357142857142858)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.366666666666667)","(3.3, 3.9, 3.8610465116279067)","(9.0, 11.0, 10.933035714285714)","(21.0, 32.0, 29.5)","(11.0, 15.5, 14.4375)","(8.0, 8.8, 8.795454545454547)"
11-01-2023 16:09:29.235392,"(8.0, 10.5, 9.942857142857143)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.357142857142858)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.8610465116279067)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.0, 14.4375)","(8.0, 8.8, 8.795454545454547)"
11-01-2023 16:09:30.719610,"(8.0, 10.0, 9.952941176470588)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.357142857142858)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.854421768707483)","(9.0, 11.0, 10.933035714285714)","(21.0, 32.0, 29.5)","(11.0, 15.0, 14.4375)","(8.0, 8.8, 8.795454545454547)"
11-01-2023 16:09:32.128650,"(8.0, 10.0, 9.9)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.357142857142858)","(11.0, 15.5, 15.272727272727273)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.854421768707483)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.5)","(11.0, 15.0, 14.4375)","(8.0, 8.8, 8.792682926829269)"
11-01-2023 16:09:33.396762,"(8.0, 10.0, 9.9)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.34375)","(9.0, 12.5, 12.333333333333334)","(3.3, 3.9, 3.6662995594713657)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.333333333333332)","(11.0, 15.0, 14.4375)","(8.0, 8.8, 8.792941176470588)"
11-01-2023 16:09:34.682274,"(8.0, 10.0, 9.942857142857143)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.34375)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.7, 3.6654627539503384)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.0)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.793548387096775)"
11-01-2023 16:09:35.933745,"(8.0, 10.0, 9.942857142857143)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.34375)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.7, 3.6815450643776826)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.0)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.793548387096775)"
11-01-2023 16:09:37.279991,"(8.0, 10.0, 9.8)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.7, 3.742857142857143)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.57142857142857)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.78421052631579)"
11-01-2023 16:09:38.737441,"(8.0, 10.0, 9.903703703703703)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.8, 3.7884057971014493)","(9.0, 11.0, 10.933035714285714)","(21.0, 30.0, 29.57142857142857)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.792682926829269)"
11-01-2023 16:09:40.028530,"(8.0, 10.0, 9.903703703703703)","(10.0, 11.5, 11.49671052631579)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.8, 3.7886925795053004)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.57142857142857)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.792682926829269)"
11-01-2023 16:09:41.263442,"(8.0, 10.0, 9.903703703703703)","(10.0, 11.5, 11.496598639455783)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.8, 3.7939759036144576)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.727272727272727)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.792207792207792)"
11-01-2023 16:09:42.515849,"(8.0, 10.0, 9.903703703703703)","(10.0, 11.5, 11.496598639455783)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 12.289473684210526)","(3.3, 3.8, 3.8296954314720812)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.727272727272727)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.780645161290323)"
11-01-2023 16:09:43.824219,"(8.0, 10.0, 9.906382978723403)","(10.0, 11.5, 11.450617283950617)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.5, 11.941176470588236)","(3.3, 3.85, 3.7964285714285717)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.780645161290323)"
11-01-2023 16:09:45.199708,"(8.0, 10.0, 9.895238095238096)","(10.0, 11.5, 11.450617283950617)","(12.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.0, 11.9375)","(3.3, 3.85, 3.8270773638968483)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.785)"
11-01-2023 16:09:46.657100,"(8.0, 10.0, 9.89)","(10.0, 11.5, 11.450617283950617)","(11.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.307692307692308)","(9.0, 12.0, 11.9375)","(3.3, 3.85, 3.770792079207921)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.785)"
11-01-2023 16:09:48.033556,"(8.0, 10.0, 9.89)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 15.5, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.770792079207921)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.762500000000001)"
11-01-2023 16:09:49.363586,"(8.0, 10.0, 9.89)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.688006230529595)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.725000000000001)"
11-01-2023 16:09:50.706248,"(8.0, 10.0, 9.89)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.684394904458599)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.75)","(7.5, 8.8, 8.725000000000001)"
11-01-2023 16:09:51.970231,"(8.0, 10.0, 9.902222222222223)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.684394904458599)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.725000000000001)"
11-01-2023 16:09:53.185078,"(8.0, 10.0, 9.902222222222223)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.684394904458599)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.725000000000001)"
11-01-2023 16:09:54.502120,"(8.0, 10.0, 9.902222222222223)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.684394904458599)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.6)"
11-01-2023 16:09:55.693461,"(8.0, 10.0, 9.902222222222223)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.571428571428571)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.6545112781954887)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.6)"
11-01-2023 16:09:57.123714,"(8.0, 10.0, 9.874285714285714)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.571428571428571)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.7155172413793105)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.6)"
11-01-2023 16:09:58.438101,"(8.0, 10.0, 9.966101694915254)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.571428571428571)","(9.0, 12.0, 11.8)","(3.3, 3.85, 3.7422535211267607)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.894736842105264)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.6)"
11-01-2023 16:09:59.864388,"(8.0, 10.5, 9.942857142857143)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 14.40909090909091)","(11.0, 16.0, 15.333333333333334)","(9.0, 12.0, 11.8)","(3.3, 3.8, 3.6452651515151513)","(9.0, 11.0, 10.929245283018869)","(21.0, 32.0, 29.77777777777778)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.727272727272728)"
11-01-2023 16:10:01.182986,"(8.0, 10.5, 9.942857142857143)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 13.60344827586207)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.8)","(3.3, 3.65, 3.644635193133047)","(9.0, 11.0, 10.929245283018869)","(21.0, 32.0, 29.77777777777778)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.77837837837838)"
11-01-2023 16:10:02.467409,"(8.0, 10.5, 10.110000000000001)","(10.0, 11.5, 11.453416149068323)","(11.0, 14.5, 13.51923076923077)","(11.0, 16.0, 15.647058823529411)","(9.0, 12.0, 11.904761904761905)","(3.3, 3.65, 3.644635193133047)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 30.636363636363637)","(11.0, 15.0, 14.7)","(7.5, 8.8, 8.433333333333334)"
11-01-2023 16:10:03.755647,"(8.0, 10.5, 10.08)","(10.0, 11.5, 11.449324324324325)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.0, 16.479591836734695)","(9.0, 12.0, 11.986666666666666)","(3.3, 3.65, 3.6109375)","(9.0, 11.0, 10.922680412371134)","(21.0, 32.0, 29.133333333333333)","(11.0, 15.0, 14.7)","(7.5, 9.4, 8.095817490494296)"
11-01-2023 16:10:04.974758,"(8.0, 10.5, 10.08)","(10.0, 11.5, 11.333333333333334)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.48507462686567)","(9.0, 12.0, 12.473333333333333)","(3.3, 3.65, 3.6109375)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.133333333333333)","(11.0, 15.0, 14.75)","(7.5, 8.6, 8.093893129770992)"
11-01-2023 16:10:06.295856,"(8.0, 10.5, 10.08)","(10.0, 11.5, 11.333333333333334)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.48507462686567)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.6029166666666668)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.071428571428573)","(11.0, 15.0, 14.5)","(7.5, 8.6, 8.093893129770992)"
11-01-2023 16:10:07.504740,"(8.0, 10.5, 10.08)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.48507462686567)","(9.0, 12.5, 12.476190476190476)","(3.3, 3.65, 3.6029166666666668)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.217391304347824)","(11.0, 15.0, 14.5)","(7.5, 8.6, 8.093893129770992)"
11-01-2023 16:10:08.694149,"(8.0, 10.5, 10.08)","(10.0, 11.5, 11.409638554216867)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.486666666666668)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.6029166666666668)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 29.217391304347824)","(11.0, 15.0, 14.5)","(7.5, 8.6, 8.084046692607004)"
11-01-2023 16:10:09.928795,"(8.0, 10.5, 10.13888888888889)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.609352517985611)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.75)","(7.5, 8.6, 8.084046692607004)"
11-01-2023 16:10:11.177027,"(8.0, 10.5, 10.213235294117647)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.609352517985611)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.666666666666666)","(7.5, 8.6, 8.274074074074074)"
11-01-2023 16:10:12.526575,"(8.0, 10.5, 10.098529411764707)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.202898550724637)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.6132183908045974)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.666666666666666)","(7.5, 8.6, 8.240816326530611)"
11-01-2023 16:10:13.794074,"(8.0, 10.0, 9.98125)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.205882352941176)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.6132183908045974)","(9.0, 11.0, 10.922680412371134)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.666666666666666)","(7.5, 8.6, 8.314285714285713)"
11-01-2023 16:10:15.076198,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.225806451612904)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.615267175572519)","(9.0, 11.0, 10.930555555555555)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.666666666666666)","(7.5, 8.6, 8.476190476190476)"
11-01-2023 16:10:16.396215,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.4)","(11.0, 14.5, 14.225806451612904)","(11.0, 16.5, 16.4873417721519)","(9.0, 12.5, 12.471428571428572)","(3.3, 3.65, 3.615267175572519)","(9.0, 11.0, 10.930555555555555)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.6)","(7.5, 8.6, 8.34090909090909)"
11-01-2023 16:10:17.636690,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.352941176470589)","(11.0, 14.5, 14.18918918918919)","(11.0, 16.5, 16.8)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.615267175572519)","(9.0, 11.0, 10.930555555555555)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.6)","(7.5, 8.6, 8.382352941176471)"
11-01-2023 16:10:18.880359,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.301587301587302)","(11.0, 14.5, 14.18918918918919)","(11.0, 17.0, 16.8)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.6286729857819906)","(9.0, 11.0, 10.930555555555555)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.6)","(7.5, 8.4, 8.382352941176471)"
11-01-2023 16:10:20.129905,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.287878787878787)","(11.0, 14.5, 14.18918918918919)","(11.0, 17.0, 16.875)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.610869565217391)","(9.0, 11.0, 10.930555555555555)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.6)","(7.5, 8.4, 8.382352941176471)"
11-01-2023 16:10:21.323664,"(8.0, 10.0, 9.977777777777778)","(10.0, 11.5, 11.25)","(11.0, 14.5, 13.842857142857143)","(11.0, 17.0, 16.875)","(9.0, 12.5, 12.473333333333333)","(3.3, 3.65, 3.585042735042735)","(9.0, 11.0, 10.936974789915967)","(21.0, 30.0, 28.434782608695652)","(11.0, 15.0, 14.6)","(7.5, 8.4, 8.382352941176471)"
