,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 15:02:15.301106,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.3348148148148145)","(14.0, 17.5, 17.28846153846154)","(8.0, 7.8, 7.634408602150537)","(2.4, 2.84, 2.823269961977186)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:16.739791,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.344654088050315)","(14.0, 17.5, 17.28846153846154)","(8.0, 7.8, 7.644444444444444)","(2.4, 2.84, 2.83685618729097)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 71.25)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:18.128974,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 30.894736842105264)","(10.0, 12.0, 11.73913043478261)","(26.0, 38.0, 37.15384615384615)","(3.8, 4.4, 4.33125)","(14.0, 17.5, 17.28846153846154)","(8.0, 7.8, 7.632835820895522)","(2.4, 2.84, 2.836907894736842)","(17.0, 24.0, 23.344827586206897)","(61.0, 80.0, 75.1063829787234)","(51.0, 75.0, 83.66666666666666)","(101.0, 270.0, 238.57142857142856)"
07-01-2023 15:02:19.553786,"(31.0, 55.0, 54.285714285714285)","(20.0, 32.0, 31.0)","(10.0, 12.0, 11.747899159663865)","(26.0, 38.0, 37.16981132075472)","(3.8, 4.4, 4.336690647482015)","(14.0, 17.5, 17.310344827586206)","(8.0, 7.8, 7.64)","(2.4, 2.84, 2.8370716510903424)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:20.801391,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.0)","(10.0, 12.0, 11.778761061946902)","(26.0, 38.0, 37.127272727272725)","(3.8, 4.4, 4.340939597315436)","(14.0, 17.5, 17.310344827586206)","(8.0, 7.8, 7.591452991452991)","(2.4, 2.84, 2.8370716510903424)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:22.084412,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.045454545454547)","(10.0, 12.0, 11.778761061946902)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.336690647482015)","(14.0, 17.5, 17.310344827586206)","(8.0, 7.6, 7.59047619047619)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:23.363253,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.0)","(10.0, 12.5, 12.166666666666666)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.327272727272727)","(14.0, 17.5, 17.310344827586206)","(8.0, 7.6, 7.59009900990099)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:24.625005,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.0)","(10.0, 12.5, 12.189024390243903)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.324137931034483)","(14.0, 17.5, 17.257142857142856)","(8.0, 7.6, 7.59009900990099)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:25.898225,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.324137931034483)","(14.0, 17.5, 17.257142857142856)","(8.0, 7.6, 7.536538461538461)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:27.348737,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.324137931034483)","(14.0, 17.5, 17.257142857142856)","(8.0, 7.6, 7.536538461538461)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:28.845483,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.320720720720721)","(14.0, 17.5, 17.257142857142856)","(8.0, 7.6, 7.658285714285714)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:30.138681,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.111111111111114)","(3.8, 4.4, 4.320720720720721)","(14.0, 17.5, 17.257142857142856)","(8.0, 7.8, 7.687782805429864)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.387096774193548)","(61.0, 80.0, 75.20833333333333)","(51.0, 85.0, 83.75)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:31.481425,"(31.0, 55.0, 54.333333333333336)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.4, 4.320720720720721)","(14.0, 17.5, 17.234375)","(8.0, 7.8, 7.689777777777778)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 80.0)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:32.927833,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.4, 4.320720720720721)","(14.0, 17.5, 17.234375)","(8.0, 7.8, 7.699435028248588)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:34.202637,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.4, 4.335294117647059)","(14.0, 17.5, 17.46875)","(8.0, 7.8, 7.875324675324675)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:35.595866,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.203947368421053)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.4, 4.322466960352423)","(14.0, 17.5, 17.59090909090909)","(8.0, 8.0, 7.829629629629629)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:36.978103,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.178571428571429)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.4, 4.280473372781065)","(14.0, 18.0, 17.59090909090909)","(8.0, 8.0, 7.8516853932584265)","(2.4, 2.84, 2.83717868338558)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:38.351289,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 31.1)","(10.0, 12.5, 12.178571428571429)","(26.0, 38.0, 37.172413793103445)","(3.8, 4.3, 4.2785714285714285)","(14.0, 18.0, 17.59090909090909)","(8.0, 8.0, 7.8516853932584265)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:39.616059,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 29.923076923076923)","(10.0, 12.5, 12.178571428571429)","(26.0, 38.0, 37.228070175438596)","(3.8, 4.3, 4.279375)","(14.0, 18.0, 17.59090909090909)","(8.0, 8.0, 7.9605263157894735)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
07-01-2023 15:02:40.914667,"(31.0, 55.0, 54.411764705882355)","(20.0, 32.0, 29.545454545454547)","(10.0, 12.5, 12.178571428571429)","(26.0, 38.0, 37.228070175438596)","(3.8, 4.3, 4.279375)","(14.0, 18.0, 17.59090909090909)","(8.0, 8.0, 7.977622377622378)","(2.4, 2.84, 2.8347708894878703)","(17.0, 24.0, 23.774193548387096)","(61.0, 80.0, 75.3061224489796)","(51.0, 85.0, 82.85714285714286)","(101.0, 270.0, 242.5)"
