,Influencer,Kanga Lights,Helmet Giblet,Spring Bonnie,Escape Inn,Crazy Dream,Entice,Pyrotechnic
07-12-2022 13:35:58.346730,"(3.2, 4.3, 4.1722222222222225)","(19.0, 26.0, 22.5979381443299)","(8.5, 9.4, 9.133333333333333)","(2.8, 3.65, 3.5444444444444443)","(20.0, 26.0, 24.8)","(5.5, 6.6, 6.469767441860465)","(10.0, 17.5, 16.970588235294116)","(10.0, 17.5, 17.285714285714285)"
07-12-2022 13:35:59.374407,"(3.2, 4.3, 4.175471698113207)","(19.0, 26.0, 22.5979381443299)","(8.5, 9.4, 9.092307692307692)","(2.8, 3.65, 3.5444444444444443)","(20.0, 26.0, 24.8)","(5.5, 6.6, 6.469767441860465)","(10.0, 17.5, 17.153846153846153)","(10.0, 17.5, 17.285714285714285)"
07-12-2022 13:36:00.415946,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 24.647058823529413)","(8.5, 9.8, 9.2)","(2.8, 3.65, 3.545)","(20.0, 26.0, 24.8)","(5.5, 6.6, 6.469767441860465)","(10.0, 17.5, 17.108695652173914)","(10.0, 17.5, 17.41176470588235)"
07-12-2022 13:36:01.453981,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 22.476190476190474)","(8.5, 9.8, 9.057142857142857)","(2.8, 3.65, 3.5573529411764704)","(20.0, 26.0, 25.2)","(5.5, 6.6, 6.469767441860465)","(10.0, 17.5, 17.14)","(10.0, 17.5, 17.41176470588235)"
07-12-2022 13:36:02.692747,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 22.169811320754718)","(8.5, 9.8, 9.057142857142857)","(2.8, 3.65, 3.5573529411764704)","(20.0, 26.0, 24.90909090909091)","(5.5, 6.6, 6.7)","(10.0, 17.5, 17.3)","(11.0, 17.5, 17.392857142857142)"
07-12-2022 13:36:03.796371,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 22.050847457627118)","(8.5, 9.8, 9.057142857142857)","(2.8, 3.65, 3.52)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.729411764705882)","(10.0, 17.5, 17.153846153846153)","(11.0, 17.5, 17.4375)"
07-12-2022 13:36:04.867403,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 22.050847457627118)","(8.5, 9.8, 8.933333333333334)","(2.8, 3.65, 3.52)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.729411764705882)","(10.0, 17.5, 16.8)","(11.0, 17.5, 17.430232558139537)"
07-12-2022 13:36:06.121462,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 23.022727272727273)","(8.5, 9.8, 9.266666666666667)","(2.8, 3.6, 3.526086956521739)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.571428571428571)","(10.0, 17.5, 16.1)","(11.0, 17.5, 17.430232558139537)"
07-12-2022 13:36:07.194498,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 23.01851851851852)","(8.5, 9.8, 9.266666666666667)","(2.8, 3.6, 3.537037037037037)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.470588235294118)","(10.0, 17.5, 15.5)","(11.0, 17.5, 18.857142857142858)"
07-12-2022 13:36:08.262543,"(3.2, 4.3, 4.160344827586207)","(19.0, 25.0, 21.711111111111112)","(8.5, 9.8, 9.266666666666667)","(2.8, 3.6, 3.537037037037037)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.470588235294118)","(10.0, 17.5, 15.192307692307692)","(11.0, 19.5, 18.805555555555557)"
07-12-2022 13:36:09.592172,"(3.2, 4.3, 4.155555555555556)","(19.0, 25.0, 21.732824427480917)","(8.5, 9.8, 9.035294117647059)","(2.8, 3.6, 3.5407407407407407)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.457142857142857)","(10.0, 17.5, 15.88888888888889)","(11.0, 19.5, 17.681818181818183)"
07-12-2022 13:36:10.789522,"(3.2, 4.2, 4.155555555555556)","(19.0, 25.0, 21.732824427480917)","(8.5, 9.6, 8.966666666666667)","(2.8, 3.6, 3.5625)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.472727272727273)","(10.0, 17.0, 15.25)","(11.0, 19.5, 18.91176470588235)"
07-12-2022 13:36:11.879440,"(3.2, 4.2, 4.1489361702127665)","(19.0, 25.0, 21.732824427480917)","(8.5, 9.4, 8.912500000000001)","(2.8, 3.65, 3.5545454545454542)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.472727272727273)","(10.0, 17.0, 15.214285714285714)","(11.0, 19.0, 18.91176470588235)"
07-12-2022 13:36:12.973067,"(3.2, 4.2, 4.147826086956522)","(19.0, 25.0, 21.732824427480917)","(8.5, 9.2, 8.872727272727273)","(2.8, 3.65, 3.56)","(20.0, 26.0, 25.25)","(5.5, 6.8, 6.472727272727273)","(10.0, 17.0, 13.75)","(11.0, 19.0, 18.95945945945946)"
07-12-2022 13:36:14.162780,"(3.2, 4.2, 4.158139534883721)","(19.0, 25.0, 21.82962962962963)","(8.5, 9.2, 8.799999999999999)","(2.8, 3.65, 3.5543478260869565)","(20.0, 26.0, 26.666666666666668)","(5.5, 6.8, 6.472727272727273)","(10.0, 14.5, 13.652173913043478)","(11.0, 19.0, 18.95945945945946)"
07-12-2022 13:36:15.262076,"(3.2, 4.2, 4.158139534883721)","(19.0, 25.0, 21.82962962962963)","(8.5, 9.2, 8.899999999999999)","(2.8, 3.65, 3.5558823529411763)","(20.0, 27.0, 26.857142857142858)","(5.5, 6.8, 6.472727272727273)","(10.0, 14.5, 13.28125)","(11.0, 19.0, 18.95945945945946)"
07-12-2022 13:36:16.370794,"(3.2, 4.2, 4.178947368421053)","(19.0, 25.0, 21.584615384615386)","(8.5, 9.2, 8.9)","(2.8, 3.65, 3.5625)","(20.0, 28.0, 26.933333333333334)","(5.5, 6.8, 6.472727272727273)","(10.0, 14.5, 13.613636363636363)","(11.0, 19.0, 15.541666666666666)"
07-12-2022 13:36:17.435332,"(3.2, 4.2, 4.15)","(19.0, 25.0, 21.584615384615386)","(8.5, 9.2, 8.9)","(2.8, 3.65, 3.5625)","(20.0, 28.0, 26.75)","(5.5, 6.8, 6.472727272727273)","(10.0, 14.5, 13.416666666666666)","(11.0, 16.5, 15.833333333333334)"
07-12-2022 13:36:18.519239,"(3.2, 4.3, 4.156)","(19.0, 25.0, 20.17391304347826)","(8.5, 9.6, 9.333333333333332)","(2.8, 3.65, 3.565625)","(20.0, 27.0, 26.727272727272727)","(5.5, 6.8, 6.472727272727273)","(10.0, 14.5, 13.652173913043478)","(11.0, 16.0, 15.977272727272727)"
07-12-2022 13:36:19.652283,"(3.2, 4.3, 4.223076923076923)","(19.0, 24.0, 19.78723404255319)","(8.5, 10.0, 9.485714285714286)","(2.8, 3.65, 3.565625)","(20.0, 27.0, 26.5)","(5.5, 6.8, 6.469565217391304)","(10.0, 14.5, 13.416666666666666)","(11.0, 16.0, 15.934782608695652)"
07-12-2022 13:36:20.738232,"(3.3, 4.3, 4.176190476190476)","(19.0, 24.0, 19.58108108108108)","(7.5, 10.0, 9.7)","(2.9, 3.7, 3.697916666666667)","(20.0, 27.0, 26.5)","(5.5, 6.8, 6.469565217391304)","(10.0, 14.5, 13.833333333333334)","(12.0, 16.0, 15.934782608695652)"
07-12-2022 13:36:21.836405,"(3.3, 4.3, 4.176190476190476)","(19.0, 24.0, 19.57758620689655)","(7.5, 10.0, 9.7)","(2.9, 3.7, 3.6950000000000003)","(20.0, 27.0, 26.727272727272727)","(5.5, 6.8, 6.469565217391304)","(10.0, 14.0, 13.666666666666666)","(12.0, 16.0, 15.955555555555556)"
07-12-2022 13:36:23.010157,"(3.3, 4.3, 4.176190476190476)","(19.0, 24.0, 19.669172932330827)","(7.5, 10.0, 9.55)","(2.9, 3.7, 3.6470588235294117)","(20.0, 27.0, 26.5)","(5.5, 6.8, 6.454545454545455)","(10.0, 14.0, 13.5)","(12.0, 16.0, 15.955555555555556)"
07-12-2022 13:36:24.348105,"(3.3, 4.3, 4.31)","(19.0, 24.0, 20.166666666666668)","(7.5, 10.0, 10.217391304347826)","(2.9, 3.7, 3.464285714285714)","(20.0, 27.0, 25.93181818181818)","(5.5, 6.8, 6.057142857142857)","(10.0, 14.0, 13.666666666666666)","(12.0, 16.0, 15.478260869565217)"
07-12-2022 13:36:25.633701,"(3.3, 4.5, 4.333333333333334)","(19.0, 21.0, 19.539473684210527)","(7.5, 11.0, 9.9)","(2.9, 3.55, 3.566666666666667)","(20.0, 26.0, 26.263157894736842)","(5.5, 6.4, 6.2250000000000005)","(10.0, 14.0, 13.705882352941176)","(12.0, 16.0, 14.703389830508474)"
07-12-2022 13:36:26.905590,"(3.3, 4.4, 4.333333333333334)","(19.0, 21.0, 19.539473684210527)","(7.5, 10.5, 9.9)","(2.9, 3.6, 3.564285714285714)","(20.0, 28.0, 26.529411764705884)","(5.5, 6.6, 6.11764705882353)","(10.0, 14.5, 13.631578947368421)","(12.0, 16.0, 14.96590909090909)"
07-12-2022 13:36:28.204814,"(3.3, 4.4, 4.328571428571429)","(19.0, 21.0, 19.794117647058822)","(7.5, 10.5, 9.65625)","(2.9, 3.65, 3.540909090909091)","(20.0, 27.0, 26.647058823529413)","(5.5, 6.4, 6.222222222222222)","(10.0, 14.5, 13.631578947368421)","(12.0, 15.0, 13.15625)"
07-12-2022 13:36:29.556307,"(3.3, 4.4, 4.294736842105263)","(19.0, 21.0, 19.434782608695652)","(7.5, 10.5, 9.674999999999999)","(2.9, 3.65, 3.55)","(20.0, 27.0, 26.75)","(5.5, 6.4, 6.254545454545454)","(10.0, 14.5, 13.545454545454545)","(12.0, 13.5, 13.095588235294118)"
07-12-2022 13:36:30.896382,"(3.3, 4.4, 4.342857142857143)","(19.0, 22.0, 20.054054054054053)","(8.0, 10.5, 9.923809523809524)","(2.9, 3.65, 3.612)","(20.0, 28.0, 26.42105263157895)","(5.5, 6.6, 6.266666666666667)","(10.0, 14.5, 13.642857142857142)","(12.0, 13.5, 13.08955223880597)"
07-12-2022 13:36:32.147221,"(3.3, 4.4, 4.305263157894737)","(19.0, 22.0, 20.05)","(8.0, 10.5, 9.807407407407407)","(2.9, 3.75, 3.6363636363636362)","(20.0, 28.0, 25.894736842105264)","(5.5, 6.4, 6.105263157894737)","(10.0, 14.5, 13.82258064516129)","(12.0, 13.5, 13.025862068965518)"
07-12-2022 13:36:33.323074,"(3.3, 4.4, 4.2875000000000005)","(19.0, 22.0, 21.027027027027028)","(8.0, 10.5, 9.807407407407407)","(2.9, 3.75, 3.626086956521739)","(20.0, 28.0, 25.272727272727273)","(5.5, 6.4, 6.105263157894737)","(10.0, 14.5, 13.84375)","(12.0, 13.5, 13.092307692307692)"
07-12-2022 13:36:34.370334,"(3.3, 4.4, 4.375)","(19.0, 22.0, 21.027027027027028)","(8.0, 10.5, 9.807407407407407)","(2.9, 3.75, 3.618)","(20.0, 28.0, 25.272727272727273)","(5.5, 6.4, 6.166666666666667)","(10.0, 14.5, 13.717391304347826)","(12.0, 13.5, 13.0859375)"
07-12-2022 13:36:35.402384,"(3.3, 4.3, 4.277777777777778)","(19.0, 22.0, 21.027027027027028)","(8.0, 10.5, 9.752)","(2.9, 3.75, 3.619565217391304)","(20.0, 28.0, 25.272727272727273)","(5.5, 6.4, 6.105263157894737)","(10.0, 14.5, 13.857142857142858)","(12.0, 13.5, 13.092307692307692)"
07-12-2022 13:36:36.534085,"(3.3, 4.3, 4.283333333333333)","(19.0, 22.0, 21.032258064516128)","(8.0, 10.5, 9.752)","(2.9, 3.75, 3.61875)","(20.0, 28.0, 25.272727272727273)","(5.5, 6.4, 6.105263157894737)","(10.0, 14.5, 13.717391304347826)","(12.0, 13.5, 13.092307692307692)"
07-12-2022 13:36:37.731473,"(3.3, 4.4, 4.375)","(19.0, 22.0, 21.037037037037038)","(8.0, 10.5, 9.65)","(2.9, 3.75, 3.661111111111111)","(20.0, 28.0, 25.272727272727273)","(5.5, 6.4, 6.148148148148148)","(10.0, 14.5, 13.82258064516129)","(12.0, 13.5, 13.084615384615384)"
07-12-2022 13:36:38.946668,"(3.3, 4.4, 4.366666666666667)","(19.0, 22.0, 21.555555555555557)","(8.0, 10.5, 9.65625)","(2.9, 3.75, 3.575)","(20.0, 28.0, 26.46153846153846)","(5.5, 6.4, 6.24)","(10.0, 14.5, 13.821428571428571)","(11.0, 13.5, 13.357142857142858)"
07-12-2022 13:36:40.232083,"(3.3, 4.5, 4.275)","(19.0, 22.0, 21.555555555555557)","(8.0, 10.5, 9.782608695652174)","(3.0, 3.65, 3.623913043478261)","(20.0, 28.0, 26.727272727272727)","(5.5, 6.4, 6.1571428571428575)","(10.0, 14.5, 13.907407407407407)","(11.0, 13.5, 14.061797752808989)"
07-12-2022 13:36:41.416893,"(3.3, 4.4, 4.266666666666667)","(19.0, 24.0, 22.653061224489797)","(8.0, 10.5, 9.68235294117647)","(3.0, 3.65, 3.6444444444444444)","(20.0, 28.0, 26.666666666666668)","(5.5, 6.4, 6.071428571428572)","(10.0, 14.5, 13.907407407407407)","(11.0, 14.5, 14.058333333333334)"
07-12-2022 13:36:42.578217,"(3.3, 4.4, 4.322222222222223)","(18.0, 24.0, 22.625)","(8.0, 10.0, 9.68235294117647)","(3.0, 3.65, 3.6444444444444444)","(20.0, 27.0, 26.666666666666668)","(5.5, 6.2, 6.00909090909091)","(10.0, 14.5, 13.866666666666667)","(11.0, 14.5, 14.052486187845304)"
07-12-2022 13:36:43.694942,"(3.3, 4.4, 4.3875)","(18.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.75)","(3.0, 3.75, 3.65)","(20.0, 27.0, 26.894736842105264)","(5.5, 6.4, 5.988235294117647)","(10.0, 14.5, 13.866666666666667)","(11.0, 14.5, 14.218390804597702)"
07-12-2022 13:36:44.779298,"(3.3, 4.4, 4.385714285714286)","(18.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.633333333333333)","(3.0, 3.75, 3.675)","(20.0, 27.0, 26.894736842105264)","(5.5, 6.4, 6.103703703703704)","(10.0, 14.5, 13.866666666666667)","(11.0, 14.5, 14.218390804597702)"
07-12-2022 13:36:46.220841,"(3.5, 4.4, 4.344444444444445)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.785714285714286)","(3.0, 3.65, 3.5846153846153843)","(20.0, 27.0, 26.894736842105264)","(5.5, 6.4, 6.204878048780488)","(10.0, 14.5, 13.866666666666667)","(11.0, 14.5, 13.4375)"
07-12-2022 13:36:47.497997,"(3.5, 4.5, 4.365957446808511)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.785714285714286)","(3.0, 3.65, 3.5552631578947365)","(20.0, 27.0, 26.894736842105264)","(5.5, 6.4, 6.32)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.5, 12.775862068965518)"
07-12-2022 13:36:48.717453,"(3.5, 4.5, 4.372727272727273)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.68421052631579)","(3.0, 3.65, 3.53125)","(20.0, 27.0, 26.9)","(5.5, 6.4, 6.36)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.5, 12.70253164556962)"
07-12-2022 13:36:49.942075,"(3.5, 4.5, 4.37037037037037)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.5416666666666665)","(20.0, 27.0, 26.9)","(5.5, 6.4, 6.392)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.5, 12.966666666666667)"
07-12-2022 13:36:51.005044,"(3.5, 4.6, 4.39)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.5416666666666665)","(20.0, 27.0, 26.9)","(5.5, 6.6, 6.392)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.0, 12.966666666666667)"
07-12-2022 13:36:52.210801,"(3.5, 4.5, 4.403448275862069)","(16.0, 24.0, 22.772727272727273)","(8.0, 10.0, 9.55)","(3.0, 3.65, 3.57)","(20.0, 27.0, 26.9)","(5.5, 6.6, 6.406451612903226)","(10.0, 14.5, 13.907407407407407)","(11.0, 13.0, 12.966666666666667)"
07-12-2022 13:36:53.407482,"(3.5, 4.5, 4.415384615384616)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.55)","(3.0, 3.6, 3.525)","(20.0, 27.0, 26.9)","(5.5, 6.6, 6.428571428571429)","(10.0, 14.5, 13.907407407407407)","(11.0, 13.0, 12.954545454545455)"
07-12-2022 13:36:54.668891,"(3.5, 4.5, 4.415384615384616)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.55)","(3.0, 3.6, 3.533333333333333)","(20.0, 27.0, 26.9)","(5.5, 6.6, 6.428571428571429)","(10.0, 14.5, 13.907407407407407)","(11.0, 13.0, 12.954545454545455)"
07-12-2022 13:36:56.115780,"(3.5, 4.5, 4.415384615384616)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.571428571428571)","(3.0, 3.6, 3.5428571428571427)","(20.0, 27.0, 28.928571428571427)","(5.5, 6.6, 6.428571428571429)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.0, 12.954545454545455)"
07-12-2022 13:36:57.254887,"(3.5, 4.5, 4.442857142857143)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.5428571428571427)","(20.0, 29.0, 29.2)","(5.5, 6.6, 6.4363636363636365)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.0, 12.9375)"
07-12-2022 13:36:58.324136,"(3.5, 4.5, 4.403448275862069)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.5374999999999996)","(20.0, 30.0, 29.5)","(5.5, 6.6, 6.447058823529412)","(10.0, 14.5, 13.866666666666667)","(11.0, 13.0, 12.127659574468085)"
07-12-2022 13:36:59.428770,"(3.5, 4.5, 4.403448275862069)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.525)","(20.0, 30.0, 29.5)","(5.5, 6.8, 6.711111111111111)","(10.0, 14.5, 13.907407407407407)","(11.0, 12.5, 11.8)"
07-12-2022 13:37:00.589680,"(3.5, 4.5, 4.396774193548387)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.533333333333333)","(20.0, 30.0, 29.5)","(5.5, 6.8, 6.79)","(10.0, 14.5, 13.076923076923077)","(11.0, 12.5, 11.838983050847457)"
07-12-2022 13:37:01.748132,"(3.5, 4.5, 4.389655172413793)","(16.0, 24.0, 22.591836734693878)","(8.0, 10.0, 9.58)","(3.0, 3.55, 3.533333333333333)","(20.0, 30.0, 29.5)","(5.5, 6.8, 6.79)","(10.0, 13.5, 13.112244897959183)","(11.0, 12.5, 11.99438202247191)"
07-12-2022 13:37:02.961001,"(3.5, 4.5, 4.42)","(16.0, 24.0, 22.576271186440678)","(8.0, 10.0, 9.515384615384615)","(3.0, 3.55, 3.536363636363636)","(20.0, 30.0, 29.57894736842105)","(5.5, 6.8, 6.780952380952381)","(10.0, 13.5, 13.014705882352942)","(11.0, 12.5, 11.987804878048781)"
07-12-2022 13:37:04.089901,"(3.5, 4.5, 4.409090909090909)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.629411764705882)","(3.0, 3.55, 3.536363636363636)","(20.0, 30.0, 29.666666666666668)","(5.5, 7.0, 6.820408163265306)","(10.0, 13.5, 13.1)","(11.0, 12.5, 11.987804878048781)"
07-12-2022 13:37:05.223865,"(3.5, 4.5, 4.4)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.66)","(3.0, 3.55, 3.4985714285714287)","(21.0, 30.0, 31.77777777777778)","(5.5, 7.0, 6.774358974358974)","(10.0, 13.5, 13.029411764705882)","(11.0, 12.5, 11.970588235294118)"
07-12-2022 13:37:06.386900,"(3.5, 4.5, 4.41764705882353)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.566666666666666)","(3.0, 3.55, 3.5)","(21.0, 32.0, 30.384615384615383)","(5.5, 7.0, 6.543589743589743)","(10.0, 13.5, 13.127906976744185)","(11.0, 12.5, 11.970588235294118)"
07-12-2022 13:37:07.523758,"(3.5, 4.5, 4.414285714285715)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.5875)","(3.0, 3.55, 3.503846153846154)","(21.0, 32.0, 29.473684210526315)","(5.5, 6.8, 6.558974358974359)","(10.0, 13.5, 13.127906976744185)","(11.0, 12.5, 11.828358208955224)"
07-12-2022 13:37:08.858040,"(3.5, 4.5, 4.418309859154929)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.634782608695652)","(3.0, 3.55, 3.471739130434783)","(21.0, 32.0, 30.8)","(5.5, 6.8, 6.567164179104478)","(10.0, 13.5, 13.119047619047619)","(11.0, 12.5, 11.890625)"
07-12-2022 13:37:10.074002,"(3.5, 4.6, 4.420833333333333)","(16.0, 24.0, 22.603448275862068)","(8.0, 10.0, 9.634782608695652)","(3.0, 3.55, 3.4857142857142858)","(21.0, 32.0, 29.666666666666668)","(5.5, 6.8, 6.634146341463414)","(10.0, 13.5, 13.186274509803921)","(11.0, 12.5, 11.282608695652174)"
07-12-2022 13:37:11.402820,"(3.5, 4.6, 4.479245283018868)","(16.0, 23.0, 22.22222222222222)","(8.0, 10.0, 9.752380952380951)","(3.0, 3.55, 3.4857142857142858)","(21.0, 30.0, 29.666666666666668)","(5.5, 6.8, 6.634146341463414)","(10.0, 13.5, 13.152173913043478)","(11.0, 11.5, 11.282608695652174)"
07-12-2022 13:37:12.614027,"(3.5, 4.6, 4.54)","(16.0, 23.0, 21.866666666666667)","(8.0, 10.0, 9.6)","(3.0, 3.55, 3.5692307692307694)","(21.0, 30.0, 29.5)","(5.5, 6.8, 6.627777777777777)","(10.0, 13.5, 13.159574468085106)","(11.0, 11.5, 11.340425531914894)"
07-12-2022 13:37:13.740763,"(3.5, 4.6, 4.527272727272727)","(16.0, 22.0, 21.866666666666667)","(8.0, 10.0, 9.6)","(3.0, 3.6, 3.5692307692307694)","(21.0, 30.0, 29.5)","(5.5, 6.8, 6.627777777777777)","(10.0, 13.5, 13.159574468085106)","(11.0, 11.5, 11.340425531914894)"
07-12-2022 13:37:14.905944,"(3.5, 4.7, 4.516666666666667)","(16.0, 22.0, 21.35)","(8.0, 10.0, 9.866666666666667)","(3.0, 3.6, 3.591964285714286)","(21.0, 30.0, 29.8)","(5.5, 6.8, 6.571428571428571)","(10.0, 13.5, 13.029411764705882)","(11.0, 11.5, 11.346938775510203)"
07-12-2022 13:37:15.966892,"(3.5, 4.7, 4.5211538461538465)","(16.0, 22.0, 21.317073170731707)","(8.0, 10.0, 9.866666666666667)","(3.0, 3.6, 3.5927272727272728)","(21.0, 30.0, 28.666666666666668)","(5.5, 6.8, 6.582608695652174)","(10.0, 13.5, 12.673076923076923)","(11.0, 11.5, 11.352941176470589)"
07-12-2022 13:37:17.032728,"(3.5, 4.6, 4.475)","(16.0, 22.0, 21.6875)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.634)","(21.0, 29.0, 28.176470588235293)","(5.5, 6.8, 6.582608695652174)","(10.0, 13.0, 12.692307692307692)","(11.0, 11.5, 11.346938775510203)"
07-12-2022 13:37:18.198079,"(3.5, 4.6, 4.438709677419355)","(16.0, 22.0, 21.384615384615383)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.634)","(21.0, 29.0, 28.0)","(5.5, 6.8, 6.852173913043478)","(10.0, 13.0, 12.692307692307692)","(11.0, 11.5, 11.346938775510203)"
07-12-2022 13:37:19.378406,"(3.5, 4.6, 4.438709677419355)","(16.0, 22.0, 21.384615384615383)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.631818181818182)","(21.0, 29.0, 28.0)","(5.5, 7.0, 6.771428571428571)","(10.0, 13.0, 12.673076923076923)","(11.0, 11.5, 11.346938775510203)"
07-12-2022 13:37:20.588794,"(3.5, 4.5, 4.44)","(16.0, 23.0, 22.6046511627907)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.6045454545454545)","(21.0, 29.0, 27.952380952380953)","(5.5, 6.8, 6.6971428571428575)","(10.0, 13.0, 12.679245283018869)","(11.0, 11.5, 11.346938775510203)"
07-12-2022 13:37:21.780566,"(3.5, 4.5, 4.428571428571429)","(16.0, 23.0, 22.38235294117647)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.5999999999999996)","(21.0, 29.0, 27.952380952380953)","(5.5, 6.8, 6.690909090909091)","(10.0, 13.0, 12.679245283018869)","(11.0, 11.5, 11.634615384615385)"
07-12-2022 13:37:22.878851,"(3.5, 4.5, 4.419354838709678)","(16.0, 24.0, 22.8)","(8.0, 10.0, 9.963636363636363)","(3.0, 3.65, 3.5999999999999996)","(21.0, 29.0, 28.0)","(5.5, 6.8, 6.586666666666667)","(10.0, 13.0, 12.666666666666666)","(11.0, 12.0, 11.711538461538462)"
07-12-2022 13:37:23.969744,"(3.5, 4.5, 4.419354838709678)","(16.0, 24.0, 22.444444444444443)","(8.0, 10.0, 9.703225806451613)","(3.0, 3.65, 3.590909090909091)","(21.0, 29.0, 28.125)","(5.5, 6.8, 6.6)","(10.0, 13.0, 13.305555555555555)","(11.0, 12.0, 11.709677419354838)"
07-12-2022 13:37:25.122612,"(3.5, 4.5, 4.442857142857143)","(16.0, 24.0, 22.470588235294116)","(8.0, 10.0, 9.6)","(3.0, 3.6, 3.590909090909091)","(21.0, 29.0, 28.125)","(5.5, 6.8, 6.6)","(10.0, 13.5, 13.658536585365853)","(11.0, 12.0, 11.732142857142858)"
07-12-2022 13:37:26.399781,"(3.5, 4.5, 4.490322580645161)","(16.0, 24.0, 22.470588235294116)","(8.0, 10.0, 9.571428571428571)","(3.0, 3.6, 3.5846153846153848)","(21.0, 29.0, 28.125)","(5.5, 6.8, 6.613333333333333)","(10.0, 14.0, 13.613636363636363)","(11.0, 12.0, 11.709677419354838)"
07-12-2022 13:37:27.671513,"(3.5, 4.6, 4.505660377358491)","(17.0, 24.0, 22.375)","(8.0, 10.0, 9.585714285714285)","(3.1, 3.6, 3.594736842105263)","(21.0, 29.0, 28.0)","(5.5, 6.8, 6.628571428571429)","(10.0, 14.0, 13.613636363636363)","(9.0, 12.0, 11.6)"
07-12-2022 13:37:28.914696,"(3.5, 4.6, 4.505660377358491)","(17.0, 24.0, 22.375)","(8.0, 9.8, 9.457142857142857)","(3.1, 3.65, 3.59047619047619)","(21.0, 29.0, 27.923076923076923)","(5.5, 6.8, 6.62)","(10.0, 14.0, 13.613636363636363)","(9.0, 12.0, 11.732142857142858)"
07-12-2022 13:37:30.013457,"(3.5, 4.6, 4.505660377358491)","(17.0, 24.0, 22.375)","(8.0, 9.8, 9.457142857142857)","(3.1, 3.65, 3.594736842105263)","(21.0, 29.0, 27.833333333333332)","(5.5, 6.8, 6.605405405405405)","(10.0, 14.0, 13.595238095238095)","(9.0, 12.0, 11.571428571428571)"
07-12-2022 13:37:31.144909,"(3.5, 4.6, 4.507407407407407)","(17.0, 24.0, 22.266666666666666)","(8.0, 9.8, 9.488)","(3.1, 3.65, 3.5875)","(21.0, 29.0, 27.6)","(5.5, 6.8, 6.636363636363636)","(10.0, 14.0, 13.595238095238095)","(9.0, 12.0, 11.642857142857142)"
07-12-2022 13:37:32.316351,"(3.5, 4.6, 4.521875)","(17.0, 24.0, 22.20689655172414)","(8.0, 9.6, 9.5)","(3.1, 3.6, 3.555172413793103)","(21.0, 29.0, 27.8)","(5.5, 6.8, 6.581818181818181)","(10.0, 14.0, 13.818181818181818)","(9.0, 12.0, 11.232142857142858)"
