,Knights Cross,Urana Fernando,Mcivor Jack,Cookie Delight,Lala Santa,Prussian Spirit,Birdbrook,Red Hot Lady
11-01-2023 14:40:47.973362,"(14.0, 22.0, 21.428571428571427)","(10.0, 14.0, 13.25)","(31.0, 70.0, 60.625)","(2.6, 3.2, 3.0941176470588236)","(4.2, 5.3, 5.156521739130435)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.230769230769231)","(6.5, 9.4, 9.154545454545454)"
11-01-2023 14:40:49.124887,"(14.0, 22.0, 21.428571428571427)","(10.0, 14.0, 13.55)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.117391304347826)","(4.2, 5.3, 5.116666666666666)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.233333333333333)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:50.218615,"(14.0, 22.0, 21.4)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.2, 3.0833333333333335)","(4.2, 5.3, 5.2043478260869565)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:51.368088,"(14.0, 22.0, 21.875)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0428571428571427)","(4.2, 5.3, 5.296153846153846)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:52.477694,"(14.0, 22.0, 21.875)","(10.0, 14.0, 13.61111111111111)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0428571428571427)","(4.2, 5.4, 5.304)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:53.848713,"(14.0, 22.0, 21.875)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0428571428571427)","(4.2, 5.4, 5.304)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.154545454545454)"
11-01-2023 14:40:55.316925,"(14.0, 22.0, 23.333333333333332)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0310344827586206)","(4.2, 5.4, 5.304)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:56.693474,"(14.0, 24.0, 22.142857142857142)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0285714285714285)","(4.2, 5.4, 5.304)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.233333333333334)"
11-01-2023 14:40:57.987715,"(14.0, 23.0, 21.956521739130434)","(10.0, 14.0, 13.5)","(31.0, 70.0, 60.625)","(2.6, 3.1, 3.0285714285714285)","(4.2, 5.4, 5.304)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.115789473684211)"
11-01-2023 14:40:59.265595,"(14.0, 23.0, 21.666666666666668)","(10.0, 14.0, 13.61111111111111)","(31.0, 70.0, 57.72727272727273)","(2.6, 3.1, 3.033333333333333)","(4.2, 5.4, 5.288888888888889)","(7.0, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.115789473684211)"
11-01-2023 14:41:00.402867,"(15.0, 23.0, 21.666666666666668)","(10.0, 14.0, 13.5)","(31.0, 70.0, 57.72727272727273)","(2.6, 3.1, 3.033333333333333)","(4.4, 5.4, 5.33)","(7.5, 10.0, 9.544)","(6.0, 7.6, 7.247058823529412)","(6.5, 9.4, 9.200000000000001)"
11-01-2023 14:41:01.491211,"(15.0, 23.0, 21.666666666666668)","(10.0, 14.0, 13.5)","(31.0, 70.0, 57.72727272727273)","(2.6, 3.1, 3.039622641509434)","(4.4, 5.4, 5.40625)","(7.5, 10.0, 9.605263157894736)","(6.0, 7.6, 7.333333333333333)","(6.5, 9.4, 9.157894736842104)"
11-01-2023 14:41:02.636185,"(15.0, 23.0, 21.666666666666668)","(10.0, 14.0, 13.666666666666666)","(31.0, 70.0, 57.096774193548384)","(2.6, 3.1, 3.0403508771929824)","(4.4, 5.5, 5.371428571428572)","(7.5, 10.0, 9.733333333333334)","(6.0, 7.6, 7.330232558139535)","(6.5, 9.6, 9.4)"
11-01-2023 14:41:03.756142,"(15.0, 23.0, 21.62857142857143)","(10.0, 14.0, 13.833333333333334)","(31.0, 70.0, 57.096774193548384)","(2.6, 3.1, 3.0358490566037735)","(4.4, 5.4, 5.371428571428572)","(7.5, 9.8, 9.571428571428571)","(6.0, 7.6, 7.31)","(6.5, 9.6, 9.338461538461539)"
11-01-2023 14:41:04.929419,"(15.0, 23.0, 21.62857142857143)","(10.0, 15.0, 13.961538461538462)","(31.0, 70.0, 57.333333333333336)","(2.6, 3.1, 2.8400648648648645)","(4.4, 5.4, 5.383333333333333)","(7.5, 9.6, 9.577777777777778)","(6.0, 7.6, 7.453333333333333)","(6.5, 9.6, 9.35)"
11-01-2023 14:41:06.106340,"(15.0, 23.0, 21.62857142857143)","(10.0, 15.0, 14.217391304347826)","(31.0, 70.0, 58.38709677419355)","(2.6, 2.88, 2.8137499999999998)","(4.4, 5.5, 5.544444444444444)","(7.5, 9.8, 9.916666666666668)","(6.0, 7.6, 7.533333333333333)","(6.5, 9.6, 9.893333333333333)"
11-01-2023 14:41:07.292258,"(15.0, 23.0, 21.666666666666668)","(10.0, 15.0, 14.298245614035087)","(31.0, 70.0, 58.38709677419355)","(2.6, 2.82, 2.79376)","(4.4, 5.6, 5.610526315789473)","(7.5, 10.5, 10.021052631578948)","(6.0, 7.8, 7.585714285714285)","(6.5, 10.0, 10.371428571428572)"
11-01-2023 14:41:08.464234,"(15.0, 23.0, 21.81081081081081)","(10.0, 15.0, 14.307692307692308)","(31.0, 70.0, 58.38709677419355)","(2.6, 2.8, 2.774642857142857)","(4.4, 5.8, 5.610526315789473)","(7.5, 10.5, 9.944827586206896)","(6.0, 7.8, 7.613333333333333)","(6.5, 10.5, 10.159459459459459)"
11-01-2023 14:41:09.621641,"(15.0, 23.0, 21.81081081081081)","(10.0, 15.0, 14.307692307692308)","(31.0, 70.0, 58.125)","(2.6, 2.78, 2.7584810126582275)","(4.4, 5.8, 5.613333333333333)","(7.5, 10.5, 9.975000000000001)","(6.0, 7.8, 7.6461538461538465)","(6.5, 10.5, 10.16842105263158)"
11-01-2023 14:41:10.759807,"(15.0, 23.0, 21.76923076923077)","(10.0, 15.0, 14.4375)","(31.0, 70.0, 58.125)","(2.6, 2.76, 2.7488888888888887)","(4.4, 5.8, 5.613333333333333)","(7.5, 10.5, 9.975000000000001)","(6.0, 7.8, 7.709090909090909)","(6.5, 10.5, 10.211764705882354)"
11-01-2023 14:41:11.911546,"(15.0, 23.0, 21.76923076923077)","(10.0, 15.0, 14.4375)","(31.0, 70.0, 58.125)","(2.6, 2.76, 2.756923076923077)","(4.4, 5.8, 5.613333333333333)","(7.5, 10.5, 9.944827586206896)","(6.0, 7.8, 7.773333333333333)","(6.5, 10.5, 10.211764705882354)"
11-01-2023 14:41:13.012297,"(15.0, 23.0, 21.76923076923077)","(10.0, 15.0, 14.428571428571429)","(31.0, 70.0, 58.26086956521739)","(2.6, 2.78, 2.760851063829787)","(4.4, 5.8, 5.610526315789473)","(7.5, 10.5, 9.927272727272728)","(6.0, 8.0, 7.785714285714286)","(6.5, 10.5, 10.159459459459459)"
11-01-2023 14:41:14.128017,"(15.0, 23.0, 22.11111111111111)","(10.0, 14.5, 14.470588235294118)","(31.0, 70.0, 58.26086956521739)","(2.6, 2.78, 2.7779310344827586)","(4.4, 5.8, 5.633333333333333)","(7.5, 10.5, 9.975000000000001)","(6.0, 8.0, 7.806451612903226)","(6.5, 10.5, 10.191176470588236)"
11-01-2023 14:41:15.566621,"(15.0, 23.0, 22.11111111111111)","(10.0, 14.5, 14.108695652173914)","(31.0, 70.0, 58.26086956521739)","(2.6, 2.78, 2.7969491525423726)","(4.4, 5.7, 5.613333333333333)","(7.5, 10.5, 9.870000000000001)","(6.0, 8.0, 7.806451612903226)","(6.5, 10.5, 10.36)"
11-01-2023 14:41:17.750641,"(15.0, 23.0, 22.03448275862069)","(10.0, 14.5, 14.185714285714285)","(31.0, 70.0, 59.03846153846154)","(2.6, 2.8, 2.7955371900826447)","(4.4, 5.8, 5.633333333333333)","(7.5, 10.5, 9.856)","(6.0, 8.0, 7.806451612903226)","(6.5, 10.5, 10.36)"
11-01-2023 14:41:19.104549,"(15.0, 23.0, 22.51851851851852)","(10.0, 14.5, 14.454545454545455)","(31.0, 70.0, 57.94117647058823)","(2.6, 2.8, 2.6525000000000003)","(4.4, 5.7, 5.792)","(7.5, 10.5, 10.217391304347826)","(6.0, 8.0, 8.018181818181818)","(6.5, 10.5, 10.575)"
11-01-2023 14:41:20.492862,"(15.0, 23.0, 22.51851851851852)","(10.0, 14.5, 14.15)","(31.0, 65.0, 57.17391304347826)","(2.6, 2.66, 2.6750000000000003)","(4.4, 5.9, 5.8578947368421055)","(7.5, 10.5, 10.192307692307692)","(6.0, 8.2, 8.05185185185185)","(6.5, 11.0, 10.71875)"
11-01-2023 14:41:21.809934,"(15.0, 23.0, 22.56)","(10.0, 14.5, 14.166666666666666)","(31.0, 65.0, 56.81818181818182)","(2.6, 2.68, 2.695161290322581)","(4.4, 5.9, 5.955555555555556)","(7.5, 10.5, 10.11111111111111)","(6.0, 8.2, 8.164285714285715)","(6.5, 11.0, 10.682926829268293)"
11-01-2023 14:41:23.054062,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.384615384615385)","(31.0, 65.0, 56.52173913043478)","(2.6, 2.7, 2.631764705882353)","(4.4, 6.0, 5.955555555555556)","(7.5, 10.5, 10.0625)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.717948717948717)"
11-01-2023 14:41:24.303165,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.384615384615385)","(31.0, 65.0, 56.52173913043478)","(2.6, 2.64, 2.6575)","(4.4, 6.0, 5.955555555555556)","(7.5, 10.5, 10.089655172413794)","(6.0, 8.4, 8.266666666666667)","(6.5, 11.0, 10.8)"
11-01-2023 14:41:25.431075,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.321428571428571)","(31.0, 65.0, 56.52173913043478)","(2.6, 2.66, 2.6545454545454548)","(4.4, 6.0, 5.955555555555556)","(7.5, 10.5, 10.047058823529412)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.8)"
11-01-2023 14:41:26.648661,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.261904761904763)","(31.0, 65.0, 56.81818181818182)","(2.6, 2.66, 2.648888888888889)","(4.4, 6.0, 5.969230769230769)","(7.5, 10.5, 10.047058823529412)","(6.0, 8.4, 8.35)","(6.5, 11.0, 10.717948717948717)"
11-01-2023 14:41:27.940433,"(15.0, 23.0, 22.647058823529413)","(10.0, 14.5, 14.261904761904763)","(31.0, 65.0, 56.81818181818182)","(2.5, 2.66, 2.652727272727273)","(4.4, 6.0, 6.0285714285714285)","(7.5, 10.5, 10.089655172413794)","(6.0, 8.4, 8.243478260869566)","(7.0, 11.0, 10.766666666666666)"
11-01-2023 14:41:29.265639,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.321428571428571)","(31.0, 65.0, 56.52173913043478)","(2.5, 2.66, 2.6276190476190475)","(4.4, 6.2, 5.941666666666666)","(7.5, 10.5, 10.089655172413794)","(6.0, 8.4, 8.311111111111112)","(7.0, 11.0, 10.820512820512821)"
11-01-2023 14:41:30.592787,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.321428571428571)","(31.0, 65.0, 57.142857142857146)","(2.5, 2.66, 2.626666666666667)","(4.4, 6.0, 5.941666666666666)","(7.5, 10.5, 10.047058823529412)","(6.0, 8.4, 8.311111111111112)","(7.0, 11.0, 10.717948717948717)"
11-01-2023 14:41:31.887355,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.321428571428571)","(31.0, 65.0, 57.142857142857146)","(2.5, 2.66, 2.610625)","(4.4, 6.0, 5.95)","(7.5, 10.5, 10.047058823529412)","(6.0, 8.4, 8.392)","(7.0, 11.0, 10.583333333333334)"
11-01-2023 14:41:33.167895,"(15.0, 23.0, 22.57894736842105)","(10.0, 14.5, 14.321428571428571)","(31.0, 65.0, 57.142857142857146)","(2.5, 2.62, 2.610625)","(4.4, 6.0, 5.939130434782609)","(7.5, 10.5, 10.048387096774194)","(6.0, 8.6, 8.381818181818181)","(7.0, 11.0, 10.565217391304348)"
11-01-2023 14:41:34.436059,"(15.0, 23.0, 22.625)","(10.0, 14.5, 13.981481481481481)","(31.0, 65.0, 60.0)","(2.5, 2.62, 2.592)","(4.4, 6.0, 5.939130434782609)","(7.5, 10.5, 9.953658536585367)","(6.0, 8.6, 8.37142857142857)","(7.0, 11.0, 10.95)"
11-01-2023 14:41:35.737264,"(15.0, 23.0, 22.625)","(10.0, 14.5, 13.981481481481481)","(31.0, 65.0, 60.0)","(2.5, 2.6, 2.597391304347826)","(4.4, 6.0, 5.939130434782609)","(7.5, 10.5, 9.965789473684211)","(6.0, 8.6, 8.52)","(7.0, 11.0, 10.818181818181818)"
11-01-2023 14:41:37.387029,"(16.0, 23.0, 22.555555555555557)","(11.0, 14.5, 14.15)","(31.0, 65.0, 58.333333333333336)","(2.45, 2.6, 2.5974285714285714)","(4.8, 6.0, 5.939130434782609)","(7.5, 10.5, 9.996875000000001)","(6.5, 8.6, 8.52)","(7.5, 11.0, 10.818181818181818)"
11-01-2023 14:41:38.659739,"(16.0, 23.0, 22.555555555555557)","(11.0, 14.5, 14.15)","(31.0, 65.0, 58.333333333333336)","(2.45, 2.6, 2.6060377358490565)","(4.8, 6.0, 5.941666666666666)","(7.5, 10.5, 9.98918918918919)","(6.5, 8.6, 8.529411764705882)","(7.5, 11.0, 10.761904761904763)"
11-01-2023 14:41:39.860821,"(16.0, 23.0, 22.555555555555557)","(11.0, 14.5, 14.088235294117647)","(31.0, 65.0, 62.5)","(2.45, 2.62, 2.6062857142857143)","(4.8, 6.0, 5.941666666666666)","(7.5, 10.5, 9.97948717948718)","(6.5, 8.6, 8.529411764705882)","(7.5, 11.0, 10.678571428571429)"
11-01-2023 14:41:41.179460,"(16.0, 23.0, 22.625)","(11.0, 14.5, 13.676470588235293)","(31.0, 65.0, 60.0)","(2.45, 2.62, 2.6035897435897435)","(4.8, 6.0, 5.968)","(7.5, 10.5, 9.97948717948718)","(6.5, 8.6, 8.472727272727273)","(7.5, 11.0, 10.542857142857143)"
11-01-2023 14:41:42.382215,"(16.0, 23.0, 22.526315789473685)","(11.0, 14.5, 14.075757575757576)","(31.0, 65.0, 57.5)","(2.45, 2.62, 2.602666666666667)","(4.8, 6.0, 5.908333333333333)","(7.5, 10.5, 10.003225806451614)","(6.5, 8.6, 8.5)","(7.5, 11.0, 10.5)"
11-01-2023 14:41:43.562786,"(16.0, 23.0, 22.416666666666668)","(11.0, 14.5, 14.075757575757576)","(31.0, 65.0, 55.4)","(2.45, 2.62, 2.6116883116883116)","(4.8, 6.2, 5.933333333333334)","(7.5, 10.5, 9.975000000000001)","(6.5, 8.8, 8.529411764705882)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 14:41:44.929249,"(16.0, 23.0, 22.153846153846153)","(11.0, 14.5, 14.1)","(31.0, 65.0, 55.4)","(2.45, 2.62, 2.604)","(4.8, 6.2, 5.933333333333334)","(7.5, 10.5, 9.975)","(6.5, 8.6, 8.447058823529412)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 14:41:46.232021,"(16.0, 23.0, 22.153846153846153)","(11.0, 14.5, 13.94)","(31.0, 65.0, 55.625)","(2.45, 2.62, 2.604)","(4.8, 6.2, 5.946666666666666)","(7.5, 10.0, 9.975)","(6.5, 8.8, 8.421052631578947)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 14:41:47.389224,"(16.0, 23.0, 22.2)","(11.0, 14.5, 13.94)","(31.0, 65.0, 55.625)","(2.45, 2.62, 2.604)","(4.8, 6.2, 5.933333333333334)","(7.5, 10.0, 8.823794212218651)","(6.5, 8.8, 8.395348837209301)","(7.5, 11.0, 10.571428571428571)"
11-01-2023 14:41:48.646920,"(16.0, 23.0, 22.2)","(11.0, 14.5, 13.891304347826086)","(31.0, 65.0, 55.4)","(2.45, 2.62, 2.626086956521739)","(4.8, 6.2, 6.097142857142857)","(7.5, 9.0, 8.263636363636364)","(6.5, 8.8, 8.636363636363637)","(7.5, 11.0, 10.857142857142858)"
11-01-2023 14:41:49.856352,"(16.0, 23.0, 22.75)","(11.0, 14.5, 14.4)","(31.0, 65.0, 55.4)","(2.45, 2.64, 2.649387755102041)","(4.8, 6.4, 6.162962962962963)","(7.5, 8.4, 8.2)","(6.5, 9.0, 8.766666666666666)","(7.5, 11.0, 10.866666666666667)"
11-01-2023 14:41:50.983029,"(16.0, 23.0, 22.75)","(11.0, 14.5, 14.4)","(31.0, 65.0, 55.4)","(2.45, 2.66, 2.649387755102041)","(4.8, 6.2, 6.140740740740741)","(7.5, 8.4, 7.938461538461539)","(6.5, 9.0, 8.62857142857143)","(7.5, 11.5, 10.916666666666666)"
11-01-2023 14:41:52.154012,"(16.0, 23.0, 22.75)","(11.0, 15.0, 14.5)","(31.0, 65.0, 55.4)","(2.45, 2.68, 2.668774193548387)","(4.8, 6.4, 6.140740740740741)","(7.5, 8.4, 7.909090909090909)","(6.5, 8.8, 8.542857142857143)","(7.5, 11.5, 10.87037037037037)"
11-01-2023 14:41:53.414913,"(16.0, 24.0, 23.857142857142858)","(11.0, 15.0, 14.310344827586206)","(31.0, 65.0, 55.625)","(2.45, 2.68, 2.669387755102041)","(4.8, 6.4, 6.131034482758621)","(7.5, 8.2, 8.04)","(6.5, 8.8, 8.472727272727273)","(7.5, 11.5, 10.846153846153847)"
11-01-2023 14:41:54.562883,"(16.0, 24.0, 23.857142857142858)","(11.0, 15.0, 14.28125)","(31.0, 65.0, 55.625)","(2.45, 2.68, 2.6622222222222223)","(4.8, 6.4, 6.168888888888889)","(7.5, 8.2, 8.138028169014085)","(6.5, 8.8, 8.514285714285714)","(7.5, 11.5, 10.951612903225806)"
11-01-2023 14:41:55.771396,"(16.0, 25.0, 24.11111111111111)","(11.0, 14.5, 14.19047619047619)","(31.0, 65.0, 55.625)","(2.45, 2.68, 2.67)","(4.8, 6.4, 6.188888888888889)","(7.5, 8.2, 8.114754098360654)","(6.5, 8.6, 8.725000000000001)","(7.5, 11.5, 11.0)"
11-01-2023 14:41:56.930082,"(16.0, 24.0, 23.833333333333332)","(11.0, 15.0, 14.162650602409638)","(31.0, 65.0, 57.5)","(2.45, 2.7, 2.6733333333333333)","(4.8, 6.2, 6.130769230769231)","(7.5, 8.2, 8.094117647058823)","(6.5, 8.8, 8.457142857142857)","(7.5, 11.5, 10.970588235294118)"
11-01-2023 14:41:58.108012,"(16.0, 24.0, 23.846153846153847)","(11.0, 14.5, 14.068181818181818)","(31.0, 65.0, 56.92307692307692)","(2.45, 2.7, 2.685)","(4.8, 6.2, 6.052631578947368)","(7.5, 8.4, 8.114285714285714)","(6.5, 8.8, 8.542857142857143)","(7.5, 11.5, 10.863636363636363)"
11-01-2023 14:41:59.418220,"(16.0, 24.0, 23.846153846153847)","(11.0, 14.5, 13.5625)","(31.0, 65.0, 56.92307692307692)","(2.45, 2.72, 2.6752000000000002)","(4.8, 6.2, 6.088)","(7.5, 8.4, 8.225)","(6.5, 8.8, 8.625641025641027)","(7.5, 11.5, 10.817073170731707)"
11-01-2023 14:42:00.702154,"(16.0, 24.0, 22.666666666666668)","(11.0, 14.0, 13.620689655172415)","(31.0, 65.0, 57.82608695652174)","(2.45, 2.68, 2.6881967213114755)","(4.8, 6.2, 6.14375)","(7.5, 8.4, 8.1625)","(6.5, 8.8, 8.46857142857143)","(7.5, 11.5, 10.628205128205128)"
11-01-2023 14:42:01.871771,"(16.0, 25.0, 22.666666666666668)","(11.0, 14.0, 13.620689655172415)","(31.0, 65.0, 57.82608695652174)","(2.35, 2.7, 2.6992307692307693)","(4.8, 6.2, 6.13939393939394)","(7.5, 8.4, 8.217142857142857)","(6.5, 8.8, 8.472727272727273)","(7.5, 11.5, 10.642857142857142)"
11-01-2023 14:42:03.217356,"(16.0, 25.0, 22.857142857142858)","(11.0, 14.0, 13.333333333333334)","(31.0, 65.0, 55.21739130434783)","(2.35, 2.7, 2.7156521739130435)","(4.8, 6.2, 6.113513513513514)","(7.5, 8.4, 8.235897435897437)","(6.5, 8.8, 8.466666666666667)","(7.5, 11.0, 10.56)"
11-01-2023 14:42:04.478367,"(16.0, 25.0, 22.857142857142858)","(11.0, 14.0, 13.333333333333334)","(31.0, 65.0, 55.21739130434783)","(2.35, 2.72, 2.7164044943820227)","(4.8, 6.2, 6.140540540540541)","(7.5, 8.4, 8.275)","(6.5, 8.6, 8.466666666666667)","(7.5, 11.0, 10.521739130434783)"
11-01-2023 14:42:05.691279,"(16.0, 23.0, 22.666666666666668)","(11.0, 14.0, 13.258064516129032)","(31.0, 65.0, 54.77272727272727)","(2.35, 2.72, 2.7164044943820227)","(4.8, 6.2, 6.140540540540541)","(7.5, 8.4, 8.275)","(6.5, 8.6, 8.466666666666667)","(7.5, 11.0, 10.521739130434783)"
11-01-2023 14:42:06.853680,"(16.0, 23.0, 22.8)","(11.0, 14.0, 13.733333333333333)","(31.0, 65.0, 55.0)","(2.35, 2.74, 2.721935483870968)","(4.8, 6.2, 6.131578947368421)","(7.5, 8.4, 8.249056603773585)","(6.5, 8.6, 8.44)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:07.976976,"(16.0, 23.0, 22.8)","(11.0, 13.5, 13.409090909090908)","(31.0, 65.0, 54.77272727272727)","(2.35, 2.74, 2.7304000000000004)","(4.8, 6.2, 6.064)","(7.5, 8.4, 8.23157894736842)","(6.5, 8.6, 8.430769230769231)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:09.129700,"(16.0, 23.0, 22.8)","(11.0, 13.5, 13.211267605633802)","(31.0, 65.0, 54.77272727272727)","(2.35, 2.74, 2.7304000000000004)","(4.8, 6.2, 6.086666666666667)","(7.5, 8.4, 8.253846153846155)","(6.5, 8.6, 8.411428571428571)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:10.365215,"(16.0, 23.0, 22.8)","(11.0, 14.0, 13.243243243243244)","(31.0, 65.0, 54.77272727272727)","(2.35, 2.74, 2.7304000000000004)","(4.8, 6.2, 6.086666666666667)","(7.5, 8.4, 8.253846153846155)","(6.5, 8.6, 8.411428571428571)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:11.693990,"(16.0, 23.0, 22.8)","(11.0, 14.0, 13.18840579710145)","(31.0, 65.0, 58.75)","(2.35, 2.74, 2.728679245283019)","(4.8, 6.2, 6.102857142857143)","(7.5, 8.4, 8.218867924528302)","(6.5, 8.6, 8.233333333333333)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:12.963650,"(16.0, 23.0, 22.8)","(11.0, 14.0, 13.18840579710145)","(31.0, 65.0, 58.18181818181818)","(2.35, 2.74, 2.7506666666666666)","(4.8, 6.2, 6.045454545454546)","(7.5, 8.4, 8.248888888888889)","(6.5, 8.6, 8.252173913043478)","(7.5, 11.0, 10.363636363636363)"
11-01-2023 14:42:14.186985,"(16.0, 23.0, 22.8)","(11.0, 14.0, 13.18840579710145)","(31.0, 65.0, 58.07692307692308)","(2.35, 2.76, 2.730967741935484)","(4.8, 6.2, 6.353913043478261)","(7.5, 8.4, 8.311111111111112)","(6.5, 8.6, 8.285714285714285)","(7.5, 11.0, 9.816666666666666)"
11-01-2023 14:42:15.454197,"(16.0, 23.0, 22.8)","(11.0, 14.5, 14.254545454545454)","(31.0, 65.0, 58.07692307692308)","(2.35, 2.74, 2.730769230769231)","(4.8, 6.4, 6.363888888888889)","(7.5, 8.4, 8.244897959183673)","(6.5, 8.4, 8.341176470588236)","(7.5, 10.0, 9.72)"
11-01-2023 14:42:16.619823,"(16.0, 23.0, 22.444444444444443)","(11.0, 15.0, 14.590909090909092)","(31.0, 65.0, 57.5)","(2.35, 2.74, 2.732258064516129)","(4.8, 6.4, 6.361643835616439)","(7.5, 8.4, 8.272340425531915)","(6.5, 8.4, 8.363636363636363)","(7.5, 9.8, 9.610344827586207)"
11-01-2023 14:42:17.969459,"(17.0, 23.0, 22.444444444444443)","(11.0, 15.0, 14.6875)","(31.0, 65.0, 58.07692307692308)","(2.35, 2.74, 2.732258064516129)","(4.8, 6.4, 6.361643835616439)","(7.0, 8.4, 8.336842105263159)","(6.5, 8.4, 8.363636363636363)","(7.5, 10.0, 9.620338983050846)"
11-01-2023 14:42:19.117523,"(17.0, 23.0, 22.307692307692307)","(11.0, 15.0, 14.6875)","(31.0, 65.0, 58.25)","(2.35, 2.72, 2.716)","(4.8, 6.4, 6.382089552238806)","(7.0, 8.4, 8.336842105263159)","(6.5, 8.4, 8.371428571428572)","(7.5, 10.0, 9.666666666666666)"
11-01-2023 14:42:20.371947,"(17.0, 23.0, 22.307692307692307)","(11.0, 15.0, 14.6875)","(31.0, 65.0, 58.25)","(2.35, 2.72, 2.716)","(5.0, 6.4, 6.382089552238806)","(7.0, 8.4, 8.261224489795918)","(6.5, 8.4, 8.371428571428572)","(7.5, 9.8, 9.62)"
11-01-2023 14:42:21.786933,"(17.0, 23.0, 22.307692307692307)","(11.0, 15.0, 14.928571428571429)","(31.0, 65.0, 57.85714285714286)","(2.35, 2.72, 2.7182733812949644)","(5.0, 6.4, 6.37887323943662)","(7.0, 8.4, 8.221052631578948)","(6.5, 8.4, 8.36)","(7.5, 9.8, 9.625)"
11-01-2023 14:42:23.149293,"(17.0, 23.0, 22.266666666666666)","(11.0, 15.0, 14.954545454545455)","(31.0, 65.0, 57.85714285714286)","(2.35, 2.72, 2.7182857142857144)","(5.0, 6.4, 6.389552238805971)","(7.0, 8.4, 8.261224489795918)","(6.5, 8.4, 8.156521739130435)","(7.5, 9.8, 9.633333333333333)"
11-01-2023 14:42:24.746558,"(17.0, 23.0, 22.833333333333332)","(11.0, 15.0, 14.928571428571429)","(31.0, 65.0, 58.25)","(2.35, 2.72, 2.718235294117647)","(5.0, 6.4, 6.389552238805971)","(7.0, 8.4, 8.261224489795918)","(6.5, 8.4, 8.156521739130435)","(7.5, 9.8, 9.657142857142857)"
11-01-2023 14:42:26.092046,"(17.0, 23.0, 22.833333333333332)","(11.0, 15.0, 14.928571428571429)","(31.0, 65.0, 58.25)","(2.35, 2.72, 2.718235294117647)","(5.0, 6.4, 6.290909090909091)","(7.0, 8.4, 8.253333333333332)","(6.5, 8.4, 8.189473684210526)","(7.5, 9.8, 9.633333333333333)"
11-01-2023 14:42:27.390795,"(17.0, 24.0, 22.416666666666668)","(11.0, 15.0, 14.928571428571429)","(31.0, 65.0, 58.25)","(2.35, 2.72, 2.718248175182482)","(5.0, 6.4, 6.290909090909091)","(7.0, 8.4, 8.253333333333332)","(6.5, 8.4, 8.189473684210526)","(7.5, 9.8, 9.633333333333333)"
11-01-2023 14:42:28.648250,"(17.0, 24.0, 22.384615384615383)","(11.0, 15.0, 14.954545454545455)","(31.0, 65.0, 57.85714285714286)","(2.35, 2.72, 2.718248175182482)","(5.0, 6.2, 6.251162790697674)","(7.0, 8.4, 8.266666666666666)","(6.5, 8.4, 8.15)","(7.5, 9.8, 9.716666666666667)"
