,River Rouge,Goldstar Randal,Adobe Kid,Lets Party,Know Expense,Opawa Warrior,Opawa Hugo,Goldstar Kenzie
06-01-2023 10:38:53.423134,"(10.0, 20.0, 16.25)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 10.700000000000001)","(10.0, 20.0, 14.535714285714285)","(7.5, 12.5, 10.1)","(3.0, 3.4, 3.048)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:54.558600,"(10.0, 20.0, 16.25)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 10.700000000000001)","(10.0, 20.0, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.4, 3.048)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:55.695886,"(10.0, 20.0, 16.25)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.4, 3.0144444444444445)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:56.816488,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.45, 3.0144444444444445)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:57.953993,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.45, 3.0144444444444445)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:59.047340,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.45, 3.048)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:39:00.157726,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.4, 3.048)","(2.4, 2.68, 2.6114285714285717)","(41.0, 360.0, 201.0)"
06-01-2023 10:39:01.276022,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.4, 3.048)","(2.4, 2.68, 2.6676470588235297)","(41.0, 360.0, 201.0)"
06-01-2023 10:39:02.254530,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 14.357142857142858)","(7.5, 12.0, 10.1)","(3.0, 3.4, 3.0144444444444445)","(2.4, 2.68, 2.62)","(41.0, 360.0, 201.0)"
06-01-2023 10:39:03.226263,"(10.0, 21.0, 13.444444444444445)","(13.0, 38.0, 34.58333333333333)","(8.5, 14.5, 10.700000000000001)","(10.0, 19.5, 15.5)","(7.5, 12.0, 10.1)","(3.0, 3.45, 3.05)","(2.4, 2.68, 2.62)","(41.0, 360.0, 200.0)"
06-01-2023 10:39:04.189941,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.0)","(7.5, 12.0, 11.2)","(3.0, 3.45, 3.296)","(2.4, 2.68, 2.62)","(41.0, 360.0, 108.0)"
06-01-2023 10:39:05.165216,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 9.285714285714286)","(3.0, 3.4, 3.3466666666666667)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:06.190964,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 9.285714285714286)","(3.0, 3.4, 3.1142857142857143)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:07.207623,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 9.285714285714286)","(3.0, 3.4, 3.093)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:08.228148,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 9.285714285714286)","(3.0, 3.45, 3.144)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:09.233198,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 9.285714285714286)","(3.0, 3.45, 3.0184615384615383)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:10.215966,"(10.0, 21.0, 13.5625)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.566666666666666)","(10.0, 19.5, 15.233333333333334)","(7.5, 12.5, 8.409090909090908)","(3.0, 3.45, 2.988)","(2.4, 2.68, 2.62)","(41.0, 380.0, 108.0)"
06-01-2023 10:39:11.189447,"(10.0, 21.0, 14.0)","(13.0, 40.0, 35.5)","(8.5, 14.5, 10.966666666666667)","(10.0, 19.5, 14.884615384615383)","(7.5, 12.5, 9.5)","(3.0, 3.1, 2.988)","(2.4, 2.68, 2.62)","(41.0, 380.0, 110.0)"
06-01-2023 10:39:12.137546,"(10.0, 21.0, 14.0)","(13.0, 40.0, 35.5)","(8.5, 14.5, 10.966666666666667)","(10.0, 19.5, 15.75)","(7.5, 12.5, 9.5)","(3.0, 3.1, 2.988)","(2.4, 2.68, 2.62)","(41.0, 390.0, 112.0)"
06-01-2023 10:39:13.089507,"(10.0, 21.0, 14.0)","(13.0, 40.0, 35.5)","(8.5, 14.5, 10.966666666666667)","(10.0, 19.5, 14.884615384615383)","(7.5, 12.5, 9.5)","(3.0, 3.1, 2.988)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:14.090406,"(10.0, 21.0, 13.61111111111111)","(13.0, 40.0, 35.5)","(8.5, 14.5, 11.2)","(10.0, 19.5, 15.214285714285715)","(7.5, 13.0, 10.2)","(3.0, 3.1, 2.988)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:15.106406,"(10.0, 21.0, 13.176470588235293)","(13.0, 40.0, 34.375)","(8.5, 14.5, 10.375)","(10.0, 19.5, 14.884615384615383)","(7.5, 15.0, 11.4)","(3.0, 3.1, 3.01)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:16.109838,"(10.0, 21.0, 13.0)","(13.0, 44.0, 22.8)","(8.0, 14.5, 10.375)","(10.0, 19.5, 14.884615384615383)","(8.0, 14.0, 11.4)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:17.125603,"(10.0, 21.0, 13.533333333333333)","(13.0, 42.0, 35.875)","(8.0, 14.5, 10.375)","(10.0, 19.5, 14.884615384615383)","(8.0, 14.0, 11.4)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:18.107243,"(10.0, 21.0, 13.533333333333333)","(13.0, 42.0, 35.875)","(8.0, 14.5, 10.375)","(10.0, 19.5, 14.884615384615383)","(8.0, 14.0, 11.4)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:19.137105,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.5)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.5)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.596)","(41.0, 400.0, 328.0)"
06-01-2023 10:39:20.128697,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.5)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.5)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.596)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:21.090300,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.5)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.5)","(3.0, 3.15, 3.01)","(2.4, 2.68, 2.596)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:22.053896,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 13.1)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.3)","(3.0, 3.2, 3.0700000000000003)","(2.4, 2.68, 2.6683333333333334)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:23.005857,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 13.1)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.3)","(3.0, 3.2, 3.0700000000000003)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:24.020123,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 13.1)","(10.0, 19.5, 13.2)","(8.0, 14.0, 11.55)","(3.0, 3.2, 3.122)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:25.052050,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 12.92)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.566666666666666)","(3.0, 3.2, 3.122)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:26.021907,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 12.92)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.566666666666666)","(3.0, 3.2, 3.122)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:27.061673,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 12.92)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.566666666666666)","(3.0, 3.2, 3.01)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:28.059095,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 12.92)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.566666666666666)","(3.0, 3.2, 3.01)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:29.090418,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 12.92)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.833333333333334)","(3.0, 3.2, 3.038)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:30.087003,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.4)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.833333333333334)","(3.0, 3.15, 3.038)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:31.080686,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.4)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.833333333333334)","(3.0, 3.15, 3.038)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:32.044776,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 11.4)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.833333333333334)","(3.0, 3.15, 3.08)","(2.4, 2.68, 2.6692307692307695)","(41.0, 400.0, 364.0)"
06-01-2023 10:39:33.042198,"(10.0, 20.0, 16.5)","(13.0, 42.0, 30.0)","(8.0, 14.0, 13.325)","(10.0, 19.5, 13.2)","(8.0, 14.5, 10.566666666666666)","(3.0, 3.2, 3.08)","(2.4, 2.68, 2.668947368421053)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:34.095905,"(10.0, 21.0, 13.533333333333333)","(13.0, 42.0, 39.55)","(8.0, 14.0, 13.4)","(10.0, 19.5, 14.219999999999999)","(8.0, 14.5, 11.45)","(3.0, 3.2, 3.08)","(2.4, 2.68, 2.668947368421053)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:35.132053,"(10.0, 21.0, 13.470588235294118)","(13.0, 42.0, 39.55)","(8.0, 14.5, 11.65)","(10.0, 19.5, 12.445454545454545)","(8.0, 14.5, 11.45)","(3.0, 3.2, 3.08)","(2.4, 2.68, 2.668947368421053)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:36.238570,"(10.0, 21.0, 13.470588235294118)","(13.0, 42.0, 39.55)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 14.326666666666668)","(8.0, 14.5, 11.45)","(3.0, 3.2, 3.08)","(2.4, 2.68, 2.668947368421053)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:37.314038,"(10.0, 21.0, 13.4)","(13.0, 42.0, 38.5)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 12.445454545454545)","(8.0, 14.5, 13.24)","(3.0, 3.2, 3.157)","(2.4, 2.68, 2.62)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:38.359947,"(10.0, 21.0, 14.666666666666666)","(13.0, 42.0, 38.5)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.24)","(3.0, 3.25, 3.157)","(2.4, 2.68, 2.62)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:39.437680,"(10.0, 21.0, 15.242424242424242)","(13.0, 42.0, 37.916666666666664)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.24)","(3.0, 3.25, 3.157)","(2.4, 2.68, 2.62)","(41.0, 400.0, 355.0)"
06-01-2023 10:39:40.499718,"(10.0, 21.0, 15.411764705882353)","(13.0, 42.0, 37.916666666666664)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 11.74)","(8.0, 14.5, 12.925)","(3.0, 3.25, 3.476470588235294)","(2.4, 2.68, 2.62)","(41.0, 400.0, 280.0)"
06-01-2023 10:39:41.587330,"(10.0, 21.0, 15.411764705882353)","(13.0, 42.0, 38.5)","(8.0, 14.5, 12.71875)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.2)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:42.674150,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 33.833333333333336)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.2)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:43.718513,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 33.833333333333336)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.2)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:44.763854,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 33.833333333333336)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 14.5, 13.2)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:45.764840,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 33.833333333333336)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 15.5, 12.285714285714285)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:46.754289,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 33.833333333333336)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 15.5, 12.333333333333332)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.62)","(41.0, 400.0, 220.0)"
06-01-2023 10:39:47.736414,"(10.0, 20.0, 17.763157894736842)","(13.0, 42.0, 32.2)","(8.0, 14.5, 12.307692307692308)","(10.0, 19.5, 11.74)","(8.0, 14.5, 12.333333333333332)","(3.0, 3.5, 3.425)","(2.4, 2.68, 2.59)","(41.0, 400.0, 280.0)"
06-01-2023 10:39:48.719360,"(10.0, 20.0, 14.285714285714285)","(13.0, 42.0, 24.857142857142858)","(8.0, 14.5, 10.571428571428571)","(10.0, 19.5, 12.784615384615385)","(8.0, 14.5, 10.299999999999999)","(3.0, 3.5, 3.4558823529411766)","(2.4, 2.68, 2.6350000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:49.700610,"(10.0, 20.0, 14.375)","(13.0, 42.0, 24.857142857142858)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 14.5, 10.299999999999999)","(3.0, 3.5, 3.38)","(2.4, 2.68, 2.608)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:50.722713,"(10.0, 20.0, 14.375)","(13.0, 42.0, 24.857142857142858)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 14.5, 10.299999999999999)","(3.0, 3.5, 3.38)","(2.4, 2.68, 2.608)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:51.743436,"(10.0, 20.0, 14.375)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 14.5, 10.299999999999999)","(3.0, 3.5, 3.38)","(2.4, 2.68, 2.582222222222222)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:52.877310,"(10.0, 20.0, 14.375)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 14.5, 10.85)","(3.0, 3.5, 3.3692307692307693)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:53.887168,"(10.0, 20.0, 14.375)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 13.5, 10.85)","(3.0, 3.45, 3.3692307692307693)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:54.870463,"(10.0, 20.0, 14.0)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 13.5, 9.083333333333332)","(3.0, 3.45, 3.333333333333333)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:55.860213,"(10.0, 20.0, 14.0)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 12.784615384615385)","(8.0, 13.5, 9.083333333333332)","(3.0, 3.45, 3.392857142857143)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:56.864311,"(10.0, 20.0, 14.375)","(13.0, 42.0, 27.6)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 16.38214285714286)","(8.0, 13.5, 8.788888888888888)","(3.0, 3.95, 3.361904761904762)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:57.840227,"(10.0, 20.0, 14.375)","(13.0, 42.0, 22.8)","(8.0, 14.0, 12.333333333333334)","(10.0, 19.5, 16.38214285714286)","(8.0, 13.5, 8.788888888888888)","(3.0, 3.95, 3.3785714285714286)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:58.911208,"(10.0, 20.0, 14.0)","(13.0, 42.0, 22.363636363636363)","(8.0, 14.0, 10.666666666666666)","(10.0, 19.5, 15.428571428571429)","(8.0, 13.5, 10.0)","(3.0, 3.85, 3.3642857142857143)","(2.4, 2.66, 2.5725000000000002)","(41.0, 400.0, 310.0)"
06-01-2023 10:39:59.987519,"(10.0, 19.5, 16.09090909090909)","(13.0, 42.0, 23.333333333333332)","(8.0, 14.0, 10.666666666666666)","(10.0, 19.5, 15.428571428571429)","(8.0, 13.0, 10.0)","(3.0, 3.75, 3.3428571428571425)","(2.4, 2.66, 2.56625)","(41.0, 400.0, 310.0)"
06-01-2023 10:40:00.983815,"(10.0, 19.5, 14.8125)","(13.0, 42.0, 24.0)","(8.0, 13.5, 10.8)","(10.0, 19.5, 12.136363636363637)","(8.0, 12.5, 11.885714285714286)","(3.0, 3.75, 3.3428571428571425)","(2.4, 2.66, 2.56625)","(41.0, 400.0, 310.0)"
06-01-2023 10:40:02.015008,"(10.0, 19.5, 14.8125)","(13.0, 42.0, 24.0)","(8.0, 13.5, 10.8)","(10.0, 19.5, 12.136363636363637)","(8.0, 12.5, 11.885714285714286)","(3.0, 3.75, 3.3428571428571425)","(2.4, 2.66, 2.56625)","(41.0, 400.0, 310.0)"
06-01-2023 10:40:02.984388,"(10.0, 19.5, 14.8125)","(13.0, 42.0, 24.0)","(8.0, 13.5, 10.8)","(10.0, 19.5, 12.136363636363637)","(8.0, 12.5, 11.885714285714286)","(3.0, 3.75, 3.3428571428571425)","(2.4, 2.66, 2.54)","(41.0, 400.0, 220.0)"
06-01-2023 10:40:04.044447,"(10.0, 19.0, 14.625)","(13.0, 42.0, 32.57692307692308)","(8.0, 13.5, 10.905882352941177)","(10.0, 19.5, 12.3)","(8.0, 12.5, 9.461538461538462)","(3.0, 3.75, 3.4285714285714284)","(2.4, 2.6, 2.5700000000000003)","(41.0, 400.0, 220.0)"
06-01-2023 10:40:05.139213,"(10.0, 19.0, 13.90909090909091)","(13.0, 42.0, 32.57692307692308)","(8.0, 13.5, 10.905882352941177)","(10.0, 19.5, 12.3)","(8.0, 13.0, 11.475)","(3.0, 3.75, 4.175)","(2.4, 2.6, 2.5700000000000003)","(41.0, 400.0, 310.5)"
06-01-2023 10:40:06.220397,"(10.0, 19.0, 13.90909090909091)","(13.0, 42.0, 32.57692307692308)","(8.0, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 12.5, 10.45)","(3.0, 4.3, 3.540909090909091)","(2.4, 2.6, 2.54)","(41.0, 400.0, 328.4)"
06-01-2023 10:40:07.270075,"(10.0, 19.0, 13.90909090909091)","(13.0, 42.0, 32.57692307692308)","(8.0, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 12.5, 10.371428571428572)","(3.0, 3.95, 3.557142857142857)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 328.4)"
06-01-2023 10:40:08.301011,"(10.0, 18.0, 15.0)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.0, 10.371428571428572)","(3.0, 3.95, 3.52)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:09.316168,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.0, 10.371428571428572)","(3.0, 3.7, 3.52)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:10.312259,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.0, 11.4)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:11.301840,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 10.85)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:12.305685,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 10.85)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:13.572779,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.5, 9.0)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:14.584411,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.905882352941177)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.0, 9.0)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:15.961470,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 11.615384615384615)","(10.0, 19.5, 13.833333333333334)","(8.0, 13.0, 9.8125)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:16.958791,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 11.0)","(10.0, 19.5, 13.833333333333334)","(8.0, 12.5, 9.8125)","(3.0, 3.85, 3.746153846153846)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 355.25)"
06-01-2023 10:40:18.087178,"(10.0, 18.0, 13.8)","(13.0, 42.0, 32.57692307692308)","(8.5, 13.5, 10.366666666666667)","(10.0, 19.5, 12.3)","(8.0, 12.5, 11.24)","(3.0, 3.85, 3.5551724137931036)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 222.0)"
06-01-2023 10:40:19.206933,"(10.0, 18.0, 13.1875)","(13.0, 42.0, 21.428571428571427)","(8.5, 13.5, 12.3)","(10.0, 19.5, 12.3)","(8.0, 12.0, 10.27142857142857)","(3.0, 3.85, 3.5551724137931036)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 162.66666666666669)"
06-01-2023 10:40:20.232276,"(10.0, 18.0, 13.1875)","(13.0, 42.0, 21.428571428571427)","(8.5, 13.0, 12.3)","(10.0, 19.5, 12.3)","(8.0, 12.5, 10.34)","(3.0, 3.85, 3.7076923076923074)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 162.66666666666669)"
06-01-2023 10:40:21.321456,"(10.0, 18.0, 13.1875)","(13.0, 42.0, 21.428571428571427)","(8.5, 13.0, 12.3)","(10.0, 21.0, 12.25)","(8.0, 12.5, 10.34)","(3.0, 3.8, 3.5379310344827584)","(2.4, 2.6, 2.5625)","(41.0, 400.0, 162.66666666666669)"
06-01-2023 10:40:22.474068,"(10.0, 18.0, 13.1875)","(13.0, 42.0, 21.428571428571427)","(8.5, 13.0, 12.3)","(10.0, 19.0, 12.25)","(8.0, 12.5, 10.34)","(3.0, 3.8, 3.56)","(2.4, 2.6, 2.54)","(41.0, 400.0, 162.66666666666669)"
