,Somebodys Girl,Wongalea Meg,Glenrock,Jilliby Jive,Sarah Jo,Ideal Heaven,Full Of Wisdom,Freskos Art,Miss Hermes,Zoshady
09-01-2023 13:08:49.671640,"(13.0, 36.0, 34.0)","(18.0, 40.0, 39.4)","(51.0, 190.0, 110.0)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 46.0)","(6.0, 9.4, 8.733333333333333)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 6.6, 6.257142857142857)","(71.0, 130.0, 108.33333333333333)"
09-01-2023 13:08:50.971526,"(13.0, 36.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 190.0, 154.28571428571428)","(10.0, 12.5, 11.3)","(21.0, 48.0, 46.0)","(6.0, 9.4, 8.8)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 6.6, 6.257142857142857)","(71.0, 120.0, 108.33333333333333)"
09-01-2023 13:08:52.239238,"(13.0, 34.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 180.0, 151.25)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 46.0)","(6.0, 9.4, 9.15)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 6.6, 6.32)","(71.0, 220.0, 176.66666666666669)"
09-01-2023 13:08:53.541981,"(13.0, 34.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 170.0, 168.88888888888889)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 46.0)","(6.0, 9.4, 9.15)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 6.6, 8.225806451612904)","(71.0, 220.0, 145.0)"
09-01-2023 13:08:54.807849,"(13.0, 34.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.195652173913043)","(21.0, 48.0, 45.5)","(6.0, 9.4, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 8.4, 7.778947368421052)","(71.0, 200.0, 135.0)"
09-01-2023 13:08:56.094686,"(13.0, 34.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.195652173913043)","(21.0, 48.0, 45.5)","(6.0, 9.2, 8.866666666666665)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 8.0, 7.244444444444444)","(71.0, 180.0, 125.0)"
09-01-2023 13:08:57.366450,"(13.0, 34.0, 32.4)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.195652173913043)","(21.0, 48.0, 45.5)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 7.6, 6.592592592592593)","(71.0, 160.0, 101.66666666666667)"
09-01-2023 13:08:58.681940,"(13.0, 34.0, 32.666666666666664)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 45.5)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8736842105263158)","(5.5, 7.6, 7.185185185185185)","(71.0, 160.0, 115.71428571428572)"
09-01-2023 13:08:59.953762,"(13.0, 34.0, 32.666666666666664)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.31578947368421)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8776923076923078)","(5.5, 7.2, 7.131034482758621)","(71.0, 150.0, 105.0)"
09-01-2023 13:09:01.339512,"(13.0, 34.0, 32.666666666666664)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.31578947368421)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.2, 8.75)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8707692307692307)","(5.5, 7.2, 6.857142857142858)","(71.0, 140.0, 114.0)"
09-01-2023 13:09:02.717899,"(13.0, 34.0, 32.666666666666664)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.31578947368421)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.828490566037736)","(5.5, 7.2, 6.550000000000001)","(71.0, 130.0, 110.0)"
09-01-2023 13:09:04.057311,"(13.0, 40.0, 34.0)","(20.0, 40.0, 38.5)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.236842105263158)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.85, 1.828490566037736)","(5.5, 7.0, 6.5200000000000005)","(71.0, 130.0, 110.0)"
09-01-2023 13:09:05.374129,"(13.0, 42.0, 39.142857142857146)","(20.0, 42.0, 39.0)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.236842105263158)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.2, 9.0)","(21.0, 99999, 99990)","(1.75, 1.85, 1.828490566037736)","(5.5, 7.0, 6.5200000000000005)","(71.0, 130.0, 110.0)"
09-01-2023 13:09:06.735648,"(13.0, 42.0, 40.18181818181818)","(20.0, 42.0, 42.666666666666664)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.75)","(21.0, 48.0, 45.333333333333336)","(6.0, 9.2, 9.16)","(21.0, 99999, 99990)","(1.75, 1.85, 1.8233333333333335)","(5.5, 6.8, 6.533333333333333)","(71.0, 130.0, 111.66666666666666)"
09-01-2023 13:09:08.029806,"(13.0, 42.0, 40.333333333333336)","(20.0, 44.0, 42.857142857142854)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.535714285714286)","(21.0, 48.0, 45.333333333333336)","(6.0, 10.0, 9.085714285714287)","(21.0, 99999, 99990)","(1.75, 1.85, 1.8233333333333335)","(5.5, 6.8, 6.553846153846154)","(71.0, 130.0, 187.77777777777777)"
09-01-2023 13:09:09.292460,"(13.0, 42.0, 40.333333333333336)","(20.0, 44.0, 42.857142857142854)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.375)","(21.0, 48.0, 46.888888888888886)","(6.0, 9.8, 9.066666666666666)","(21.0, 99999, 99990)","(1.75, 1.85, 1.808695652173913)","(5.5, 6.8, 6.6)","(71.0, 220.0, 132.5)"
09-01-2023 13:09:10.544488,"(13.0, 42.0, 40.333333333333336)","(20.0, 44.0, 42.857142857142854)","(51.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.65625)","(21.0, 48.0, 46.4)","(6.0, 9.6, 8.963636363636363)","(21.0, 99999, 99990)","(1.75, 1.85, 1.8145454545454547)","(5.5, 6.8, 6.5600000000000005)","(71.0, 190.0, 138.33333333333334)"
09-01-2023 13:09:11.764582,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.65625)","(26.0, 48.0, 46.4)","(6.0, 9.6, 9.120000000000001)","(26.0, 99999, 99990)","(1.65, 1.84, 1.8145454545454547)","(5.5, 6.8, 6.517647058823529)","(71.0, 170.0, 109.54545454545455)"
09-01-2023 13:09:12.988730,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.65625)","(26.0, 48.0, 46.4)","(6.0, 9.6, 9.01818181818182)","(26.0, 99999, 99990)","(1.65, 1.84, 1.84)","(5.5, 6.8, 6.6909090909090905)","(71.0, 170.0, 109.54545454545455)"
09-01-2023 13:09:14.240613,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.75)","(26.0, 48.0, 46.888888888888886)","(6.0, 10.0, 8.933333333333334)","(26.0, 99999, 99990)","(1.65, 1.85, 1.8423076923076924)","(5.5, 6.8, 6.6)","(71.0, 170.0, 109.54545454545455)"
09-01-2023 13:09:15.484266,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.75)","(26.0, 48.0, 47.16666666666667)","(6.0, 9.6, 9.1)","(26.0, 99999, 99990)","(1.65, 1.85, 1.8447368421052632)","(5.5, 6.8, 7.694736842105263)","(71.0, 170.0, 109.54545454545455)"
09-01-2023 13:09:16.812625,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(10.0, 12.5, 11.75)","(26.0, 48.0, 46.888888888888886)","(6.0, 9.6, 9.17142857142857)","(26.0, 99999, 99990)","(1.65, 1.85, 1.8318181818181818)","(5.5, 7.8, 7.188888888888888)","(71.0, 170.0, 117.22222222222223)"
09-01-2023 13:09:18.102139,"(17.0, 42.0, 39.142857142857146)","(21.0, 44.0, 42.857142857142854)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 47.111111111111114)","(6.5, 9.6, 9.100000000000001)","(31.0, 99999, 99990)","(1.65, 1.85, 1.826521739130435)","(5.5, 7.8, 7.422222222222222)","(71.0, 170.0, 133.33333333333334)"
09-01-2023 13:09:19.369283,"(17.0, 42.0, 38.666666666666664)","(21.0, 44.0, 42.4)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 47.111111111111114)","(6.5, 9.4, 9.100000000000001)","(31.0, 99999, 99990)","(1.65, 1.86, 1.8148275862068965)","(5.5, 7.6, 7.333333333333333)","(71.0, 160.0, 126.66666666666666)"
09-01-2023 13:09:20.715670,"(17.0, 42.0, 38.666666666666664)","(21.0, 44.0, 42.4)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 46.4)","(6.5, 9.4, 9.258823529411764)","(31.0, 99999, 99990)","(1.65, 1.85, 1.8118181818181818)","(5.5, 7.6, 7.333333333333333)","(71.0, 150.0, 103.33333333333333)"
09-01-2023 13:09:22.105296,"(17.0, 42.0, 38.666666666666664)","(21.0, 44.0, 42.4)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 47.111111111111114)","(6.5, 10.0, 9.066666666666666)","(31.0, 99999, 99990)","(1.65, 1.85, 1.7912000000000001)","(5.5, 7.6, 7.270588235294118)","(71.0, 150.0, 100.0)"
09-01-2023 13:09:23.507653,"(17.0, 42.0, 38.666666666666664)","(21.0, 44.0, 42.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 47.111111111111114)","(6.5, 9.6, 9.136842105263158)","(31.0, 99999, 99990)","(1.65, 1.85, 1.7996)","(5.5, 7.6, 7.270588235294118)","(71.0, 110.0, 93.0)"
09-01-2023 13:09:24.895978,"(17.0, 40.0, 37.81818181818182)","(21.0, 44.0, 32.8)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 47.111111111111114)","(6.5, 9.6, 9.136842105263158)","(31.0, 99999, 99990)","(1.65, 1.85, 1.7996)","(5.5, 7.6, 7.270588235294118)","(71.0, 100.0, 86.53846153846155)"
09-01-2023 13:09:26.187850,"(17.0, 40.0, 37.81818181818182)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 46.4)","(6.5, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.65, 1.85, 1.83125)","(5.5, 7.6, 6.769230769230769)","(71.0, 100.0, 91.66666666666667)"
09-01-2023 13:09:27.489579,"(17.0, 40.0, 37.81818181818182)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 46.4)","(6.5, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.65, 1.85, 1.8316666666666668)","(5.5, 7.0, 6.987421383647798)","(71.0, 95.0, 86.53846153846155)"
09-01-2023 13:09:28.775853,"(17.0, 38.0, 37.333333333333336)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.4)","(6.5, 9.6, 9.1)","(31.0, 99999, 99990)","(1.65, 1.85, 1.8316666666666668)","(5.5, 7.0, 6.985714285714286)","(71.0, 100.0, 86.53846153846155)"
09-01-2023 13:09:30.016828,"(17.0, 38.0, 37.333333333333336)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.4)","(6.5, 9.6, 9.0)","(31.0, 99999, 99990)","(1.65, 1.85, 1.8316666666666668)","(5.5, 7.0, 6.985915492957746)","(71.0, 100.0, 86.53846153846155)"
09-01-2023 13:09:31.261916,"(18.0, 40.0, 38.4)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.4)","(6.5, 9.6, 9.120000000000001)","(31.0, 99999, 99990)","(1.65, 1.85, 1.7803864734299517)","(5.5, 7.0, 6.985714285714286)","(71.0, 100.0, 80.0)"
09-01-2023 13:09:32.596351,"(18.0, 40.0, 38.4)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 45.0)","(6.5, 9.6, 9.120000000000001)","(31.0, 99999, 99990)","(1.65, 1.79, 1.813793103448276)","(5.5, 7.0, 7.527272727272727)","(71.0, 100.0, 85.0)"
09-01-2023 13:09:33.860572,"(18.0, 40.0, 38.4)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 45.0)","(6.5, 9.6, 9.120000000000001)","(31.0, 99999, 99990)","(1.65, 1.85, 1.83)","(5.5, 7.8, 7.4875)","(71.0, 95.0, 77.5)"
09-01-2023 13:09:35.159890,"(18.0, 40.0, 38.4)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 45.0)","(6.5, 9.6, 9.120000000000001)","(31.0, 99999, 99990)","(1.65, 1.85, 1.83)","(5.5, 7.8, 7.133333333333333)","(71.0, 90.0, 72.14285714285714)"
09-01-2023 13:09:36.504151,"(18.0, 38.0, 37.333333333333336)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 45.0)","(6.5, 9.6, 9.120000000000001)","(31.0, 99999, 99990)","(1.65, 1.85, 1.809642857142857)","(5.5, 7.6, 7.24)","(71.0, 90.0, 81.81818181818181)"
09-01-2023 13:09:37.873336,"(18.0, 38.0, 36.36363636363636)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 45.0)","(6.5, 9.6, 8.85)","(31.0, 99999, 99990)","(1.65, 1.84, 1.8194736842105264)","(5.5, 7.6, 7.24)","(71.0, 90.0, 81.81818181818181)"
09-01-2023 13:09:39.274409,"(18.0, 38.0, 36.36363636363636)","(21.0, 44.0, 32.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.375)","(26.0, 48.0, 45.0)","(6.5, 9.6, 9.200000000000001)","(31.0, 99999, 99990)","(1.65, 1.86, 1.8092000000000001)","(5.5, 7.6, 7.24)","(61.0, 90.0, 80.0)"
09-01-2023 13:09:40.603579,"(19.0, 38.0, 36.8)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 12.193181818181818)","(26.0, 48.0, 45.0)","(7.0, 9.4, 9.280000000000001)","(31.0, 99999, 99990)","(1.6, 1.85, 1.82875)","(5.5, 7.6, 7.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:41.915344,"(19.0, 46.0, 44.44444444444444)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 12.193181818181818)","(26.0, 48.0, 45.0)","(7.0, 10.0, 9.16923076923077)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8316923076923077)","(5.5, 7.6, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:43.198308,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 12.193181818181818)","(26.0, 48.0, 46.0)","(7.0, 10.0, 9.066666666666668)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8194736842105264)","(5.5, 8.0, 7.609090909090909)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:44.509002,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.8, 9.066666666666668)","(31.0, 99999, 99990)","(1.6, 1.86, 1.826521739130435)","(5.5, 7.8, 7.609090909090909)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:45.797103,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.525)","(26.0, 48.0, 47.45454545454545)","(7.0, 9.6, 9.333333333333334)","(31.0, 99999, 99990)","(1.6, 1.86, 1.826521739130435)","(5.5, 7.8, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:47.127635,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 47.57142857142857)","(7.0, 9.6, 9.155555555555555)","(31.0, 99999, 99990)","(1.6, 1.86, 1.826521739130435)","(5.5, 7.8, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:48.450966,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.155555555555555)","(31.0, 99999, 99990)","(1.6, 1.86, 1.826521739130435)","(5.5, 7.8, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:49.830480,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.525)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.155555555555555)","(31.0, 99999, 99990)","(1.6, 1.86, 1.8148275862068965)","(5.5, 7.8, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:51.184984,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8118181818181818)","(5.5, 7.8, 7.7)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:52.505337,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8065517241379312)","(5.5, 7.8, 7.718181818181818)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:53.798919,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.65625)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8065517241379312)","(5.5, 7.8, 7.808)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:55.253940,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.342857142857143)","(31.0, 99999, 99990)","(1.6, 1.85, 1.7712745098039215)","(5.5, 8.0, 7.742857142857143)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:56.483921,"(19.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.342857142857143)","(31.0, 99999, 99990)","(1.6, 1.78, 1.7742622950819673)","(5.5, 8.6, 8.600000000000001)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:57.772046,"(19.0, 44.0, 38.857142857142854)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.78, 1.8183720930232559)","(5.5, 8.8, 8.709090909090909)","(61.0, 90.0, 82.5)"
09-01-2023 13:09:59.035343,"(19.0, 44.0, 38.857142857142854)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.85, 1.8116)","(5.5, 8.8, 8.6)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:00.400844,"(19.0, 44.0, 38.857142857142854)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.85, 1.775360824742268)","(5.5, 9.0, 8.6)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:01.692061,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 46.0)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.6, 1.79, 1.775)","(5.5, 9.0, 8.927272727272728)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:03.013565,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.79, 1.7720689655172415)","(5.5, 9.0, 8.927272727272728)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:04.312426,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.79, 1.7720689655172415)","(5.5, 9.0, 8.927272727272728)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:05.582543,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.77, 1.7678048780487805)","(5.5, 9.0, 8.76842105263158)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:06.899591,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.77, 1.7678048780487805)","(5.5, 8.8, 8.76842105263158)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:08.231157,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.76, 1.752880658436214)","(5.5, 8.8, 9.309090909090909)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:09.649722,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.76, 1.7506989247311828)","(5.5, 9.4, 8.914285714285715)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:11.018958,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.76, 1.7506989247311828)","(5.5, 9.2, 8.975999999999999)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:12.369345,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.76, 1.7380952380952381)","(5.5, 9.0, 9.371428571428572)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:13.644462,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.333333333333334)","(31.0, 99999, 99990)","(1.55, 1.75, 1.7349275362318841)","(5.5, 9.8, 9.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:14.903039,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.75, 1.73375)","(5.5, 9.6, 9.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:16.170765,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.333333333333334)","(31.0, 99999, 99990)","(1.55, 1.75, 1.7382278481012658)","(5.5, 9.6, 9.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:17.406272,"(20.0, 44.0, 40.0)","(21.0, 44.0, 32.333333333333336)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.333333333333334)","(31.0, 99999, 99990)","(1.55, 1.75, 1.7348453608247423)","(5.5, 9.6, 9.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:18.650595,"(20.0, 44.0, 40.0)","(21.0, 44.0, 37.0)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.28125)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.75, 1.7335849056603774)","(5.5, 9.6, 9.533333333333333)","(61.0, 90.0, 82.5)"
09-01-2023 13:10:19.958867,"(20.0, 44.0, 40.0)","(21.0, 65.0, 47.5)","(61.0, 190.0, 168.88888888888889)","(9.0, 12.5, 11.571428571428571)","(26.0, 48.0, 47.25)","(7.0, 9.6, 9.257142857142858)","(31.0, 99999, 99990)","(1.55, 1.75, 1.7335849056603774)","(5.5, 9.6, 9.585714285714287)","(61.0, 90.0, 82.5)"
