,Hayley Shian,Waikarie Peg,Zihuatanejo,Henry Delatt,Lonely Tuna,Our Girl Siara,Long Way Out,Our Turn
08-01-2023 17:16:13.863563,"(4.2, 7.8, 6.875)","(5.5, 10.0, 9.853125)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 17.8)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:15.101210,"(4.2, 7.8, 6.875)","(5.5, 10.0, 9.853125)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 17.8)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:16.271168,"(4.2, 7.8, 6.875)","(5.5, 10.0, 9.853125)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 17.8)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:17.576951,"(4.2, 7.8, 6.875)","(5.5, 10.0, 9.853125)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 17.8)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:18.811885,"(4.2, 7.8, 6.875)","(5.5, 10.0, 9.853125)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:20.125383,"(4.2, 7.8, 6.875)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:21.221222,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:22.297030,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:23.424439,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:24.562021,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:25.646937,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:26.786564,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:27.960410,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:29.292750,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:30.840353,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:32.180780,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:33.527261,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:34.866169,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:36.194643,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:37.540489,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 13.733333333333334)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:38.803204,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 18.9)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:40.019580,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 17.12)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:41.206787,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:42.351184,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:43.592447,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:44.860902,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:46.057468,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:47.192871,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.542857142857143)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:48.404703,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.36923076923077)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:49.672548,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:50.909319,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:52.080156,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:53.205685,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:54.387362,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:55.517300,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 15.276923076923076)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:56.617845,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 14.236363636363635)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:57.781654,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:16:58.853561,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:00.080058,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:01.396119,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:02.592343,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:03.738162,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:04.963870,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:06.216426,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:07.534711,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:08.811975,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:10.060356,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:11.262286,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:12.445908,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:13.645466,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:14.884955,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:16.154399,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:17.400889,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.714285714285714)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:18.757747,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.200000000000001)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:20.111390,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.200000000000001)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.783333333333333)"
08-01-2023 17:17:21.462446,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 43.2)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.641860465116279)"
08-01-2023 17:17:22.980599,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.641860465116279)"
08-01-2023 17:17:24.250112,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 4.0, 2.924545454545455)"
08-01-2023 17:17:25.685500,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.924545454545455)"
08-01-2023 17:17:26.763537,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.924545454545455)"
08-01-2023 17:17:27.989842,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.924545454545455)"
08-01-2023 17:17:29.219724,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.924545454545455)"
08-01-2023 17:17:30.480743,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.924545454545455)"
08-01-2023 17:17:31.609713,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.95, 2.933)"
08-01-2023 17:17:32.791587,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.933)"
08-01-2023 17:17:34.002230,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.933)"
08-01-2023 17:17:35.265149,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:36.637720,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:37.982917,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:39.215394,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:40.421447,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 10.885714285714284)","(31.0, 40.0, 31.428571428571427)","(31.0, 100.0, 41.90909090909091)","(4.6, 7.6, 7.38)","(10.0, 22.0, 14.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:41.643114,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 21.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 49.285714285714285)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:42.833867,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:44.085630,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:45.274980,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:46.433969,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:47.583700,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.36)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:48.820930,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 13.485714285714286)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:50.064689,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 13.714285714285715)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:51.319505,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.52)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:52.616890,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.52)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:53.784278,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.52)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:54.946135,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.52)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
08-01-2023 17:17:56.046571,"(4.2, 7.8, 6.9)","(5.5, 10.0, 8.466666666666667)","(9.0, 20.0, 11.52)","(31.0, 40.0, 34.54545454545455)","(31.0, 100.0, 39.14285714285714)","(4.6, 7.6, 7.38)","(10.0, 22.0, 16.0)","(2.4, 3.85, 2.785625)"
