,Rothwell Boy,My Bro Jill,Wild Jewel,Pyrenees Chateau,Wild Storms,Cruisy Magic,Bourne Supremacy,Skipper Jack
16-12-2022 14:14:22.853531,"(2.8, 3.6, 3.5238095238095237)","(2.25, 2.44, 2.373333333333333)","(20.0, 65.0, 51.5)","(31.0, 46.0, 40.857142857142854)","(41.0, 200.0, 145.45454545454544)","(31.0, 140.0, 89.6)","(4.2, 6.2, 5.8)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:23.993716,"(2.8, 3.6, 3.446153846153846)","(2.25, 2.44, 2.4114285714285715)","(20.0, 65.0, 51.5)","(31.0, 46.0, 40.857142857142854)","(41.0, 200.0, 145.45454545454544)","(31.0, 140.0, 89.6)","(4.2, 6.2, 5.9375)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:25.236422,"(2.8, 3.6, 3.511764705882353)","(2.25, 2.44, 2.4114285714285715)","(20.0, 65.0, 51.5)","(31.0, 46.0, 40.857142857142854)","(41.0, 200.0, 145.45454545454544)","(31.0, 140.0, 91.53846153846155)","(4.2, 6.2, 5.9375)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:26.462288,"(2.8, 3.6, 3.5)","(2.25, 2.44, 2.417777777777778)","(20.0, 65.0, 54.0)","(31.0, 46.0, 40.857142857142854)","(41.0, 200.0, 145.45454545454544)","(31.0, 140.0, 80.0)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:27.573244,"(2.8, 3.6, 3.5)","(2.2, 2.42, 2.38)","(20.0, 65.0, 54.0)","(31.0, 46.0, 40.857142857142854)","(41.0, 200.0, 145.45454545454544)","(31.0, 140.0, 80.0)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:28.671023,"(2.8, 3.6, 3.466666666666667)","(2.2, 2.42, 2.38)","(20.0, 65.0, 54.0)","(31.0, 46.0, 40.10526315789474)","(41.0, 200.0, 155.55555555555554)","(31.0, 120.0, 74.70588235294117)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:29.838618,"(2.8, 3.6, 3.533333333333333)","(2.2, 2.42, 2.38)","(20.0, 65.0, 54.0)","(31.0, 46.0, 40.10526315789474)","(51.0, 200.0, 155.55555555555554)","(31.0, 120.0, 80.51282051282051)","(4.2, 6.2, 5.9375)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:30.949575,"(2.8, 3.6, 3.533333333333333)","(2.2, 2.42, 2.38)","(21.0, 65.0, 54.0)","(31.0, 46.0, 40.10526315789474)","(51.0, 200.0, 145.23809523809524)","(31.0, 120.0, 73.33333333333333)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:32.056401,"(2.8, 3.6, 3.533333333333333)","(2.2, 2.42, 2.38)","(21.0, 65.0, 53.75)","(31.0, 46.0, 40.10526315789474)","(51.0, 200.0, 115.38461538461539)","(31.0, 120.0, 73.87096774193549)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:33.168374,"(2.8, 3.6, 3.533333333333333)","(2.2, 2.42, 2.353333333333333)","(21.0, 65.0, 53.75)","(31.0, 46.0, 40.10526315789474)","(51.0, 200.0, 135.29411764705884)","(31.0, 120.0, 73.87096774193549)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:34.322276,"(2.8, 3.6, 3.446153846153846)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 53.75)","(31.0, 46.0, 40.30769230769231)","(51.0, 200.0, 135.29411764705884)","(31.0, 120.0, 75.25)","(4.2, 6.2, 5.9375)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:35.451814,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 145.0)","(31.0, 100.0, 75.25)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:36.535782,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 145.0)","(31.0, 100.0, 75.25)","(4.2, 6.2, 5.872727272727273)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:37.568611,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 159.4736842105263)","(31.0, 100.0, 75.25)","(4.2, 6.2, 5.84)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:38.576798,"(2.8, 3.6, 3.446153846153846)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 167.91666666666666)","(31.0, 100.0, 75.25)","(4.2, 6.2, 5.771428571428571)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:39.592476,"(2.8, 3.6, 3.4571428571428573)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 167.91666666666666)","(31.0, 100.0, 80.2)","(4.2, 6.2, 5.771428571428571)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:40.651509,"(2.8, 3.6, 3.4571428571428573)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 167.91666666666666)","(31.0, 100.0, 80.2)","(4.2, 6.2, 5.88421052631579)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:41.690472,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.3783333333333334)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 146.15384615384616)","(31.0, 100.0, 80.2)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:42.739722,"(2.8, 3.6, 3.522222222222222)","(2.2, 2.42, 2.3836363636363633)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 146.15384615384616)","(31.0, 100.0, 80.2)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:43.780787,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.412156862745098)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 146.15384615384616)","(31.0, 100.0, 80.2)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:44.817337,"(2.8, 3.6, 3.5285714285714285)","(2.2, 2.42, 2.411111111111111)","(21.0, 65.0, 55.18181818181819)","(31.0, 44.0, 40.30769230769231)","(51.0, 200.0, 150.0)","(31.0, 75.0, 68.33333333333333)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:46.247587,"(2.8, 3.6, 3.5)","(2.2, 2.42, 2.411111111111111)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 150.0)","(31.0, 75.0, 65.52631578947368)","(4.2, 6.2, 5.9)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:47.430096,"(2.8, 3.6, 3.5)","(2.2, 2.42, 2.411111111111111)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 150.0)","(31.0, 75.0, 65.52631578947368)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:48.664407,"(2.8, 3.6, 3.5)","(2.2, 2.42, 2.411111111111111)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 150.0)","(31.0, 75.0, 67.5)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:49.852777,"(2.8, 3.6, 3.5)","(2.2, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 163.1578947368421)","(31.0, 70.0, 65.0)","(4.2, 6.2, 5.866666666666667)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:50.877054,"(2.8, 3.6, 3.466666666666667)","(2.2, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.2, 6.2, 5.892307692307693)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:51.913375,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.928571428571427)"
16-12-2022 14:14:53.043460,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:54.014954,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:54.984991,"(2.8, 3.6, 3.4526315789473685)","(2.15, 2.42, 2.391578947368421)","(21.0, 65.0, 59.0)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:55.961090,"(2.8, 3.6, 3.466666666666667)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 46.0, 40.666666666666664)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.977777777777778)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:56.939268,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 46.0, 40.666666666666664)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.977777777777778)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:58.093977,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.4)","(21.0, 65.0, 59.0)","(31.0, 46.0, 40.666666666666664)","(51.0, 200.0, 170.83333333333334)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.875)"
16-12-2022 14:14:59.153839,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.3899999999999997)","(21.0, 65.0, 55.0)","(31.0, 46.0, 41.333333333333336)","(51.0, 200.0, 189.47368421052633)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 20.875)"
16-12-2022 14:15:00.186660,"(2.8, 3.6, 3.4526315789473685)","(2.15, 2.42, 2.3899999999999997)","(21.0, 65.0, 55.90909090909091)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 189.47368421052633)","(31.0, 70.0, 65.0)","(4.4, 6.2, 5.953846153846154)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:01.327301,"(2.8, 3.6, 3.4526315789473685)","(2.15, 2.42, 2.393333333333333)","(21.0, 65.0, 58.75)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 70.0, 63.333333333333336)","(4.4, 6.2, 5.977777777777778)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:02.377574,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.402608695652174)","(21.0, 65.0, 58.75)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.022222222222222)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:03.440107,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.402608695652174)","(21.0, 65.0, 58.75)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.022222222222222)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:04.571967,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.402608695652174)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 61.666666666666664)","(4.4, 6.2, 6.022222222222222)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:05.779068,"(2.8, 3.6, 3.4526315789473685)","(2.15, 2.42, 2.402608695652174)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 61.666666666666664)","(4.4, 6.2, 6.022222222222222)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:06.843280,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 61.666666666666664)","(4.4, 6.2, 6.022222222222222)","(10.0, 22.0, 21.02173913043478)"
16-12-2022 14:15:07.828277,"(2.8, 3.6, 3.526315789473684)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.015384615384615)","(10.0, 22.0, 20.46153846153846)"
16-12-2022 14:15:08.880365,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.015384615384615)","(10.0, 22.0, 20.666666666666668)"
16-12-2022 14:15:10.023111,"(2.8, 3.6, 3.533333333333333)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 20.76923076923077)"
16-12-2022 14:15:11.153064,"(2.8, 3.6, 3.4352941176470586)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 20.76923076923077)"
16-12-2022 14:15:12.269366,"(2.8, 3.6, 3.5)","(2.15, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.107692307692307)","(10.0, 22.0, 20.833333333333332)"
16-12-2022 14:15:13.375837,"(2.8, 3.6, 3.4894736842105263)","(2.1, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 20.833333333333332)"
16-12-2022 14:15:14.382144,"(2.8, 3.6, 3.4894736842105263)","(2.1, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 20.833333333333332)"
16-12-2022 14:15:15.397791,"(2.8, 3.6, 3.4352941176470586)","(2.1, 2.42, 2.4074999999999998)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 20.833333333333332)"
16-12-2022 14:15:16.413133,"(2.8, 3.6, 3.4352941176470586)","(2.1, 2.42, 2.40125)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 41.333333333333336)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.107692307692307)","(10.0, 22.0, 21.363636363636363)"
16-12-2022 14:15:17.419835,"(2.8, 3.6, 3.522222222222222)","(2.1, 2.42, 2.40125)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 40.57142857142857)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.107692307692307)","(10.0, 22.0, 21.176470588235293)"
16-12-2022 14:15:18.498878,"(2.8, 3.6, 3.4352941176470586)","(2.1, 2.42, 2.40125)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 40.57142857142857)","(51.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.4, 6.2, 6.0875)","(10.0, 22.0, 19.09090909090909)"
16-12-2022 14:15:19.622957,"(2.8, 3.6, 3.4352941176470586)","(2.1, 2.42, 2.40125)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 40.57142857142857)","(61.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.0875)","(10.0, 19.5, 20.6875)"
16-12-2022 14:15:20.639387,"(2.8, 3.6, 3.425)","(2.1, 2.42, 2.40125)","(21.0, 65.0, 60.23809523809524)","(31.0, 44.0, 39.38461538461539)","(61.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.0875)","(10.0, 22.0, 20.5)"
16-12-2022 14:15:21.668577,"(2.8, 3.6, 3.425)","(2.1, 2.42, 2.353333333333333)","(21.0, 65.0, 60.45454545454545)","(31.0, 46.0, 39.84615384615385)","(61.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.107692307692307)","(10.0, 22.0, 20.5)"
16-12-2022 14:15:22.751199,"(2.8, 3.55, 3.5)","(2.1, 2.42, 2.353333333333333)","(21.0, 65.0, 60.45454545454545)","(31.0, 46.0, 39.84615384615385)","(61.0, 200.0, 186.66666666666669)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.107692307692307)","(10.0, 22.0, 20.5)"
16-12-2022 14:15:24.002316,"(2.8, 3.55, 3.5)","(2.1, 2.42, 2.353333333333333)","(21.0, 65.0, 60.45454545454545)","(31.0, 46.0, 39.84615384615385)","(61.0, 200.0, 165.0)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.476923076923077)","(10.0, 22.0, 22.11111111111111)"
16-12-2022 14:15:25.056752,"(2.8, 3.55, 3.4428571428571426)","(2.1, 2.26, 2.2578481012658225)","(21.0, 65.0, 58.75)","(31.0, 46.0, 39.84615384615385)","(61.0, 190.0, 158.5)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.6, 6.466666666666667)","(10.0, 26.0, 22.11111111111111)"
16-12-2022 14:15:26.144018,"(2.8, 3.55, 3.487096774193548)","(2.1, 2.4, 2.3210526315789473)","(21.0, 65.0, 58.42857142857143)","(31.0, 46.0, 39.84615384615385)","(61.0, 190.0, 158.5)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.6, 6.466666666666667)","(10.0, 26.0, 22.11111111111111)"
16-12-2022 14:15:27.254173,"(2.8, 3.55, 3.487096774193548)","(2.1, 2.38, 2.371111111111111)","(21.0, 65.0, 58.42857142857143)","(31.0, 46.0, 39.84615384615385)","(61.0, 190.0, 143.33333333333334)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.6, 6.107692307692307)","(10.0, 26.0, 22.11111111111111)"
16-12-2022 14:15:28.308972,"(2.8, 3.55, 3.487096774193548)","(2.1, 2.36, 2.353333333333333)","(21.0, 65.0, 58.42857142857143)","(31.0, 46.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.125)","(10.0, 26.0, 23.76)"
16-12-2022 14:15:29.365606,"(2.8, 3.55, 3.4964285714285714)","(2.1, 2.36, 2.348)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.125)","(10.0, 26.0, 23.76)"
16-12-2022 14:15:30.401344,"(2.8, 3.55, 3.4964285714285714)","(2.1, 2.36, 2.348)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.125)","(10.0, 26.0, 23.76)"
16-12-2022 14:15:31.629220,"(2.8, 3.55, 3.4964285714285714)","(2.1, 2.36, 2.348)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.125)","(10.0, 26.0, 23.666666666666664)"
16-12-2022 14:15:32.776056,"(2.8, 3.55, 3.425)","(2.1, 2.34, 2.337647058823529)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.133333333333334)","(10.0, 26.0, 23.32608695652174)"
16-12-2022 14:15:33.947596,"(2.8, 3.55, 3.4346153846153844)","(2.1, 2.36, 2.357333333333333)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 63.333333333333336)","(4.6, 6.2, 6.133333333333334)","(10.0, 25.0, 22.0)"
16-12-2022 14:15:35.132922,"(2.8, 3.55, 3.4346153846153844)","(2.1, 2.36, 2.3582978723404255)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 57.666666666666664)","(4.6, 6.2, 6.133333333333334)","(10.0, 24.0, 23.692307692307693)"
16-12-2022 14:15:36.239642,"(2.8, 3.55, 3.4346153846153844)","(2.1, 2.36, 2.3582978723404255)","(21.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 157.05882352941177)","(31.0, 65.0, 57.41379310344828)","(4.6, 6.2, 6.133333333333334)","(10.0, 24.0, 23.636363636363637)"
16-12-2022 14:15:37.314946,"(2.8, 3.55, 3.4346153846153844)","(2.1, 2.36, 2.3507692307692305)","(26.0, 65.0, 58.42857142857143)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(31.0, 65.0, 57.142857142857146)","(4.6, 6.2, 6.133333333333334)","(11.0, 24.0, 23.75)"
16-12-2022 14:15:38.412712,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.36, 2.3507692307692305)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(31.0, 65.0, 57.142857142857146)","(4.6, 6.2, 6.133333333333334)","(11.0, 24.0, 23.75)"
16-12-2022 14:15:39.478286,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.34, 2.333333333333333)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(31.0, 65.0, 57.142857142857146)","(4.6, 6.2, 6.133333333333334)","(11.0, 24.0, 23.75)"
16-12-2022 14:15:40.535388,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.32, 2.3155555555555556)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.2, 6.133333333333334)","(12.0, 24.0, 23.75)"
16-12-2022 14:15:41.495480,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.34, 2.337272727272727)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.2, 6.133333333333334)","(12.0, 24.0, 23.764705882352942)"
16-12-2022 14:15:42.733218,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.32, 2.311898734177215)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 40.25)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.2, 6.133333333333334)","(12.0, 24.0, 22.962962962962962)"
16-12-2022 14:15:43.749123,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.32, 2.311898734177215)","(26.0, 65.0, 60.15789473684211)","(31.0, 44.0, 39.285714285714285)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.2, 6.133333333333334)","(12.0, 25.0, 22.37037037037037)"
16-12-2022 14:15:44.772265,"(2.9, 3.55, 3.4346153846153844)","(2.1, 2.32, 2.311898734177215)","(26.0, 65.0, 56.6)","(31.0, 46.0, 39.714285714285715)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.2, 6.279999999999999)","(12.0, 24.0, 22.307692307692307)"
16-12-2022 14:15:45.960465,"(2.9, 3.75, 3.6625)","(2.1, 2.28, 2.2666666666666666)","(26.0, 65.0, 59.75)","(31.0, 46.0, 39.714285714285715)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.6, 6.213793103448276)","(12.0, 24.0, 22.307692307692307)"
16-12-2022 14:15:46.976583,"(2.9, 3.75, 3.523529411764706)","(2.1, 2.28, 2.2666666666666666)","(26.0, 65.0, 59.75)","(31.0, 46.0, 39.714285714285715)","(61.0, 190.0, 167.14285714285714)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.6, 6.371428571428571)","(12.0, 24.0, 22.307692307692307)"
16-12-2022 14:15:48.041216,"(2.9, 3.75, 3.523529411764706)","(2.1, 2.28, 2.2442105263157894)","(26.0, 60.0, 50.0)","(31.0, 46.0, 39.714285714285715)","(61.0, 190.0, 152.10526315789474)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.6, 6.371428571428571)","(12.0, 24.0, 22.307692307692307)"
16-12-2022 14:15:49.219233,"(2.9, 3.75, 3.5473684210526315)","(2.1, 2.28, 2.244)","(26.0, 60.0, 50.0)","(31.0, 46.0, 41.63636363636364)","(61.0, 190.0, 152.10526315789474)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.6, 6.371428571428571)","(12.0, 24.0, 22.307692307692307)"
16-12-2022 14:15:50.356735,"(2.9, 3.75, 3.6486842105263158)","(2.1, 2.28, 2.244)","(26.0, 60.0, 50.0)","(31.0, 46.0, 42.57142857142857)","(61.0, 190.0, 152.10526315789474)","(41.0, 65.0, 57.142857142857146)","(4.8, 6.6, 6.3999999999999995)","(12.0, 24.0, 22.307692307692307)"
