,On The Fence,Just Too Fancy,Kiah Beach,Iron Lad,More Sensation,Malis Gonzales,Saint Bluey
16-12-2022 13:23:31.987426,"(6.0, 7.4, 7.177777777777778)","(5.0, 5.8, 5.682352941176471)","(1.9, 2.38, 2.372)","(16.0, 27.0, 24.17391304347826)","(8.5, 10.5, 10.45625)","(7.0, 10.5, 8.941666666666666)","(21.0, 38.0, 36.333333333333336)"
16-12-2022 13:23:32.913094,"(6.0, 7.6, 7.126315789473684)","(5.0, 5.8, 5.682352941176471)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 24.17391304347826)","(8.5, 10.5, 10.347826086956522)","(7.0, 10.5, 9.725925925925926)","(21.0, 38.0, 36.333333333333336)"
16-12-2022 13:23:33.842984,"(6.0, 7.6, 7.126315789473684)","(5.0, 5.8, 5.704761904761905)","(1.9, 2.38, 2.37)","(16.0, 27.0, 24.17391304347826)","(8.5, 10.5, 10.347826086956522)","(7.0, 10.5, 9.696153846153846)","(21.0, 38.0, 36.333333333333336)"
16-12-2022 13:23:34.820096,"(6.0, 7.6, 6.945454545454545)","(5.0, 5.8, 5.7368421052631575)","(1.9, 2.38, 2.368333333333333)","(16.0, 27.0, 24.17391304347826)","(8.5, 10.5, 11.242857142857144)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.0)"
16-12-2022 13:23:35.756815,"(6.0, 7.4, 7.2)","(5.0, 5.8, 5.745454545454545)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 24.17391304347826)","(8.5, 12.5, 11.428571428571429)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:36.734094,"(6.0, 7.4, 6.892307692307692)","(5.0, 5.8, 5.745454545454545)","(1.9, 2.38, 2.3625)","(16.0, 27.0, 24.17391304347826)","(8.5, 12.5, 11.09375)","(7.0, 10.5, 9.591304347826087)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:37.662008,"(6.0, 7.4, 6.892307692307692)","(5.0, 5.8, 5.745454545454545)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 24.17391304347826)","(8.5, 12.5, 11.09375)","(7.0, 10.5, 9.591304347826087)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:38.626029,"(6.0, 7.4, 6.892307692307692)","(5.0, 5.8, 5.747826086956522)","(1.9, 2.38, 2.3625)","(16.0, 27.0, 24.17391304347826)","(8.5, 12.5, 11.6)","(7.0, 10.5, 9.591304347826087)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:39.539713,"(6.0, 6.8, 6.699999999999999)","(5.0, 5.8, 5.747826086956522)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 23.941176470588236)","(8.5, 12.5, 11.6)","(7.0, 10.5, 9.725925925925926)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:40.531726,"(6.0, 6.8, 6.633333333333333)","(5.0, 5.8, 5.747826086956522)","(1.9, 2.38, 2.3692307692307693)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.5, 11.710526315789474)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:41.548191,"(6.0, 7.2, 6.635294117647058)","(5.0, 5.8, 5.747826086956522)","(1.9, 2.38, 2.375)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.5, 11.710526315789474)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:42.501002,"(6.0, 7.2, 6.635294117647058)","(5.0, 5.8, 5.747826086956522)","(1.9, 2.38, 2.375)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.5, 11.710526315789474)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:43.614045,"(6.0, 7.2, 6.635294117647058)","(5.0, 5.8, 5.885714285714286)","(1.9, 2.38, 2.375)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.5, 11.710526315789474)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:44.679212,"(6.0, 7.2, 6.635294117647058)","(5.0, 5.9, 5.885714285714286)","(1.9, 2.38, 2.375)","(16.0, 25.0, 25.26086956521739)","(8.5, 12.5, 11.710526315789474)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:45.657528,"(6.0, 7.2, 6.635294117647058)","(5.0, 6.0, 5.936)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 25.26086956521739)","(8.5, 12.5, 11.810344827586206)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:46.652005,"(6.0, 7.2, 6.635294117647058)","(5.0, 6.0, 5.940740740740741)","(1.9, 2.38, 2.3625)","(16.0, 27.0, 25.26086956521739)","(8.5, 12.5, 12.115384615384615)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:47.549438,"(6.0, 7.2, 6.871794871794872)","(5.0, 6.0, 5.940740740740741)","(1.9, 2.38, 2.3666666666666667)","(16.0, 27.0, 25.26086956521739)","(8.5, 12.5, 12.115384615384615)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:48.454046,"(6.0, 7.2, 6.871794871794872)","(5.0, 6.0, 5.940740740740741)","(1.9, 2.38, 2.3666666666666667)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.957142857142857)","(7.0, 10.5, 9.664)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:49.338674,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.896774193548387)","(1.9, 2.38, 2.3625)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.847826086956522)","(7.0, 10.5, 9.641935483870968)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:50.229202,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.8769230769230765)","(1.95, 2.38, 2.3666666666666667)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.890243902439025)","(7.0, 10.5, 9.641935483870968)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:51.159744,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.9)","(1.95, 2.38, 2.3625)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.872093023255815)","(7.0, 10.5, 9.641935483870968)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:52.150219,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.8769230769230765)","(1.95, 2.38, 2.3666666666666667)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.833333333333334)","(7.0, 10.5, 9.641935483870968)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:53.168921,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.8769230769230765)","(1.95, 2.38, 2.3625)","(16.0, 25.0, 24.857142857142858)","(8.5, 12.0, 11.833333333333334)","(7.0, 10.5, 9.641935483870968)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:54.229761,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.8769230769230765)","(1.95, 2.38, 2.3666666666666667)","(16.0, 25.0, 24.444444444444443)","(8.5, 12.0, 11.826530612244898)","(7.0, 10.5, 9.73225806451613)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:55.287856,"(6.0, 7.2, 6.8279069767441865)","(5.0, 6.0, 5.928571428571429)","(1.95, 2.38, 2.3625)","(16.0, 25.0, 24.444444444444443)","(8.5, 12.0, 11.826530612244898)","(7.0, 10.5, 9.73225806451613)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:56.236624,"(6.0, 7.2, 6.8279069767441865)","(5.0, 6.0, 5.928571428571429)","(1.95, 2.38, 2.353333333333333)","(16.0, 25.0, 24.444444444444443)","(8.5, 12.0, 11.847826086956522)","(7.0, 10.5, 9.73225806451613)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:57.179609,"(6.0, 7.2, 6.852173913043479)","(5.0, 6.0, 5.931818181818182)","(1.95, 2.38, 2.36)","(16.0, 24.0, 23.833333333333332)","(8.5, 12.0, 11.855555555555556)","(7.0, 10.5, 9.703125)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:58.174964,"(6.0, 7.2, 6.8279069767441865)","(5.0, 6.0, 5.931818181818182)","(1.95, 2.38, 2.3449999999999998)","(16.0, 24.0, 23.90909090909091)","(8.5, 12.0, 11.855555555555556)","(7.0, 10.5, 9.703125)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:23:59.132196,"(6.0, 7.2, 6.7384615384615385)","(5.0, 6.0, 5.931818181818182)","(1.95, 2.38, 2.353333333333333)","(16.0, 25.0, 24.444444444444443)","(8.5, 12.5, 12.055555555555555)","(7.0, 10.5, 9.428571428571429)","(21.0, 38.0, 37.130434782608695)"
16-12-2022 13:24:00.216021,"(6.0, 7.2, 6.771428571428571)","(5.0, 6.0, 5.931818181818182)","(1.95, 2.38, 2.34)","(16.0, 25.0, 24.666666666666668)","(8.5, 12.5, 11.833333333333334)","(7.0, 10.5, 9.17142857142857)","(21.0, 38.0, 37.166666666666664)"
16-12-2022 13:24:01.225474,"(6.0, 7.0, 6.895652173913043)","(5.0, 6.0, 5.910810810810811)","(1.95, 2.38, 2.3535999999999997)","(16.0, 25.0, 24.583333333333332)","(8.5, 11.5, 11.304347826086957)","(7.0, 9.6, 9.253846153846153)","(21.0, 38.0, 37.166666666666664)"
16-12-2022 13:24:02.379375,"(6.0, 7.0, 6.8)","(5.0, 6.0, 5.895652173913043)","(1.95, 2.38, 2.3514285714285714)","(16.0, 25.0, 24.8)","(8.5, 11.5, 11.225806451612904)","(7.0, 9.6, 8.866666666666667)","(21.0, 38.0, 37.12)"
16-12-2022 13:24:03.461872,"(6.0, 7.0, 6.8)","(5.0, 6.2, 5.985365853658537)","(1.95, 2.38, 2.3666666666666667)","(16.0, 25.0, 24.705882352941178)","(8.5, 11.5, 11.233333333333333)","(7.0, 9.6, 8.748387096774193)","(21.0, 38.0, 37.12)"
16-12-2022 13:24:04.701077,"(6.0, 7.0, 6.888888888888888)","(5.0, 6.2, 6.011111111111111)","(1.95, 2.38, 2.3499999999999996)","(16.0, 26.0, 25.333333333333332)","(8.5, 11.5, 11.25)","(7.0, 9.6, 8.884210526315789)","(21.0, 38.0, 37.12)"
16-12-2022 13:24:05.732938,"(6.0, 7.0, 6.976470588235294)","(5.0, 6.2, 6.032258064516129)","(1.95, 2.38, 2.345333333333333)","(16.0, 27.0, 25.333333333333332)","(8.5, 11.5, 11.411764705882353)","(7.0, 9.6, 9.2)","(21.0, 38.0, 37.166666666666664)"
16-12-2022 13:24:06.832844,"(6.0, 7.2, 7.004878048780488)","(5.0, 6.2, 6.032258064516129)","(1.95, 2.38, 2.341818181818182)","(16.0, 27.0, 25.22222222222222)","(8.5, 11.5, 11.291666666666666)","(7.0, 9.6, 9.066666666666666)","(21.0, 38.0, 37.166666666666664)"
16-12-2022 13:24:07.869142,"(6.0, 7.2, 7.004878048780488)","(5.0, 6.2, 6.042424242424242)","(1.95, 2.38, 2.3457142857142856)","(16.0, 27.0, 25.22222222222222)","(8.5, 11.5, 11.333333333333334)","(7.0, 9.4, 8.6)","(21.0, 38.0, 37.12)"
16-12-2022 13:24:09.024973,"(6.0, 7.2, 7.004878048780488)","(4.8, 6.2, 6.163636363636364)","(2.0, 2.38, 2.3274999999999997)","(17.0, 27.0, 25.736842105263158)","(9.0, 11.5, 11.368421052631579)","(7.0, 9.4, 8.561290322580646)","(26.0, 38.0, 37.12)"
16-12-2022 13:24:10.222686,"(6.0, 7.2, 7.046153846153846)","(4.8, 6.2, 6.163636363636364)","(2.0, 2.38, 2.321818181818182)","(17.0, 27.0, 26.304347826086957)","(9.0, 11.5, 11.2)","(7.0, 9.4, 8.657142857142858)","(26.0, 38.0, 37.12)"
16-12-2022 13:24:11.315609,"(6.0, 7.4, 7.088888888888889)","(4.8, 6.2, 6.163636363636364)","(2.0, 2.36, 2.321818181818182)","(17.0, 27.0, 26.304347826086957)","(9.0, 11.5, 11.19047619047619)","(7.0, 9.4, 8.85)","(26.0, 38.0, 49.06666666666666)"
16-12-2022 13:24:12.324026,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 6.050000000000001)","(2.0, 2.36, 2.323478260869565)","(17.0, 27.0, 26.11111111111111)","(9.0, 11.5, 11.19047619047619)","(7.0, 9.2, 8.778947368421052)","(26.0, 50.0, 46.81818181818182)"
16-12-2022 13:24:13.345553,"(6.0, 7.2, 6.9125)","(4.8, 6.2, 6.08)","(2.0, 2.36, 2.323478260869565)","(17.0, 27.0, 26.11111111111111)","(9.0, 11.5, 11.210526315789474)","(7.0, 9.2, 8.778947368421052)","(26.0, 50.0, 45.33333333333333)"
16-12-2022 13:24:14.328990,"(6.0, 7.2, 6.89)","(4.8, 6.2, 5.94875)","(2.0, 2.36, 2.3193548387096774)","(17.0, 27.0, 25.76923076923077)","(9.0, 11.5, 11.210526315789474)","(7.0, 9.2, 8.56)","(26.0, 50.0, 47.368421052631575)"
16-12-2022 13:24:15.379587,"(6.0, 7.2, 6.89)","(4.8, 6.2, 6.0181818181818185)","(2.0, 2.36, 2.3206249999999997)","(17.0, 27.0, 26.61904761904762)","(9.0, 11.5, 11.275)","(7.0, 9.2, 8.582857142857144)","(26.0, 48.0, 47.33333333333333)"
16-12-2022 13:24:16.463671,"(6.0, 7.2, 6.89)","(4.8, 6.2, 5.964102564102564)","(2.0, 2.36, 2.3095999999999997)","(17.0, 27.0, 26.61904761904762)","(9.0, 11.5, 11.25)","(7.0, 9.2, 8.525)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:17.449558,"(6.0, 7.2, 6.89)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.316551724137931)","(17.0, 27.0, 26.61904761904762)","(9.0, 11.5, 11.366666666666667)","(7.0, 9.2, 8.6)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:18.442885,"(6.0, 7.2, 6.89)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.316551724137931)","(17.0, 27.0, 26.466666666666665)","(9.0, 11.5, 11.475)","(7.0, 9.2, 8.933333333333334)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:19.362545,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3095999999999997)","(17.0, 26.0, 25.8)","(9.0, 11.5, 11.475)","(7.0, 9.2, 8.933333333333334)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:20.368082,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.316551724137931)","(17.0, 26.0, 25.9)","(9.0, 11.5, 11.41304347826087)","(7.0, 9.2, 8.844444444444445)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:21.392832,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3095999999999997)","(17.0, 26.0, 25.9)","(9.0, 11.5, 11.38)","(7.0, 9.2, 8.740425531914893)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:22.406139,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3179999999999996)","(17.0, 26.0, 25.9)","(9.0, 11.5, 11.38)","(7.0, 9.2, 8.790243902439025)","(26.0, 48.0, 47.368421052631575)"
16-12-2022 13:24:23.524844,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3179999999999996)","(17.0, 26.0, 25.5)","(9.0, 11.5, 11.3125)","(7.0, 9.2, 8.790243902439025)","(26.0, 48.0, 47.33333333333333)"
16-12-2022 13:24:24.557336,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3179999999999996)","(17.0, 26.0, 25.25)","(9.0, 11.5, 11.235294117647058)","(7.0, 9.2, 8.844444444444445)","(26.0, 48.0, 47.33333333333333)"
16-12-2022 13:24:25.553169,"(6.0, 7.2, 6.909090909090909)","(4.8, 6.2, 5.977777777777778)","(2.0, 2.36, 2.3307692307692305)","(17.0, 26.0, 25.7)","(9.0, 11.5, 11.235294117647058)","(7.0, 9.2, 8.7)","(26.0, 48.0, 47.33333333333333)"
16-12-2022 13:24:26.879684,"(6.0, 7.2, 6.962162162162162)","(4.8, 6.0, 5.829629629629629)","(2.0, 2.38, 2.3337931034482757)","(17.0, 26.0, 25.25)","(9.0, 11.5, 11.36111111111111)","(7.0, 9.2, 8.866666666666667)","(26.0, 48.0, 46.4)"
16-12-2022 13:24:27.865922,"(6.0, 7.2, 6.962162162162162)","(4.8, 6.0, 5.829629629629629)","(2.0, 2.36, 2.3337931034482757)","(17.0, 26.0, 25.25)","(9.0, 11.5, 11.342105263157894)","(7.0, 9.0, 8.942857142857143)","(26.0, 48.0, 43.333333333333336)"
16-12-2022 13:24:28.927037,"(6.0, 7.2, 6.962162162162162)","(4.8, 6.0, 5.85)","(2.0, 2.36, 2.3233333333333333)","(17.0, 26.0, 25.7)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.866666666666667)","(26.0, 50.0, 44.61538461538461)"
16-12-2022 13:24:29.878667,"(6.0, 7.2, 6.962162162162162)","(4.8, 6.0, 5.862068965517241)","(2.0, 2.36, 2.324324324324324)","(17.0, 26.0, 25.4)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.983333333333333)","(26.0, 50.0, 44.61538461538461)"
16-12-2022 13:24:30.807263,"(6.0, 7.2, 6.9714285714285715)","(4.8, 6.0, 5.833333333333333)","(2.0, 2.34, 2.3095999999999997)","(17.0, 26.0, 25.4)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.983333333333333)","(26.0, 50.0, 46.0)"
16-12-2022 13:24:31.818908,"(6.0, 7.2, 6.993548387096774)","(4.8, 6.0, 5.911111111111111)","(2.0, 2.34, 2.3060606060606057)","(17.0, 26.0, 25.5)","(9.0, 11.5, 11.342105263157894)","(7.0, 9.0, 8.983333333333333)","(26.0, 50.0, 45.714285714285715)"
16-12-2022 13:24:32.893636,"(6.0, 7.2, 6.980645161290322)","(4.8, 6.0, 5.905263157894737)","(2.0, 2.34, 2.3026666666666666)","(17.0, 26.0, 25.77777777777778)","(9.0, 11.5, 11.342105263157894)","(7.0, 9.0, 8.982608695652173)","(26.0, 50.0, 45.714285714285715)"
16-12-2022 13:24:33.900106,"(6.0, 7.2, 6.980645161290322)","(4.8, 6.0, 5.9)","(2.0, 2.34, 2.308)","(17.0, 26.0, 25.77777777777778)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.982608695652173)","(26.0, 50.0, 45.714285714285715)"
16-12-2022 13:24:34.949570,"(6.0, 7.2, 6.980645161290322)","(4.8, 6.0, 5.9)","(2.0, 2.34, 2.3052459016393443)","(17.0, 26.0, 25.5)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.982608695652173)","(26.0, 50.0, 45.714285714285715)"
16-12-2022 13:24:35.916695,"(6.0, 7.2, 6.980645161290322)","(4.8, 6.0, 5.902702702702703)","(2.0, 2.34, 2.3028070175438593)","(17.0, 26.0, 25.666666666666668)","(9.0, 11.5, 11.30952380952381)","(7.0, 9.0, 8.985714285714286)","(26.0, 50.0, 44.0)"
16-12-2022 13:24:36.968697,"(6.0, 7.2, 6.980645161290322)","(4.8, 6.0, 5.890909090909091)","(2.0, 2.34, 2.28)","(17.0, 27.0, 26.333333333333332)","(9.0, 11.5, 11.473684210526315)","(7.0, 9.0, 9.046153846153846)","(26.0, 50.0, 45.0)"
16-12-2022 13:24:37.970809,"(6.0, 7.2, 7.107692307692308)","(4.8, 6.2, 5.967924528301887)","(2.0, 2.3, 2.28)","(17.0, 27.0, 26.75)","(9.0, 12.0, 11.451612903225806)","(7.0, 9.2, 9.103225806451611)","(26.0, 50.0, 46.31578947368421)"
16-12-2022 13:24:39.018063,"(6.0, 7.6, 7.175)","(4.8, 6.2, 5.9918367346938775)","(2.0, 2.28, 2.2752941176470585)","(17.0, 27.0, 26.833333333333332)","(9.0, 12.0, 11.451612903225806)","(7.0, 9.2, 9.056521739130433)","(26.0, 50.0, 43.77777777777778)"
16-12-2022 13:24:40.057658,"(6.0, 7.6, 7.157894736842105)","(4.8, 6.2, 6.015384615384615)","(2.0, 2.28, 2.2555555555555555)","(17.0, 27.0, 26.916666666666668)","(9.0, 12.0, 11.451612903225806)","(7.0, 9.2, 9.056521739130433)","(26.0, 50.0, 44.4)"
16-12-2022 13:24:41.129244,"(6.0, 7.6, 7.2)","(4.8, 6.2, 6.0)","(2.0, 2.26, 2.2433333333333336)","(17.0, 27.0, 26.857142857142858)","(9.0, 12.0, 11.421052631578947)","(7.0, 9.2, 8.933333333333334)","(26.0, 50.0, 46.705882352941174)"
16-12-2022 13:24:42.182938,"(6.0, 7.6, 7.2)","(4.8, 6.2, 6.038461538461538)","(2.0, 2.26, 2.2433333333333336)","(17.0, 27.0, 26.857142857142858)","(9.0, 12.0, 11.518518518518519)","(7.0, 9.2, 8.962962962962964)","(26.0, 50.0, 45.333333333333336)"
16-12-2022 13:24:43.198011,"(6.0, 7.6, 7.2444444444444445)","(4.8, 6.2, 6.09375)","(2.0, 2.24, 2.2285714285714286)","(17.0, 27.0, 26.833333333333332)","(9.0, 12.0, 11.518518518518519)","(7.0, 9.2, 8.96923076923077)","(26.0, 50.0, 46.705882352941174)"
16-12-2022 13:24:44.264525,"(6.0, 7.6, 7.24)","(4.8, 6.2, 6.09375)","(2.0, 2.24, 2.234545454545455)","(17.0, 27.0, 26.833333333333332)","(9.0, 12.0, 11.518518518518519)","(7.0, 9.2, 9.075)","(26.0, 50.0, 46.705882352941174)"
16-12-2022 13:24:45.206677,"(6.0, 7.6, 7.225)","(4.8, 6.2, 6.09375)","(2.0, 2.24, 2.2380000000000004)","(17.0, 27.0, 26.833333333333332)","(9.0, 12.0, 11.518518518518519)","(7.0, 9.2, 9.075)","(26.0, 50.0, 47.0)"
16-12-2022 13:24:46.171146,"(6.0, 7.2, 7.18)","(4.8, 6.2, 5.818181818181818)","(2.0, 2.26, 2.240909090909091)","(17.0, 28.0, 27.714285714285715)","(9.0, 12.0, 11.69047619047619)","(7.0, 9.4, 9.42)","(26.0, 50.0, 48.588235294117645)"
16-12-2022 13:24:55.462084,"(6.0, 7.4, 7.235294117647059)","(4.8, 6.0, 5.914285714285715)","(1.95, 2.24, 2.2224000000000004)","(18.0, 29.0, 27.75)","(9.0, 12.0, 11.666666666666666)","(7.0, 9.6, 9.248)","(26.0, 50.0, 46.285714285714285)"
16-12-2022 13:24:56.447136,"(6.0, 7.4, 7.371428571428572)","(4.8, 6.4, 6.092682926829268)","(1.95, 2.2, 2.1708333333333334)","(18.0, 28.0, 26.923076923076923)","(9.0, 12.5, 11.82)","(7.0, 10.0, 9.736170212765957)","(26.0, 46.0, 43.333333333333336)"
16-12-2022 13:24:57.409698,"(6.0, 7.4, 7.305263157894737)","(4.8, 6.2, 6.102564102564102)","(1.95, 2.2, 2.1641269841269843)","(18.0, 28.0, 26.5)","(9.0, 12.5, 11.82)","(7.0, 10.0, 9.772972972972973)","(26.0, 46.0, 43.45454545454545)"
16-12-2022 13:24:58.417994,"(6.0, 7.4, 7.305263157894737)","(4.8, 6.2, 6.061538461538461)","(1.95, 2.2, 2.166842105263158)","(18.0, 28.0, 26.105263157894736)","(9.0, 12.5, 11.82)","(7.0, 10.0, 9.772972972972973)","(26.0, 46.0, 43.2)"
16-12-2022 13:24:59.558647,"(6.0, 7.4, 7.305263157894737)","(4.8, 6.2, 6.061538461538461)","(1.95, 2.2, 2.1687671232876715)","(18.0, 28.0, 25.45)","(9.0, 12.5, 11.6875)","(7.0, 10.0, 9.728571428571428)","(26.0, 46.0, 43.5)"
16-12-2022 13:25:00.635615,"(6.0, 7.4, 7.306666666666667)","(4.8, 6.2, 6.025806451612903)","(1.95, 2.2, 2.166376811594203)","(18.0, 28.0, 25.45)","(9.0, 12.5, 11.724489795918368)","(7.0, 10.0, 9.695238095238095)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 13:25:01.671459,"(6.0, 7.4, 7.314285714285715)","(4.8, 6.2, 6.045714285714285)","(1.95, 2.2, 2.1640677966101696)","(18.0, 28.0, 25.45)","(9.0, 12.5, 11.724489795918368)","(7.0, 10.0, 9.695238095238095)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 13:25:02.729609,"(6.0, 7.4, 7.323076923076924)","(4.8, 6.2, 6.045714285714285)","(1.95, 2.2, 2.16)","(18.0, 28.0, 25.857142857142858)","(9.0, 12.5, 12.0375)","(7.0, 10.0, 9.711627906976744)","(26.0, 46.0, 44.857142857142854)"
16-12-2022 13:25:03.756685,"(6.0, 7.4, 7.347368421052632)","(4.8, 6.2, 6.073333333333333)","(1.95, 2.16, 2.157)","(18.0, 28.0, 25.96)","(9.0, 12.5, 11.691489361702128)","(7.0, 10.0, 9.838095238095239)","(26.0, 46.0, 45.6)"
16-12-2022 13:25:04.851544,"(6.0, 7.4, 7.3875)","(4.8, 6.2, 6.019354838709678)","(1.95, 2.22, 2.1831168831168832)","(18.0, 27.0, 25.3)","(9.0, 12.5, 11.75)","(7.0, 10.0, 9.728571428571428)","(26.0, 46.0, 45.333333333333336)"
16-12-2022 13:25:05.870913,"(6.0, 7.4, 7.383333333333334)","(4.8, 6.2, 6.019354838709678)","(1.95, 2.22, 2.1831168831168832)","(18.0, 27.0, 25.3)","(9.0, 12.0, 11.75)","(7.0, 10.0, 9.7125)","(26.0, 46.0, 45.333333333333336)"
16-12-2022 13:25:06.956547,"(6.0, 7.4, 7.383333333333334)","(4.8, 6.2, 6.044444444444444)","(1.95, 2.22, 2.1831168831168832)","(18.0, 27.0, 25.25)","(9.0, 12.0, 11.555555555555555)","(7.0, 10.0, 9.654901960784313)","(26.0, 46.0, 43.666666666666664)"
16-12-2022 13:25:08.053999,"(6.0, 7.4, 7.383333333333334)","(4.8, 6.2, 6.083870967741936)","(1.95, 2.22, 2.1831168831168832)","(17.0, 27.0, 25.38095238095238)","(9.0, 12.0, 11.571428571428571)","(7.0, 10.0, 9.687999999999999)","(26.0, 46.0, 43.666666666666664)"
16-12-2022 13:25:09.207910,"(6.0, 7.4, 7.3882352941176475)","(4.8, 6.2, 6.048275862068966)","(1.95, 2.18, 2.1789743589743593)","(17.0, 27.0, 25.533333333333335)","(9.0, 12.0, 11.571428571428571)","(7.0, 10.0, 9.687999999999999)","(26.0, 46.0, 43.666666666666664)"
16-12-2022 13:25:10.347035,"(6.0, 7.4, 7.3882352941176475)","(4.8, 6.2, 6.048275862068966)","(1.95, 2.18, 2.179148936170213)","(17.0, 27.0, 25.533333333333335)","(9.0, 12.0, 11.576923076923077)","(7.0, 10.0, 9.832)","(26.0, 46.0, 43.666666666666664)"
16-12-2022 13:25:11.433755,"(6.0, 7.4, 7.3875)","(4.8, 6.2, 6.048275862068966)","(1.95, 2.18, 2.179148936170213)","(17.0, 27.0, 25.533333333333335)","(9.0, 12.0, 11.576923076923077)","(7.0, 10.0, 9.838095238095239)","(26.0, 46.0, 43.666666666666664)"
16-12-2022 13:25:12.542817,"(6.0, 7.4, 7.3875)","(4.8, 6.2, 6.048275862068966)","(1.95, 2.18, 2.1926315789473687)","(17.0, 27.0, 25.533333333333335)","(9.0, 12.0, 11.56)","(7.0, 10.0, 9.84)","(26.0, 46.0, 43.666666666666664)"
