,Conumdrum,Creek Lodge,Gee Gees Fifthtest,High Plain Drifta,Rohzhae,Swingapinga,Im Keefe,Muscle Up,Zulu Angel,Weallstuckathome,Barmaid Girl,Ding Ding,Kings On Queens,Millas Ready,Soulita
06-01-2023 13:56:52.733775,"(9.0, 10.5, 10.138771186440678)","(101.0, 310.0, 257.5)","(101.0, 360.0, 342.0)","(101.0, 350.0, 268.0)","(15.0, 22.0, 20.926470588235293)","(31.0, 36.0, 35.64)","(21.0, 34.0, 32.90196078431372)","(1.9, 2.18, 2.1554954954954955)","(7.5, 8.8, 8.72054794520548)","(26.0, 32.0, 31.764705882352942)","(31.0, 46.0, 45.77777777777778)","(8.0, 9.4, 9.384713375796178)","(41.0, 55.0, 50.85526315789474)","(31.0, 44.0, 43.5)","(101.0, 270.0, 266.6666666666667)"
06-01-2023 13:56:54.548158,"(9.0, 10.5, 10.166340508806263)","(101.0, 310.0, 254.0)","(101.0, 360.0, 345.0)","(101.0, 340.0, 272.5)","(15.0, 21.0, 20.84516129032258)","(31.0, 36.0, 36.588235294117645)","(21.0, 34.0, 33.01754385964912)","(1.9, 2.16, 2.137657992565056)","(7.5, 8.8, 8.85217391304348)","(26.0, 32.0, 31.24137931034483)","(31.0, 46.0, 45.78947368421053)","(8.0, 9.6, 9.533333333333333)","(41.0, 55.0, 49.96629213483146)","(31.0, 44.0, 43.42857142857143)","(101.0, 270.0, 266.6666666666667)"
06-01-2023 13:56:56.375813,"(9.0, 10.5, 10.166340508806263)","(101.0, 310.0, 260.0)","(101.0, 360.0, 345.0)","(101.0, 340.0, 276.6666666666667)","(16.0, 21.0, 20.84313725490196)","(31.0, 38.0, 36.588235294117645)","(21.0, 34.0, 32.92)","(1.9, 2.14, 2.1359060402684564)","(7.5, 9.0, 8.897297297297298)","(26.0, 32.0, 33.183098591549296)","(31.0, 46.0, 45.5)","(7.5, 9.6, 9.751515151515152)","(41.0, 55.0, 50.234042553191486)","(31.0, 44.0, 42.61538461538461)","(101.0, 270.0, 267.3333333333333)"
06-01-2023 13:56:58.125048,"(8.5, 10.5, 10.15008025682183)","(101.0, 300.0, 264.11764705882354)","(101.0, 360.0, 345.0)","(101.0, 330.0, 268.0)","(15.0, 21.0, 20.80625)","(31.0, 38.0, 36.3448275862069)","(26.0, 34.0, 33.114754098360656)","(1.9, 2.14, 2.1367375886524824)","(7.5, 9.0, 9.038461538461538)","(21.0, 34.0, 33.47272727272727)","(31.0, 46.0, 45.793103448275865)","(7.5, 9.8, 9.660714285714286)","(41.0, 55.0, 50.234042553191486)","(31.0, 44.0, 41.714285714285715)","(101.0, 270.0, 267.85714285714283)"
06-01-2023 13:56:59.837610,"(8.5, 10.5, 10.15008025682183)","(101.0, 290.0, 264.11764705882354)","(101.0, 360.0, 330.0)","(101.0, 340.0, 276.6666666666667)","(16.0, 21.0, 20.81437125748503)","(31.0, 38.0, 36.54545454545455)","(26.0, 34.0, 33.18181818181818)","(1.9, 2.14, 2.157948717948718)","(7.5, 9.2, 8.95)","(21.0, 34.0, 33.50442477876106)","(31.0, 46.0, 45.37931034482759)","(7.5, 9.8, 9.577777777777778)","(41.0, 55.0, 50.381443298969074)","(31.0, 44.0, 41.46666666666667)","(101.0, 270.0, 268.0)"
06-01-2023 13:57:01.566329,"(8.5, 10.0, 9.945029239766082)","(101.0, 290.0, 275.3333333333333)","(101.0, 360.0, 330.0)","(101.0, 330.0, 276.6666666666667)","(15.0, 21.0, 20.813253012048193)","(31.0, 38.0, 36.54545454545455)","(26.0, 34.0, 33.06896551724138)","(1.85, 2.16, 2.162512077294686)","(7.5, 9.0, 8.9)","(26.0, 34.0, 34.666666666666664)","(31.0, 46.0, 45.29032258064516)","(7.5, 9.6, 9.653061224489797)","(41.0, 55.0, 50.381443298969074)","(31.0, 42.0, 41.833333333333336)","(101.0, 270.0, 266.3636363636364)"
06-01-2023 13:57:03.252218,"(8.5, 9.8, 9.52741935483871)","(101.0, 290.0, 275.3333333333333)","(101.0, 360.0, 330.0)","(101.0, 330.0, 276.6666666666667)","(15.0, 21.0, 20.88679245283019)","(31.0, 38.0, 36.666666666666664)","(26.0, 34.0, 33.06896551724138)","(1.85, 2.18, 2.159154929577465)","(7.5, 9.0, 9.04)","(26.0, 36.0, 34.9)","(31.0, 46.0, 45.69230769230769)","(7.5, 9.8, 9.545454545454545)","(41.0, 55.0, 50.159574468085104)","(31.0, 42.0, 40.875)","(101.0, 270.0, 267.0)"
06-01-2023 13:57:04.936103,"(8.5, 9.6, 9.52741935483871)","(101.0, 290.0, 272.8571428571429)","(101.0, 360.0, 330.0)","(101.0, 330.0, 275.0)","(15.0, 21.0, 20.810344827586206)","(31.0, 38.0, 36.52173913043478)","(26.0, 34.0, 32.84931506849315)","(1.9, 2.16, 2.1536)","(7.5, 9.2, 9.14074074074074)","(26.0, 36.0, 35.2)","(31.0, 46.0, 45.12820512820513)","(7.5, 9.6, 9.610218978102191)","(41.0, 55.0, 49.93333333333333)","(31.0, 42.0, 39.714285714285715)","(101.0, 270.0, 267.0)"
06-01-2023 13:57:06.649416,"(8.5, 9.6, 9.676404494382023)","(101.0, 280.0, 272.8571428571429)","(101.0, 360.0, 330.0)","(101.0, 300.0, 290.0)","(15.0, 21.0, 20.75)","(31.0, 38.0, 36.45454545454545)","(26.0, 34.0, 32.936708860759495)","(1.9, 2.16, 2.1561212121212123)","(7.5, 9.2, 9.116923076923076)","(26.0, 36.0, 35.04761904761905)","(31.0, 46.0, 45.02127659574468)","(7.5, 9.8, 9.621917808219179)","(41.0, 55.0, 50.02803738317757)","(31.0, 42.0, 38.666666666666664)","(101.0, 270.0, 267.0)"
06-01-2023 13:57:08.401108,"(8.5, 9.8, 9.676404494382023)","(101.0, 280.0, 272.8571428571429)","(101.0, 360.0, 335.0)","(101.0, 330.0, 283.3333333333333)","(15.0, 21.0, 20.755102040816325)","(31.0, 38.0, 36.52173913043478)","(26.0, 34.0, 32.96296296296296)","(1.9, 2.16, 2.143764705882353)","(7.5, 9.2, 9.127659574468085)","(26.0, 36.0, 35.88732394366197)","(31.0, 46.0, 45.041666666666664)","(7.5, 9.8, 9.683928571428572)","(41.0, 55.0, 50.074074074074076)","(31.0, 42.0, 39.5)","(101.0, 270.0, 266.3636363636364)"
06-01-2023 13:57:10.103010,"(8.5, 9.8, 9.540625)","(101.0, 280.0, 272.8571428571429)","(101.0, 370.0, 335.0)","(101.0, 330.0, 283.3333333333333)","(15.0, 21.0, 20.755102040816325)","(31.0, 38.0, 36.52173913043478)","(26.0, 34.0, 32.829787234042556)","(1.9, 2.18, 2.162767624020888)","(7.5, 9.2, 9.011764705882353)","(26.0, 36.0, 35.666666666666664)","(31.0, 46.0, 44.8780487804878)","(7.5, 9.8, 9.7)","(41.0, 55.0, 50.074074074074076)","(31.0, 42.0, 39.5)","(101.0, 270.0, 265.0)"
06-01-2023 13:57:11.822116,"(8.5, 9.6, 9.528125)","(101.0, 280.0, 282.1428571428571)","(101.0, 370.0, 335.0)","(101.0, 330.0, 283.3333333333333)","(15.0, 21.0, 20.774647887323944)","(31.0, 38.0, 37.15)","(26.0, 34.0, 32.829787234042556)","(1.9, 2.18, 2.1577040816326534)","(7.5, 9.2, 9.11340206185567)","(26.0, 36.0, 35.714285714285715)","(31.0, 46.0, 45.022222222222226)","(7.5, 9.8, 9.700884955752212)","(41.0, 55.0, 50.074074074074076)","(31.0, 42.0, 39.285714285714285)","(101.0, 270.0, 265.0)"
06-01-2023 13:57:13.542071,"(8.5, 9.6, 9.44421052631579)","(101.0, 290.0, 282.1428571428571)","(101.0, 370.0, 335.0)","(101.0, 330.0, 283.3333333333333)","(16.0, 21.0, 20.774647887323944)","(31.0, 38.0, 36.851851851851855)","(26.0, 34.0, 32.58974358974359)","(1.9, 2.16, 2.168183632734531)","(7.5, 9.2, 9.12156862745098)","(26.0, 36.0, 34.98901098901099)","(31.0, 46.0, 45.022222222222226)","(7.5, 9.8, 9.55)","(41.0, 55.0, 50.074074074074076)","(31.0, 42.0, 39.142857142857146)","(101.0, 270.0, 265.7142857142857)"
06-01-2023 13:57:15.233591,"(8.5, 9.6, 9.469281045751634)","(101.0, 290.0, 268.8888888888889)","(101.0, 370.0, 335.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.833333333333332)","(31.0, 38.0, 36.78431372549019)","(26.0, 34.0, 32.735632183908045)","(1.9, 2.18, 2.2065073787772316)","(7.5, 9.2, 9.127272727272727)","(26.0, 36.0, 34.88636363636363)","(31.0, 46.0, 45.022222222222226)","(7.5, 9.8, 9.535031847133759)","(41.0, 55.0, 50.074074074074076)","(31.0, 42.0, 39.116279069767444)","(101.0, 270.0, 265.7142857142857)"
06-01-2023 13:57:17.060803,"(8.5, 9.6, 9.405405405405405)","(101.0, 280.0, 268.8888888888889)","(101.0, 370.0, 335.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.767441860465116)","(31.0, 38.0, 36.708333333333336)","(26.0, 34.0, 32.735632183908045)","(1.9, 2.22, 2.1718948824343016)","(7.5, 9.2, 9.07578947368421)","(26.0, 36.0, 33.74074074074074)","(31.0, 46.0, 45.03703703703704)","(7.5, 9.8, 9.495652173913044)","(41.0, 55.0, 50.333333333333336)","(31.0, 42.0, 39.5)","(101.0, 270.0, 265.7142857142857)"
06-01-2023 13:57:18.828954,"(8.5, 9.6, 9.397916666666667)","(101.0, 280.0, 281.53846153846155)","(101.0, 370.0, 330.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.903225806451616)","(26.0, 34.0, 32.76190476190476)","(1.9, 2.2, 2.2048172043010754)","(7.5, 9.2, 9.007228915662651)","(26.0, 34.0, 33.717171717171716)","(31.0, 46.0, 45.10204081632653)","(7.5, 9.6, 9.484057971014494)","(41.0, 55.0, 50.333333333333336)","(31.0, 40.0, 39.46666666666667)","(101.0, 270.0, 265.0)"
06-01-2023 13:57:20.530860,"(8.5, 9.4, 9.549999999999999)","(101.0, 290.0, 270.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.903225806451616)","(26.0, 34.0, 32.76190476190476)","(1.9, 2.22, 2.202827763496144)","(7.5, 9.2, 8.879166666666666)","(26.0, 34.0, 33.708333333333336)","(31.0, 46.0, 45.10204081632653)","(7.5, 9.6, 9.385263157894737)","(41.0, 55.0, 50.163636363636364)","(31.0, 40.0, 39.46666666666667)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:22.226935,"(8.5, 9.6, 9.591836734693878)","(101.0, 280.0, 250.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.5)","(26.0, 34.0, 32.76190476190476)","(1.9, 2.22, 2.2032226562500004)","(7.5, 9.0, 8.876000000000001)","(26.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.10204081632653)","(7.5, 9.4, 9.38409090909091)","(41.0, 50.0, 49.36)","(31.0, 40.0, 38.733333333333334)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:23.833069,"(8.5, 9.6, 9.665)","(101.0, 280.0, 256.6666666666667)","(101.0, 360.0, 330.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.5)","(26.0, 34.0, 32.71604938271605)","(1.9, 2.22, 2.2120650406504065)","(7.5, 9.0, 8.944642857142858)","(26.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.10204081632653)","(7.5, 9.4, 9.379518072289157)","(41.0, 50.0, 49.36)","(31.0, 40.0, 38.625)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:25.528569,"(8.5, 9.8, 9.616666666666667)","(101.0, 290.0, 256.6666666666667)","(101.0, 360.0, 330.0)","(101.0, 330.0, 295.0)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.07692307692308)","(26.0, 34.0, 32.71604938271605)","(1.9, 2.22, 2.2149733759318426)","(7.5, 9.0, 8.91388888888889)","(26.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.10204081632653)","(7.5, 9.4, 9.379518072289157)","(41.0, 50.0, 49.55555555555556)","(31.0, 40.0, 38.625)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:27.126226,"(8.5, 9.8, 9.616666666666667)","(101.0, 290.0, 256.6666666666667)","(101.0, 360.0, 330.0)","(101.0, 330.0, 317.5)","(16.0, 21.0, 20.776699029126213)","(31.0, 38.0, 36.125)","(26.0, 34.0, 32.69047619047619)","(1.9, 2.22, 2.212937905468026)","(7.5, 9.0, 8.906493506493506)","(26.0, 34.0, 33.166666666666664)","(31.0, 46.0, 45.588235294117645)","(8.0, 9.4, 9.378205128205128)","(41.0, 50.0, 49.333333333333336)","(31.0, 40.0, 38.625)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:28.746565,"(8.5, 9.8, 9.709677419354838)","(101.0, 290.0, 235.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 318.8888888888889)","(16.0, 21.0, 20.75)","(31.0, 38.0, 36.55172413793103)","(26.0, 34.0, 32.30769230769231)","(1.9, 2.22, 2.2129739776951673)","(7.5, 9.0, 8.906493506493506)","(26.0, 34.0, 33.130434782608695)","(31.0, 46.0, 45.38461538461539)","(8.0, 9.4, 9.360693641618496)","(41.0, 50.0, 49.30769230769231)","(31.0, 40.0, 39.05263157894737)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:30.405072,"(8.5, 9.8, 9.715068493150685)","(101.0, 280.0, 235.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 318.8888888888889)","(16.0, 21.0, 20.75)","(31.0, 38.0, 36.55172413793103)","(26.0, 34.0, 31.11111111111111)","(1.9, 2.22, 2.2129981378026073)","(7.5, 9.0, 8.881967213114754)","(26.0, 34.0, 33.68181818181818)","(31.0, 46.0, 45.38461538461539)","(8.0, 9.4, 9.360693641618496)","(41.0, 50.0, 48.2)","(31.0, 40.0, 39.666666666666664)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:32.093682,"(8.5, 9.8, 9.715068493150685)","(101.0, 280.0, 226.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 303.3333333333333)","(16.0, 21.0, 20.743961352657006)","(31.0, 38.0, 36.55172413793103)","(26.0, 32.0, 31.11111111111111)","(1.9, 2.22, 2.2129981378026073)","(7.5, 9.0, 8.881967213114754)","(26.0, 34.0, 33.68181818181818)","(31.0, 46.0, 45.38461538461539)","(8.0, 9.4, 9.360693641618496)","(41.0, 50.0, 49.333333333333336)","(31.0, 40.0, 39.935483870967744)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:33.759350,"(8.5, 9.8, 9.624528301886793)","(101.0, 280.0, 226.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 303.3333333333333)","(16.0, 21.0, 20.765486725663717)","(31.0, 38.0, 37.320754716981135)","(26.0, 32.0, 30.97674418604651)","(1.9, 2.22, 2.2136688014638612)","(7.5, 9.0, 8.817021276595746)","(26.0, 34.0, 33.68181818181818)","(31.0, 46.0, 45.38461538461539)","(8.0, 9.6, 9.437037037037037)","(41.0, 50.0, 48.833333333333336)","(31.0, 40.0, 39.935483870967744)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:35.445850,"(8.5, 9.8, 9.740314136125654)","(101.0, 280.0, 226.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 296.6666666666667)","(16.0, 21.0, 20.78538812785388)","(31.0, 38.0, 37.320754716981135)","(26.0, 32.0, 31.032258064516128)","(1.9, 2.22, 2.2078272251308904)","(7.5, 9.0, 8.779518072289157)","(26.0, 34.0, 33.68181818181818)","(31.0, 46.0, 45.44186046511628)","(8.0, 9.6, 9.437037037037037)","(41.0, 50.0, 48.833333333333336)","(31.0, 40.0, 40.666666666666664)","(101.0, 270.0, 267.14285714285717)"
06-01-2023 13:57:37.160433,"(8.5, 9.8, 9.844131455399062)","(101.0, 280.0, 226.0)","(101.0, 360.0, 330.0)","(101.0, 330.0, 296.6666666666667)","(16.0, 21.0, 20.78538812785388)","(31.0, 38.0, 37.285714285714285)","(26.0, 32.0, 30.791666666666668)","(1.9, 2.22, 2.1847530864197533)","(7.5, 8.8, 8.781818181818183)","(26.0, 34.0, 33.78313253012048)","(31.0, 46.0, 45.58974358974359)","(8.0, 9.6, 9.446153846153846)","(41.0, 50.0, 48.833333333333336)","(31.0, 42.0, 40.651685393258425)","(101.0, 270.0, 268.2352941176471)"
06-01-2023 13:57:38.827608,"(8.5, 10.0, 9.844131455399062)","(101.0, 280.0, 243.33333333333334)","(101.0, 360.0, 336.0)","(101.0, 330.0, 310.0)","(16.0, 21.0, 20.79475982532751)","(31.0, 38.0, 37.333333333333336)","(26.0, 32.0, 30.925925925925927)","(1.9, 2.2, 2.1833065810593903)","(7.5, 8.8, 8.78433734939759)","(26.0, 34.0, 33.8)","(31.0, 46.0, 45.627906976744185)","(8.0, 9.6, 9.483720930232558)","(41.0, 50.0, 48.88)","(31.0, 42.0, 40.285714285714285)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:40.440334,"(8.5, 10.0, 9.760330578512397)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 336.0)","(101.0, 330.0, 310.0)","(16.0, 21.0, 20.79475982532751)","(31.0, 38.0, 37.473684210526315)","(21.0, 32.0, 30.925925925925927)","(1.9, 2.2, 2.1834113712374585)","(7.5, 8.8, 8.784705882352942)","(26.0, 34.0, 33.8)","(31.0, 46.0, 45.627906976744185)","(8.0, 9.6, 9.483720930232558)","(41.0, 50.0, 48.88)","(31.0, 42.0, 40.8421052631579)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:42.099853,"(8.5, 10.0, 9.907853403141361)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 336.0)","(101.0, 330.0, 310.0)","(16.0, 21.0, 20.79475982532751)","(31.0, 38.0, 38.15384615384615)","(21.0, 32.0, 30.925925925925927)","(1.9, 2.2, 2.1732029339853303)","(7.5, 8.8, 8.82857142857143)","(26.0, 34.0, 33.8)","(31.0, 46.0, 45.627906976744185)","(8.0, 9.6, 9.478260869565217)","(41.0, 50.0, 48.88)","(31.0, 44.0, 42.15384615384615)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:43.752689,"(8.5, 10.0, 10.03295128939828)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 340.0)","(101.0, 330.0, 310.0)","(16.0, 21.0, 20.617021276595743)","(31.0, 40.0, 38.15384615384615)","(21.0, 32.0, 30.814814814814813)","(1.9, 2.18, 2.1708039492242595)","(7.5, 9.0, 8.850877192982457)","(26.0, 34.0, 33.8)","(31.0, 46.0, 45.627906976744185)","(8.0, 9.6, 9.473469387755102)","(41.0, 50.0, 48.88)","(31.0, 44.0, 41.64705882352941)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:45.397574,"(8.5, 10.5, 10.068783068783068)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 336.0)","(101.0, 330.0, 342.5)","(16.0, 21.0, 20.617021276595743)","(31.0, 40.0, 38.15384615384615)","(21.0, 32.0, 30.814814814814813)","(1.9, 2.18, 2.1708039492242595)","(7.5, 9.0, 8.878378378378379)","(26.0, 34.0, 33.705263157894734)","(31.0, 46.0, 45.48936170212766)","(8.0, 9.6, 9.473469387755102)","(41.0, 50.0, 48.88)","(31.0, 44.0, 41.64705882352941)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:47.146455,"(8.5, 10.5, 10.068783068783068)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 336.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.617021276595743)","(31.0, 40.0, 38.15384615384615)","(21.0, 32.0, 30.814814814814813)","(1.9, 2.18, 2.170760563380282)","(7.5, 9.0, 8.842105263157896)","(26.0, 34.0, 33.705263157894734)","(31.0, 46.0, 45.48936170212766)","(8.0, 9.6, 9.473469387755102)","(31.0, 50.0, 48.88)","(31.0, 44.0, 41.64705882352941)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:48.809133,"(8.5, 10.5, 10.084183673469388)","(101.0, 270.0, 243.33333333333334)","(101.0, 400.0, 336.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.617021276595743)","(31.0, 40.0, 38.22222222222222)","(21.0, 32.0, 30.814814814814813)","(1.9, 2.18, 2.168831168831169)","(7.5, 9.0, 8.842105263157896)","(26.0, 34.0, 33.705263157894734)","(31.0, 46.0, 45.48936170212766)","(8.0, 9.6, 9.473469387755102)","(31.0, 50.0, 48.88)","(31.0, 44.0, 41.64705882352941)","(101.0, 270.0, 268.8235294117647)"
06-01-2023 13:57:50.606380,"(8.5, 10.5, 10.087341772151898)","(101.0, 270.0, 240.0)","(101.0, 400.0, 336.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.59090909090909)","(31.0, 40.0, 38.54545454545455)","(21.0, 32.0, 30.933333333333334)","(1.9, 2.18, 2.159939117199391)","(7.5, 9.0, 8.898412698412699)","(26.0, 34.0, 33.722772277227726)","(31.0, 46.0, 45.53846153846154)","(8.0, 9.6, 9.49918699186992)","(31.0, 50.0, 48.92307692307692)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:57:52.233943,"(8.5, 10.5, 9.80391061452514)","(101.0, 270.0, 256.6666666666667)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.685314685314687)","(31.0, 40.0, 38.628571428571426)","(21.0, 32.0, 30.4)","(1.9, 2.16, 2.1599317406143346)","(7.5, 9.0, 8.898412698412699)","(26.0, 34.0, 33.728155339805824)","(31.0, 46.0, 45.53846153846154)","(8.0, 9.6, 9.49918699186992)","(31.0, 50.0, 48.92307692307692)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:57:53.899767,"(8.5, 10.5, 9.80391061452514)","(101.0, 270.0, 256.6666666666667)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.685314685314687)","(31.0, 40.0, 38.628571428571426)","(21.0, 32.0, 30.608695652173914)","(1.9, 2.16, 2.1693811074918568)","(7.5, 9.0, 8.922077922077921)","(26.0, 34.0, 33.728155339805824)","(31.0, 46.0, 47.75)","(8.0, 9.6, 9.49918699186992)","(31.0, 50.0, 47.70786516853933)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:57:55.591194,"(8.5, 9.8, 9.876515151515152)","(101.0, 270.0, 256.6666666666667)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.98)","(31.0, 40.0, 39.294117647058826)","(21.0, 32.0, 30.608695652173914)","(1.9, 2.18, 2.1715241635687734)","(7.5, 9.0, 8.88888888888889)","(26.0, 34.0, 33.2108843537415)","(31.0, 48.0, 47.875)","(8.0, 9.6, 9.490265486725663)","(31.0, 48.0, 47.924050632911396)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:57:57.208426,"(8.5, 10.0, 9.847457627118644)","(101.0, 270.0, 256.6666666666667)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.98)","(31.0, 40.0, 38.84848484848485)","(21.0, 32.0, 30.608695652173914)","(1.9, 2.18, 2.169365558912387)","(7.5, 9.0, 8.865573770491803)","(26.0, 34.0, 33.2108843537415)","(31.0, 48.0, 47.91304347826087)","(8.0, 9.6, 9.490265486725663)","(31.0, 48.0, 49.342465753424655)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:57:58.891604,"(8.5, 10.0, 9.88031496062992)","(101.0, 270.0, 258.6363636363636)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.975609756097562)","(31.0, 40.0, 38.84848484848485)","(21.0, 32.0, 30.608695652173914)","(1.9, 2.18, 2.1711779448621558)","(7.5, 9.0, 8.865573770491803)","(26.0, 34.0, 33.2108843537415)","(31.0, 48.0, 47.91304347826087)","(8.0, 9.6, 9.490265486725663)","(31.0, 50.0, 49.342465753424655)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:58:00.528026,"(8.5, 10.0, 9.883524904214559)","(101.0, 270.0, 242.3684210526316)","(101.0, 400.0, 340.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.975609756097562)","(31.0, 40.0, 38.84848484848485)","(21.0, 32.0, 30.608695652173914)","(1.9, 2.18, 2.158539493293592)","(7.5, 9.0, 8.836)","(26.0, 34.0, 33.2108843537415)","(31.0, 48.0, 47.91304347826087)","(8.0, 9.6, 9.490265486725663)","(31.0, 50.0, 49.342465753424655)","(31.0, 44.0, 42.333333333333336)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:58:02.056254,"(8.5, 10.0, 9.879259259259259)","(101.0, 270.0, 245.0)","(101.0, 400.0, 347.5)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.976470588235294)","(31.0, 40.0, 38.80555555555556)","(21.0, 32.0, 30.72)","(1.9, 2.16, 2.159406528189911)","(7.5, 9.0, 8.856140350877194)","(26.0, 34.0, 33.22147651006711)","(31.0, 48.0, 47.92)","(8.0, 9.6, 9.496666666666666)","(31.0, 50.0, 49.388888888888886)","(31.0, 44.0, 42.46153846153846)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:58:03.732224,"(8.5, 10.0, 9.880804387568556)","(101.0, 270.0, 245.0)","(101.0, 400.0, 365.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.78181818181818)","(31.0, 40.0, 38.83783783783784)","(21.0, 32.0, 30.857142857142858)","(1.9, 2.16, 2.170142180094787)","(7.5, 9.0, 8.850909090909092)","(26.0, 34.0, 33.2317880794702)","(31.0, 48.0, 47.92307692307692)","(8.0, 9.6, 9.501587301587302)","(31.0, 50.0, 49.397260273972606)","(31.0, 44.0, 42.91891891891892)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:58:05.359372,"(8.5, 10.0, 9.881318681318682)","(101.0, 270.0, 245.0)","(101.0, 400.0, 365.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.945054945054945)","(31.0, 40.0, 38.83783783783784)","(21.0, 32.0, 30.857142857142858)","(1.9, 2.18, 2.1700478468899522)","(7.5, 9.0, 8.850909090909092)","(26.0, 34.0, 33.2317880794702)","(31.0, 48.0, 47.925925925925924)","(8.0, 9.6, 9.5008)","(31.0, 50.0, 49.397260273972606)","(31.0, 44.0, 42.91891891891892)","(101.0, 270.0, 268.8888888888889)"
06-01-2023 13:58:07.010686,"(8.5, 10.0, 9.881318681318682)","(101.0, 270.0, 240.0)","(101.0, 400.0, 365.0)","(101.0, 350.0, 342.5)","(16.0, 21.0, 20.806451612903224)","(31.0, 40.0, 38.83783783783784)","(21.0, 32.0, 31.03030303030303)","(1.9, 2.18, 2.1733858267716535)","(7.5, 9.0, 8.889189189189189)","(26.0, 34.0, 33.2317880794702)","(31.0, 48.0, 47.92307692307692)","(8.0, 9.6, 9.53125)","(31.0, 50.0, 49.44444444444444)","(31.0, 44.0, 43.857142857142854)","(101.0, 270.0, 268.8888888888889)"
