,Goodtime Libby,Shoobees Spirit,Rocknroll Gronk,Cincinnati,Layden,Starzzz Destiny
14-12-2022 14:22:49.825654,"(8.0, 10.5, 9.927272727272728)","(1.95, 2.18, 2.1766666666666667)","(3.3, 4.1, 3.9741935483870967)","(17.0, 26.0, 24.4)","(16.0, 22.0, 20.363636363636363)","(7.0, 9.8, 9.690909090909091)"
14-12-2022 14:22:50.871172,"(8.0, 10.5, 9.927272727272728)","(1.95, 2.18, 2.1636363636363636)","(3.3, 4.1, 3.9375)","(17.0, 26.0, 24.4)","(16.0, 22.0, 19.545454545454547)","(7.0, 9.8, 9.6875)"
14-12-2022 14:22:51.952185,"(8.0, 10.5, 9.927272727272728)","(1.95, 2.2, 2.195076923076923)","(3.3, 4.1, 3.9035714285714285)","(17.0, 26.0, 21.390243902439025)","(16.0, 22.0, 18.579710144927535)","(7.0, 9.8, 9.025225225225226)"
14-12-2022 14:22:53.059298,"(8.0, 9.6, 9.412962962962963)","(1.95, 2.28, 2.2792)","(3.3, 4.0, 3.949180327868852)","(17.0, 23.0, 21.595744680851062)","(16.0, 19.0, 16.83582089552239)","(7.0, 9.2, 9.008080808080807)"
14-12-2022 14:22:54.149461,"(8.0, 9.6, 9.223676012461059)","(1.95, 2.32, 2.296)","(3.3, 4.1, 3.949180327868852)","(17.0, 23.0, 21.595744680851062)","(16.0, 19.0, 16.83582089552239)","(7.0, 9.2, 9.0)"
14-12-2022 14:22:55.180392,"(8.0, 9.4, 9.244444444444444)","(1.95, 2.36, 2.3528571428571428)","(3.3, 3.9, 3.8038043478260866)","(17.0, 23.0, 21.595744680851062)","(16.0, 19.0, 17.095238095238095)","(7.0, 9.0, 8.883333333333333)"
14-12-2022 14:22:56.295020,"(8.0, 9.2, 8.82857142857143)","(1.95, 2.38, 2.373333333333333)","(3.3, 3.9, 3.9375)","(17.0, 23.0, 20.75)","(16.0, 19.0, 18.0)","(7.0, 9.0, 8.883333333333333)"
14-12-2022 14:22:57.466983,"(8.0, 9.0, 8.873684210526315)","(1.95, 2.38, 2.393684210526316)","(3.3, 4.0, 3.931578947368421)","(16.0, 22.0, 21.166666666666668)","(15.0, 18.5, 17.692307692307693)","(7.0, 9.0, 8.844444444444445)"
14-12-2022 14:22:58.667879,"(8.0, 9.0, 8.95)","(1.95, 2.4, 2.386153846153846)","(3.3, 4.0, 3.88695652173913)","(16.0, 22.0, 20.857142857142858)","(15.0, 18.5, 17.692307692307693)","(7.0, 9.0, 8.844444444444445)"
14-12-2022 14:22:59.860825,"(8.0, 9.0, 8.95)","(1.95, 2.4, 2.3907692307692305)","(3.3, 4.0, 3.85679012345679)","(16.0, 22.0, 20.4)","(15.0, 18.5, 17.692307692307693)","(7.0, 9.0, 8.844444444444445)"
14-12-2022 14:23:01.014747,"(8.0, 9.0, 8.95)","(1.95, 2.4, 2.389655172413793)","(3.3, 4.0, 3.8377049180327867)","(16.0, 22.0, 19.85)","(15.0, 18.5, 17.75)","(7.0, 9.0, 8.8)"
14-12-2022 14:23:02.118598,"(8.0, 9.2, 8.841379310344829)","(1.95, 2.44, 2.403157894736842)","(3.3, 3.95, 3.825210084033613)","(16.0, 23.0, 20.2)","(15.0, 18.5, 17.375)","(7.0, 9.0, 8.719999999999999)"
14-12-2022 14:23:03.140460,"(8.0, 9.2, 8.848)","(2.0, 2.42, 2.4047619047619047)","(3.3, 3.95, 3.82125)","(16.0, 23.0, 20.2)","(15.0, 18.5, 17.375)","(7.0, 9.0, 8.555555555555555)"
14-12-2022 14:23:04.239565,"(8.0, 9.2, 8.848)","(2.0, 2.42, 2.4117241379310346)","(3.3, 3.95, 3.8410828025477706)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 8.6, 8.424242424242424)"
14-12-2022 14:23:05.295750,"(8.0, 9.4, 9.175)","(2.0, 2.42, 2.408)","(3.3, 3.95, 3.8)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.432)"
14-12-2022 14:23:06.308847,"(8.0, 9.4, 9.22857142857143)","(2.0, 2.42, 2.406153846153846)","(3.3, 3.8, 3.7785714285714285)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.445714285714287)"
14-12-2022 14:23:07.419727,"(8.0, 9.4, 9.22857142857143)","(2.0, 2.44, 2.4)","(3.3, 3.8, 3.77)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:23:08.623114,"(8.0, 9.4, 9.22857142857143)","(2.0, 2.44, 2.4)","(3.3, 3.8, 3.77)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:23:09.709116,"(8.0, 9.4, 9.280000000000001)","(2.0, 2.44, 2.385)","(3.3, 3.8, 3.796153846153846)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:23:10.817653,"(8.0, 9.4, 9.280000000000001)","(2.0, 2.44, 2.3892307692307693)","(3.3, 3.75, 3.739655172413793)","(16.0, 23.0, 20.26086956521739)","(15.0, 18.5, 17.375)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:23:11.896095,"(8.0, 9.4, 9.280000000000001)","(2.0, 2.46, 2.4353846153846153)","(3.3, 3.75, 3.725)","(16.0, 23.0, 20.153846153846153)","(15.0, 18.5, 17.8)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:23:12.951979,"(8.0, 9.4, 9.280000000000001)","(2.0, 2.46, 2.442222222222222)","(3.3, 3.75, 3.725)","(16.0, 23.0, 20.153846153846153)","(15.0, 18.0, 17.9)","(7.0, 9.2, 8.911111111111111)"
14-12-2022 14:23:13.927688,"(8.0, 9.4, 9.280000000000001)","(2.0, 2.46, 2.442222222222222)","(3.3, 3.75, 3.725)","(16.0, 23.0, 20.886363636363637)","(15.0, 18.0, 17.295081967213115)","(7.0, 9.0, 8.43265306122449)"
14-12-2022 14:23:14.890239,"(8.0, 9.6, 9.02095238095238)","(2.0, 2.48, 2.4777846153846155)","(3.3, 3.85, 3.801612903225806)","(16.0, 23.0, 20.886363636363637)","(15.0, 19.0, 17.295081967213115)","(7.0, 9.2, 8.43265306122449)"
14-12-2022 14:23:15.858129,"(8.0, 9.4, 9.045714285714286)","(2.0, 2.48, 2.466666666666667)","(3.3, 3.8, 3.7697368421052633)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.142857142857142)","(7.0, 9.2, 8.43265306122449)"
14-12-2022 14:23:16.897518,"(8.0, 9.4, 9.045714285714286)","(2.0, 2.48, 2.4678260869565216)","(3.3, 3.8, 3.7697368421052633)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.142857142857142)","(7.0, 9.2, 8.43265306122449)"
14-12-2022 14:23:17.925991,"(8.0, 9.4, 9.045714285714286)","(2.0, 2.48, 2.4678260869565216)","(3.3, 3.8, 3.7697368421052633)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.142857142857142)","(7.0, 9.2, 8.43265306122449)"
14-12-2022 14:23:18.962629,"(8.0, 9.4, 9.045714285714286)","(2.05, 2.5, 2.4925)","(3.3, 3.8, 3.7697368421052633)","(16.0, 23.0, 20.733333333333334)","(15.0, 19.0, 17.142857142857142)","(7.0, 9.2, 8.43265306122449)"
14-12-2022 14:23:19.995825,"(8.0, 9.4, 9.079310344827586)","(2.05, 2.48, 2.467719298245614)","(3.3, 3.8, 3.7508474576271187)","(16.0, 23.0, 20.733333333333334)","(15.0, 19.0, 17.266666666666666)","(7.0, 9.2, 8.49056603773585)"
14-12-2022 14:23:20.894832,"(8.0, 9.4, 9.049056603773586)","(2.05, 2.48, 2.448421052631579)","(3.3, 3.8, 3.7608108108108107)","(16.0, 23.0, 20.875)","(15.0, 19.0, 17.266666666666666)","(7.0, 9.2, 8.49056603773585)"
14-12-2022 14:23:21.797937,"(8.0, 9.4, 9.049056603773586)","(2.05, 2.48, 2.456)","(3.3, 3.8, 3.7608108108108107)","(16.0, 23.0, 20.875)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.522522522522523)"
14-12-2022 14:23:22.805916,"(8.0, 9.4, 9.049056603773586)","(2.05, 2.48, 2.456)","(3.3, 3.8, 3.6526096033402924)","(16.0, 23.0, 20.875)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.522522522522523)"
14-12-2022 14:23:23.853529,"(8.0, 9.4, 9.049056603773586)","(2.05, 2.48, 2.4684146341463413)","(3.3, 3.7, 3.6526096033402924)","(16.0, 23.0, 20.782608695652172)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.522522522522523)"
14-12-2022 14:23:24.930742,"(8.0, 9.4, 9.084745762711865)","(2.05, 2.46, 2.44)","(3.3, 3.7, 3.6092)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.528301886792452)","(7.0, 9.2, 8.618556701030927)"
14-12-2022 14:23:25.900161,"(8.0, 9.4, 9.084745762711865)","(2.05, 2.46, 2.4518181818181817)","(3.3, 3.7, 3.6092)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.528301886792452)","(7.0, 9.2, 8.618556701030927)"
14-12-2022 14:23:26.868911,"(8.0, 9.4, 9.084745762711865)","(2.05, 2.46, 2.4518181818181817)","(3.3, 3.7, 3.6092)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.528301886792452)","(7.0, 9.2, 8.618556701030927)"
14-12-2022 14:23:27.728808,"(8.0, 9.4, 9.084745762711865)","(2.05, 2.44, 2.433076923076923)","(3.3, 3.8, 3.72)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.528301886792452)","(7.0, 9.2, 8.618556701030927)"
14-12-2022 14:23:28.679070,"(8.0, 9.4, 9.084745762711865)","(2.05, 2.44, 2.433076923076923)","(3.3, 3.8, 3.755970149253731)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:29.632823,"(8.0, 9.4, 9.118181818181819)","(2.05, 2.44, 2.434285714285714)","(3.3, 3.8, 3.752985074626866)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:30.691409,"(8.0, 9.4, 9.104761904761904)","(2.05, 2.44, 2.433478260869565)","(3.3, 3.8, 3.7564516129032257)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.4)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:31.748294,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.48, 2.4585882352941177)","(3.3, 3.8, 3.7707865168539323)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.555555555555557)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:32.841758,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.48, 2.4475)","(3.3, 3.8, 3.785393258426966)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.655172413793103)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:33.902924,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.46, 2.4466666666666668)","(3.3, 3.85, 3.8)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.655172413793103)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:34.915595,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.46, 2.4466666666666668)","(3.3, 3.85, 3.8)","(16.0, 23.0, 20.829787234042552)","(15.0, 19.0, 17.655172413793103)","(7.0, 9.2, 8.56271186440678)"
14-12-2022 14:23:35.932213,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.46, 2.4415384615384617)","(3.3, 3.85, 3.7916666666666665)","(16.0, 23.0, 21.529411764705884)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:36.914765,"(8.0, 9.4, 9.064864864864864)","(2.05, 2.46, 2.456875)","(3.3, 3.8, 3.78515625)","(16.0, 22.0, 21.529411764705884)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:37.884074,"(8.0, 9.4, 9.064864864864864)","(2.1, 2.46, 2.453939393939394)","(3.3, 3.8, 3.78515625)","(16.0, 22.0, 21.529411764705884)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:38.902131,"(8.0, 9.4, 9.064864864864864)","(2.1, 2.46, 2.455238095238095)","(3.3, 3.8, 3.763803680981595)","(16.0, 22.0, 21.333333333333332)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:39.959306,"(8.0, 9.4, 9.064864864864864)","(2.1, 2.46, 2.456774193548387)","(3.3, 3.8, 3.7774809160305343)","(16.0, 22.0, 21.5)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:40.974301,"(8.0, 9.4, 9.064864864864864)","(2.1, 2.46, 2.4573684210526316)","(3.3, 3.8, 3.7774809160305343)","(16.0, 22.0, 21.5)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.657692307692308)"
14-12-2022 14:23:41.997440,"(8.0, 9.4, 9.064864864864864)","(2.1, 2.46, 2.4573684210526316)","(3.3, 3.8, 3.7774809160305343)","(16.0, 22.0, 20.96)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.838461538461539)"
14-12-2022 14:23:42.964377,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.46, 2.4476923076923076)","(3.3, 3.75, 3.6684549356223175)","(16.0, 22.0, 20.96)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.83960396039604)"
14-12-2022 14:23:43.942126,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.46, 2.452)","(3.3, 3.75, 3.659090909090909)","(16.0, 22.0, 20.96)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.83960396039604)"
14-12-2022 14:23:44.809422,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.46, 2.452)","(3.3, 3.75, 3.659090909090909)","(16.0, 22.0, 20.96)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.83960396039604)"
14-12-2022 14:23:45.705433,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.4577391304347826)","(3.3, 3.7, 3.659398496240602)","(16.0, 22.0, 20.96)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.669902912621358)"
14-12-2022 14:23:46.692592,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.4577391304347826)","(3.3, 3.7, 3.6619718309859155)","(16.0, 22.0, 20.6)","(15.0, 19.0, 17.607142857142858)","(7.0, 9.2, 8.669902912621358)"
14-12-2022 14:23:47.672321,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.4577391304347826)","(3.3, 3.7, 3.65609756097561)","(16.0, 22.0, 20.6)","(15.0, 19.0, 17.677966101694917)","(7.0, 9.2, 8.669902912621358)"
14-12-2022 14:23:48.661794,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.4484671532846716)","(3.3, 3.7, 3.6394285714285717)","(16.0, 22.0, 20.666666666666668)","(15.0, 19.0, 17.677966101694917)","(7.0, 9.2, 8.669902912621358)"
14-12-2022 14:23:49.683858,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.4551724137931035)","(3.3, 3.7, 3.6394285714285717)","(16.0, 22.0, 20.666666666666668)","(15.0, 19.0, 17.677966101694917)","(7.0, 9.2, 8.669902912621358)"
14-12-2022 14:23:50.703795,"(8.0, 9.4, 9.066666666666666)","(2.1, 2.48, 2.406779661016949)","(3.3, 3.8, 3.7746153846153847)","(16.0, 22.0, 20.727272727272727)","(15.0, 19.0, 17.721311475409838)","(7.0, 9.2, 8.689719626168223)"
14-12-2022 14:23:51.714570,"(8.0, 9.4, 9.092307692307692)","(2.1, 2.48, 2.4208219178082193)","(3.3, 3.8, 3.7746153846153847)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.761904761904763)","(7.0, 9.2, 8.708108108108108)"
14-12-2022 14:23:52.707195,"(8.0, 9.4, 9.12093023255814)","(2.1, 2.48, 2.4125)","(3.3, 3.85, 3.835211267605634)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.708108108108108)"
14-12-2022 14:23:53.662253,"(8.0, 9.4, 9.12093023255814)","(2.1, 2.48, 2.4125)","(3.3, 3.85, 3.835211267605634)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:54.637347,"(8.0, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4193548387096775)","(3.3, 3.85, 3.835211267605634)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:55.556576,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4193548387096775)","(3.3, 3.85, 3.835211267605634)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:56.535197,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4130434782608696)","(3.3, 3.9, 3.846363636363636)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:57.492364,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4221052631578948)","(3.3, 3.85, 3.8368852459016396)","(16.0, 22.0, 20.693877551020407)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:58.541582,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4221052631578948)","(3.3, 3.85, 3.797963800904977)","(16.0, 22.0, 18.875)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:23:59.537023,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4484615384615385)","(3.3, 3.85, 3.797963800904977)","(16.0, 20.0, 18.875)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:00.508282,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4484615384615385)","(3.3, 3.85, 3.797963800904977)","(16.0, 20.0, 19.38235294117647)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:01.415729,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4518918918918917)","(3.3, 3.85, 3.797963800904977)","(16.0, 20.0, 19.38235294117647)","(15.0, 19.0, 17.7)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:02.346791,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4518918918918917)","(3.3, 3.85, 3.797963800904977)","(16.0, 20.0, 19.38235294117647)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:03.230460,"(7.5, 9.4, 9.12093023255814)","(2.1, 2.46, 2.4518918918918917)","(3.3, 3.8, 3.778342245989305)","(16.0, 20.0, 19.38235294117647)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:04.205660,"(7.5, 9.4, 9.26)","(2.1, 2.46, 2.436)","(3.3, 3.8, 3.7772471910112357)","(16.0, 21.0, 19.970588235294116)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:05.117850,"(7.5, 9.6, 9.024223602484472)","(2.1, 2.46, 2.436)","(3.3, 3.8, 3.7772471910112357)","(16.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:06.120344,"(7.5, 9.6, 9.024223602484472)","(2.1, 2.46, 2.436)","(3.3, 3.8, 3.7772471910112357)","(16.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:07.049299,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.43375)","(3.3, 3.8, 3.7772471910112357)","(16.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:07.923974,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.43375)","(3.3, 3.8, 3.7772471910112357)","(16.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:08.866623,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.43375)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:09.801240,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.43375)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:10.805630,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.428888888888889)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:11.844260,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.428888888888889)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.6875)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:12.881501,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.646341463414632)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:13.875554,"(7.5, 9.4, 9.157575757575758)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.646341463414632)","(7.0, 9.2, 8.66470588235294)"
14-12-2022 14:24:14.851397,"(7.5, 9.4, 9.141935483870968)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.646341463414632)","(7.0, 9.2, 8.654)"
14-12-2022 14:24:15.796523,"(7.5, 9.4, 9.141935483870968)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.75)","(15.0, 19.0, 17.646341463414632)","(7.0, 9.2, 8.654)"
14-12-2022 14:24:16.779187,"(7.5, 9.4, 9.141935483870968)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 19.653846153846153)","(15.0, 19.0, 17.646341463414632)","(7.0, 9.2, 8.654)"
14-12-2022 14:24:17.736298,"(7.5, 9.4, 9.141935483870968)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7772471910112357)","(15.0, 21.0, 18.571428571428573)","(15.0, 19.0, 17.678571428571427)","(7.0, 9.2, 8.654)"
14-12-2022 14:24:18.746793,"(7.5, 9.6, 9.022222222222222)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.778342245989305)","(15.0, 20.0, 18.571428571428573)","(15.0, 19.0, 17.6125)","(7.0, 9.2, 8.645378151260504)"
14-12-2022 14:24:19.762916,"(7.5, 9.6, 9.022448979591836)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.7964912280701753)","(15.0, 20.0, 17.5)","(15.0, 19.0, 17.6125)","(7.0, 9.2, 8.610434782608696)"
14-12-2022 14:24:20.777946,"(7.5, 9.4, 9.27878787878788)","(2.1, 2.46, 2.4105882352941177)","(3.3, 3.8, 3.787857142857143)","(15.0, 20.0, 19.5)","(15.0, 19.0, 18.105263157894736)","(7.0, 9.2, 8.634285714285713)"
14-12-2022 14:24:21.766499,"(7.5, 9.6, 9.062727272727273)","(2.1, 2.3, 2.2871311475409835)","(3.3, 4.1, 3.9692307692307693)","(15.0, 22.0, 19.0)","(15.0, 19.0, 18.095238095238095)","(7.0, 9.2, 8.919148936170213)"
14-12-2022 14:24:22.699876,"(7.5, 9.6, 9.213725490196078)","(2.1, 2.3, 2.287113543091655)","(3.3, 4.0, 3.9868852459016395)","(15.0, 22.0, 20.666666666666668)","(15.0, 19.0, 18.095238095238095)","(7.0, 9.2, 8.976271186440679)"
14-12-2022 14:24:23.661997,"(7.5, 9.6, 9.213725490196078)","(2.1, 2.3, 2.2879375)","(3.3, 4.0, 3.986440677966102)","(15.0, 22.0, 20.3)","(15.0, 19.0, 18.095238095238095)","(7.0, 9.2, 8.976271186440679)"
14-12-2022 14:24:24.725824,"(7.5, 9.6, 9.213725490196078)","(2.1, 2.3, 2.2877439024390243)","(3.3, 4.0, 3.986440677966102)","(15.0, 22.0, 20.4)","(15.0, 19.0, 18.272727272727273)","(7.0, 9.2, 8.976271186440679)"
14-12-2022 14:24:25.662703,"(7.5, 9.6, 9.213725490196078)","(2.1, 2.3, 2.2813023255813953)","(3.3, 4.0, 3.986440677966102)","(15.0, 22.0, 20.4)","(15.0, 19.0, 19.214285714285715)","(7.0, 9.2, 8.941176470588236)"
14-12-2022 14:24:26.647950,"(7.5, 9.4, 9.31304347826087)","(2.1, 2.3, 2.2808571428571427)","(3.3, 4.0, 3.9529411764705884)","(15.0, 22.0, 20.285714285714285)","(15.0, 19.5, 19.214285714285715)","(7.0, 9.2, 8.941176470588236)"
14-12-2022 14:24:27.674872,"(7.5, 9.4, 9.32)","(2.1, 2.3, 2.280851063829787)","(3.3, 4.0, 3.988235294117647)","(15.0, 22.0, 20.22222222222222)","(15.0, 19.5, 19.666666666666668)","(7.0, 9.2, 8.926829268292684)"
14-12-2022 14:24:28.705005,"(7.5, 9.6, 9.222966507177032)","(2.1, 2.28, 2.27531914893617)","(3.3, 4.0, 3.975)","(15.0, 22.0, 20.22222222222222)","(15.0, 20.0, 19.666666666666668)","(7.0, 9.2, 8.926829268292684)"
14-12-2022 14:24:29.726538,"(7.5, 9.6, 9.402010050251256)","(2.1, 2.28, 2.269722222222222)","(3.3, 4.0, 3.98125)","(15.0, 21.0, 20.5)","(15.0, 20.0, 19.666666666666668)","(7.0, 9.2, 9.013333333333334)"
14-12-2022 14:24:30.785452,"(7.5, 9.6, 9.402010050251256)","(2.1, 2.28, 2.269722222222222)","(3.3, 4.0, 3.98125)","(15.0, 21.0, 20.5)","(15.0, 20.0, 19.666666666666668)","(7.0, 9.2, 9.013333333333334)"
14-12-2022 14:24:31.842019,"(7.5, 9.6, 9.217475728155339)","(2.1, 2.3, 2.2801111111111108)","(3.3, 4.0, 3.985)","(15.0, 22.0, 20.333333333333332)","(15.0, 20.0, 19.666666666666668)","(7.0, 9.2, 8.912820512820513)"
14-12-2022 14:24:32.930777,"(7.5, 9.6, 9.209900990099008)","(2.1, 2.28, 2.279444444444444)","(3.3, 4.0, 3.9857142857142858)","(15.0, 22.0, 20.333333333333332)","(15.0, 20.0, 19.666666666666668)","(7.0, 9.2, 8.912820512820513)"
14-12-2022 14:24:34.024899,"(7.5, 9.6, 9.417592592592593)","(2.1, 2.28, 2.279444444444444)","(3.3, 4.0, 3.99)","(15.0, 22.0, 20.333333333333332)","(15.0, 20.0, 19.8)","(7.0, 9.2, 8.908108108108108)"
