,My Legacy,Hurricane Demi,Know Valour,Texas Jewel,Opawa Eric,Tin Lizzy,Idol Tayla,Know Dispute
09-01-2023 11:27:38.795015,"(2.9, 3.35, 3.21)","(12.0, 18.0, 17.833333333333332)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 56.41935483870968)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 6.8)"
09-01-2023 11:27:39.790448,"(2.9, 3.35, 3.21)","(12.0, 18.0, 17.833333333333332)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 56.41935483870968)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 7.386440677966101)"
09-01-2023 11:27:40.840903,"(2.9, 3.35, 3.2462962962962965)","(12.0, 20.0, 17.5)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 35.75)","(6.5, 8.8, 8.488888888888889)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 7.363636363636363)"
09-01-2023 11:27:41.962926,"(2.9, 3.35, 3.2462962962962965)","(12.0, 20.0, 17.8125)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.368421052631575)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 6.586206896551724)"
09-01-2023 11:27:43.110773,"(2.9, 3.35, 3.2462962962962965)","(12.0, 20.0, 17.8125)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.368421052631575)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 6.862857142857143)"
09-01-2023 11:27:44.301286,"(2.9, 3.35, 3.2462962962962965)","(12.0, 20.0, 17.8125)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.368421052631575)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 7.12)"
09-01-2023 11:27:45.527425,"(2.9, 3.35, 3.2462962962962965)","(12.0, 20.0, 18.333333333333332)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.368421052631575)","(6.5, 8.8, 8.577777777777778)","(3.4, 4.1, 3.9153846153846152)","(13.0, 17.0, 16.7)","(4.6, 7.2, 7.12)"
09-01-2023 11:27:46.734629,"(2.9, 3.35, 3.2642857142857142)","(12.0, 20.0, 18.333333333333332)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 48.86206896551724)","(6.5, 8.8, 8.571428571428571)","(3.4, 4.1, 3.8652173913043475)","(13.0, 17.0, 16.5)","(4.6, 8.0, 6.964705882352941)"
09-01-2023 11:27:47.938069,"(2.9, 3.35, 3.2642857142857142)","(12.0, 20.0, 18.627450980392158)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 45.0)","(6.5, 8.8, 8.571428571428571)","(3.4, 4.1, 3.8576923076923073)","(13.0, 17.0, 16.75)","(4.6, 8.0, 6.815384615384615)"
09-01-2023 11:27:49.183464,"(2.9, 3.25, 3.225)","(12.0, 20.0, 18.627450980392158)","(13.0, 17.0, 15.857142857142858)","(19.0, 60.0, 36.25)","(6.5, 8.8, 8.571428571428571)","(3.4, 4.1, 3.8652173913043475)","(13.0, 17.0, 16.8)","(4.6, 8.0, 6.815384615384615)"
09-01-2023 11:27:50.468398,"(2.9, 3.25, 3.225)","(12.0, 20.0, 18.627450980392158)","(13.0, 17.0, 15.695652173913043)","(19.0, 55.0, 36.25)","(6.5, 8.8, 8.571428571428571)","(3.4, 4.1, 3.9421052631578943)","(13.0, 17.0, 16.8)","(4.6, 8.0, 6.815384615384615)"
09-01-2023 11:27:51.663759,"(3.0, 3.25, 3.2653846153846153)","(12.0, 20.0, 18.5)","(13.0, 17.0, 15.68)","(19.0, 55.0, 36.25)","(6.5, 8.8, 8.4)","(3.4, 4.1, 3.9428571428571426)","(13.0, 17.0, 16.81818181818182)","(4.6, 8.0, 7.2)"
09-01-2023 11:27:52.871207,"(3.0, 3.65, 3.63972602739726)","(12.0, 20.0, 16.5)","(13.0, 17.0, 16.405405405405407)","(19.0, 55.0, 36.25)","(6.5, 8.8, 8.278260869565218)","(3.4, 4.0, 3.911111111111111)","(13.0, 17.0, 16.81818181818182)","(4.6, 8.0, 7.2)"
09-01-2023 11:27:54.126532,"(3.0, 3.65, 3.493478260869565)","(12.0, 16.5, 15.071428571428571)","(13.0, 17.0, 16.405405405405407)","(19.0, 55.0, 40.0)","(6.5, 8.8, 8.436363636363637)","(3.4, 4.1, 3.9999999999999996)","(13.0, 17.0, 16.866666666666667)","(4.6, 8.0, 7.2)"
09-01-2023 11:27:55.337276,"(3.0, 3.65, 3.458695652173913)","(12.0, 16.5, 15.227272727272727)","(13.0, 17.0, 16.56)","(19.0, 55.0, 36.25)","(6.5, 8.8, 8.666666666666668)","(3.4, 4.1, 4.023076923076923)","(13.0, 17.0, 16.866666666666667)","(4.6, 8.0, 7.104)"
09-01-2023 11:27:56.557713,"(3.0, 3.55, 3.4642857142857144)","(12.0, 16.5, 15.1)","(13.0, 17.0, 16.56)","(19.0, 55.0, 36.25)","(6.5, 8.8, 8.619047619047619)","(3.4, 4.1, 4.0375)","(13.0, 17.0, 16.866666666666667)","(4.6, 8.0, 7.253333333333333)"
09-01-2023 11:27:57.769797,"(3.0, 3.55, 3.494186046511628)","(12.0, 16.5, 13.724137931034482)","(13.0, 17.0, 16.875)","(19.0, 55.0, 40.0)","(6.5, 9.0, 8.8125)","(3.4, 4.1, 4.0)","(13.0, 17.0, 16.866666666666667)","(4.6, 8.0, 7.199999999999999)"
09-01-2023 11:27:59.018059,"(3.0, 3.5, 3.4948275862068967)","(12.0, 16.5, 13.724137931034482)","(13.0, 17.5, 17.44736842105263)","(19.0, 55.0, 38.9)","(6.5, 9.0, 8.52)","(3.4, 4.2, 3.9375)","(13.0, 17.0, 16.866666666666667)","(4.6, 7.8, 7.141935483870967)"
09-01-2023 11:28:00.227362,"(3.0, 3.5, 3.4948275862068967)","(12.0, 16.5, 13.724137931034482)","(13.0, 17.5, 17.44736842105263)","(19.0, 55.0, 42.61538461538461)","(6.5, 9.0, 8.36)","(3.4, 4.2, 4.009090909090909)","(13.0, 17.0, 16.93103448275862)","(4.6, 7.8, 7.3919999999999995)"
09-01-2023 11:28:01.480419,"(3.0, 3.5, 3.4823529411764707)","(12.0, 16.5, 13.724137931034482)","(13.0, 17.5, 17.44736842105263)","(21.0, 55.0, 41.81818181818182)","(6.5, 9.0, 8.52)","(3.4, 4.2, 4.15)","(13.0, 17.0, 16.625)","(4.6, 7.8, 7.415094339622641)"
09-01-2023 11:28:02.733468,"(3.0, 3.5, 3.4823529411764707)","(12.0, 16.5, 15.75)","(13.0, 17.5, 17.44736842105263)","(21.0, 50.0, 45.714285714285715)","(6.5, 9.0, 8.52)","(3.4, 4.2, 4.294)","(13.0, 17.0, 16.875)","(4.6, 7.8, 7.415094339622641)"
09-01-2023 11:28:03.983887,"(3.0, 3.5, 3.4823529411764707)","(12.0, 16.0, 14.571428571428571)","(13.0, 17.5, 19.4)","(21.0, 48.0, 47.05882352941177)","(6.5, 9.0, 8.633333333333333)","(3.4, 4.3, 4.2942857142857145)","(13.0, 17.0, 16.875)","(4.8, 7.8, 7.3919999999999995)"
09-01-2023 11:28:05.250414,"(3.0, 3.5, 3.4823529411764707)","(12.0, 16.0, 14.636363636363637)","(13.0, 21.0, 19.88)","(21.0, 48.0, 47.05882352941177)","(6.5, 9.0, 8.399999999999999)","(3.4, 4.3, 4.2942857142857145)","(13.0, 17.0, 16.875)","(4.8, 7.8, 7.302439024390244)"
09-01-2023 11:28:06.437661,"(3.0, 3.5, 3.4571428571428573)","(12.0, 16.0, 14.636363636363637)","(13.0, 21.0, 19.76923076923077)","(21.0, 48.0, 47.05882352941177)","(6.5, 9.0, 8.399999999999999)","(3.4, 4.3, 4.2942857142857145)","(13.0, 17.0, 16.875)","(4.8, 7.8, 7.302439024390244)"
09-01-2023 11:28:07.614356,"(3.0, 3.6, 3.4385416666666666)","(12.0, 16.0, 14.636363636363637)","(13.0, 21.0, 19.76923076923077)","(21.0, 48.0, 47.407407407407405)","(6.5, 9.0, 8.416216216216215)","(3.4, 4.3, 4.2942857142857145)","(13.0, 17.0, 16.88888888888889)","(4.8, 7.8, 7.527272727272727)"
09-01-2023 11:28:08.798983,"(3.0, 3.6, 3.4385416666666666)","(12.0, 16.0, 14.636363636363637)","(13.0, 21.0, 19.76923076923077)","(21.0, 48.0, 47.407407407407405)","(6.5, 9.0, 8.552941176470588)","(3.4, 4.3, 4.2942857142857145)","(13.0, 17.0, 16.833333333333332)","(4.8, 7.8, 7.712195121951219)"
09-01-2023 11:28:10.076521,"(3.0, 3.6, 3.461607142857143)","(12.0, 16.0, 14.636363636363637)","(13.0, 21.0, 19.76923076923077)","(21.0, 48.0, 47.6)","(6.5, 8.8, 8.44)","(3.4, 4.3, 4.2942857142857145)","(13.0, 18.5, 17.25)","(4.8, 7.8, 7.4603773584905655)"
09-01-2023 11:28:11.321978,"(3.0, 3.6, 3.4238636363636363)","(12.0, 15.5, 14.666666666666666)","(13.0, 21.0, 19.76923076923077)","(21.0, 50.0, 47.6)","(6.5, 8.8, 8.44)","(3.4, 4.3, 4.2942857142857145)","(13.0, 18.5, 17.73076923076923)","(4.8, 7.8, 7.4603773584905655)"
09-01-2023 11:28:12.541909,"(3.0, 3.6, 3.402325581395349)","(12.0, 15.5, 14.666666666666666)","(13.0, 21.0, 19.76923076923077)","(21.0, 50.0, 47.6)","(6.5, 8.8, 8.44)","(3.4, 4.3, 4.2942857142857145)","(13.0, 18.5, 17.73076923076923)","(4.8, 7.8, 7.4603773584905655)"
09-01-2023 11:28:13.778757,"(3.0, 3.6, 3.402325581395349)","(12.0, 15.5, 14.029411764705882)","(13.0, 21.0, 20.130434782608695)","(21.0, 50.0, 42.0)","(6.5, 8.8, 9.194623655913977)","(3.4, 4.3, 4.3914285714285715)","(13.0, 18.5, 17.923076923076923)","(4.8, 7.8, 7.517647058823529)"
09-01-2023 11:28:14.995195,"(3.0, 3.55, 3.4357142857142855)","(12.0, 15.5, 14.029411764705882)","(13.0, 21.0, 20.130434782608695)","(21.0, 50.0, 48.2)","(6.5, 9.2, 9.362499999999999)","(3.4, 4.4, 4.361538461538462)","(13.0, 18.5, 17.75)","(4.8, 7.8, 7.466666666666667)"
09-01-2023 11:28:16.297106,"(3.0, 3.35, 3.3038461538461537)","(12.0, 15.5, 14.153846153846153)","(13.0, 21.0, 19.76923076923077)","(21.0, 50.0, 48.2)","(6.5, 10.5, 9.33)","(3.4, 4.4, 4.350819672131148)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:17.564389,"(3.0, 3.35, 3.266216216216216)","(12.0, 15.5, 14.153846153846153)","(13.0, 21.0, 19.76923076923077)","(21.0, 50.0, 48.2)","(6.5, 10.5, 9.33)","(3.4, 4.4, 4.378181818181819)","(13.0, 18.5, 17.8)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:18.855946,"(3.0, 3.35, 3.303731343283582)","(12.0, 15.5, 14.153846153846153)","(13.0, 21.0, 19.76923076923077)","(21.0, 50.0, 48.2)","(6.5, 10.5, 9.33)","(3.4, 4.4, 4.390816326530612)","(13.0, 18.5, 17.8)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:20.121301,"(3.0, 3.35, 3.266216216216216)","(12.0, 15.5, 14.153846153846153)","(13.0, 21.0, 18.454545454545453)","(21.0, 50.0, 52.0)","(6.5, 10.5, 9.362499999999999)","(3.4, 4.4, 4.3821782178217825)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:21.335149,"(3.0, 3.3, 3.26)","(12.0, 15.5, 14.5)","(13.0, 21.0, 19.25)","(21.0, 55.0, 51.6)","(6.5, 10.5, 9.362499999999999)","(3.4, 4.4, 4.3821782178217825)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:22.592478,"(3.0, 3.3, 3.2511111111111113)","(12.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 49.5)","(6.5, 10.5, 9.362499999999999)","(3.4, 4.4, 4.3821782178217825)","(13.0, 18.5, 17.8)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:24.027330,"(3.0, 3.3, 3.2511111111111113)","(12.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 49.5)","(6.5, 10.5, 8.7)","(3.4, 4.4, 4.3821782178217825)","(13.0, 18.5, 17.8)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:25.389300,"(2.9, 3.3, 3.332692307692308)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.479999999999999)","(3.4, 4.4, 4.325)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:26.727229,"(2.9, 3.35, 3.3342105263157897)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 51.6)","(6.5, 9.6, 8.389189189189189)","(3.4, 4.4, 4.325)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.4896551724137925)"
09-01-2023 11:28:28.081148,"(2.9, 3.35, 3.309183673469388)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 51.6)","(6.5, 9.6, 8.7)","(3.4, 4.4, 4.218987341772152)","(13.0, 18.5, 17.45)","(4.8, 7.8, 7.057142857142857)"
09-01-2023 11:28:29.389159,"(2.9, 3.35, 3.309183673469388)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 49.5)","(6.5, 9.4, 8.51578947368421)","(3.4, 4.5, 4.235714285714286)","(13.0, 18.5, 17.8)","(4.8, 7.4, 7.036363636363636)"
09-01-2023 11:28:30.657051,"(2.9, 3.35, 3.275925925925926)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 19.25)","(21.0, 60.0, 49.5)","(6.5, 9.4, 8.51578947368421)","(3.4, 4.5, 4.2823529411764705)","(13.0, 18.5, 17.8)","(4.8, 7.4, 7.036363636363636)"
09-01-2023 11:28:31.891053,"(2.9, 3.4, 3.3932692307692305)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 18.666666666666668)","(21.0, 60.0, 51.6)","(6.5, 9.4, 8.51578947368421)","(3.4, 4.5, 4.263829787234043)","(13.0, 18.5, 17.45)","(4.8, 7.4, 6.992307692307692)"
09-01-2023 11:28:33.182800,"(2.9, 3.4, 3.3818965517241377)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 20.428571428571427)","(21.0, 60.0, 51.6)","(6.5, 9.4, 8.438095238095237)","(3.4, 4.5, 4.258823529411765)","(13.0, 18.5, 17.45)","(4.8, 7.2, 6.883333333333333)"
09-01-2023 11:28:34.439383,"(2.9, 3.4, 3.3818965517241377)","(11.0, 15.5, 13.789473684210526)","(13.0, 21.0, 20.0)","(21.0, 60.0, 49.5)","(6.5, 9.2, 8.36)","(3.4, 4.5, 4.258823529411765)","(13.0, 18.5, 17.8)","(4.8, 7.0, 6.822222222222222)"
09-01-2023 11:28:35.728183,"(2.9, 3.4, 3.3818965517241377)","(11.0, 15.5, 13.333333333333334)","(13.0, 21.0, 20.428571428571427)","(21.0, 60.0, 49.5)","(6.5, 9.0, 8.651162790697674)","(3.4, 4.5, 4.2823529411764705)","(13.0, 18.5, 17.8)","(4.8, 7.0, 6.95)"
09-01-2023 11:28:36.991897,"(2.9, 3.45, 3.445977011494253)","(11.0, 15.5, 13.686046511627907)","(13.0, 21.0, 25.28)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.583333333333334)","(3.4, 4.5, 4.249180327868853)","(13.0, 18.5, 17.45)","(4.8, 7.0, 6.92)"
09-01-2023 11:28:38.269425,"(2.9, 3.45, 3.443956043956044)","(11.0, 15.5, 13.686046511627907)","(13.0, 26.0, 24.4)","(21.0, 60.0, 49.5)","(6.5, 9.0, 8.583333333333334)","(3.4, 4.5, 4.360869565217391)","(13.0, 18.5, 17.45)","(4.8, 7.0, 6.975)"
09-01-2023 11:28:39.516938,"(2.9, 3.45, 3.443820224719101)","(11.0, 15.5, 14.5)","(13.0, 26.0, 24.258064516129032)","(21.0, 60.0, 49.5)","(6.5, 9.0, 8.1875)","(3.4, 4.5, 4.3463414634146345)","(13.0, 18.5, 20.714285714285715)","(4.8, 7.2, 6.975)"
09-01-2023 11:28:40.770579,"(2.9, 3.45, 3.443820224719101)","(11.0, 15.5, 14.5)","(13.0, 26.0, 24.258064516129032)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.176470588235293)","(3.5, 4.4, 4.319565217391305)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.975)"
09-01-2023 11:28:42.026653,"(2.9, 3.45, 3.448148148148148)","(11.0, 15.5, 14.558823529411764)","(13.0, 26.0, 24.258064516129032)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.176470588235293)","(3.5, 4.4, 4.331297709923664)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:43.281071,"(2.9, 3.45, 3.448148148148148)","(11.0, 15.5, 13.986486486486486)","(13.0, 24.0, 23.23076923076923)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.461538461538462)","(3.5, 4.4, 4.331297709923664)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:44.537881,"(2.9, 3.45, 3.448148148148148)","(11.0, 15.5, 13.9)","(13.0, 23.0, 22.25925925925926)","(21.0, 60.0, 51.6)","(6.5, 9.0, 8.384)","(3.5, 4.4, 4.334883720930232)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:45.841517,"(2.9, 3.45, 3.4488636363636367)","(11.0, 15.5, 13.986486486486486)","(13.0, 23.0, 22.142857142857142)","(21.0, 60.0, 51.6)","(6.5, 8.8, 8.32)","(3.5, 4.4, 4.331297709923664)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:47.086196,"(2.9, 3.45, 3.4488636363636367)","(12.0, 15.5, 13.986486486486486)","(13.0, 23.0, 22.142857142857142)","(21.0, 60.0, 51.6)","(6.5, 8.8, 8.466666666666667)","(3.5, 4.4, 4.356779661016949)","(13.0, 21.0, 20.77777777777778)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:48.371887,"(2.9, 3.5, 3.4686170212765957)","(12.0, 15.5, 13.986486486486486)","(13.0, 23.0, 21.77777777777778)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.345454545454546)","(3.5, 4.4, 4.358196721311476)","(13.0, 21.0, 20.8)","(5.0, 7.2, 6.933333333333334)"
09-01-2023 11:28:49.649596,"(2.9, 3.25, 3.1542944785276075)","(12.0, 15.5, 13.483870967741936)","(13.0, 22.0, 21.884615384615383)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.345454545454546)","(3.5, 4.4, 4.3540322580645165)","(13.0, 21.0, 20.8)","(5.0, 7.2, 6.863157894736842)"
09-01-2023 11:28:50.882001,"(2.9, 3.25, 3.1533742331288344)","(12.0, 15.0, 13.285714285714286)","(13.0, 22.0, 20.8)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.345454545454546)","(3.5, 4.4, 4.311111111111112)","(13.0, 21.0, 20.8)","(5.0, 7.2, 6.9714285714285715)"
09-01-2023 11:28:52.078219,"(2.9, 3.25, 3.1533742331288344)","(12.0, 15.0, 12.777777777777779)","(13.0, 22.0, 20.8)","(21.0, 60.0, 51.6)","(6.5, 8.6, 8.345454545454546)","(3.5, 4.4, 4.353846153846154)","(13.0, 21.0, 23.333333333333332)","(5.0, 7.2, 6.944)"
09-01-2023 11:28:53.360986,"(2.9, 3.15, 3.1375)","(12.0, 15.0, 12.777777777777779)","(13.0, 22.0, 20.8)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.345454545454546)","(3.5, 4.4, 4.263829787234043)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.956521739130435)"
09-01-2023 11:28:54.583517,"(2.9, 3.15, 3.149250936329588)","(12.0, 15.0, 12.777777777777779)","(13.0, 22.0, 20.8)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.419354838709676)","(3.5, 4.5, 4.345714285714285)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.989473684210527)"
09-01-2023 11:28:55.745997,"(2.9, 3.15, 3.146)","(11.0, 15.0, 12.777777777777779)","(13.0, 22.0, 20.8)","(21.0, 60.0, 49.5)","(6.5, 8.6, 8.419354838709676)","(3.5, 4.5, 4.480769230769231)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.989473684210527)"
09-01-2023 11:28:56.767951,"(2.9, 3.15, 3.146)","(11.0, 15.0, 13.035714285714286)","(13.0, 22.0, 20.8)","(21.0, 60.0, 51.6)","(6.5, 8.6, 8.511111111111111)","(3.5, 4.5, 4.32)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.989473684210527)"
09-01-2023 11:28:57.899119,"(2.9, 3.15, 3.146)","(11.0, 15.0, 13.076923076923077)","(13.0, 22.0, 20.8)","(21.0, 60.0, 49.5)","(6.5, 8.6, 7.38)","(3.5, 4.5, 4.478378378378379)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.989473684210527)"
09-01-2023 11:28:59.070611,"(2.9, 3.15, 3.146)","(11.0, 15.0, 13.076923076923077)","(13.0, 22.0, 20.8)","(21.0, 60.0, 51.6)","(6.5, 7.8, 7.4)","(3.5, 4.5, 4.4314285714285715)","(13.0, 24.0, 21.333333333333332)","(5.0, 7.2, 6.682352941176471)"
09-01-2023 11:29:00.266001,"(2.9, 3.15, 3.146)","(11.0, 15.0, 13.076923076923077)","(13.0, 22.0, 20.714285714285715)","(21.0, 60.0, 49.5)","(6.5, 7.8, 7.914893617021277)","(3.5, 4.5, 4.38235294117647)","(13.0, 24.0, 23.428571428571427)","(5.0, 7.2, 6.71304347826087)"
09-01-2023 11:29:01.482116,"(2.9, 3.15, 3.1492565055762083)","(11.0, 15.0, 14.0)","(13.0, 23.0, 22.0)","(21.0, 60.0, 49.5)","(6.5, 8.0, 7.928571428571429)","(3.5, 4.5, 4.38235294117647)","(13.0, 24.0, 22.58139534883721)","(5.0, 7.2, 6.71304347826087)"
09-01-2023 11:29:02.793147,"(2.9, 3.15, 3.1492217898832684)","(11.0, 15.0, 14.375)","(13.0, 23.0, 20.857142857142858)","(21.0, 60.0, 51.6)","(6.5, 8.0, 7.776119402985074)","(3.5, 4.5, 4.3538461538461535)","(13.0, 25.0, 22.58139534883721)","(5.0, 7.2, 6.731034482758621)"
09-01-2023 11:29:04.043395,"(2.9, 3.15, 3.1492217898832684)","(11.0, 15.0, 14.375)","(13.0, 23.0, 21.2)","(21.0, 60.0, 51.6)","(6.5, 8.0, 7.716129032258064)","(3.5, 4.5, 4.395)","(13.0, 25.0, 22.545454545454547)","(5.0, 7.2, 6.7897435897435905)"
09-01-2023 11:29:05.330387,"(2.9, 3.15, 3.1166666666666667)","(11.0, 15.0, 14.571428571428571)","(13.0, 23.0, 21.333333333333332)","(21.0, 60.0, 49.5)","(6.5, 8.0, 7.6923076923076925)","(3.5, 4.5, 4.457894736842105)","(13.0, 25.0, 23.0)","(5.0, 7.2, 6.78)"
09-01-2023 11:29:06.651947,"(2.9, 3.15, 3.1166666666666667)","(11.0, 15.0, 14.653846153846153)","(13.0, 23.0, 21.41176470588235)","(21.0, 60.0, 49.5)","(6.5, 8.0, 7.645161290322581)","(3.5, 4.6, 4.482142857142857)","(13.0, 25.0, 23.16)","(5.0, 7.2, 6.78)"
09-01-2023 11:29:07.908257,"(2.9, 3.15, 3.14922480620155)","(10.0, 15.0, 13.958333333333334)","(13.0, 23.0, 21.41176470588235)","(21.0, 60.0, 51.6)","(6.5, 8.0, 7.470588235294118)","(3.6, 4.6, 4.489795918367347)","(13.0, 25.0, 23.0)","(5.0, 7.2, 6.770731707317074)"
09-01-2023 11:29:09.167600,"(2.9, 3.2, 3.1545454545454548)","(10.0, 15.0, 13.066666666666666)","(13.0, 23.0, 21.2)","(21.0, 60.0, 49.5)","(6.5, 7.8, 7.533333333333333)","(3.6, 4.6, 4.489795918367347)","(13.0, 24.0, 22.857142857142858)","(5.0, 7.2, 6.770731707317074)"
09-01-2023 11:29:10.412628,"(2.9, 3.25, 3.248407643312102)","(10.0, 15.0, 13.585365853658537)","(13.0, 23.0, 21.2)","(21.0, 60.0, 49.5)","(6.5, 7.8, 7.4)","(3.6, 4.6, 4.489795918367347)","(13.0, 24.0, 22.857142857142858)","(5.0, 7.2, 6.733333333333333)"
09-01-2023 11:29:11.677625,"(2.8, 3.3, 3.2905120481927708)","(11.0, 15.0, 13.231707317073171)","(15.0, 23.0, 21.2)","(26.0, 60.0, 49.5)","(6.5, 7.8, 7.4)","(3.6, 4.6, 4.489795918367347)","(14.0, 24.0, 22.857142857142858)","(5.5, 7.0, 6.733333333333333)"
09-01-2023 11:29:12.944172,"(2.8, 3.3, 3.2375000000000003)","(11.0, 14.5, 12.941176470588236)","(15.0, 23.0, 20.72)","(26.0, 60.0, 51.6)","(6.5, 7.8, 7.375)","(3.6, 4.5, 4.429032258064516)","(14.0, 24.0, 22.857142857142858)","(5.5, 7.0, 6.788235294117647)"
09-01-2023 11:29:14.201125,"(2.8, 3.35, 3.2642857142857142)","(11.0, 14.0, 12.857142857142858)","(15.0, 23.0, 21.333333333333332)","(26.0, 60.0, 49.625)","(6.5, 7.8, 7.35)","(3.6, 4.5, 4.41764705882353)","(14.0, 24.0, 22.193548387096776)","(5.5, 7.0, 6.788235294117647)"
09-01-2023 11:29:15.606202,"(2.8, 3.35, 3.2877358490566038)","(11.0, 14.0, 12.88888888888889)","(15.0, 22.0, 21.2)","(26.0, 75.0, 58.0)","(6.5, 7.8, 7.35)","(3.6, 4.5, 4.4904761904761905)","(14.0, 24.0, 21.17142857142857)","(5.5, 7.0, 6.788235294117647)"
09-01-2023 11:29:16.921768,"(2.8, 3.35, 3.285294117647059)","(11.0, 14.0, 12.974358974358974)","(15.0, 22.0, 21.2)","(26.0, 70.0, 58.0)","(6.5, 7.8, 7.531914893617021)","(3.6, 4.5, 4.4904761904761905)","(14.0, 24.0, 21.93103448275862)","(5.5, 7.0, 6.788235294117647)"
09-01-2023 11:29:18.203371,"(2.8, 3.35, 3.285294117647059)","(11.0, 14.0, 12.974358974358974)","(15.0, 22.0, 21.2)","(26.0, 70.0, 60.0)","(6.5, 7.8, 7.562790697674418)","(3.6, 4.5, 4.392682926829268)","(14.0, 24.0, 22.5)","(5.5, 7.0, 6.828571428571428)"
09-01-2023 11:29:19.654943,"(2.8, 3.35, 3.3375)","(11.0, 14.0, 12.974358974358974)","(15.0, 22.0, 21.2)","(26.0, 70.0, 63.333333333333336)","(6.5, 7.8, 7.562790697674418)","(3.6, 4.5, 4.372727272727273)","(14.0, 24.0, 19.146067415730336)","(5.5, 7.0, 6.866666666666666)"
