,Gold Mate,Milkman Neil,Miss Cosmic Lee,Jebrynah Sol,Ocean Explorer,Let Fly,Cypress Bale
07-12-2022 21:20:16.907845,"(41.0, 70.0, 68.57142857142857)","(1.8, 2.26, 2.2432653061224492)","(3.7, 4.1, 4.031578947368421)","(11.0, 14.0, 13.566666666666666)","(19.0, 30.0, 27.782608695652172)","(20.0, 34.0, 32.76190476190476)","(6.0, 6.8, 6.694736842105263)"
07-12-2022 21:20:18.167588,"(41.0, 70.0, 65.45454545454545)","(1.8, 2.26, 2.2432653061224492)","(3.7, 4.1, 4.031578947368421)","(11.0, 14.0, 13.566666666666666)","(19.0, 30.0, 27.782608695652172)","(20.0, 34.0, 32.76190476190476)","(6.0, 6.8, 6.699999999999999)"
07-12-2022 21:20:19.553191,"(41.0, 70.0, 71.11111111111111)","(1.8, 2.26, 2.24379746835443)","(3.7, 4.1, 4.048051948051948)","(11.0, 14.0, 13.606060606060606)","(19.0, 30.0, 27.9)","(20.0, 34.0, 33.05263157894737)","(6.0, 6.8, 6.707142857142857)"
07-12-2022 21:20:20.751407,"(41.0, 85.0, 71.11111111111111)","(1.8, 2.26, 2.248076923076923)","(3.7, 4.1, 4.050617283950617)","(11.0, 14.0, 13.606060606060606)","(19.0, 30.0, 27.9)","(20.0, 34.0, 33.31428571428572)","(6.0, 6.8, 6.715254237288136)"
07-12-2022 21:20:21.996701,"(41.0, 70.0, 65.71428571428571)","(1.8, 2.26, 2.2436363636363637)","(3.7, 4.1, 4.050617283950617)","(11.0, 14.0, 13.606060606060606)","(19.0, 30.0, 27.9)","(20.0, 34.0, 33.31428571428572)","(6.0, 6.8, 6.715254237288136)"
07-12-2022 21:20:23.112851,"(41.0, 70.0, 67.5)","(1.8, 2.26, 2.2436363636363637)","(3.7, 4.1, 4.050617283950617)","(11.0, 14.0, 13.606060606060606)","(19.0, 30.0, 27.857142857142858)","(20.0, 34.0, 33.022222222222226)","(6.0, 6.8, 6.704615384615384)"
07-12-2022 21:20:24.260930,"(41.0, 70.0, 66.3157894736842)","(1.8, 2.26, 2.2432432432432434)","(3.7, 4.1, 4.050617283950617)","(11.0, 14.0, 13.444444444444445)","(19.0, 30.0, 27.857142857142858)","(20.0, 34.0, 33.022222222222226)","(6.0, 6.8, 6.704615384615384)"
07-12-2022 21:20:25.511409,"(41.0, 70.0, 68.88888888888889)","(1.8, 2.28, 2.270322580645161)","(3.7, 4.1, 4.046666666666667)","(11.0, 13.5, 13.465116279069768)","(19.0, 30.0, 27.857142857142858)","(20.0, 34.0, 33.022222222222226)","(6.0, 6.8, 6.6912280701754385)"
07-12-2022 21:20:26.690032,"(41.0, 70.0, 68.57142857142857)","(1.8, 2.28, 2.275238095238095)","(3.7, 4.1, 4.016666666666667)","(11.0, 13.5, 13.342105263157894)","(19.0, 28.0, 27.894736842105264)","(20.0, 34.0, 33.333333333333336)","(6.0, 6.8, 7.1066666666666665)"
07-12-2022 21:20:27.920505,"(41.0, 80.0, 70.0)","(1.8, 2.26, 2.2528571428571427)","(3.7, 4.1, 4.016666666666667)","(11.0, 13.5, 13.38679245283019)","(19.0, 28.0, 27.875)","(20.0, 34.0, 33.333333333333336)","(6.0, 7.2, 7.12)"
07-12-2022 21:20:29.210314,"(41.0, 80.0, 70.0)","(1.8, 2.26, 2.2426506024096384)","(3.7, 4.1, 4.018918918918919)","(11.0, 13.5, 13.38679245283019)","(19.0, 28.0, 26.615384615384617)","(20.0, 34.0, 33.1578947368421)","(6.0, 7.2, 7.122580645161291)"
07-12-2022 21:20:30.342574,"(41.0, 80.0, 70.3225806451613)","(1.8, 2.26, 2.239130434782609)","(3.7, 4.1, 4.016666666666667)","(11.0, 13.5, 13.37962962962963)","(19.0, 27.0, 26.38888888888889)","(20.0, 34.0, 31.935483870967744)","(6.0, 7.2, 7.122580645161291)"
07-12-2022 21:20:31.615766,"(41.0, 80.0, 70.3225806451613)","(1.85, 2.26, 2.228)","(3.6, 4.1, 4.026785714285714)","(11.0, 13.5, 13.476744186046512)","(19.0, 27.0, 26.38888888888889)","(21.0, 32.0, 32.926829268292686)","(6.0, 7.2, 7.122580645161291)"
07-12-2022 21:20:32.918583,"(41.0, 80.0, 70.3225806451613)","(1.85, 2.24, 2.2061111111111114)","(3.6, 4.1, 4.042857142857143)","(11.0, 13.5, 13.427083333333334)","(19.0, 27.0, 26.41176470588235)","(21.0, 34.0, 33.333333333333336)","(6.0, 7.2, 7.108333333333333)"
07-12-2022 21:20:34.179785,"(41.0, 80.0, 71.0344827586207)","(1.85, 2.22, 2.2036065573770496)","(3.6, 4.1, 4.042857142857143)","(11.0, 13.5, 13.427083333333334)","(19.0, 27.0, 26.375)","(21.0, 34.0, 32.94117647058823)","(6.0, 7.2, 7.123404255319149)"
07-12-2022 21:20:35.395578,"(41.0, 80.0, 71.0344827586207)","(1.85, 2.22, 2.205379310344828)","(3.6, 4.1, 4.042028985507247)","(11.0, 13.5, 13.61111111111111)","(19.0, 27.0, 26.545454545454547)","(21.0, 34.0, 32.857142857142854)","(6.0, 7.2, 7.182608695652174)"
07-12-2022 21:20:36.539713,"(41.0, 80.0, 70.3225806451613)","(1.85, 2.22, 2.1907586206896554)","(3.6, 4.1, 4.05)","(11.0, 14.0, 13.671875)","(19.0, 27.0, 25.677419354838708)","(21.0, 34.0, 32.63157894736842)","(6.0, 7.2, 7.182608695652174)"
07-12-2022 21:20:37.721002,"(41.0, 80.0, 78.33333333333334)","(1.85, 2.2, 2.1858823529411766)","(3.6, 4.1, 4.046774193548387)","(11.0, 14.0, 13.604166666666666)","(19.0, 26.0, 25.74074074074074)","(21.0, 34.0, 32.666666666666664)","(6.0, 7.2, 7.207407407407407)"
07-12-2022 21:20:38.954236,"(41.0, 70.0, 69.16666666666667)","(1.85, 2.2, 2.1858823529411766)","(3.6, 4.1, 4.05)","(11.0, 14.0, 13.6875)","(19.0, 27.0, 25.933333333333334)","(21.0, 34.0, 31.857142857142858)","(6.0, 7.4, 7.207407407407407)"
07-12-2022 21:20:40.112198,"(41.0, 65.0, 64.0)","(1.85, 2.2, 2.2077551020408164)","(3.6, 4.1, 4.048333333333333)","(11.0, 14.0, 13.6)","(19.0, 27.0, 25.933333333333334)","(21.0, 32.0, 31.79310344827586)","(6.0, 7.4, 7.207407407407407)"
07-12-2022 21:20:41.388851,"(41.0, 65.0, 63.333333333333336)","(1.85, 2.22, 2.2094545454545456)","(3.6, 4.1, 4.034920634920635)","(11.0, 14.0, 13.6)","(19.0, 27.0, 26.043478260869566)","(21.0, 32.0, 31.857142857142858)","(6.0, 7.4, 7.197333333333334)"
07-12-2022 21:20:42.628356,"(41.0, 65.0, 64.0)","(1.85, 2.22, 2.2089655172413796)","(3.6, 4.1, 4.05)","(11.0, 14.0, 13.823529411764707)","(19.0, 27.0, 25.88888888888889)","(21.0, 32.0, 30.6)","(6.0, 7.4, 7.197333333333334)"
07-12-2022 21:20:43.873240,"(41.0, 70.0, 62.72727272727273)","(1.85, 2.22, 2.2089655172413796)","(3.6, 4.1, 4.0236363636363635)","(11.0, 14.0, 13.821428571428571)","(19.0, 26.0, 25.88888888888889)","(21.0, 32.0, 29.142857142857142)","(6.0, 7.4, 7.211111111111111)"
07-12-2022 21:20:45.076563,"(41.0, 70.0, 62.72727272727273)","(1.85, 2.22, 2.2115789473684213)","(3.6, 4.1, 4.0236363636363635)","(11.0, 14.0, 13.827586206896552)","(19.0, 26.0, 24.705882352941178)","(21.0, 30.0, 29.11111111111111)","(6.0, 7.4, 6.988524590163935)"
07-12-2022 21:20:46.275370,"(41.0, 70.0, 59.09090909090909)","(1.85, 2.22, 2.225858585858586)","(3.6, 4.1, 4.055932203389831)","(11.0, 14.0, 13.966666666666667)","(19.0, 25.0, 24.466666666666665)","(21.0, 30.0, 29.666666666666668)","(6.0, 7.0, 7.140000000000001)"
07-12-2022 21:20:47.552284,"(41.0, 65.0, 61.25)","(1.85, 2.24, 2.2426666666666666)","(3.6, 4.1, 4.053846153846154)","(11.0, 14.0, 13.966666666666667)","(19.0, 25.0, 24.181818181818183)","(21.0, 30.0, 29.666666666666668)","(6.0, 7.2, 7.21)"
07-12-2022 21:20:48.794898,"(41.0, 55.0, 51.34615384615385)","(1.85, 2.26, 2.2514074074074073)","(3.6, 4.1, 4.071428571428571)","(11.0, 14.0, 13.966666666666667)","(19.0, 25.0, 23.925925925925927)","(21.0, 30.0, 28.5)","(6.0, 7.4, 7.195238095238095)"
07-12-2022 21:20:50.043190,"(41.0, 55.0, 53.625)","(1.85, 2.26, 2.2609375)","(3.6, 4.1, 4.0514705882352935)","(11.0, 14.0, 13.966666666666667)","(19.0, 24.0, 23.925925925925927)","(21.0, 30.0, 28.5)","(6.0, 7.4, 7.195238095238095)"
07-12-2022 21:20:51.320310,"(41.0, 50.0, 49.42857142857143)","(1.85, 2.28, 2.2788405797101445)","(3.6, 4.1, 4.041891891891892)","(11.0, 14.0, 13.717391304347826)","(19.0, 24.0, 23.91304347826087)","(21.0, 30.0, 28.32)","(6.0, 7.2, 7.234782608695652)"
07-12-2022 21:20:52.555708,"(41.0, 50.0, 44.75)","(1.85, 2.28, 2.2789189189189187)","(3.6, 4.1, 4.041891891891892)","(11.0, 14.0, 13.758241758241759)","(19.0, 24.0, 23.761904761904763)","(21.0, 30.0, 28.40625)","(6.0, 7.4, 7.190909090909091)"
07-12-2022 21:20:53.831174,"(41.0, 50.0, 47.77777777777778)","(1.85, 2.3, 2.2928767123287668)","(3.6, 4.1, 4.0406249999999995)","(11.0, 14.0, 13.758241758241759)","(19.0, 24.0, 23.761904761904763)","(21.0, 30.0, 28.454545454545453)","(6.0, 7.4, 7.177272727272728)"
07-12-2022 21:20:55.052675,"(41.0, 50.0, 48.18181818181818)","(1.85, 2.3, 2.291898734177215)","(3.6, 4.1, 4.057627118644068)","(11.0, 14.0, 13.416666666666666)","(19.0, 24.0, 23.563636363636363)","(21.0, 30.0, 26.666666666666668)","(6.0, 7.4, 7.184615384615385)"
07-12-2022 21:20:56.284108,"(41.0, 50.0, 47.81818181818182)","(1.85, 2.3, 2.2875471698113206)","(3.6, 4.1, 4.071739130434782)","(11.0, 13.5, 13.40983606557377)","(19.0, 24.0, 23.40983606557377)","(21.0, 27.0, 26.857142857142858)","(6.0, 7.4, 7.1866666666666665)"
07-12-2022 21:20:57.588510,"(41.0, 50.0, 48.22222222222222)","(1.85, 2.3, 2.2761490683229813)","(3.6, 4.1, 4.141071428571428)","(11.0, 13.5, 13.466101694915254)","(19.0, 24.0, 23.294117647058822)","(21.0, 27.0, 26.857142857142858)","(6.0, 7.4, 7.207407407407407)"
07-12-2022 21:20:58.902079,"(41.0, 50.0, 49.2)","(1.85, 2.3, 2.301463414634146)","(3.6, 4.2, 4.152777777777778)","(11.0, 13.5, 13.369565217391305)","(19.0, 24.0, 22.84375)","(21.0, 27.0, 25.896551724137932)","(6.0, 7.4, 7.18876404494382)"
07-12-2022 21:21:00.173465,"(41.0, 50.0, 49.2)","(1.85, 2.32, 2.3037125748502993)","(3.6, 4.2, 4.141025641025641)","(11.0, 13.5, 13.369565217391305)","(19.0, 23.0, 22.807692307692307)","(21.0, 26.0, 25.912280701754387)","(6.0, 7.4, 7.167088607594937)"
07-12-2022 21:21:01.440987,"(41.0, 50.0, 49.09090909090909)","(1.85, 2.32, 2.3120361990950227)","(3.6, 4.2, 4.173076923076923)","(11.0, 13.5, 13.347222222222221)","(19.0, 23.0, 22.761904761904763)","(21.0, 26.0, 25.912280701754387)","(6.0, 7.4, 7.102564102564102)"
07-12-2022 21:21:02.679219,"(41.0, 50.0, 49.09090909090909)","(1.85, 2.32, 2.3120361990950227)","(3.6, 4.2, 4.174242424242424)","(11.0, 13.5, 12.72)","(19.0, 23.0, 22.076923076923077)","(21.0, 26.0, 25.852459016393443)","(6.0, 7.2, 7.1)"
07-12-2022 21:21:03.886727,"(41.0, 50.0, 48.434782608695656)","(1.85, 2.34, 2.32262443438914)","(3.6, 4.2, 4.226829268292683)","(11.0, 13.0, 12.865853658536585)","(19.0, 23.0, 21.80952380952381)","(21.0, 26.0, 25.94736842105263)","(6.0, 7.2, 7.116)"
07-12-2022 21:21:05.175760,"(41.0, 50.0, 48.2)","(1.85, 2.34, 2.308676470588235)","(3.6, 4.3, 4.244230769230769)","(11.0, 13.5, 12.941176470588236)","(19.0, 22.0, 21.75)","(21.0, 26.0, 25.962962962962962)","(6.0, 7.2, 7.056410256410256)"
07-12-2022 21:21:06.445013,"(41.0, 50.0, 47.81818181818182)","(1.85, 2.3, 2.2927179487179483)","(3.6, 4.3, 4.2567164179104475)","(11.0, 13.5, 12.880952380952381)","(19.0, 22.0, 21.75)","(21.0, 26.0, 25.962962962962962)","(6.0, 7.2, 7.088)"
07-12-2022 21:21:07.772170,"(41.0, 48.0, 44.36363636363637)","(1.85, 2.3, 2.292783505154639)","(3.6, 4.3, 4.207936507936508)","(11.0, 13.5, 12.833333333333334)","(19.0, 22.0, 21.967741935483872)","(21.0, 26.0, 25.962962962962962)","(6.0, 7.2, 7.089795918367347)"
07-12-2022 21:21:09.161818,"(41.0, 48.0, 44.0)","(1.85, 2.3, 2.315533980582524)","(3.6, 4.3, 4.155813953488372)","(11.0, 13.5, 12.833333333333334)","(19.0, 22.0, 21.967741935483872)","(21.0, 26.0, 25.912280701754387)","(6.0, 7.2, 7.093617021276596)"
07-12-2022 21:21:10.453882,"(41.0, 48.0, 44.0)","(1.85, 2.34, 2.296551724137931)","(3.6, 4.2, 4.186046511627907)","(11.0, 13.5, 12.842105263157894)","(19.0, 22.0, 21.967741935483872)","(21.0, 26.0, 26.22222222222222)","(6.0, 7.2, 7.245454545454546)"
07-12-2022 21:21:11.741080,"(41.0, 48.0, 43.61538461538461)","(1.85, 2.28, 2.267659574468085)","(3.6, 4.2, 4.221621621621622)","(10.0, 13.5, 12.842105263157894)","(18.0, 22.0, 21.967741935483872)","(21.0, 27.0, 26.166666666666668)","(6.0, 7.4, 7.234146341463415)"
07-12-2022 21:21:12.958235,"(41.0, 48.0, 44.0)","(1.85, 2.26, 2.2482758620689656)","(3.6, 4.3, 4.255)","(10.0, 13.5, 12.85)","(18.0, 22.0, 21.967741935483872)","(21.0, 27.0, 26.166666666666668)","(6.0, 7.4, 7.105882352941177)"
07-12-2022 21:21:14.105178,"(41.0, 48.0, 44.57142857142857)","(1.85, 2.26, 2.2476363636363637)","(3.6, 4.3, 4.26875)","(10.0, 13.5, 12.85)","(18.0, 22.0, 21.967741935483872)","(21.0, 27.0, 26.166666666666668)","(6.0, 7.2, 7.113513513513514)"
07-12-2022 21:21:15.348261,"(41.0, 48.0, 45.130434782608695)","(1.9, 2.26, 2.2220833333333334)","(3.6, 4.3, 4.255)","(10.0, 13.5, 12.85897435897436)","(18.0, 22.0, 25.833333333333332)","(21.0, 27.0, 27.01923076923077)","(6.0, 7.2, 7.09433962264151)"
07-12-2022 21:21:16.628169,"(41.0, 48.0, 42.5945945945946)","(1.9, 2.24, 2.2220833333333334)","(3.6, 4.3, 4.255)","(10.0, 13.5, 12.85897435897436)","(18.0, 26.0, 25.928571428571427)","(21.0, 28.0, 26.327868852459016)","(6.0, 7.2, 7.11578947368421)"
07-12-2022 21:21:17.887942,"(41.0, 46.0, 41.5)","(1.9, 2.22, 2.208493150684932)","(3.6, 4.3, 4.248571428571428)","(10.0, 13.5, 12.75)","(18.0, 26.0, 25.928571428571427)","(21.0, 28.0, 26.35483870967742)","(6.0, 7.2, 7.107692307692308)"
07-12-2022 21:21:19.257899,"(41.0, 46.0, 41.09090909090909)","(1.9, 2.24, 2.2232786885245903)","(3.6, 4.3, 4.178048780487805)","(10.0, 13.0, 12.75)","(18.0, 26.0, 25.666666666666668)","(21.0, 28.0, 26.327868852459016)","(6.0, 7.2, 7.286666666666667)"
07-12-2022 21:21:20.552489,"(41.0, 46.0, 40.6)","(1.9, 2.24, 2.2305555555555556)","(3.6, 4.2, 4.178048780487805)","(10.0, 13.0, 12.75)","(18.0, 26.0, 24.76923076923077)","(21.0, 28.0, 26.42105263157895)","(6.0, 7.4, 7.276470588235294)"
07-12-2022 21:21:21.930730,"(31.0, 46.0, 43.6)","(1.9, 2.28, 2.265894736842105)","(3.6, 4.2, 4.1596153846153845)","(10.0, 13.0, 12.558823529411764)","(18.0, 25.0, 23.736842105263158)","(21.0, 28.0, 26.363636363636363)","(6.0, 7.4, 7.276470588235294)"
07-12-2022 21:21:24.389226,"(31.0, 46.0, 43.09090909090909)","(1.9, 2.28, 2.252701421800948)","(3.6, 4.2, 4.196875)","(10.0, 13.0, 12.558823529411764)","(18.0, 24.0, 22.714285714285715)","(21.0, 28.0, 26.448275862068964)","(6.0, 7.4, 7.276470588235294)"
07-12-2022 21:21:26.039164,"(31.0, 46.0, 43.6)","(1.9, 2.28, 2.259016393442623)","(3.6, 4.2, 4.1971428571428575)","(10.0, 13.0, 12.941176470588236)","(18.0, 23.0, 23.071428571428573)","(21.0, 28.0, 27.01492537313433)","(6.0, 7.4, 7.173770491803279)"
07-12-2022 21:21:27.858906,"(31.0, 46.0, 43.81818181818182)","(1.9, 2.26, 2.2532)","(3.6, 4.2, 4.196969696969697)","(10.0, 13.5, 12.672413793103448)","(18.0, 24.0, 23.6875)","(21.0, 28.0, 27.01492537313433)","(6.0, 7.2, 7.175)"
07-12-2022 21:21:30.261405,"(31.0, 46.0, 42.0)","(1.9, 2.28, 2.2433613445378153)","(3.6, 4.2, 4.196969696969697)","(10.0, 13.5, 12.672413793103448)","(18.0, 24.0, 23.759036144578314)","(21.0, 28.0, 27.01492537313433)","(6.0, 7.2, 7.192592592592593)"
07-12-2022 21:21:31.875065,"(31.0, 46.0, 40.31578947368421)","(1.9, 2.26, 2.2457553956834535)","(3.6, 4.2, 4.196969696969697)","(10.0, 13.5, 12.672413793103448)","(18.0, 24.0, 23.6875)","(21.0, 28.0, 26.821428571428573)","(6.0, 7.2, 7.177049180327869)"
07-12-2022 21:21:33.145077,"(31.0, 46.0, 40.31578947368421)","(1.9, 2.26, 2.2457553956834535)","(3.6, 4.2, 4.196969696969697)","(10.0, 13.5, 12.725806451612904)","(18.0, 24.0, 23.696969696969695)","(21.0, 28.0, 26.821428571428573)","(6.0, 7.2, 7.174545454545455)"
07-12-2022 21:21:34.372588,"(31.0, 46.0, 41.30434782608695)","(1.9, 2.26, 2.2499492385786803)","(3.6, 4.2, 4.196969696969697)","(10.0, 13.5, 12.725806451612904)","(18.0, 24.0, 23.696969696969695)","(21.0, 28.0, 26.81081081081081)","(6.0, 7.2, 7.285436893203884)"
07-12-2022 21:21:35.648457,"(31.0, 46.0, 44.0)","(1.9, 2.26, 2.2382142857142857)","(3.6, 4.2, 4.143396226415094)","(10.0, 13.5, 12.731404958677686)","(18.0, 24.0, 23.444444444444443)","(21.0, 28.0, 27.01492537313433)","(6.0, 7.4, 7.319540229885058)"
07-12-2022 21:21:36.919543,"(31.0, 44.0, 41.09090909090909)","(1.9, 2.24, 2.2429189189189187)","(3.6, 4.2, 4.1671875)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.055555555555557)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.319540229885058)"
07-12-2022 21:21:38.154923,"(31.0, 44.0, 41.09090909090909)","(1.9, 2.26, 2.2433684210526317)","(3.6, 4.2, 4.1390625)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.066666666666666)","(21.0, 28.0, 27.014285714285716)","(6.0, 7.4, 7.319540229885058)"
07-12-2022 21:21:39.443703,"(31.0, 44.0, 41.09090909090909)","(1.9, 2.26, 2.23811320754717)","(3.6, 4.2, 4.1716417910447765)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.066666666666666)","(21.0, 28.0, 26.81081081081081)","(6.0, 7.4, 7.282222222222223)"
07-12-2022 21:21:40.720534,"(31.0, 44.0, 40.8)","(1.9, 2.24, 2.23811320754717)","(3.6, 4.2, 4.197959183673469)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.0625)","(21.0, 28.0, 26.81081081081081)","(6.0, 7.4, 7.282222222222223)"
07-12-2022 21:21:41.998596,"(31.0, 44.0, 40.8)","(1.9, 2.24, 2.235081967213115)","(3.6, 4.2, 4.15)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.0625)","(21.0, 28.0, 27.01492537313433)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:43.225200,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.243809523809524)","(3.6, 4.2, 4.160256410256411)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 23.88888888888889)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:44.483699,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.243809523809524)","(3.6, 4.2, 4.129545454545454)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 23.88888888888889)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:45.749394,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.243809523809524)","(3.6, 4.2, 4.114999999999999)","(10.0, 13.5, 12.731404958677686)","(18.0, 25.0, 24.952380952380953)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:47.004023,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.2517073170731705)","(3.6, 4.2, 4.14)","(10.0, 13.5, 12.731404958677686)","(18.0, 26.0, 23.841269841269842)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:48.259292,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.252307692307692)","(3.6, 4.2, 4.130232558139535)","(10.0, 13.5, 12.731404958677686)","(18.0, 24.0, 23.841269841269842)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.28842105263158)"
07-12-2022 21:21:49.524900,"(31.0, 44.0, 40.8)","(1.9, 2.26, 2.252307692307692)","(3.6, 4.2, 4.300787401574803)","(10.0, 13.5, 12.731404958677686)","(18.0, 24.0, 23.56756756756757)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.279569892473119)"
07-12-2022 21:21:50.781192,"(31.0, 44.0, 40.44444444444444)","(1.9, 2.24, 2.232295081967213)","(3.6, 4.4, 4.30076923076923)","(10.0, 13.5, 12.731404958677686)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.789473684210527)","(6.0, 7.4, 7.279569892473119)"
07-12-2022 21:21:51.973956,"(31.0, 44.0, 40.44444444444444)","(1.9, 2.24, 2.2333928571428574)","(3.6, 4.4, 4.300787401574803)","(10.0, 13.5, 12.919354838709678)","(18.0, 24.0, 23.625)","(21.0, 28.0, 26.754716981132077)","(6.0, 7.4, 7.279069767441861)"
07-12-2022 21:21:53.115832,"(31.0, 44.0, 40.8)","(1.9, 2.24, 2.227692307692308)","(3.6, 4.4, 4.300840336134454)","(10.0, 13.0, 12.86046511627907)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.288)"
07-12-2022 21:21:54.237349,"(31.0, 42.0, 40.89655172413793)","(1.9, 2.22, 2.218317757009346)","(3.6, 4.4, 4.327702702702703)","(10.0, 13.0, 12.86046511627907)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.286274509803921)"
07-12-2022 21:21:55.380442,"(31.0, 42.0, 40.666666666666664)","(1.9, 2.22, 2.2176315789473686)","(3.6, 4.4, 4.327702702702703)","(10.0, 13.0, 12.86046511627907)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.325714285714286)"
07-12-2022 21:21:56.561886,"(31.0, 42.0, 40.56)","(1.9, 2.22, 2.215135135135135)","(3.6, 4.4, 4.327702702702703)","(10.0, 13.0, 12.86046511627907)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.325714285714286)"
07-12-2022 21:21:57.831937,"(31.0, 42.0, 40.56)","(1.9, 2.22, 2.205161290322581)","(3.6, 4.4, 4.334810126582278)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.3527272727272734)"
07-12-2022 21:21:59.095796,"(31.0, 42.0, 40.56)","(1.9, 2.22, 2.205161290322581)","(3.6, 4.4, 4.352380952380953)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.3527272727272734)"
07-12-2022 21:22:00.305815,"(31.0, 42.0, 40.56)","(1.9, 2.22, 2.2)","(3.6, 4.4, 4.485063752276867)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.778761061946902)","(6.0, 7.4, 7.3527272727272734)"
07-12-2022 21:22:01.441535,"(31.0, 42.0, 40.56)","(1.9, 2.2, 2.1969696969696972)","(3.6, 4.5, 4.502608695652174)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.529411764705884)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.4, 7.32)"
07-12-2022 21:22:02.546204,"(31.0, 42.0, 40.56)","(1.9, 2.2, 2.1934939759036145)","(3.6, 4.6, 4.541747572815534)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.51219512195122)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.4, 7.305882352941177)"
07-12-2022 21:22:03.692110,"(31.0, 42.0, 40.56)","(1.9, 2.2, 2.1914285714285717)","(3.6, 4.6, 4.578181818181818)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.58974358974359)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.4, 7.305882352941177)"
07-12-2022 21:22:04.840232,"(31.0, 42.0, 40.56)","(1.9, 2.2, 2.178490566037736)","(3.6, 4.6, 4.5852941176470585)","(10.0, 13.5, 13.00531914893617)","(18.0, 24.0, 23.58974358974359)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.4, 7.29113924050633)"
07-12-2022 21:22:06.010595,"(31.0, 42.0, 40.2)","(1.9, 2.18, 2.178490566037736)","(3.6, 4.6, 4.5852941176470585)","(10.0, 13.5, 13.005102040816327)","(18.0, 24.0, 23.58974358974359)","(21.0, 28.0, 26.75438596491228)","(6.0, 7.4, 7.285365853658536)"
07-12-2022 21:22:07.282506,"(31.0, 42.0, 40.2)","(1.9, 2.2, 2.1894736842105265)","(3.6, 4.6, 4.5852941176470585)","(10.0, 13.5, 12.704918032786885)","(18.0, 24.0, 23.58974358974359)","(21.0, 28.0, 26.75438596491228)","(6.0, 7.4, 7.15929203539823)"
07-12-2022 21:22:08.525262,"(31.0, 42.0, 40.2)","(1.9, 2.2, 2.1907462686567167)","(3.6, 4.6, 4.53972602739726)","(10.0, 13.5, 12.704918032786885)","(18.0, 24.0, 23.6)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.2, 7.1483146067415735)"
07-12-2022 21:22:09.617623,"(31.0, 42.0, 40.2)","(1.9, 2.2, 2.188623853211009)","(3.6, 4.6, 4.555769230769231)","(10.0, 13.5, 12.704918032786885)","(18.0, 24.0, 23.6)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.2, 7.129411764705883)"
07-12-2022 21:22:10.710151,"(31.0, 42.0, 40.2)","(1.9, 2.2, 2.1821276595744683)","(3.6, 4.6, 4.5594059405940595)","(10.0, 13.5, 12.704918032786885)","(18.0, 24.0, 23.22222222222222)","(21.0, 28.0, 26.767857142857142)","(6.0, 7.2, 7.123364485981308)"
