,Heza Western,Always A Celebrity,Pinkie Promise,Fortitudo,Bezzaboma,Classic Reactor,Robert Crocka,Gotonebettor,Jay Miller
10-01-2023 21:25:00.207926,"(3.3, 3.45, 3.23)","(9.0, 15.5, 15.071428571428571)","(61.0, 90.0, 82.5)","(8.5, 11.0, 10.72)","(11.0, 16.0, 17.1)","(7.0, 11.0, 10.764705882352942)","(9.0, 16.0, 15.555555555555555)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.717391304347826)"
10-01-2023 21:25:01.406125,"(3.3, 3.45, 3.23)","(9.0, 15.5, 14.5625)","(61.0, 90.0, 82.5)","(8.5, 11.0, 10.72)","(11.0, 17.5, 17.1)","(7.0, 11.0, 10.764705882352942)","(9.0, 16.0, 15.785714285714286)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.717391304347826)"
10-01-2023 21:25:02.575254,"(3.3, 3.45, 3.2182926829268292)","(9.0, 15.5, 14.25)","(61.0, 90.0, 82.5)","(8.5, 10.5, 10.2)","(11.0, 17.5, 15.343137254901961)","(7.0, 11.0, 10.428571428571429)","(9.0, 16.5, 15.785714285714286)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.717391304347826)"
10-01-2023 21:25:03.718466,"(3.3, 3.4, 3.1529761904761906)","(9.0, 15.5, 14.25)","(61.0, 90.0, 82.5)","(8.5, 10.5, 10.2)","(11.0, 15.5, 15.944444444444445)","(7.0, 11.0, 10.428571428571429)","(9.0, 16.5, 15.5)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.717391304347826)"
10-01-2023 21:25:04.972230,"(3.3, 3.35, 3.225)","(9.0, 15.5, 14.3)","(61.0, 90.0, 82.5)","(8.5, 10.5, 10.3)","(11.0, 17.5, 15.944444444444445)","(7.0, 11.0, 10.428571428571429)","(9.0, 16.5, 16.375)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.717391304347826)"
10-01-2023 21:25:06.168896,"(3.3, 3.35, 3.2)","(9.0, 15.5, 14.3)","(61.0, 90.0, 82.5)","(8.5, 10.5, 10.3)","(11.0, 17.5, 15.944444444444445)","(7.0, 11.0, 10.428571428571429)","(9.0, 17.0, 16.166666666666668)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.115384615384615)"
10-01-2023 21:25:07.431249,"(3.3, 3.35, 3.2)","(9.0, 15.5, 14.868421052631579)","(61.0, 90.0, 85.5)","(8.5, 11.0, 10.825)","(11.0, 15.5, 17.115384615384617)","(7.0, 11.0, 10.578947368421053)","(9.0, 17.0, 16.285714285714285)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.09375)"
10-01-2023 21:25:08.565713,"(3.3, 3.35, 3.2)","(9.0, 16.5, 15.545454545454545)","(61.0, 90.0, 85.5)","(8.5, 11.0, 10.825)","(11.0, 17.5, 16.71875)","(7.0, 11.0, 10.578947368421053)","(9.0, 17.0, 16.285714285714285)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.09375)"
10-01-2023 21:25:09.676970,"(3.3, 3.35, 3.17)","(9.0, 16.0, 14.846153846153847)","(61.0, 90.0, 85.5)","(8.5, 11.0, 10.3)","(11.0, 17.5, 16.71875)","(7.0, 11.0, 10.458333333333334)","(9.0, 17.0, 15.846153846153847)","(3.8, 5.0, 4.859999999999999)","(7.5, 13.5, 12.09375)"
10-01-2023 21:25:10.842112,"(3.3, 3.4, 3.15296442687747)","(9.0, 16.0, 14.846153846153847)","(61.0, 90.0, 85.5)","(8.5, 10.5, 9.466666666666667)","(11.0, 17.5, 16.956521739130434)","(7.0, 11.0, 10.458333333333334)","(9.0, 18.0, 15.846153846153847)","(3.8, 5.0, 4.875)","(7.5, 13.5, 12.09375)"
10-01-2023 21:25:11.967255,"(3.3, 3.3, 3.163235294117647)","(9.0, 16.0, 15.4375)","(61.0, 90.0, 85.5)","(8.5, 9.6, 9.790909090909091)","(11.0, 17.5, 16.071428571428573)","(7.0, 11.0, 10.458333333333334)","(9.0, 18.0, 16.25)","(3.8, 5.0, 4.875)","(7.5, 13.5, 12.1875)"
10-01-2023 21:25:13.206886,"(3.1, 3.3, 3.163235294117647)","(9.0, 16.0, 14.5)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.790909090909091)","(11.0, 17.5, 17.291666666666668)","(7.5, 11.0, 10.071428571428571)","(10.0, 17.5, 16.555555555555557)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.1875)"
10-01-2023 21:25:14.441955,"(3.1, 3.3, 3.163235294117647)","(9.0, 16.0, 14.25)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.922222222222222)","(11.0, 17.5, 17.037037037037038)","(7.5, 11.0, 10.178947368421053)","(10.0, 17.0, 16.428571428571427)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.1875)"
10-01-2023 21:25:15.561846,"(3.1, 3.3, 3.163235294117647)","(9.0, 16.0, 14.25)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.922222222222222)","(11.0, 17.5, 17.037037037037038)","(7.5, 11.0, 10.178947368421053)","(10.0, 17.0, 16.428571428571427)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.692307692307692)"
10-01-2023 21:25:16.705802,"(3.1, 3.3, 3.163235294117647)","(9.0, 16.0, 14.5)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.766666666666667)","(11.0, 17.5, 15.875)","(7.5, 11.0, 10.333333333333334)","(10.0, 17.0, 16.625)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.692307692307692)"
10-01-2023 21:25:17.828674,"(3.1, 3.3, 3.163235294117647)","(9.0, 16.0, 14.5)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.766666666666667)","(11.0, 17.0, 16.833333333333332)","(7.5, 10.5, 10.333333333333334)","(10.0, 17.0, 16.625)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.9)"
10-01-2023 21:25:19.015220,"(3.1, 3.3, 3.158333333333333)","(9.0, 16.0, 14.75)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.766666666666667)","(11.0, 17.0, 16.227272727272727)","(7.5, 10.5, 10.133333333333333)","(10.0, 17.0, 16.5)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.1875)"
10-01-2023 21:25:20.169392,"(3.1, 3.3, 3.158333333333333)","(9.0, 17.0, 16.3)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.766666666666667)","(11.0, 16.5, 16.227272727272727)","(7.5, 11.0, 10.133333333333333)","(10.0, 17.0, 16.5)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.1875)"
10-01-2023 21:25:21.342909,"(3.0, 3.3, 3.158333333333333)","(9.0, 17.0, 16.3)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.766666666666667)","(11.0, 16.5, 16.306451612903224)","(7.5, 11.0, 10.133333333333333)","(10.0, 17.0, 16.5)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.1875)"
10-01-2023 21:25:22.526340,"(3.0, 3.3, 3.158333333333333)","(9.0, 17.0, 15.5)","(61.0, 90.0, 85.5)","(8.0, 10.5, 9.64)","(11.0, 16.5, 16.227272727272727)","(7.5, 11.0, 10.133333333333333)","(10.0, 17.0, 16.5)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.545454545454545)"
10-01-2023 21:25:23.664507,"(3.0, 3.3, 3.158333333333333)","(9.0, 17.0, 16.3)","(61.0, 90.0, 85.5)","(8.0, 10.0, 9.836363636363636)","(11.0, 16.5, 16.227272727272727)","(7.5, 11.0, 10.290909090909091)","(10.0, 18.5, 17.166666666666668)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.545454545454545)"
10-01-2023 21:25:24.983801,"(3.0, 3.3, 3.158333333333333)","(9.0, 17.0, 16.3)","(61.0, 90.0, 85.5)","(8.0, 10.0, 9.727272727272727)","(11.0, 16.5, 15.125)","(7.5, 11.0, 10.25)","(10.0, 18.0, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 13.0)"
10-01-2023 21:25:26.261394,"(3.0, 3.3, 3.171698113207547)","(9.0, 17.0, 16.61111111111111)","(61.0, 90.0, 104.16666666666666)","(8.0, 10.0, 9.52)","(11.0, 16.0, 15.027777777777779)","(7.5, 10.5, 10.25)","(10.0, 18.0, 17.428571428571427)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.8)"
10-01-2023 21:25:27.551187,"(3.0, 3.3, 3.2037735849056603)","(9.0, 17.0, 15.214285714285714)","(61.0, 110.0, 96.15384615384616)","(8.0, 10.0, 11.266666666666667)","(11.0, 16.0, 15.007142857142858)","(7.5, 10.5, 10.290909090909091)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.8)"
10-01-2023 21:25:28.741566,"(3.0, 3.3, 3.2037735849056603)","(9.0, 16.5, 15.214285714285714)","(61.0, 100.0, 96.15384615384616)","(8.0, 11.5, 9.799999999999999)","(11.0, 15.5, 15.006756756756756)","(7.5, 11.0, 10.372727272727273)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.8)"
10-01-2023 21:25:29.934032,"(3.0, 3.3, 3.1999999999999997)","(9.0, 16.5, 15.214285714285714)","(61.0, 100.0, 96.15384615384616)","(8.0, 11.5, 10.066666666666666)","(11.0, 15.5, 15.006756756756756)","(7.5, 10.5, 10.31578947368421)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.8)"
10-01-2023 21:25:31.144720,"(3.0, 3.3, 3.1999999999999997)","(9.0, 16.5, 15.214285714285714)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.066666666666666)","(11.0, 15.5, 14.564102564102564)","(7.5, 10.5, 10.530434782608696)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.8)"
10-01-2023 21:25:32.297250,"(3.0, 3.3, 3.1999999999999997)","(9.0, 16.5, 15.214285714285714)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.066666666666666)","(11.0, 15.0, 14.564102564102564)","(7.5, 11.0, 10.422222222222222)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:33.440078,"(3.0, 3.3, 3.1999999999999997)","(9.0, 16.5, 15.214285714285714)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.066666666666666)","(11.0, 15.0, 14.516891891891891)","(7.5, 11.0, 10.422222222222222)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 13.147058823529411)"
10-01-2023 21:25:34.610054,"(3.0, 3.3, 3.1999999999999997)","(9.0, 16.5, 16.5)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.24)","(11.0, 15.0, 14.516891891891891)","(7.5, 11.0, 10.4125)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:35.705766,"(3.0, 3.3, 3.1999999999999997)","(9.0, 17.0, 16.5)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.24)","(11.0, 15.0, 14.333333333333334)","(7.5, 10.5, 10.4125)","(10.0, 18.0, 17.2)","(3.9, 5.0, 4.85)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:36.832341,"(3.0, 3.3, 3.2596153846153846)","(9.0, 17.0, 16.583333333333332)","(61.0, 100.0, 96.15384615384616)","(8.0, 10.5, 10.325)","(11.0, 14.5, 14.25)","(7.5, 10.5, 10.68421052631579)","(10.0, 18.0, 16.857142857142858)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:37.920172,"(3.0, 3.3, 3.2596153846153846)","(9.0, 17.0, 16.75)","(61.0, 100.0, 96.15384615384616)","(8.0, 11.0, 9.966666666666667)","(11.0, 14.5, 14.25)","(7.5, 11.0, 10.563636363636364)","(10.0, 18.0, 16.857142857142858)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:39.238224,"(3.0, 3.3, 3.2596153846153846)","(9.0, 17.0, 16.75)","(61.0, 100.0, 97.22222222222223)","(8.0, 11.5, 11.333333333333334)","(11.0, 14.5, 14.038461538461538)","(7.5, 11.0, 10.4125)","(10.0, 18.0, 16.666666666666668)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:40.434210,"(3.0, 3.3, 3.2596153846153846)","(9.0, 17.0, 16.75)","(61.0, 100.0, 97.22222222222223)","(8.0, 11.5, 11.333333333333334)","(11.0, 14.5, 14.038461538461538)","(7.5, 10.5, 10.31578947368421)","(10.0, 18.0, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:41.581398,"(3.0, 3.3, 3.2596153846153846)","(9.0, 17.0, 16.75)","(61.0, 100.0, 97.22222222222223)","(8.0, 11.5, 11.333333333333334)","(11.0, 14.5, 14.038461538461538)","(7.5, 10.5, 10.376470588235295)","(10.0, 18.0, 17.18181818181818)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:42.827504,"(3.0, 3.3, 3.2338235294117648)","(9.0, 17.0, 16.75)","(61.0, 100.0, 98.52941176470588)","(8.0, 11.5, 11.35483870967742)","(11.0, 14.5, 14.038461538461538)","(7.5, 10.5, 10.338461538461539)","(10.0, 18.0, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:44.035461,"(3.0, 3.3, 3.2555555555555555)","(9.0, 17.0, 16.75)","(61.0, 100.0, 90.0)","(8.0, 11.5, 11.272727272727273)","(11.0, 14.5, 14.038461538461538)","(7.5, 10.5, 10.338461538461539)","(10.0, 17.5, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:45.254352,"(3.0, 3.3, 3.1991379310344827)","(9.0, 17.0, 16.833333333333332)","(61.0, 100.0, 90.0)","(8.0, 11.5, 11.272727272727273)","(11.0, 14.5, 14.038461538461538)","(7.5, 10.5, 10.338461538461539)","(10.0, 17.5, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:46.428310,"(3.0, 3.3, 3.1991379310344827)","(9.0, 17.0, 16.833333333333332)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.272727272727273)","(11.0, 14.5, 14.036144578313253)","(7.5, 10.5, 10.338461538461539)","(10.0, 17.5, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:47.635695,"(3.0, 3.3, 3.2018181818181817)","(9.0, 17.0, 16.833333333333332)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.333333333333334)","(11.0, 14.5, 13.606145251396647)","(7.5, 10.5, 10.338461538461539)","(10.0, 17.5, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:48.969677,"(2.9, 3.3, 3.2018181818181817)","(10.0, 17.0, 16.833333333333332)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.333333333333334)","(11.0, 14.5, 12.975728155339805)","(7.5, 10.5, 10.338461538461539)","(10.0, 17.5, 17.22222222222222)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:50.295659,"(2.9, 3.3, 3.2018181818181817)","(10.0, 17.0, 16.875)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.333333333333334)","(11.0, 13.0, 12.975728155339805)","(7.5, 10.5, 10.6)","(10.0, 17.5, 17.666666666666668)","(3.9, 5.0, 4.875)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:51.516539,"(2.9, 3.3, 3.2018181818181817)","(10.0, 17.0, 16.875)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.35)","(11.0, 13.0, 12.975728155339805)","(7.5, 11.0, 10.466666666666667)","(10.0, 18.0, 17.666666666666668)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:52.688359,"(2.9, 3.3, 3.2018181818181817)","(10.0, 17.0, 16.875)","(61.0, 110.0, 90.0)","(8.0, 11.5, 11.35)","(11.0, 13.0, 14.351851851851851)","(7.5, 11.0, 10.383333333333333)","(10.0, 18.0, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:53.845215,"(2.9, 3.3, 3.1991379310344827)","(10.0, 17.0, 16.875)","(61.0, 110.0, 106.11111111111111)","(8.0, 11.5, 11.35)","(11.0, 14.5, 13.8)","(7.5, 10.5, 10.383333333333333)","(10.0, 17.5, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:55.019553,"(2.9, 3.3, 3.1991379310344827)","(10.0, 17.0, 16.875)","(61.0, 110.0, 106.11111111111111)","(8.0, 11.5, 11.380681818181818)","(11.0, 14.5, 13.8)","(7.5, 10.5, 10.383333333333333)","(11.0, 17.5, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:56.122932,"(2.9, 3.3, 3.1991379310344827)","(10.0, 17.0, 16.875)","(61.0, 110.0, 106.11111111111111)","(8.0, 11.5, 11.35)","(11.0, 14.5, 13.8)","(7.5, 11.0, 10.6)","(11.0, 17.5, 17.0)","(3.9, 5.0, 4.859999999999999)","(8.5, 13.5, 12.975)"
10-01-2023 21:25:57.249419,"(2.9, 3.3, 3.1991379310344827)","(10.0, 17.0, 16.921875)","(61.0, 110.0, 106.11111111111111)","(8.0, 11.5, 11.35)","(11.0, 14.5, 13.73913043478261)","(7.5, 11.0, 10.383333333333333)","(11.0, 17.5, 17.0)","(3.9, 5.0, 4.938461538461538)","(8.5, 13.5, 13.147058823529411)"
10-01-2023 21:25:58.388353,"(2.9, 3.15, 3.1255102040816327)","(10.0, 17.0, 16.875)","(61.0, 110.0, 106.11111111111111)","(8.0, 11.5, 11.35)","(11.0, 14.5, 13.73913043478261)","(7.5, 10.5, 10.383333333333333)","(11.0, 17.5, 16.5)","(3.9, 5.1, 4.905882352941176)","(8.5, 13.5, 13.147058823529411)"
10-01-2023 21:25:59.594214,"(2.9, 3.15, 3.13)","(10.0, 17.0, 16.125)","(61.0, 120.0, 104.44444444444444)","(8.0, 12.5, 11.1)","(11.0, 14.5, 13.625)","(7.5, 10.5, 10.6)","(11.0, 17.5, 17.0)","(3.9, 5.1, 4.905882352941176)","(8.5, 13.5, 12.975)"
10-01-2023 21:26:00.737307,"(2.9, 3.15, 3.1176470588235294)","(10.0, 16.5, 16.125)","(61.0, 110.0, 104.44444444444444)","(8.0, 12.0, 11.1)","(11.0, 14.0, 13.0)","(7.5, 11.0, 10.466666666666667)","(11.0, 17.5, 16.75)","(3.9, 5.1, 4.905882352941176)","(8.5, 13.5, 12.975)"
10-01-2023 21:26:01.915951,"(2.9, 3.15, 3.1176470588235294)","(10.0, 16.5, 16.125)","(61.0, 110.0, 104.44444444444444)","(8.0, 12.0, 11.59090909090909)","(11.0, 13.5, 12.38888888888889)","(7.5, 11.0, 10.31578947368421)","(11.0, 18.0, 16.75)","(3.9, 5.1, 4.905882352941176)","(8.5, 13.5, 13.147058823529411)"
10-01-2023 21:26:03.169530,"(2.9, 3.15, 3.1075757575757574)","(10.0, 16.5, 16.125)","(61.0, 110.0, 104.44444444444444)","(8.0, 12.0, 11.55)","(11.0, 12.5, 12.96551724137931)","(7.5, 10.5, 10.31578947368421)","(11.0, 18.0, 16.5)","(3.9, 5.1, 4.9411764705882355)","(8.5, 13.5, 13.147058823529411)"
10-01-2023 21:26:04.481018,"(2.9, 3.15, 3.1075757575757574)","(10.0, 16.5, 16.125)","(61.0, 110.0, 120.0)","(8.0, 12.0, 11.55)","(11.0, 14.0, 12.676470588235293)","(7.5, 10.5, 10.11111111111111)","(11.0, 18.0, 17.428571428571427)","(3.9, 5.2, 5.0285714285714285)","(8.5, 13.5, 12.944444444444445)"
10-01-2023 21:26:05.922667,"(2.9, 3.15, 3.125)","(10.0, 17.0, 16.6)","(61.0, 130.0, 105.0)","(8.0, 12.0, 11.5)","(11.0, 14.0, 12.642857142857142)","(7.5, 10.5, 10.11111111111111)","(11.0, 18.0, 17.2)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.5)"
10-01-2023 21:26:07.378131,"(2.9, 3.15, 3.1166666666666667)","(10.0, 17.0, 16.5)","(61.0, 120.0, 105.0)","(8.0, 12.0, 11.5)","(11.0, 14.0, 13.105263157894736)","(7.5, 10.5, 10.11111111111111)","(11.0, 18.0, 17.0)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:08.694197,"(2.9, 3.15, 3.1166666666666667)","(10.0, 17.0, 16.5)","(61.0, 120.0, 114.44444444444444)","(8.0, 12.0, 11.5)","(11.0, 13.5, 12.777777777777779)","(7.5, 10.5, 10.11111111111111)","(11.0, 17.5, 17.0)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:09.978916,"(2.9, 3.15, 3.1166666666666667)","(10.0, 17.0, 16.5)","(61.0, 120.0, 114.44444444444444)","(8.0, 12.0, 11.5)","(11.0, 13.0, 12.823529411764707)","(7.5, 10.5, 10.0)","(11.0, 17.5, 16.653846153846153)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.566666666666666)"
10-01-2023 21:26:11.160868,"(2.8, 3.15, 3.1166666666666667)","(10.0, 17.0, 16.75)","(61.0, 120.0, 114.44444444444444)","(8.0, 12.0, 11.5)","(11.0, 14.0, 12.833333333333334)","(7.5, 10.5, 10.275)","(11.0, 18.5, 17.1)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:12.361942,"(2.8, 3.15, 3.1097014925373134)","(10.0, 17.0, 16.6)","(61.0, 120.0, 125.625)","(8.0, 12.0, 11.5)","(11.0, 13.5, 13.838709677419354)","(7.5, 10.5, 10.275)","(11.0, 17.5, 17.1)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.566666666666666)"
10-01-2023 21:26:13.798897,"(2.8, 3.1, 3.0327868852459017)","(10.0, 17.0, 16.6)","(61.0, 130.0, 125.625)","(8.0, 12.0, 11.5)","(11.0, 14.0, 13.821428571428571)","(7.5, 10.5, 10.275)","(11.0, 17.5, 17.166666666666668)","(3.9, 5.2, 5.0285714285714285)","(8.5, 14.5, 13.566666666666666)"
10-01-2023 21:26:14.969231,"(2.8, 3.1, 2.979016393442623)","(10.0, 17.0, 16.6)","(61.0, 130.0, 120.0)","(8.0, 12.0, 11.5)","(11.0, 14.0, 13.0)","(7.5, 10.5, 10.033333333333333)","(11.0, 18.5, 16.653846153846153)","(3.9, 5.2, 5.08)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:16.086551,"(2.8, 3.0, 2.947)","(10.0, 17.0, 16.5)","(61.0, 130.0, 120.0)","(8.0, 12.0, 11.5)","(11.0, 13.5, 14.076190476190476)","(7.5, 10.5, 10.033333333333333)","(11.0, 18.5, 16.763157894736842)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:17.316445,"(2.8, 3.0, 2.9523076923076923)","(10.0, 17.0, 16.72222222222222)","(61.0, 130.0, 127.5)","(8.0, 12.0, 11.5)","(11.0, 15.0, 13.314814814814815)","(7.5, 10.5, 10.033333333333333)","(11.0, 18.5, 16.4375)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:18.512825,"(2.8, 2.98, 2.9676923076923076)","(10.0, 17.0, 16.72222222222222)","(61.0, 130.0, 127.5)","(8.0, 12.0, 11.045454545454545)","(11.0, 14.5, 13.5)","(7.5, 10.5, 10.033333333333333)","(11.0, 18.5, 16.4375)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.333333333333334)"
10-01-2023 21:26:19.801856,"(2.7, 2.98, 2.967027027027027)","(10.0, 17.0, 16.5)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.0, 13.714285714285714)","(7.5, 10.5, 10.033333333333333)","(11.0, 18.5, 16.25)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.763157894736842)"
10-01-2023 21:26:20.956243,"(2.7, 2.98, 2.967027027027027)","(10.0, 17.0, 16.5)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.0, 14.267857142857142)","(7.5, 10.5, 10.15)","(11.0, 18.5, 16.25)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.763157894736842)"
10-01-2023 21:26:22.156665,"(2.7, 2.98, 2.967027027027027)","(10.0, 17.0, 16.625)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 13.166666666666666)","(7.5, 10.5, 10.045)","(11.0, 18.5, 16.25)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.45)"
10-01-2023 21:26:23.346957,"(2.7, 2.98, 2.967027027027027)","(11.0, 17.0, 16.5)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 13.166666666666666)","(7.5, 10.5, 10.045)","(11.0, 18.5, 16.25)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.45)"
10-01-2023 21:26:24.539660,"(2.7, 2.98, 2.967027027027027)","(11.0, 17.0, 16.75)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 14.241935483870968)","(7.5, 10.5, 10.045)","(11.0, 18.5, 16.61111111111111)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.45)"
10-01-2023 21:26:25.719684,"(2.7, 2.98, 2.967027027027027)","(11.0, 17.0, 16.75)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 14.241935483870968)","(7.5, 10.5, 10.045)","(11.0, 18.0, 16.333333333333332)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.441176470588236)"
10-01-2023 21:26:27.072095,"(2.7, 2.98, 2.967027027027027)","(11.0, 17.0, 16.75)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 13.456521739130435)","(7.5, 10.5, 10.045)","(11.0, 18.0, 16.25)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.441176470588236)"
10-01-2023 21:26:28.322288,"(2.7, 2.9, 2.8916)","(11.0, 17.0, 16.75)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 14.5, 13.04778156996587)","(7.5, 10.5, 10.103333333333333)","(11.0, 18.0, 15.625)","(3.9, 5.2, 5.105263157894737)","(8.5, 14.5, 13.681818181818182)"
10-01-2023 21:26:29.540732,"(2.7, 2.9, 2.886315789473684)","(11.0, 17.0, 16.5)","(61.0, 130.0, 127.5)","(8.0, 11.5, 10.928571428571429)","(11.0, 15.0, 14.071428571428571)","(7.5, 10.5, 10.15)","(11.0, 17.5, 16.833333333333332)","(3.9, 5.2, 5.1625)","(8.5, 14.5, 13.6)"
