,Idol First,Goldstar Noodle,Know Ego,Broken Bonds,Irish Coffee,Know Will,Infinity One,Got Faith
09-01-2023 10:47:13.664404,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:14.782528,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:15.877569,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:16.907388,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:17.957214,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:18.983771,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:20.065186,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:21.129425,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:22.219301,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:23.335747,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:24.412096,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:25.445055,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:26.502810,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:27.575979,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:28.639724,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:29.695281,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:30.805160,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:31.878205,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:32.918925,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:33.941583,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 239.0)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:34.911207,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:35.880214,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:36.893630,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:37.941330,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:39.025294,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:40.115910,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:41.156399,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:42.229575,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:43.299915,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:44.336156,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:45.390896,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:46.511177,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:47.661434,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:48.778830,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 200.76923076923077)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:49.778159,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:50.793493,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:51.805841,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:52.814446,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:53.883370,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:54.926791,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:56.040161,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:57.117368,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:58.157117,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:47:59.125042,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:00.181501,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:01.180185,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:02.245690,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:03.334186,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:04.431625,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:05.559528,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:06.612536,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:07.644760,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:08.711408,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:09.714608,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:10.756772,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:12.047632,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:13.044659,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:14.084355,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:15.131190,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:16.264969,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:17.467677,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:18.569907,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:19.616753,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:20.651974,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:21.756644,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:22.766258,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:23.764731,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:24.716262,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:25.704380,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:26.707204,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 181.36363636363637)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:27.661345,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 209.28571428571428)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:28.642864,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 209.28571428571428)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:29.692765,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 209.28571428571428)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:30.772687,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 209.28571428571428)","(31.0, 280.0, 104.84615384615384)"
09-01-2023 10:48:31.855877,"(7.5, 29.0, 23.055555555555557)","(21.0, 220.0, 109.44444444444444)","(11.0, 48.0, 34.607142857142854)","(3.6, 10.5, 7.816666666666666)","(3.6, 5.2, 4.171428571428572)","(2.4, 4.6, 3.9668965517241377)","(31.0, 310.0, 209.28571428571428)","(31.0, 280.0, 104.84615384615384)"
