,Betterthanfederer,Rocktagonal,Despondent,Gottashopearly,Geldof,Surf Ace,Hy Voltage,Boyzhavtime Nz,Portalegre Nz,Johnson Step Nz
10-01-2023 19:18:08.242739,"(31.0, 80.0, 64.0)","(7.0, 9.2, 9.138461538461538)","(20.0, 27.0, 25.147058823529413)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.5625)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:09.601571,"(31.0, 75.0, 61.2)","(7.0, 9.2, 9.347368421052632)","(20.0, 27.0, 25.3)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.5625)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:10.882401,"(31.0, 70.0, 61.2)","(7.0, 9.4, 9.347368421052632)","(20.0, 27.0, 25.3)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.5625)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:12.114485,"(31.0, 70.0, 61.2)","(7.0, 9.4, 9.347368421052632)","(20.0, 27.0, 25.1)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.410714285714286)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:13.319458,"(31.0, 65.0, 56.5)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.0)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.410714285714286)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:14.570444,"(31.0, 70.0, 61.2)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.08695652173913)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.410714285714286)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:15.792182,"(31.0, 70.0, 59.0)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.08695652173913)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.410714285714286)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:16.978628,"(31.0, 70.0, 59.0)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.1)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.410714285714286)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:18.127408,"(31.0, 65.0, 56.42857142857143)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.1)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.528571428571428)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:19.268386,"(31.0, 65.0, 57.5)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.095238095238095)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.528571428571428)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:20.502160,"(31.0, 65.0, 57.5)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.11764705882353)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.757692307692308)","(8.5, 13.0, 11.9)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:21.680777,"(31.0, 65.0, 57.5)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.11764705882353)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.857142857142854)","(4.4, 6.2, 5.678260869565217)","(8.5, 13.0, 12.131578947368421)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:22.866170,"(31.0, 70.0, 67.5)","(7.0, 9.2, 9.066666666666666)","(20.0, 27.0, 25.285714285714285)","(71.0, 140.0, 117.5)","(26.0, 38.0, 32.0)","(4.4, 6.2, 5.678260869565217)","(8.5, 13.0, 12.131578947368421)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:24.106593,"(31.0, 70.0, 67.5)","(7.0, 9.2, 8.825)","(20.0, 24.0, 22.8)","(71.0, 140.0, 117.5)","(26.0, 36.0, 32.0)","(4.4, 6.2, 5.694736842105263)","(8.5, 13.0, 12.34)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:25.328259,"(31.0, 65.0, 55.66666666666667)","(7.0, 9.4, 9.15)","(20.0, 26.0, 23.470588235294116)","(71.0, 140.0, 117.5)","(26.0, 34.0, 32.0)","(4.4, 6.2, 5.694736842105263)","(8.5, 13.0, 12.34)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:26.635498,"(31.0, 65.0, 57.125)","(7.0, 9.4, 9.0)","(20.0, 27.0, 23.470588235294116)","(71.0, 140.0, 117.5)","(26.0, 34.0, 32.0)","(4.4, 6.2, 5.678260869565217)","(8.5, 13.0, 12.34)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:27.899424,"(31.0, 65.0, 55.2)","(7.0, 9.2, 8.836363636363636)","(20.0, 27.0, 24.0)","(71.0, 140.0, 124.16666666666666)","(26.0, 34.0, 32.0)","(4.4, 6.2, 5.6255319148936165)","(8.5, 13.0, 12.5)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:29.151179,"(31.0, 65.0, 48.583333333333336)","(7.0, 9.2, 8.644444444444444)","(20.0, 27.0, 24.0)","(71.0, 130.0, 124.16666666666666)","(26.0, 34.0, 32.0)","(4.4, 6.0, 5.607142857142857)","(8.5, 13.0, 12.65625)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:30.418028,"(31.0, 55.0, 48.583333333333336)","(7.0, 9.2, 8.733333333333333)","(19.0, 27.0, 24.0)","(71.0, 130.0, 124.16666666666666)","(21.0, 34.0, 32.0)","(4.4, 6.0, 5.877777777777778)","(8.5, 13.0, 12.222222222222221)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:31.704532,"(31.0, 50.0, 47.333333333333336)","(7.0, 9.0, 8.733333333333333)","(19.0, 27.0, 23.666666666666668)","(71.0, 130.0, 124.16666666666666)","(21.0, 34.0, 32.0)","(4.4, 5.9, 5.630769230769231)","(8.5, 13.0, 12.222222222222221)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:33.007801,"(31.0, 50.0, 47.333333333333336)","(7.0, 9.0, 8.733333333333333)","(19.0, 27.0, 23.666666666666668)","(71.0, 130.0, 124.16666666666666)","(21.0, 34.0, 32.0)","(4.4, 6.0, 5.6521739130434785)","(9.0, 13.0, 12.2)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:34.267777,"(31.0, 50.0, 46.5)","(7.0, 9.0, 8.657142857142857)","(19.0, 27.0, 23.666666666666668)","(71.0, 130.0, 120.0)","(21.0, 34.0, 32.0)","(4.4, 6.0, 5.659090909090909)","(9.0, 12.5, 12.2)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:35.584499,"(31.0, 50.0, 47.75)","(7.0, 9.0, 8.657142857142857)","(19.0, 27.0, 23.666666666666668)","(71.0, 130.0, 120.0)","(21.0, 34.0, 32.0)","(4.4, 6.0, 5.8428571428571425)","(9.0, 12.5, 12.2)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:36.901143,"(31.0, 50.0, 47.75)","(7.0, 9.0, 8.657142857142857)","(19.0, 27.0, 23.666666666666668)","(71.0, 130.0, 118.33333333333333)","(21.0, 34.0, 32.0)","(4.4, 6.2, 5.809302325581395)","(9.0, 12.5, 12.558823529411764)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:38.191599,"(31.0, 50.0, 47.75)","(7.0, 9.0, 8.657142857142857)","(19.0, 27.0, 24.8)","(71.0, 130.0, 118.33333333333333)","(21.0, 34.0, 32.0)","(4.4, 6.2, 5.658064516129032)","(9.0, 13.5, 12.76923076923077)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:39.483338,"(31.0, 50.0, 47.75)","(7.0, 9.0, 8.657142857142857)","(19.0, 26.0, 24.8)","(71.0, 130.0, 112.5)","(21.0, 34.0, 32.0)","(4.4, 6.2, 5.658064516129032)","(9.0, 13.0, 12.8125)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:40.731617,"(31.0, 50.0, 45.5)","(7.0, 9.0, 8.657142857142857)","(19.0, 26.0, 24.8)","(71.0, 130.0, 112.5)","(21.0, 34.0, 31.333333333333332)","(4.4, 6.2, 5.65625)","(9.0, 13.0, 12.8125)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:42.041832,"(31.0, 50.0, 45.5)","(7.0, 9.0, 8.657142857142857)","(19.0, 26.0, 24.8)","(71.0, 130.0, 111.66666666666667)","(21.0, 34.0, 31.333333333333332)","(4.4, 6.2, 5.816981132075472)","(9.0, 13.0, 12.666666666666666)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:43.293797,"(31.0, 50.0, 45.5)","(7.0, 8.8, 8.64)","(19.0, 26.0, 24.8)","(71.0, 120.0, 111.66666666666667)","(21.0, 34.0, 30.8)","(4.4, 6.2, 5.816981132075472)","(9.0, 13.0, 12.666666666666666)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:44.554828,"(31.0, 50.0, 45.5)","(7.0, 8.8, 8.64)","(19.0, 26.0, 24.8)","(71.0, 120.0, 111.66666666666667)","(21.0, 34.0, 30.8)","(4.4, 6.2, 5.928571428571429)","(9.0, 13.0, 12.8)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:45.864083,"(31.0, 50.0, 45.5)","(7.0, 8.8, 8.64)","(19.0, 26.0, 23.8)","(71.0, 120.0, 123.0)","(21.0, 34.0, 30.666666666666668)","(4.4, 6.0, 5.923076923076923)","(9.0, 13.0, 12.8)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:47.124280,"(31.0, 50.0, 45.5)","(7.0, 8.8, 8.600000000000001)","(19.0, 27.0, 23.8)","(71.0, 130.0, 115.0)","(21.0, 32.0, 31.333333333333332)","(4.4, 6.0, 5.923076923076923)","(9.0, 13.0, 12.8)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:48.454316,"(31.0, 50.0, 45.5)","(7.0, 8.8, 8.693333333333333)","(19.0, 27.0, 23.8)","(71.0, 120.0, 115.0)","(21.0, 34.0, 29.2)","(4.4, 6.0, 5.866666666666666)","(9.0, 13.0, 12.846153846153847)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:49.659345,"(31.0, 50.0, 45.5)","(7.0, 9.4, 9.3)","(19.0, 27.0, 23.428571428571427)","(71.0, 120.0, 113.75)","(21.0, 30.0, 28.5)","(4.4, 6.0, 5.888888888888889)","(9.0, 13.0, 12.846153846153847)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:50.892616,"(31.0, 50.0, 45.5)","(7.0, 9.2, 8.8)","(19.0, 27.0, 23.428571428571427)","(71.0, 120.0, 113.75)","(21.0, 30.0, 29.0)","(4.4, 6.0, 5.888888888888889)","(9.0, 13.0, 12.868421052631579)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:52.176234,"(31.0, 48.0, 44.36363636363637)","(7.0, 9.2, 9.0)","(19.0, 27.0, 25.0)","(71.0, 120.0, 113.75)","(21.0, 30.0, 29.0)","(4.4, 6.0, 5.888888888888889)","(9.0, 13.5, 12.868421052631579)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:53.415839,"(31.0, 48.0, 44.36363636363637)","(7.0, 9.2, 9.0)","(19.0, 26.0, 21.236559139784948)","(71.0, 120.0, 113.75)","(21.0, 30.0, 28.6)","(4.4, 6.0, 5.888888888888889)","(9.0, 13.5, 12.823529411764707)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:54.658971,"(31.0, 48.0, 45.142857142857146)","(7.0, 9.2, 9.0)","(19.0, 22.0, 21.236559139784948)","(71.0, 120.0, 110.0)","(21.0, 30.0, 28.153846153846153)","(4.4, 6.0, 5.888888888888889)","(9.0, 13.0, 12.736842105263158)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:55.869519,"(31.0, 48.0, 45.77777777777778)","(7.0, 9.4, 9.123076923076923)","(19.0, 22.0, 21.23913043478261)","(71.0, 120.0, 102.5)","(21.0, 30.0, 27.0)","(4.4, 6.0, 5.76)","(9.0, 13.0, 12.271428571428572)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:57.041986,"(31.0, 48.0, 45.77777777777778)","(7.0, 9.2, 8.857142857142858)","(19.0, 22.0, 21.23913043478261)","(71.0, 120.0, 102.5)","(21.0, 32.0, 28.25)","(4.4, 6.0, 5.8100000000000005)","(9.0, 12.5, 12.363636363636363)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:58.321033,"(31.0, 48.0, 46.666666666666664)","(7.0, 9.2, 8.892307692307693)","(19.0, 22.0, 21.263157894736842)","(71.0, 120.0, 118.75)","(21.0, 32.0, 28.75)","(4.4, 5.9, 5.845454545454546)","(9.0, 12.5, 12.279069767441861)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:59.532960,"(31.0, 48.0, 46.8)","(7.0, 9.0, 8.88)","(19.0, 22.0, 21.278350515463917)","(71.0, 130.0, 115.0)","(21.0, 30.0, 28.333333333333332)","(4.4, 5.9, 5.84)","(9.0, 13.0, 12.279069767441861)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:00.858566,"(31.0, 48.0, 46.8)","(7.0, 9.0, 8.88)","(19.0, 22.0, 21.35185185185185)","(71.0, 120.0, 115.0)","(21.0, 30.0, 28.857142857142858)","(4.4, 5.9, 5.8872340425531915)","(9.0, 13.0, 12.530303030303031)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:02.115161,"(31.0, 48.0, 47.25)","(7.0, 9.0, 8.942307692307692)","(19.0, 22.0, 21.35185185185185)","(71.0, 120.0, 107.5)","(21.0, 30.0, 27.5)","(4.4, 5.9, 5.8875)","(9.0, 13.0, 12.590909090909092)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:03.362666,"(31.0, 48.0, 47.53846153846154)","(7.0, 9.0, 8.714285714285714)","(19.0, 22.0, 21.186046511627907)","(71.0, 120.0, 113.18181818181819)","(21.0, 30.0, 26.105263157894736)","(4.4, 6.0, 5.775757575757576)","(9.0, 13.0, 13.373333333333333)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:04.617097,"(31.0, 48.0, 47.166666666666664)","(7.0, 9.0, 8.818181818181818)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 107.5)","(21.0, 32.0, 26.105263157894736)","(4.4, 6.2, 5.908333333333333)","(9.0, 13.5, 13.933333333333334)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:05.848344,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.818181818181818)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666666)","(21.0, 32.0, 26.105263157894736)","(4.4, 6.2, 6.035294117647059)","(9.0, 14.0, 13.950617283950617)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:07.171707,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.945945945945946)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666666)","(21.0, 32.0, 26.94736842105263)","(4.4, 6.2, 6.046153846153846)","(9.0, 14.0, 13.950617283950617)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:08.464330,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.882352941176471)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666667)","(21.0, 32.0, 25.333333333333332)","(4.4, 6.2, 6.0627450980392155)","(9.0, 14.0, 13.944444444444445)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:09.728123,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.882352941176471)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666667)","(21.0, 26.0, 24.8)","(4.4, 6.2, 6.0627450980392155)","(9.0, 14.0, 13.944444444444445)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:10.945653,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.875)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666667)","(21.0, 26.0, 24.8)","(4.4, 6.2, 5.913461538461538)","(9.0, 14.0, 16.045454545454547)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:12.156767,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.875)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 111.66666666666667)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 17.0, 15.722222222222221)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:13.438358,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.91304347826087)","(19.0, 22.0, 21.156626506024097)","(71.0, 120.0, 113.75)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.913793103448276)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:14.755244,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.925925925925926)","(19.0, 22.0, 20.5)","(71.0, 120.0, 113.75)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.926470588235293)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:16.090108,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.925925925925926)","(19.0, 23.0, 22.0)","(71.0, 120.0, 113.75)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.926470588235293)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:17.344989,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.925925925925926)","(18.0, 23.0, 22.0)","(71.0, 120.0, 113.75)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.913793103448276)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:18.639563,"(31.0, 48.0, 46.333333333333336)","(7.0, 9.0, 8.925925925925926)","(18.0, 23.0, 22.0)","(71.0, 120.0, 117.22222222222223)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.913793103448276)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:20.248116,"(31.0, 48.0, 46.888888888888886)","(7.0, 9.0, 8.833333333333334)","(17.0, 23.0, 22.0)","(71.0, 120.0, 117.22222222222223)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.913793103448276)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:21.678325,"(31.0, 48.0, 46.888888888888886)","(7.0, 9.0, 8.833333333333334)","(17.0, 23.0, 22.0)","(71.0, 120.0, 117.22222222222223)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.9)","(9.0, 16.0, 15.791666666666668)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:23.110029,"(31.0, 48.0, 40.5)","(7.0, 9.0, 8.846153846153847)","(17.0, 23.0, 22.0)","(71.0, 120.0, 117.22222222222223)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.86764705882353)","(9.0, 16.0, 15.791666666666668)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:24.388503,"(31.0, 48.0, 43.38461538461539)","(7.0, 9.0, 8.777777777777777)","(17.0, 23.0, 22.0)","(71.0, 120.0, 117.22222222222223)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.86764705882353)","(9.0, 16.0, 15.375)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:25.612244,"(31.0, 44.0, 40.92307692307692)","(7.0, 8.6, 8.523809523809524)","(17.0, 27.0, 28.0)","(71.0, 120.0, 113.63636363636364)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.859375)","(9.0, 16.0, 15.214285714285714)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:26.833857,"(31.0, 44.0, 40.92307692307692)","(7.0, 8.6, 8.505882352941176)","(17.0, 29.0, 28.0)","(71.0, 130.0, 114.28571428571429)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.859375)","(9.0, 15.5, 15.318181818181818)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:28.015578,"(31.0, 44.0, 40.92307692307692)","(7.0, 8.6, 8.505882352941176)","(17.0, 29.0, 25.8)","(71.0, 120.0, 114.28571428571429)","(21.0, 26.0, 24.8)","(4.4, 6.0, 5.818181818181818)","(9.0, 15.5, 15.2)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:29.175590,"(31.0, 44.0, 40.666666666666664)","(7.0, 8.6, 8.3)","(17.0, 29.0, 25.5)","(71.0, 120.0, 126.25)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.915492957746479)","(9.0, 15.5, 15.227272727272727)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:30.428579,"(31.0, 65.0, 58.25)","(7.0, 8.6, 8.066666666666666)","(17.0, 29.0, 23.857142857142858)","(71.0, 130.0, 118.0)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.915492957746479)","(9.0, 15.5, 15.384615384615385)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:31.691842,"(31.0, 55.0, 52.57142857142857)","(7.0, 8.0, 7.727272727272727)","(18.0, 29.0, 23.857142857142858)","(71.0, 120.0, 118.57142857142857)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.922077922077922)","(9.0, 15.5, 15.411764705882353)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:33.021806,"(31.0, 55.0, 53.3)","(7.0, 8.0, 8.0)","(18.0, 29.0, 23.0)","(71.0, 120.0, 118.57142857142857)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.922077922077922)","(9.0, 15.5, 15.0)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:34.530179,"(31.0, 55.0, 52.16666666666667)","(7.0, 8.6, 8.36)","(18.0, 29.0, 24.4)","(71.0, 120.0, 118.57142857142857)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.921052631578947)","(9.0, 17.0, 41.25)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:35.861349,"(31.0, 55.0, 52.16666666666667)","(7.0, 8.2, 7.857142857142857)","(18.0, 28.0, 25.9)","(71.0, 120.0, 118.57142857142857)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.924050632911392)","(9.0, 42.0, 59.83870967741936)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:37.177947,"(31.0, 55.0, 52.16666666666667)","(7.0, 8.2, 7.666666666666667)","(18.0, 28.0, 25.666666666666664)","(71.0, 120.0, 137.14285714285714)","(21.0, 26.0, 25.625)","(4.4, 6.0, 5.924050632911392)","(9.0, 60.0, 86.0)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:38.580693,"(31.0, 55.0, 43.0)","(7.0, 8.2, 7.666666666666667)","(18.0, 27.0, 25.666666666666664)","(71.0, 140.0, 211.42857142857144)","(21.0, 26.0, 24.7)","(4.4, 6.0, 5.924050632911392)","(9.0, 140.0, 86.0)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:39.881633,"(31.0, 50.0, 43.0)","(7.0, 8.2, 7.666666666666667)","(18.0, 27.0, 25.666666666666664)","(71.0, 220.0, 197.5)","(21.0, 26.0, 24.7)","(4.4, 6.0, 5.924050632911392)","(9.0, 140.0, 37.25)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:19:41.183959,"(31.0, 50.0, 43.0)","(7.0, 8.2, 7.666666666666667)","(18.0, 27.0, 25.666666666666664)","(71.0, 220.0, 186.25)","(20.0, 26.0, 24.7)","(4.4, 6.0, 5.944117647058824)","(12.0, 46.0, 27.525)","(3.7, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 99999, 99990)"
