,Runaway To Mars,Fix You,Call Me Trinity,Canya Mia,Eugenius,Fortified Mack
07-12-2022 20:42:33.256757,"(1.7, 2.12, 2.0700000000000003)","(101.0, 230.0, 205.0)","(51.0, 230.0, 189.375)","(4.4, 5.0, 4.84)","(13.0, 20.0, 19.94871794871795)","(3.3, 4.0, 3.8706896551724137)"
07-12-2022 20:42:34.527414,"(1.7, 2.12, 2.1095652173913044)","(101.0, 220.0, 195.0)","(51.0, 230.0, 210.0)","(4.4, 5.0, 4.84)","(13.0, 20.0, 19.94871794871795)","(3.3, 4.0, 3.856060606060606)"
07-12-2022 20:42:35.650639,"(1.7, 2.12, 2.1095652173913044)","(101.0, 220.0, 185.0)","(51.0, 220.0, 210.0)","(4.4, 5.0, 4.84)","(13.0, 20.0, 19.94871794871795)","(3.3, 4.0, 3.784090909090909)"
07-12-2022 20:42:36.826433,"(1.7, 2.12, 2.0975)","(101.0, 220.0, 187.5)","(51.0, 220.0, 210.0)","(4.4, 5.0, 4.934246575342466)","(13.0, 20.0, 19.94871794871795)","(3.3, 4.0, 3.8035714285714284)"
07-12-2022 20:42:38.008181,"(1.7, 2.12, 2.072)","(101.0, 210.0, 187.5)","(51.0, 220.0, 210.0)","(4.4, 5.0, 4.934246575342466)","(13.0, 20.0, 19.94871794871795)","(3.3, 4.0, 3.875)"
07-12-2022 20:42:39.118746,"(1.7, 2.12, 2.0828571428571427)","(101.0, 210.0, 183.75)","(51.0, 220.0, 191.66666666666669)","(4.4, 5.0, 4.822222222222222)","(13.0, 20.0, 20.85)","(3.3, 4.0, 3.875)"
07-12-2022 20:42:40.118276,"(1.7, 2.12, 2.0828571428571427)","(101.0, 210.0, 200.0)","(51.0, 200.0, 191.66666666666669)","(4.4, 5.0, 4.654545454545454)","(13.0, 21.0, 20.970588235294116)","(3.3, 4.0, 3.875)"
07-12-2022 20:42:41.088599,"(1.7, 2.12, 2.1114285714285717)","(101.0, 200.0, 195.0)","(51.0, 200.0, 154.54545454545456)","(4.4, 5.0, 4.740909090909091)","(13.0, 21.0, 20.970588235294116)","(3.3, 4.0, 3.8181818181818183)"
07-12-2022 20:42:42.058601,"(1.7, 2.12, 2.110666666666667)","(101.0, 250.0, 220.0)","(51.0, 180.0, 168.33333333333331)","(4.4, 5.0, 4.606521739130434)","(13.0, 21.0, 20.974358974358974)","(3.3, 4.0, 3.915)"
07-12-2022 20:42:43.179859,"(1.7, 2.1, 2.093)","(101.0, 250.0, 218.57142857142858)","(51.0, 190.0, 178.33333333333331)","(4.4, 4.7, 4.638613861386139)","(13.0, 21.0, 21.6)","(3.3, 3.95, 3.8400000000000003)"
07-12-2022 20:42:44.346053,"(1.75, 2.16, 2.158787878787879)","(101.0, 240.0, 214.28571428571428)","(61.0, 190.0, 155.0)","(4.2, 4.7, 4.662962962962963)","(14.0, 22.0, 21.885714285714286)","(3.3, 3.95, 3.7615384615384615)"
07-12-2022 20:42:45.460766,"(1.75, 2.2, 2.1881818181818184)","(101.0, 240.0, 201.8181818181818)","(61.0, 190.0, 155.0)","(4.2, 4.7, 4.445161290322581)","(14.0, 22.0, 21.942857142857143)","(3.3, 3.9, 3.7470588235294118)"
07-12-2022 20:42:46.482819,"(1.75, 2.28, 2.239245283018868)","(101.0, 240.0, 201.8181818181818)","(61.0, 190.0, 155.0)","(4.2, 4.5, 4.445161290322581)","(14.0, 22.0, 21.942857142857143)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:47.426023,"(1.75, 2.28, 2.239245283018868)","(101.0, 240.0, 201.8181818181818)","(61.0, 190.0, 149.16666666666666)","(4.2, 4.5, 4.419047619047619)","(14.0, 22.0, 21.942857142857143)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:48.438293,"(1.75, 2.26, 2.241395348837209)","(101.0, 240.0, 201.8181818181818)","(61.0, 180.0, 170.0)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 23.153846153846153)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:49.677917,"(1.75, 2.26, 2.2394871794871793)","(101.0, 240.0, 210.83333333333334)","(61.0, 210.0, 151.66666666666666)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 23.5)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:50.661565,"(1.75, 2.26, 2.2394871794871793)","(101.0, 240.0, 210.83333333333334)","(61.0, 210.0, 151.66666666666666)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 23.5)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:51.639023,"(1.75, 2.24, 2.217931034482759)","(101.0, 240.0, 201.8181818181818)","(61.0, 210.0, 202.5)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 23.5)","(3.3, 3.9, 3.757142857142857)"
07-12-2022 20:42:52.663557,"(1.75, 2.24, 2.217931034482759)","(101.0, 240.0, 201.8181818181818)","(61.0, 220.0, 220.0)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 24.86842105263158)","(3.3, 3.9, 3.742105263157895)"
07-12-2022 20:42:53.917741,"(1.75, 2.22, 2.203448275862069)","(101.0, 240.0, 210.83333333333334)","(61.0, 240.0, 210.0)","(4.2, 4.5, 4.419047619047619)","(14.0, 25.0, 24.96551724137931)","(3.3, 3.9, 3.742105263157895)"
07-12-2022 20:42:55.003242,"(1.75, 2.22, 2.203448275862069)","(101.0, 240.0, 210.83333333333334)","(61.0, 240.0, 210.0)","(4.2, 4.5, 4.592307692307692)","(14.0, 25.0, 24.903225806451612)","(3.3, 3.9, 3.6645454545454546)"
07-12-2022 20:42:56.124341,"(1.75, 2.22, 2.2138235294117647)","(101.0, 240.0, 208.1818181818182)","(61.0, 240.0, 205.0)","(4.2, 4.6, 4.665116279069768)","(14.0, 25.0, 24.823529411764707)","(3.3, 3.85, 3.5250000000000004)"
07-12-2022 20:42:57.329688,"(1.75, 2.3, 2.274736842105263)","(101.0, 240.0, 212.0)","(61.0, 240.0, 205.0)","(4.2, 4.7, 4.665116279069768)","(14.0, 25.0, 24.823529411764707)","(3.3, 3.6, 3.5333333333333337)"
07-12-2022 20:42:58.560941,"(1.75, 2.28, 2.2586666666666666)","(101.0, 240.0, 212.0)","(61.0, 240.0, 210.0)","(4.2, 4.7, 4.677272727272728)","(14.0, 25.0, 24.933333333333334)","(3.3, 3.7, 3.6090909090909093)"
07-12-2022 20:42:59.696909,"(1.75, 2.28, 2.2463157894736843)","(101.0, 240.0, 212.0)","(61.0, 230.0, 202.0)","(4.2, 4.7, 4.667741935483871)","(14.0, 25.0, 24.941176470588236)","(3.3, 3.7, 3.6)"
07-12-2022 20:43:00.808874,"(1.75, 2.28, 2.2172549019607843)","(101.0, 240.0, 201.8181818181818)","(61.0, 230.0, 202.0)","(4.2, 4.7, 4.667741935483871)","(14.0, 25.0, 24.842105263157894)","(3.3, 3.7, 3.62)"
07-12-2022 20:43:01.894466,"(1.75, 2.28, 2.2146666666666666)","(101.0, 240.0, 208.1818181818182)","(71.0, 230.0, 202.0)","(4.2, 4.7, 4.657798165137615)","(14.0, 25.0, 24.833333333333332)","(3.3, 3.7, 3.6035714285714286)"
07-12-2022 20:43:03.016373,"(1.75, 2.24, 2.235294117647059)","(101.0, 240.0, 208.1818181818182)","(71.0, 230.0, 202.0)","(4.2, 4.7, 4.6702970297029704)","(14.0, 25.0, 24.833333333333332)","(3.3, 3.7, 3.6541666666666663)"
07-12-2022 20:43:04.223590,"(1.75, 2.2, 2.1983333333333337)","(101.0, 240.0, 208.1818181818182)","(71.0, 230.0, 205.0)","(4.2, 4.7, 4.779234972677595)","(14.0, 25.0, 25.11111111111111)","(3.3, 3.8, 3.6066037735849057)"
07-12-2022 20:43:05.353716,"(1.8, 2.2, 2.188433734939759)","(101.0, 240.0, 208.1818181818182)","(41.0, 220.0, 205.0)","(4.2, 4.8, 4.771428571428571)","(15.0, 26.0, 25.11111111111111)","(3.2, 3.75, 3.64375)"
07-12-2022 20:43:06.500657,"(1.8, 2.2, 2.185)","(101.0, 240.0, 208.1818181818182)","(41.0, 220.0, 205.0)","(4.2, 4.8, 4.771428571428571)","(15.0, 26.0, 25.2)","(3.2, 3.7, 3.6266129032258063)"
07-12-2022 20:43:07.937229,"(1.8, 2.16, 2.1580327868852462)","(101.0, 240.0, 201.8181818181818)","(41.0, 220.0, 205.0)","(4.2, 4.8, 4.779166666666667)","(15.0, 26.0, 25.2)","(3.2, 3.8, 3.6333333333333333)"
07-12-2022 20:43:09.205574,"(1.8, 2.16, 2.134409937888199)","(101.0, 240.0, 205.0)","(41.0, 220.0, 199.0)","(4.2, 4.8, 4.779166666666667)","(15.0, 26.0, 25.2)","(3.2, 3.8, 3.6439024390243904)"
07-12-2022 20:43:10.649390,"(1.8, 2.16, 2.134330218068536)","(101.0, 230.0, 200.0)","(41.0, 220.0, 205.0)","(4.2, 4.8, 4.894117647058824)","(15.0, 26.0, 25.2)","(3.2, 3.8, 3.648214285714286)"
07-12-2022 20:43:11.791144,"(1.8, 2.14, 2.13900826446281)","(101.0, 230.0, 210.0)","(41.0, 220.0, 205.0)","(4.2, 4.9, 4.8930232558139535)","(15.0, 26.0, 25.310344827586206)","(3.2, 3.75, 3.672972972972973)"
07-12-2022 20:43:12.803646,"(1.8, 2.12, 2.101851851851852)","(101.0, 210.0, 201.42857142857142)","(41.0, 200.0, 173.75)","(4.2, 4.9, 4.8930232558139535)","(15.0, 26.0, 25.310344827586206)","(3.2, 3.75, 3.669642857142857)"
07-12-2022 20:43:13.959024,"(1.8, 2.16, 2.098144329896907)","(101.0, 210.0, 201.42857142857142)","(41.0, 200.0, 152.27272727272725)","(4.2, 5.1, 5.0)","(15.0, 26.0, 25.310344827586206)","(3.2, 3.75, 3.669642857142857)"
07-12-2022 20:43:15.121393,"(1.8, 2.14, 2.125)","(101.0, 210.0, 200.0)","(41.0, 200.0, 138.84615384615384)","(4.2, 5.1, 4.873684210526315)","(15.0, 26.0, 24.94736842105263)","(3.2, 3.75, 3.7467532467532467)"
07-12-2022 20:43:16.307845,"(1.8, 2.14, 2.1075)","(101.0, 210.0, 200.0)","(41.0, 190.0, 138.84615384615384)","(4.2, 5.0, 4.91578947368421)","(15.0, 26.0, 24.94736842105263)","(3.2, 3.75, 3.748)"
07-12-2022 20:43:17.430993,"(1.8, 2.14, 2.1003076923076924)","(101.0, 240.0, 219.0)","(41.0, 180.0, 166.66666666666669)","(4.2, 5.0, 4.856)","(15.0, 26.0, 24.761904761904763)","(3.2, 3.75, 3.7117647058823526)"
07-12-2022 20:43:18.546033,"(1.8, 2.14, 2.1370370370370373)","(101.0, 230.0, 202.30769230769232)","(41.0, 180.0, 149.23076923076923)","(4.2, 5.0, 4.856)","(15.0, 26.0, 24.761904761904763)","(3.2, 3.8, 3.6222222222222222)"
07-12-2022 20:43:19.631875,"(1.8, 2.14, 2.136756756756757)","(101.0, 230.0, 208.1818181818182)","(41.0, 180.0, 135.55555555555554)","(4.2, 5.0, 4.968421052631579)","(15.0, 26.0, 24.7)","(3.2, 3.7, 3.6078947368421055)"
07-12-2022 20:43:20.749336,"(1.8, 2.14, 2.1331914893617023)","(101.0, 220.0, 200.0)","(51.0, 180.0, 135.55555555555554)","(4.2, 5.0, 4.968421052631579)","(15.0, 26.0, 24.7)","(3.2, 3.7, 3.6078947368421055)"
07-12-2022 20:43:21.864807,"(1.8, 2.14, 2.1338636363636363)","(101.0, 220.0, 200.0)","(51.0, 160.0, 128.57142857142858)","(4.2, 5.0, 4.968421052631579)","(15.0, 26.0, 23.214285714285715)","(3.2, 3.7, 3.60625)"
07-12-2022 20:43:22.977972,"(1.8, 2.14, 2.1369444444444445)","(101.0, 210.0, 204.0)","(51.0, 150.0, 115.0)","(4.2, 5.0, 4.968421052631579)","(15.0, 26.0, 23.166666666666668)","(3.2, 3.7, 3.6657407407407407)"
07-12-2022 20:43:24.018996,"(1.8, 2.12, 2.1044897959183673)","(101.0, 200.0, 196.0)","(51.0, 150.0, 118.0)","(4.2, 5.0, 4.9625)","(15.0, 26.0, 23.166666666666668)","(3.2, 3.8, 3.6982456140350877)"
07-12-2022 20:43:25.178167,"(1.8, 2.12, 2.101)","(101.0, 210.0, 196.66666666666666)","(51.0, 130.0, 111.25)","(4.2, 5.0, 5.147058823529411)","(15.0, 26.0, 23.2)","(3.2, 3.8, 3.6115384615384616)"
07-12-2022 20:43:26.328281,"(1.8, 2.14, 2.102962962962963)","(101.0, 250.0, 199.0909090909091)","(51.0, 130.0, 108.18181818181819)","(4.2, 5.3, 5.1454545454545455)","(15.0, 26.0, 23.2)","(3.2, 3.75, 3.59)"
07-12-2022 20:43:27.403471,"(1.8, 2.14, 2.102666666666667)","(101.0, 240.0, 199.0909090909091)","(51.0, 130.0, 108.18181818181819)","(4.2, 5.2, 5.1454545454545455)","(15.0, 26.0, 23.2)","(3.2, 3.75, 3.6566666666666667)"
07-12-2022 20:43:28.473694,"(1.8, 2.16, 2.109438202247191)","(101.0, 240.0, 201.11111111111111)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.147058823529412)","(15.0, 26.0, 23.2)","(3.2, 3.75, 3.6629032258064513)"
07-12-2022 20:43:29.524225,"(1.8, 2.16, 2.0812500000000003)","(101.0, 240.0, 201.11111111111111)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.147058823529412)","(15.0, 26.0, 23.2)","(3.2, 3.8, 3.675)"
07-12-2022 20:43:30.660880,"(1.8, 2.14, 2.1311764705882354)","(101.0, 240.0, 201.11111111111111)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.15)","(15.0, 26.0, 23.2)","(3.2, 3.8, 3.7411764705882353)"
07-12-2022 20:43:31.733524,"(1.8, 2.14, 2.117971014492754)","(101.0, 240.0, 201.11111111111111)","(51.0, 120.0, 110.0)","(4.2, 5.2, 5.15)","(15.0, 26.0, 23.2)","(3.2, 3.75, 3.655555555555556)"
07-12-2022 20:43:32.715747,"(1.8, 2.16, 2.1594082840236686)","(101.0, 240.0, 201.11111111111111)","(51.0, 120.0, 108.0)","(4.2, 5.2, 5.0600000000000005)","(15.0, 24.0, 22.16)","(3.2, 3.7, 3.734782608695652)"
07-12-2022 20:43:33.766836,"(1.8, 2.18, 2.1649710982658963)","(101.0, 230.0, 195.71428571428572)","(51.0, 120.0, 91.25)","(4.2, 5.2, 5.0600000000000005)","(15.0, 24.0, 21.90909090909091)","(3.2, 3.8, 3.6547619047619047)"
07-12-2022 20:43:34.856359,"(1.8, 2.16, 2.14974358974359)","(101.0, 230.0, 195.71428571428572)","(51.0, 110.0, 93.75)","(4.2, 5.2, 5.1)","(15.0, 23.0, 21.166666666666668)","(3.2, 3.75, 3.7107843137254903)"
07-12-2022 20:43:36.064070,"(1.8, 2.16, 2.1456250000000003)","(101.0, 230.0, 202.85714285714286)","(51.0, 120.0, 87.77777777777777)","(4.2, 5.2, 5.00909090909091)","(15.0, 23.0, 20.954545454545453)","(3.2, 3.75, 3.699090909090909)"
07-12-2022 20:43:37.191076,"(1.8, 2.16, 2.1456250000000003)","(101.0, 220.0, 202.85714285714286)","(51.0, 110.0, 87.77777777777777)","(4.2, 5.2, 5.050000000000001)","(15.0, 23.0, 20.692307692307693)","(3.2, 3.75, 3.682258064516129)"
07-12-2022 20:43:38.196787,"(1.8, 2.16, 2.146938775510204)","(101.0, 220.0, 202.85714285714286)","(51.0, 110.0, 87.77777777777777)","(4.2, 5.2, 5.095000000000001)","(15.0, 23.0, 20.125)","(3.2, 3.75, 3.7552631578947366)"
07-12-2022 20:43:39.294163,"(1.8, 2.14, 2.1036363636363635)","(101.0, 210.0, 197.14285714285714)","(51.0, 110.0, 90.0)","(4.2, 5.2, 5.1125)","(15.0, 22.0, 19.666666666666668)","(3.2, 3.85, 3.766279069767442)"
07-12-2022 20:43:40.384845,"(1.8, 2.14, 2.103076923076923)","(101.0, 210.0, 190.9090909090909)","(51.0, 110.0, 93.66666666666667)","(4.2, 5.2, 5.001351351351351)","(15.0, 22.0, 20.09090909090909)","(3.2, 3.85, 3.838888888888889)"
07-12-2022 20:43:41.511687,"(1.8, 2.14, 2.126875)","(101.0, 210.0, 197.14285714285714)","(51.0, 110.0, 85.5)","(4.2, 5.2, 4.822222222222222)","(15.0, 22.0, 20.5)","(3.2, 3.95, 3.907317073170732)"
07-12-2022 20:43:42.631996,"(1.8, 2.16, 2.124)","(101.0, 220.0, 208.0)","(51.0, 110.0, 89.0)","(4.2, 5.1, 4.858064516129032)","(15.0, 22.0, 20.5)","(3.2, 3.95, 3.903947368421053)"
07-12-2022 20:43:43.633115,"(1.8, 2.16, 2.124)","(101.0, 220.0, 208.0)","(51.0, 110.0, 89.0)","(4.2, 5.1, 4.858064516129032)","(15.0, 22.0, 19.9)","(3.2, 3.95, 3.901724137931035)"
07-12-2022 20:43:44.625397,"(1.8, 2.16, 2.1235714285714287)","(101.0, 220.0, 208.0)","(51.0, 110.0, 89.0)","(4.2, 5.1, 4.683333333333333)","(15.0, 22.0, 21.4)","(3.2, 3.95, 3.91)"
07-12-2022 20:43:45.597065,"(1.8, 2.16, 2.120769230769231)","(101.0, 210.0, 201.0)","(51.0, 110.0, 89.0)","(4.2, 5.0, 4.8)","(15.0, 23.0, 19.875)","(3.2, 3.95, 3.9306451612903226)"
07-12-2022 20:43:46.669759,"(1.8, 2.16, 2.121176470588235)","(101.0, 210.0, 195.0)","(51.0, 110.0, 63.214285714285715)","(4.2, 4.9, 4.86)","(15.0, 22.0, 19.8)","(3.2, 3.95, 3.9306451612903226)"
07-12-2022 20:43:47.742470,"(1.8, 2.16, 2.1453333333333333)","(101.0, 250.0, 210.0)","(51.0, 75.0, 64.77272727272727)","(4.2, 4.9, 4.607894736842105)","(15.0, 22.0, 19.77777777777778)","(3.2, 3.95, 3.994736842105263)"
07-12-2022 20:43:48.822233,"(1.8, 2.16, 2.1375757575757577)","(101.0, 240.0, 218.1818181818182)","(51.0, 75.0, 67.0)","(4.2, 4.9, 4.773504273504273)","(15.0, 22.0, 19.857142857142858)","(3.2, 4.1, 3.988888888888889)"
07-12-2022 20:43:49.972383,"(1.8, 2.16, 2.128)","(101.0, 240.0, 208.0)","(51.0, 70.0, 65.0)","(4.2, 4.9, 4.7518518518518515)","(15.0, 22.0, 19.857142857142858)","(3.2, 4.1, 3.9379310344827587)"
07-12-2022 20:43:51.170354,"(1.8, 2.16, 2.1273469387755104)","(101.0, 240.0, 228.57142857142858)","(51.0, 70.0, 67.0)","(4.2, 4.8, 4.733720930232558)","(16.0, 22.0, 19.8)","(3.2, 4.0, 3.9379310344827587)"
07-12-2022 20:43:52.286941,"(1.8, 2.16, 2.1363934426229507)","(101.0, 240.0, 228.57142857142858)","(51.0, 70.0, 67.0)","(4.2, 4.8, 4.733720930232558)","(16.0, 22.0, 20.452380952380953)","(3.2, 4.0, 4.02)"
07-12-2022 20:43:53.373310,"(1.8, 2.16, 2.1500000000000004)","(101.0, 240.0, 228.57142857142858)","(51.0, 70.0, 65.0)","(4.2, 4.8, 4.635483870967742)","(16.0, 22.0, 20.357142857142858)","(3.2, 4.1, 4.048876404494382)"
07-12-2022 20:43:54.622480,"(1.8, 2.18, 2.1341463414634148)","(101.0, 240.0, 228.57142857142858)","(51.0, 70.0, 67.0)","(4.2, 4.8, 4.746511627906977)","(16.0, 21.0, 19.6875)","(3.2, 4.1, 3.9130434782608696)"
07-12-2022 20:43:55.761248,"(1.8, 2.16, 2.112)","(101.0, 240.0, 228.57142857142858)","(51.0, 70.0, 64.0)","(4.2, 4.8, 4.677966101694915)","(16.0, 20.0, 20.833333333333332)","(3.2, 4.1, 3.912)"
07-12-2022 20:43:56.979229,"(1.8, 2.24, 2.2085714285714286)","(101.0, 240.0, 200.0)","(51.0, 70.0, 66.66666666666667)","(4.2, 4.7, 4.6658536585365855)","(16.0, 21.0, 19.45)","(3.2, 4.0, 3.8816326530612244)"
07-12-2022 20:43:58.107224,"(1.8, 2.24, 2.222545454545455)","(101.0, 240.0, 202.66666666666669)","(51.0, 70.0, 63.75)","(4.2, 4.7, 4.635)","(16.0, 21.0, 19.257142857142856)","(3.2, 4.0, 3.8833333333333333)"
07-12-2022 20:43:59.159265,"(1.8, 2.24, 2.230588235294118)","(101.0, 230.0, 216.66666666666669)","(51.0, 65.0, 63.75)","(4.2, 4.7, 4.6450000000000005)","(16.0, 21.0, 19.123456790123456)","(3.2, 4.0, 3.89)"
07-12-2022 20:44:00.127567,"(1.8, 2.24, 2.234947368421053)","(101.0, 230.0, 202.30769230769232)","(51.0, 65.0, 63.333333333333336)","(4.2, 4.7, 4.6450000000000005)","(16.0, 21.0, 19.846153846153847)","(3.2, 3.95, 3.92)"
07-12-2022 20:44:01.123307,"(1.8, 2.18, 2.1793717277486913)","(101.0, 230.0, 197.27272727272728)","(51.0, 65.0, 63.888888888888886)","(4.2, 4.7, 4.6)","(16.0, 21.0, 19.125)","(3.2, 3.95, 3.738709677419355)"
07-12-2022 20:44:02.179387,"(1.8, 2.3, 2.298978102189781)","(101.0, 220.0, 169.4736842105263)","(51.0, 75.0, 62.77777777777778)","(4.2, 4.7, 4.521428571428571)","(16.0, 20.0, 19.442857142857143)","(3.2, 3.8, 3.6875)"
07-12-2022 20:44:03.287931,"(1.8, 2.4, 2.375820895522388)","(101.0, 180.0, 169.4736842105263)","(51.0, 65.0, 62.5)","(4.2, 4.6, 4.581666666666666)","(16.0, 20.0, 19.09433962264151)","(3.2, 3.7, 3.633018867924528)"
07-12-2022 20:44:04.482710,"(1.8, 2.4, 2.381081081081081)","(101.0, 180.0, 169.4736842105263)","(51.0, 65.0, 63.5)","(4.2, 4.6, 4.503448275862069)","(16.0, 20.0, 19.09433962264151)","(3.2, 3.75, 3.6969387755102043)"
07-12-2022 20:44:05.568495,"(1.8, 2.4, 2.3718461538461537)","(101.0, 180.0, 169.4736842105263)","(51.0, 65.0, 63.5)","(4.2, 4.6, 4.630232558139535)","(16.0, 20.0, 19.26923076923077)","(3.2, 3.7, 3.738157894736842)"
07-12-2022 20:44:06.551984,"(1.8, 2.34, 2.2195348837209306)","(101.0, 180.0, 170.0)","(51.0, 75.0, 70.625)","(4.2, 4.7, 4.630232558139535)","(16.0, 20.0, 19.26923076923077)","(3.2, 3.75, 3.738157894736842)"
07-12-2022 20:44:07.523242,"(1.8, 2.22, 2.2152727272727275)","(101.0, 180.0, 170.0)","(51.0, 75.0, 70.8)","(4.2, 4.7, 4.628571428571428)","(16.0, 20.0, 19.525)","(3.2, 3.75, 3.710526315789474)"
07-12-2022 20:44:08.524131,"(1.8, 2.28, 2.2325)","(101.0, 230.0, 227.4193548387097)","(51.0, 75.0, 71.32352941176471)","(4.2, 4.7, 4.673333333333334)","(16.0, 20.0, 19.482758620689655)","(3.2, 3.75, 3.726536312849162)"
07-12-2022 20:44:09.678892,"(1.8, 2.28, 2.2409677419354836)","(101.0, 230.0, 174.0)","(51.0, 75.0, 72.04545454545455)","(4.2, 4.9, 4.803571428571429)","(16.0, 21.0, 20.333333333333332)","(3.2, 4.1, 3.825)"
07-12-2022 20:44:10.696676,"(1.8, 2.22, 2.2187772925764193)","(101.0, 230.0, 167.77777777777777)","(51.0, 75.0, 71.92307692307692)","(4.0, 4.9, 4.835714285714286)","(16.0, 21.0, 20.333333333333332)","(3.2, 3.95, 3.825)"
07-12-2022 20:44:11.704724,"(1.8, 2.2, 2.1483870967741936)","(101.0, 230.0, 223.33333333333331)","(51.0, 75.0, 72.22222222222223)","(4.0, 4.9, 4.762857142857143)","(16.0, 21.0, 19.833333333333332)","(3.2, 3.9, 3.8718749999999997)"
07-12-2022 20:44:12.716435,"(1.8, 2.2, 2.1956190476190476)","(101.0, 230.0, 223.33333333333331)","(51.0, 75.0, 70.83333333333333)","(4.0, 4.9, 4.685714285714286)","(16.0, 21.0, 20.23076923076923)","(3.2, 3.9, 3.80625)"
07-12-2022 20:44:13.757488,"(1.8, 2.22, 2.209677419354839)","(101.0, 230.0, 223.33333333333331)","(51.0, 85.0, 81.66666666666667)","(4.0, 4.9, 4.703448275862069)","(16.0, 21.0, 20.333333333333332)","(3.2, 3.85, 3.7825)"
07-12-2022 20:44:14.823962,"(1.8, 2.24, 2.208979591836735)","(101.0, 230.0, 223.33333333333331)","(51.0, 85.0, 83.33333333333333)","(4.0, 4.9, 4.711111111111111)","(16.0, 20.0, 19.333333333333332)","(3.2, 3.8, 3.7916666666666665)"
07-12-2022 20:44:15.972309,"(1.8, 2.2, 2.191707317073171)","(101.0, 230.0, 225.08771929824562)","(51.0, 85.0, 84.0)","(4.0, 4.9, 4.752830188679245)","(16.0, 20.0, 18.75)","(3.2, 3.8, 3.6842105263157894)"
07-12-2022 20:44:17.090705,"(1.8, 2.22, 2.17375)","(101.0, 240.0, 205.71428571428572)","(51.0, 85.0, 84.44444444444444)","(4.0, 4.9, 4.7214285714285715)","(16.0, 20.0, 18.75)","(3.2, 3.8, 3.783076923076923)"
07-12-2022 20:44:18.222894,"(1.8, 2.22, 2.182727272727273)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.375)","(4.0, 4.9, 4.775)","(16.0, 20.0, 18.75)","(3.2, 3.8, 3.78)"
07-12-2022 20:44:19.389759,"(1.8, 2.22, 2.2161038961038964)","(101.0, 240.0, 178.75)","(51.0, 85.0, 84.375)","(4.0, 4.8, 4.775)","(16.0, 20.0, 18.75)","(3.2, 3.8, 3.7357142857142858)"
07-12-2022 20:44:20.491105,"(1.8, 2.2, 2.199041095890411)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.44444444444444)","(4.0, 4.8, 4.778787878787879)","(16.0, 20.0, 18.333333333333332)","(3.2, 3.8, 3.7811764705882354)"
07-12-2022 20:44:21.599136,"(1.8, 2.22, 2.214392523364486)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.44444444444444)","(4.0, 4.9, 4.778787878787879)","(16.0, 20.0, 17.794117647058822)","(3.2, 3.8, 3.7811764705882354)"
07-12-2022 20:44:22.689933,"(1.8, 2.22, 2.219358288770054)","(101.0, 240.0, 184.0)","(51.0, 85.0, 83.75)","(4.0, 4.9, 4.7727272727272725)","(16.0, 20.0, 19.203703703703702)","(3.2, 3.8, 3.769230769230769)"
07-12-2022 20:44:23.723340,"(1.8, 2.26, 2.223294117647059)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.33333333333333)","(4.0, 4.8, 4.784210526315789)","(16.0, 19.5, 18.983870967741936)","(3.2, 3.8, 3.769230769230769)"
07-12-2022 20:44:24.938591,"(1.8, 2.26, 2.234736842105263)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.0)","(4.0, 4.8, 4.781333333333333)","(16.0, 19.5, 18.136363636363637)","(3.2, 3.8, 3.7746478873239435)"
07-12-2022 20:44:26.103716,"(1.8, 2.26, 2.2182608695652175)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.16666666666667)","(4.0, 4.8, 4.792771084337349)","(16.0, 19.5, 18.3)","(3.2, 3.8, 3.78021978021978)"
07-12-2022 20:44:27.281636,"(1.8, 2.26, 2.2411764705882353)","(101.0, 240.0, 184.0)","(51.0, 85.0, 84.16666666666667)","(4.0, 4.8, 4.770967741935484)","(16.0, 19.5, 18.627906976744185)","(3.2, 3.8, 3.7873239436619714)"
07-12-2022 20:44:28.339726,"(1.8, 2.22, 2.2083636363636368)","(101.0, 240.0, 187.5)","(51.0, 85.0, 84.16666666666667)","(4.0, 4.9, 4.770967741935484)","(16.0, 19.5, 18.627906976744185)","(3.2, 3.8, 3.7205882352941173)"
