,Olympic Gaze,Zegalo,Villaden,Shafty,Endorphins,Just Business,Lumber Dream,Real Peace
04-01-2023 14:58:37.804763,"(11.0, 13.0, 12.875)","(18.0, 20.0, 19.901234567901234)","(1.95, 2.14, 2.131666666666667)","(13.0, 15.0, 14.547169811320755)","(7.0, 8.2, 7.846341463414634)","(19.0, 24.0, 23.479591836734695)","(18.0, 26.0, 24.29268292682927)","(7.0, 7.8, 7.785294117647059)"
04-01-2023 14:58:39.003301,"(11.0, 13.0, 12.9)","(18.0, 20.0, 19.901234567901234)","(1.95, 2.14, 2.131666666666667)","(13.0, 15.0, 14.543859649122806)","(7.0, 8.2, 7.845508982035928)","(19.0, 24.0, 23.451612903225808)","(18.0, 26.0, 24.771929824561404)","(7.0, 7.8, 7.787817258883249)"
04-01-2023 14:58:40.141505,"(11.0, 13.0, 12.978260869565217)","(18.0, 20.0, 19.881944444444443)","(1.95, 2.14, 2.131497515968772)","(13.0, 15.0, 14.720430107526882)","(7.0, 8.2, 7.842937853107345)","(19.0, 24.0, 23.5)","(18.0, 26.0, 24.771929824561404)","(7.0, 7.8, 7.787817258883249)"
04-01-2023 14:58:41.293104,"(11.0, 13.0, 12.978260869565217)","(18.0, 20.0, 19.881944444444443)","(1.95, 2.14, 2.131440677966102)","(13.0, 15.0, 14.720430107526882)","(7.0, 8.2, 7.847204968944099)","(19.0, 24.0, 23.5)","(18.0, 26.0, 24.74576271186441)","(7.0, 7.8, 7.787817258883249)"
04-01-2023 14:58:42.509757,"(11.0, 13.0, 12.978260869565217)","(18.0, 20.0, 19.950819672131146)","(1.9, 2.14, 2.1314668547249647)","(12.0, 15.0, 14.512820512820513)","(7.0, 8.2, 7.8619047619047615)","(19.0, 24.0, 23.5)","(18.0, 26.0, 24.68)","(6.5, 7.8, 7.5980487804878045)"
04-01-2023 14:58:43.687569,"(11.0, 13.0, 12.978260869565217)","(18.0, 20.0, 19.950819672131146)","(1.9, 2.14, 2.1314668547249647)","(12.0, 15.0, 14.0)","(7.0, 8.2, 8.008403361344538)","(19.0, 24.0, 23.536363636363635)","(18.0, 26.0, 24.724137931034484)","(6.5, 7.6, 7.773540856031128)"
04-01-2023 14:58:44.911578,"(11.0, 13.0, 12.98076923076923)","(18.0, 21.0, 20.88)","(1.9, 2.14, 2.132516733601071)","(12.0, 14.0, 14.797872340425531)","(7.0, 8.2, 8.005263157894737)","(19.0, 24.0, 23.55263157894737)","(18.0, 26.0, 24.806451612903224)","(6.5, 7.8, 7.7749077490774905)"
04-01-2023 14:58:46.170041,"(11.0, 13.0, 12.872881355932204)","(18.0, 21.0, 20.61111111111111)","(1.9, 2.14, 2.133499288762447)","(12.0, 15.0, 14.79642857142857)","(7.0, 8.2, 8.051127819548872)","(19.0, 24.0, 23.53211009174312)","(18.0, 26.0, 24.489795918367346)","(7.0, 7.8, 7.7749077490774905)"
04-01-2023 14:58:47.421613,"(11.0, 13.0, 12.872881355932204)","(18.0, 21.0, 20.61111111111111)","(1.9, 2.14, 2.1333333333333333)","(12.0, 15.0, 14.79642857142857)","(7.0, 8.2, 8.02)","(19.0, 24.0, 23.783783783783782)","(18.0, 26.0, 24.489795918367346)","(7.0, 7.8, 7.7749077490774905)"
04-01-2023 14:58:48.632740,"(11.0, 13.0, 12.866071428571429)","(18.0, 21.0, 20.548387096774192)","(1.9, 2.14, 2.132825396825397)","(12.0, 15.0, 13.875739644970414)","(7.0, 8.2, 8.013017751479289)","(19.0, 24.0, 23.783783783783782)","(18.0, 26.0, 24.318181818181817)","(6.5, 7.8, 7.699598393574297)"
04-01-2023 14:58:49.744838,"(11.0, 13.0, 12.875)","(18.0, 21.0, 20.548387096774192)","(1.9, 2.14, 2.133430185633576)","(12.0, 14.0, 13.901234567901234)","(7.0, 8.2, 7.8759999999999994)","(19.0, 24.0, 23.8125)","(18.0, 26.0, 25.043478260869566)","(6.5, 8.0, 7.813471502590674)"
04-01-2023 14:58:50.876105,"(11.0, 13.0, 12.878048780487806)","(18.0, 21.0, 20.5703125)","(1.9, 2.14, 2.1332671629445823)","(12.0, 14.0, 13.89261744966443)","(7.0, 8.2, 7.895081967213114)","(19.0, 24.0, 23.8125)","(18.0, 26.0, 25.05263157894737)","(6.5, 8.0, 7.816352201257861)"
04-01-2023 14:58:52.004014,"(11.0, 13.0, 12.878048780487806)","(18.0, 21.0, 20.5703125)","(1.9, 2.14, 2.1332671629445823)","(12.0, 14.0, 13.89261744966443)","(7.0, 8.0, 7.895081967213114)","(19.0, 24.0, 23.835164835164836)","(18.0, 26.0, 25.357142857142858)","(6.5, 8.0, 7.83006993006993)"
04-01-2023 14:58:53.198544,"(11.0, 13.0, 12.890710382513662)","(18.0, 21.0, 20.657894736842106)","(1.9, 2.14, 2.1347453516572354)","(12.0, 14.0, 13.9375)","(7.0, 7.6, 7.901639344262295)","(19.0, 24.0, 23.901408450704224)","(18.0, 26.0, 25.5)","(6.5, 8.0, 7.80327868852459)"
04-01-2023 14:58:54.354054,"(11.0, 13.5, 13.078947368421053)","(18.0, 21.0, 20.66470588235294)","(1.9, 2.14, 2.136304568527919)","(12.0, 14.0, 13.777777777777779)","(7.0, 8.0, 7.867391304347826)","(19.0, 24.0, 23.893939393939394)","(18.0, 26.0, 25.419354838709676)","(7.0, 8.0, 7.803238866396761)"
04-01-2023 14:58:55.587176,"(11.0, 13.5, 13.143835616438356)","(18.0, 21.0, 20.688235294117646)","(1.9, 2.14, 2.1359431524547805)","(12.0, 14.0, 13.895833333333334)","(7.0, 8.0, 7.722972972972973)","(19.0, 24.0, 23.926470588235293)","(19.0, 26.0, 25.56756756756757)","(7.0, 8.0, 7.645255474452554)"
04-01-2023 14:58:56.793247,"(11.0, 13.5, 13.186666666666667)","(18.0, 21.0, 20.688235294117646)","(1.9, 2.14, 2.1351188589540415)","(12.0, 14.0, 13.767857142857142)","(7.0, 7.8, 7.927868852459016)","(19.0, 24.0, 23.9375)","(19.0, 26.0, 25.6)","(7.0, 8.0, 7.623255813953488)"
04-01-2023 14:58:57.935604,"(11.0, 13.5, 13.051020408163266)","(18.0, 21.0, 20.688235294117646)","(1.9, 2.14, 2.1351188589540415)","(12.0, 14.0, 13.631578947368421)","(7.0, 8.2, 7.942986425339366)","(19.0, 24.0, 23.9375)","(19.0, 26.0, 25.641025641025642)","(7.0, 8.0, 7.641791044776119)"
04-01-2023 14:58:59.071547,"(11.0, 13.5, 13.127118644067796)","(18.0, 21.0, 20.153846153846153)","(1.9, 2.14, 2.137536723163842)","(12.0, 14.0, 13.631578947368421)","(7.0, 8.2, 8.228346456692913)","(19.0, 24.0, 23.94047619047619)","(19.0, 26.0, 25.641025641025642)","(7.0, 7.8, 7.621848739495798)"
04-01-2023 14:59:00.286401,"(11.0, 13.5, 13.051020408163266)","(18.0, 21.0, 21.17241379310345)","(1.9, 2.14, 2.1372778402699666)","(12.0, 14.0, 13.628205128205128)","(7.0, 8.4, 8.208510638297872)","(19.0, 24.0, 23.974025974025974)","(19.0, 26.0, 25.641025641025642)","(7.0, 7.8, 7.613197969543147)"
04-01-2023 14:59:01.446768,"(11.0, 13.5, 13.235294117647058)","(18.0, 22.0, 21.084745762711865)","(1.9, 2.14, 2.135500588928151)","(12.0, 14.0, 13.684782608695652)","(7.0, 8.4, 8.17741935483871)","(19.0, 24.0, 23.974683544303797)","(19.0, 26.0, 25.625)","(7.0, 7.8, 7.612935323383084)"
04-01-2023 14:59:02.581959,"(11.0, 12.5, 12.48469387755102)","(18.0, 22.0, 21.18796992481203)","(1.9, 2.14, 2.135610913404508)","(12.0, 14.0, 13.683333333333334)","(7.0, 8.4, 8.187755102040816)","(19.0, 24.0, 23.976190476190474)","(19.0, 26.0, 25.625)","(7.0, 7.8, 7.5778597785977855)"
04-01-2023 14:59:03.727728,"(11.0, 13.0, 12.801652892561984)","(18.0, 22.0, 20.373056994818654)","(1.9, 2.14, 2.135716440422323)","(12.0, 14.0, 13.731132075471699)","(7.0, 8.4, 8.235175879396985)","(19.0, 24.0, 23.976190476190474)","(19.0, 26.0, 25.47826086956522)","(7.0, 7.6, 7.567741935483871)"
04-01-2023 14:59:04.886525,"(11.0, 13.0, 12.804)","(18.0, 22.0, 20.38144329896907)","(1.9, 2.14, 2.129918699186992)","(12.0, 14.0, 13.803703703703704)","(7.0, 8.4, 8.297333333333333)","(19.0, 24.0, 24.27710843373494)","(19.0, 26.0, 25.70731707317073)","(7.0, 7.6, 7.589071038251366)"
04-01-2023 14:59:05.960774,"(11.0, 13.0, 12.715116279069768)","(18.0, 22.0, 21.190721649484537)","(1.9, 2.14, 2.121178743961353)","(12.0, 14.0, 13.78076923076923)","(7.0, 8.4, 8.26406570841889)","(19.0, 25.0, 24.344086021505376)","(19.0, 26.0, 25.70731707317073)","(7.0, 7.8, 7.575061124694376)"
04-01-2023 14:59:07.014593,"(11.0, 13.0, 12.705555555555556)","(18.0, 22.0, 21.190721649484537)","(1.9, 2.16, 2.141068999028183)","(12.0, 14.0, 13.78076923076923)","(7.0, 8.6, 8.335652173913044)","(19.0, 25.0, 24.306818181818183)","(19.0, 26.0, 25.70731707317073)","(7.0, 7.8, 7.570573566084788)"
04-01-2023 14:59:08.139950,"(11.0, 13.0, 12.705555555555556)","(18.0, 22.0, 21.186528497409327)","(1.9, 2.14, 2.137189460476788)","(12.0, 14.5, 13.878787878787879)","(7.0, 8.6, 8.431111111111111)","(19.0, 25.0, 24.23076923076923)","(19.0, 26.0, 25.70731707317073)","(7.0, 7.8, 7.511598746081505)"
04-01-2023 14:59:09.599627,"(11.0, 13.0, 12.708791208791208)","(18.0, 22.0, 21.442396313364057)","(1.9, 2.12, 2.1195363214837712)","(12.0, 14.0, 13.88265306122449)","(7.0, 8.6, 8.46231884057971)","(19.0, 25.0, 24.303370786516854)","(19.0, 26.0, 25.81081081081081)","(7.0, 7.8, 7.492467532467533)"
04-01-2023 14:59:10.761330,"(11.0, 12.5, 12.495192307692308)","(18.0, 22.0, 21.442396313364057)","(1.9, 2.12, 2.1294708994708995)","(12.0, 14.0, 13.79296875)","(7.0, 8.6, 8.453153153153153)","(19.0, 25.0, 24.75)","(19.0, 26.0, 25.75)","(7.0, 7.8, 7.492467532467533)"
04-01-2023 14:59:12.061217,"(11.0, 12.5, 12.461883408071749)","(18.0, 22.0, 21.379446640316207)","(1.9, 2.14, 2.1217754569190603)","(12.0, 14.0, 13.741610738255034)","(7.0, 8.6, 8.450643776824034)","(19.0, 25.0, 24.75)","(19.0, 26.0, 25.55263157894737)","(7.0, 7.8, 7.492467532467533)"
04-01-2023 14:59:13.583553,"(11.0, 12.5, 12.458333333333334)","(18.0, 22.0, 21.379446640316207)","(1.9, 2.14, 2.127646017699115)","(12.0, 14.0, 13.60377358490566)","(7.0, 8.6, 8.440740740740742)","(20.0, 25.0, 24.75)","(19.0, 26.0, 25.55263157894737)","(7.0, 7.8, 7.492467532467533)"
04-01-2023 14:59:15.250842,"(11.0, 12.5, 12.458333333333334)","(18.0, 22.0, 21.030864197530864)","(1.9, 2.14, 2.1201223241590217)","(12.0, 14.0, 13.571428571428571)","(7.0, 8.6, 8.440740740740742)","(20.0, 25.0, 24.75)","(19.0, 26.0, 25.55263157894737)","(7.0, 7.8, 7.453801169590643)"
04-01-2023 14:59:16.678535,"(11.0, 12.5, 12.458333333333334)","(18.0, 22.0, 21.03472222222222)","(1.9, 2.14, 2.1179039301310043)","(12.0, 14.0, 13.573275862068966)","(7.0, 8.6, 8.446153846153846)","(20.0, 25.0, 24.727272727272727)","(20.0, 26.0, 25.3265306122449)","(7.0, 7.8, 7.613029315960912)"
04-01-2023 14:59:18.110636,"(11.0, 12.5, 12.482843137254902)","(18.0, 21.0, 20.04794520547945)","(1.9, 2.12, 2.1179039301310043)","(12.0, 14.0, 13.573275862068966)","(7.0, 8.6, 8.438575667655787)","(20.0, 26.0, 25.36842105263158)","(20.0, 26.0, 25.41304347826087)","(7.0, 7.8, 7.515151515151516)"
04-01-2023 14:59:19.537564,"(11.0, 12.5, 12.490458015267176)","(18.0, 20.0, 19.794573643410853)","(1.9, 2.14, 2.13493848857645)","(12.0, 14.0, 13.347107438016529)","(7.0, 8.6, 8.46062176165803)","(20.0, 26.0, 25.676923076923078)","(20.0, 26.0, 25.578125)","(7.0, 7.8, 7.564646464646465)"
04-01-2023 14:59:20.919532,"(11.0, 12.5, 12.496621621621621)","(18.0, 20.0, 19.794573643410853)","(1.9, 2.14, 2.1347098976109216)","(12.0, 14.0, 13.41958041958042)","(7.0, 8.6, 8.452574525745257)","(20.0, 26.0, 25.428571428571427)","(20.0, 26.0, 25.578125)","(7.0, 7.8, 7.422291993720565)"
04-01-2023 14:59:22.132967,"(11.0, 12.5, 12.496168582375478)","(18.0, 20.0, 19.779166666666665)","(1.9, 2.14, 2.1347098976109216)","(12.0, 14.0, 13.41958041958042)","(7.0, 8.6, 8.487228915662651)","(20.0, 26.0, 25.597122302158272)","(20.0, 26.0, 25.734177215189874)","(7.0, 7.6, 7.4259259259259265)"
04-01-2023 14:59:23.375106,"(11.0, 13.0, 12.77155172413793)","(18.0, 20.0, 19.842105263157894)","(1.9, 2.14, 2.1398955613577026)","(12.0, 14.0, 13.41958041958042)","(7.0, 8.6, 8.497837837837837)","(20.0, 26.0, 25.60839160839161)","(20.0, 26.0, 25.764044943820224)","(7.0, 7.6, 7.459506531204644)"
04-01-2023 14:59:24.689466,"(11.0, 13.0, 12.767543859649123)","(18.0, 19.5, 19.069444444444443)","(1.9, 2.14, 2.129814241486068)","(12.0, 14.0, 13.431506849315069)","(7.0, 8.6, 8.498637602179837)","(20.0, 26.0, 25.644444444444446)","(20.0, 26.0, 25.764044943820224)","(7.0, 7.6, 7.399485861182519)"
04-01-2023 14:59:25.899871,"(11.0, 13.0, 12.910714285714286)","(18.0, 19.5, 19.069444444444443)","(1.9, 2.16, 2.129814241486068)","(12.0, 14.0, 13.431506849315069)","(7.0, 8.6, 8.499178082191781)","(20.0, 26.0, 25.644444444444446)","(20.0, 26.0, 25.75)","(7.0, 7.4, 7.172185430463577)"
04-01-2023 14:59:27.099043,"(11.0, 13.0, 12.972602739726028)","(18.0, 19.5, 19.16304347826087)","(1.9, 2.16, 2.154653465346535)","(12.0, 13.5, 13.53888888888889)","(7.0, 8.6, 8.501960784313725)","(20.0, 26.0, 25.8015873015873)","(20.0, 26.0, 25.9)","(7.0, 7.2, 7.457142857142857)"
04-01-2023 14:59:28.358906,"(11.0, 13.5, 13.186046511627907)","(18.0, 19.5, 19.136363636363637)","(1.9, 2.16, 2.1548076923076924)","(12.0, 14.0, 13.495098039215687)","(7.0, 8.6, 8.522033898305084)","(20.0, 26.0, 25.870689655172413)","(20.0, 26.0, 25.9)","(7.0, 7.6, 7.213793103448276)"
04-01-2023 14:59:29.692108,"(11.0, 13.5, 13.128440366972477)","(18.0, 19.5, 18.75)","(1.9, 2.16, 2.153846153846154)","(12.0, 13.5, 13.494845360824742)","(7.0, 8.6, 8.542560553633217)","(20.0, 26.0, 25.72027972027972)","(20.0, 26.0, 25.9)","(7.0, 7.6, 7.265198237885462)"
04-01-2023 14:59:30.965683,"(11.0, 13.5, 13.128440366972477)","(18.0, 19.5, 18.728571428571428)","(1.9, 2.16, 2.159047619047619)","(12.0, 13.5, 13.494845360824742)","(7.0, 8.6, 8.545583038869259)","(20.0, 26.0, 25.71223021582734)","(20.0, 26.0, 25.9)","(7.0, 7.6, 7.2611570247933885)"
04-01-2023 14:59:32.093174,"(11.0, 13.5, 13.128440366972477)","(17.0, 19.5, 18.728571428571428)","(1.9, 2.16, 2.159047619047619)","(12.0, 13.5, 13.494845360824742)","(7.0, 8.6, 8.557894736842105)","(20.0, 26.0, 25.696296296296296)","(20.0, 26.0, 25.9)","(6.5, 7.6, 7.174666666666667)"
04-01-2023 14:59:33.447855,"(11.0, 13.5, 13.0)","(17.0, 18.5, 18.37037037037037)","(1.9, 2.18, 2.162938209331652)","(12.0, 13.5, 12.858490566037736)","(7.0, 8.6, 8.721505376344087)","(20.0, 26.0, 25.982758620689655)","(20.0, 26.0, 26.517241379310345)","(6.5, 7.2, 7.2963210702341135)"
04-01-2023 14:59:34.905630,"(11.0, 13.0, 12.494845360824742)","(17.0, 18.5, 18.42105263157895)","(1.9, 2.18, 2.164789207419899)","(12.0, 13.0, 13.116666666666667)","(7.0, 8.8, 8.740869565217391)","(20.0, 26.0, 26.20754716981132)","(20.0, 27.0, 26.540983606557376)","(6.5, 7.6, 7.276868327402135)"
04-01-2023 14:59:36.376051,"(11.0, 13.0, 12.470588235294118)","(17.0, 18.5, 18.42105263157895)","(1.9, 2.18, 2.147645429362881)","(12.0, 13.5, 13.394366197183098)","(7.0, 8.8, 8.733962264150943)","(20.0, 27.0, 26.303030303030305)","(20.0, 27.0, 26.5)","(6.5, 7.6, 7.143624161073825)"
04-01-2023 14:59:37.904965,"(11.0, 13.5, 12.450704225352112)","(17.0, 18.5, 18.35)","(1.9, 2.18, 2.158429319371728)","(12.0, 13.5, 13.228260869565217)","(7.0, 8.8, 8.756435643564357)","(20.0, 27.0, 25.770642201834864)","(20.0, 27.0, 26.70909090909091)","(6.5, 7.2, 7.1421319796954315)"
04-01-2023 14:59:39.638008,"(11.0, 12.5, 12.36875)","(17.0, 18.5, 18.629310344827587)","(1.9, 2.16, 2.1658284600389863)","(12.0, 13.5, 13.205128205128204)","(7.0, 8.8, 8.75294117647059)","(20.0, 26.0, 25.596774193548388)","(20.0, 27.0, 26.25581395348837)","(6.5, 7.2, 7.191240875912409)"
04-01-2023 14:59:41.190422,"(11.0, 12.5, 12.31578947368421)","(17.0, 19.0, 17.574074074074073)","(1.9, 2.18, 2.1636452004860267)","(12.0, 13.5, 12.88953488372093)","(7.0, 8.8, 8.74074074074074)","(20.0, 26.0, 25.62121212121212)","(20.0, 27.0, 26.36)","(6.5, 7.6, 7.243697478991597)"
04-01-2023 14:59:42.428647,"(11.0, 12.5, 12.31578947368421)","(17.0, 18.5, 17.375)","(1.9, 2.18, 2.168973080757727)","(12.0, 13.0, 12.97554347826087)","(7.0, 8.8, 8.711020408163266)","(20.0, 26.0, 25.35)","(20.0, 27.0, 26.35135135135135)","(6.5, 7.6, 7.32806324110672)"
04-01-2023 14:59:43.777509,"(11.0, 13.5, 12.306603773584905)","(17.0, 18.0, 16.674603174603174)","(1.9, 2.18, 2.173127147766323)","(11.0, 13.0, 12.981132075471699)","(7.0, 8.8, 8.795505617977529)","(20.0, 26.0, 25.4739336492891)","(20.0, 27.0, 26.652173913043477)","(6.5, 7.6, 7.4953271028037385)"
04-01-2023 14:59:45.022921,"(11.0, 12.5, 12.328282828282829)","(17.0, 17.5, 16.736842105263158)","(1.9, 2.18, 2.1735189873417724)","(12.0, 13.0, 12.722222222222221)","(7.0, 8.8, 8.654901960784313)","(20.0, 26.0, 25.490825688073393)","(20.0, 27.0, 26.613636363636363)","(6.5, 7.6, 7.4548672566371685)"
04-01-2023 14:59:46.246554,"(11.0, 12.5, 12.317204301075268)","(17.0, 17.0, 16.736842105263158)","(1.9, 2.18, 2.1751246537396125)","(12.0, 13.0, 12.789473684210526)","(7.0, 9.0, 8.901538461538461)","(20.0, 26.0, 25.412587412587413)","(20.0, 27.0, 26.55)","(6.5, 7.6, 7.316528925619835)"
04-01-2023 14:59:47.427429,"(11.0, 12.5, 12.343023255813954)","(16.0, 17.0, 16.651515151515152)","(1.9, 2.18, 2.1821596244131456)","(11.0, 13.0, 12.770428015564203)","(7.0, 9.0, 8.98)","(20.0, 26.0, 25.45205479452055)","(20.0, 27.0, 26.63157894736842)","(7.0, 7.4, 7.347636363636364)"
04-01-2023 14:59:48.589850,"(11.0, 12.5, 12.431547619047619)","(16.0, 17.5, 16.208333333333332)","(1.9, 2.2, 2.1835058430717864)","(11.0, 13.5, 12.857988165680473)","(7.0, 9.0, 8.953658536585365)","(20.0, 26.0, 25.45205479452055)","(20.0, 27.0, 26.058823529411764)","(7.0, 7.4, 7.353571428571429)"
04-01-2023 14:59:49.857443,"(11.0, 12.5, 12.429878048780488)","(16.0, 17.0, 16.26923076923077)","(1.9, 2.2, 2.181635687732342)","(11.0, 13.0, 12.973856209150327)","(7.0, 9.0, 8.947945205479453)","(20.0, 26.0, 25.45205479452055)","(20.0, 27.0, 25.60655737704918)","(7.0, 7.4, 7.353956834532374)"
04-01-2023 14:59:51.105779,"(11.0, 13.0, 12.907608695652174)","(17.0, 17.0, 16.107142857142858)","(1.9, 2.2, 2.1386784140969164)","(11.0, 13.0, 13.62888888888889)","(7.0, 9.0, 9.304347826086955)","(20.0, 26.0, 25.498168498168496)","(20.0, 26.0, 25.731182795698924)","(7.0, 7.4, 7.459866962305987)"
04-01-2023 14:59:52.322063,"(11.0, 14.0, 13.519138755980862)","(17.0, 17.0, 16.107142857142858)","(1.9, 2.16, 2.1222558459422283)","(11.0, 14.5, 13.666666666666666)","(7.0, 9.6, 9.219607843137254)","(20.0, 26.0, 25.505415162454874)","(20.0, 26.0, 24.766666666666666)","(7.0, 7.6, 7.347480106100796)"
04-01-2023 14:59:53.508805,"(11.0, 14.0, 13.60958904109589)","(16.0, 15.5, 15.41025641025641)","(1.9, 2.16, 2.1223414634146343)","(11.0, 14.0, 13.515625)","(7.5, 9.6, 9.208080808080807)","(21.0, 26.0, 25.505415162454874)","(20.0, 25.0, 24.533333333333335)","(7.0, 7.4, 7.348266666666667)"
04-01-2023 14:59:54.723798,"(11.0, 14.0, 13.731132075471699)","(16.0, 17.0, 15.2)","(1.9, 2.16, 2.134054054054054)","(11.0, 14.0, 13.513157894736842)","(7.5, 9.6, 9.226923076923077)","(21.0, 26.0, 25.505415162454874)","(20.0, 25.0, 23.743589743589745)","(7.0, 7.4, 7.321875)"
04-01-2023 14:59:55.919543,"(11.0, 14.0, 13.712264150943396)","(16.0, 16.5, 15.54)","(1.9, 2.14, 2.1302762430939226)","(11.0, 14.0, 13.540229885057471)","(7.5, 9.6, 9.259504132231404)","(21.0, 26.0, 25.51418439716312)","(20.0, 24.0, 23.78723404255319)","(7.0, 7.4, 7.3307317073170735)"
04-01-2023 14:59:57.023297,"(11.0, 14.0, 13.712264150943396)","(16.0, 16.5, 15.54)","(1.9, 2.14, 2.1350282485875707)","(12.0, 14.0, 13.466666666666667)","(7.5, 9.6, 9.296)","(21.0, 26.0, 25.53082191780822)","(20.0, 24.0, 23.82758620689655)","(6.5, 7.4, 7.309324758842444)"
04-01-2023 14:59:58.110699,"(11.0, 14.0, 13.767175572519085)","(16.0, 16.5, 15.271739130434783)","(1.9, 2.14, 2.1350708215297454)","(12.0, 14.0, 13.460227272727273)","(7.5, 9.6, 9.481632653061224)","(21.0, 26.0, 25.562300319488816)","(20.0, 24.0, 23.791666666666668)","(6.5, 7.4, 7.356462585034014)"
04-01-2023 14:59:59.185724,"(11.0, 14.0, 13.820588235294117)","(16.0, 16.5, 15.327731092436975)","(1.9, 2.14, 2.137307110438729)","(12.0, 13.5, 13.587719298245615)","(7.5, 9.6, 9.323076923076922)","(21.0, 26.0, 25.56782334384858)","(20.0, 24.0, 23.97674418604651)","(6.5, 7.4, 7.365991902834009)"
04-01-2023 15:00:00.303549,"(11.0, 14.0, 13.828651685393258)","(15.0, 16.5, 15.176470588235293)","(1.9, 2.14, 2.137307110438729)","(12.0, 14.0, 13.488636363636363)","(7.5, 9.6, 9.472941176470588)","(21.0, 26.0, 25.584848484848486)","(19.0, 24.0, 23.71005917159763)","(6.5, 7.4, 7.2894736842105265)"
04-01-2023 15:00:01.466442,"(11.0, 14.0, 13.849009900990099)","(15.0, 16.5, 15.246268656716419)","(1.9, 2.14, 2.139435364041605)","(12.0, 13.5, 13.488636363636363)","(7.5, 9.6, 9.299999999999999)","(21.0, 26.0, 25.584848484848486)","(19.0, 25.0, 23.71764705882353)","(6.5, 7.4, 7.260606060606061)"
04-01-2023 15:00:02.585705,"(11.0, 14.0, 13.849009900990099)","(15.0, 16.5, 15.1875)","(1.9, 2.16, 2.1414583333333335)","(12.0, 13.5, 13.486842105263158)","(7.5, 9.6, 9.161999999999999)","(21.0, 26.0, 25.584848484848486)","(19.0, 25.0, 23.677777777777777)","(6.5, 7.4, 7.196363636363636)"
04-01-2023 15:00:03.730530,"(11.0, 14.0, 13.836898395721924)","(15.0, 16.5, 15.785714285714286)","(1.9, 2.16, 2.1388804841149773)","(12.0, 13.5, 13.544117647058824)","(7.5, 9.2, 9.042328042328043)","(21.0, 26.0, 25.608695652173914)","(19.0, 25.0, 23.69945355191257)","(7.0, 7.2, 7.237288135593221)"
04-01-2023 15:00:04.873986,"(11.0, 14.0, 13.84393063583815)","(15.0, 16.5, 15.428571428571429)","(1.9, 2.14, 2.1432704402515723)","(12.0, 14.0, 13.765151515151516)","(7.5, 9.2, 9.048346055979643)","(21.0, 26.0, 25.62578616352201)","(19.0, 25.0, 23.98701298701299)","(7.0, 7.4, 7.3792656587473004)"
04-01-2023 15:00:06.003497,"(11.0, 14.0, 13.821637426900585)","(15.0, 16.5, 15.61111111111111)","(1.9, 2.16, 2.1485591397849464)","(12.0, 14.0, 13.83125)","(7.5, 9.2, 9.042894056847546)","(21.0, 26.0, 25.64156626506024)","(19.0, 24.0, 23.947916666666668)","(7.0, 7.4, 7.5521968365553604)"
04-01-2023 15:00:07.013189,"(11.0, 14.0, 13.835135135135134)","(15.0, 16.5, 16.055555555555557)","(1.9, 2.16, 2.1485591397849464)","(12.0, 14.0, 13.83125)","(7.5, 9.2, 9.048648648648648)","(21.0, 26.0, 25.105263157894736)","(19.0, 24.0, 23.95145631067961)","(7.0, 7.6, 7.3927272727272735)"
04-01-2023 15:00:08.119170,"(11.0, 14.0, 13.763671875)","(15.0, 16.5, 16.147058823529413)","(1.9, 2.16, 2.147634961439589)","(12.0, 14.0, 13.719696969696969)","(7.5, 9.2, 9.043701799485861)","(21.0, 26.0, 25.184931506849313)","(19.0, 24.0, 23.95145631067961)","(7.0, 7.4, 7.358260869565218)"
04-01-2023 15:00:09.212708,"(11.0, 14.0, 13.757322175732218)","(15.0, 16.5, 16.20408163265306)","(1.9, 2.16, 2.147754569190601)","(12.0, 14.0, 13.69672131147541)","(7.5, 9.2, 9.037866666666666)","(21.0, 26.0, 25.184931506849313)","(19.0, 24.0, 23.95145631067961)","(6.5, 7.4, 7.377674418604651)"
04-01-2023 15:00:10.246814,"(11.0, 14.0, 13.757322175732218)","(15.0, 16.5, 16.185185185185187)","(1.9, 2.16, 2.147754569190601)","(12.0, 14.0, 13.71505376344086)","(7.5, 9.2, 9.0434554973822)","(21.0, 26.0, 25.217105263157894)","(19.0, 24.0, 23.959183673469386)","(6.5, 7.4, 7.379661016949153)"
04-01-2023 15:00:11.273035,"(11.0, 14.0, 13.772549019607844)","(15.0, 16.5, 16.359504132231404)","(1.9, 2.16, 2.1491383812010447)","(12.0, 14.0, 13.724489795918368)","(7.5, 9.2, 9.054146341463415)","(21.0, 26.0, 25.265432098765434)","(19.0, 24.0, 23.905172413793103)","(6.5, 7.4, 7.325696594427245)"
