,Evanlee,Mechanics Kismet,Lamont Bale,Our Watto,Forcefully,Sonic Sammy
12-01-2023 15:41:26.716387,"(21.0, 42.0, 41.411764705882355)","(7.0, 9.0, 8.6625)","(4.4, 5.2, 5.190909090909091)","(4.0, 4.7, 4.63103448275862)","(2.15, 2.5, 2.5621176470588236)","(13.0, 21.0, 19.0)"
12-01-2023 15:41:27.788966,"(21.0, 42.0, 41.375)","(7.0, 9.0, 8.721428571428572)","(4.4, 5.2, 5.2046511627906975)","(4.0, 4.7, 4.6)","(2.15, 2.58, 2.533333333333333)","(13.0, 20.0, 17.75)"
12-01-2023 15:41:29.012197,"(21.0, 42.0, 41.375)","(7.0, 9.0, 8.733333333333334)","(4.4, 5.4, 5.274193548387097)","(4.0, 4.7, 4.6)","(2.15, 2.58, 2.5514285714285716)","(13.0, 18.5, 16.571428571428573)"
12-01-2023 15:41:30.086081,"(21.0, 42.0, 41.375)","(7.0, 9.0, 8.733333333333334)","(4.4, 5.4, 5.357142857142858)","(4.0, 4.7, 4.625)","(2.15, 2.58, 2.5272727272727273)","(13.0, 18.0, 16.666666666666668)"
12-01-2023 15:41:31.165121,"(21.0, 44.0, 39.82608695652174)","(7.0, 9.0, 8.6625)","(4.4, 5.4, 5.199999999999999)","(4.0, 4.7, 4.638461538461538)","(2.15, 2.54, 2.5514285714285716)","(13.0, 17.5, 16.9)"
12-01-2023 15:41:32.346987,"(21.0, 44.0, 40.16)","(7.0, 9.0, 8.771428571428572)","(4.4, 5.3, 5.199999999999999)","(4.0, 4.7, 4.629411764705882)","(2.15, 2.58, 2.56)","(13.0, 18.5, 16.65)"
12-01-2023 15:41:33.449224,"(21.0, 44.0, 37.84615384615385)","(7.0, 8.8, 8.771428571428572)","(4.4, 5.3, 5.2906249999999995)","(4.0, 4.7, 4.566666666666666)","(2.15, 2.58, 2.5766666666666667)","(13.0, 18.0, 16.8)"
12-01-2023 15:41:34.339860,"(21.0, 44.0, 40.52173913043478)","(7.0, 8.8, 8.771428571428572)","(4.4, 5.3, 5.2906249999999995)","(4.0, 4.7, 4.566666666666666)","(2.15, 2.58, 2.5766666666666667)","(13.0, 18.0, 17.1)"
12-01-2023 15:41:35.408727,"(21.0, 44.0, 40.0)","(7.0, 8.8, 8.771428571428572)","(4.4, 5.3, 5.288461538461538)","(4.0, 4.7, 4.566666666666666)","(2.15, 2.6, 2.584)","(13.0, 18.0, 16.857142857142858)"
12-01-2023 15:41:36.495594,"(21.0, 44.0, 40.0)","(7.0, 8.8, 8.771428571428572)","(4.4, 5.3, 5.288461538461538)","(4.0, 4.7, 4.558333333333334)","(2.2, 2.6, 2.5907142857142857)","(13.0, 18.0, 16.142857142857142)"
12-01-2023 15:41:37.491759,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.56)","(4.4, 5.3, 5.288461538461538)","(4.0, 4.7, 4.57)","(2.2, 2.6, 2.595833333333333)","(13.0, 18.0, 17.02173913043478)"
12-01-2023 15:41:38.639476,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.56)","(4.4, 5.3, 5.285)","(3.9, 4.7, 4.57)","(2.2, 2.6, 2.5924528301886793)","(13.0, 18.0, 17.147058823529413)"
12-01-2023 15:41:39.628846,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.56)","(4.4, 5.3, 5.285)","(3.9, 4.7, 4.548275862068966)","(2.2, 2.6, 2.596078431372549)","(13.0, 17.5, 17.147058823529413)"
12-01-2023 15:41:40.618562,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.56)","(4.4, 5.3, 5.285)","(3.9, 4.7, 4.55)","(2.2, 2.6, 2.605)","(13.0, 17.5, 16.0)"
12-01-2023 15:41:41.698664,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.577777777777778)","(4.4, 5.3, 5.199999999999999)","(3.9, 4.6, 4.466666666666667)","(2.2, 2.66, 2.5898876404494384)","(13.0, 17.0, 15.64516129032258)"
12-01-2023 15:41:42.723966,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.59047619047619)","(4.4, 5.4, 5.218181818181819)","(3.9, 4.5, 4.505405405405406)","(2.2, 2.6, 2.588888888888889)","(13.0, 17.0, 16.027027027027028)"
12-01-2023 15:41:43.662975,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.59047619047619)","(4.4, 5.3, 5.290909090909091)","(3.9, 4.7, 4.505405405405406)","(2.2, 2.6, 2.5951724137931036)","(13.0, 17.0, 16.027027027027028)"
12-01-2023 15:41:44.686667,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.572727272727272)","(4.4, 5.4, 5.272222222222222)","(3.9, 4.6, 4.478571428571429)","(2.2, 2.6, 2.6091891891891894)","(13.0, 17.0, 16.027027027027028)"
12-01-2023 15:41:45.723883,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.505882352941176)","(4.4, 5.3, 5.272222222222222)","(3.9, 4.6, 4.470588235294118)","(2.2, 2.62, 2.6175757575757577)","(13.0, 17.0, 16.03846153846154)"
12-01-2023 15:41:46.688236,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.53469387755102)","(4.4, 5.3, 5.272222222222222)","(3.9, 4.5, 4.470588235294118)","(2.2, 2.62, 2.6175757575757577)","(13.0, 16.5, 16.03846153846154)"
12-01-2023 15:41:47.693160,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.53191489361702)","(4.4, 5.4, 5.304)","(3.9, 4.6, 4.572)","(2.2, 2.62, 2.6070270270270273)","(13.0, 16.5, 15.916666666666666)"
12-01-2023 15:41:48.888442,"(21.0, 44.0, 40.0)","(7.0, 8.6, 8.572727272727272)","(4.4, 5.4, 5.327272727272727)","(3.9, 4.7, 4.596774193548387)","(2.2, 2.62, 2.58)","(13.0, 16.5, 15.681818181818182)"
12-01-2023 15:41:49.912171,"(21.0, 48.0, 46.92307692307692)","(7.0, 8.6, 8.53469387755102)","(4.4, 5.4, 5.333333333333334)","(3.9, 4.7, 4.611764705882353)","(2.2, 2.62, 2.576)","(13.0, 16.5, 15.676470588235293)"
12-01-2023 15:41:50.946803,"(21.0, 50.0, 49.0)","(7.0, 8.6, 8.572727272727272)","(4.4, 5.4, 5.35483870967742)","(3.9, 4.7, 4.603703703703704)","(2.2, 2.58, 2.57375)","(13.0, 16.5, 15.233333333333333)"
12-01-2023 15:41:52.003783,"(21.0, 48.0, 47.125)","(7.0, 8.6, 8.572727272727272)","(4.4, 5.4, 5.36)","(3.9, 4.7, 4.607142857142857)","(2.2, 2.58, 2.536923076923077)","(13.0, 16.0, 15.472222222222221)"
12-01-2023 15:41:53.083329,"(21.0, 48.0, 47.125)","(7.0, 8.8, 8.608695652173912)","(4.4, 5.3, 5.24)","(3.9, 4.7, 4.671428571428571)","(2.2, 2.54, 2.5723809523809527)","(13.0, 16.0, 18.1)"
12-01-2023 15:41:54.238774,"(21.0, 48.0, 47.125)","(7.0, 8.6, 8.48)","(4.4, 5.1, 5.066666666666666)","(3.9, 4.8, 4.664516129032258)","(2.2, 2.58, 2.5592)","(13.0, 18.5, 17.789473684210527)"
12-01-2023 15:41:55.348801,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.488888888888889)","(4.4, 5.1, 5.1230769230769235)","(3.9, 4.8, 4.658823529411764)","(2.2, 2.58, 2.5700000000000003)","(13.0, 18.5, 17.789473684210527)"
12-01-2023 15:41:56.464493,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.477551020408162)","(4.4, 5.2, 5.08)","(3.9, 4.8, 4.658823529411764)","(2.2, 2.58, 2.5723809523809527)","(13.0, 18.5, 17.75)"
12-01-2023 15:41:57.500390,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.477551020408162)","(4.4, 5.2, 5.08)","(3.9, 4.8, 4.6764705882352935)","(2.2, 2.58, 2.620754716981132)","(13.0, 18.5, 17.75)"
12-01-2023 15:41:58.516716,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.477551020408162)","(4.4, 5.2, 5.04)","(3.9, 4.8, 4.666666666666666)","(2.2, 2.64, 2.6124324324324326)","(13.0, 18.5, 17.90909090909091)"
12-01-2023 15:41:59.579695,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.477551020408162)","(4.4, 5.2, 5.110344827586207)","(3.9, 4.8, 4.629411764705882)","(2.2, 2.62, 2.6077551020408163)","(13.0, 18.0, 17.90909090909091)"
12-01-2023 15:42:00.629143,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.48)","(4.4, 5.2, 5.152380952380953)","(3.9, 4.7, 4.635135135135135)","(2.2, 2.62, 2.6083333333333334)","(12.0, 18.0, 17.5)"
12-01-2023 15:42:01.804788,"(21.0, 44.0, 41.5)","(7.0, 8.6, 8.437288135593219)","(4.4, 5.1, 5.176923076923077)","(3.9, 4.7, 4.665)","(2.2, 2.62, 2.5462857142857143)","(12.0, 18.5, 17.61111111111111)"
12-01-2023 15:42:02.856394,"(21.0, 44.0, 40.36363636363636)","(7.0, 8.6, 8.353846153846153)","(4.4, 5.2, 5.176923076923077)","(3.9, 4.7, 4.702439024390244)","(2.2, 2.58, 2.5233333333333334)","(12.0, 18.5, 17.67105263157895)"
12-01-2023 15:42:04.237666,"(21.0, 42.0, 41.14285714285714)","(7.0, 8.2, 8.052173913043479)","(4.4, 5.3, 5.2176470588235295)","(3.9, 4.8, 4.703448275862069)","(2.2, 2.54, 2.523225806451613)","(12.0, 18.5, 17.67105263157895)"
12-01-2023 15:42:05.163409,"(21.0, 42.0, 41.5)","(7.0, 8.2, 8.102857142857143)","(4.4, 5.3, 5.2176470588235295)","(3.9, 4.8, 4.703448275862069)","(2.2, 2.54, 2.523225806451613)","(12.0, 18.5, 17.67105263157895)"
12-01-2023 15:42:06.410685,"(21.0, 42.0, 41.5)","(7.0, 8.2, 8.015384615384615)","(4.4, 5.4, 5.3307692307692305)","(3.9, 4.8, 4.873684210526316)","(2.2, 2.54, 2.4909090909090907)","(12.0, 18.5, 17.67105263157895)"
12-01-2023 15:42:07.540451,"(21.0, 42.0, 41.5)","(7.0, 8.2, 8.015384615384615)","(4.4, 5.4, 5.3307692307692305)","(3.9, 4.9, 4.873684210526316)","(2.2, 2.5, 2.4772413793103447)","(12.0, 18.5, 17.714285714285715)"
12-01-2023 15:42:08.465970,"(21.0, 42.0, 41.5)","(7.0, 8.0, 7.917948717948718)","(4.4, 5.4, 5.392857142857143)","(3.9, 5.0, 4.907317073170732)","(2.2, 2.5, 2.4772413793103447)","(12.0, 18.5, 18.1)"
12-01-2023 15:42:09.538499,"(21.0, 42.0, 41.5)","(7.0, 8.0, 7.92)","(4.4, 5.5, 5.431707317073171)","(3.9, 5.0, 4.8125)","(2.2, 2.46, 2.4735714285714288)","(12.0, 18.5, 18.6875)"
12-01-2023 15:42:10.615961,"(21.0, 42.0, 41.5)","(7.0, 8.0, 7.924324324324324)","(4.4, 5.5, 5.428571428571429)","(3.9, 5.0, 4.949122807017544)","(2.2, 2.48, 2.4475)","(12.0, 19.0, 18.571428571428573)"
12-01-2023 15:42:11.594667,"(21.0, 42.0, 41.5)","(7.0, 8.0, 7.895833333333333)","(4.4, 5.5, 5.428301886792453)","(3.9, 5.0, 4.898245614035088)","(2.2, 2.46, 2.4475)","(12.0, 19.0, 18.615384615384617)"
12-01-2023 15:42:12.657302,"(21.0, 42.0, 41.5)","(7.0, 8.0, 7.895833333333333)","(4.4, 5.5, 5.428301886792453)","(3.9, 5.0, 4.896428571428571)","(2.2, 2.46, 2.4286486486486485)","(12.0, 19.0, 18.571428571428573)"
12-01-2023 15:42:13.710855,"(21.0, 42.0, 41.333333333333336)","(7.0, 8.0, 7.895833333333333)","(4.4, 5.5, 5.420833333333333)","(3.9, 5.0, 4.947222222222223)","(2.2, 2.44, 2.4546666666666668)","(12.0, 19.0, 18.416666666666668)"
12-01-2023 15:42:14.708750,"(21.0, 50.0, 45.0)","(7.0, 8.0, 7.895833333333333)","(4.4, 5.5, 5.410204081632653)","(3.9, 5.0, 4.926530612244898)","(2.2, 2.46, 2.439400544959128)","(12.0, 18.5, 18.4)"
12-01-2023 15:42:15.770578,"(21.0, 50.0, 45.76470588235294)","(7.0, 8.0, 7.917073170731707)","(4.4, 5.5, 5.408333333333333)","(3.9, 5.0, 4.93265306122449)","(2.2, 2.42, 2.4016494845360823)","(12.0, 18.5, 18.434782608695652)"
12-01-2023 15:42:16.815193,"(21.0, 50.0, 45.76470588235294)","(7.0, 8.6, 8.407407407407408)","(4.4, 5.5, 5.463636363636364)","(3.9, 5.0, 4.958064516129032)","(2.2, 2.4, 2.3788571428571426)","(12.0, 19.0, 18.565217391304348)"
12-01-2023 15:42:17.786741,"(21.0, 48.0, 47.16666666666667)","(7.0, 8.6, 8.377777777777776)","(4.4, 5.5, 5.463636363636364)","(3.9, 5.0, 4.9818181818181815)","(2.2, 2.38, 2.36)","(12.0, 19.0, 18.615384615384617)"
12-01-2023 15:42:18.828798,"(21.0, 48.0, 47.375)","(7.0, 8.6, 8.406060606060606)","(4.4, 5.5, 5.554166666666666)","(3.9, 5.0, 4.977777777777778)","(2.2, 2.36, 2.3779166666666667)","(12.0, 19.0, 18.6)"
12-01-2023 15:42:20.015110,"(21.0, 50.0, 46.4)","(7.0, 8.6, 8.507692307692308)","(4.4, 5.6, 5.541304347826087)","(3.9, 5.0, 4.783333333333333)","(2.2, 2.38, 2.392558139534884)","(12.0, 19.0, 18.6875)"
12-01-2023 15:42:21.020286,"(21.0, 50.0, 45.333333333333336)","(7.0, 8.6, 8.54782608695652)","(4.4, 5.7, 5.541304347826087)","(3.9, 4.8, 4.7)","(2.2, 2.4, 2.51996120271581)","(12.0, 19.0, 18.333333333333332)"
12-01-2023 15:42:21.947079,"(21.0, 38.0, 37.5)","(7.0, 8.6, 8.513043478260869)","(4.4, 5.5, 5.4625)","(3.9, 4.7, 4.67)","(2.2, 2.52, 2.51996120271581)","(12.0, 19.0, 17.625)"
12-01-2023 15:42:23.025956,"(21.0, 38.0, 37.5)","(7.0, 8.4, 8.31764705882353)","(4.4, 5.5, 5.4)","(3.9, 4.7, 4.435714285714286)","(2.2, 2.54, 2.5645454545454545)","(12.0, 17.5, 17.46153846153846)"
12-01-2023 15:42:23.943630,"(21.0, 44.0, 43.0)","(7.0, 8.4, 8.293333333333333)","(4.4, 5.4, 5.384)","(3.9, 4.5, 4.435714285714286)","(2.2, 2.6, 2.6020000000000003)","(12.0, 17.5, 17.545454545454547)"
12-01-2023 15:42:24.906191,"(21.0, 40.0, 39.0)","(7.0, 8.4, 8.26)","(4.4, 5.5, 5.416666666666667)","(3.9, 4.5, 4.461538461538462)","(2.2, 2.62, 2.5952380952380953)","(12.0, 18.0, 17.6)"
12-01-2023 15:42:25.913045,"(21.0, 42.0, 40.125)","(7.0, 8.4, 8.25263157894737)","(4.4, 5.5, 5.440740740740741)","(3.9, 4.4, 4.374358974358975)","(2.2, 2.62, 2.5654901960784313)","(12.0, 18.0, 17.46875)"
12-01-2023 15:42:26.934111,"(21.0, 42.0, 40.125)","(7.0, 8.6, 8.303703703703704)","(4.4, 5.6, 5.548571428571428)","(3.9, 4.4, 4.278947368421052)","(2.2, 2.58, 2.555151515151515)","(12.0, 17.5, 18.0625)"
12-01-2023 15:42:28.067434,"(21.0, 48.0, 46.666666666666664)","(7.0, 8.6, 8.461538461538462)","(4.4, 5.6, 5.488235294117647)","(3.9, 4.3, 4.343333333333334)","(2.2, 2.56, 2.577391304347826)","(12.0, 18.5, 17.9)"
12-01-2023 15:42:29.288739,"(21.0, 48.0, 45.0)","(7.0, 8.6, 8.518518518518519)","(4.4, 5.5, 5.196666666666666)","(3.9, 4.4, 4.3517241379310345)","(2.2, 2.6, 2.597692307692308)","(12.0, 18.0, 18.0)"
12-01-2023 15:42:30.342415,"(21.0, 44.0, 43.38461538461539)","(7.0, 8.6, 8.518518518518519)","(4.4, 5.3, 5.183695652173913)","(3.9, 4.4, 4.356756756756757)","(2.2, 2.6, 2.61013698630137)","(12.0, 18.5, 18.214285714285715)"
12-01-2023 15:42:31.327563,"(21.0, 46.0, 45.23076923076923)","(7.0, 8.6, 8.572727272727272)","(4.4, 5.2, 5.167391304347826)","(3.9, 4.4, 4.356756756756757)","(2.2, 2.62, 2.6013636363636365)","(12.0, 18.5, 18.3)"
12-01-2023 15:42:32.379923,"(21.0, 46.0, 44.666666666666664)","(7.0, 8.8, 8.729411764705883)","(4.4, 5.2, 5.190476190476191)","(3.9, 4.3, 4.294594594594595)","(2.2, 2.62, 2.5904109589041098)","(12.0, 18.5, 18.25)"
12-01-2023 15:42:33.580403,"(21.0, 46.0, 42.666666666666664)","(7.0, 8.8, 8.716129032258065)","(4.4, 5.2, 5.121538461538461)","(3.9, 4.4, 4.2973684210526315)","(2.2, 2.62, 2.583389830508475)","(12.0, 18.5, 18.25)"
12-01-2023 15:42:34.690864,"(21.0, 46.0, 42.666666666666664)","(7.0, 8.8, 8.716129032258065)","(4.6, 5.3, 5.134782608695652)","(3.9, 4.4, 4.310204081632653)","(2.2, 2.6, 2.5765333333333333)","(12.0, 18.5, 18.181818181818183)"
12-01-2023 15:42:35.644697,"(21.0, 46.0, 42.666666666666664)","(7.0, 8.8, 8.713333333333333)","(4.6, 5.3, 5.134782608695652)","(3.9, 4.4, 4.310204081632653)","(2.2, 2.6, 2.5744927536231885)","(12.0, 18.5, 19.08108108108108)"
12-01-2023 15:42:36.901359,"(21.0, 46.0, 42.666666666666664)","(7.0, 8.8, 8.713333333333333)","(4.6, 5.3, 5.14)","(3.9, 4.4, 4.291176470588235)","(2.2, 2.6, 2.5740845070422536)","(12.0, 20.0, 19.09090909090909)"
12-01-2023 15:42:38.141238,"(21.0, 44.0, 43.46666666666667)","(7.0, 9.0, 8.778947368421052)","(4.6, 5.3, 5.173118279569892)","(3.9, 4.4, 4.352)","(2.2, 2.6, 2.5846666666666667)","(12.0, 20.0, 19.22222222222222)"
12-01-2023 15:42:39.112249,"(21.0, 44.0, 42.8)","(7.0, 9.0, 8.778947368421052)","(4.6, 5.3, 5.173118279569892)","(3.9, 4.4, 4.266666666666667)","(2.2, 2.6, 2.588450704225352)","(12.0, 19.5, 18.695652173913043)"
12-01-2023 15:42:40.234927,"(21.0, 44.0, 42.8)","(7.0, 9.2, 8.972549019607843)","(4.6, 5.2, 5.133333333333333)","(3.9, 4.3, 4.292537313432836)","(2.2, 2.6, 2.586060606060606)","(12.0, 19.0, 18.72)"
12-01-2023 15:42:41.266280,"(21.0, 44.0, 43.27272727272727)","(7.0, 9.2, 9.0)","(4.6, 5.2, 5.133333333333333)","(3.9, 4.4, 4.313888888888889)","(2.2, 2.6, 2.6125000000000003)","(12.0, 19.0, 18.72)"
12-01-2023 15:42:42.247650,"(21.0, 44.0, 43.42857142857143)","(7.0, 9.2, 9.087179487179487)","(4.6, 5.0, 4.989285714285714)","(3.9, 4.4, 4.313888888888889)","(2.2, 2.62, 2.604878048780488)","(12.0, 19.0, 18.72)"
12-01-2023 15:42:43.334298,"(21.0, 44.0, 43.42857142857143)","(7.0, 9.2, 9.13125)","(4.6, 5.0, 4.943902439024391)","(3.9, 4.4, 4.292537313432836)","(2.2, 2.62, 2.607857142857143)","(12.0, 19.0, 18.72)"
12-01-2023 15:42:44.428517,"(21.0, 44.0, 43.42857142857143)","(7.0, 9.2, 9.13125)","(4.6, 5.0, 4.927272727272728)","(3.9, 4.4, 4.285714285714286)","(2.2, 2.62, 2.6114285714285717)","(12.0, 19.0, 18.782608695652172)"
12-01-2023 15:42:45.368107,"(21.0, 44.0, 43.42857142857143)","(7.0, 9.6, 9.445454545454545)","(4.6, 5.0, 4.927272727272728)","(3.9, 4.4, 4.285714285714286)","(2.2, 2.62, 2.612615384615385)","(12.0, 19.0, 18.72)"
12-01-2023 15:42:46.335605,"(21.0, 46.0, 42.30769230769231)","(7.0, 9.6, 9.503030303030302)","(4.6, 5.0, 4.9295081967213115)","(3.9, 4.4, 4.276190476190476)","(2.2, 2.62, 2.62)","(12.0, 19.0, 18.74074074074074)"
12-01-2023 15:42:47.325486,"(21.0, 44.0, 43.57142857142857)","(7.0, 9.4, 9.386000000000001)","(4.6, 5.0, 4.940229885057471)","(3.9, 4.4, 4.264864864864865)","(2.2, 2.64, 2.6101492537313433)","(12.0, 19.0, 18.285714285714285)"
12-01-2023 15:42:48.252632,"(21.0, 42.0, 41.666666666666664)","(7.0, 9.6, 9.50153846153846)","(4.6, 5.0, 4.938823529411765)","(3.9, 4.3, 4.277966101694915)","(2.2, 2.62, 2.6073076923076925)","(12.0, 18.5, 18.4375)"
12-01-2023 15:42:49.387741,"(21.0, 42.0, 41.42857142857143)","(7.0, 9.6, 9.418604651162791)","(4.6, 5.0, 4.935632183908046)","(3.9, 4.3, 4.396644295302014)","(2.2, 2.62, 2.6003703703703707)","(12.0, 18.5, 18.15)"
12-01-2023 15:42:50.472364,"(21.0, 42.0, 41.25)","(7.0, 9.4, 9.372222222222222)","(4.6, 5.0, 4.888888888888888)","(3.9, 4.4, 4.447692307692308)","(2.2, 2.62, 2.5988)","(12.0, 18.5, 17.975609756097562)"
12-01-2023 15:42:51.448104,"(21.0, 42.0, 41.25)","(7.0, 9.4, 9.36875)","(4.6, 4.9, 4.892307692307693)","(3.9, 4.5, 4.412068965517242)","(2.2, 2.62, 2.598252427184466)","(12.0, 18.0, 17.975609756097562)"
12-01-2023 15:42:52.490698,"(26.0, 44.0, 42.22222222222222)","(7.0, 9.4, 9.365454545454545)","(4.6, 4.9, 4.86)","(3.9, 4.5, 4.454237288135594)","(2.2, 2.62, 2.606315789473684)","(12.0, 18.0, 17.975)"
12-01-2023 15:42:53.515663,"(26.0, 44.0, 41.1764705882353)","(7.0, 9.6, 9.537037037037036)","(4.6, 5.0, 4.942682926829269)","(3.9, 4.5, 4.472916666666666)","(2.2, 2.62, 2.5965853658536586)","(12.0, 18.0, 17.975)"
12-01-2023 15:42:54.486143,"(26.0, 42.0, 41.0)","(7.0, 9.6, 9.527927927927928)","(4.6, 5.0, 4.885365853658536)","(3.9, 4.5, 4.462295081967214)","(2.2, 2.6, 2.591891891891892)","(12.0, 18.0, 16.92)"
12-01-2023 15:42:55.513725,"(26.0, 40.0, 38.074074074074076)","(7.0, 9.6, 9.508695652173913)","(4.6, 5.0, 4.969387755102041)","(3.9, 4.5, 4.462295081967214)","(2.2, 2.6, 2.592987012987013)","(12.0, 17.0, 17.066666666666666)"
12-01-2023 15:42:56.613137,"(26.0, 40.0, 38.0)","(7.0, 9.6, 9.521951219512195)","(4.6, 5.1, 4.98)","(3.9, 4.5, 4.45625)","(2.2, 2.62, 2.590666666666667)","(12.0, 17.5, 16.72222222222222)"
12-01-2023 15:42:57.561506,"(26.0, 40.0, 37.75)","(7.0, 9.6, 9.521951219512195)","(4.6, 5.1, 4.98)","(3.9, 4.5, 4.45625)","(2.2, 2.62, 2.58075)","(12.0, 17.0, 16.65714285714286)"
12-01-2023 15:42:58.624344,"(26.0, 40.0, 37.75)","(7.0, 9.6, 9.521951219512195)","(4.6, 5.1, 5.0181818181818185)","(3.9, 4.5, 4.48)","(2.2, 2.6, 2.5808333333333335)","(12.0, 17.0, 16.3)"
12-01-2023 15:42:59.693074,"(26.0, 40.0, 37.48571428571429)","(7.0, 9.6, 9.533333333333333)","(4.6, 5.1, 5.005172413793104)","(3.9, 4.5, 4.481632653061225)","(2.2, 2.6, 2.588787878787879)","(12.0, 16.5, 16.24390243902439)"
12-01-2023 15:43:00.703702,"(26.0, 40.0, 37.48571428571429)","(7.0, 9.6, 9.533333333333333)","(4.6, 5.1, 4.945454545454545)","(3.9, 4.5, 4.457692307692308)","(2.2, 2.6, 2.5753125)","(12.0, 17.0, 16.46153846153846)"
12-01-2023 15:43:01.723457,"(26.0, 40.0, 37.06666666666667)","(7.0, 9.8, 9.714285714285715)","(4.6, 5.0, 4.973529411764706)","(3.9, 4.6, 4.487912087912088)","(2.2, 2.6, 2.6080555555555556)","(12.0, 16.5, 16.324324324324323)"
12-01-2023 15:43:02.756946,"(26.0, 40.0, 38.285714285714285)","(7.0, 9.8, 9.70857142857143)","(4.6, 5.0, 4.92)","(3.9, 4.6, 4.520689655172414)","(2.2, 2.62, 2.590909090909091)","(12.0, 17.0, 14.815)"
12-01-2023 15:43:03.784487,"(26.0, 40.0, 38.285714285714285)","(7.0, 9.8, 9.7)","(4.6, 5.0, 4.9013333333333335)","(3.9, 4.6, 4.5125)","(2.2, 2.6, 2.596)","(12.0, 15.0, 15.578947368421053)"
12-01-2023 15:43:04.719772,"(26.0, 40.0, 38.285714285714285)","(7.0, 9.8, 9.715789473684211)","(4.6, 5.1, 4.945833333333334)","(3.9, 4.6, 4.5125)","(2.2, 2.6, 2.596)","(12.0, 16.0, 15.53125)"
12-01-2023 15:43:05.665359,"(26.0, 40.0, 37.333333333333336)","(7.0, 10.0, 9.705263157894736)","(4.6, 5.1, 4.945833333333334)","(3.9, 4.5, 4.485)","(2.2, 2.62, 2.587872340425532)","(12.0, 16.0, 15.533333333333333)"
12-01-2023 15:43:06.759859,"(26.0, 40.0, 37.04347826086956)","(7.0, 10.0, 9.701694915254237)","(4.6, 5.1, 4.954736842105263)","(3.9, 4.6, 4.482258064516129)","(2.2, 2.6, 2.5868817204301076)","(12.0, 16.0, 15.629032258064516)"
12-01-2023 15:43:07.840041,"(26.0, 40.0, 36.83720930232558)","(7.0, 10.0, 9.701694915254237)","(4.6, 5.1, 4.954736842105263)","(3.9, 4.6, 4.482926829268293)","(2.2, 2.6, 2.588205128205128)","(12.0, 16.0, 16.175)"
12-01-2023 15:43:08.772899,"(26.0, 40.0, 36.83720930232558)","(7.0, 10.0, 9.701694915254237)","(4.6, 5.1, 4.953191489361703)","(3.9, 4.6, 4.482926829268293)","(2.2, 2.6, 2.58)","(12.0, 16.5, 16.116666666666667)"
12-01-2023 15:43:09.725607,"(26.0, 40.0, 37.371428571428574)","(7.0, 10.0, 9.701694915254237)","(4.6, 5.1, 4.955555555555556)","(3.9, 4.6, 4.515)","(2.2, 2.58, 2.5764444444444443)","(12.0, 16.5, 15.894736842105264)"
12-01-2023 15:43:10.741762,"(26.0, 40.0, 37.26315789473684)","(7.0, 10.0, 9.709090909090909)","(4.4, 5.1, 4.955555555555556)","(3.8, 4.6, 4.528125)","(2.2, 2.6, 2.568490566037736)","(12.0, 16.5, 16.0)"
12-01-2023 15:43:11.675527,"(26.0, 40.0, 37.26315789473684)","(7.0, 10.0, 9.84)","(4.4, 4.9, 4.876923076923077)","(3.8, 4.6, 4.528125)","(2.2, 2.58, 2.5683809523809527)","(12.0, 16.5, 15.86111111111111)"
12-01-2023 15:43:12.704919,"(26.0, 40.0, 37.125)","(7.0, 10.0, 9.861538461538462)","(4.4, 5.0, 4.92906976744186)","(3.8, 4.6, 4.573770491803279)","(2.2, 2.58, 2.5620833333333333)","(12.0, 16.5, 15.933333333333334)"
12-01-2023 15:43:13.764086,"(26.0, 40.0, 37.125)","(7.0, 10.5, 10.057377049180328)","(4.4, 5.0, 4.9)","(3.8, 4.6, 4.554666666666667)","(2.2, 2.58, 2.6058333333333334)","(12.0, 16.0, 15.847826086956522)"
12-01-2023 15:43:14.715753,"(26.0, 40.0, 37.44444444444444)","(7.0, 10.5, 10.041176470588235)","(4.4, 4.9, 4.811627906976744)","(3.8, 4.6, 4.554666666666667)","(2.2, 2.62, 2.618666666666667)","(12.0, 16.5, 15.880952380952381)"
12-01-2023 15:43:15.731458,"(26.0, 36.0, 32.93333333333333)","(7.0, 9.6, 9.433333333333334)","(4.4, 5.1, 5.074999999999999)","(3.8, 4.6, 4.505454545454546)","(2.2, 2.64, 2.6343589743589746)","(12.0, 16.5, 15.880952380952381)"
