,Redwana,Flaming Homer,City Mission,Pretty Slick,Twisted Sister,Levalet,Kingmate,Mishani Jet,Mishani Merlot
06-01-2023 13:26:53.245376,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 8.8, 8.760000000000002)","(2.0, 2.32, 2.2962962962962963)","(4.2, 5.6, 5.4799999999999995)","(15.0, 32.0, 30.2)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:26:54.785985,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 8.8, 8.586666666666666)","(2.0, 2.32, 2.2962962962962963)","(4.2, 5.6, 5.4799999999999995)","(15.0, 32.0, 31.0)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:26:56.219968,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 8.6, 8.787692307692307)","(2.0, 2.32, 2.24336)","(4.2, 5.6, 5.4799999999999995)","(15.0, 32.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:26:57.517083,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 9.0, 8.787692307692307)","(2.0, 2.28, 2.24336)","(4.2, 5.6, 5.4799999999999995)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:26:58.763997,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 9.0, 8.787692307692307)","(2.0, 2.28, 2.24336)","(4.2, 5.6, 5.4799999999999995)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:26:59.973276,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 9.0, 8.787692307692307)","(2.0, 2.28, 2.24336)","(4.2, 5.6, 5.4799999999999995)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:01.284306,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 9.0, 8.773333333333333)","(2.0, 2.28, 2.247777777777778)","(4.2, 5.6, 5.4799999999999995)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:02.533909,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 8.8, 8.773333333333333)","(2.0, 2.26, 2.247777777777778)","(4.2, 5.6, 5.514285714285714)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:03.846711,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.382926829268293)","(7.0, 8.8, 8.773333333333333)","(2.0, 2.26, 2.247777777777778)","(4.2, 5.6, 5.514285714285714)","(15.0, 34.0, 32.333333333333336)","(31.0, 55.0, 53.36363636363637)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:05.188307,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.8, 8.510526315789473)","(2.0, 2.26, 2.247777777777778)","(4.2, 5.6, 5.6475)","(15.0, 34.0, 34.285714285714285)","(31.0, 55.0, 53.25)","(91.0, 210.0, 160.0)","(101.0, 410.0, 342.5)"
06-01-2023 13:27:06.540068,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.510526315789473)","(2.0, 2.26, 2.247777777777778)","(4.2, 5.7, 5.6475)","(15.0, 36.0, 34.705882352941174)","(31.0, 55.0, 53.25)","(91.0, 210.0, 160.0)","(101.0, 390.0, 371.8181818181818)"
06-01-2023 13:27:07.853443,"(8.5, 14.0, 13.8125)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.510526315789473)","(2.0, 2.26, 2.247777777777778)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 34.0)","(31.0, 55.0, 56.5)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:09.236182,"(8.5, 14.0, 13.875)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.523595505617978)","(2.0, 2.26, 2.2575438596491226)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 65.0, 57.06666666666666)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:10.585080,"(10.0, 14.0, 13.944444444444445)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.518072289156626)","(2.0, 2.26, 2.219818181818182)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.333333333333336)","(31.0, 65.0, 57.06666666666666)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:11.863437,"(10.0, 14.0, 13.964285714285714)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.592156862745098)","(2.0, 2.22, 2.216666666666667)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 65.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:13.089056,"(10.0, 14.0, 13.964285714285714)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.591666666666667)","(2.0, 2.22, 2.216666666666667)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 60.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 410.0, 371.8181818181818)"
06-01-2023 13:27:14.363975,"(10.0, 14.0, 13.636363636363637)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.567272727272726)","(2.0, 2.22, 2.216666666666667)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 60.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 410.0, 394.1379310344828)"
06-01-2023 13:27:15.594782,"(10.0, 15.0, 14.090909090909092)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.567272727272726)","(2.0, 2.22, 2.2175000000000002)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 60.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 410.0, 364.5)"
06-01-2023 13:27:16.861757,"(10.0, 15.0, 14.11111111111111)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.567272727272726)","(2.0, 2.22, 2.2175000000000002)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 60.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 390.0, 390.0)"
06-01-2023 13:27:18.169610,"(10.0, 15.0, 14.1)","(7.0, 8.8, 8.426229508196721)","(7.0, 8.6, 8.567272727272726)","(2.0, 2.22, 2.2175000000000002)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.0)","(31.0, 60.0, 58.666666666666664)","(91.0, 210.0, 160.0)","(101.0, 410.0, 390.0)"
06-01-2023 13:27:19.637871,"(10.0, 15.0, 14.1)","(7.0, 8.8, 8.44375)","(7.0, 8.6, 8.567272727272726)","(2.0, 2.22, 2.21)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.14285714285714)","(31.0, 60.0, 55.0)","(91.0, 210.0, 160.0)","(101.0, 410.0, 390.0)"
06-01-2023 13:27:21.069623,"(10.0, 15.5, 14.5)","(7.0, 8.8, 8.44375)","(7.0, 8.6, 8.664516129032258)","(2.0, 2.22, 2.2044444444444444)","(4.2, 5.7, 5.6475)","(15.0, 38.0, 37.14285714285714)","(31.0, 60.0, 52.857142857142854)","(91.0, 210.0, 140.0)","(101.0, 410.0, 390.0)"
06-01-2023 13:27:22.463935,"(10.0, 15.5, 14.477272727272727)","(7.0, 8.8, 8.44375)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.24, 2.2044444444444444)","(4.2, 5.7, 5.6475)","(16.0, 38.0, 37.14285714285714)","(31.0, 70.0, 57.5)","(91.0, 200.0, 140.0)","(101.0, 410.0, 356.0)"
06-01-2023 13:27:24.129452,"(10.0, 15.5, 14.477272727272727)","(7.0, 8.8, 8.44375)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.24, 2.2033333333333336)","(4.2, 5.7, 5.6475)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 57.5)","(91.0, 200.0, 140.0)","(101.0, 380.0, 390.0)"
06-01-2023 13:27:25.677619,"(10.0, 15.5, 14.933333333333334)","(7.0, 8.8, 8.44375)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.24, 2.2033333333333336)","(4.2, 5.7, 5.641666666666667)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:26.937596,"(10.0, 16.0, 14.933333333333334)","(7.0, 8.8, 8.44375)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.24, 2.2033333333333336)","(4.2, 5.7, 5.641666666666667)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:28.157228,"(10.0, 15.5, 15.166666666666666)","(7.0, 8.8, 8.44375)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.648148148148149)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:29.388860,"(10.0, 15.5, 15.166666666666666)","(7.0, 8.6, 8.418181818181818)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.648148148148149)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:30.583059,"(10.0, 16.0, 14.941176470588236)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.648148148148149)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 372.10526315789474)"
06-01-2023 13:27:31.791609,"(10.0, 16.0, 14.941176470588236)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.668)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 390.0, 372.10526315789474)"
06-01-2023 13:27:33.027364,"(10.0, 16.0, 14.941176470588236)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.654430379746835)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 390.0, 354.2105263157895)"
06-01-2023 13:27:34.240367,"(10.0, 16.0, 14.941176470588236)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.654430379746835)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 370.0, 336.3157894736842)"
06-01-2023 13:27:35.463083,"(10.0, 16.0, 15.777777777777779)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.654430379746835)","(16.0, 38.0, 37.14285714285714)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 350.0, 318.42105263157896)"
06-01-2023 13:27:36.624994,"(10.0, 16.0, 15.925925925925926)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.654430379746835)","(16.0, 38.0, 42.888888888888886)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 330.0, 372.10526315789474)"
06-01-2023 13:27:37.846402,"(10.0, 16.0, 15.925925925925926)","(7.0, 8.6, 8.381132075471697)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.1931111111111115)","(4.2, 5.7, 5.654430379746835)","(16.0, 44.0, 42.888888888888886)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 390.0, 372.10526315789474)"
06-01-2023 13:27:39.213028,"(10.0, 16.0, 16.096774193548388)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.2, 2.211891891891892)","(4.2, 5.7, 5.654430379746835)","(16.0, 44.0, 42.0)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 390.0, 354.2105263157895)"
06-01-2023 13:27:40.518684,"(10.0, 16.5, 16.166666666666668)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.211891891891892)","(4.2, 5.7, 5.648571428571429)","(16.0, 46.0, 43.6)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 370.0, 427.77777777777777)"
06-01-2023 13:27:41.784453,"(10.0, 16.5, 14.9)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.211891891891892)","(4.2, 5.7, 5.648571428571429)","(16.0, 46.0, 43.6)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:43.065323,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.211891891891892)","(4.2, 5.7, 5.648571428571429)","(16.0, 46.0, 43.6)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 140.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:44.352038,"(10.0, 16.0, 14.9)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.211891891891892)","(4.2, 5.7, 5.648571428571429)","(16.0, 46.0, 46.44444444444444)","(31.0, 65.0, 62.77777777777778)","(91.0, 200.0, 160.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:45.515975,"(10.0, 16.5, 14.9)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 48.0, 39.5)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 160.0)","(101.0, 440.0, 427.77777777777777)"
06-01-2023 13:27:46.603127,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 50.0, 39.5)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 160.0)","(101.0, 440.0, 407.89473684210526)"
06-01-2023 13:27:47.807491,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 50.0, 39.5)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 160.0)","(101.0, 430.0, 372.10526315789474)"
06-01-2023 13:27:49.047296,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 50.0, 39.5)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 160.0)","(101.0, 390.0, 372.10526315789474)"
06-01-2023 13:27:50.309611,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 50.0, 39.5)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 173.33333333333331)","(101.0, 390.0, 407.89473684210526)"
06-01-2023 13:27:51.519133,"(10.0, 16.0, 15.0)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.2053658536585368)","(4.2, 5.7, 5.635135135135135)","(16.0, 50.0, 40.0)","(31.0, 65.0, 63.0)","(91.0, 210.0, 173.33333333333331)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:52.647784,"(10.0, 16.5, 14.9)","(7.0, 8.6, 8.363265306122448)","(7.0, 9.0, 8.664516129032258)","(2.0, 2.22, 2.1612903225806455)","(4.2, 5.7, 5.83)","(16.0, 48.0, 45.2)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:53.788655,"(10.0, 16.0, 15.733333333333334)","(7.0, 8.6, 8.31304347826087)","(7.0, 9.0, 8.628571428571428)","(2.0, 2.2, 2.1612903225806455)","(4.2, 5.9, 5.835384615384616)","(16.0, 48.0, 45.0)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:54.857179,"(10.0, 15.5, 15.392857142857142)","(7.0, 8.6, 8.31304347826087)","(7.0, 9.0, 8.68)","(2.0, 2.2, 2.1758490566037736)","(4.2, 5.9, 5.808108108108108)","(16.0, 48.0, 45.0)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:56.032795,"(10.0, 15.5, 15.392857142857142)","(7.0, 8.6, 8.31304347826087)","(7.0, 8.8, 8.78125)","(2.0, 2.2, 2.1362318840579713)","(4.2, 5.9, 5.784210526315789)","(16.0, 48.0, 45.0)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:57.130853,"(10.0, 15.5, 15.392857142857142)","(7.0, 8.6, 8.31304347826087)","(7.0, 8.8, 8.78125)","(2.0, 2.2, 2.158181818181818)","(4.2, 5.8, 5.784210526315789)","(16.0, 48.0, 45.333333333333336)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:58.325795,"(10.0, 16.0, 15.625)","(7.0, 8.6, 8.31304347826087)","(7.0, 8.8, 8.78125)","(2.0, 2.18, 2.1544000000000003)","(4.2, 5.8, 5.784210526315789)","(16.0, 50.0, 45.333333333333336)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:27:59.499761,"(10.0, 16.0, 15.625)","(7.0, 8.6, 8.31304347826087)","(7.0, 8.8, 8.78125)","(2.0, 2.18, 2.1544000000000003)","(4.2, 5.8, 5.784210526315789)","(16.0, 50.0, 45.84615384615385)","(31.0, 65.0, 62.77777777777778)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:00.680039,"(10.0, 16.0, 15.833333333333334)","(7.0, 8.6, 8.323809523809523)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.18, 2.161818181818182)","(4.2, 5.8, 5.755)","(16.0, 50.0, 45.84615384615385)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:01.822183,"(10.0, 16.0, 15.833333333333334)","(7.0, 8.6, 8.323809523809523)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.18, 2.153469387755102)","(4.2, 5.8, 5.755)","(16.0, 50.0, 44.85714285714286)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:03.047810,"(10.0, 16.0, 15.833333333333334)","(7.0, 8.6, 8.323809523809523)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.18, 2.153469387755102)","(4.2, 5.8, 5.755)","(16.0, 50.0, 44.85714285714286)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:04.306719,"(10.0, 16.0, 15.833333333333334)","(7.0, 8.6, 8.323809523809523)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.18, 2.153469387755102)","(4.2, 5.8, 5.725)","(16.0, 50.0, 44.85714285714286)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:05.587180,"(10.0, 16.0, 15.833333333333334)","(7.0, 8.6, 8.277777777777777)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.18, 2.097704918032787)","(4.2, 5.8, 5.769230769230769)","(16.0, 50.0, 47.565217391304344)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:06.911106,"(10.0, 16.5, 16.46)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.14, 2.106666666666667)","(4.2, 5.8, 5.7749999999999995)","(16.0, 50.0, 47.565217391304344)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:08.227959,"(10.0, 16.5, 16.46)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.12, 2.106666666666667)","(4.2, 5.8, 5.7749999999999995)","(16.0, 50.0, 47.565217391304344)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:09.619184,"(10.0, 17.0, 17.25)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.780645161290323)","(2.0, 2.12, 2.1073684210526316)","(4.2, 5.8, 5.666666666666666)","(16.0, 50.0, 47.565217391304344)","(31.0, 65.0, 63.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:10.890291,"(10.0, 17.5, 16.3)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.786363636363637)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.666666666666666)","(16.0, 50.0, 46.857142857142854)","(31.0, 65.0, 63.888888888888886)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:12.133357,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.786363636363637)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 46.857142857142854)","(31.0, 65.0, 63.888888888888886)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:13.248313,"(10.0, 17.5, 16.5)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.786363636363637)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 63.888888888888886)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:14.474044,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.786363636363637)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 64.0909090909091)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:15.776888,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.786363636363637)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 64.0909090909091)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:17.068818,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.787755102040817)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 64.0909090909091)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:18.295157,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.787755102040817)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 64.0909090909091)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:19.577026,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.43888888888889)","(7.0, 8.8, 8.787755102040817)","(2.0, 2.12, 2.095813953488372)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 64.0909090909091)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:20.882470,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.6, 8.475675675675676)","(7.0, 8.8, 8.855555555555556)","(2.0, 2.12, 2.0980281690140847)","(4.2, 5.8, 5.671428571428572)","(16.0, 48.0, 45.5)","(31.0, 65.0, 73.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:22.237843,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.8, 8.475675675675676)","(7.0, 9.0, 8.855555555555556)","(2.0, 2.12, 2.0964864864864867)","(4.2, 5.8, 5.588888888888889)","(16.0, 48.0, 45.5)","(31.0, 85.0, 75.0)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:23.601013,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.8, 8.48235294117647)","(7.0, 9.0, 8.892063492063492)","(2.0, 2.12, 2.085)","(4.2, 5.8, 5.588888888888889)","(16.0, 48.0, 45.5)","(31.0, 85.0, 73.75)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:24.881146,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.8, 8.48235294117647)","(7.0, 9.0, 8.892063492063492)","(2.0, 2.12, 2.085)","(4.2, 5.8, 5.588888888888889)","(16.0, 48.0, 45.5)","(31.0, 85.0, 65.9090909090909)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
06-01-2023 13:28:26.040536,"(10.0, 17.5, 16.214285714285715)","(7.0, 8.8, 8.48235294117647)","(7.0, 9.0, 8.892063492063492)","(2.0, 2.12, 2.085)","(4.2, 5.8, 5.588888888888889)","(16.0, 48.0, 45.5)","(31.0, 85.0, 65.9090909090909)","(91.0, 210.0, 155.0)","(101.0, 430.0, 407.89473684210526)"
