,Over The Bridge,Sambuca Talks,Stimulus Package,Influencer,Chief In Charge,Lektra Asha
14-12-2022 14:19:19.488033,"(2.9, 3.6, 3.5833333333333335)","(4.8, 8.8, 8.034782608695652)","(26.0, 90.0, 88.06451612903226)","(2.6, 3.3, 3.186)","(3.2, 3.95, 3.936666666666667)","(26.0, 75.0, 73.33333333333334)"
14-12-2022 14:19:20.555394,"(2.9, 3.6, 3.566666666666667)","(4.8, 8.8, 8.034782608695652)","(26.0, 90.0, 88.06451612903226)","(2.6, 3.3, 3.2214285714285715)","(3.2, 3.95, 3.93448275862069)","(26.0, 75.0, 73.33333333333334)"
14-12-2022 14:19:21.653252,"(2.9, 3.6, 3.5714285714285716)","(4.8, 8.8, 8.034782608695652)","(26.0, 90.0, 89.46428571428571)","(2.6, 3.25, 3.1777777777777776)","(3.2, 3.95, 3.9568627450980394)","(26.0, 75.0, 73.33333333333334)"
14-12-2022 14:19:22.754804,"(2.9, 3.55, 3.54)","(4.8, 8.4, 8.143589743589743)","(26.0, 90.0, 89.46428571428571)","(2.6, 3.25, 3.2357142857142858)","(3.2, 4.0, 3.9568627450980394)","(26.0, 75.0, 73.82352941176471)"
14-12-2022 14:19:23.880260,"(2.9, 3.55, 3.533333333333333)","(4.8, 8.4, 7.859999999999999)","(26.0, 90.0, 89.46428571428571)","(2.6, 3.25, 3.1891304347826086)","(3.2, 4.0, 3.873076923076923)","(26.0, 75.0, 73.88888888888889)"
14-12-2022 14:19:25.001932,"(2.9, 3.6, 3.5416666666666665)","(4.8, 8.4, 7.84)","(26.0, 90.0, 88.0952380952381)","(2.6, 3.3, 3.195)","(3.2, 4.0, 3.9352941176470586)","(26.0, 75.0, 74.13043478260869)"
14-12-2022 14:19:26.118987,"(2.9, 3.55, 3.514705882352941)","(4.8, 8.4, 7.84)","(26.0, 90.0, 88.0952380952381)","(2.6, 3.3, 3.206)","(3.2, 4.0, 3.9521739130434783)","(26.0, 75.0, 74.13043478260869)"
14-12-2022 14:19:27.281140,"(2.9, 3.5, 3.4875)","(4.8, 8.4, 7.84)","(26.0, 90.0, 87.5)","(2.6, 3.35, 3.226470588235294)","(3.2, 4.0, 3.9521739130434783)","(26.0, 75.0, 68.33333333333333)"
14-12-2022 14:19:28.448297,"(2.9, 3.55, 3.48)","(4.8, 8.4, 7.9)","(26.0, 90.0, 88.0952380952381)","(2.6, 3.35, 3.2287878787878785)","(3.2, 4.0, 3.9521739130434783)","(26.0, 75.0, 68.33333333333333)"
14-12-2022 14:19:29.498835,"(2.9, 3.55, 3.503846153846154)","(4.8, 8.4, 7.8374999999999995)","(26.0, 90.0, 88.0952380952381)","(2.6, 3.35, 3.2287878787878785)","(3.2, 4.0, 3.9521739130434783)","(26.0, 75.0, 68.33333333333333)"
14-12-2022 14:19:30.475822,"(2.9, 3.55, 3.5227272727272725)","(4.8, 8.4, 7.84)","(26.0, 90.0, 88.0952380952381)","(2.6, 3.2, 3.253125)","(3.2, 4.0, 3.995)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:31.552730,"(2.9, 3.55, 3.51)","(4.8, 8.2, 7.88)","(26.0, 90.0, 87.72727272727272)","(2.6, 3.3, 3.228)","(3.2, 4.0, 3.99375)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:32.612384,"(2.9, 3.55, 3.5388888888888888)","(4.8, 8.2, 7.75)","(31.0, 90.0, 87.72727272727272)","(2.6, 3.3, 3.229166666666667)","(3.2, 4.0, 3.996153846153846)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:33.691079,"(2.9, 3.55, 3.526190476190476)","(4.8, 8.2, 7.621428571428571)","(31.0, 90.0, 87.72727272727272)","(2.6, 3.3, 3.1833333333333336)","(3.2, 4.0, 4.033333333333333)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:34.800826,"(2.9, 3.6, 3.5571428571428574)","(4.8, 7.8, 7.685714285714286)","(31.0, 90.0, 88.94736842105263)","(2.6, 3.2, 3.21)","(3.2, 4.1, 4.033333333333333)","(26.0, 75.0, 67.90322580645162)"
14-12-2022 14:19:35.809470,"(3.0, 3.6, 3.5484375)","(4.8, 7.8, 7.685714285714286)","(31.0, 90.0, 88.94736842105263)","(2.6, 3.3, 3.1706896551724135)","(3.2, 4.1, 4.0814814814814815)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:36.900694,"(3.0, 3.6, 3.5962962962962965)","(4.8, 7.8, 7.581818181818182)","(31.0, 90.0, 87.72727272727272)","(2.6, 3.3, 3.172727272727273)","(3.2, 4.1, 4.145945945945946)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:37.905614,"(3.0, 3.6, 3.5952380952380953)","(4.8, 7.8, 7.581818181818182)","(31.0, 90.0, 87.72727272727272)","(2.6, 3.2, 3.1416666666666666)","(3.2, 4.2, 4.134883720930232)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:38.981632,"(3.0, 3.6, 3.595833333333333)","(4.8, 7.8, 7.707692307692308)","(31.0, 110.0, 103.18181818181819)","(2.6, 3.2, 3.1023809523809525)","(3.2, 4.2, 4.134883720930232)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:40.066637,"(3.0, 3.6, 3.5884615384615386)","(4.8, 7.8, 7.65)","(31.0, 110.0, 98.88888888888889)","(2.6, 3.15, 3.0225)","(3.2, 4.2, 4.1489361702127665)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:41.162319,"(3.0, 3.7, 3.673529411764706)","(4.8, 8.2, 7.72)","(31.0, 110.0, 99.61538461538461)","(2.6, 3.1, 2.9691666666666667)","(3.2, 4.2, 4.133333333333333)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:42.213703,"(3.0, 3.7, 3.6166666666666667)","(4.8, 8.4, 8.1)","(31.0, 110.0, 99.61538461538461)","(2.6, 2.98, 3.017037037037037)","(3.2, 4.2, 4.185714285714286)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:43.127381,"(3.0, 3.7, 3.6411764705882352)","(4.8, 8.2, 8.161538461538461)","(31.0, 110.0, 99.61538461538461)","(2.6, 3.1, 3.0619047619047617)","(3.2, 4.2, 4.185714285714286)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:44.111316,"(3.0, 3.65, 3.5942857142857143)","(4.8, 8.2, 8.1)","(31.0, 110.0, 98.88888888888889)","(2.6, 3.1, 3.0625)","(3.2, 4.2, 4.185714285714286)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:45.271258,"(3.0, 3.65, 3.606451612903226)","(4.8, 8.2, 7.88)","(31.0, 110.0, 98.88888888888889)","(2.6, 3.1, 3.0775)","(3.2, 4.2, 4.185714285714286)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:46.363335,"(3.0, 3.65, 3.6222222222222222)","(4.8, 8.0, 7.88)","(31.0, 110.0, 98.88888888888889)","(2.6, 3.1, 3.0775)","(3.2, 4.2, 4.185714285714286)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:47.493552,"(3.0, 3.6, 3.5714285714285716)","(4.8, 8.0, 7.904761904761905)","(31.0, 110.0, 99.28571428571428)","(2.6, 3.1, 3.081578947368421)","(3.2, 4.2, 4.165384615384616)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:48.667576,"(3.0, 3.6, 3.590909090909091)","(4.8, 8.0, 7.846153846153846)","(31.0, 110.0, 99.28571428571428)","(2.6, 3.1, 3.0760869565217392)","(3.2, 4.2, 4.193333333333333)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:49.657418,"(3.0, 3.6, 3.590909090909091)","(4.8, 8.0, 7.904761904761905)","(31.0, 110.0, 99.28571428571428)","(2.6, 3.1, 3.0760869565217392)","(3.2, 4.2, 4.193333333333333)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:50.786254,"(3.0, 3.6, 3.590909090909091)","(4.8, 8.0, 7.9)","(31.0, 110.0, 99.28571428571428)","(2.6, 3.1, 3.0693548387096774)","(3.2, 4.2, 4.193333333333333)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:51.867134,"(3.0, 3.6, 3.590909090909091)","(4.8, 8.0, 7.904761904761905)","(31.0, 110.0, 97.5)","(2.6, 3.1, 3.068421052631579)","(3.2, 4.2, 4.1947368421052635)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:19:53.056021,"(3.0, 3.6, 3.583783783783784)","(4.8, 8.0, 7.904761904761905)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.0541666666666667)","(3.2, 4.2, 4.1947368421052635)","(26.0, 75.0, 65.43478260869566)"
14-12-2022 14:19:54.232656,"(3.0, 3.6, 3.5846153846153848)","(4.8, 8.0, 7.828571428571428)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.0393939393939395)","(3.2, 4.2, 4.1947368421052635)","(26.0, 75.0, 66.85185185185185)"
14-12-2022 14:19:55.146203,"(3.0, 3.6, 3.5825)","(4.8, 8.0, 7.828571428571428)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.0393939393939395)","(3.2, 4.2, 4.1947368421052635)","(26.0, 75.0, 66.85185185185185)"
14-12-2022 14:19:56.320841,"(3.0, 3.65, 3.61)","(4.8, 8.0, 7.878260869565217)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.064)","(3.2, 4.2, 4.153333333333333)","(26.0, 75.0, 66.85185185185185)"
14-12-2022 14:19:57.388916,"(3.0, 3.65, 3.61)","(4.8, 8.0, 7.955555555555556)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.0729166666666665)","(3.2, 4.2, 4.127272727272727)","(26.0, 75.0, 66.85185185185185)"
14-12-2022 14:19:58.559738,"(3.0, 3.65, 3.6184210526315788)","(4.8, 8.0, 7.969230769230769)","(31.0, 110.0, 100.74074074074073)","(2.6, 3.1, 3.0675)","(3.2, 4.2, 4.136842105263158)","(26.0, 75.0, 66.85185185185185)"
14-12-2022 14:19:59.758509,"(3.0, 3.65, 3.626470588235294)","(4.8, 8.0, 7.896296296296296)","(31.0, 110.0, 99.47368421052632)","(2.6, 3.1, 2.982028985507246)","(3.2, 4.2, 4.155555555555556)","(26.0, 75.0, 67.82608695652173)"
14-12-2022 14:20:00.944303,"(3.0, 3.65, 3.6366666666666667)","(4.8, 8.0, 7.896296296296296)","(31.0, 110.0, 93.33333333333333)","(2.6, 3.0, 2.984)","(3.2, 4.2, 4.225714285714285)","(26.0, 75.0, 67.82608695652173)"
14-12-2022 14:20:02.117728,"(3.0, 3.65, 3.6184210526315788)","(4.8, 8.0, 7.872727272727273)","(31.0, 110.0, 97.36842105263158)","(2.6, 3.0, 3.032142857142857)","(3.2, 4.3, 4.190625)","(26.0, 75.0, 66.66666666666667)"
14-12-2022 14:20:03.193856,"(3.0, 3.65, 3.607894736842105)","(4.8, 8.2, 7.930612244897959)","(31.0, 110.0, 97.36842105263158)","(2.6, 3.1, 3.0236842105263158)","(3.2, 4.2, 4.1675)","(26.0, 75.0, 61.76470588235294)"
14-12-2022 14:20:04.232297,"(3.0, 3.65, 3.614864864864865)","(4.8, 8.2, 7.925714285714285)","(31.0, 110.0, 104.07407407407408)","(2.6, 3.05, 3.0236842105263158)","(3.4, 4.2, 4.1675)","(26.0, 75.0, 63.75)"
14-12-2022 14:20:05.271943,"(3.0, 3.65, 3.606666666666667)","(4.8, 8.2, 7.986666666666666)","(31.0, 110.0, 104.07407407407408)","(2.6, 3.05, 3.023076923076923)","(3.4, 4.2, 4.161764705882353)","(26.0, 75.0, 64.77272727272727)"
14-12-2022 14:20:06.392275,"(3.0, 3.65, 3.606666666666667)","(4.8, 8.2, 7.986666666666666)","(31.0, 110.0, 106.52173913043478)","(2.6, 3.05, 3.049206349206349)","(3.4, 4.2, 4.175862068965517)","(26.0, 75.0, 64.6875)"
14-12-2022 14:20:07.614725,"(3.0, 3.5, 3.481818181818182)","(4.8, 8.2, 8.026666666666667)","(31.0, 110.0, 106.52173913043478)","(2.6, 3.1, 3.0575757575757576)","(3.4, 4.3, 4.199999999999999)","(26.0, 75.0, 67.5)"
14-12-2022 14:20:08.880431,"(3.0, 3.55, 3.5058823529411764)","(4.8, 8.2, 8.055555555555555)","(31.0, 110.0, 109.0)","(2.6, 3.1, 3.0575757575757576)","(3.4, 4.3, 4.199999999999999)","(26.0, 75.0, 67.14285714285714)"
14-12-2022 14:20:09.926181,"(3.0, 3.55, 3.5058823529411764)","(4.8, 8.2, 8.055555555555555)","(31.0, 110.0, 109.0)","(2.6, 3.1, 3.0575757575757576)","(3.4, 4.3, 4.192537313432836)","(26.0, 75.0, 65.0)"
14-12-2022 14:20:10.941743,"(3.0, 3.5, 3.447222222222222)","(4.8, 8.2, 8.071428571428571)","(31.0, 110.0, 109.0)","(2.6, 3.1, 3.0586206896551724)","(3.4, 4.3, 4.252941176470588)","(26.0, 75.0, 66.75)"
14-12-2022 14:20:11.961321,"(3.0, 3.5, 3.4307692307692306)","(4.8, 8.2, 8.020408163265307)","(31.0, 110.0, 106.25)","(2.6, 3.1, 3.0904761904761906)","(3.4, 4.3, 4.16)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:12.980460,"(3.0, 3.5, 3.4045454545454548)","(4.8, 8.2, 7.901587301587301)","(31.0, 110.0, 106.25)","(2.6, 3.1, 3.122916666666667)","(3.4, 4.2, 4.15)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:14.105451,"(3.0, 3.45, 3.4082089552238806)","(4.8, 8.2, 7.901587301587301)","(31.0, 110.0, 107.5)","(2.6, 3.15, 3.122916666666667)","(3.3, 4.2, 4.16)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:15.170051,"(3.0, 3.45, 3.3848837209302327)","(4.8, 8.2, 7.901587301587301)","(31.0, 110.0, 107.5)","(2.6, 3.15, 3.122916666666667)","(3.3, 4.2, 4.16)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:16.257913,"(3.0, 3.45, 3.3914634146341465)","(4.8, 8.2, 7.901587301587301)","(31.0, 110.0, 107.5)","(2.6, 3.15, 3.1271929824561404)","(3.3, 4.2, 4.166666666666667)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:17.246763,"(3.0, 3.45, 3.3914634146341465)","(4.8, 8.2, 8.008163265306122)","(31.0, 110.0, 107.5)","(2.6, 3.15, 3.1271929824561404)","(3.3, 4.2, 4.0852941176470585)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:18.266449,"(3.0, 3.45, 3.37)","(4.8, 8.2, 8.01)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.164285714285714)","(3.3, 4.1, 4.0852941176470585)","(26.0, 75.0, 69.44444444444444)"
14-12-2022 14:20:19.339826,"(3.0, 3.45, 3.378)","(4.8, 8.2, 7.906666666666666)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.1620689655172414)","(3.3, 4.2, 4.105405405405405)","(26.0, 75.0, 69.61538461538461)"
14-12-2022 14:20:20.429863,"(3.0, 3.45, 3.378)","(4.8, 8.2, 7.906666666666666)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.1620689655172414)","(3.3, 4.2, 4.105405405405405)","(26.0, 75.0, 70.45454545454545)"
14-12-2022 14:20:21.517229,"(3.0, 3.45, 3.3693548387096777)","(4.8, 8.2, 7.910344827586207)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.1609375)","(3.3, 4.2, 4.105405405405405)","(26.0, 75.0, 70.45454545454545)"
14-12-2022 14:20:22.689827,"(3.0, 3.4, 3.35625)","(4.8, 8.2, 7.924590163934426)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.161290322580645)","(3.3, 4.2, 4.130337078651685)","(26.0, 75.0, 70.45454545454545)"
14-12-2022 14:20:23.811866,"(3.0, 3.4, 3.3691176470588236)","(4.8, 8.2, 7.955102040816326)","(31.0, 110.0, 107.5)","(2.6, 3.2, 3.161290322580645)","(3.3, 4.2, 4.130337078651685)","(26.0, 75.0, 70.45454545454545)"
14-12-2022 14:20:24.918811,"(3.0, 3.4, 3.3579999999999997)","(4.8, 8.2, 7.955102040816326)","(31.0, 110.0, 108.23529411764706)","(2.6, 3.2, 3.19375)","(3.3, 4.2, 4.038636363636363)","(26.0, 75.0, 70.71428571428571)"
14-12-2022 14:20:25.999633,"(3.0, 3.4, 3.374468085106383)","(4.8, 8.2, 8.092307692307692)","(31.0, 110.0, 108.23529411764706)","(2.6, 3.2, 3.22)","(3.3, 4.1, 4.003571428571428)","(26.0, 75.0, 71.20689655172414)"
14-12-2022 14:20:27.036350,"(3.0, 3.4, 3.3857142857142857)","(4.8, 8.2, 8.115151515151515)","(31.0, 110.0, 108.23529411764706)","(2.6, 3.25, 3.135064935064935)","(3.3, 4.1, 4.031746031746032)","(26.0, 80.0, 71.92307692307692)"
14-12-2022 14:20:28.083252,"(3.0, 3.45, 3.410655737704918)","(4.8, 8.4, 8.208695652173914)","(31.0, 110.0, 108.23529411764706)","(2.6, 3.15, 3.1329268292682926)","(3.3, 4.1, 4.031746031746032)","(26.0, 80.0, 71.92307692307692)"
14-12-2022 14:20:29.227052,"(2.9, 3.45, 3.4086206896551725)","(4.8, 8.4, 8.335483870967742)","(31.0, 110.0, 109.0625)","(2.6, 3.15, 3.143478260869565)","(3.3, 4.1, 3.955)","(26.0, 80.0, 72.5)"
14-12-2022 14:20:30.315244,"(2.9, 3.45, 3.429090909090909)","(4.8, 8.4, 8.335483870967742)","(31.0, 110.0, 109.0625)","(2.6, 3.15, 3.13768115942029)","(3.3, 4.0, 3.8810344827586207)","(26.0, 80.0, 74.0909090909091)"
14-12-2022 14:20:31.445511,"(2.9, 3.55, 3.505)","(4.8, 8.8, 8.490322580645161)","(31.0, 110.0, 109.0625)","(2.6, 3.15, 3.1375)","(3.3, 3.9, 3.8810344827586207)","(26.0, 80.0, 74.0909090909091)"
14-12-2022 14:20:32.573349,"(2.9, 3.55, 3.501388888888889)","(4.8, 8.8, 8.653333333333332)","(31.0, 110.0, 109.0625)","(2.6, 3.15, 3.1245283018867926)","(3.3, 3.9, 3.8628571428571425)","(31.0, 80.0, 73.27586206896552)"
14-12-2022 14:20:33.671642,"(2.9, 3.55, 3.513888888888889)","(4.8, 8.8, 8.662500000000001)","(31.0, 110.0, 109.11764705882354)","(2.6, 3.15, 3.121794871794872)","(3.3, 3.9, 3.8653846153846154)","(31.0, 80.0, 73.27586206896552)"
14-12-2022 14:20:34.709981,"(2.9, 3.55, 3.5421052631578944)","(4.8, 8.8, 8.63076923076923)","(31.0, 110.0, 109.11764705882354)","(2.6, 3.15, 3.121794871794872)","(3.3, 3.9, 3.8754716981132074)","(31.0, 80.0, 73.27586206896552)"
14-12-2022 14:20:35.682166,"(2.9, 3.6, 3.5372093023255813)","(4.8, 8.8, 8.63076923076923)","(31.0, 110.0, 109.11764705882354)","(2.6, 3.15, 3.171186440677966)","(3.3, 3.9, 3.8666666666666667)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:36.588409,"(2.9, 3.6, 3.5448979591836736)","(4.8, 8.8, 8.618181818181819)","(31.0, 110.0, 109.375)","(2.6, 3.2, 3.171186440677966)","(3.3, 3.9, 3.87)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:37.517558,"(2.9, 3.55, 3.5254545454545454)","(4.8, 8.8, 8.646153846153847)","(31.0, 110.0, 109.375)","(2.6, 3.2, 3.1771929824561402)","(3.3, 3.9, 3.876923076923077)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:38.581315,"(2.9, 3.55, 3.5254545454545454)","(4.8, 9.0, 8.76923076923077)","(31.0, 110.0, 109.375)","(2.6, 3.2, 3.185416666666667)","(3.3, 3.9, 3.8634920634920635)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:39.662949,"(2.9, 3.55, 3.526851851851852)","(5.0, 9.0, 8.75)","(31.0, 110.0, 109.375)","(2.6, 3.2, 3.181578947368421)","(3.3, 3.9, 3.8607142857142858)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:40.733355,"(2.9, 3.55, 3.526851851851852)","(5.0, 9.0, 8.766666666666666)","(31.0, 110.0, 109.375)","(2.6, 3.2, 3.1794117647058826)","(3.3, 3.9, 3.8566666666666665)","(31.0, 80.0, 72.2)"
14-12-2022 14:20:41.778882,"(2.9, 3.55, 3.525728155339806)","(5.0, 9.0, 8.8)","(31.0, 110.0, 109.0909090909091)","(2.6, 3.2, 3.1954545454545458)","(3.3, 3.9, 3.8527272727272726)","(31.0, 80.0, 68.52941176470588)"
14-12-2022 14:20:42.677074,"(2.9, 3.5, 3.4949152542372883)","(5.0, 9.0, 8.781818181818181)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.2, 3.185)","(3.3, 3.9, 3.838181818181818)","(31.0, 80.0, 77.58064516129032)"
14-12-2022 14:20:43.811429,"(2.9, 3.5, 3.4949152542372883)","(5.0, 9.0, 8.837837837837837)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.2, 3.1869565217391305)","(3.3, 3.9, 3.838181818181818)","(31.0, 80.0, 77.65625)"
14-12-2022 14:20:44.962044,"(2.9, 3.5, 3.482)","(5.0, 9.0, 8.881481481481481)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.2, 3.187777777777778)","(3.3, 3.9, 3.868181818181818)","(31.0, 80.0, 77.65625)"
14-12-2022 14:20:46.136129,"(2.9, 3.5, 3.475735294117647)","(5.0, 9.0, 8.881481481481481)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.2, 3.19811320754717)","(3.3, 3.9, 3.868181818181818)","(31.0, 80.0, 72.66666666666667)"
14-12-2022 14:20:47.365187,"(2.9, 3.45, 3.44)","(5.0, 9.0, 8.858823529411765)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.2, 3.2459821428571427)","(3.3, 3.9, 3.8545454545454545)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:48.550497,"(2.9, 3.45, 3.4328125000000003)","(5.0, 9.0, 9.043478260869565)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.25, 3.2422222222222223)","(3.3, 3.9, 3.846590909090909)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:49.765102,"(2.9, 3.45, 3.408823529411765)","(5.0, 9.2, 9.095652173913043)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.25, 3.243181818181818)","(3.3, 3.85, 3.846590909090909)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:50.868552,"(2.9, 3.45, 3.4106060606060606)","(5.0, 9.2, 9.095652173913043)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.25, 3.243181818181818)","(3.3, 3.85, 3.846590909090909)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:51.883932,"(2.9, 3.45, 3.4071428571428575)","(5.0, 9.2, 9.107692307692307)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.25, 3.243181818181818)","(3.3, 3.85, 3.8826923076923077)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:52.899877,"(2.9, 3.4, 3.380188679245283)","(5.0, 9.2, 9.107692307692307)","(31.0, 120.0, 113.33333333333333)","(2.6, 3.25, 3.2435114503816793)","(3.3, 3.9, 3.8532258064516127)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:54.001275,"(2.9, 3.4, 3.3944444444444444)","(5.0, 9.2, 9.066666666666666)","(31.0, 120.0, 115.0)","(2.6, 3.25, 3.282442748091603)","(3.3, 3.9, 3.8692307692307693)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:55.134583,"(2.9, 3.4, 3.359259259259259)","(5.0, 9.2, 9.066666666666666)","(31.0, 120.0, 115.0)","(2.6, 3.3, 3.282442748091603)","(3.3, 3.95, 3.8692307692307693)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:56.216103,"(2.9, 3.4, 3.3705882352941177)","(5.0, 9.0, 8.975)","(31.0, 120.0, 119.0909090909091)","(2.6, 3.25, 3.2333333333333334)","(3.3, 3.9, 3.8666666666666667)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:57.280815,"(2.9, 3.4, 3.3791666666666664)","(5.0, 9.0, 8.979310344827587)","(31.0, 120.0, 119.0909090909091)","(2.6, 3.25, 3.233018867924528)","(3.3, 3.9, 3.867123287671233)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:58.407425,"(2.9, 3.4, 3.385)","(5.0, 9.0, 8.98235294117647)","(31.0, 120.0, 119.0909090909091)","(2.6, 3.25, 3.2958333333333334)","(3.3, 3.9, 3.8157894736842106)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:20:59.522155,"(2.9, 3.4, 3.3645833333333335)","(5.0, 9.0, 8.971428571428572)","(31.0, 120.0, 119.0909090909091)","(2.6, 3.35, 3.283)","(3.3, 3.85, 3.8)","(31.0, 75.0, 71.07142857142857)"
14-12-2022 14:21:00.664833,"(2.9, 3.4, 3.3586206896551727)","(5.0, 9.0, 8.981818181818182)","(41.0, 120.0, 119.0909090909091)","(2.6, 3.3, 3.25)","(3.2, 3.85, 3.7896551724137932)","(31.0, 75.0, 70.92592592592592)"
14-12-2022 14:21:01.795019,"(2.8, 3.4, 3.38125)","(5.0, 9.2, 9.0)","(41.0, 120.0, 119.0)","(2.6, 3.3, 3.2579710144927536)","(3.2, 3.85, 3.813888888888889)","(31.0, 75.0, 71.53846153846153)"
14-12-2022 14:21:02.955309,"(2.8, 3.45, 3.3934782608695655)","(5.0, 9.0, 8.951724137931034)","(41.0, 120.0, 119.0)","(2.6, 3.3, 3.168354430379747)","(3.2, 3.85, 3.8307692307692305)","(31.0, 75.0, 72.5)"
14-12-2022 14:21:04.061626,"(2.8, 3.5, 3.4694444444444446)","(5.0, 9.0, 8.8)","(41.0, 130.0, 119.0)","(2.6, 3.2, 3.158490566037736)","(3.2, 3.9, 3.947222222222222)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:05.130406,"(2.8, 3.5, 3.4205882352941175)","(5.0, 8.8, 8.746666666666668)","(41.0, 130.0, 121.25)","(2.6, 3.2, 3.15)","(3.2, 4.0, 3.9346938775510205)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:06.073737,"(2.8, 3.5, 3.42258064516129)","(5.0, 9.0, 8.68235294117647)","(41.0, 130.0, 121.25)","(2.6, 3.15, 3.1484848484848484)","(3.2, 4.0, 3.92625)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:07.085965,"(2.8, 3.5, 3.42258064516129)","(5.0, 9.0, 8.677777777777777)","(41.0, 130.0, 121.76470588235294)","(2.6, 3.15, 3.1484693877551018)","(3.2, 4.0, 3.9593103448275864)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:08.213153,"(2.8, 3.5, 3.4304347826086956)","(5.0, 9.0, 8.677777777777777)","(41.0, 130.0, 121.76470588235294)","(2.6, 3.15, 3.1484848484848484)","(3.2, 4.0, 3.9593103448275864)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:09.317745,"(2.8, 3.5, 3.4304347826086956)","(5.0, 9.0, 8.677777777777777)","(41.0, 130.0, 123.63636363636364)","(2.6, 3.15, 3.1470588235294117)","(3.2, 4.0, 3.9595890410958905)","(31.0, 75.0, 72.77777777777777)"
14-12-2022 14:21:10.397617,"(2.8, 3.5, 3.4157894736842103)","(5.0, 9.0, 8.677777777777777)","(41.0, 130.0, 123.63636363636364)","(2.6, 3.15, 3.1470588235294117)","(3.2, 4.0, 3.9595890410958905)","(31.0, 75.0, 72.77777777777777)"
