,Aston Simpkin,Zac The Black,Master Mars,Minnesota Nights,Cockney Sparrow,Frankies Vision,Dixie Zambora,Spot On Ginger
09-01-2023 12:06:07.739390,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 10.625)","(15.0, 36.0, 31.8)","(3.8, 6.2, 5.45)","(81.0, 570.0, 515.0)","(2.6, 3.6, 2.652857142857143)","(4.4, 8.6, 6.337931034482758)"
09-01-2023 12:06:08.883515,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.2, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.6, 2.6492857142857145)","(4.4, 8.6, 6.337931034482758)"
09-01-2023 12:06:09.954593,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.337931034482758)"
09-01-2023 12:06:11.041019,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.138461538461538)"
09-01-2023 12:06:12.157612,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.138461538461538)"
09-01-2023 12:06:13.384206,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.138461538461538)"
09-01-2023 12:06:14.522467,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.138461538461538)"
09-01-2023 12:06:15.643636,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.138461538461538)"
09-01-2023 12:06:16.767012,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:17.900619,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:19.003893,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:20.110655,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 15.0)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:21.215723,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:22.326312,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:06:23.455149,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:24.507306,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:25.571700,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:26.560371,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:27.510529,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:28.510410,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:29.610032,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:30.651082,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:31.770056,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:32.927363,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:34.082599,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:35.183488,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:36.306955,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:37.448607,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:38.580361,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:39.734050,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:40.827083,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:41.917146,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:43.027613,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:44.081876,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:45.034499,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:46.079721,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:47.152857,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:48.232085,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:49.318177,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 14.6375)","(15.0, 36.0, 31.8)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 515.0)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:50.459390,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 18.5, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:51.540214,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:52.747906,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:53.845861,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:54.886314,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:55.909145,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:56.964111,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:58.110450,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:06:59.241099,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:00.419942,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:01.602061,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 570.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:02.727503,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:03.766124,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:04.828475,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:05.816706,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:06.812516,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:07.947553,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:08.979950,"(8.5, 10.5, 9.25)","(8.0, 15.0, 10.333333333333334)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.6492857142857145)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:09.927593,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 5.233333333333333)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:10.956555,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 33.3125)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:12.145266,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:13.250171,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:14.349571,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:15.474558,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:16.588714,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:17.725398,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:18.861920,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:19.963070,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:21.137439,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:22.505230,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:23.777334,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 487.5)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:25.034196,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 12.7)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 570.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:26.178955,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:27.376800,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.147368421052631)"
09-01-2023 12:07:28.611093,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.147368421052631)"
09-01-2023 12:07:29.807783,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:30.911692,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.147368421052631)"
09-01-2023 12:07:32.029773,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.015384615384615)"
09-01-2023 12:07:33.191782,"(8.5, 10.5, 9.25)","(8.0, 15.0, 12.666666666666668)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 6.17037037037037)"
09-01-2023 12:07:34.330703,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.747826086956522)"
09-01-2023 12:07:35.461215,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:36.580646,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:37.648476,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:38.679847,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
09-01-2023 12:07:39.738244,"(8.5, 10.5, 9.25)","(8.0, 15.0, 13.057142857142857)","(8.5, 19.0, 9.725)","(15.0, 36.0, 31.22222222222222)","(3.8, 6.0, 4.425)","(81.0, 470.0, 404.16666666666663)","(2.6, 3.55, 2.8494444444444444)","(4.4, 8.6, 5.231578947368421)"
