,Goldstar Toby,Gitan,Humbling,Goldstar Carlito,Opawa Conan,Opawa Kyle,Zipping Ontario,Epic Cruze
15-12-2022 16:01:15.399418,"(8.0, 10.5, 9.947368421052632)","(3.4, 4.8, 4.692307692307692)","(20.0, 40.0, 39.42857142857143)","(4.6, 5.3, 5.170175438596491)","(3.2, 3.8, 3.726923076923077)","(8.0, 10.0, 9.76)","(18.0, 29.0, 26.5)","(11.0, 18.0, 17.166666666666668)"
15-12-2022 16:01:16.396205,"(8.0, 10.5, 9.947368421052632)","(3.4, 4.8, 4.692307692307692)","(20.0, 40.0, 39.42857142857143)","(4.6, 5.3, 5.157692307692307)","(3.2, 3.8, 3.701724137931034)","(8.0, 10.0, 9.808)","(18.0, 29.0, 26.5)","(11.0, 18.0, 17.375)"
15-12-2022 16:01:17.403982,"(8.0, 10.5, 9.9)","(3.4, 4.8, 4.672727272727273)","(20.0, 40.0, 39.42857142857143)","(4.6, 5.3, 5.156521739130435)","(3.2, 3.8, 3.70625)","(8.0, 10.0, 9.645454545454546)","(18.0, 29.0, 26.5)","(11.0, 18.0, 17.09090909090909)"
15-12-2022 16:01:18.362574,"(8.0, 11.0, 9.953846153846154)","(3.4, 4.8, 4.752941176470588)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.129166666666666)","(3.2, 3.8, 3.743103448275862)","(8.0, 10.0, 9.68421052631579)","(18.0, 29.0, 27.529411764705884)","(11.0, 18.0, 17.285714285714285)"
15-12-2022 16:01:19.398613,"(8.0, 11.0, 10.011764705882353)","(3.4, 4.8, 4.704)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.129166666666666)","(3.2, 3.8, 3.734375)","(8.0, 10.0, 9.645454545454546)","(18.0, 23.0, 27.0)","(11.0, 18.0, 17.045454545454547)"
15-12-2022 16:01:20.417540,"(8.0, 11.0, 9.713513513513513)","(3.4, 4.8, 4.752941176470588)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.129166666666666)","(3.2, 3.8, 3.734375)","(8.0, 10.0, 9.645454545454546)","(18.0, 28.0, 27.0)","(11.0, 18.0, 17.045454545454547)"
15-12-2022 16:01:21.390160,"(8.0, 10.0, 9.66)","(3.4, 4.8, 4.718181818181818)","(20.0, 40.0, 39.42857142857143)","(4.6, 5.3, 5.1269230769230765)","(3.2, 3.8, 3.734375)","(8.0, 10.0, 9.645454545454546)","(18.0, 28.0, 27.0)","(11.0, 18.0, 17.045454545454547)"
15-12-2022 16:01:22.412066,"(8.0, 10.0, 9.66)","(3.4, 4.8, 4.752941176470588)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.131818181818182)","(3.2, 3.8, 3.7727272727272725)","(8.0, 10.0, 9.790000000000001)","(18.0, 28.0, 25.0)","(11.0, 18.0, 17.34375)"
15-12-2022 16:01:23.382833,"(8.0, 10.0, 9.9)","(3.4, 4.6, 4.519512195121951)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.131818181818182)","(3.2, 3.8, 3.776923076923077)","(8.0, 10.0, 9.790000000000001)","(18.0, 28.0, 25.0)","(11.0, 18.0, 16.6875)"
15-12-2022 16:01:24.355888,"(8.0, 10.5, 9.975000000000001)","(3.4, 4.6, 4.517391304347826)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.131818181818182)","(3.2, 3.8, 3.776923076923077)","(8.0, 10.0, 9.790000000000001)","(18.0, 28.0, 24.666666666666668)","(11.0, 18.0, 17.125)"
15-12-2022 16:01:25.431535,"(8.0, 10.5, 9.959999999999999)","(3.4, 4.6, 4.517391304347826)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.131818181818182)","(3.2, 3.8, 3.776923076923077)","(8.0, 10.0, 9.790000000000001)","(18.0, 28.0, 24.25)","(11.0, 18.5, 17.15)"
15-12-2022 16:01:26.408443,"(8.0, 10.5, 9.959999999999999)","(3.4, 4.6, 4.517391304347826)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.131818181818182)","(3.2, 3.8, 3.776923076923077)","(8.0, 10.0, 9.790000000000001)","(18.0, 28.0, 24.4)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:27.421223,"(8.0, 10.5, 10.05)","(3.4, 4.5, 4.41340206185567)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.776923076923077)","(8.0, 10.0, 9.85)","(18.0, 28.0, 25.352941176470587)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:28.419330,"(8.0, 11.0, 9.892307692307693)","(3.4, 4.5, 4.385365853658536)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.769230769230769)","(8.0, 10.0, 9.85)","(18.0, 28.0, 25.352941176470587)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:29.531850,"(8.0, 11.0, 10.124324324324325)","(3.4, 4.5, 4.363768115942029)","(20.0, 40.0, 39.6)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.782608695652174)","(8.0, 10.0, 9.85)","(18.0, 28.0, 25.23076923076923)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:30.481876,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.363768115942029)","(20.0, 50.0, 44.0)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.782608695652174)","(8.0, 10.0, 9.85)","(18.0, 28.0, 24.666666666666668)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:31.498578,"(8.0, 10.5, 10.423076923076923)","(3.4, 4.5, 4.363768115942029)","(20.0, 50.0, 41.0)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.782608695652174)","(8.0, 10.0, 9.85)","(18.0, 25.0, 24.714285714285715)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:32.464477,"(8.0, 10.5, 10.423076923076923)","(3.4, 4.5, 4.363768115942029)","(20.0, 50.0, 41.0)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.786363636363636)","(8.0, 10.0, 9.85)","(18.0, 24.0, 23.923076923076923)","(11.0, 18.5, 17.107142857142858)"
15-12-2022 16:01:33.506917,"(8.0, 10.5, 10.423076923076923)","(3.4, 4.5, 4.363768115942029)","(20.0, 50.0, 39.76470588235294)","(4.6, 5.3, 5.145833333333333)","(3.2, 3.8, 3.797222222222222)","(8.0, 10.0, 9.7375)","(18.0, 24.0, 23.916666666666668)","(11.0, 18.5, 17.714285714285715)"
15-12-2022 16:01:34.477532,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.359459459459459)","(20.0, 48.0, 39.76470588235294)","(4.6, 5.4, 5.1825)","(3.2, 3.9, 3.8059322033898306)","(8.0, 10.0, 9.607692307692307)","(18.0, 24.0, 23.916666666666668)","(11.0, 19.0, 17.714285714285715)"
15-12-2022 16:01:35.503683,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.310909090909091)","(20.0, 48.0, 39.76470588235294)","(4.6, 5.4, 5.180487804878049)","(3.2, 3.9, 3.8217391304347825)","(8.0, 10.0, 9.607692307692307)","(18.0, 24.0, 23.916666666666668)","(11.0, 19.0, 17.714285714285715)"
15-12-2022 16:01:36.482869,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.310909090909091)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.1891891891891895)","(3.2, 3.9, 3.8217391304347825)","(8.0, 10.0, 9.607692307692307)","(18.0, 24.0, 23.916666666666668)","(11.0, 19.0, 17.714285714285715)"
15-12-2022 16:01:37.523576,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.310909090909091)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.232)","(3.2, 3.95, 3.891935483870968)","(8.0, 10.0, 9.592857142857143)","(18.0, 24.0, 23.916666666666668)","(11.0, 19.0, 17.714285714285715)"
15-12-2022 16:01:38.563361,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.309375)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.232)","(3.2, 3.95, 3.938)","(8.0, 10.0, 9.525)","(18.0, 24.0, 23.916666666666668)","(11.0, 19.0, 17.833333333333332)"
15-12-2022 16:01:39.648159,"(8.0, 10.5, 10.4)","(3.4, 4.5, 4.309375)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.232)","(3.2, 3.95, 3.938)","(8.0, 10.0, 9.525)","(18.0, 24.0, 23.5)","(11.0, 19.0, 17.833333333333332)"
15-12-2022 16:01:40.610679,"(8.0, 10.5, 10.4)","(3.4, 4.4, 4.275)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.2178571428571425)","(3.2, 4.1, 3.9670212765957444)","(8.0, 10.0, 9.525)","(18.0, 24.0, 23.5)","(11.0, 19.0, 17.833333333333332)"
15-12-2022 16:01:41.580368,"(8.0, 10.5, 10.444444444444445)","(3.4, 4.4, 4.261111111111111)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.232)","(3.2, 4.1, 3.9428571428571426)","(8.0, 10.0, 9.525)","(18.0, 24.0, 23.5)","(11.0, 19.0, 17.923076923076923)"
15-12-2022 16:01:42.548649,"(8.0, 10.5, 10.444444444444445)","(3.4, 4.4, 4.261111111111111)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.232)","(3.2, 4.1, 3.9857142857142853)","(8.0, 10.0, 9.525)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.142857142857142)"
15-12-2022 16:01:43.579480,"(8.0, 11.0, 10.484848484848484)","(3.4, 4.4, 4.257142857142857)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.260869565217392)","(3.2, 4.1, 4.033333333333333)","(8.0, 10.0, 9.754545454545454)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.357142857142858)"
15-12-2022 16:01:44.587358,"(8.0, 11.0, 10.432432432432432)","(3.4, 4.4, 4.257142857142857)","(20.0, 46.0, 42.8)","(4.6, 5.4, 5.15625)","(3.2, 4.1, 3.9863636363636363)","(8.0, 10.0, 9.754545454545454)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.653846153846153)"
15-12-2022 16:01:45.610185,"(8.0, 11.0, 10.574193548387097)","(3.4, 4.4, 4.257142857142857)","(20.0, 46.0, 42.8)","(4.6, 5.3, 5.146153846153846)","(3.2, 4.1, 4.0458823529411765)","(8.0, 10.0, 9.754545454545454)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.653846153846153)"
15-12-2022 16:01:46.606647,"(8.0, 11.0, 10.352941176470589)","(3.4, 4.4, 4.251612903225807)","(20.0, 46.0, 42.8)","(4.6, 5.3, 5.119354838709677)","(3.2, 4.1, 4.0458823529411765)","(8.0, 10.0, 9.754545454545454)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.653846153846153)"
15-12-2022 16:01:47.669812,"(8.0, 11.0, 10.852941176470589)","(3.4, 4.4, 4.3059701492537314)","(20.0, 46.0, 42.8)","(4.6, 5.2, 5.096)","(3.2, 4.1, 4.053086419753086)","(8.0, 10.0, 9.600000000000001)","(18.0, 24.0, 24.454545454545453)","(11.0, 19.0, 18.238095238095237)"
15-12-2022 16:01:48.650503,"(8.0, 11.0, 10.8125)","(3.4, 4.3, 4.229629629629629)","(20.0, 46.0, 42.8)","(4.6, 5.1, 5.033333333333333)","(3.2, 4.2, 4.08)","(8.0, 9.8, 9.6)","(18.0, 27.0, 24.666666666666668)","(11.0, 19.0, 18.238095238095237)"
15-12-2022 16:01:49.670679,"(8.0, 11.0, 10.8125)","(3.4, 4.3, 4.205)","(20.0, 46.0, 42.8)","(4.6, 5.1, 4.992307692307692)","(3.2, 4.2, 4.097727272727273)","(8.0, 9.8, 9.628571428571428)","(18.0, 27.0, 23.818181818181817)","(11.0, 19.0, 17.866666666666667)"
15-12-2022 16:01:50.648060,"(8.0, 11.5, 10.87037037037037)","(3.4, 4.2, 4.178947368421053)","(20.0, 46.0, 42.8)","(4.6, 5.1, 4.984848484848485)","(3.2, 4.2, 4.11)","(8.0, 9.8, 9.628571428571428)","(18.0, 27.0, 23.818181818181817)","(11.0, 19.0, 17.866666666666667)"
15-12-2022 16:01:51.616114,"(8.0, 11.5, 10.87037037037037)","(3.4, 4.2, 4.176470588235294)","(20.0, 46.0, 42.8)","(4.6, 5.1, 4.984848484848485)","(3.2, 4.2, 4.12741935483871)","(8.0, 9.8, 9.628571428571428)","(18.0, 27.0, 24.666666666666668)","(11.0, 19.0, 17.962962962962962)"
15-12-2022 16:01:52.570094,"(8.0, 12.0, 11.722222222222221)","(3.4, 4.3, 4.166666666666666)","(20.0, 50.0, 47.0)","(4.6, 5.1, 4.984848484848485)","(3.2, 4.2, 4.0875)","(8.0, 10.0, 9.507692307692308)","(18.0, 27.0, 24.666666666666668)","(11.0, 19.0, 17.764705882352942)"
15-12-2022 16:01:53.563579,"(8.0, 12.0, 11.76923076923077)","(3.4, 4.3, 4.116)","(20.0, 50.0, 47.0)","(4.6, 5.1, 4.92972972972973)","(3.2, 4.2, 4.147826086956522)","(8.0, 10.5, 10.238095238095237)","(18.0, 27.0, 24.666666666666668)","(11.0, 18.5, 17.928571428571427)"
15-12-2022 16:01:54.567488,"(8.0, 12.0, 11.76923076923077)","(3.4, 4.3, 4.116)","(20.0, 50.0, 47.0)","(4.6, 5.1, 4.9282051282051285)","(3.2, 4.2, 4.147826086956522)","(8.0, 10.5, 10.206666666666667)","(18.0, 27.0, 25.47826086956522)","(11.0, 18.5, 17.928571428571427)"
15-12-2022 16:01:55.566209,"(8.0, 12.0, 11.75)","(3.4, 4.2, 4.118181818181818)","(20.0, 55.0, 52.375)","(4.6, 5.1, 4.928947368421053)","(3.2, 4.2, 4.143661971830986)","(8.0, 10.5, 10.180645161290322)","(18.0, 27.0, 25.47826086956522)","(11.0, 18.5, 16.92105263157895)"
15-12-2022 16:01:56.651169,"(8.0, 12.5, 12.216216216216216)","(3.4, 4.2, 4.113333333333333)","(20.0, 55.0, 52.666666666666664)","(4.6, 5.0, 4.95609756097561)","(3.2, 4.3, 4.218571428571429)","(8.0, 10.5, 10.158620689655173)","(18.0, 27.0, 25.25)","(11.0, 18.5, 16.92105263157895)"
15-12-2022 16:01:57.661769,"(8.0, 13.0, 12.666666666666666)","(3.4, 4.2, 4.113333333333333)","(20.0, 55.0, 54.57142857142857)","(4.6, 5.0, 4.96)","(3.2, 4.3, 4.1936708860759495)","(8.0, 10.5, 10.158620689655173)","(18.0, 27.0, 24.857142857142858)","(11.0, 18.5, 16.92105263157895)"
15-12-2022 16:01:58.631785,"(8.0, 13.5, 12.75)","(3.4, 4.2, 4.111111111111111)","(20.0, 55.0, 54.57142857142857)","(4.6, 5.0, 4.863829787234042)","(3.2, 4.3, 4.116)","(8.0, 10.0, 9.95)","(18.0, 27.0, 22.5)","(11.0, 18.5, 16.92105263157895)"
15-12-2022 16:01:59.687174,"(8.0, 13.5, 12.535714285714286)","(3.4, 4.2, 4.111111111111111)","(20.0, 60.0, 58.72727272727273)","(4.6, 5.0, 4.8652173913043475)","(3.2, 4.3, 4.146153846153846)","(8.0, 10.0, 9.95)","(18.0, 27.0, 21.833333333333332)","(11.0, 18.5, 16.928571428571427)"
15-12-2022 16:02:00.645009,"(8.0, 13.5, 12.535714285714286)","(3.4, 4.2, 4.085416666666667)","(20.0, 55.0, 53.82608695652174)","(4.6, 4.9, 4.786206896551724)","(3.2, 4.3, 4.118181818181818)","(8.0, 10.0, 9.95)","(18.0, 26.0, 21.833333333333332)","(11.0, 18.0, 16.846153846153847)"
15-12-2022 16:02:01.613517,"(8.0, 13.5, 12.535714285714286)","(3.4, 4.2, 4.057142857142857)","(20.0, 55.0, 53.82608695652174)","(4.6, 4.9, 4.774193548387097)","(3.2, 4.3, 4.195)","(8.0, 10.5, 9.827777777777778)","(18.0, 26.0, 22.818181818181817)","(11.0, 18.0, 16.846153846153847)"
15-12-2022 16:02:02.564454,"(8.0, 13.5, 12.535714285714286)","(3.4, 4.2, 4.066666666666666)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.788571428571428)","(3.2, 4.3, 4.208928571428571)","(8.0, 10.5, 9.75)","(18.0, 26.0, 23.454545454545453)","(11.0, 18.0, 16.846153846153847)"
15-12-2022 16:02:03.645982,"(8.0, 13.5, 13.4)","(3.4, 4.2, 4.035294117647059)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.678947368421053)","(3.2, 4.3, 4.142857142857143)","(8.0, 10.0, 9.61)","(18.0, 25.0, 23.5)","(11.0, 18.0, 16.846153846153847)"
15-12-2022 16:02:04.637876,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.065789473684211)","(20.0, 55.0, 53.82608695652174)","(4.6, 4.9, 4.652941176470588)","(3.2, 4.2, 4.142857142857143)","(8.0, 10.0, 9.61)","(18.0, 25.0, 24.166666666666668)","(11.0, 18.0, 17.166666666666668)"
15-12-2022 16:02:05.660459,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.064864864864864)","(20.0, 55.0, 53.82608695652174)","(4.6, 4.9, 4.666666666666666)","(3.2, 4.2, 3.9706422018348624)","(8.0, 9.6, 9.552)","(18.0, 25.0, 24.23076923076923)","(11.0, 18.0, 17.67391304347826)"
15-12-2022 16:02:06.727310,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.048979591836734)","(20.0, 55.0, 53.82608695652174)","(4.6, 4.9, 4.71)","(3.2, 4.0, 3.918691588785047)","(8.0, 10.0, 9.476923076923077)","(18.0, 25.0, 25.4)","(11.0, 18.0, 17.875)"
15-12-2022 16:02:07.757605,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 3.985869565217391)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.7631578947368425)","(3.2, 4.0, 3.918691588785047)","(8.0, 10.0, 9.476923076923077)","(18.0, 26.0, 25.4)","(11.0, 18.0, 17.875)"
15-12-2022 16:02:08.717363,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.005)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.8130434782608695)","(3.2, 4.0, 3.9178571428571427)","(8.0, 10.0, 9.613793103448275)","(18.0, 26.0, 25.779411764705884)","(11.0, 18.0, 17.8125)"
15-12-2022 16:02:09.762933,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.005)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.8130434782608695)","(3.2, 4.0, 3.9245901639344263)","(8.0, 10.0, 9.613793103448275)","(18.0, 26.0, 25.779411764705884)","(11.0, 18.0, 17.8125)"
15-12-2022 16:02:10.711948,"(8.0, 13.5, 13.416666666666666)","(3.4, 4.1, 4.005)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.8130434782608695)","(3.2, 4.0, 3.9178571428571427)","(8.0, 10.0, 9.613793103448275)","(18.0, 26.0, 25.779411764705884)","(11.0, 18.0, 17.8125)"
15-12-2022 16:02:11.720074,"(8.0, 13.5, 13.45)","(3.4, 4.2, 4.118987341772152)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.8130434782608695)","(3.2, 4.0, 3.9375)","(8.0, 10.0, 9.58)","(18.0, 25.0, 24.9672131147541)","(11.0, 18.0, 17.8125)"
15-12-2022 16:02:12.667626,"(8.0, 13.5, 13.45)","(3.4, 4.2, 4.118987341772152)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.8130434782608695)","(3.2, 4.0, 3.9375)","(8.0, 10.0, 9.58)","(18.0, 25.0, 24.9672131147541)","(11.0, 18.0, 17.8125)"
15-12-2022 16:02:13.674414,"(8.0, 13.5, 13.45)","(3.4, 4.2, 4.111904761904762)","(20.0, 55.0, 54.18181818181818)","(4.6, 4.9, 4.748275862068966)","(3.2, 4.0, 3.9485714285714284)","(8.0, 10.0, 9.676923076923076)","(18.0, 25.0, 24.615384615384617)","(11.0, 18.0, 17.55)"
15-12-2022 16:02:14.671185,"(8.0, 13.5, 13.470588235294118)","(3.4, 4.2, 4.042105263157895)","(20.0, 55.0, 54.33333333333333)","(4.6, 4.8, 4.7555555555555555)","(3.2, 4.0, 3.9795454545454545)","(8.0, 10.0, 9.76)","(18.0, 29.0, 28.5)","(11.0, 18.0, 17.85)"
15-12-2022 16:02:15.651885,"(8.0, 13.5, 13.476190476190476)","(3.4, 4.2, 4.161658031088083)","(20.0, 55.0, 54.33333333333333)","(4.6, 4.8, 4.669230769230769)","(3.2, 4.0, 3.9419354838709677)","(8.0, 10.5, 10.480392156862745)","(18.0, 30.0, 28.0)","(11.0, 18.0, 17.583333333333332)"
15-12-2022 16:02:16.656397,"(8.0, 13.5, 13.476190476190476)","(3.4, 4.2, 4.161658031088083)","(20.0, 55.0, 54.65384615384615)","(4.6, 4.8, 4.669230769230769)","(3.2, 4.0, 3.9419354838709677)","(8.0, 11.0, 10.91588785046729)","(18.0, 30.0, 28.666666666666668)","(11.0, 18.0, 17.647058823529413)"
15-12-2022 16:02:17.640446,"(8.0, 13.5, 13.476190476190476)","(3.4, 4.2, 4.161052631578947)","(20.0, 65.0, 64.26923076923077)","(4.6, 4.8, 4.775)","(3.2, 4.0, 3.9423076923076925)","(8.0, 11.0, 10.898148148148149)","(18.0, 30.0, 29.53846153846154)","(11.0, 18.0, 17.647058823529413)"
15-12-2022 16:02:18.590495,"(8.0, 13.5, 13.476190476190476)","(3.4, 4.1, 4.097972972972973)","(20.0, 65.0, 64.26923076923077)","(4.6, 5.2, 5.047457627118645)","(3.2, 4.0, 3.9454545454545453)","(8.0, 11.0, 10.828125)","(18.0, 34.0, 30.666666666666668)","(11.0, 18.0, 17.647058823529413)"
15-12-2022 16:02:19.625536,"(8.0, 13.5, 13.470588235294118)","(3.4, 4.1, 4.0935483870967735)","(20.0, 65.0, 64.26923076923077)","(4.6, 5.2, 4.944)","(3.2, 4.0, 3.9047619047619047)","(8.0, 11.0, 10.840909090909092)","(18.0, 34.0, 28.52173913043478)","(11.0, 18.0, 17.25)"
15-12-2022 16:02:20.625380,"(8.0, 13.5, 13.470588235294118)","(3.4, 4.2, 4.1657142857142855)","(20.0, 65.0, 64.26923076923077)","(4.6, 5.2, 5.0)","(3.2, 4.0, 3.9047619047619047)","(8.0, 11.0, 10.253333333333334)","(18.0, 34.0, 28.52173913043478)","(11.0, 18.0, 17.25)"
15-12-2022 16:02:21.611483,"(8.0, 13.5, 13.470588235294118)","(3.4, 4.2, 4.1657142857142855)","(20.0, 65.0, 64.26923076923077)","(4.6, 5.2, 5.076712328767123)","(3.2, 4.1, 3.9185185185185185)","(8.0, 11.0, 9.682352941176472)","(18.0, 34.0, 28.52173913043478)","(11.0, 18.0, 17.25)"
15-12-2022 16:02:22.552017,"(8.0, 16.5, 14.0625)","(3.4, 4.2, 4.1657142857142855)","(20.0, 55.0, 51.111111111111114)","(4.6, 5.2, 5.057142857142857)","(3.2, 4.1, 3.7956521739130435)","(8.0, 10.0, 9.6)","(18.0, 36.0, 31.285714285714285)","(11.0, 18.0, 17.916666666666668)"
15-12-2022 16:02:23.598214,"(8.0, 16.0, 14.222222222222221)","(3.4, 4.1, 4.0895061728395055)","(20.0, 55.0, 51.5)","(4.6, 5.1, 5.006172839506172)","(3.2, 4.0, 3.838709677419355)","(8.0, 10.0, 9.44)","(18.0, 36.0, 31.555555555555557)","(11.0, 18.0, 17.84090909090909)"
15-12-2022 16:02:24.564889,"(8.0, 16.0, 14.24390243902439)","(3.4, 4.1, 4.0895061728395055)","(20.0, 55.0, 51.5)","(4.6, 5.1, 4.949999999999999)","(3.2, 3.95, 3.8600000000000003)","(8.0, 9.8, 9.389473684210525)","(18.0, 36.0, 30.285714285714285)","(11.0, 18.0, 17.84090909090909)"
15-12-2022 16:02:25.557785,"(8.0, 16.0, 14.24390243902439)","(3.4, 4.1, 4.07258064516129)","(20.0, 55.0, 51.5)","(4.6, 5.1, 4.949999999999999)","(3.2, 3.95, 3.841666666666667)","(8.0, 9.8, 9.389473684210525)","(18.0, 36.0, 30.285714285714285)","(11.0, 18.0, 17.84090909090909)"
15-12-2022 16:02:26.645264,"(8.0, 16.0, 14.434782608695652)","(3.4, 4.1, 4.07258064516129)","(20.0, 55.0, 51.38709677419355)","(4.6, 5.1, 4.949999999999999)","(3.2, 3.95, 3.8200000000000003)","(8.0, 9.8, 9.344)","(18.0, 36.0, 30.285714285714285)","(11.0, 18.0, 17.84090909090909)"
15-12-2022 16:02:27.662460,"(8.0, 15.5, 14.652173913043478)","(3.4, 4.1, 4.07258064516129)","(20.0, 55.0, 51.38709677419355)","(4.6, 5.1, 4.905555555555555)","(3.2, 3.95, 3.841666666666667)","(8.0, 9.8, 9.344)","(18.0, 36.0, 30.285714285714285)","(11.0, 18.0, 17.84090909090909)"
15-12-2022 16:02:28.660267,"(8.0, 15.5, 14.803571428571429)","(3.4, 4.2, 4.137931034482759)","(20.0, 55.0, 51.38709677419355)","(4.6, 5.1, 4.905555555555555)","(3.2, 3.9, 3.867857142857143)","(8.0, 9.8, 9.23225806451613)","(18.0, 36.0, 30.285714285714285)","(11.0, 18.0, 17.74)"
15-12-2022 16:02:29.731329,"(8.0, 15.5, 15.0)","(3.4, 4.2, 4.140740740740741)","(20.0, 55.0, 51.38709677419355)","(4.6, 5.1, 4.861363636363636)","(3.2, 3.9, 3.792)","(8.0, 9.8, 9.23225806451613)","(18.0, 36.0, 29.636363636363637)","(11.0, 18.0, 17.74)"
15-12-2022 16:02:30.746178,"(8.0, 15.5, 15.0)","(3.4, 4.2, 4.140740740740741)","(20.0, 55.0, 51.38709677419355)","(4.6, 5.1, 4.861363636363636)","(3.2, 3.9, 3.792)","(8.0, 9.2, 9.063157894736841)","(18.0, 36.0, 32.31578947368421)","(11.0, 18.0, 17.589285714285715)"
15-12-2022 16:02:31.709429,"(8.0, 15.5, 15.414285714285715)","(3.4, 4.2, 4.128888888888889)","(20.0, 55.0, 51.888888888888886)","(4.6, 5.1, 4.861363636363636)","(3.2, 3.9, 3.8391304347826085)","(8.0, 9.2, 9.13953488372093)","(18.0, 36.0, 32.31578947368421)","(11.0, 18.0, 17.589285714285715)"
15-12-2022 16:02:32.769252,"(8.0, 15.5, 15.423076923076923)","(3.4, 4.2, 4.116883116883117)","(20.0, 55.0, 51.888888888888886)","(4.6, 5.1, 4.926666666666667)","(3.2, 3.9, 3.8560975609756096)","(8.0, 9.2, 9.13953488372093)","(18.0, 36.0, 32.5)","(11.0, 18.0, 17.55)"
15-12-2022 16:02:33.721992,"(8.0, 15.5, 15.423076923076923)","(3.4, 4.2, 4.12)","(20.0, 55.0, 51.888888888888886)","(4.6, 5.1, 5.003571428571428)","(3.2, 3.9, 3.807692307692308)","(8.0, 9.2, 9.13953488372093)","(18.0, 36.0, 33.26086956521739)","(11.0, 18.0, 17.55)"
15-12-2022 16:02:34.675016,"(8.0, 15.5, 15.423076923076923)","(3.4, 4.2, 4.116883116883117)","(20.0, 55.0, 51.888888888888886)","(4.6, 5.1, 4.896428571428571)","(3.2, 3.95, 3.8441176470588236)","(8.0, 9.2, 9.13953488372093)","(18.0, 36.0, 33.26086956521739)","(11.0, 18.0, 17.55)"
15-12-2022 16:02:35.637604,"(8.0, 15.5, 15.423076923076923)","(3.4, 4.2, 4.116883116883117)","(20.0, 55.0, 51.888888888888886)","(4.6, 5.1, 4.864285714285714)","(3.2, 3.95, 3.8)","(8.0, 9.2, 9.138095238095238)","(18.0, 36.0, 33.26086956521739)","(11.0, 18.0, 17.55)"
