,Delightful Mia,Jilliby Willow,Ajay Breezy Rose,Story To Tell,Gossip Girl Nz,Lady Lani,Ruby Wingate,Celestialfragrance,Sassyola,Orbie
07-01-2023 17:30:36.142401,"(31.0, 50.0, 43.142857142857146)","(3.0, 3.7, 3.66)","(51.0, 60.0, 53.333333333333336)","(5.0, 6.2, 5.923076923076923)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.545454545454547)","(4.4, 4.9, 4.808333333333334)","(7.0, 10.0, 9.945454545454545)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:37.397817,"(31.0, 50.0, 44.857142857142854)","(3.0, 3.9, 3.8)","(51.0, 60.0, 57.142857142857146)","(5.0, 6.2, 5.96969696969697)","(7.0, 99999, 99990)","(61.0, 120.0, 118.88888888888889)","(17.0, 26.0, 24.125)","(4.4, 5.0, 4.9175)","(7.0, 11.0, 10.325925925925926)","(13.0, 16.5, 16.25)"
07-01-2023 17:30:38.635554,"(31.0, 50.0, 44.857142857142854)","(3.0, 3.9, 3.8797297297297297)","(51.0, 60.0, 55.88235294117647)","(5.0, 6.0, 5.875)","(7.0, 99999, 99990)","(61.0, 120.0, 118.88888888888889)","(17.0, 26.0, 24.125)","(4.4, 5.0, 4.9375)","(7.0, 11.0, 10.325925925925926)","(13.0, 16.5, 16.25)"
07-01-2023 17:30:39.925373,"(31.0, 50.0, 44.857142857142854)","(3.0, 3.9, 3.8797297297297297)","(51.0, 60.0, 57.142857142857146)","(5.0, 6.0, 5.68)","(7.0, 99999, 99990)","(61.0, 120.0, 118.88888888888889)","(17.0, 26.0, 24.125)","(4.4, 5.0, 4.976404494382022)","(7.0, 11.0, 9.96)","(13.0, 16.5, 15.863636363636363)"
07-01-2023 17:30:41.175480,"(31.0, 50.0, 44.857142857142854)","(3.0, 3.9, 3.8797297297297297)","(51.0, 60.0, 57.142857142857146)","(5.0, 6.0, 5.644444444444445)","(7.0, 99999, 99990)","(61.0, 120.0, 118.88888888888889)","(17.0, 26.0, 24.125)","(4.4, 5.0, 4.948)","(7.0, 11.0, 10.183333333333334)","(13.0, 16.5, 15.75)"
07-01-2023 17:30:42.420371,"(31.0, 50.0, 45.2)","(3.0, 3.9, 3.7864864864864867)","(51.0, 60.0, 57.142857142857146)","(5.0, 5.8, 5.644444444444445)","(7.0, 99999, 99990)","(61.0, 120.0, 118.88888888888889)","(17.0, 26.0, 23.692307692307693)","(4.4, 5.0, 4.948)","(7.0, 11.0, 10.274074074074074)","(13.0, 16.5, 15.75)"
07-01-2023 17:30:43.696585,"(31.0, 50.0, 45.2)","(3.0, 3.9, 3.7864864864864867)","(51.0, 60.0, 57.142857142857146)","(5.0, 5.8, 5.678260869565217)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 23.692307692307693)","(4.4, 5.0, 4.948)","(7.0, 11.0, 10.183333333333334)","(13.0, 16.5, 15.75)"
07-01-2023 17:30:44.986183,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.81)","(51.0, 60.0, 57.89473684210526)","(5.0, 5.7, 5.666666666666667)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 23.6)","(4.4, 5.0, 4.948)","(7.0, 11.0, 10.183333333333334)","(13.0, 16.5, 15.75)"
07-01-2023 17:30:46.257216,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.81)","(51.0, 60.0, 57.89473684210526)","(5.0, 5.7, 5.640000000000001)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 23.6)","(4.4, 5.0, 4.966666666666667)","(7.0, 11.0, 10.36774193548387)","(13.0, 16.5, 15.75)"
07-01-2023 17:30:47.508281,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.81)","(51.0, 60.0, 57.89473684210526)","(5.0, 5.7, 5.640000000000001)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 23.23076923076923)","(4.4, 5.0, 4.946575342465754)","(7.0, 11.0, 10.552)","(13.0, 16.5, 15.621212121212121)"
07-01-2023 17:30:48.721826,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.81)","(51.0, 60.0, 54.411764705882355)","(5.0, 5.7, 5.640000000000001)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 22.307692307692307)","(4.4, 5.0, 5.08125)","(7.0, 11.0, 10.040000000000001)","(13.0, 16.5, 15.46875)"
07-01-2023 17:30:49.969905,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.81)","(51.0, 55.0, 54.411764705882355)","(5.0, 5.7, 5.640000000000001)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 26.0, 22.307692307692307)","(4.4, 5.1, 5.084210526315789)","(7.0, 11.0, 10.36)","(13.0, 16.0, 15.055555555555555)"
07-01-2023 17:30:51.174148,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.8166666666666664)","(51.0, 55.0, 54.411764705882355)","(5.0, 5.6, 5.539130434782608)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 25.0, 22.818181818181817)","(4.4, 5.1, 5.084210526315789)","(7.0, 11.0, 10.36)","(13.0, 16.0, 15.055555555555555)"
07-01-2023 17:30:52.389139,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.827118644067797)","(51.0, 55.0, 54.411764705882355)","(5.0, 5.6, 5.5978260869565215)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 24.0, 22.4)","(4.4, 5.3, 5.311764705882353)","(7.0, 11.0, 10.344444444444445)","(13.0, 16.0, 14.98)"
07-01-2023 17:30:53.632411,"(31.0, 50.0, 45.09090909090909)","(3.0, 3.85, 3.8347457627118646)","(51.0, 55.0, 54.411764705882355)","(5.0, 5.6, 5.5978260869565215)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 24.0, 22.4)","(4.4, 5.5, 5.311764705882353)","(7.0, 10.5, 10.344444444444445)","(13.0, 16.0, 14.98)"
07-01-2023 17:30:54.851961,"(31.0, 50.0, 44.8)","(3.0, 3.85, 3.8347457627118646)","(51.0, 55.0, 54.166666666666664)","(5.0, 6.2, 6.185365853658537)","(7.0, 99999, 99990)","(71.0, 120.0, 118.88888888888889)","(17.0, 24.0, 21.0)","(4.4, 5.5, 5.311764705882353)","(7.0, 10.5, 10.208333333333334)","(13.0, 16.0, 15.1)"
07-01-2023 17:30:56.137832,"(31.0, 50.0, 40.714285714285715)","(3.0, 3.85, 3.7512820512820513)","(51.0, 55.0, 54.0625)","(5.0, 6.2, 6.08)","(7.0, 99999, 99990)","(71.0, 120.0, 118.75)","(17.0, 24.0, 21.0)","(4.4, 5.5, 5.311764705882353)","(7.0, 10.5, 10.208333333333334)","(13.0, 16.0, 14.905405405405405)"
07-01-2023 17:30:57.357954,"(31.0, 50.0, 40.8235294117647)","(3.1, 3.8, 3.740740740740741)","(41.0, 55.0, 54.0625)","(5.0, 6.2, 6.08)","(7.0, 99999, 99990)","(71.0, 120.0, 118.75)","(17.0, 24.0, 21.0)","(4.4, 5.5, 5.404)","(7.0, 10.5, 10.266666666666667)","(13.0, 16.0, 14.905405405405405)"
07-01-2023 17:30:58.593933,"(31.0, 50.0, 40.8235294117647)","(3.1, 3.8, 3.740740740740741)","(41.0, 55.0, 54.0625)","(5.0, 6.2, 6.08)","(7.0, 99999, 99990)","(71.0, 120.0, 118.75)","(17.0, 24.0, 21.0)","(4.4, 5.5, 5.404)","(7.0, 10.5, 9.892307692307693)","(13.0, 16.0, 14.75)"
07-01-2023 17:30:59.892305,"(31.0, 50.0, 40.8235294117647)","(3.1, 3.8, 3.740740740740741)","(41.0, 65.0, 58.666666666666664)","(5.0, 6.2, 6.08)","(7.0, 99999, 99990)","(71.0, 120.0, 118.75)","(17.0, 24.0, 20.666666666666668)","(4.4, 5.5, 5.404)","(7.0, 11.0, 9.792857142857143)","(13.0, 16.0, 14.875)"
07-01-2023 17:31:01.158170,"(31.0, 48.0, 42.666666666666664)","(3.1, 3.8, 3.703030303030303)","(41.0, 60.0, 55.714285714285715)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 120.0, 171.25)","(17.0, 23.0, 20.931818181818183)","(4.4, 5.5, 5.354285714285714)","(7.0, 10.5, 10.028571428571428)","(13.0, 16.0, 15.214285714285714)"
07-01-2023 17:31:02.502602,"(31.0, 48.0, 42.666666666666664)","(3.1, 3.8, 3.7108695652173913)","(41.0, 60.0, 58.333333333333336)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 180.0, 171.25)","(17.0, 23.0, 20.666666666666668)","(4.4, 5.5, 5.342105263157895)","(7.0, 10.5, 9.975)","(13.0, 15.5, 14.6)"
07-01-2023 17:31:03.781710,"(31.0, 48.0, 42.666666666666664)","(3.1, 3.75, 3.7333333333333334)","(41.0, 65.0, 57.5)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 180.0, 171.25)","(17.0, 23.0, 20.666666666666668)","(4.4, 5.5, 5.342105263157895)","(7.0, 10.5, 9.975)","(13.0, 15.5, 14.6)"
07-01-2023 17:31:05.125878,"(31.0, 48.0, 43.6)","(3.1, 3.75, 3.7113636363636364)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 180.0, 171.25)","(17.0, 23.0, 21.545454545454547)","(4.4, 5.5, 5.342105263157895)","(7.0, 10.5, 9.933333333333334)","(13.0, 15.5, 14.6)"
07-01-2023 17:31:06.466179,"(31.0, 46.0, 43.6)","(3.1, 3.75, 3.7108695652173913)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 180.0, 174.0)","(16.0, 22.0, 20.625)","(4.4, 5.5, 5.390322580645162)","(7.0, 10.5, 10.086363636363636)","(12.0, 15.5, 13.461538461538462)"
07-01-2023 17:31:07.772537,"(31.0, 46.0, 43.6)","(3.1, 3.75, 3.7108695652173913)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.8)","(4.4, 5.5, 5.39375)","(7.0, 10.5, 10.131578947368421)","(12.0, 15.0, 13.738095238095237)"
07-01-2023 17:31:09.091263,"(31.0, 46.0, 43.6)","(3.1, 3.75, 3.7108695652173913)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.25)","(4.4, 5.5, 5.39375)","(7.0, 10.5, 10.131578947368421)","(12.0, 14.5, 13.738095238095237)"
07-01-2023 17:31:10.398963,"(31.0, 46.0, 43.6)","(3.1, 3.75, 3.7090909090909094)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.25)","(4.4, 5.5, 5.39375)","(7.0, 10.5, 10.131578947368421)","(12.0, 14.5, 13.738095238095237)"
07-01-2023 17:31:11.666899,"(31.0, 46.0, 43.6)","(3.1, 3.75, 3.7090909090909094)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.833333333333332)","(4.4, 5.5, 5.39375)","(7.0, 10.5, 10.115)","(12.0, 14.5, 13.462962962962964)"
07-01-2023 17:31:12.929830,"(31.0, 48.0, 43.42857142857143)","(3.1, 3.75, 3.6987179487179485)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.833333333333332)","(4.4, 5.5, 5.39375)","(7.0, 10.5, 10.115)","(12.0, 14.5, 13.462962962962964)"
07-01-2023 17:31:14.194539,"(31.0, 48.0, 45.09090909090909)","(3.1, 3.7, 3.68)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 19.47222222222222)","(4.4, 5.5, 5.444444444444445)","(7.0, 10.0, 9.46)","(12.0, 14.5, 13.38)"
07-01-2023 17:31:15.529225,"(31.0, 48.0, 47.0)","(3.1, 3.7, 3.6500000000000004)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 6.0)","(7.0, 99999, 99990)","(71.0, 190.0, 174.0)","(16.0, 22.0, 20.02173913043478)","(4.4, 5.5, 5.459090909090909)","(7.0, 10.0, 9.27027027027027)","(12.0, 14.5, 14.0625)"
07-01-2023 17:31:16.855016,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.684615384615385)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.2, 5.985714285714286)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.02173913043478)","(4.6, 5.5, 5.448571428571428)","(7.5, 10.0, 9.555555555555555)","(12.0, 15.0, 14.573770491803279)"
07-01-2023 17:31:18.082576,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.684615384615385)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.0, 5.985714285714286)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.448571428571428)","(7.5, 10.0, 9.555555555555555)","(12.0, 15.0, 14.083333333333334)"
07-01-2023 17:31:19.325728,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.684615384615385)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.0, 5.985714285714286)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.25)","(4.6, 5.5, 5.448571428571428)","(7.5, 10.0, 9.666666666666668)","(12.0, 15.0, 14.25)"
07-01-2023 17:31:20.616546,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.684615384615385)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.0, 5.985714285714286)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.444444444444445)","(7.5, 9.8, 9.685714285714287)","(12.0, 15.0, 14.25)"
07-01-2023 17:31:21.912418,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.653125)","(41.0, 65.0, 56.42857142857143)","(5.0, 6.0, 5.946153846153846)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.444444444444445)","(7.5, 9.8, 9.685714285714287)","(12.0, 15.0, 14.976190476190476)"
07-01-2023 17:31:23.199630,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.653125)","(41.0, 65.0, 55.714285714285715)","(5.0, 6.0, 5.946153846153846)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.444444444444445)","(7.5, 9.8, 9.68)","(12.0, 15.0, 14.977777777777778)"
07-01-2023 17:31:24.409889,"(31.0, 48.0, 46.0)","(3.1, 3.7, 3.653125)","(41.0, 70.0, 61.30434782608695)","(5.0, 6.0, 5.946153846153846)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.444444444444445)","(7.5, 9.8, 9.729411764705883)","(12.0, 15.0, 14.977777777777778)"
07-01-2023 17:31:25.648034,"(31.0, 46.0, 44.5)","(3.1, 3.7, 3.653125)","(41.0, 70.0, 61.30434782608695)","(5.0, 6.0, 6.325)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.51923076923077)","(4.6, 5.5, 5.444444444444445)","(7.5, 9.8, 9.46)","(12.0, 15.0, 14.977777777777778)"
07-01-2023 17:31:26.963516,"(31.0, 46.0, 44.5)","(3.1, 3.7, 3.6425)","(41.0, 70.0, 61.785714285714285)","(5.0, 6.4, 6.036363636363636)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.43)","(7.5, 10.0, 9.546666666666667)","(12.0, 15.0, 14.976744186046512)"
07-01-2023 17:31:28.299572,"(31.0, 46.0, 44.0)","(3.1, 3.7, 3.6425)","(41.0, 70.0, 61.785714285714285)","(5.0, 6.2, 6.016666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.444444444444445)","(7.5, 10.0, 9.546666666666667)","(12.0, 15.0, 14.976744186046512)"
07-01-2023 17:31:29.578552,"(31.0, 46.0, 44.0)","(3.1, 3.7, 3.6616666666666666)","(41.0, 70.0, 64.16666666666667)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.444444444444445)","(7.5, 10.0, 9.433333333333334)","(12.0, 15.0, 14.97872340425532)"
07-01-2023 17:31:30.856439,"(31.0, 46.0, 44.0)","(3.1, 3.7, 3.6616666666666666)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.455555555555556)","(7.5, 10.0, 9.433333333333334)","(12.0, 15.0, 14.97872340425532)"
07-01-2023 17:31:32.097333,"(31.0, 46.0, 44.0)","(3.1, 3.7, 3.626896551724138)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.455555555555556)","(7.5, 10.0, 9.433333333333334)","(12.0, 15.0, 14.97872340425532)"
07-01-2023 17:31:33.362222,"(31.0, 46.0, 44.0)","(3.1, 3.7, 3.626896551724138)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.455555555555556)","(7.5, 10.0, 9.433333333333334)","(12.0, 15.0, 14.979591836734693)"
07-01-2023 17:31:34.649268,"(31.0, 46.0, 44.666666666666664)","(3.1, 3.6, 3.5203125)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 190.0, 174.0)","(15.0, 22.0, 20.6875)","(4.6, 5.5, 5.455)","(7.5, 10.0, 9.556521739130435)","(12.0, 15.0, 14.979591836734693)"
07-01-2023 17:31:35.994469,"(31.0, 46.0, 44.666666666666664)","(3.1, 3.55, 3.4088235294117646)","(41.0, 70.0, 62.06896551724138)","(5.0, 6.2, 6.11)","(7.5, 99999, 99990)","(81.0, 180.0, 166.0)","(15.0, 22.0, 20.6875)","(4.6, 5.6, 5.585)","(7.5, 10.0, 9.66)","(12.0, 15.0, 15.23913043478261)"
07-01-2023 17:31:37.248076,"(31.0, 46.0, 44.666666666666664)","(3.1, 3.5, 3.467647058823529)","(41.0, 70.0, 62.06896551724138)","(5.0, 6.2, 6.091666666666667)","(7.5, 99999, 99990)","(81.0, 180.0, 166.0)","(15.0, 22.0, 20.941176470588236)","(4.6, 5.6, 5.585)","(7.5, 10.0, 9.556521739130435)","(12.0, 15.5, 15.075471698113208)"
07-01-2023 17:31:38.503998,"(31.0, 46.0, 44.666666666666664)","(3.1, 3.55, 3.5232142857142854)","(41.0, 70.0, 64.28571428571429)","(5.0, 6.2, 6.063157894736842)","(7.5, 99999, 99990)","(81.0, 180.0, 136.66666666666666)","(15.0, 22.0, 21.0)","(4.6, 5.6, 5.455)","(7.5, 10.0, 9.556521739130435)","(12.0, 15.5, 15.05)"
07-01-2023 17:31:39.757369,"(31.0, 46.0, 45.0)","(3.1, 3.55, 3.5437499999999997)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.063157894736842)","(7.5, 99999, 99990)","(81.0, 170.0, 133.33333333333334)","(15.0, 22.0, 21.0)","(4.6, 5.5, 5.4386363636363635)","(7.5, 10.0, 9.66)","(12.0, 15.5, 15.05)"
07-01-2023 17:31:41.012961,"(31.0, 46.0, 45.0)","(3.1, 3.55, 3.5437499999999997)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.063157894736842)","(7.5, 99999, 99990)","(81.0, 160.0, 130.0)","(15.0, 22.0, 21.391304347826086)","(4.6, 5.5, 5.4653846153846155)","(7.5, 10.0, 9.66)","(12.0, 15.5, 15.075471698113208)"
07-01-2023 17:31:42.339411,"(31.0, 46.0, 45.0)","(3.1, 3.55, 3.4722222222222223)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.2, 6.074418604651163)","(7.5, 99999, 99990)","(81.0, 160.0, 130.0)","(15.0, 22.0, 22.666666666666668)","(4.6, 5.5, 5.462962962962963)","(7.5, 10.0, 9.66)","(12.0, 15.5, 15.05)"
07-01-2023 17:31:43.667322,"(31.0, 46.0, 44.666666666666664)","(3.1, 3.55, 3.4722222222222223)","(41.0, 65.0, 64.28571428571429)","(5.0, 6.4, 6.042105263157895)","(7.5, 99999, 99990)","(81.0, 160.0, 133.33333333333334)","(15.0, 23.0, 22.8)","(4.6, 5.5, 5.4)","(7.5, 10.0, 9.95)","(12.0, 15.5, 15.012195121951219)"
07-01-2023 17:31:44.948110,"(31.0, 46.0, 42.75)","(3.1, 3.5, 3.4704761904761905)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.4, 6.034782608695652)","(7.5, 99999, 99990)","(81.0, 160.0, 135.0)","(15.0, 24.0, 22.384615384615383)","(4.6, 5.5, 5.4)","(7.5, 10.5, 9.957142857142857)","(12.0, 16.0, 15.012195121951219)"
07-01-2023 17:31:46.175303,"(31.0, 50.0, 43.5)","(3.1, 3.5, 3.458730158730159)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.4, 6.034782608695652)","(7.5, 99999, 99990)","(81.0, 150.0, 130.0)","(15.0, 24.0, 23.25)","(4.6, 5.5, 5.3533333333333335)","(7.5, 10.0, 9.845714285714285)","(12.0, 16.0, 15.012195121951219)"
07-01-2023 17:31:47.479108,"(31.0, 50.0, 43.5)","(3.1, 3.55, 3.477777777777778)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.4, 6.034782608695652)","(7.5, 99999, 99990)","(81.0, 150.0, 135.0)","(15.0, 24.0, 22.8)","(4.6, 5.5, 5.458823529411765)","(7.5, 10.0, 9.775)","(12.0, 16.0, 15.012195121951219)"
07-01-2023 17:31:48.742550,"(31.0, 50.0, 43.5)","(3.1, 3.55, 3.543478260869565)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.4, 6.042105263157895)","(7.5, 99999, 99990)","(81.0, 150.0, 135.0)","(15.0, 25.0, 23.142857142857142)","(4.6, 5.5, 5.3604651162790695)","(7.5, 10.0, 9.775)","(12.0, 16.0, 14.905405405405405)"
07-01-2023 17:31:50.067224,"(31.0, 50.0, 43.5)","(3.1, 3.6, 3.575)","(41.0, 65.0, 64.16666666666667)","(5.0, 6.2, 5.987096774193549)","(7.5, 99999, 99990)","(81.0, 150.0, 195.0)","(15.0, 24.0, 22.57894736842105)","(4.6, 5.5, 5.304545454545455)","(7.5, 10.0, 9.791304347826086)","(12.0, 16.0, 15.038461538461538)"
07-01-2023 17:31:51.277304,"(31.0, 50.0, 43.5)","(3.1, 3.6, 3.5314685314685317)","(41.0, 65.0, 64.0909090909091)","(5.0, 6.2, 5.987096774193549)","(7.5, 99999, 99990)","(81.0, 210.0, 195.0)","(15.0, 24.0, 22.57894736842105)","(4.6, 5.4, 5.304545454545455)","(7.5, 10.0, 9.791304347826086)","(12.0, 16.0, 15.038461538461538)"
07-01-2023 17:31:52.507300,"(31.0, 50.0, 43.5)","(3.1, 3.6, 3.5330882352941178)","(41.0, 65.0, 64.0909090909091)","(5.0, 6.2, 5.987096774193549)","(7.5, 99999, 99990)","(81.0, 210.0, 194.0)","(15.0, 24.0, 22.57894736842105)","(4.6, 5.4, 5.2057142857142855)","(7.5, 10.0, 9.778947368421052)","(12.0, 16.0, 15.038461538461538)"
07-01-2023 17:31:53.826962,"(31.0, 50.0, 43.5)","(3.1, 3.55, 3.4621212121212124)","(41.0, 65.0, 64.0909090909091)","(5.0, 6.0, 5.921428571428572)","(7.5, 99999, 99990)","(81.0, 210.0, 200.0)","(15.0, 24.0, 22.57894736842105)","(4.6, 5.3, 5.24)","(7.5, 10.0, 9.856)","(12.0, 16.0, 15.038461538461538)"
07-01-2023 17:31:55.217137,"(31.0, 42.0, 40.857142857142854)","(3.1, 3.55, 3.532686084142395)","(41.0, 65.0, 62.0)","(5.0, 6.2, 6.1633587786259545)","(7.5, 99999, 99990)","(81.0, 220.0, 192.0)","(15.0, 21.0, 22.564102564102562)","(4.6, 5.3, 5.122222222222222)","(7.5, 10.5, 10.394736842105264)","(12.0, 16.0, 15.51923076923077)"
07-01-2023 17:31:56.513738,"(31.0, 42.0, 40.4)","(3.1, 3.55, 3.5529629629629627)","(41.0, 65.0, 55.0)","(5.0, 6.2, 6.163076923076924)","(7.5, 99999, 99990)","(91.0, 220.0, 196.0)","(15.0, 24.0, 21.6)","(4.6, 5.2, 5.078947368421052)","(7.5, 10.5, 10.410714285714286)","(12.0, 16.0, 15.509803921568627)"
07-01-2023 17:31:57.962107,"(31.0, 42.0, 36.666666666666664)","(3.1, 3.6, 3.55)","(41.0, 65.0, 55.0)","(5.0, 6.2, 6.240909090909091)","(7.5, 99999, 99990)","(91.0, 220.0, 180.0)","(15.0, 23.0, 21.6)","(4.6, 5.1, 5.014814814814815)","(7.5, 10.5, 10.413793103448276)","(12.0, 16.0, 15.509803921568627)"
07-01-2023 17:31:59.595896,"(31.0, 42.0, 38.44444444444444)","(3.1, 3.55, 3.5608024691358025)","(41.0, 65.0, 55.0)","(5.0, 6.4, 6.275)","(7.5, 99999, 99990)","(91.0, 220.0, 200.0)","(15.0, 23.0, 21.6)","(4.6, 5.1, 4.968421052631579)","(7.5, 10.5, 10.401515151515152)","(12.0, 16.0, 15.456521739130435)"
07-01-2023 17:32:01.106977,"(31.0, 42.0, 38.44444444444444)","(3.1, 3.6, 3.5608024691358025)","(41.0, 65.0, 51.875)","(5.0, 6.6, 6.4520547945205475)","(8.0, 99999, 99990)","(91.0, 220.0, 191.42857142857144)","(15.0, 23.0, 22.2)","(4.6, 5.0, 4.9375)","(7.5, 10.5, 10.455357142857142)","(12.0, 16.0, 15.444444444444445)"
07-01-2023 17:32:02.610953,"(31.0, 42.0, 38.8)","(3.1, 3.6, 3.566208791208791)","(41.0, 65.0, 52.142857142857146)","(5.0, 6.6, 6.4520547945205475)","(8.0, 99999, 99990)","(91.0, 220.0, 180.0)","(15.0, 23.0, 22.933333333333334)","(4.6, 5.0, 4.9375)","(7.5, 10.5, 10.455357142857142)","(12.0, 16.0, 15.444444444444445)"
07-01-2023 17:32:03.991800,"(31.0, 42.0, 38.8)","(3.1, 3.6, 3.567231638418079)","(41.0, 65.0, 51.875)","(5.0, 6.6, 6.785915492957747)","(8.0, 99999, 99990)","(91.0, 220.0, 180.0)","(15.0, 24.0, 22.933333333333334)","(4.6, 5.0, 4.6937500000000005)","(7.5, 10.5, 10.490384615384615)","(12.0, 16.0, 15.444444444444445)"
