,Comical Cyndie,Go Hard Son,Thumbs Up,Mahuika,Once Again,Clever Eva,Trinity Ann,Shes A Cracker
11-01-2023 14:35:19.554207,"(1.24, 1.44, 1.436025641025641)","(41.0, 80.0, 70.45454545454545)","(11.0, 18.5, 17.822580645161292)","(5.5, 7.8, 7.5375000000000005)","(26.0, 36.0, 35.05263157894737)","(14.0, 20.0, 18.941176470588236)","(101.0, 750.0, 543.3333333333334)","(21.0, 40.0, 38.44444444444444)"
11-01-2023 14:35:20.736960,"(1.24, 1.44, 1.436025641025641)","(41.0, 80.0, 70.45454545454545)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5375000000000005)","(26.0, 36.0, 35.05263157894737)","(14.0, 21.0, 19.47826086956522)","(101.0, 750.0, 543.3333333333334)","(21.0, 40.0, 38.44444444444444)"
11-01-2023 14:35:21.933005,"(1.24, 1.44, 1.4316129032258065)","(41.0, 80.0, 70.45454545454545)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5600000000000005)","(26.0, 36.0, 34.15384615384615)","(14.0, 21.0, 19.833333333333332)","(101.0, 750.0, 543.3333333333334)","(21.0, 40.0, 38.35294117647059)"
11-01-2023 14:35:23.175576,"(1.24, 1.44, 1.4326315789473683)","(41.0, 80.0, 70.45454545454545)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5600000000000005)","(26.0, 36.0, 34.15384615384615)","(14.0, 20.0, 19.333333333333332)","(101.0, 750.0, 590.0)","(21.0, 40.0, 38.35294117647059)"
11-01-2023 14:35:24.370669,"(1.24, 1.44, 1.4327272727272726)","(41.0, 80.0, 70.45454545454545)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5600000000000005)","(26.0, 36.0, 34.15384615384615)","(14.0, 21.0, 19.818181818181817)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.35294117647059)"
11-01-2023 14:35:25.494712,"(1.24, 1.44, 1.435897435897436)","(41.0, 80.0, 70.45454545454545)","(12.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5600000000000005)","(21.0, 36.0, 32.57142857142857)","(13.0, 20.0, 20.058823529411764)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.13333333333333)"
11-01-2023 14:35:26.561580,"(1.24, 1.44, 1.4342857142857142)","(41.0, 80.0, 70.45454545454545)","(12.0, 18.5, 17.571428571428573)","(5.5, 7.8, 7.5600000000000005)","(21.0, 36.0, 32.57142857142857)","(13.0, 21.0, 20.058823529411764)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.142857142857146)"
11-01-2023 14:35:27.611086,"(1.24, 1.43, 1.4293506493506494)","(41.0, 80.0, 70.45454545454545)","(12.0, 18.5, 18.02173913043478)","(5.5, 7.8, 7.691666666666666)","(21.0, 36.0, 34.8)","(13.0, 21.0, 19.65)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.5)"
11-01-2023 14:35:28.754630,"(1.24, 1.43, 1.4263636363636363)","(41.0, 80.0, 70.45454545454545)","(12.0, 18.5, 19.192307692307693)","(5.5, 7.8, 7.933333333333334)","(21.0, 36.0, 34.8)","(13.0, 21.0, 19.846153846153847)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.44444444444444)"
11-01-2023 14:35:29.885385,"(1.24, 1.43, 1.419767441860465)","(41.0, 80.0, 70.45454545454545)","(12.0, 19.5, 19.192307692307693)","(5.5, 8.0, 7.973913043478261)","(21.0, 36.0, 34.8)","(13.0, 21.0, 20.166666666666668)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.44444444444444)"
11-01-2023 14:35:31.035023,"(1.24, 1.43, 1.411917808219178)","(41.0, 80.0, 70.45454545454545)","(12.0, 19.5, 19.333333333333332)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.8)","(13.0, 21.0, 19.977272727272727)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.44444444444444)"
11-01-2023 14:35:32.180862,"(1.24, 1.42, 1.4104132231404958)","(41.0, 80.0, 70.45454545454545)","(12.0, 19.5, 19.333333333333332)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.875)","(13.0, 21.0, 19.785714285714285)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.470588235294116)"
11-01-2023 14:35:33.349584,"(1.24, 1.42, 1.4109016393442622)","(41.0, 80.0, 70.58823529411765)","(12.0, 19.5, 19.346153846153847)","(5.5, 8.2, 8.0)","(21.0, 36.0, 33.0)","(13.0, 20.0, 20.196428571428573)","(101.0, 740.0, 590.0)","(21.0, 40.0, 38.4)"
11-01-2023 14:35:34.535059,"(1.24, 1.42, 1.41075)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.0, 19.333333333333332)","(5.5, 8.2, 8.0)","(21.0, 36.0, 33.0)","(13.0, 21.0, 20.196428571428573)","(101.0, 740.0, 555.0)","(21.0, 40.0, 42.0)"
11-01-2023 14:35:35.718610,"(1.24, 1.42, 1.4108196721311475)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 19.0)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.875)","(13.0, 21.0, 20.0)","(101.0, 740.0, 670.0)","(21.0, 44.0, 40.57142857142857)"
11-01-2023 14:35:36.815099,"(1.24, 1.43, 1.4126666666666665)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 19.0)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.875)","(13.0, 21.0, 19.88888888888889)","(101.0, 740.0, 670.0)","(21.0, 44.0, 41.142857142857146)"
11-01-2023 14:35:37.923981,"(1.24, 1.43, 1.4141463414634146)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 18.833333333333332)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.875)","(13.0, 20.0, 19.88888888888889)","(101.0, 740.0, 454.0)","(21.0, 44.0, 41.142857142857146)"
11-01-2023 14:35:39.057969,"(1.24, 1.43, 1.4141463414634146)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 19.071428571428573)","(5.5, 8.2, 8.0)","(21.0, 36.0, 34.875)","(13.0, 20.0, 19.863636363636363)","(101.0, 470.0, 435.0)","(21.0, 44.0, 40.470588235294116)"
11-01-2023 14:35:40.209944,"(1.24, 1.43, 1.4144155844155843)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 18.9375)","(5.5, 8.2, 8.028571428571428)","(21.0, 36.0, 35.1)","(13.0, 20.0, 19.333333333333332)","(101.0, 470.0, 435.0)","(21.0, 44.0, 39.5)"
11-01-2023 14:35:41.287281,"(1.24, 1.42, 1.413103448275862)","(41.0, 80.0, 70.47619047619048)","(12.0, 19.5, 18.9375)","(5.5, 8.2, 8.028571428571428)","(21.0, 36.0, 35.1)","(13.0, 21.0, 19.875)","(101.0, 470.0, 435.0)","(21.0, 44.0, 40.857142857142854)"
11-01-2023 14:35:42.346998,"(1.24, 1.42, 1.4155555555555555)","(41.0, 80.0, 72.0)","(12.0, 19.5, 19.2)","(5.5, 8.2, 8.028571428571428)","(21.0, 36.0, 35.05263157894737)","(13.0, 21.0, 19.5)","(101.0, 470.0, 435.0)","(21.0, 42.0, 40.22222222222222)"
11-01-2023 14:35:43.489934,"(1.24, 1.42, 1.4155555555555555)","(41.0, 80.0, 72.5925925925926)","(12.0, 19.5, 19.05)","(6.0, 8.2, 8.028571428571428)","(21.0, 36.0, 34.875)","(14.0, 21.0, 19.941176470588236)","(101.0, 470.0, 435.0)","(21.0, 42.0, 39.53846153846154)"
11-01-2023 14:35:44.645425,"(1.24, 1.42, 1.4156043956043955)","(41.0, 80.0, 72.5925925925926)","(12.0, 19.5, 18.5)","(6.0, 8.2, 8.028571428571428)","(21.0, 36.0, 33.46666666666667)","(14.0, 21.0, 19.615384615384617)","(101.0, 470.0, 435.0)","(21.0, 42.0, 40.22222222222222)"
11-01-2023 14:35:45.778394,"(1.24, 1.42, 1.416)","(41.0, 80.0, 72.5925925925926)","(12.0, 19.5, 18.6)","(6.0, 8.2, 8.014285714285714)","(21.0, 34.0, 32.888888888888886)","(14.0, 21.0, 19.5)","(101.0, 470.0, 435.0)","(21.0, 42.0, 40.22222222222222)"
11-01-2023 14:35:46.960831,"(1.24, 1.42, 1.4117857142857142)","(41.0, 80.0, 70.9090909090909)","(12.0, 19.5, 19.05)","(6.0, 8.2, 8.018181818181818)","(21.0, 34.0, 32.888888888888886)","(14.0, 21.0, 19.90909090909091)","(101.0, 470.0, 435.0)","(21.0, 42.0, 40.22222222222222)"
11-01-2023 14:35:48.157648,"(1.24, 1.42, 1.4117857142857142)","(41.0, 80.0, 70.9090909090909)","(12.0, 19.5, 19.275)","(6.0, 8.2, 8.018181818181818)","(21.0, 34.0, 32.888888888888886)","(14.0, 21.0, 19.90909090909091)","(101.0, 470.0, 435.0)","(21.0, 42.0, 39.0)"
11-01-2023 14:35:49.464918,"(1.24, 1.42, 1.4122727272727271)","(41.0, 80.0, 68.33333333333333)","(13.0, 19.5, 19.285714285714285)","(6.0, 8.2, 8.018181818181818)","(21.0, 34.0, 32.888888888888886)","(14.0, 21.0, 20.25)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.857142857142854)"
11-01-2023 14:35:50.732065,"(1.24, 1.42, 1.4121739130434783)","(41.0, 80.0, 65.68181818181819)","(13.0, 19.5, 19.357142857142858)","(6.0, 8.2, 8.013333333333334)","(21.0, 34.0, 32.888888888888886)","(14.0, 21.0, 20.428571428571427)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.857142857142854)"
11-01-2023 14:35:51.977843,"(1.24, 1.42, 1.4121739130434783)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.25)","(6.0, 8.2, 8.066666666666666)","(21.0, 34.0, 33.76470588235294)","(14.0, 21.0, 20.583333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.6)"
11-01-2023 14:35:53.217526,"(1.24, 1.42, 1.4118181818181816)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.25)","(6.0, 8.2, 8.066666666666666)","(21.0, 34.0, 35.333333333333336)","(14.0, 21.0, 20.583333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 37.09090909090909)"
11-01-2023 14:35:54.403666,"(1.24, 1.42, 1.4118181818181816)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.25)","(6.0, 8.2, 8.1)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.583333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 37.09090909090909)"
11-01-2023 14:35:55.540512,"(1.24, 1.42, 1.4118181818181816)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.25)","(6.0, 8.2, 8.066666666666666)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.583333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 37.09090909090909)"
11-01-2023 14:35:56.694782,"(1.24, 1.42, 1.4118181818181816)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.25)","(6.0, 8.2, 8.066666666666666)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.583333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.8)"
11-01-2023 14:35:57.880095,"(1.24, 1.42, 1.4146341463414633)","(41.0, 80.0, 65.71428571428571)","(13.0, 19.5, 19.323529411764707)","(6.0, 8.2, 8.066666666666666)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.666666666666668)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.8)"
11-01-2023 14:35:58.970330,"(1.24, 1.42, 1.4121739130434783)","(41.0, 80.0, 65.83333333333333)","(13.0, 19.5, 19.323529411764707)","(6.0, 8.2, 8.1)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.666666666666668)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.0)"
11-01-2023 14:35:59.967295,"(1.24, 1.41, 1.4077272727272727)","(41.0, 80.0, 65.0)","(13.0, 19.5, 19.41176470588235)","(6.0, 8.4, 8.333333333333334)","(21.0, 36.0, 34.434782608695656)","(14.0, 21.0, 20.735294117647058)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.473684210526315)"
11-01-2023 14:36:01.017296,"(1.24, 1.41, 1.4058064516129032)","(41.0, 80.0, 65.0)","(13.0, 19.5, 19.323529411764707)","(6.0, 8.8, 8.274999999999999)","(21.0, 36.0, 34.434782608695656)","(14.0, 21.0, 20.76923076923077)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.6)"
11-01-2023 14:36:02.188009,"(1.24, 1.41, 1.4043333333333332)","(41.0, 80.0, 66.28571428571429)","(13.0, 19.5, 19.285714285714285)","(6.0, 8.6, 8.593548387096774)","(21.0, 36.0, 34.434782608695656)","(14.0, 21.0, 20.53968253968254)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.6)"
11-01-2023 14:36:03.474846,"(1.24, 1.4, 1.3981999999999999)","(41.0, 80.0, 66.28571428571429)","(13.0, 19.5, 19.285714285714285)","(6.0, 8.8, 8.626666666666667)","(21.0, 36.0, 34.08)","(14.0, 22.0, 20.5625)","(101.0, 470.0, 435.0)","(26.0, 42.0, 40.5)"
11-01-2023 14:36:04.774906,"(1.24, 1.4, 1.3986206896551723)","(41.0, 80.0, 66.06060606060606)","(13.0, 21.0, 19.442307692307693)","(6.0, 8.8, 8.26153846153846)","(21.0, 36.0, 34.0)","(14.0, 22.0, 20.615384615384617)","(101.0, 470.0, 435.0)","(26.0, 42.0, 41.4)"
11-01-2023 14:36:06.036653,"(1.24, 1.43, 1.4294628751974723)","(41.0, 80.0, 66.06060606060606)","(13.0, 19.5, 19.166666666666668)","(6.0, 8.4, 7.964285714285714)","(21.0, 36.0, 34.36363636363636)","(14.0, 21.0, 20.6875)","(101.0, 470.0, 435.0)","(26.0, 42.0, 41.368421052631575)"
11-01-2023 14:36:07.362876,"(1.24, 1.44, 1.4383508245877061)","(41.0, 80.0, 66.06060606060606)","(13.0, 19.5, 17.833333333333332)","(6.0, 8.0, 7.9125)","(21.0, 36.0, 35.05263157894737)","(14.0, 21.0, 20.6875)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.42857142857143)"
11-01-2023 14:36:08.666430,"(1.24, 1.44, 1.434047619047619)","(41.0, 80.0, 64.66666666666667)","(13.0, 18.5, 17.5)","(6.0, 8.0, 7.84)","(21.0, 36.0, 34.0)","(14.0, 21.0, 20.517857142857142)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.0)"
11-01-2023 14:36:10.039605,"(1.24, 1.45, 1.4445238095238095)","(41.0, 80.0, 66.42857142857143)","(13.0, 17.5, 17.342105263157894)","(6.0, 8.0, 7.75)","(21.0, 36.0, 33.55555555555556)","(14.0, 21.0, 20.517857142857142)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.8421052631579)"
11-01-2023 14:36:11.297876,"(1.24, 1.45, 1.4447727272727273)","(41.0, 80.0, 66.42857142857143)","(13.0, 17.5, 17.227272727272727)","(6.0, 7.8, 8.37844827586207)","(21.0, 36.0, 33.642857142857146)","(14.0, 21.0, 20.571428571428573)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.8421052631579)"
11-01-2023 14:36:12.466197,"(1.24, 1.44, 1.4361403508771928)","(41.0, 80.0, 66.42857142857143)","(13.0, 17.5, 17.27777777777778)","(6.0, 8.4, 8.37844827586207)","(21.0, 36.0, 34.0)","(14.0, 21.0, 20.076923076923077)","(101.0, 470.0, 435.0)","(26.0, 42.0, 39.0)"
11-01-2023 14:36:13.641433,"(1.24, 1.44, 1.4375516693163752)","(41.0, 80.0, 74.48275862068965)","(13.0, 17.0, 16.954545454545453)","(6.0, 8.6, 8.1)","(21.0, 36.0, 34.0)","(14.0, 21.0, 20.307692307692307)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.25)"
11-01-2023 14:36:14.866561,"(1.24, 1.44, 1.4334745762711865)","(41.0, 80.0, 74.07407407407408)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.2, 8.1)","(21.0, 36.0, 34.0)","(14.0, 21.0, 20.307692307692307)","(101.0, 470.0, 435.0)","(26.0, 42.0, 37.714285714285715)"
11-01-2023 14:36:16.087732,"(1.24, 1.44, 1.4366129032258064)","(41.0, 80.0, 74.48275862068965)","(13.0, 17.0, 16.96153846153846)","(6.0, 8.0, 7.96)","(21.0, 36.0, 33.642857142857146)","(14.0, 21.0, 20.333333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.8421052631579)"
11-01-2023 14:36:17.307300,"(1.24, 1.44, 1.4365573770491802)","(41.0, 80.0, 74.48275862068965)","(13.0, 17.0, 16.96153846153846)","(6.0, 8.0, 8.125925925925925)","(21.0, 36.0, 33.642857142857146)","(14.0, 21.0, 20.333333333333332)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.05263157894737)"
11-01-2023 14:36:18.582356,"(1.24, 1.44, 1.4368181818181818)","(41.0, 80.0, 72.72727272727273)","(13.0, 17.0, 16.833333333333332)","(6.0, 8.2, 8.073333333333334)","(21.0, 36.0, 33.25)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 42.0, 37.714285714285715)"
11-01-2023 14:36:19.928885,"(1.24, 1.44, 1.4368181818181818)","(41.0, 80.0, 72.25806451612902)","(13.0, 17.5, 16.916666666666668)","(6.0, 8.4, 8.08)","(21.0, 36.0, 33.6)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 42.0, 38.666666666666664)"
11-01-2023 14:36:21.156446,"(1.24, 1.44, 1.4342056074766354)","(41.0, 80.0, 72.25806451612902)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.4, 8.08)","(21.0, 36.0, 33.6)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 40.0, 38.22222222222222)"
11-01-2023 14:36:22.363878,"(1.24, 1.44, 1.4355555555555555)","(41.0, 80.0, 72.0)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.4, 8.08)","(21.0, 36.0, 33.130434782608695)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 40.0, 38.76923076923077)"
11-01-2023 14:36:23.661358,"(1.24, 1.44, 1.4368787878787879)","(41.0, 80.0, 73.33333333333333)","(13.0, 17.0, 16.96153846153846)","(6.0, 8.2, 8.209999999999999)","(21.0, 36.0, 33.130434782608695)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 40.0, 38.13333333333333)"
11-01-2023 14:36:24.953169,"(1.24, 1.44, 1.4352083333333332)","(41.0, 80.0, 73.33333333333333)","(13.0, 17.0, 16.96153846153846)","(6.0, 8.4, 8.211320754716981)","(21.0, 36.0, 33.130434782608695)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 40.0, 38.25)"
11-01-2023 14:36:26.257740,"(1.24, 1.44, 1.4353956834532373)","(41.0, 80.0, 72.72727272727273)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.4, 8.211320754716981)","(21.0, 36.0, 33.473684210526315)","(14.0, 21.0, 20.75)","(101.0, 470.0, 435.0)","(26.0, 40.0, 37.42857142857143)"
11-01-2023 14:36:27.568581,"(1.24, 1.44, 1.4353956834532373)","(41.0, 80.0, 72.72727272727273)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.4, 8.211320754716981)","(21.0, 36.0, 33.473684210526315)","(14.0, 21.0, 20.75)","(101.0, 470.0, 400.0)","(26.0, 38.0, 37.6)"
11-01-2023 14:36:28.829094,"(1.24, 1.44, 1.4353956834532373)","(41.0, 80.0, 72.72727272727273)","(13.0, 17.0, 16.916666666666668)","(6.0, 8.4, 8.209375)","(21.0, 36.0, 33.142857142857146)","(14.0, 21.0, 20.75)","(101.0, 470.0, 450.0)","(26.0, 38.0, 37.45454545454545)"
11-01-2023 14:36:30.097403,"(1.24, 1.44, 1.4352083333333332)","(41.0, 80.0, 71.81818181818181)","(13.0, 17.5, 17.25)","(6.0, 8.4, 8.242424242424242)","(21.0, 36.0, 33.142857142857146)","(14.0, 21.0, 20.830645161290324)","(101.0, 470.0, 430.0)","(26.0, 38.0, 38.333333333333336)"
11-01-2023 14:36:31.283248,"(1.24, 1.44, 1.43503937007874)","(41.0, 80.0, 74.0)","(13.0, 17.5, 17.166666666666668)","(6.0, 8.4, 8.242424242424242)","(21.0, 36.0, 33.142857142857146)","(14.0, 21.0, 20.830645161290324)","(101.0, 470.0, 430.0)","(26.0, 40.0, 38.333333333333336)"
11-01-2023 14:36:32.402998,"(1.24, 1.44, 1.436574074074074)","(41.0, 80.0, 69.0909090909091)","(13.0, 17.0, 16.928571428571427)","(6.0, 8.4, 8.242424242424242)","(21.0, 36.0, 33.666666666666664)","(14.0, 21.0, 20.80952380952381)","(101.0, 470.0, 423.3333333333333)","(26.0, 40.0, 37.142857142857146)"
11-01-2023 14:36:33.570514,"(1.24, 1.45, 1.4430508474576271)","(41.0, 80.0, 71.42857142857143)","(13.0, 17.0, 16.833333333333332)","(6.0, 8.0, 7.780769230769231)","(21.0, 36.0, 32.8)","(14.0, 21.0, 20.46153846153846)","(101.0, 470.0, 423.3333333333333)","(26.0, 40.0, 35.833333333333336)"
11-01-2023 14:36:34.746514,"(1.24, 1.46, 1.450721649484536)","(41.0, 65.0, 73.33333333333333)","(13.0, 17.0, 16.454545454545453)","(6.0, 7.8, 7.768421052631579)","(21.0, 36.0, 33.6)","(14.0, 21.0, 20.142857142857142)","(101.0, 470.0, 441.1111111111111)","(26.0, 36.0, 37.25)"
11-01-2023 14:36:35.992308,"(1.24, 1.46, 1.45010989010989)","(41.0, 80.0, 73.84615384615384)","(13.0, 16.5, 16.466666666666665)","(6.0, 7.8, 7.763636363636364)","(21.0, 36.0, 33.55555555555556)","(14.0, 21.0, 20.142857142857142)","(101.0, 470.0, 444.0)","(26.0, 38.0, 37.23809523809524)"
11-01-2023 14:36:37.298331,"(1.24, 1.46, 1.45010989010989)","(41.0, 80.0, 72.0)","(13.0, 16.5, 16.4375)","(6.0, 7.8, 7.6976744186046515)","(21.0, 36.0, 33.130434782608695)","(14.0, 21.0, 21.4)","(101.0, 470.0, 426.6666666666667)","(26.0, 38.0, 36.666666666666664)"
11-01-2023 14:36:38.687297,"(1.24, 1.46, 1.4499441340782122)","(41.0, 80.0, 71.72413793103448)","(13.0, 16.5, 16.4)","(6.0, 7.8, 7.666666666666666)","(21.0, 36.0, 33.130434782608695)","(14.0, 22.0, 21.296296296296298)","(101.0, 470.0, 441.1111111111111)","(26.0, 38.0, 35.84615384615385)"
11-01-2023 14:36:40.057248,"(1.24, 1.46, 1.4505325443786983)","(41.0, 80.0, 71.72413793103448)","(13.0, 16.5, 15.75)","(6.0, 7.8, 7.792857142857143)","(21.0, 36.0, 33.6)","(14.0, 22.0, 21.28235294117647)","(101.0, 470.0, 441.1111111111111)","(26.0, 38.0, 35.666666666666664)"
11-01-2023 14:36:41.372466,"(1.24, 1.46, 1.4526605504587156)","(41.0, 80.0, 71.72413793103448)","(13.0, 16.0, 15.666666666666666)","(6.0, 8.0, 7.796363636363636)","(21.0, 36.0, 33.80952380952381)","(14.0, 22.0, 21.289156626506024)","(101.0, 470.0, 441.1111111111111)","(26.0, 36.0, 35.5)"
11-01-2023 14:36:42.681900,"(1.24, 1.46, 1.4582798165137614)","(41.0, 80.0, 73.79310344827586)","(13.0, 16.0, 15.923076923076923)","(6.0, 8.0, 7.822222222222222)","(21.0, 34.0, 33.6)","(14.0, 22.0, 20.666666666666668)","(101.0, 470.0, 444.0)","(26.0, 36.0, 36.0)"
11-01-2023 14:36:44.011836,"(1.24, 1.46, 1.456559633027523)","(41.0, 80.0, 73.79310344827586)","(13.0, 16.0, 15.928571428571429)","(6.0, 8.0, 7.818181818181818)","(21.0, 36.0, 33.82608695652174)","(15.0, 21.0, 20.105263157894736)","(101.0, 470.0, 444.0)","(26.0, 38.0, 36.13333333333333)"
11-01-2023 14:36:45.279136,"(1.24, 1.46, 1.4563942307692308)","(41.0, 80.0, 73.07692307692308)","(13.0, 16.0, 15.88888888888889)","(6.0, 8.0, 7.818181818181818)","(21.0, 34.0, 34.17391304347826)","(15.0, 21.0, 20.076923076923077)","(101.0, 470.0, 430.0)","(26.0, 38.0, 35.45454545454545)"
11-01-2023 14:36:46.600303,"(1.24, 1.46, 1.4546969696969696)","(41.0, 80.0, 69.44444444444444)","(13.0, 16.0, 15.705882352941176)","(6.0, 8.0, 7.818181818181818)","(21.0, 36.0, 33.0)","(15.0, 21.0, 20.076923076923077)","(101.0, 470.0, 436.6666666666667)","(26.0, 38.0, 35.2)"
11-01-2023 14:36:47.842065,"(1.24, 1.46, 1.4546969696969696)","(41.0, 75.0, 68.2258064516129)","(13.0, 16.0, 15.928571428571429)","(6.0, 8.0, 7.681720430107527)","(21.0, 34.0, 33.77777777777778)","(15.0, 21.0, 20.25)","(101.0, 470.0, 436.6666666666667)","(26.0, 38.0, 35.6)"
11-01-2023 14:36:49.135436,"(1.24, 1.46, 1.4556976744186045)","(41.0, 75.0, 73.42105263157895)","(13.0, 16.0, 16.071428571428573)","(6.0, 8.0, 7.76)","(21.0, 34.0, 33.42857142857143)","(15.0, 21.0, 20.194444444444443)","(101.0, 470.0, 436.6666666666667)","(26.0, 38.0, 36.4)"
11-01-2023 14:36:50.442328,"(1.24, 1.45, 1.4458947368421051)","(41.0, 70.0, 69.0)","(13.0, 16.5, 16.25)","(6.0, 7.8, 7.679166666666666)","(21.0, 34.0, 33.368421052631575)","(15.0, 22.0, 20.28205128205128)","(101.0, 470.0, 436.6666666666667)","(26.0, 38.0, 36.15384615384615)"
11-01-2023 14:36:51.713011,"(1.24, 1.45, 1.4469875776397516)","(41.0, 70.0, 55.714285714285715)","(13.0, 17.0, 16.294117647058822)","(6.0, 8.0, 7.675294117647058)","(21.0, 34.0, 33.55555555555556)","(15.0, 22.0, 20.3)","(101.0, 470.0, 450.0)","(26.0, 38.0, 35.333333333333336)"
11-01-2023 14:36:53.023176,"(1.24, 1.45, 1.4425384615384615)","(41.0, 70.0, 66.47058823529412)","(13.0, 17.0, 16.109375)","(6.0, 8.0, 7.675294117647058)","(21.0, 34.0, 33.55555555555556)","(15.0, 22.0, 20.324324324324323)","(101.0, 470.0, 458.75)","(26.0, 38.0, 35.6)"
11-01-2023 14:36:54.352396,"(1.24, 1.45, 1.4428346456692913)","(41.0, 70.0, 65.47619047619048)","(13.0, 17.0, 16.25)","(6.0, 8.0, 7.716814159292035)","(21.0, 34.0, 32.37037037037037)","(15.0, 22.0, 20.324324324324323)","(101.0, 470.0, 458.75)","(26.0, 38.0, 35.0)"
11-01-2023 14:36:55.658384,"(1.24, 1.45, 1.4486666666666665)","(41.0, 70.0, 57.0)","(13.0, 16.5, 16.136363636363637)","(6.0, 8.0, 7.625)","(21.0, 34.0, 32.0)","(15.0, 22.0, 20.273684210526316)","(101.0, 470.0, 460.0)","(26.0, 36.0, 36.90909090909091)"
11-01-2023 14:36:57.001474,"(1.24, 1.45, 1.4433050847457627)","(41.0, 65.0, 57.0)","(13.0, 16.5, 16.192307692307693)","(6.0, 7.8, 7.69375)","(21.0, 34.0, 31.925925925925927)","(15.0, 22.0, 20.292134831460675)","(101.0, 470.0, 460.0)","(26.0, 38.0, 35.285714285714285)"
11-01-2023 14:36:58.309188,"(1.24, 1.46, 1.4528828828828828)","(41.0, 65.0, 57.0)","(13.0, 16.5, 16.136363636363637)","(6.0, 7.8, 7.64)","(21.0, 34.0, 31.925925925925927)","(15.0, 22.0, 20.347826086956523)","(101.0, 470.0, 458.75)","(26.0, 36.0, 34.4)"
